Type,39197_s_at,35082_at,31581_at,1054_at,32592_at,31862_at,40119_at,40902_at,34748_at,41539_at,35780_at,33556_at,32433_at,37238_s_at,33276_at,32075_at,34554_at,40690_at,1721_g_at,32926_at,32392_s_at,40020_at,31603_at,39491_s_at,35458_r_at,32108_at,34919_at,35359_at,36439_at,39526_at,2052_g_at,32534_f_at,33371_s_at,519_g_at,530_at,135_g_at,35817_at,37181_at,40659_at,32141_at,592_at,40463_at,34799_at,33935_at
1,0.10031347962382439,0.2870413376683697,0.11394814051225122,0.32553956834532377,0.3701804166729891,0.062020365997638716,0.39103439711908605,0.2977113325950535,0.12198531981824534,0.47023403066608727,0.4592291259488206,0.27356020942408377,0.2846034214618974,0.447931325640304,0.28004667444574094,0.3728326468052495,0.2823767476085357,0.23900701324724477,0.21674634881131705,0.2035740604274134,0.40016829353864686,0.5712401582670557,0.3477552498189718,0.38175326505684487,0.47426969340689157,0.36086927626769455,0.2541913043478261,0.4055997046651252,0.4359668414819827,0.2890625,0.14837461300309598,0.32653791130185983,0.2827546446969556,0.36038438399375616,0.509907387465001,0.47305570251681656,0.2996979422314518,0.5,0.3859204693176894,0.3651662334108633,0.3801912440236243,0.39749252030203724,0.5211375212224109,0.19566412693425494
1,0.3546321616754485,0.359684161634928,0.32624957048079717,0.5232248983421958,0.14066127490402563,0.1654737308146399,0.44977027194834224,0.4038390550018457,0.1659847441248432,0.44155441057793776,0.3314622062633517,0.4600785340314136,0.34911955049415544,0.3714701191481377,0.30688448074679114,0.46287958616725733,0.0717439293598234,0.34928939849345064,0.22601349138777915,0.30038688282977155,0.10493874082721248,0.2750889253027457,0.3477552498189718,0.37818284318331297,0.5574749027765217,0.34190647083582554,0.27353043478260874,0.18405968873258594,0.5286753510404331,0.3110552226027397,0.23920278637770898,0.35743919885550784,0.35373466490611416,0.1256727532885644,0.6605642903295282,0.5312523618774091,0.36737776099679065,0.3099012978938369,0.10142995233492219,0.2990833219318648,0.3786912908971595,0.7345063399344635,0.3693548387096774,0.44536957034011465
1,0.4261321950243447,0.24050162563864375,0.5669124838104301,0.38629965592743204,0.5424639242523103,0.10710596221959857,0.5029181671426798,0.42884828349944626,0.24785657010095194,0.6625488857160593,0.2580564519794555,0.3596204188481676,0.5709627251291828,0.20698470775870156,0.39068632650896357,0.3437110834371108,0.4329010301692421,0.12857619948792162,0.17905560285545877,0.4285187914517318,0.06359597624643415,0.22361216578074417,0.3244931209268646,0.19646716151461058,0.40607759790178166,0.23464256440929535,0.8544695652173914,0.3861309188411992,0.2867535104043309,0.36081977739726034,0.19295665634674924,0.4546494992846924,0.2354800914991352,0.46509812848571574,0.35795821667025624,0.35469730179124775,0.3807815744761186,0.3701717572083624,0.3481550614979501,0.2719250239430839,0.23239898753163965,0.3790425986607778,0.47707979626485564,0.669075485036525
1,0.33575668645367834,0.29475150952159773,0.13000555070969788,0.34817797935564593,0.3085747234572022,0.09538260035419126,0.43809760337762327,0.3914728682170543,0.31932479388120155,0.4048668446210193,0.13617562838052816,0.2770369764397906,0.46992424622485324,0.34950511305000465,0.34268590219582046,0.36924034869240346,0.35816777041942605,0.05790567367991391,0.17309581505010152,0.2810887988209285,0.04246703390534735,0.2844011030734183,0.29960173787110794,0.29380813680353285,0.349145337795062,0.13756895062138633,0.35693913043478265,0.14366487263683522,0.3296396548807308,0.3022527825342466,0.21555727554179566,0.3679899856938484,0.22399310656921634,0.3630916570462269,0.46354727546844715,0.32911344569571455,0.36945440815555974,0.3075503225305044,0.30163994533515553,0.23943083869202353,0.35143433017718206,0.42224675879754936,0.19367572156196944,0.45852643154504746
1,0.16394317348095777,0.09716674407803062,0.024925329738588006,0.12847982483578355,0.15886985417962768,0.10428350059031877,0.31168508630324104,0.15171650055370983,0.15459423895388283,0.3851884039977652,0.2875778373710286,0.13604384816753926,0.5242562584658607,0.3273759264471338,0.1067147554895513,0.29447265063703415,0.20014716703458424,0.33815726000964785,0.18694740978453073,0.15705600589535745,0.022017051639489315,0.17281483553814794,0.07114409847936282,0.11002536878699619,0.2310753368906575,0.21576837021776216,0.44946086956521747,0.5511298501952707,0.07367619692099477,0.2634845890410959,0.17198142414860682,0.17575107296137338,0.22149485782299008,0.3032796214695696,0.2096704716777945,0.2121532763963419,0.07730791013781387,0.5385870832361855,0.29479017366087795,0.11896292242440826,0.22124308615355773,0.17417010970223676,0.27691001697792866,0.1510486214751394
1,0.280130727672914,0.265861588481189,0.21060978510823883,0.30645918048170157,0.1576559488945875,0.31463990554899646,0.41115112380479324,0.20764119601328904,0.28794950346444065,0.3671860450679744,0.19476387436934686,0.3905431937172775,0.1173430993829328,0.30500046908715645,0.30911212474806404,0.3182297154899894,0.2398822663723326,0.10100560317637017,0.19922719235051412,0.280858511422255,0.241572075966186,0.22389193077814634,0.22185010861694432,0.2594193366531993,0.28787193632992675,0.16401940586163355,0.4265739130434783,0.21541958925136492,0.20724073760784978,0.2750428082191781,0.20688854489164088,0.2964234620886981,0.36625690427925833,0.22336222175249185,0.44034029722162393,0.286675232408737,0.2141778365112328,0.44987176498018183,0.9870337655411486,0.2507182925160761,0.3480828724102372,0.40454480695255735,0.2398981324278438,0.0021208074778100664
3,0.2359767891682785,0.27254993032977237,0.06026484814844183,0.3674538629965593,0.21367767779918975,0.16331537780401414,0.29318266484539923,0.24215577703949795,0.06433373768941339,0.643056676392079,0.2424435252943048,0.16827552356020944,0.8119199317714344,0.26824749038371326,0.23411477670520842,0.27828336047514124,0.22065857247976453,0.31515084047645553,0.27503438339118474,0.2011790714812086,0.2530553572385336,0.21937572439151112,0.26647356987690085,0.2724795640326976,0.39938500497422447,0.3083228107485435,0.3419826086956522,0.2470903685856957,0.24919641346641855,0.2635380993150685,0.2842879256965945,0.2810443490701001,0.10571993577702973,0.22097201671517538,0.7379926771483954,0.3703423777492253,0.30149141023220694,0.582459003652755,0.24812506249791674,0.2503078396497469,0.3991281522452424,0.39029776321413306,0.2821731748726656,0.404760034561307
1,0.31041152537850997,0.3778913144449605,0.14365765337139533,0.4787300594307163,0.41655159856152224,0.14056965761511214,0.6126909226375264,0.36083425618309334,0.08205687028394021,0.9122850580420883,0.25539748193263945,0.2991655759162304,0.328199468218532,0.7513134440379023,0.3953537710830593,0.28154037743078836,0.49954010301692425,0.20323574158595864,0.22208396096666447,0.35455047899778924,0.0600535758539362,0.6315494984213261,0.23759956553222308,0.38109555576435217,0.5051098851406349,0.6626348552313862,0.22824347826086958,0.17838615034876715,0.5971916765352732,0.2540132705479452,0.32565789473684215,0.44413447782546495,0.15050243935702637,0.4544966748508154,0.34148180055998273,0.3797143073085934,0.5148197092693978,0.22390611642185432,0.3487217092763575,0.2785606786154056,0.41183088028499115,0.31550078358740563,0.39235993208828523,0.7150263137224099
4,0.47502167678249846,0.47097073850441246,0.11611556048951974,0.2781513919299343,0.5132998497792209,0.09035566706021252,0.6202657394759717,0.5115356220007382,0.09965664000657935,0.44453411136631693,0.6558338257351939,0.6789921465968587,0.242361912406562,0.48806173186978136,0.4490293836851596,0.45665293610499086,0.35458057395143483,0.09729489034843593,0.25466631737507367,0.41414885777450255,0.061529576017477015,0.7613204907877383,0.35780231716147726,0.6648501362397821,0.6996472822646288,0.7778737732881417,0.4205217391304348,0.6895875026716147,0.4411267129081374,0.42192851027397266,0.1201625386996904,0.5366952789699571,0.06448333364328974,0.735402676379246,0.1665948740038768,0.4746428841357418,0.47668491599018314,0.3906116421854356,0.35742141928602383,0.35716240251744424,0.7136964469860317,0.6421142612907821,0.750509337860781,0.6750451653444348
1,0.28093110118055087,0.19150023223409193,0.04098273993603468,0.2867923052862058,0.0835773788750133,0.048590613931523016,0.2431392027815721,0.21128645256552234,0.2058926331805004,0.36423738282947415,0.07996227444207081,0.19842113874345552,0.5399337781568254,0.23667792475842014,0.19661610268378066,0.1242935147044736,0.2679819720382634,0.3272848714238005,0.21091754535333027,0.14821296978629334,0.021463551578161506,0.0822309260221414,0.17098117306299787,0.14765573616461528,0.20842000542642672,0.1304800513945194,0.4125913043478261,0.053665455534614416,0.22572322788022334,0.09658604452054795,0.214202786377709,0.1317238912732475,0.3756795794511291,0.2961984357977919,0.40846435494292477,0.3560199531403522,0.13918255616386635,0.30861894769565545,0.2841071964267858,0.09792721302503762,0.3050764038623794,0.4154794130217979,0.1379881154499151,0.25394705836147985
1,0.436270259454412,0.28838829540176497,0.08922105040573045,0.45953237410071945,0.18656206849460574,0.08982991440377804,0.2751148640258289,0.4415836101882613,0.24962477126467503,0.5365323732075238,0.08629153220308168,0.30035176701570687,0.20714393217277882,0.3966600994464772,0.35700647077543224,0.25672957179806494,0.26439477557027224,0.421444209432632,0.20631672015194183,0.318994104642594,0.04000211363223419,0.14150113904320372,0.408942795076032,0.375458047542986,0.3924663109342498,0.3593185795618174,0.43384347826086955,0.0,0.44070377262730503,0.2968214897260274,0.27172987616099076,0.33290414878397706,0.3765350591706806,0.333840100160973,0.4518091751023045,0.32590129241931826,0.3726165754200491,0.1352490868112225,0.32308923035898807,0.29001915446709536,0.6061216836973845,0.18496224533409314,0.32007640067911713,0.40322834027177756
1,0.3311545387847662,0.262796098467255,0.1251817196627283,0.27862058179543325,0.44890217440784175,0.07450929752066116,0.2518316155470011,0.3968253968253968,0.12190307790365358,0.6077968837295922,1.0,0.25842604712041883,0.30226257964180003,0.5415376676986584,0.33764718362151264,0.23728326468052496,0.2440673289183223,0.04159709080114289,0.13920361516798743,0.33216654384672073,0.020334411453052786,0.29543183725670435,0.2551593048515569,0.3107206614676313,0.35063760513701725,0.33335548614341737,0.5729391304347827,0.2355878524102823,0.22195905938081545,0.3390946061643836,0.286687306501548,0.23190271816881258,0.23981948138091783,0.4203671485016504,0.2544690932586689,0.5662459375708563,0.3179158013970172,0.07686329369705447,0.3172560914636179,0.25653304145573946,0.389050342176807,0.47186208861661194,0.28777589134125636,0.3967480952006912
1,0.4188621356633095,0.2678123548536925,0.27129754447175747,0.38434469815451994,0.27155061226347815,0.12667871900826447,0.3028684962125916,0.4401993355481728,0.017661451158582978,0.4349742380036004,0.180469069587746,0.2909849476439791,0.7277379220388301,0.3624871001031992,0.3812453590749973,0.39888878245042625,0.5293874172185431,0.4056922334780511,0.3253651188682952,0.25432940309506263,0.03785453339428229,0.3053035450221814,0.33119116582186825,0.3079019073569482,0.3755087275029393,0.3250703351720166,0.2827826086956522,0.1624536110517419,0.5211470140416173,0.2733839897260274,0.37279411764705883,0.31895565092989986,0.311803760391289,0.300401619485862,0.8564505707516692,0.30428539037109814,0.33462337171984147,0.31600217610942716,0.24869171027632414,0.22903269941168425,0.2769288459735634,0.5288502635703091,0.316044142614601,0.5475610714005185
1,0.12072300406856529,0.2794240594519275,0.0583881796315386,0.20511416953393807,0.34851220733502264,0.16278040141676506,0.3273314292810133,0.3626799557032115,0.0654851244936982,0.6734123781736916,0.3109631380391801,0.21097840314136126,0.15015301259218383,0.37686462144666477,0.299459000742548,0.31181147619503774,0.06811074319352466,0.1340680544732643,0.22748706529569718,0.2278002947678703,0.04275485393723781,0.4339954438271852,0.28014120202751636,0.35873343981959976,0.3245907569865244,0.2078819698278727,0.29641739130434785,0.3216624244661628,0.22195905938081545,0.3027611301369863,0.25955882352941184,0.2886981402002861,0.22285866607155033,0.20391538348969934,0.6990092612534998,0.2252286297332023,0.24221257315461583,0.3805082769876427,0.47575080830638977,0.2519496511150636,0.45762632417736954,0.2112124234221399,0.4100169779286927,0.3891288979655958
1,0.18702060961782163,0.26883418485833716,0.06475827980863268,0.21707851110416018,0.34271580959895603,0.16359208972845338,0.23854464174841675,0.20634920634920634,0.1168452001562596,0.5160469302874169,0.13842552611244943,0.23797447643979058,0.43575979531430287,0.11323763955342903,0.19210777553834726,0.34553118114761944,0.1896615158204562,0.18972874689227798,0.194642740192547,0.1564112011790715,0.03246713279735831,0.19867311458374962,0.21533309196234618,0.25162078361364276,0.3269422085556661,0.10846015817106401,0.3611130434782609,0.3115200031087881,0.23819996616477754,0.21446917808219176,0.26927244582043347,0.2947067238912732,0.4021250612163929,0.233053121087462,0.37852681455955195,0.3564356435643564,0.2436284689446857,0.35762026890495063,0.36095463484550516,0.2158297988780955,0.4161432455235775,0.27411312152728307,0.35449915110356534,0.4656350640169664
1,0.34849596478356565,0.3941941477008825,0.0892871302830862,0.5270957147325618,0.333520477064777,0.11051874262101534,0.44852849869613814,0.43410852713178294,0.15171577194317082,0.5806381525855112,0.28628244170719513,0.34387270942408377,0.6350524256258465,0.30122431747818745,0.3575899013471942,0.6162467669316983,0.24730960264900662,0.4638762106200601,0.35897897701224707,0.3144344141488578,0.05772887559635941,0.24069781383637745,0.3864047791455468,0.3813304519402424,0.48028398299719643,0.10908043685341487,0.4093217391304348,0.5998795344589737,0.3975638639824057,0.24202696917808222,0.2586880804953561,0.38082975679542197,0.1310681718150428,0.38122957350286985,0.6264268791729485,0.4455067644168996,0.41075136869926376,0.387269759850781,0.14462851238292057,0.27893692707620743,0.39202681166213565,0.5070522866505198,0.5617996604414263,0.4613541748487942
1,0.36883879143600345,0.2972596377148165,0.14973700208812413,0.28964654363465747,0.042031470494514694,0.07081980519480519,0.3489382838693655,0.30481727574750833,0.17836215227090488,0.4804767521261407,0.1422435343848007,0.31699934554973824,0.2801886319169217,0.3438408856365513,0.31494643046568366,0.18622473416993965,0.18225717439293596,0.21922891387435525,0.17561726373698344,0.25957995578481946,0.03246713279735831,0.27704728028456094,0.2787834902244751,0.3291365216574274,0.27647644026408613,0.25325092487982104,0.42921739130434783,0.14119727203839355,0.4462019962781255,0.19119220890410962,0.2672213622291022,0.26273247496423463,0.27889878683057157,0.21209411229085706,0.3640964893387895,0.26505933036051693,0.25599395884462905,0.38828009637056027,0.23285890470317658,0.22916951703379393,0.33631761507452895,0.3636557914232796,0.08022071307300509,0.20705364857434608
1,0.38954845594610815,0.33706456107756616,0.24313430074273784,0.47399906162026906,0.01578076870552176,0.0943034238488784,0.32124674034521294,0.4705610926541159,0.2955363200855316,0.5211062139176857,0.2813508476887414,0.38731184554973824,0.22156725028846638,0.5793812740407168,0.3733955659276546,0.36924034869240346,0.3046127667402502,0.15538609966974656,0.19505206627807978,0.30950626381724394,0.045182874206262456,0.5483593781223771,0.2585083272990587,0.31720379592220244,0.39472732205842453,0.20194501672537163,0.5011478260869565,0.2445061884314221,0.43194890881407544,0.2765946061643836,0.3176277089783282,0.25629470672389126,0.27810529839504566,0.6750703240597714,0.44206332112858066,0.42510014360214643,0.3687464602605248,0.44178907282194757,0.29979000699976666,0.25314680530852374,0.4006984156745102,0.24045448069525566,0.3784804753820034,0.21019558557850912
1,0.3807330087374107,0.3357795633999071,0.08263508048529063,0.4374155458242102,0.2876348572902599,0.08314270956316411,0.46347075623991063,0.3521290143964563,0.19518062380492218,0.2787056924700478,0.19090041361756285,0.3780816426701571,0.456112978477901,0.4208954873815554,0.32286697782963825,0.25027972027972023,0.3840751471670346,1.0,0.3629576265636257,0.35875736919675755,0.0481225794519818,0.433342792054674,0.3329410753077481,0.3606126092267218,0.4188595459889663,0.36791386987439356,0.6391881739130435,0.08821847008762897,0.4247445440703773,0.24154537671232879,0.26048761609907123,0.3219599427753934,0.233992300682524,0.2650851205671453,0.5869771699332328,0.46874763812259085,0.3670634321313952,0.04540024869822026,0.21380387320422656,0.2995396087016008,0.7792115871379022,0.3156909816213135,0.283786078098472,0.47267850129604905
1,0.3991195891415994,0.31388759869948907,0.1313667961832263,0.3124022521113544,0.4438037722106733,0.2737234356552538,0.43536570222277415,0.3506829088224437,0.08390731336225507,0.7580855422434664,0.3938457342848053,0.40649541884816753,0.2608237595946421,0.4732151233699221,0.3342526784767158,0.426477631957084,0.2684878587196468,0.07102304352666147,0.1617984150893968,0.25801400147383935,0.033470812908566065,0.31845249990008395,0.2767921795800145,0.33712299163769616,0.4755358596364294,0.34394452936354974,0.2852173913043478,0.2951600054403793,0.395449162578244,0.40105950342465757,0.15979102167182663,0.4792560801144492,0.47024108410357496,0.30495439098551247,0.36948093904802926,0.2698208752172927,0.3586936001510289,0.4842232066526774,0.20715976134128863,0.2215077301956492,0.5743883003656137,0.3024647385667473,0.33522920203735146,0.6616919330767419
1,0.3214166611085173,0.22907570831398044,0.07815927893637829,0.4060838285893025,0.03908775017829237,0.09339949822904367,0.09698249099714393,0.27011812476928754,0.26488064642144865,0.5264138059469862,0.1519930912231262,0.22881217277486912,0.00642151206541916,0.44962003940332107,0.1467062692266893,0.12510776894338538,0.20451618837380425,0.7696760547701212,0.23842425830113304,0.1460943257184967,0.032363812785910454,0.1972343231685384,0.2540731354091239,0.09142159165648786,0.27141177534593475,0.1641523227221373,0.37947826086956526,0.0652651213398877,0.2833699881576721,0.3190817636986301,0.40712074303405577,0.0321173104434907,0.36764550904142873,0.13155883644168387,0.3577428386818867,0.3091980953820573,0.12365489899943366,0.0,0.2878570714309523,0.19284443836366125,1.0,0.22617181934748534,0.06171477079796265,0.30681014845652343
1,0.5465884079236977,0.34138411518810957,0.20201940105199165,0.4361119799812324,0.3197426520795715,0.10544569067296339,0.3957531354774618,0.4410299003322259,0.1648744782778543,0.684337947731082,0.28298713694832056,0.4375818062827225,0.36612652385491395,0.4676329862088376,0.40765885223294784,0.32752179327521785,0.2773638704930096,0.10761067201009314,0.2009627349531731,0.2942151805453206,0.1868567499037279,0.24851125054953838,0.3668537291817524,0.2987879357324063,0.4639594826806548,0.21723045568330346,0.46886956521739137,0.24666291021431203,0.5458467264422264,0.22741866438356165,0.2513544891640867,0.3898426323319027,0.22413568652247493,0.3060275442675729,0.4362481154426017,0.3309651575844607,0.3950349254294884,0.34238750291443226,0.36815439485350493,0.3163907511287454,0.3791131527139778,0.6193189913093032,0.5104414261460102,0.512214280103684
1,0.2651237244047222,0.2078030654900139,0.07184204266116882,0.350289333750391,0.25780313491039863,0.12631899350649348,0.41965727058239166,0.3517441860465116,0.18592840841334787,0.34890433918927305,0.16079950911322213,0.2783458769633508,0.3135754778508002,0.22512665353222627,0.24716240585552135,0.24020500047897309,0.2570364238410596,0.11052358158002151,0.15585500032746086,0.22605011053795138,0.034585193032039385,0.16340274169697452,0.20623642288196964,0.20525227849290614,0.25101745500587863,0.3015662036729359,0.3599304347826087,0.3053995764276138,0.23748096768736254,0.22391374143835616,0.28028250773993807,0.22968526466380543,0.32593157402069267,0.3423602868246045,0.12981908248976953,0.38712115486357795,0.23758731357372098,0.37349420999455973,0.2734908836372121,0.17003009987686413,0.3518796287616013,0.09937313007550931,0.22406621392190149,0.1746131490063624
1,0.3116120856399653,0.39842080817464004,0.22784341712261783,0.38168595558335944,0.1643627755944343,0.06796044864226683,0.44095368185769285,0.5279623477297896,0.3574028003371918,0.4373952448941586,0.3085314303895278,0.477994109947644,0.45492399538453815,0.4436157238014823,0.43640606767794626,0.3121946546604081,0.38815305371596764,0.1941816022857991,0.2635077608225817,0.3903831982313928,0.2184579134051368,0.29359338155949005,0.4416183924692253,0.38645118857465,0.4314009224925387,0.3204625506745531,0.6256,0.07424174713894341,0.5664862121468449,0.2762200342465754,0.375890092879257,0.3234620886981402,0.3218711449170247,0.5696980536901839,0.5118457893603274,0.49467160456503667,0.4199546913347178,0.28172845263076085,0.34565514482850573,0.25981666438637296,0.46807912252742107,0.33024647385667466,0.38166383701188455,0.3707485664912418
1,0.5520576268925498,0.5166744078030654,0.226971162741522,0.5855489521426337,0.2797748205696251,0.12464949822904366,0.5524649199056253,0.5526024363233665,0.3068240228632522,0.47426904215035076,0.3615062951684015,0.5117801047120419,0.4899914714292881,0.4670466272633455,0.6430465683674551,0.4624964077018871,0.3543046357615894,0.292552599354336,0.2956316720151942,0.5788504053058217,0.06660701658005744,0.554214459853723,0.6065351194786388,0.559428732500235,0.6354345663380664,0.13087880197603066,0.5043478260869565,0.13925427944119534,0.7052106242598546,0.5798373287671234,0.24694272445820434,0.4255364806866952,0.30124044559334956,0.2278499536592901,0.6952401464570321,0.5899780817776434,0.6019444968850293,0.19048729307530893,0.2839905336488784,0.39307702832124775,0.3621918065060467,0.4018378686422566,0.4425297113752122,0.4364150498782499
2,0.19942639898619355,0.27970274036228515,0.04485502074908149,0.3437597747888646,0.342321290381318,0.10716130460448642,0.7048304979510742,0.34117755629383534,0.15336061023500627,0.31665528586504443,0.17683287123312577,0.2540085078534032,0.2001204033512266,0.11180692372642836,0.3973692585127824,0.14455407606092535,0.140406548933039,0.009054139300159558,0.1699849368000524,0.2545136330140015,0.04117553376224913,0.16222373206506532,0.32603186097031145,0.2997275204359673,0.30170932440987613,0.10309917813074589,0.18163478260869564,0.2914294596537587,0.2614616816105566,0.2165025684931507,0.2734907120743034,0.30865522174535054,0.37574157073515463,0.473976032910034,0.2544690932586689,0.4489456579245711,0.3741740607891259,0.24978627496696973,0.35428819039365356,0.23464222191818307,0.31522452423361774,0.0736572161276535,0.14269949066213922,0.39879035425339726
1,0.24738211165210428,0.18504412447747326,0.21653054211931383,0.20753831717234908,0.3088175045142103,0.09408205430932703,0.14938532224015896,0.24658545588778147,0.2138084174599585,0.5303867403314917,0.4554565701559021,0.2693880890052356,0.3067275372497868,0.33368514870062854,0.18362151267635515,0.2907366605996743,0.24898822663723327,0.30201491706556827,0.22015194184294978,0.15198968312453942,0.03345605290693066,0.2318852164182087,0.19379073135409128,0.17626609038804852,0.2895903047842996,0.33348840300392113,0.3172173913043479,0.36475800027201893,0.21003214346134325,0.3061322773972603,0.2320046439628483,0.248140200286123,0.16787239714096197,0.4073754898294337,0.23648503122980824,0.3822840299297105,0.29129696054370396,0.5187689438097458,0.18786040465317824,0.1274456149952114,0.3517858816911972,0.4892434819774895,0.39949066213921897,0.472390228575917
1,0.26545721336623757,0.24570366929865303,0.10728728887479184,0.2568814513606506,0.19422484560642161,0.07699970484061391,0.32683471998013164,0.3361941675895164,0.18633961798630672,0.42106896765783103,0.1641061769919549,0.2990019633507853,0.24346560979280588,0.25971010413734874,0.2803649093030656,0.21256825366414406,0.1809234731420162,0.1963709228542803,0.17358700635274085,0.15447678703021372,0.033957892962534535,0.265257183965469,0.22058291093410579,0.25387578690218926,0.23378855023966721,0.15334175140116524,0.239304347826087,0.05104241552839685,0.286415158179665,0.265892551369863,0.22914086687306504,0.32832618025751076,0.562298140881392,0.2969382611664851,0.5110919664010337,0.33693598367470334,0.30828771002454225,0.40809823579700005,0.23585880470650977,0.2133670816801204,0.420877472578982,0.29192192620031343,0.2598471986417657,0.49595475610714
1,0.3869138931501367,0.5159312587087784,0.10765733618798404,0.6403659680950892,0.5463180735323127,0.21404589728453363,0.6319384080466907,0.7476928755998523,0.14505417686123728,0.8328263703519772,0.24471614926594246,0.5930955497382199,0.3370290473084835,0.39621446664790316,0.4128566882359181,0.355685410479931,0.2671081677704194,0.2022338491224164,0.24006156264326414,0.39839719970523213,0.06924905687279549,0.3798409336157627,0.4445148443157133,0.5596166494409471,0.748666003436737,0.1380120068230655,0.4104347826086957,0.27398138613091877,0.5094738622906446,0.4059289383561644,0.3331269349845202,0.5401287553648069,0.2916565930830125,0.49927643452951986,0.67542537152703,0.28062882624140273,0.37596752878988104,0.3470117354472682,0.5578814039532016,0.38767273224791354,0.2855067029155339,0.47699102436244467,0.44507640067911713,0.588092058754222
1,0.24731541385980121,0.30868555503947975,0.8378399809689954,0.4148420394119487,0.38319955085504454,0.14093860684769777,0.3951322488513597,0.4915097822074566,0.13140201903900323,0.6520578558569743,0.10804054361165402,0.35471204188481675,0.44072643355240054,0.6461675579322638,0.3181287790389307,0.33010824791646703,0.3134197939661516,0.10408549482355559,0.20017682886895014,0.3198231392778187,0.3152097241252374,0.3993045841493145,0.3178855901520638,0.30386169313163586,0.39242109071176634,0.3662745619281806,0.34267826086956527,0.2856004818621641,0.4721705295212316,0.23335830479452055,0.23595201238390096,0.39535050071530753,0.6218345700594496,0.5749012211183558,0.4334482015937971,0.34812183508427175,0.3462337171984142,0.2942799409341726,0.19396020132662245,0.2398412915583527,0.3899409393456455,0.2772474711497364,0.3192699490662139,0.6030948079491006
1,0.47425465217101304,0.36507199256850903,0.30793222847778395,0.3944713794182046,0.29021440602097026,0.10090761511216056,0.5120452005463803,0.43429309708379477,0.3738923042128421,0.4731826929045875,0.1973205763374392,0.3681691753926702,0.30449505844579344,0.38490946617881605,0.48329266999045295,0.35089567966280294,0.33756438557763063,0.18169505361980035,0.21365184360468925,0.4486459100957995,0.06568451647784443,0.3366771911594261,0.3944152787834903,0.4386920980926431,0.46757710047933443,0.19208701623800983,0.6345391304347826,0.2091631530883867,0.45021992894603285,0.3145333904109589,0.30110294117647063,0.2753934191702432,0.3556811912245138,0.20093169216760706,0.4928386818867112,0.4544630035522636,0.42854445912780825,0.2949211160332634,0.4451684943835206,0.2567382678889041,0.3697384456735728,0.3516170394643111,0.3888794567062818,0.325858141544262
1,0.2804975655305809,0.42498838829540175,0.11104062590859831,0.5360494213324992,1.0,0.1323051948051948,0.4700732646218801,0.7030730897009967,0.10183605074326131,0.8657272332236639,0.4823644379800918,0.4634734947643979,0.16956805297747457,0.625891265597148,0.49093030656624587,0.3808314972698534,0.2921035688005887,0.16260343612007866,0.22285349400746612,0.38154016212232866,0.0622159160935235,0.1907197953718876,0.3686187545257061,0.48698675185567974,0.6702541376503572,0.336213198644248,0.37293913043478266,0.29041910350321565,0.554601590255456,0.34377675513698636,0.21898219814241487,0.5155937052932761,0.20304005256860883,0.44661875416659896,0.5395218608658194,0.3421510089940291,0.4750802340947706,0.3893681510841687,0.3382387253758208,0.34936379805718976,0.5673572700853099,0.4933751246616326,0.3839134125636672,0.8468305710470505
1,0.4510771693456946,0.3037621922898281,0.0916924378188354,0.30121989365029717,0.029406855530097302,0.07166838842975205,0.5332174344964609,0.34099298634182357,0.36842321689248925,0.32702216152461355,0.08656424707967819,0.3084096858638744,0.6449606180705364,0.13706726709822684,0.28110745730348996,0.2082574959287288,0.3372424576894775,0.4049871980407436,0.20063527408474685,0.32000736919675754,0.037677413374657395,0.3240078334199272,0.33417813178855904,0.35591468570891666,0.3576919598444424,0.3284818679249463,0.5918608695652174,0.032001088075854424,0.27288106919302996,0.2266695205479452,0.2761996904024768,0.1994277539341917,0.2747081760304501,0.30617388335149026,0.42967908679732925,0.4795555891467009,0.37927128563337736,0.39958809357270536,0.34335522149261694,0.2275961143795321,0.5498265679197526,0.23101581421854955,0.21256366723259762,0.308381116958605
1,0.28359901287267386,0.1509986065954482,0.0431501599133032,0.22372536753206132,0.10028375036037813,0.09265237603305783,0.2278033031168509,0.36531007751937977,0.2233896005098999,0.37659072568129615,0.29635016590154994,0.2457869764397906,0.32079967892439676,0.359907120743034,0.12395247692797286,0.18119551681195514,0.3652961736571008,0.15104456566106347,0.1472591525312725,0.16677413411938102,0.079012797954618,0.13612565445026178,0.13703837798696603,0.1506154279808325,0.2950619517048024,0.4455151635985025,0.4824,0.21279654924514743,0.16731517509727628,0.19041630993150685,0.2806308049535604,0.10507868383404864,0.3447769243644343,0.25506902326791436,0.291891018737885,0.24582420074068473,0.1578251840664527,0.24916452941633635,0.17619412686243793,0.10199753728280203,0.3340676853848317,0.44432967659210704,0.16243633276740235,0.16554080590684153
