Type,35490_at,31841_at,32467_at,36549_at,32513_at,32053_at,31666_f_at,31415_at,34437_at,31581_at,31736_at,39768_at,33296_at,1054_at,39958_at,36516_at,37427_at,31972_at,859_at,39558_s_at,856_at,35780_at,35378_at,35293_at,36421_at,31634_at,32679_at,36887_f_at,34014_f_at,1107_s_at,41162_at,38475_at,40025_at,41722_at,32729_at,31507_at,37477_at,1338_s_at,38600_r_at,35091_at,40335_at,37302_at,32020_at,34210_at,37314_at,39222_at,36897_at,34587_at,39899_at,39305_at,35589_at,36847_r_at,38461_at,32559_s_at,1298_at,40114_at,41687_r_at,31871_r_at,1857_at,41103_at,41771_g_at,35040_at,35628_at,37813_at,34600_s_at,40811_at,40659_at,40978_s_at,41450_at,36936_at,39452_s_at,32234_at,41497_at,32131_at,361_at,40305_r_at,40463_at,40645_at,34799_at,41334_r_at,35888_at,38159_at,41661_at
4,0.6774534686971235,0.19274938842076653,0.5909057944738559,0.46894454900825255,0.29927438684046365,0.5188631536360878,0.45642453387328097,0.6491833030852995,0.6255323679727427,0.1612613326989665,0.39759566046034295,0.6110855354018967,0.4383398266677268,0.7847982483578355,0.7125893029542383,0.5871623584083647,0.5675400661409311,0.471714255159876,0.08189585684346284,0.2660073751257123,0.5112713472485768,0.4429344120721786,0.039801867136789806,0.5072743038828403,0.5445333677552602,0.4260715293738155,0.2754497901937116,0.16745229051302,0.668086919471666,0.020594117490200257,0.319475513645593,0.45099321507398016,0.8895509499136443,0.6188510189739986,0.5931904629371927,0.6172938350680545,0.5482777646409711,0.6912035690039763,0.44576116681859623,0.6393078970718722,0.5517382748442112,0.4307401376267269,0.47397715066888,0.08949476494975758,0.8065907644438159,0.5461981217812785,0.596884919170296,0.8606995262574336,0.2954620299018639,0.6443836978131212,0.7265796465288207,0.7038781862538908,0.20459621365505437,0.2908888983811029,0.5667329634669738,0.08958892975030482,0.5409335727109515,0.8041375347188967,0.5869282663860866,0.7292073227395224,0.05040939649985612,0.733535583364935,0.3418822453787817,0.6455923603013017,0.7529197675050248,0.3360004025764896,0.18942701909936335,0.5943350936149784,0.28443661849055946,0.386420959349224,0.4646766169154229,0.6423983969583312,0.6762117193151675,0.5233265720081136,0.6455400917286098,0.592806484295846,0.573443510471577,0.418356815572109,0.8196943972835314,0.4082271406215068,0.6054858476801868,0.39004234394208437,0.6078358555380188
1,0.6383248730964466,0.2125917368850231,0.5695119297991152,0.2981033733893152,0.3020323735101947,0.6952563972893699,0.6322450012655024,0.5950090744101633,0.625212947189097,0.19448629503343642,0.463275179592435,0.5462664579688794,0.4545599109485569,0.5622458554895214,0.5614983587565167,0.22898634911414464,0.6201136267277199,0.6851673617794888,0.1753759701526911,0.4682366744887697,0.6708159392789373,0.2238761874460252,0.04630779709912654,0.6426437999807304,0.3192203433587195,0.6079996774323616,0.39190665057193763,0.224062971946364,0.5813804857264593,0.034345750779979194,0.3060880338644732,0.0,0.6553540587219344,0.5079058327477161,0.669542629186381,0.7281158259941286,0.4969653976511389,0.5611482882358646,0.5952597994530537,0.5598442275460909,0.4505575598556904,0.34201817513263644,0.6980763597304951,0.21968941044199283,0.5416872922707022,0.6813086943350499,0.6046357127039197,0.7793569196653561,0.39837318053085685,0.5588966202783301,0.7540718493704517,0.0845461428451249,0.13076874908681044,0.6140703088291829,0.6918245577305558,0.08080647879226431,0.6262118491921006,0.7060626376783833,0.42458377173980316,0.5633305454883376,0.10244068328668218,0.6308304891922639,0.11437881682744716,0.7455324781745407,0.7028355695583681,0.3009762479871176,0.12009599680010667,0.6108497359577534,0.38211963249010616,0.3712195232793292,0.5648756218905472,0.5261778759697888,0.3840728237279961,0.5934511735728774,0.33931678000948917,0.6945288753799392,0.43474853967801674,0.49688843744267613,0.4945670628183362,0.6448692152917506,0.7691858768602277,0.4464554022674498,0.5527806146133135
1,0.2941166102650874,0.07192001902690949,0.4334070636014215,0.2718618792529318,0.1067078175788817,0.3331900475371701,0.2491563317303636,0.22722323049001814,0.23535988074957415,0.10562207596542701,0.32176367101597997,0.23179265261025683,0.24576608094140098,0.22959024085079763,0.3302278432129755,0.09297124600638977,0.340435003815823,0.16781627633408192,0.165259897284724,0.2936221924237345,0.21658444022770396,0.758072360347257,0.04610495632662874,0.23434338568262839,0.23262230540854528,0.3139792750292327,0.24563143070644364,0.2563727060546428,0.20081487004686835,0.021209567744860134,0.42116185428640257,0.11417204828469438,0.2977979274611399,0.1849525650035137,0.18983671954726783,0.45306244995996797,0.22123039331599276,0.24127145766656968,0.17466828724805025,0.2631617864537119,0.20916693998032143,0.2895808163050901,0.1940972561273313,0.13937882088398568,0.4470864861042359,0.24830859335554886,0.1709603602273566,0.3035984275778651,0.15503359019956528,0.23404883200795226,0.1984809980362712,0.10735467317237316,0.06557223068734476,0.23091709025671694,0.22992777138071813,0.03235926766650476,0.2565978456014363,0.20570347667847907,0.27358111035464505,0.23543350989684972,0.22451827242524913,0.40519529768676527,0.0775321463317431,0.6396986983516657,0.25,0.3116445249597424,0.2080597313422886,0.21781084973595777,0.2244163949859656,0.18125156218046307,0.30639303482587066,0.29333864255253556,0.3202013503737641,0.1627547570752439,0.3418274553218409,0.28477710233029385,0.5674063256874197,0.2025906948840859,0.20747028862478775,0.2733903420523139,0.24068670362805178,0.1799959021991531,0.21439513508495034
3,0.29963338973491255,0.06802120141342756,0.18899122488940462,0.26683075141161144,0.13428768427619267,0.1915646808941034,0.21884754914367668,0.22223230490018148,0.2093270868824532,0.07141913144609204,0.29533792699017736,0.21867231378326119,0.35310487397630597,0.4972630591179231,0.16972388491986873,0.21161777519604993,0.3141694225387942,0.23291626564003853,0.8809331890099261,0.37236004022795843,0.19415559772296015,0.006408799600018182,0.027125570959211483,0.33558146256864824,0.19188072802375114,0.1484214346195718,0.21239294131172043,0.09555626744771406,0.19982956966340013,0.11397562731660488,1.0,0.25883539061009836,0.16476683937823833,0.18209768095572734,0.21449114017997958,0.35314918601547907,0.1655237644833294,0.19173697992435262,0.1846449913906614,0.14778665089224094,0.17530337815677272,0.3649734727110364,0.1686358754027927,0.12713091139062613,0.5133300332366877,0.23407048369181055,0.09736473019856796,0.24523737526459022,0.09876177303563195,0.17818091451292245,0.1994917407878018,0.2660890047951543,0.039282806988248556,0.4862244244158729,0.1867476185491469,0.03542717801810017,0.15520646319569123,0.22440379274015898,0.33589156402797554,0.34095344298856983,0.05833049938525126,0.3521046643913538,0.029339022188880945,0.848844905291689,0.28879895703188657,0.14850040257648955,0.23169227692410252,0.15218434949591933,0.2073083561428895,0.060828466904496795,0.18358208955223884,0.34958639469763136,0.2835784904750422,0.21356128658359894,0.32630871421793456,0.225531914893617,0.22282376406895563,0.2859040634728733,0.2297962648556876,0.1720321931589537,0.31903511331582535,0.1710148886764103,0.2868814409061369
1,0.4672165820642978,0.14001766784452296,0.35629849880339404,0.6980599391921241,0.14413763666808943,0.4386568220896127,0.4704294271492449,0.42159709618874774,0.47583049403747874,0.3772632357994343,0.6030640668523676,0.4512475830954792,0.3680527947841298,0.4027994995308102,0.42421316856536007,0.257449898344467,0.6307131349105402,0.49256763982461776,0.311370074387969,0.44644653033858533,0.3247817836812144,0.2541248125085223,0.05314428239442264,0.4969650255323249,0.314315218794372,0.2589814926817467,0.34569178594010463,0.18896160358793646,0.46761823604601627,0.03247913388976294,0.22985855387686266,0.06073734979154743,0.3290155440414507,0.45765987350667603,0.4619166898599128,0.5711902855617828,0.5895010640813431,0.47318397827562797,0.44778689354806034,0.27521443359952674,0.4120203345359134,0.25345380049377525,0.4241773264329655,0.1724545007378259,0.3479951912877448,0.36605069170958293,0.40842991068133166,0.5102308235056949,0.24978594480669167,0.3679174950298211,0.44160794732586345,0.082400942205771,0.07668705253710158,0.20353679894066892,0.45409818905056004,0.06384623772092424,0.3833931777378815,0.40513360789196434,0.4744073776072291,0.38072669826224326,0.10105422868653045,0.5087220326128176,0.13159776352959104,0.33508777459106814,0.31025585311532405,0.42044082125603865,0.42998566714442854,0.4560729716754681,0.4107812200352168,0.22790792792383374,0.6060696517412935,0.3860658685711349,0.3574270557029178,0.46392350043465663,0.27921872528862884,0.40567375886524826,0.6911953269696537,0.3806903601944555,0.3635823429541596,0.4758551307847083,0.463768115942029,0.2918317169785548,0.30749234054405344
2,0.18126057529610826,0.012843163903234579,0.15874972804409312,0.36448530476328367,0.08694224644580884,0.13573379184788106,0.11819792457605667,0.021506352087114346,0.15257666098807499,0.015224803742764248,0.28595513854273563,0.05616425743485867,0.058121968672974485,0.10103221770409761,0.10088820235566713,0.1677025849549811,0.25701687441702703,0.0,0.13875774394878054,0.1359369761984579,0.16895635673624287,0.10513158492795782,0.01849607340331758,0.0948068214664226,0.1186265651219827,0.3408733518809725,0.02488934873828821,0.13074916479794974,0.03557733276523225,0.01210901042638863,0.14086106618026634,0.20818005940216353,0.1075993091537133,0.07053759662684471,0.06020966694498561,0.32399252735521755,0.11854654370615593,0.0,0.04071710726223036,0.07946366952578132,0.11159396523450313,0.011608972001891059,0.0815350063470364,0.477984681329492,0.29120995686302237,0.03160658386347574,0.09478113235402673,0.05372442294123574,0.07765263781861292,0.10636182902584491,0.0,0.022587700849667706,0.014986745705399818,0.1629575840416898,0.16905684078300012,0.017802801264831535,0.040215439856373464,0.06551096638253041,0.4497121990468528,0.37570857726977047,0.3790933110105422,0.30956895462014916,0.13066004008767715,0.7246367676258313,0.3532239665381064,0.4678442028985507,0.15992800239992003,0.07037926068170906,0.26450949284332015,0.04603603808311937,0.47601990049751247,0.21245440065765814,0.07023149264528575,0.09881193856853086,0.07377826980863514,0.07011144883485308,0.33316711782305164,0.33930295515211173,0.15942275042444823,0.06192711826514643,0.061375352592160315,0.041592678595820234,0.14204809209915514
1,0.3495487873660462,0.09343571622723566,0.27841032707230406,0.4359345591428986,0.15211609810552582,0.29280873874785074,0.3103855563992238,0.32413793103448274,0.3481686541737649,0.11600983268575055,0.24292625714704585,0.1850658318755179,0.3306034825475074,0.3139662183296841,0.26375748213940914,0.3002613999419111,0.41677266174849487,0.26628168110362527,0.047465512079408585,0.34989943010392227,0.31111954459203034,0.6240625426116995,0.04038785159067233,0.34444551498217557,0.23893119917387373,0.32813193016410624,0.20647238029545326,0.1265845956706787,0.28238176395398384,0.015436921682088474,0.3316928795126819,0.09120139513338238,0.3411917098445596,0.2986647926914968,0.2242323035532053,0.45349613023752333,0.2689367068652952,0.24139268742120068,0.25888787602552416,0.2504683032633343,0.23597900951131517,0.2180490623522614,0.2863978127136022,0.08643103084814842,0.28427975390707866,0.26638392406341516,0.1250461356757954,0.40600745892551154,0.2577553843114009,0.2759070576540755,0.3257479496361326,0.015815596870530822,0.05608549541839738,0.12784588441331,0.2924735685125092,0.035030679103515955,0.30251346499102333,0.2272770807393928,0.2561119019619979,0.36111885512498837,0.34763910325162845,0.3923650613070408,0.05920551381383845,0.3281540546503199,0.3206312129936444,0.6735607890499195,0.3745875137495417,0.2844935189630341,0.13452117366062866,0.23502010952305208,0.33711442786069656,0.39269382931716595,0.2993127562093079,0.2557712740268521,0.5102799304127787,0.28895643363728474,0.37227525288502633,0.2905389305990663,0.23522920203735145,0.23060585736642075,0.3493823558019648,0.6112552929927605,0.2645993872435243
1,0.3675972927241963,0.03557352541451481,0.55515265791573,0.5608078760677574,0.1294283744295236,0.2553858602204916,0.31291656120813294,0.16243194192377494,0.3049403747870528,0.2026801998255491,0.24241313590382635,0.2688518552619464,0.36900691738888447,0.3499374413512668,0.365804209306816,0.2081905315132152,0.4372085135249725,0.310768901721741,0.21408995647267454,0.17490781092859536,0.21624288425047436,0.28273714831144037,0.03842455324945909,0.3220926871567589,0.254614689557248,0.40248377081569287,0.22923492556187847,0.34149466843622717,0.2816361312313592,0.016695554785205725,0.24710052655126122,0.05474263603912912,0.24015544041450776,0.25720309205903025,0.2674645143334261,0.4938617560715239,0.48876803026720267,0.3480748714964601,0.22495695330699889,0.23957409050576753,0.26885864217776323,0.34359405368492935,0.22536861634605995,0.054233715128943864,0.4191358461212078,0.33484802585075235,0.29275854432715726,0.3766757383328293,0.2805110979384838,0.23664264413518887,0.2610604135381772,0.7985614536889039,0.07587300924669685,0.546196232540259,0.19658745943682615,0.03835135751315881,0.31104129263913827,0.2810075663250647,0.2968991768273813,0.4735619366229904,0.14063358359274858,0.3974845152319555,0.26332446403244525,0.25739859434586654,0.2813841056005215,0.3393719806763285,0.09186360454651513,0.29092654824771963,0.5470632333199672,0.3427935195073735,0.2639800995024876,0.30277963315007966,0.2918977574149988,0.21578286487008597,0.4711371184564289,0.29787234042553196,0.198390084057558,0.32663867032842925,0.3410865874363328,0.4104627766599598,0.3069740297636417,0.6510722578882665,0.2983938352984867
1,0.3828962210941906,0.1079777113346018,0.3499891217637247,0.4955841899522225,0.16124372065535017,0.34965105694346116,0.3681768328693158,0.22722323049001814,0.2622444633730835,0.058969682552269184,0.719982407271661,0.2787036184513396,0.2759799634253002,0.35165780419142945,0.3860783935122611,0.1496369445251234,0.4715509200373103,0.38273981392364453,0.3577301305819765,0.3457090177673483,0.35385199240986714,0.25828371437661923,0.04355817773860085,0.3050390211002987,0.2264102233122499,0.09418975041328978,0.2917169626947175,0.10077341998077892,0.2609714529186195,0.07840857577131277,0.39329593557490444,0.017766151666257925,0.2680483592400691,0.33907238229093467,0.26848501716300216,0.5412329863891113,0.29400173405848506,0.3358549122296577,0.2954522434923529,0.28265799073252484,0.29616267628730736,0.1491306403319851,0.29713895127428963,0.07122479094933597,0.50781415741461,0.2998081389477936,0.25673580866612533,0.30984779760104825,0.22024632813014552,0.32709990059642147,0.27388240730045055,0.03491208883654412,0.05625247865745476,0.5696467472555636,0.31696849157332774,0.041116937442383754,0.3139138240574506,0.30897423618427355,0.3850343504363434,0.24244958646965895,0.050529730295340976,0.40854506383516626,0.1861029385908361,0.7594629518736803,0.4225378890759955,0.280042270531401,0.16426119129362354,0.30100816130580893,0.21198068306630172,0.5157581403803767,0.3307462686567164,0.3113086369007861,0.25970581142994936,0.306191442094079,0.5473667562865728,0.3066869300911854,0.35375409602507474,0.29948226575805864,0.27504244482173174,0.4131455399061033,0.3088220990176053,0.19020625597595955,0.2574505616934361
1,0.4295332769317541,0.14934425115520522,0.28388570599753427,0.5883162009555525,0.22195226056407394,0.45170425811671894,0.4406479372310807,0.43829401088929215,0.5598381601362862,0.09565723046018026,0.47251136197038546,0.42519105054783163,0.3879701041583844,0.7281044729433844,0.49937246572697436,0.28457740342724364,0.5192063088272704,0.46460271628702815,0.39624835908892014,0.3695524639624539,0.3348007590132827,0.08854142993500295,0.060258734674252745,0.50366123904037,0.3296760036143023,0.34569170597959764,0.23038454906018277,0.18731408173538966,0.3937473370259907,0.04745873443374844,0.6076504800908558,0.11174691408485242,0.35928324697754754,0.5363229093464512,0.3875127562853697,0.5654190018681613,0.48269882556948057,0.4659586848996218,0.4364428238630609,0.3645371191955043,0.44084125942932106,0.502442611756054,0.41997851772287864,0.1182770009134987,0.5635386464889329,0.4863677673432293,0.35391599616151176,0.6375869368007256,0.18637621023513137,0.3424763916500994,0.38096338223403026,0.20036594599141913,0.0902440042580726,0.35508948784759303,0.501465508217314,0.06117482628391305,0.4377019748653501,0.39134182549564217,0.31775700934579443,0.30898615370318744,0.123789468176943,0.5564403994438124,0.113024978608184,0.7894512906174163,0.3052311369438861,0.3839573268921095,0.3664377854071531,0.414162265962554,0.19646437350720897,0.16587516189870252,0.3716915422885573,0.39104968401582485,0.43841933928140825,0.3821114652757655,0.44852127154831567,0.5051671732522797,0.5623664339649521,0.4941140451488282,0.4656196943972835,0.4589760786943886,0.48093570664332264,0.37310476710831847,0.32462166929718694
1,0.8114777213761984,0.35182794237564563,1.0,0.44063993050528455,0.4933841153101093,0.7750581571760898,1.0,0.9126134301270418,0.9254684838160137,0.23442497290725028,1.0,0.8488168676917409,0.7649677983620895,0.8902095714732562,0.9053871403745897,0.4417659018297996,0.8113287543457984,0.9959362635012299,0.18636143801386426,0.9584311096211868,0.7744212523719165,0.4926594245716104,0.08052528247455726,0.8082666923595723,0.738285788046986,0.413088181928148,0.5337127090877737,0.3788842615898585,0.9870046868342565,0.020124796672088746,0.891936538527721,0.4365241559715523,0.8436960276338515,0.7440267041461701,0.8454402078114853,0.9195356285028022,0.7676361630014976,1.0,0.9683986630203585,0.6336389628315094,0.7191702197441784,0.7022640121867941,1.0,0.14930784906190714,0.8558800650590482,0.9082096334444107,0.6625821215029158,0.9507106138494102,0.3188434433247711,0.7596297216699801,0.964190828231489,0.4089761924791788,0.2748126656786825,0.640382726068942,0.9200251229980111,0.11428089965603719,0.8619389587073609,1.0,0.6145324008169833,0.8788216708484341,0.026677479268579794,0.8325748957148273,0.19326480137845345,0.9118787229348546,0.4718344288119941,0.47096417069243157,0.5071164294523516,0.9058089294287087,0.2750745305880507,0.5369810720534436,0.9522388059701493,0.4562503211221292,0.767301663853388,0.8008306770984255,0.7316938162264748,1.0,0.6064254167260292,0.5140570297551941,0.652716468590832,0.8551307847082495,0.8088707324190253,0.6799617538587625,0.5919598923034074
1,0.4719754653130287,0.15948627344387062,0.4040902168395098,0.5180975821630232,0.18171520504317562,0.5622028926873672,0.45903990550915375,0.4829854809437386,0.5299723168654175,0.10796130362382048,0.5087597126521037,0.4291501703342233,0.3825634093981077,0.4401000938379731,0.5604363776790886,0.3717688062735986,0.5541422877978461,0.4994118276120202,0.2741300292485203,0.5422393563526651,0.29601518026565465,0.2201149947729649,0.052425574965942794,0.4036034300028905,0.3252549373951207,0.31530986653763954,0.29766626429844223,0.2397373117935106,0.45382403067746063,0.04490680248526706,0.4776129676153766,0.17383307447069402,0.43320379965457684,0.5342586085734364,0.4317190834029131,0.6174939951961569,0.5216757310632931,0.47202017263117063,0.5122556467132584,0.3358966775115843,0.4044358806165956,0.6025371644691916,0.5017088174982911,0.13469186986156984,0.5736157273177286,0.5243865495304453,0.39093526241972393,0.5367906461042232,0.2311960745570704,0.35999627236580517,0.47909206422548234,0.15094220577101033,0.0928948631781085,0.7336935628550681,0.504344185072752,0.056838119405648126,0.4486535008976661,0.4295565558854516,0.4369623073590394,0.6456649010315026,0.0,0.5346353179117684,0.04986930479528325,0.8079044407324529,0.2374246292574284,0.2033262882447665,0.3627212426252458,0.4100816130580893,0.3434770480656915,0.1789179486014224,0.4072636815920398,0.6816523660278476,0.39374849288642394,0.41765671785955766,0.48023090305234856,0.5088652482269505,0.4739279099586835,0.3673732771839852,0.4222835314091681,0.6514084507042255,0.48750121583503553,0.3298046714929654,0.4751183734100826
1,0.3311477721376198,0.04821282957325361,0.24526796722024805,0.44581583900390914,0.046081360606757056,0.2141701223829271,0.28929384965831434,0.23407441016333935,0.2115097955706985,0.08423862765310708,0.39517666031373694,0.2574808949452168,0.2451697543134293,0.36545980606818895,0.2389940142884727,0.2814115596863201,0.3807343339269058,0.2975617581007379,0.25978213306925224,0.30103922225947033,0.3040607210626186,0.2068996863778919,0.033816812244570886,0.23513825994797188,0.13721440557635212,0.324805451393089,0.2587802494682991,0.1681158757036291,0.22432893054963787,0.03699901335964374,0.7810854527308393,0.16372380718820675,0.2868307426597582,0.4930165144061841,0.29993505891084515,0.4530290899386176,0.1629620871758493,0.3199010765202211,0.2312367061683379,0.19515922310953362,0.18723351918661857,0.3444607868886905,0.20408163265306123,0.10216428922774227,0.44745774697687574,0.32156922144804606,0.2331512511995276,0.3778852938211873,0.1940821971942304,0.24621023856858842,0.1968349312694929,0.20023975771851596,0.05384165814356384,0.24353936183845204,0.23018946927666703,0.03158113854663323,0.2477109515260323,0.24475624940139834,0.16723401621588166,0.2648452746027321,0.09017971590760457,0.43256225508785234,0.0324628134047566,0.641794572788301,0.3772747025911239,0.19404186795491143,0.11501283290556981,0.2342774843975036,0.32126606112379924,0.16786339157899519,0.19417910447761194,0.28811077428967785,0.39031227393296364,0.25340481019994204,0.9369563498339396,0.25030395136778116,0.3819276250178087,0.43141277930786415,0.23646010186757213,0.2762128325508607,0.30507732710825797,0.17828848517962026,0.26798811623804664
1,0.5725112803158489,0.20926202772492528,0.6447893248241352,0.7022223830896194,0.19964211839642773,0.6265803580459189,0.6673837846958575,0.4964609800362976,0.566545996592845,0.1938651441862924,0.6107608855006597,0.4639535954332013,0.4325355808221357,0.49276665624022525,0.5238463023749759,0.3149869300029044,0.5889934707029594,0.6983745054004921,0.19644872296814908,0.5831377807576266,0.41453510436432633,0.06821280850870415,0.030155661511339055,0.6224106368628962,0.3393894410739641,0.389036732389823,0.5486003333908145,0.16122831907006543,0.49440775458031533,1.0,0.5971710775372543,0.2561377694215101,0.47590673575129533,0.4454497540407589,0.4768067538732721,0.5236522551374433,0.44679593284464414,0.6577441567258269,0.5659374050440595,0.5177462289263531,0.42050672351590684,0.4136681199768871,0.5677179962894249,0.1462230342210667,0.631002050774344,0.5105018681207715,0.3552447036244187,0.638443705271646,0.2489791213857604,0.3244594930417495,0.6213468869123253,0.9688525279717337,0.1284309837400071,0.3853957541326727,0.5068041452946719,0.06533310865061508,0.5362657091561939,0.5920888803754429,0.3368818468775144,0.5889322553666017,0.04626311245977974,0.6626216660346353,0.2173994584647123,0.7634498408396105,0.21432451518279103,0.2987872383252818,0.3945701809939669,0.44037445991358615,0.3378894332188497,0.6107614351609898,0.5154726368159204,0.4782407645275652,0.48049795032553655,0.458128078817734,0.3259133322789815,0.5057244174265452,0.6387662060122523,0.5483942143802301,0.3971986417657046,0.7280348759221998,0.55612294523879,0.3647725720529982,0.28219292544796215
2,0.20537225042301183,0.05799809730905137,0.13380230618609038,0.16222672650933834,0.06100403848048067,0.09810862749064428,0.14924491689867542,0.07386569872958258,0.12137989778534926,0.04223825760579388,0.20260958803694468,0.015468188932879105,0.07227478731016936,0.0,0.030314732573855963,0.04432181237293058,0.25489697278046297,0.027590632017965976,0.04076368577416458,0.15420717398592018,0.039999999999999994,0.11485841552656698,0.03687695328151295,0.08680990461508818,0.12036917516457983,0.0,0.022705064091510033,0.01505651915244153,0.06987643800596509,0.017226207301138635,0.3724059606979385,0.16251124008828577,0.12521588946459414,0.023541813070976806,0.05492160682809165,0.43494795836669337,0.11042799716244976,0.00019396760740955846,0.0,0.10144927536231882,0.16161036405378815,0.0,0.03525046382189239,0.6507202585904013,0.1683756452867548,0.1215793193981622,0.07942717944932459,0.1877834895675839,0.0630310215372456,0.14053180914512922,0.0502483539332332,0.0072347943131151615,0.04748585860694233,0.2195549100850028,0.03035695593007438,0.029231882477721717,0.0334829443447038,0.10133129010631167,0.3656619421922387,0.2154074900102221,0.28069165772883037,0.24061433447098973,0.02833096948882351,0.7015979072772542,0.17084034982888802,0.18976449275362317,0.35342155261491287,0.047335573691790686,0.28368695409613137,0.12438364879910925,0.3349253731343284,0.24492627035914297,0.10435254400771639,0.048391770501303985,0.18246876482682273,0.06960486322188451,0.1497364296908391,0.2810080770719651,0.09066213921901528,0.0,0.0,0.060032782406775016,0.16460867143255037
1,0.30174844895657077,0.046378091872791516,0.3692798607585757,0.19516432604604034,0.0583773845093082,0.2546778598159199,0.2500632751202227,0.17413793103448275,0.15044718909710394,0.07255570533661089,0.40345990323999403,0.19289199889512934,0.3051602130873817,0.173287456990929,0.2181888395443136,0.2743537612547197,0.3642838972271687,0.10972088546679498,0.2558439464775109,0.19242373449547434,0.2608728652751423,0.22078541884459796,0.019903437775462784,0.22796030446093074,0.19775396927843036,0.3020039514535704,0.32655055469333794,0.2627339709853096,0.2286962079250107,0.031028505906509157,0.23319682004336298,0.11117469140848524,0.31761658031088086,0.4878777231201687,0.2018740142870396,0.4519615692554043,0.15519823441317884,0.10852487634565029,0.3066950268408792,0.21389135364290643,0.1636602164644146,0.4584230708620055,0.2649155355922273,0.09587520202375097,0.43815854607170635,0.21326870645259013,0.20196353436185133,0.3023888720895071,0.15566752288743987,0.18917743538767395,0.20780870971468177,0.31521830571212245,0.06255609593187084,0.27136816026654137,0.3206322621166126,0.021232516875985052,0.26642728904847396,0.15391246049229002,0.17435167419694253,0.2698633955952049,0.23611060245376303,0.3575401339906459,0.1417251767022611,0.5904692867723534,0.3028138410560052,0.2636876006441224,0.5283157228092397,0.17532405184829572,0.4155581512927352,0.23165716103524278,0.27412935323383086,0.31562451831680627,0.17156980950084397,0.14247078141601469,0.46508777479044755,0.21134751773049648,0.2146317139193617,0.24680145208428672,0.35653650254668934,0.26637603398166776,0.264273903316798,0.7339844283567818,0.3302386036579705
1,0.3420755781161872,0.10760396846969285,0.25324534048879543,0.6233169248588389,0.08970023311553993,0.33559219176696675,0.3295368261199696,0.24981851179673323,0.40300255536626917,0.2298125974678191,0.34243512681425003,0.3394254672682073,0.2188121173570804,0.320573975602127,0.24599343502606683,0.32881208248620386,0.5068260832697363,0.25836808897444125,0.24180695976601185,0.31956084478712704,0.3187096774193548,0.1228580519067315,0.02897868418943826,0.3551883611137875,0.26277914031237903,0.22045482037014635,0.4146117146634477,0.11701981602672645,0.30357903706859823,0.07406735820378123,0.48523591561413765,0.16866944603395184,0.3362262521588947,0.3923928320449754,0.29775489377493275,0.49119295436349086,0.3329786395522977,0.30574144117932306,0.3076066038691381,0.3165483584738243,0.286528369957363,0.22080684981877394,0.3411776193731081,0.13527510364696788,0.39654197015769743,0.355346864586489,0.2858566472281686,0.4685515573026912,0.28503918856615945,0.257331013916501,0.3423241307612337,0.31149575166147886,0.06744035567429921,0.20110204604673018,0.3030985030880352,0.04020994617527235,0.3283213644524237,0.29920505698687866,0.4442965897134369,0.3392807359910789,0.007518246265728413,0.44106307672860573,0.05492128983859435,0.5068864445775159,0.27284208810907706,0.1474436392914654,0.35290490316989437,0.29971195391262606,0.2839397479035548,0.1472994160285396,0.35139303482587064,0.2666084365205775,0.41219556305763205,0.2607456775813774,0.21073857346196426,0.35987841945288757,0.4482119960108277,0.39749991350424024,0.26052631578947366,0.373015873015873,0.43458807508997177,0.19297227154760277,0.2594002413889147
4,0.7323040045121264,0.766308779559663,0.15708173181521504,1.0,0.3218636109925469,0.7392535652877517,0.6236395849152113,0.8549001814882033,0.5079855195911414,0.15843311394814052,0.7462981967453451,0.7606113617530613,0.6134213246402164,0.7863622145761652,0.7834524039389844,0.7937844902701131,0.8767913168828967,0.9449256763982463,0.13567167960203588,0.796932618169628,0.9146869070208727,0.4577291941275397,0.05462677297860406,0.7130744773099528,0.8920227184716664,1.0,0.4670920273610392,0.22076792824127042,0.7228376651043886,0.023863363643636174,0.6103176515125442,0.8183874220005996,0.8027633851468048,0.7301475755446241,0.7190834029130717,0.7613424072591407,0.7042642074564515,0.8744059742023084,0.6285830041527398,0.8711426599625357,0.7231879304690062,0.3490570993328781,0.6654623571916806,0.11456679080879771,0.894561912170285,0.883065737655256,0.7330036170369825,0.6215099284346335,0.35618784166502004,0.7395626242544731,0.6654730276077163,0.6325818120635989,0.24492266588741157,0.681944385118107,0.8484245786663877,0.07815984853741463,0.6111310592459605,0.8211857101810173,0.4064492170576221,0.5167735340581731,0.03523164255630837,0.7910504361016306,0.22152544160913343,0.8229380062403481,0.6168721820848498,0.8249295491143318,0.334322189260358,0.8057609217474797,0.5427570215659269,0.3890795064645868,0.9358208955223881,0.9955813595026459,0.7512056908608632,0.7767796773881966,0.6673651747588171,0.9374873353596759,0.906254452201168,1.0,0.9251273344651954,0.674491392801252,0.9407645170703238,0.7832946318808904,0.8308420759446664
