Type,34304_s_at,31736_at,37091_g_at,39958_at,34459_at,34069_s_at,31954_f_at,36283_at,36272_r_at,34421_g_at,36683_at,32060_at,38286_at,34587_at,40184_at,31665_s_at,36239_at,35359_at,AFFX-YEL018w/_at,39054_at,41548_at,33066_at,36646_at,32012_at,41497_at,34100_at,361_at,34885_at,37841_at,36046_at,616_s_at
1,0.19650279731278225,0.6917607388945902,0.3858868079009313,0.4066422089206411,0.4664088565362451,0.38967860068423843,0.02175722866322112,0.39924412994532005,0.4203194482257918,0.6820205377812073,0.16971965821735777,0.6524289295681377,0.3612850211300673,0.3999092833383731,0.0,0.5955611654570316,0.1315994338287332,0.5998795344589737,0.5033287644409633,0.08023011122953731,0.3708910034602076,0.37111474643608316,0.4571440706761808,0.44350459482038435,0.4096334699782976,0.4374491869918699,0.49792424482049663,0.030258302583025826,0.34865615392244376,0.4766551084589952,0.4007963988919668
1,0.779045992765183,0.346503445242633,0.28226384198137344,0.3499710368797065,0.28366696997270247,0.254180118537079,0.017080597848861574,0.36394339015760696,0.32897722116344497,0.4781860271858491,0.12539650787300316,0.4634123267584314,0.20241821881358585,0.4380606793669993,0.1578971190621676,0.3918165562217314,0.12869780608634113,0.14119727203839355,0.438907382024672,0.053280861414008895,0.22889273356401382,0.3820207213523409,0.3848114169215087,0.32163742690058483,0.240053050397878,0.3601626016260162,0.284200537719437,0.24912146530791732,0.37647525538034315,0.23417466333360212,0.14392890120036933
1,0.5487114386501001,0.7068978155695645,0.39218094360863776,0.31859432322842246,0.3787913254473764,0.20500650508360238,0.022592540857661686,0.3837648761659697,0.42290588982666305,0.5198254882174868,0.15850312919726803,0.5893287923939264,0.19564877132571606,0.5033262775929845,0.23429968090162265,0.46134427264121175,0.34129511677282376,0.2445061884314221,0.4564323477579792,0.07602415894618894,0.35826124567474044,0.35876762483446284,0.34072375127421,0.4346804511278195,0.44649746804919216,0.6401422764227642,0.3533528388423217,0.4600806837083914,0.36050778538133493,0.2783243286831707,0.10534010464758387
1,0.16224077111465612,0.36416947661633187,0.3442500255859175,0.3420863100984746,0.3668994540491356,0.37424324194092423,0.021051359128369886,0.36405033772917333,0.3855159270351211,0.5276903899804118,0.09445689137827563,0.40478974504517284,0.15959735482861165,0.47149148271343605,0.14695951297893045,0.5829735984011781,0.12397972399150745,0.08821847008762897,0.46380781280595257,0.08411357984203764,0.36144723183391,0.3091321959959492,0.43110771321780494,0.38572128237259823,0.4536610802990113,0.36405823170731705,0.3594152301122885,0.21224901057300727,0.35812754140632747,0.31274332715103625,0.23908625730994149
1,0.2711595928730312,0.6265943410057175,0.3722239279500563,0.43734311643174356,0.3434940855323021,0.14354551149231437,0.019192624668249756,0.29141202959150847,0.2630002722570106,0.5180744346174393,0.31526305261052207,0.4953881084149283,0.3107685083737674,0.4564056042737627,0.24357842804444746,0.4636583570001052,0.21758669497523003,0.2951600054403793,0.32817701194439003,0.0940012571397338,0.3842560553633218,0.202461634338241,0.2804111450900442,0.39296157059314957,0.3778032312515071,0.5516260162601626,0.44725604934366603,0.2007341835076382,0.3654666269959338,0.24272236109991127,0.08525700215450906
1,0.7304693643696497,0.23786834774959678,0.27704431480912906,0.23884919868700524,0.20367000303306035,0.20493422637690936,0.01048749825394608,0.05283049211965259,0.2797894545784554,0.37383510417284976,0.07084273997656673,0.35755167683647887,0.2356785099389576,0.3432113698215905,0.5114400162943852,0.431050804670243,0.08573956121726822,0.0652651213398877,0.39631877814764044,0.05222049137766117,0.15354671280276816,0.06995403910571005,0.3068297655453619,0.23538011695906436,0.3656860380998312,0.16829268292682928,0.13415309188676258,0.12736171921304706,0.2041059208568878,0.2858640432223208,0.08206371191135733
1,0.43566180600804366,0.37421199237648434,0.4022106232729506,0.5600502027418421,0.32726721261753106,0.1572302799595239,0.020287749685710295,0.39449983917658415,0.41736999727742985,0.5003858253695019,0.402880576115223,0.37713447802847544,0.23720457035529818,0.3853442193327285,0.14022223730961597,0.4207426107078995,0.31521585279547065,0.24666291021431203,0.4365576659486978,0.02862452515645923,0.2699826989619377,0.3494585962452286,0.3657832144070676,0.39202172096908944,0.29864962623583313,0.5503048780487805,0.4293847857029891,0.2301780012618779,0.453436477238917,0.2969921780501572,0.18909664512157584
1,0.15354887995146832,0.34474417240873767,0.18979633609661242,0.26163351998455303,0.1515392781316348,0.18105816026598565,0.015856963263025565,0.25060308780958507,0.3035211906706598,0.4401377099780376,0.22855999771382848,0.0,0.3869737048051338,0.2987098074790847,0.05060311856428361,0.3401178079309983,0.08434182590233545,0.3053995764276138,0.32132367338946544,0.12018802437757917,0.20622837370242214,0.14169977409051956,0.19181107713217807,0.2714076858813701,0.4145466602363154,0.3994410569105691,0.5883283251621066,0.25163183756189894,0.3461271446989983,0.18296911539391986,0.175284702985534
1,0.6631765789651067,0.5584958217270194,0.408351243475591,0.46678895539679477,0.3029269032453746,0.28492266178383846,0.35036736974437765,0.41315535541974907,0.46909882929485436,0.6781622840861875,0.12042408481696339,0.4012582186273118,0.1455235561120676,0.4461243826227194,0.11231810260936473,0.4565057326180709,0.5792285916489739,0.07424174713894341,0.6212061875856667,0.07179361045065726,0.3737889273356401,0.35545688244917034,0.5879204892966362,0.48485797827903093,0.3191463708705088,0.3992886178861788,0.5724339712161949,0.27633214155975755,0.4344937022711495,0.3899685509233126,0.10814866112650046
1,0.6951041409216528,0.660753555197185,0.6218401391873912,0.5942266846881638,0.48688201395207764,0.35734592589023273,0.032026819388182706,0.5745416532647153,0.6977947182139941,0.6290734255357037,0.1696625039293573,0.5758951799820253,0.3655110345907028,0.7383328293518798,0.13623916536537897,0.7726938045650573,0.43885350318471344,0.13925427944119534,0.677011944390053,0.08528326637697793,0.5498269896193771,0.4057022668847861,0.5854570166496772,0.6041144527986633,0.5969375452134073,0.6377032520325203,0.7031077020401708,0.05325507141081775,0.5474561142517108,0.4464962503023949,0.18978916589719913
2,0.476026243062889,0.45653130039583634,0.2410193429536383,0.24068352963892645,0.3619199272065514,0.06172601551582903,0.02022628858779159,0.3074943711804438,0.2777929031672566,0.34896420727726,0.2810847883862486,0.7412610567144411,0.11899358272030051,0.3250680374962201,0.26489691538235227,0.30535394972125807,0.10831564048124559,0.2914294596537587,0.33346387311533193,0.1300319750758383,0.15397923875432523,0.39160239931448154,0.22094801223241592,0.2110484544695071,0.008500120569086066,0.2008130081300813,0.14886130001581524,0.22318413857713704,0.4294356838242586,0.0993468268688009,0.21710526315789472
1,0.39056777585548336,0.23456971118604306,0.20049124961621123,0.24097316084186138,0.15354868061874433,0.039030501614224444,0.008945383433440425,0.21783531682212928,0.23659134222706235,0.38119546506796465,0.01828937216014631,0.2236885672390142,0.07559868524025669,0.25914726338070754,0.1602960146649467,0.29304722835805197,0.8668082094833689,0.36475800027201893,0.19218719404738596,0.00867426416331885,0.14238754325259514,0.27771286126041905,0.2137274889568468,0.27036340852130325,0.24704605739088498,0.4529471544715447,0.34034477305076705,0.5139934611781352,0.17465040166617077,0.3036851866784937,0.19856109572176053
1,0.5068640887950211,0.24233983286908073,0.3214614676082284,0.31772542961961764,0.2763117986047922,0.002120175396328231,0.01656655957535969,0.4305242843357993,0.3356021417551502,0.4685107140737223,0.20278341382562223,0.47069675039023695,0.23286116763186726,0.30763027920572517,0.15318985221897843,0.3797202061638793,0.13719037508846427,0.05104241552839685,0.32768748776189544,0.08710338607854388,0.20527681660899652,0.36566175897795433,0.3675671083927965,0.15340434419381793,0.3069688931757897,0.41819105691056907,0.17883125098845484,0.23537846777431506,0.3174650401666171,0.27159100072574793,0.092797783933518
1,0.5897386927898983,0.6022577334701655,0.6276737283798997,0.46186522494690097,0.3970276008492569,0.3317592637209078,0.021125855566419893,0.6476358957864264,0.5991469280333969,0.5382560693298509,0.48006744205984053,0.5758951799820253,0.36151979965565817,0.5749420421328495,0.1355602326476113,0.5844114862732724,0.29186128803963196,0.27398138613091877,0.2982181319757196,0.061233636686616924,0.6222318339100344,0.5422606528004985,0.6144240570846076,0.6402464494569757,0.5238123945020496,0.6601626016260163,0.4147556539617271,0.19087624036862133,0.7520579192700585,0.4753648899282316,0.11099569098184055
1,0.28083222863819174,0.5098959096906611,0.3774434551223007,0.3978567290982815,0.2710797694874128,0.22175107213414927,0.013130325464450343,0.3308941781923448,0.35856248298393684,0.47112245503650496,0.45554825250764436,0.3259543067972186,0.38855845985287213,0.513657897389376,0.02625206508701653,0.2531818659934785,0.2769285208775655,0.2856004818621641,0.42980223223027214,0.10944767839086114,0.4015570934256055,0.4959102594064033,0.35151206252123685,0.3989139515455305,0.37014709428502535,0.5484756097560975,0.2910406452633244,0.3760319675735617,0.402459585440841,0.22619143617450205,0.12961680517082177
1,0.6915148178938145,0.4623955431754874,0.4456043393716098,0.45486580420930683,0.4083636639369123,0.3009926275719173,0.031761419192624665,0.3004181408813123,0.4926944368817497,0.3275063809580341,0.19631069070957047,0.5528120713305898,0.28625371732665517,0.5431912105634512,0.2560934211419648,0.5389712843168192,0.47908704883227177,0.2091631530883867,0.5755335813589191,0.07979831106009674,0.3506055363321799,0.32686764820440906,0.48267074413863403,0.43619465329991647,0.40303231251507116,0.563160569105691,0.2781511940534556,0.1666042100835516,0.44247743727065353,0.3432787678413031,0.18876962142197598
1,0.23425528568539783,0.6663245858378537,0.46208167024869506,0.5383761343888782,0.3813315134971186,0.3446730593167253,0.02376309540438609,0.4796558378899968,0.586532353208095,0.6352169525731585,0.4408881776355271,0.3073175346483137,0.41501017373610893,0.4607398447737123,0.401735804648426,0.4676028189754918,0.17439844302901628,0.29041910350321565,0.258909340121402,0.060208794512311765,0.49943771626297573,0.3941730934018851,0.5110006795786612,0.4182852965747703,0.43757535567880396,0.48638211382113816,0.7082674363435079,0.26394661874079883,0.5350094217990677,0.3690024997984033,0.21610495537088334
1,0.5708315545869189,0.3752382348629233,0.36813018114829593,0.38327862521722345,0.3463754928723082,0.25745675324049533,0.02060064254784188,0.34359922804760373,0.3362374081132589,0.552739360123464,0.022490212328179913,0.39009507591883064,0.18680544686179368,0.4240499949601854,0.13370448321904632,0.5226675081518881,0.13581033262561926,0.032001088075854424,0.45731349128646953,0.06772703670301439,0.33166089965397927,0.24538443561579806,0.48284063880394157,0.3572472848788638,0.11200868097419821,0.5014227642276423,0.3421239917760557,0.21716536336347822,0.3822275116532778,0.3003790016934118,0.16532009849184362
1,0.3562473318803784,0.2883008356545961,0.1959881281342749,0.19748020853446613,0.16071428571428573,0.2740808557798872,0.014705964520184384,0.23255065937600514,0.22252473001179782,0.41036979877723034,0.16537593232932302,0.082777541270517,0.10212865863202379,0.2717467997177703,0.18674044402199746,0.37461870200904596,0.05063694267515924,0.21279654924514743,0.32700215390640297,0.10619551255773275,0.13771626297577855,0.14695801199657238,0.2850407747196739,0.19898705096073518,0.3319568362671811,0.1684451219512195,0.4790447572354895,0.2856432709404815,0.1880888624417336,0.20272558664623822,0.10601338873499537
1,0.6638169276742985,0.5472071543761912,0.47231603725309584,0.3878161807298707,0.3764786169244768,0.36630848552016576,0.030954043860874428,0.4680765519459633,0.45094836192031945,0.5759482400427376,0.25199325579401594,0.5720164609053497,0.19807481609015495,0.5798810603769781,0.12349786136193905,0.6441569369937941,0.31196036801132343,0.09013542658402474,0.7030546308987664,0.02911098357519608,0.33477508650519033,0.4453532756874659,0.5395854570166497,0.5721595655806182,0.32222088256571013,0.3360772357723577,0.43875533765617586,0.1680018354587691,0.5172071804026579,0.34916538988791224,0.14654509079716835
4,0.25617318624036667,0.32011435273420313,0.19660219015453895,0.2601853639698784,0.44199272065514106,0.1895147689490676,0.002313172230758486,0.2642328723062078,0.3537526091296851,0.5236540630379296,0.14994427456919954,0.15964240102171134,0.512560651119111,0.2951315391593589,0.250616697218639,0.3043020931944883,0.06670205237084217,0.5697048594244856,0.32347757979244174,0.12105162471646032,0.21695501730103803,0.36745345485705383,0.2592592592592593,0.27224310776942356,0.19731130938027489,0.2269308943089431,0.4705045073541041,0.0071200504751161514,0.17098085887136763,0.4098862994919764,0.31821329639889195
3,0.3656166445727639,0.18897522357425595,0.10971241428717636,0.12888588530604364,0.12010919017288445,0.07796463161952488,0.009984634725520325,0.18197169507880348,0.19656956166621292,0.2015789161275004,0.12225302203297803,0.19757816564968542,0.07172483956800751,0.22386856163693172,0.29169212664358296,0.34995266645629536,0.1091295116772824,0.09320535488759786,0.2718817309575093,0.14399715777103658,0.0037197231833910006,0.047908389810703424,0.26758409785932724,0.16823308270676693,0.2634434530986255,0.23536585365853657,0.3011228847066266,0.32659694472592393,0.18407220073390854,0.014837513103781959,0.10218528778085563
1,0.4728132653290494,0.2167570737428529,0.1552553474567598,0.1498358756516702,0.10646041856232939,0.04264443694887486,0.010649532057549939,0.25353811514956576,0.19194119248570649,0.5016323381017391,0.08527419769668221,0.06683695189442315,0.08088120206605103,0.14101401068440678,0.17324099848371696,0.26349005995582203,0.08089171974522294,0.09040744554763246,0.3360093988643039,0.08777568254488809,0.15025951557093423,0.0767313235179559,0.281175671083928,0.27558479532163743,0.2554858934169279,0.3563008130081301,0.38996520638937215,0.2889432728524176,0.14678171179212535,0.1886944601241835,0.12392274546014158
1,0.34481092861797014,0.4266236622196158,0.4018012485927745,0.3879127244641823,0.3732939035486806,0.22579867970895773,0.028702332728034644,0.4692827275651335,0.3163626463381432,0.487149047308126,0.4189695081873517,0.4092994654935906,0.24366097980904677,0.48563652857574835,0.1177043021703216,0.5260334490375513,0.14596602972399153,0.24390386072629067,0.2866653612688467,0.07957694515044683,0.2788062283737024,0.382410220456493,0.3216106014271152,0.47598162071846284,0.44417651314203044,0.4582317073170732,0.291515103590068,0.3112517446417987,0.32420906476247147,0.41311184581888555,0.21271929824561403
3,0.5041566495158065,0.3368274446562087,0.11513662879950874,0.11170110059857116,0.03389444949954503,0.24709680528116418,0.01221399636820785,0.13452878739144417,0.09338415464198202,0.26153024277319403,0.05575400794444602,0.3068445201267679,0.0649945218344029,0.1219635117427678,0.1557019032747188,0.21236983275481222,0.15300778485491862,0.17170225581440532,0.13501076953201488,0.1657402093410948,0.02344290657439447,0.11318843966658876,0.1738022426095821,0.12134502923976612,0.26440800578731616,0.12540650406504067,0.24707417365174758,0.4503642238494924,0.05643161757413466,0.1042657850173373,0.08518005540166204
3,0.2380412070011459,0.28683477495968324,0.17029986695322893,0.13660938405097509,0.18008795875037914,0.06972485905652194,0.010973599664757649,0.19829527179157283,0.24121971140756873,0.39098949367839964,0.12122424484896979,0.39671727922047206,0.08796368758804195,0.20219735913718373,0.2627243306854957,0.19291048700957192,0.06719745222929936,0.1553811179979404,0.21705502251811237,0.2824738323631494,0.06539792387543251,0.0,0.25594631328576284,0.23360484544695073,0.33964311550518445,0.23638211382113822,0.3398703147240234,0.18266638624935475,0.1322027174452048,0.09628255785823725,0.03085564789165897
1,0.4873840070101333,0.27847822899868047,0.35902159451437926,0.3882023556671172,0.31430087958750375,0.32703705488363133,0.025590166224333005,0.43382116436153106,0.35121154369725016,0.21493440968718464,0.24582059268996656,0.41289437585733874,0.30133823759586786,0.4333232537042636,0.21775635367868376,0.598611549384664,0.4222929936305733,0.22668894631511455,0.42990013706677105,0.17761744691317538,0.19896193771626297,0.4448858767624834,0.34250764525993893,0.347953216374269,0.41355196527610316,0.435670731707317,0.32828562391269966,0.21135307726134256,0.33531686997917287,0.2789291186194662,0.23368728839642963
2,0.41760846608398683,0.4664272100864975,0.22628185446730117,0.3595288665765592,0.29375189566272364,0.10938177612875247,0.009872887274759046,0.3119170151174011,0.2767946274616571,0.46364337864308186,0.38376246677907006,0.7177995364457688,0.21517451870402252,0.2280012095554883,0.3475909204064544,0.3363837172609656,0.09907997169143667,0.4549905764859036,0.31515566869003325,0.05423738077669371,0.1315743944636678,0.5628262054997273,0.2708970438328237,0.29751461988304095,0.2592235350856041,0.08943089430894305,0.2306262849913016,0.22749746668451143,0.4946940394723792,0.2696556729296024,0.23749615266235763
1,0.6317152358056037,0.6603137369887112,0.421707092416334,0.3953948638733346,0.40172884440400364,0.3060521370404279,0.02471853610839503,0.5,0.40280424720936564,0.39205793316317444,0.07542937158860342,0.524100089872759,0.2097354828611676,0.5157746194940026,0.19976463665784056,0.4984748080361839,0.521001415428167,0.25070433481648435,0.5962894066966908,0.059960099478013715,0.2477941176470588,0.336683025629041,0.3913098878695209,0.45358187134502925,0.5668555582348686,0.5084349593495935,0.2778151194053456,0.2014243924822668,0.3781116731131608,0.40787033303765824,0.2515004616805171
1,0.5028310153459007,0.5313736988711332,0.5474362910653976,0.4608997876037845,0.28654837731270855,0.23461668192550472,0.02215393211342366,0.44339015760694755,0.4221798711316816,0.7930195286994717,0.30863315520246903,0.5443924128470744,0.4430270777899515,0.47202902933172053,0.09711000973136895,0.5046807615441253,0.1369780608634112,0.21308799813472712,0.4806148423732132,0.12800961985187612,0.4086505190311418,0.2023837345174106,0.43883792048929665,0.4793233082706767,0.544550277308898,0.4190040650406504,0.3828483314882176,0.13294074909661013,0.5693741941882376,0.3116684138375937,0.0
1,0.494304266744557,0.4687362556809851,0.52732575990175,0.3834717126858467,0.4413102820746133,0.3399749433816797,0.031604972761558874,0.4961402380186555,0.4751792358653235,0.5445183118656141,0.25532249307004257,0.5698878955583936,0.24630223822194394,0.5763531902026005,0.1572068707991038,0.6385295045755759,0.23190021231422506,0.1412555618163095,0.5657920501272763,0.08769096225847885,0.41712802768166085,0.403404222170289,0.5132093102276589,0.4872598162071846,0.3971244272968411,0.541869918699187,0.39702277399968366,0.20987897443741277,0.4973222255281166,0.41557132489315374,0.22641582025238532
1,0.42750578560675845,0.6386893417387479,0.2960802374373145,0.3405097509171655,0.17000303306035788,0.09174577169565845,0.017292918005308005,0.28626568028304916,0.3234413286142118,0.2905561821095744,0.32980881890663843,0.3413745801996121,0.3443809672875254,0.24261667170648116,0.17790300314572163,0.36078678868202374,0.10828025477707007,0.21868381681465793,0.3009594673976894,0.10984121778579431,0.22153979238754323,0.34431720807042143,0.15417940876656475,0.35401002506265666,0.36580660718591756,0.30884146341463414,0.6779614107227582,0.3056421237787508,0.29852226519884956,0.37714700427384884,0.2862034472145275
1,0.2895387242456243,0.4163978888725992,0.16103776481424623,0.2379320332110446,0.14740673339399452,0.08887871633016914,0.011294873585696327,0.2922563525249276,0.2038751247844632,0.27274885736332877,0.12498213928499985,0.24506882361288487,0.5835224604789482,0.10130027214998484,0.35313553760155697,0.21031871252761122,0.10491861288039633,0.35341092350438136,0.24265713726258076,0.018387035063266916,0.08408304498269895,0.12230271870374697,0.25072205232755695,0.2182539682539683,0.2342958765372558,0.32881097560975614,0.430412778744267,0.5280806072309429,0.18640285629276998,0.2705023788404161,0.27677746999076636
3,0.8100748196912846,0.1982114059522064,0.07338041142155359,0.3873334620583125,0.08636639369123443,0.4691851780465474,0.012119011035060764,0.28538115149565774,0.2740720573554769,0.40612571971270844,0.2505929757380047,0.3703230689182157,0.27105180779464705,0.29835702046164697,0.2884106185077059,0.3256547806879142,0.17544232130219392,0.36048341655818295,0.2719796357940082,0.08791232816812877,0.29480968858131484,0.22949287216639402,0.31838260278627256,0.15225563909774437,0.2994936098384374,0.3181910569105691,0.05831883599557172,0.3222644972563716,0.31915104631558067,0.2090960406418837,0.12615420129270544
4,0.14230345788302964,0.39759566046034295,0.6564322996622658,0.7125893029542383,0.5721868365180468,0.5021442682985592,0.03285375052381617,0.3961884850434223,0.5681096288229421,1.0,0.7741834081101935,0.4320987654320987,0.440444514008452,0.8606995262574336,0.2020956389888429,0.808141369517198,0.2505307855626327,0.7402218897545999,0.48139808106520465,0.09084747615533874,0.558044982698962,0.359741372594843,0.49439347604485223,0.7349624060150375,0.6762117193151675,0.8141260162601626,0.6455400917286098,0.18879222989121083,0.8367549340474066,0.5525360857995323,0.6911357340720222
1,0.2383332958860404,0.463275179592435,0.6797666564322996,0.5614983587565167,0.5781771307249014,0.5039753288681154,0.03766447827908925,0.492039240913477,0.627280152463926,0.7797233928889415,0.3535850027148286,0.5766520032164987,0.5380732508999843,0.7793569196653561,0.1288161676511191,0.7374566109182707,0.24854918612880403,0.2772456136942118,0.49725866457803014,0.05601377387882265,0.5820934256055363,0.6847394250993222,0.6131498470948012,0.3526524644945698,0.3840728237279961,0.6131097560975609,0.33931678000948917,0.3276638051354607,0.6628979470395716,0.4510120151600677,0.20902585410895658
1,0.36678724694991793,0.32176367101597997,0.23853750895507111,0.3302278432129755,0.17752881407340004,0.19285163590806145,0.012220980583880431,0.26608234158893534,0.2823758961793266,0.39738529114975957,0.1352627668390821,0.47871434653043843,0.140162779777743,0.3035984275778651,0.06542082512956299,0.2869201640896182,0.10451167728237792,0.22819670857054036,0.34283826121010375,0.06840206608182339,0.22664359861591693,0.22520838202072135,0.25569147128780156,0.2391656223893066,0.3202013503737641,0.24166666666666667,0.3418274553218409,0.1982551670076286,0.21402360408608548,0.30775743891621643,0.15427823945829486
3,0.22456018154447616,0.29533792699017736,0.22147170197523283,0.16972388491986873,0.121625720351835,0.1149231436418831,0.010426037156027378,0.2915728530073979,0.29975496869044377,0.3502107200094972,0.2195867744977567,0.4411806442457783,0.25250430427296916,0.24523737526459022,0.09443954104148279,0.33964447249395185,0.19536447275300778,0.17838615034876715,0.251909144311729,0.06344182995818642,0.13425605536332177,0.11443483679987534,0.2667346245327897,0.2698412698412699,0.2835784904750422,0.25691056910569104,0.32630871421793456,1.0,0.19637012793811362,0.33384404483509394,0.29105109264389045
1,0.5590805940638552,0.6030640668523676,0.44918636782315013,0.42421316856536007,0.475735517136791,0.3538283621645063,0.02648973320296131,0.4910743004181409,0.47281967510663403,0.7639342316139371,0.09001800360072014,0.5810037368147202,0.11406323368289248,0.5102308235056949,0.3087107067689592,0.5604291574629221,0.7233545647558388,0.32496551188139966,0.6825925200704914,0.11912765434123143,0.3158304498269896,0.4036768715431954,0.5508834522595991,0.5381161236424394,0.3574270557029178,0.5479674796747968,0.27921872528862884,0.22306177465919738,0.46166815431915104,0.5052818321103136,0.18709602954755306
2,0.44314377513649544,0.28595513854273563,0.11022413263739636,0.10088820235566713,0.2515923566878981,0.06037681299089288,0.006894817711970946,0.12737214538436795,0.1403031128051547,0.26473556122751823,0.27048266796216386,0.3463885341279977,0.0,0.05372442294123574,0.2345259918075452,0.17913116650888816,0.048726114649681525,0.4081255950414829,0.09340121401997258,0.1107102839496051,0.09731833910034601,0.344628807353743,0.10635406048250087,0.15142021720969093,0.07023149264528575,0.0,0.07377826980863514,0.19028354014110088,0.3863929386095408,0.14700427384888315,0.20917974761465064
1,0.4228548318242074,0.24292625714704585,0.2790911882100092,0.26375748213940914,0.25227479526842583,0.2673348431552065,0.014666852912417936,0.3095850755870055,0.33632816045013164,0.24574108149818955,0.3048038179064384,0.26077290572820583,0.19103146032242918,0.40600745892551154,0.23783013103401454,0.36836015567476593,0.2697806086341119,0.2533468047486738,0.36655570785196784,0.11017463310650158,0.18434256055363318,0.3383189218664797,0.3398742779476725,0.23454469507101086,0.2993127562093079,0.37754065040650403,0.5102799304127787,0.21256906869586828,0.2860259843300605,0.30304007741311184,0.2965143120960295
1,0.6416181724223156,0.24241313590382635,0.2434755910346945,0.365804209306816,0.28662420382165604,0.2254131932732617,0.026506495320575498,0.3747185590221936,0.39586169343860605,0.33394669674125954,0.13719886834509756,0.1948346814247197,0.31581624667397085,0.3766757383328293,0.14927467354651822,0.37919427790049437,0.32951167728237796,0.07781685351778811,0.35451341296260036,0.06496132928862287,0.08486159169550171,0.13944067928643764,0.35847774379884473,0.2596073517126149,0.2918977574149988,0.36056910569105693,0.4711371184564289,0.2696212454352523,0.283943270851929,0.40488670268526733,0.2072945521698984
1,0.29143730199743856,0.719982407271661,0.3261692764302528,0.3860783935122611,0.30732484076433125,0.24160362357249554,0.02285235368068166,0.3459311675779993,0.3317905436064979,0.44085000296788746,0.22078701454576627,0.2876401305520079,0.5302081702926905,0.30984779760104825,0.1566297779890013,0.39244767013779325,0.12133757961783441,0.5430081411389822,0.48345408263168194,0.08153371047525346,0.24282006920415222,0.26517099010672274,0.3405538566089025,0.24362990810359236,0.25970581142994936,0.3832317073170732,0.5473667562865728,0.5222568495115003,0.3206386987999603,0.39037174421417625,0.15012311480455523
1,0.3797380187386254,0.47251136197038546,0.4580390952819568,0.49937246572697436,0.3573703366696997,0.3634414301546764,0.02562369045956139,0.4817867481505307,0.46301842272438515,0.40464177598385465,0.23204640928185638,0.4469041199564826,0.21724839568007512,0.6375869368007256,0.09328535542127775,0.6565162511833387,0.1190552016985138,0.24755668680902326,0.4208928921088701,0.07407285944631192,0.5240484429065744,0.34085066604346803,0.5522426095820592,0.5262113617376775,0.43841933928140825,0.3860264227642276,0.44852127154831567,0.09984704510257537,0.6495586630963007,0.46383356180953145,0.19261695906432746
1,0.15939065764935853,1.0,1.0,0.9053871403745897,0.720124355474674,0.4315520647617212,0.05504679424500629,0.8498713412672885,0.7974407841001906,0.8724401970677271,0.24553482124996429,0.6814720211910505,0.30247300046955705,0.9507106138494102,0.35714124063638625,0.8817713263910804,0.3549539985845719,0.4762469154992519,0.9084589778735068,0.08759531032221037,0.810553633217993,0.7810236036457116,1.0,0.8417919799498748,0.767301663853388,0.8368902439024389,0.7316938162264748,0.0951035313461943,0.8818803927402559,0.7525199580678976,0.16658971991381963
1,0.24775877951782865,0.5087597126521037,0.4853648551837068,0.5604363776790886,0.3963830755232029,0.2850190333927625,0.031023886017600227,0.3668382116436153,0.5211906706597695,0.6218911378880513,0.2437630383219501,0.7760749255002128,0.29087102832994205,0.5367906461042232,0.27691402448684005,0.5123593141895446,0.1507784854918613,0.17218800396370487,0.5072939103191697,0.12623869257467682,0.39204152249134944,0.41372594843031857,0.4811416921508665,0.5441207184628237,0.39374849288642394,0.5282012195121951,0.48023090305234856,0.14045083456015908,0.46791629475354557,0.3544069026691396,0.30724838411819017
1,0.46652773720987706,0.39517666031373694,0.25908300071640566,0.2389940142884727,0.18236275401880495,0.0973353250132511,0.010621595194859617,0.2908491476358958,0.29117887285597605,0.20288478660889175,0.13808475980910465,0.21985714961449312,0.08575285647206136,0.3778852938211873,0.3616674587548374,0.34280004207426107,0.15550247699929232,0.14325684419142365,0.3517720775406305,0.11539722882676066,0.17301038062283736,0.2770507127833606,0.21559633027522937,0.2194548872180451,0.39031227393296364,0.3293191056910569,0.9369563498339396,0.3231936982582261,0.24040464147575125,0.22796548665430205,0.22070252385349334
1,0.2668400476329566,0.6107608855006597,0.5836147784259543,0.5238463023749759,0.46838034576888077,0.38146292102346646,0.03349071099315547,0.6245979414602766,0.5500952899537163,0.6891731465542826,0.1667619238133341,0.5394257603708433,0.2130615119737048,0.638443705271646,0.1064000724194899,0.7071105501209635,0.20355626326963908,0.2460411525832086,0.5630996671235559,0.11582902899620123,0.7086937716262975,0.4654514294617122,0.4817363234794428,0.5669381787802841,0.48049795032553655,0.5864837398373983,0.3259133322789815,0.2655526451637573,0.5116532777943072,0.4022256269655673,0.16478147122191442
2,0.42172017884827107,0.20260958803694468,0.10101320233343568,0.030314732573855963,0.23384895359417654,0.1256203922324483,0.005514736695069145,0.08378899967835315,0.10137036028677737,0.0,0.3761323693310091,0.44250508490610657,0.012834559398966973,0.1877834895675839,0.2582886369294136,0.18891343220784684,0.016595895258315636,0.25610585423669535,0.054728803602897946,0.0820147030690607,0.14264705882352938,0.30910648905507515,0.24983010533469252,0.12019632414369258,0.10435254400771639,0.28536585365853656,0.18246876482682273,0.22711507944094986,0.1944857681245661,0.0,0.1317328408741151
