Type,40825_at,36148_at,40808_at,41675_at,38484_at,39266_at,35742_at,37545_at,37588_s_at,36823_at,39864_at,33157_at,34873_at,40093_at,41662_at,40175_at,37406_at,607_s_at,39117_at,32138_at,40862_i_at,35371_at,32822_at,41435_at,33446_at,36215_at,260_at,34265_at,40331_at,1817_at,40380_at,36146_at,34849_at,38313_at,37529_at,1566_at,37704_at,33244_at,31841_at,33341_at,37879_r_at,38239_at,41346_at,41101_at,32076_at,33811_at,37274_at,41476_at,36322_at,37247_at,33249_at,41424_at,34169_s_at,37052_at,32654_g_at,1162_g_at,36330_at,39597_at,33702_f_at,34210_at,38363_at,35367_at,39315_at,37759_at,829_s_at,39704_s_at,41830_at,40117_at,38712_at,38096_f_at,41485_at,41096_at,39341_at
1,0.069129087344254,0.020096103771389734,0.011693848517085267,0.1769534719882378,0.041527169034165916,0.08639487247257831,0.0811119530428292,0.20733529964156755,0.07379233044852362,0.23869427605815138,0.3039381273280446,0.04809665167852622,0.04242282158118519,0.10479624026266657,0.17996120992035655,0.12345794977769428,0.08483127811318818,0.12459786999632759,0.23398745258243367,0.12760141320886093,0.06964285279041822,0.18456512862392813,0.18271593120832133,0.1675137433876154,0.08714767525897374,0.0772206144256456,0.0448616292819756,0.015453012190791812,0.16377712132015892,0.4172439038125809,0.16283461592937062,0.22511127477664988,0.4311787072243346,0.14997498332221482,0.2467783985102421,0.2255164878823997,0.3255317255495239,0.11000087650100798,0.12506795324816528,0.0841046933575822,0.08638185918316212,0.15140221573262874,0.14210338547045462,0.3180498427292523,0.15123162906230592,0.3127188635612818,0.30076538247744466,0.15574957223709032,0.39470446643487556,0.48097345132743363,0.4057206052380234,0.22638146167557932,0.23513104838709675,0.23348694316436253,0.3849965989699737,0.27920474191158307,0.35411063829787237,0.22634946677604595,0.00721316860840285,0.17224369334551334,0.14268263655919777,0.341706337148452,0.20228527410450634,0.28282338911042376,0.33496106217285837,0.06385172616328394,0.4159405135354943,0.057421282320001245,0.300728807057921,0.25465757227267316,0.26485708990402823,0.04067008203161832,0.14771302640604916
1,0.06164221111884132,0.027887452954581546,0.004123870059603669,0.14238674303917664,0.05009769234831283,0.06120325095810758,0.054053901222560256,0.1346370045101644,0.04258309905738385,0.19025266884823777,0.15482385055020045,0.05514144148077007,0.034206796602764246,0.03411124702246829,0.16151528906862544,0.09545056046089298,0.11514648788246762,0.13293426367976496,0.0911693901371462,0.12584779637413931,0.13899322168573092,0.19007758268681094,0.13381034427746402,0.1507450817688345,0.0935015658877379,0.18303372662511133,0.024181646515294572,0.013026689549059061,0.2532341855964144,0.5475680952112781,0.12799206836315566,0.19744468282685965,0.33093930432333474,0.11945463642428285,0.38063314711359403,0.15363031386571316,0.1715612114739996,0.13606217313816577,0.11856142973634141,0.1930101484957407,0.07985154096717614,0.08893524312798405,0.07708845785530541,0.38322646987660286,0.12541916787414614,0.3448629005616122,0.28620601188694567,0.1610801561883034,0.4043327092805562,0.4400073746312685,0.18199869300759058,0.08680708869591762,0.18606350806451613,0.16184331797235024,0.2024341657759207,0.291090392689553,0.32587234042553187,0.12528301886792453,0.0073340138209379005,1.0,0.945394284790429,0.9012064328077698,0.1388111439209141,0.6909961614429992,0.2785722990146583,0.08330179033696619,0.34550946903683044,0.10675572101171577,0.2981396240889912,0.5174128564063925,0.20331751263104456,0.052601160106581744,0.22073375543062596
1,0.10231800645120488,0.010925248108026251,0.0019447303017920455,0.09838576285723036,0.02781855626551196,0.0333685740716268,0.019214892389816902,0.09901199624373404,0.046910313654153574,0.07188455554959497,0.1811424834371179,0.026563932422403628,0.08080689677219978,0.060358591386081246,0.06978087731605662,0.09408854655895799,0.07735723203748995,0.25724568490635324,0.17354829296761018,0.07684967893338836,0.07203878336449099,0.3695757080812206,0.28290418301904846,0.05448950662102825,0.09172488556974223,0.10994545859305431,0.015977486685427766,0.022798556042135164,0.08941631863094633,0.34114246025041767,0.04305745715499739,0.12136155496493642,0.39721166032953104,0.07425783855903936,0.10927374301675978,0.10195669447755266,0.13989498976595177,0.03801092704589943,0.026739603153030717,0.13108116223009547,0.009991230268103236,0.10779214759189729,0.027057476012542957,0.22386886039196705,0.06215414337956255,0.08589362405021474,0.373027750459657,0.15877681744395208,0.12516715699384862,0.2910029498525074,0.1948424068767908,0.14880047098071925,0.12857862903225806,0.008786482334869452,0.11111650957147019,0.3071128673746604,0.3553021276595745,0.13929450369155047,0.0026890992925275425,0.14899866488651536,0.1600941307501269,0.553316002115759,0.4849403004236743,0.2863700170188449,0.40556851548808653,0.19654114729491612,0.34704310444986636,0.3130562637843926,0.1406789413118527,0.18775825831780146,0.35389890329495,0.011161049473901095,0.22171934998068235
1,0.036880968945670736,0.017506989868845312,0.007799757603258812,0.14261647318283455,0.0737709246448751,0.045119157746354784,0.05120955429140137,0.12406258679751873,0.16096135824926963,0.07700767126227133,0.127623759560977,0.06661719125158248,0.042646604362698605,0.05671151741453679,0.2083109808938225,0.07132569353121673,0.09839402076313945,0.342959970620639,0.19120221768310475,0.06631508368362689,0.02301117044742724,0.04940792160065333,0.09028110143262819,0.17124779587179753,0.05524773147032843,0.2111809884238646,0.019213317322235565,0.008825008876790153,0.3121320158908017,0.36941300144543937,0.14484679665738162,0.16868935924941558,0.2864385297845373,0.09256170780520347,0.2312849162011173,0.1645808502185141,0.07513867876954111,0.11730505156747598,0.09265425387333515,0.2009367842222203,0.06702580806815335,0.08127752282946275,0.08143530427924968,0.3548270021775949,0.11582143103567238,0.5693425834159233,0.2957626031555992,0.160356249725793,0.23204065258090395,0.3893805309734513,0.1279847182425979,0.03139871461512044,0.15035282258064514,0.13855606758832567,0.15256048974832373,0.3159422079525809,0.3383489361702127,0.16072190319934374,0.0068377271714007495,0.309971189656384,0.5776690962819253,0.41208908695994695,0.3511618949801001,0.779450676405918,0.3910727342362731,0.09924514346624899,0.1482746601603346,0.14229403575730085,0.24223245109321057,0.23756989332593087,0.21749570907098367,0.061151795161915545,0.13809362359749894
3,0.09857061539434572,0.03454121714207624,0.006051815486767153,0.1586363218672466,0.027533400221788032,0.0879256420422008,0.008120242928716031,0.11816366209477958,0.08512944894621761,0.07196502333565795,0.13172964826978306,0.0455319334701183,0.03541096109376499,0.04216828687310886,0.10531093962778032,0.0857599098252865,0.04727291385178471,0.025986044803525524,0.19116574263203973,0.05207984114294557,0.048447519858437794,0.19737184008315084,0.1723301745317635,0.11070774124399264,0.06869830562916567,0.15822573463935885,0.04329413058822452,0.011062699727778435,0.0416013038606499,0.23205871862739577,0.10858788536896274,0.19904575874987993,0.19487396141388535,0.11766177451634423,0.1589199255121043,0.1142232816845451,0.20245617157604343,0.07251585005989424,0.08626664854580049,0.10963463699611387,0.07830117764971184,0.0807583553515969,0.07302326454738345,0.2843576094846358,0.02154143379562547,0.19709283118599272,0.2768204558087826,0.23151844864651425,0.2696442899170901,0.30715339233038347,0.16603830493138289,0.022496960975104525,0.16723790322580645,0.11864823348694317,0.1998833932562433,0.33539145468016796,0.09068936170212766,0.07622641509433963,0.0059460537585207624,0.057100695664394636,0.06118498758246547,0.5365418593920569,0.2592887405315188,0.11785860693921664,0.6081351624247067,0.3588766342535186,0.22267921459277334,0.36332921430917714,0.3828154967395474,0.10755046198992743,0.48628917235432995,0.6305992952754119,0.33287076095784024
1,0.06510499019669852,0.04089396452064458,0.009468984445630319,0.17710662541734307,0.05792892221576807,0.04903968988150302,0.0604833693353389,0.1956961656989432,0.1221358616761296,0.19540260715626842,0.07483863629901333,0.044113153184616054,0.05194957427989898,0.1221946822893195,0.3471712128089795,0.11891790343791095,0.11229882501838581,0.12824091076019095,0.13853224394514155,0.14711040049513888,0.11127793525868981,0.1841939195961246,0.2565648830605277,0.2947135497700792,0.09421424556331807,0.05790850400712378,0.051608290326424736,0.013559296958219906,0.09318529082204341,0.43395093014961234,0.1693498890515084,0.11569374619744469,0.2792001126601887,0.264342895263509,0.4555679702048417,0.18757449344457688,0.20924920649046305,0.10351476904198441,0.16876189181842893,0.41287134658442637,0.11701327987972938,0.11068465211143558,0.18485832848264078,0.5155456085168159,0.08484095770371904,0.40449289725801124,0.6091418309317143,0.239678848769359,0.5972185076223588,0.4465339233038348,0.3183531895641683,0.053214279873751005,0.3075100806451613,0.18390168970814133,0.18297541541152462,0.40361817732773525,0.48895319148936167,0.17903199343724366,0.01207044219961752,0.1186142927411988,0.16823177002636203,0.735586391617993,0.19928103736038,0.13851103740419138,0.6784843842484592,0.16482847136113468,0.17643778319972117,0.15779512286684083,0.37207518220176444,0.1111948288852758,0.47180476877331806,0.02925061026076207,0.16910437052047278
4,0.6766728859654672,0.4720571451787448,0.5339847408125963,0.7813887952951266,0.6922638221471195,0.5929144090568698,0.3806448694314699,0.5131932228497361,0.7750399647207982,0.6424279813314736,0.4645341067417328,0.48134849609289737,0.6200168369902281,0.7505922873881413,0.703420954896216,0.528805811259315,0.5255092442148831,0.1216746235769372,0.4993434490808288,0.9676999252133998,1.0,0.66075206949033,0.6809450879040234,0.9880717767866404,0.7287802136031479,0.778773374888691,0.7569002025831646,0.16529692863060716,0.0022410104920036846,0.877588181186762,0.6963788300835655,0.6495885234877837,0.8291226587804534,0.40356070713809206,0.7233519553072626,0.6719308700834327,0.6394351991931417,0.8375551465217518,0.33317477575428106,0.6618655045509526,0.36532197444249564,0.07141334075001159,0.8094335016993072,0.5329058795064117,0.5346305112813081,0.4518004625041295,0.8721511951083936,0.4826481814592199,0.6414014442364268,0.441519174041298,0.5868898607550395,0.3372472703287598,0.3634576612903226,0.418125960061444,0.3750364396074239,0.9308471227463572,0.7438978723404256,1.0,0.8636373235718561,0.02501581055442345,0.021098581302291745,0.012638283984379398,0.10969315701630503,0.0006087032137045205,0.053395889186773904,0.07387152211272814,0.6625304984315092,0.05626378439254822,0.4374760260836211,0.0,0.0,0.010574361015948847,0.02457678570020579
1,0.03427597874897224,0.02473139328307768,0.005823772707330823,0.10445063864979934,0.010635264297407193,0.018749174045196246,0.019712511733637937,0.04645072546192813,0.12220936001322973,0.1247787135883268,0.04402456709033523,0.030072685205395727,0.10937649854541193,0.020876520955385308,0.10976767218256098,0.06243346483812387,0.0539944243958337,0.06237238340066103,0.024201196381674943,0.17448487505480056,0.045400812617755235,0.09536359924273359,0.08184965380811078,0.12417453237907547,0.031106962177788484,0.12171638468388246,0.024264146446544635,0.033552417445851586,0.31376184170316795,0.6038557564153103,0.07355648930645389,0.19451471388773256,0.7280523869877482,0.08305537024683123,0.10098696461824955,0.11742649980135082,0.164189730355077,0.07602185409179887,0.06302663767328077,0.11764276951848263,0.061607366574793286,0.08264960830667964,0.028615956587866385,0.20070166948947493,0.009721934727109638,0.06313181367690783,0.2325437208705691,0.06920984512789013,0.2190960149772666,0.20685840707964603,0.06022218870959634,0.03120247264877594,0.16189516129032255,0.14749615975422428,0.22327762122242736,0.30803902198073596,0.3506893617021276,0.22853158326497133,0.003766146914927318,0.13592157965005974,0.34866775348162526,0.5480237910350338,0.1366414173834895,0.5011646107405061,0.4135417754720704,0.5942395962496465,0.00540257929592193,0.5412788787911968,0.16748177982355197,0.3203315223856921,0.42616378858814336,0.03423571605675513,0.21242716456275085
1,0.03231927139333376,0.03608692922226859,0.0052559809138611815,0.21648237204030996,0.043100807942123884,0.03869322937315537,0.05874735639723595,0.10844895313925959,0.2338257721919042,0.16985408508127245,0.09259859535386278,0.062197144977517785,0.11715561428373526,0.015518573359943343,0.16254694012297283,0.10373223119794603,0.06489763806461545,0.034924715387440325,0.08589874525824338,0.12084483069861,0.010496515785599557,0.2577304280040091,0.07107303532114481,0.2162292984821768,0.05940335662089456,0.05672584594835262,0.014203738163551534,0.014524647887323943,0.14750942243047777,0.27707383003885794,0.1383787356593173,0.10346152614556982,0.22074355724545838,0.14674366244162776,0.22884543761638734,0.14416964640444976,0.11582272848625078,0.09708709498349256,0.12629111171514,0.0747926121009874,0.09905098972688549,0.094812960645251,0.0705541055635879,0.20557101379143478,0.040916304422824804,0.3072679220350181,0.23545131910890668,0.2279208528934322,0.2912810912008558,0.2682153392330384,0.21241140099532496,0.08780192644196962,0.22782258064516125,0.2719508448540707,0.3151783111456612,0.27108545319832056,0.30425531914893617,0.19199343724364232,0.007894829467459789,0.07065561099009207,0.10219204289775409,0.7562600582959137,0.1027603029913981,0.10657585808519361,0.6074301034086557,0.08765254845656853,0.18630184733356572,0.3822089440177692,0.2879746835443038,0.23296585636673667,1.0,0.09347029715071958,0.4090138535169956
1,0.028563974448169,0.023874511078526603,0.00294256215902106,0.09513891016019846,0.03408142789248561,0.034414783489714114,0.06815123104239944,0.09333791844670468,0.21448652224243428,0.1598090231210772,0.13667718729562967,0.04899157462784302,0.01984207329418911,0.14134101590162879,0.15383980522428095,0.12921911202955727,0.07935829242846637,0.14569225119353654,0.19842427779398894,0.14146272274802074,0.1740327923193729,0.1900219013326404,0.22508854216521487,0.1338381219098987,0.058961695976873035,0.19211932324131786,0.03138664051113291,0.013596283583856077,0.11569725985535298,0.272718740027407,0.10792691563193428,0.1312562041692017,0.1799464864103648,0.12679286190793862,0.31638733705772815,0.1266885180770759,0.32529441428613803,0.10149881672363922,0.058677629790704,0.30684830443771494,0.05697193685793034,0.0906596208223242,0.0850592410387367,0.16924751996128715,0.024108190160767262,0.17713908159894287,0.4066789241886518,0.31114815952266045,0.27996790585718107,0.3589233038348083,0.1105413964711205,0.04902233342600315,0.12379032258064515,0.039815668202765005,0.3178991351666504,0.3950358113114349,0.37896170212765956,0.10487284659557014,0.005652740135862871,0.03981448949476496,0.10711414700744155,0.5761223088783102,0.14505071254333032,0.13987130274910248,0.6524465257709225,0.21088994757336463,0.4807714650865574,0.02724812688679983,0.23858841580360565,0.06904469207280803,0.2866582325401494,0.005730689044640707,0.08654308625135027
1,0.0452137752197837,0.03612940398671832,0.00696745933719424,0.14840567280301403,0.03288799704282621,0.03166160081053698,0.034867282659096825,0.14359781501712804,0.11605387428109441,0.23577061316452982,0.09070488214052148,0.0646418125463832,0.06293624321991455,0.04231313976694779,0.11843354103907897,0.11719581689523452,0.07580085173339719,0.038589790672052884,0.07262182667055736,0.034982077004409834,0.009415544056605383,0.20115817216674708,0.13207938483137102,0.1457317705632196,0.08443748494338714,0.11105854853072127,0.03154247371460524,0.01829728370221328,0.238260160945299,0.17885904150475862,0.20433407298994383,0.027698613468250664,0.6195465427404592,0.06341727818545698,0.3004096834264432,0.17942987683750497,0.17249562457358134,0.12124930610336869,0.10080864365316664,0.14358877574655352,0.09364820846905537,0.08090668891670144,0.09183769269767356,0.2681466247278006,0.04529083005588905,0.31965642550379914,0.33681104887330565,0.19014609748607025,0.4139609521262369,0.3526548672566372,0.2316392700950083,0.05326334036533713,0.341179435483871,0.21953917050691246,0.3565251190360509,0.398493455174117,0.3840340425531915,0.20698933552091878,0.006328534722466651,0.16695945471154525,0.3413182795988665,0.5766681296915268,0.10170753626909743,0.40642740903613706,0.2893817531887237,0.4289542952859535,0.1489020564656675,0.41444682548372463,0.4267357115458381,0.453245826228338,0.4037663478351961,0.04522739416035454,0.2857435719523445
1,0.014847258237935623,0.05107313415746687,0.0063145855930211965,0.11847949275584277,0.034979141363468344,0.038434430201312715,0.04183395347259136,0.10394540188077823,0.06611175422156076,0.16300091196824204,0.2269328101452984,0.0524621294800716,0.14892211293571042,0.09233567243932272,0.09515949325300212,0.1126870812198635,0.05907403923446613,0.20383400661035622,0.09527283338196674,0.05730200892281508,0.18134001496542596,0.24778202605887376,0.16941067611116428,0.2537426961241918,0.05508712759977515,0.06458704363312556,0.06114161571532025,0.011351195407740561,0.10139553835183866,0.17427868821685338,0.1614182522071668,0.3104486214736303,0.4499084635966765,0.12045530353569046,0.20454376163873372,0.18906436233611446,0.19079825576221413,0.09065942092500073,0.0980565371024735,0.23817653063850594,0.08030568779754448,0.13580864970101517,0.09713277127889292,0.3945681103314783,0.05289450079348651,0.29177403369672944,0.46448881857442165,0.2795156407669021,0.30601765177855034,0.25501474926253687,0.3086010154325642,0.053737591784003017,0.3167842741935484,0.13400921658986176,0.26183072587697986,0.44233143986169415,0.40602553191489366,0.15445447087776867,0.006300376614691494,0.13761506570163728,0.13577552331038448,0.5956030475933242,0.10347926563101809,0.3519733164387135,0.286459965414389,0.28137657986904213,0.2165679098408272,0.3996339803851027,0.3528960490985807,0.16365150493714556,0.38048251798966953,0.0538670801423418,0.432289654411127
1,0.021029662892922654,0.014138556375092797,0.0020477547046846003,0.10095874046619902,0.030976395416380628,0.018996960486322188,0.042557763427240144,0.05578848519316995,0.24926961027506755,0.1278096668633657,0.09763143677670674,0.04367660540446151,0.06846687482017455,0.03560484130560741,0.23917798043989602,0.06568977393700294,0.07627973798081034,0.09069408740359898,0.07108987452582435,0.08503752224256647,0.10887225522144688,0.1300716433423661,0.09275390064133243,0.1357397227120285,0.06253513209668353,0.12836709706144256,0.05389078842434299,0.019532636998461358,0.13116023225017825,0.3561975558934504,0.13044709881497568,0.26718755003362255,0.40464723278411496,0.09602234823215477,0.2463687150837989,0.11178982916170045,0.2491174987392839,0.07812545651094166,0.10057080728458821,0.13989139479621507,0.0609496366825357,0.08513419552218049,0.06699588786450608,0.29433825308492617,0.03884633961222658,0.09600264288074002,0.21204087741052724,0.15904005615759223,0.3451190157796202,0.2531710914454277,0.0623837530789725,0.08881039210235107,0.25347782258064516,0.05536098310291862,0.17141191332232047,0.3636082983452704,0.5511829787234043,0.231304347826087,0.004434901974587308,0.13068652940763126,0.16824075196816804,0.5687227792970729,0.12376428296315314,0.3540602988857004,0.2763541195176584,0.3828449607344079,0.29675845242244686,0.27906649356337304,0.41513233601841193,0.1935916246976246,0.43719127470809593,0.015051352701036833,0.199003366790983
1,0.05808851432546963,0.06003715618524905,0.006480697972965934,0.14018133366006064,0.029397475840946295,0.09441214043434211,0.0724318883523145,0.17681563876360654,0.2887106554214211,0.17657314521753126,0.0753959452927294,0.09590409045270006,0.08703551752432306,0.013756196484903107,0.19770560805513146,0.1648349927985472,0.13422497391780258,0.06293793609988983,0.1958163116428363,0.10234804136472651,0.1694724809215193,0.3268866698838116,0.13464790529976706,0.2803132455139508,0.08710752429133542,0.17955532056990206,0.04036079969933359,0.02630118948988046,0.10359580319853316,0.4145407444951286,0.1791700108587885,0.23260431009638477,0.15959723982537669,0.14438792528352234,0.2538733705772812,0.206098529996027,0.18817299991100828,0.1114324948140357,0.1541179668388149,0.17234856608532284,0.10648960160360811,0.10031057340193761,0.08990367463432039,0.4664892330026615,0.053970882494997575,0.3173769408655434,0.3586607944584598,0.33609002764006496,0.4975929392885797,0.2935840707964602,0.21540240285527573,0.03463943264267064,0.3185735887096774,0.17763440860215057,0.7683169759984453,0.547573474932082,0.6286127659574469,0.14311730926989336,0.03555078432062699,0.10148970557234208,0.12233180191225543,0.3050941400227332,0.19713698806008473,0.15787773761164733,0.3000272738878637,0.3830907785681654,0.21145579179737423,0.5064600897842988,0.4973628691983122,0.13053099099813617,0.2727016333733552,0.028791386854686355,0.13833805104591293
1,0.04649452912529253,0.06023290944749564,0.003290993004758801,0.17079670413820564,0.03581348682473464,0.037828730011893755,0.041539905678515295,0.07754572989273481,0.21507450893923527,0.16369829944745454,0.11485114731723961,0.044844370716374905,0.04885924063042806,0.07462177299942059,0.17756777947427063,0.12755964681570542,0.10265268774906361,0.33714285714285713,0.10869565217391307,0.10982025427444105,0.12565351870312644,0.10018931660417983,0.157046680067643,0.2378729730664177,0.06044728177949089,0.08448352626892253,0.020780816015986654,0.011258728843650137,0.2587144748904961,0.49944622777871633,0.15735800953684906,0.20887636491722436,0.34555696380791434,0.1571464309539693,0.17359404096834263,0.11149185538339293,0.22675091216516863,0.09144827183217927,0.10094455014949714,0.13294272062040507,0.07407291405662741,0.22414128772076206,0.056893929436506,0.37273167190902484,0.09753674187538812,0.2231252064750578,0.2856287681190405,0.14701882156802526,0.33827226531158056,0.4844395280235988,0.1382898507012517,0.055705462613179824,0.1912298387096774,0.14064516129032262,0.24191040715188025,0.2547542603111879,0.42069787234042555,0.1320098441345365,0.008602301925310621,0.20001405382615417,0.4976220309068618,0.7182157849128374,0.26712029785595065,0.717449906210015,0.30256316516370135,0.17359959973025296,0.2407110491460439,0.17406266130672132,0.24041043344840812,0.290799857239164,0.24625500608385242,0.1619225222016183,0.2167598382047987
1,0.019310132186452476,0.03477575171099431,0.005262347590444428,0.16712102183967897,0.043607752019855305,0.03643561957623012,0.0619931916626141,0.11797849405478328,0.10387152490674902,0.1206212113084062,0.04260854730017914,0.04595211070851705,0.03948167645272322,0.07654670701088005,0.18204514505013827,0.12594714759847203,0.07725461355590142,0.06024237972824091,0.10464692150569012,0.09969182762978054,0.1964724004884481,0.18447232636697727,0.08900481797007115,0.2488676831587318,0.0706958162691721,0.1393032056990205,0.019194984004180002,0.015497396141555214,0.0749414281348681,0.5589720485817798,0.19446673905859024,0.07693169810112395,0.14221940571750458,0.24174449633088727,0.3184729981378026,0.1875248311481923,0.20841861706861262,0.11603412510591056,0.1300285403642294,0.2104804879513421,0.09533951390628914,0.08244564965466092,0.061954297087706785,0.24755020566174687,0.04123369902711653,0.14661380905186655,0.17982212340188994,0.17562409511692187,0.3746723722920567,0.32684365781710917,0.18639722515457696,0.07550409655104744,0.2261844758064516,0.20992319508448545,0.3697162569235254,0.45983576191652253,0.3350808510638298,0.16387202625102543,0.008853378386305776,0.16156278546834377,0.15439284318876903,0.5384859943504733,0.08418282192836049,0.16488714145517339,0.5200201942829289,0.16012312645478474,0.36459858254908795,0.27300527130812907,0.4105293440736479,0.13566443272395606,0.5242427416820441,0.025122837895883758,0.07797235604406003
1,0.04804645499968377,0.049158704187273077,0.005562932282870283,0.14328024014457683,0.030075165020858635,0.04256420422007841,0.0856659617059296,0.12217122753184229,0.25582933686125353,0.13412182822809934,0.08157923170974438,0.06313212118566378,0.080991570848563,0.13756293053499,0.14024965955515206,0.11879266078026175,0.05397162598984077,0.08070995225853837,0.11263495768894079,0.17562859426979915,0.09840133177666904,0.1621689743494562,0.46288089084585676,0.12839850637900632,0.08116518108086404,0.07648792297417631,0.03562466197944835,0.04871619422416854,0.11397921972089235,0.5020799309192618,0.1634326519050092,0.22249607736398858,0.25002957329953523,0.23358614076050702,0.1464804469273743,0.204045838299563,0.2000732698525704,0.11512344055862332,0.11279107773851589,0.04941279413909358,0.10922491230268103,0.08805760904834746,0.03522541637718985,0.22413077667553832,0.11286828123921892,0.2080389824909151,0.31068542352589046,0.1517277234238582,0.3958277614335383,0.2860865044247788,0.1864309053435882,0.07552971702998686,0.21518800403225807,0.25620073732718895,0.39404965503838296,0.18679488762657448,0.392907914893617,0.30325414273995077,0.008214346555911443,0.09891550839716114,0.10410654379370278,0.3807916089897251,0.15557837976633712,0.14329370551186973,0.5386824971275374,0.10474319650199046,0.1487858719646799,0.33445902613755457,0.31824606827771384,0.12413570210572232,0.3266343806154764,0.016799789071530593,0.16810300645761547
1,0.10030200493327432,0.03863356836036328,0.0038200059499486614,0.1578092933500781,0.049627712942915986,0.03678252059380644,0.0758077832189186,0.1281627362545796,0.165959245172078,0.15047475993777157,0.1314794279052575,0.047878377788448945,0.0321288136315683,0.03006180390137127,0.14067593777080842,0.12189241655707934,0.11683114128854609,0.11744399559309586,0.14655675517945727,0.18510972999458444,0.06026143185490848,0.17506217751215708,0.0974601959095115,0.2530512049234173,0.08238978559383281,0.15747439893143364,0.020157483202097332,0.016059592851224998,0.04021595192013854,0.3273263126278838,0.24706104527642697,0.010214864388869318,0.2907759470497113,0.20321881254169447,0.3800372439478584,0.20436034962256655,0.1289786716502032,0.173664066380343,0.07627752106550693,0.19515480101913885,0.10786770233024305,0.09266212395123534,0.07244118144093735,0.4730825066537623,0.07752708203960532,0.24975222993062438,0.5305939196989781,0.11323651998420566,0.4443968975661941,0.2921828908554573,0.2802996028753833,0.01991855958396703,0.18175403225806452,0.18224270353302613,0.14600136041201048,0.4560385280316128,0.40657021276595745,0.1418867924528302,0.007867844614175262,0.11324573115030567,0.40944630819736927,0.6200243087207535,0.316908460649634,0.578106560329942,0.3363856875921219,0.12618938850094627,0.21531311723016147,0.16219048661838545,0.40372075182201766,0.31292778681048494,0.39642140549077753,0.018829905745705477,0.2525250932372444
1,0.003786920498387204,0.049573590299502486,0.003179865558942113,0.13419303458204426,0.01781697206526905,0.00629928196995727,0.02472263376347248,0.012406258679751873,0.24768939602741488,0.11064320583659674,0.000961073672836872,0.03599336447374165,0.047260792191046556,0.035115560419751495,0.09565468575908885,0.1042018911641305,0.11329080367374167,0.09344105765699595,0.09279252990954187,0.11462980632849369,0.08043063378822703,0.10085749285422622,0.13340352892377394,0.020675586903156656,0.050228860515538425,0.025768032056990204,0.022559147867376783,0.011650787075393538,0.09212590404400531,0.18141202530457468,0.11085406732448891,0.11918409170962886,0.2075763976904661,0.09794029352901935,0.23318435754189945,0.14610647596344856,0.15407433775325563,0.08832208490373097,0.07260804566458276,0.3580025564258078,0.05825607617138562,0.07573355583368098,0.03062508214882551,0.16204935881925958,0.048161181259918584,0.1704658077304262,0.0,0.1582503400166718,0.26894891682267985,0.12839233038348083,0.0693208666365053,0.04087284065697449,0.13261088709677418,0.04682027649769588,0.32946263725585456,0.5622375895282786,0.11152340425531915,0.14267432321575063,0.0038952049088967896,0.05021432084885111,0.21171335030920338,0.5354502177656235,0.015740146360251634,0.2984012223754332,0.4760541067511577,0.29517283386630117,0.211943766701522,0.5706621200982309,0.18805140007671653,0.11248364198754808,0.9337545024536862,0.19452563793639321,0.20934028243197428
1,0.09887894503826453,0.013048986330512762,0.005798306000997832,0.17312463626060584,0.05141257854992871,0.057398352495484785,0.11250720982572014,0.23526922110386603,0.20357201918306603,0.3239901292849096,0.1175182689300236,0.07180119614091762,0.06896772199784743,0.13207043069593769,0.2015433499773037,0.117665476861419,0.07846893225469907,0.22212265883217036,0.12638605194047273,0.11238620831936458,0.04997574821036417,0.12168231931400572,0.14914967614307137,0.23050859177816962,0.08403597526700393,0.14784617097061442,0.05913411738823552,0.01782015623150669,0.15680961597229298,0.22488783766026543,0.19866861810112835,0.14454513433026994,0.2742430643571328,0.10219312875250167,0.3922905027932961,0.2290425109257052,0.22630595354632022,0.12872878137143193,0.1034927969556945,0.11723528553903696,0.1264094211976948,0.12588884253464977,0.14101432675516834,0.38416404548753924,0.08504795418477885,0.2745292368681863,0.2427416941035618,0.17272846926688015,0.6162610323615939,0.39476401179941006,0.14231136580706782,0.09336756665412899,0.2205141129032258,0.20651305683563753,0.2850549023418521,0.1675722400592739,0.45480851063829786,0.1575389663658737,0.009252284913120506,0.11855807743658212,0.13530397136556957,0.4904790843715183,0.14931313390679163,0.23858681474304028,0.607366270905145,0.10276490678500727,0.22558382711746255,0.06646227964524253,0.33400460299194473,0.15831780148312646,0.5070830546579747,0.02771055305863742,0.26367413878748214
