Type,1553468_at,1557731_at,1557862_at,1558007_s_at,1558135_at,1560172_at,1565900_at,1568795_at,202826_at,203447_at,204879_at,206173_x_at,206681_x_at,206899_at,208607_s_at,208608_s_at,210613_s_at,212126_at,212576_at,214125_s_at,215360_at,216042_at,216568_x_at,217726_at,223519_at,223693_s_at,224271_x_at,228399_at,229856_s_at,230251_at,231455_at,232479_at,234608_at,235135_at,236389_x_at,237159_x_at,237455_at,237604_at,237688_at,238030_at,238372_s_at,239013_at,239447_at,239566_at,241076_at,241078_at,242254_at,242872_at,242934_at
4.0,0.8166783207553511,0.6440979184335025,0.6931145805792697,0.48830558658253126,0.5193999845012524,0.5012427248070147,0.5720707209358645,0.7626134137084005,0.609566794815099,0.07702588286386242,0.13867021029023335,0.7337190651449325,0.28549022458422735,0.5158323424463748,0.1626708356755971,0.6327868340351649,0.7183702500698221,0.9625180448361812,0.782867800084869,0.188910893779357,0.0477474124924997,0.5291469874256028,0.5877149511013617,0.8725899886955957,0.3297924397562524,0.7165334092621669,0.0,0.22005427902848562,0.7346388033121639,0.6438525987564974,0.6165902586579123,0.30741735582499635,0.1702619705890155,0.4381961422684197,0.33715469505926654,0.45290313230676466,0.3668371189172003,0.0,0.6741064986820705,0.4900058384606684,0.6329994514448972,0.7628916649306589,0.8183679467195734,0.39448814421748213,0.32658543050072764,0.6053976662706773,0.321384727764811,0.27646790079604017,0.08952318806896845
2.0,0.5862165215869555,0.1987599714208223,0.17602079842009366,0.48626331577838744,0.5820008345271788,0.5938451799977591,0.5234585556180474,0.7708774136554412,0.8313244671723602,0.5301988475187196,0.6318811191412492,0.7475485962225082,0.7399066959363697,0.4215882480795088,0.07489354955533517,0.8727315822034416,0.7438335409237682,0.388071206782524,0.600340300616734,0.23908392323797184,0.7637302471333163,0.04569281776229246,0.6975999118151306,0.2565914135140393,0.9013371114926124,0.5826217257667724,0.5193401651725658,0.8337640424309645,0.8266579782513593,0.14086740828600808,0.06903634995530639,0.6462636063010769,0.759375516573171,0.5686315014984425,0.7499994304908485,0.3349551396431247,0.0,0.41070874421089293,0.2572349376417916,0.31796497337446283,0.6998518489234866,0.8924895790605356,0.04789784002614645,0.17586598968671685,0.6774613064195175,0.5140361594708559,0.5291170492451127,0.13447027309410406,0.7562029043920371
3.0,0.8166783207553511,0.5991999618753763,0.7513837442078344,0.0870121112729107,0.1913899801556948,0.21964006274853048,0.7812253134318936,0.5795277286709631,0.6054501690616649,0.5828883078183325,1.0,0.5079827095700731,0.6122570656557795,0.24815936578191397,0.3646550568472935,0.6681207763431489,0.8290870666529989,0.33042259106277166,0.24694344309440588,0.5854031663873247,0.5663580846084053,0.6612431422155388,0.5228381741782353,0.3666223532787413,0.5863069021861134,0.6402094178031177,0.4820645624397624,0.1782290532143534,0.34548025205519417,0.8874373562541631,0.6095981843342648,0.3417170626520369,0.7101064521198447,0.3919787410893657,0.8990049276253339,0.7803932881864262,0.3179356728970645,0.44070650707822195,0.8769689416562066,0.38780642443216806,0.8241867642403891,0.46708900794513725,0.7260621131607128,0.5708768895017283,0.7042963239021371,0.37374339914717936,0.42524008625554577,0.621790058681375,0.682328159382376
3.0,0.7048875748074863,0.07593532102021039,0.27661270515393804,0.33324834606869524,0.7248564150713136,0.7124236236678494,0.6505750916982355,0.44700295165321924,0.17319376001698808,0.49934054819369583,0.5840665933531516,0.46703064047858656,0.6226182641880342,0.5378537278798002,0.48759270355060186,0.4069659122478327,0.544210890531059,0.4823105730649629,0.05628247175127742,0.957703949955479,0.5667803013215679,0.7705170563140615,0.11297517043707399,0.3636059566095628,0.6859464527993343,0.5536025008995173,0.2481777210463876,0.635994293596202,0.4452696918342116,0.4452669855254081,0.7351917204546785,0.388118659828422,0.6351216069556989,0.32226577579907206,0.3536754594984688,0.5990081866096493,0.21125171011784735,0.721980123814259,0.6960853339986843,0.6449589553045354,0.7706613796869225,0.37861950715722914,0.7088025996384725,0.5396768019130239,0.4300446119808783,0.6608674181821403,0.6946886646642493,0.659483869261644,0.7567940702348159
1.0,0.5009416267399812,0.6332195072625677,0.7321096110156101,0.7434011515038775,0.40408101839503824,0.47054320684149364,0.8581159507605222,0.42065211963569615,0.3025493597406813,0.3241147212628542,0.1258954133326561,0.2109640826002469,0.943203571584942,0.6550633071818863,0.22728908019204264,0.19724490530894348,0.2438534401058592,0.4329326368353443,0.7156351971991417,0.7611562720245436,0.6438037964420396,0.5277442751663388,0.6539573528699328,0.356847189882335,0.2373039656776502,0.051680648711545256,0.6582703068294614,0.0743714950335811,0.24099367573474884,0.8387085318455917,0.7784294466852264,0.5390709879196645,0.4550301914858824,0.7353665547722944,0.7649310442612968,0.7411062265000085,0.8656252425859717,0.6952231322827951,0.27704767695945826,0.14336507160082812,0.580936335371901,0.0,0.294341381589933,0.31102677108004884,0.2744053358428741,0.2273371683626017,0.6476271744361625,0.21815717898190126,0.5628789283381989
2.0,0.9397289875238863,0.08846127957352175,0.1648577227132803,0.5979173719765314,0.6423988004347077,0.7242473660193586,0.7557296578691819,0.8354973251929186,0.5642829128391289,0.6760109691695613,0.41931053295843823,0.6618076796160423,0.5425506011887781,0.7421569596633062,0.13666514280227443,0.9699158811356109,0.4018447942777828,0.5067978631735913,0.1114159260201818,0.43661854082759877,0.7219536476990769,0.8565832538707914,0.48993934161762254,0.5393042189248641,0.13165791110272065,0.5520416798230317,0.7043211608952824,0.5044256649633898,0.30570083314135776,0.7916617123905533,0.8665750498860989,0.8799088364473995,0.6852647874462273,0.7000340975931857,0.8181220411362846,0.2327848650695076,0.28384955021482416,0.8134166289388204,0.7791832719325906,0.30515853743895327,0.6237245343006621,0.48263114313874383,0.9554247305715882,0.40516475446747713,0.7384151429015348,0.322337739019536,0.3087726996120517,0.4295671601257106,0.7271660740471881
3.0,0.7788514930801814,0.10532656263349675,0.6056310613530635,0.2513971096301994,0.729968553594379,0.20313722136579715,0.6344144590868792,0.6779963855508364,0.12202866699261569,0.6067795609251018,0.8488022969382523,0.9831948671381684,0.27658038083700937,0.05939742169126622,0.0369363853226725,0.6557132463567472,0.5903866599912366,0.5409516378768876,0.36305272207668593,0.24900096478017752,0.0,0.07132497496505837,0.5642148880167233,0.7503503931531896,0.6032545442302689,0.6818908457843811,0.5821095531280508,0.25952343888606105,0.2354144079984572,0.5586957030070012,0.6147451347717621,0.206481925927259,0.4574491690480898,0.3930844825921159,0.681301217415302,0.5976074924872895,0.7560745158037685,0.326229804360055,0.5901564591415144,0.7720753076889422,0.8034234292280197,0.09238850360590838,0.9090948567230195,0.5871097802635776,0.76117927292657,0.6907944283928007,0.5476241998320647,0.5999746820372901,0.5628789283381989
3.0,0.6803761681539516,0.2371910265349729,0.7314005371932543,0.08311319088182055,0.8160797645549741,0.6610144154800265,0.7048630211707031,0.2954789703597779,0.23795047778841927,0.4086521318977261,0.32475732084336156,0.4598363563852882,0.6726183838029786,0.6563652120147394,0.22362786015168026,0.5137801656345858,0.5263480013450982,0.4437478122956856,0.33481450486573117,0.4112604581751005,0.6398841709149753,0.8869648303453768,0.6677440333777762,0.26247014138467795,0.43157702885917454,0.5602752443936346,0.33244121853044556,0.5453725791142618,0.33860229603373326,0.2226756605714776,0.728881466513321,0.4686841984043237,0.5069334630257843,0.40912869573394417,0.684632113362395,0.6328380516064224,0.8964474641798557,0.7827510257472714,0.911313604569096,0.3656001836516905,0.7678857095912002,0.492453450428818,0.8197511677530703,0.35742767862368535,0.49626101308423515,0.6817658866744596,0.2574136226383197,0.3422751098391073,0.8572708569132962
2.0,0.7890807898345477,0.4223914122524579,0.5298211522468447,0.12172575477245089,0.7544015983050797,0.6246118248572357,0.7775706298158576,0.5473784489873733,0.736416815635611,0.7888522054352338,0.6131021577012327,0.7964151680661395,0.5739411362312226,0.47829641455400096,0.1985775233239219,0.7840062924679024,0.6220631750164399,0.29615259297092494,0.08443245877668717,0.6285951391082354,0.38014985333856727,0.501334685237394,0.6117455287460106,0.2378211663363611,0.6329179713969697,0.6748824558991109,0.8017538327623333,0.8564802316286851,0.7231067588388006,0.7297208576761828,0.6242805738755843,0.3846047076238725,0.5604107910209604,0.5043109782659744,0.23546088248175265,0.27630677993496544,0.26417420319662555,0.5401499922777407,0.3532465736478275,0.48772723948736063,0.6607339524396751,0.37706800736437646,0.19319291901439323,0.277026996936074,0.5485530052431747,0.6069793652724873,0.6152578740059084,0.3744676148315689,0.692507559569955
3.0,0.7443712938929717,0.2912502705264088,0.6830309697467069,0.3228353027726166,0.4481404344229587,0.40407166133834277,0.6855903375605498,0.6835029177955858,0.06794977219883448,0.5966667905741689,0.7850102542457409,0.7721741552140493,0.814907136383506,0.037226951043387024,0.4447335743919477,0.738192657708402,0.5808553197754861,0.47139063464812136,0.4452958250499422,0.6656760433747457,0.48155049358842184,0.24112958749241037,0.49355328403235066,0.4129075677601762,0.7212091060197177,0.5279933533767281,0.39780106495570466,0.555148498615579,0.4000394574655841,0.6769788190152606,0.5576455557475654,0.6905301933523551,0.0,0.48419033203429307,0.8508710001248878,0.44245311190163383,0.4138725004154501,0.3937940626237754,0.7722842306870537,0.3669823176380497,0.8575276766664679,0.3989556101442887,0.8712565971840688,0.29710004298547366,0.690441793763104,0.3264702644381823,0.6336692371886007,0.3906270429887002,0.7265199692355272
3.0,0.0,0.5318613924192366,0.301510068462205,0.6331988320606879,0.7436934636179817,0.1510182054953257,0.5254419876068978,0.6390431264173224,0.20949111149644528,0.6177662321219973,0.8588677659008781,0.7858785535431719,0.8384122870544055,0.004251349896633785,0.08101694958326094,0.6329892165195418,0.1939398867355584,0.48013404283483774,0.5598948800191148,0.2802536730612525,0.4900336022465569,0.05463972404768935,0.4441853900557253,0.7401646765420435,0.5427062746910509,0.7270952101842593,0.6249152362776972,0.12834659654844566,0.7244482202880218,0.5271996594620467,0.4822603896585684,0.4827289887898146,0.65068606501633,0.33345569221274196,0.13729370556903925,0.08366693862277551,0.3441561011551949,0.35363094037764853,0.1311967294359348,0.6089159966795977,0.5275595313704707,0.2114228619692874,0.12438845672806413,0.18080180978208596,0.3246762171683414,0.6692787062316398,0.48718954484030574,0.23852208257103638,0.16702879621224878
3.0,0.7186943094517894,0.3203176163591379,0.7783818548030215,0.42947181890873154,0.050818939868618636,0.5584378364812875,0.7521097118205403,0.7915254667252185,0.21560712211774616,0.5499334755515736,0.6425407466394507,0.548972546588819,0.8124648192420951,0.1820847054610967,0.681034898895499,0.9075590751828988,0.4410663128347088,0.7957451531027497,0.5100614772224634,0.3794777069102057,0.6859052143411066,0.11665558330456781,0.20952712004448792,0.7361004506696933,1.0,0.8605143844372385,0.2972874502081291,0.28253988001626595,0.14800601266971908,0.623736652568878,0.9492739762981209,0.8615134379316285,0.676890588477756,0.4949627232928373,0.5943659644962795,0.7716672071588,0.7239594108480099,0.8321001970596288,0.8928371572256724,0.5853844256612286,0.6410871162884091,0.29765271710720176,0.7221729551811915,0.34365622277128643,0.8278102138896828,0.801138378905464,0.709464015763492,0.37654456898475314,0.29000925396554533
4.0,0.5847025971710333,0.13039297375873588,0.5180317847076533,0.2132235173786164,0.5083285190631602,0.6808535977199996,0.7654044183240329,0.5839671783387861,0.2513842667163089,0.28534784832698,0.22121573757606827,0.30217484732305894,0.546114298800759,0.6224514544898012,0.31652206808889144,0.618244268212058,0.48865230433424556,0.5473238583356339,0.41433452677853433,0.7167287397519356,0.6417017718467888,0.6875223284730619,0.5020401651181707,0.3812463434643479,0.4816362416128157,0.5931335201934214,0.2387283554352779,0.6320490955320843,0.22616767605565471,0.6157559280225073,0.7329158477502353,0.5066676399163917,0.9118057538350406,0.5907942743693831,0.7221462074186289,0.6515232274763104,0.8666884248987011,0.9035428127668067,0.9310204421933791,0.22091722703147465,0.699136042954234,0.40114811546744994,0.7932324499768958,0.259728832023219,0.35318235242998625,0.4820382391290145,0.7414874831026618,0.8981296094151217,0.1246833650946316
4.0,0.9332578473572931,0.4004242278570659,0.5166961513132078,0.2591378277811763,0.6560258227133823,0.7033804164218194,0.6272377785696445,0.7459415436607035,0.26327617913735707,0.2295029321706769,0.2660577421361773,0.2755288588639424,0.956241094510646,0.5909979292190823,0.05236667745596103,0.7417840486354322,0.42702458780592295,0.5813724426666863,0.23025919523844218,0.6191594585691601,0.703285062447527,0.6744180265480086,0.660738973125488,0.5772754191308196,0.4904391922783115,0.6475428597575471,0.6042936628123717,0.7097698022348454,0.3880613572081981,0.4527678366576517,0.7221058115453798,0.9493741753726519,0.949815978494079,0.3725654243753202,0.4468837115919987,0.740718083349162,0.6151049615292994,0.7600955157197126,0.7524286283709154,0.5905817860062518,1.0,0.4843834259563419,0.14062907742734837,0.49949465712672425,0.596865886862542,0.608552583273754,1.0,0.3313954036419604,0.7861752643187586
1.0,0.9028985192994069,0.9085034038512598,0.03227037100340129,0.6876198755356714,0.7910168354153836,0.4538110421519629,0.9180048965733297,0.2276694421646941,0.3850008470887454,0.3916108101031302,0.223588081266365,0.17860926214725314,0.9288460053676963,0.6258511257509325,0.08879604318543564,0.4840993937970685,0.15017162366180756,0.6635304445555202,0.8403050649741967,0.5349709182882589,0.4272983004810382,0.5753303744666887,0.7061006032676861,0.3869220918646703,0.34428000452259105,0.4105783798125157,0.3253829268560678,0.21805942562464636,0.6256925428423251,0.5358493219408247,0.32030778043539765,0.9010770769213081,0.6390891937930607,0.5236247593754249,0.27592005602253195,0.7633226981173037,0.6555537827697279,0.874275497232078,0.8319766379381924,0.3278314125035453,0.21644056037805873,0.5161997525678275,0.9057367622915701,0.39040141724072236,0.5959698246893381,0.4771683438579838,0.7554534714500521,0.4085717098176428,0.7116417386284867
3.0,0.548206072377496,0.45264540492005273,0.7296213285461015,0.5658941207632205,0.6921187690958749,0.4907232612486472,0.7491180153259548,0.6987370466690601,0.19821546232469853,0.6115614857061985,0.8364450816219703,0.6662260610103101,0.448463666651736,0.02180202348160533,0.09067683054048332,0.8589776326451621,0.3264033601220904,0.3390029488905678,0.5370988536688943,0.4185383476480143,0.5892356598438578,0.6431842627027565,0.5273271490118075,0.8325212595811388,0.517006380514367,0.5967587210411737,0.39499812556935,0.0743714950335811,0.7135800441914967,0.6022421841402575,0.6882010124530137,0.2227914879134872,0.580241087743108,0.5065511666479413,0.2720320458783918,0.5661451536453052,0.7108907046449913,0.549708784428249,0.26232878498594725,0.6684228170761869,0.8670218137202965,0.3908041333229001,0.40936441105894406,0.9491374933296957,0.663992370369773,0.6425871812925088,0.5992203140602915,0.41664938733567525,0.8330272210389292
3.0,0.5658474222537039,0.7680331459388385,0.9209781076849081,0.3183876266023312,0.857874068440887,0.5906659281155088,0.5174354711974288,0.5925705656059229,0.22162170167204376,0.34283955977664105,0.24475244318759826,0.2567745433512305,0.6528564641642431,0.6679229748595106,0.29830628080352384,0.26493531668539533,0.5698029927503334,0.6018533320812247,0.6576401912621384,0.3558438976595066,0.682160341466441,0.8427899696906862,0.46562912606530893,0.42612417735091795,0.5285855678278302,0.4706177849197317,0.4558167193123284,0.27059725624717895,0.23751634970771449,0.5262237001582659,0.4641084542798432,0.1848080464014192,0.7770178439109954,0.5506898572613208,0.8473358722444854,0.686024186465493,0.3342509678164326,0.17715841424944415,0.8611433706170744,0.22120684093689552,0.6061965751839583,0.14377621480459257,0.7429214479827516,0.3389462310959669,0.6511521688466789,0.7916261963687005,0.7034474213086566,0.4937876940383776,0.5532364685109199
3.0,0.8166783207553511,0.1259576676464009,0.8149497964406176,0.27508206920391476,0.7186336815228478,0.7518274998979073,0.8014863823069943,0.6555129029686931,0.3101052754331377,0.4212023846266182,0.7273331289227439,0.7386547193207212,0.8539889702898237,0.5475410034195531,0.529515775434551,0.749767050661875,0.6778939795953645,0.6738882813522671,0.28006296103590084,0.2473665446261836,0.2543098834201174,0.6696261234260912,0.5516772245197001,0.4536792485006528,0.6710595930556246,0.486328633745633,0.43691306825352966,0.42156360236458834,0.35326306139574126,0.6968888598144218,0.8424004070720269,0.35882345292445866,0.8854852249042362,0.41380804571473023,0.8177127583600398,0.7720087182537355,0.5881341364972155,0.7527838296346986,0.8086626805681603,0.7553310215416233,0.9306003706549485,0.6209055670250098,0.0,0.7853270767404751,0.6738707381903768,0.6954984081752073,0.17327281432152436,0.10914740893294965,0.7582674193432068
3.0,0.8351550524876769,0.5694477193410212,0.705598303431033,0.46338396869436704,1.0,0.8255888934014867,0.6620861879376646,0.5445001574823553,0.23908916266401845,0.6168448509783055,0.7667464637678479,0.5541422878718268,0.9557095135328884,0.13420625084662738,0.45870741014970257,0.3853134777172142,0.30859788216658773,0.39114175054314826,0.8265257618206638,1.0,0.8788045795889108,0.8397449152643796,0.639027117891174,0.26285774590104094,0.5534527832723836,0.7168374130389916,0.43322868092342265,0.1782290532143534,0.3922509564497005,0.7878635006194046,0.8431304792596623,0.3725950593255678,0.9535179629165935,0.6404160194962906,0.5940600382638286,0.6979055898875426,0.319459084029078,0.31765335928191973,0.27942322560461386,0.441984963999851,0.32774536850634645,0.5069918506544979,0.7088025996384725,0.38348548068364,0.29474430731662715,1.0,0.8713825638880944,0.34345574059276196,0.8376946122403226
3.0,0.7912237027958638,0.43733379099845854,0.6653837123803986,0.29120474311360345,0.23641613292711336,0.5507518053175021,0.930743860883994,0.7897580047792866,0.46699138883405505,0.7273757634699575,0.7333257427484768,0.7467846219470585,0.7597296888958834,0.12562310068307342,0.4679569041419723,0.6078176260975175,0.4385121419194561,0.6260055679842679,0.285189851749576,0.7235415241343368,0.7535380544162273,0.20632556956078582,0.5304898510052314,0.6548644497719971,0.709709722876928,0.7161275989159286,0.36225387154984423,0.544212967775393,0.3068645995906358,0.9118143775503359,0.7235948072409292,0.4792770296082546,0.8211335883734168,0.7849223058722128,0.33325848209192066,0.7491164316503344,0.48589861799527545,0.21420926063138956,0.7955149742797709,0.33923174402176115,0.8575276766664679,0.4935921651131036,0.3683977604067046,0.5564795406685926,0.7734094784517649,0.452863890846482,0.7023698648743544,0.4970288266701593,0.6845357508793335
3.0,0.8676550137457524,0.6676165753793635,0.8509556324807415,0.5426164954776409,0.3979386479069349,0.46620752985956293,0.7994868737697673,0.7540061276823434,0.7210945666724836,1.0,0.7724376973681639,0.7080888776816079,0.9344004807877498,0.1631154176369114,0.7992758097481122,0.9962036772268703,0.5808553197754861,0.2690096266525019,0.3717707767530235,0.3962588060338717,0.3960919622155688,0.12641965661210489,0.20952712004448792,0.5760247138127658,0.6618502592059395,0.5523892199520374,0.31446595154732576,0.783107457471214,0.5084047217355425,0.5271996594620467,0.8866006710983003,0.39842752654371244,0.25062002577667775,0.6970179933017819,0.8739835893178927,0.24817982021304105,0.8491694438930664,0.45839837743476625,0.8248335920673255,0.6523392066261441,0.8530639777698006,0.3755100159216893,0.7678287559779221,0.42436872553625105,0.10944425254480142,0.8431519319857537,0.6079065595209407,0.7416173703005952,0.39399009414286057
4.0,0.38099806402254033,0.42643431074203814,0.24229651145233752,0.3926381368021356,0.19767754533309084,0.3842324790983696,0.9594435704415004,0.767940194544435,0.25466637812046977,0.34355539755706394,0.07276232063894468,0.694041796757365,0.847239030811323,0.5021811700730575,0.1603870070273757,0.7837700658996503,0.5866368339586199,0.7062189050133054,0.26509270251502237,0.8329296988831894,0.6014837042316745,0.17914545742419236,0.020347070338532575,0.5541402853147758,0.09022317016305703,0.36342932185457144,0.1496233439093169,0.6008287234436275,0.36538979894044615,0.34817942083812015,0.8487159439138281,0.8284783443463083,0.9715156112513322,0.7855987906258934,0.7447194197825812,0.7947891504293196,0.6396891733306505,0.7022627111914762,0.21251903341475212,0.6056073131024307,0.3359403482197418,0.4773242683498244,0.6667495488297971,0.2732540909187253,0.7517243579800048,0.5691496482635585,0.746033445988052,0.5126426497484257,0.3685173385899319
3.0,0.6840910063203376,0.28690861020548997,0.7476833508026368,0.4943503408026963,0.7191432636862861,0.7339513829140937,0.6252972529325036,0.7586984109418857,0.47001114678798384,0.5682681608155584,0.8783116625807292,0.7250538898185588,0.6205757003498337,0.06074694419690494,0.5735373369533449,0.7048706154818882,0.4982400958791996,0.5862294679069846,0.5176442995339536,0.7885566558933812,0.550147545575526,0.6077021265871023,0.5751429966617057,0.7508115991351924,0.6456743633272369,0.45715437117833224,0.6755213560787386,0.24076830638327934,0.7390807606187026,0.5271996594620467,0.6571545716580555,0.2789453827039814,0.6807260880870849,0.22752181506195487,0.4206894546885945,0.46291986447327066,0.014020878514860204,0.36271669245803195,0.660436184399481,1.0,0.46797284283964663,0.3471337679073001,0.7672740921805469,0.48713998738214936,0.11977121823025053,0.30739755767595106,0.6003234090001418,0.045628900218591485,0.7523345869779573
3.0,0.31817905445519334,0.3460611763124237,0.7990536441080112,0.5670706578031716,0.6718508218027779,0.3777570086473218,0.6199010102644273,0.5791193863576353,0.21072259259463227,0.33772252482744813,0.7886862606811572,0.5714642533947212,0.6982353655874556,0.7048430707290088,0.4927109797729045,0.8247058887024539,0.32191547188896125,0.6085899090957538,0.2791502490920289,0.34844777372990415,0.1916947319682182,0.31636655536282376,0.11014640447533812,0.6253475358944225,0.40841577945738533,0.5617945931613328,0.49133122061137874,0.19468111339522867,0.28595950032107575,0.8189633298541066,0.6488373299098432,0.6442320571765129,0.7549464300639172,0.5659657957853359,0.4017407929049372,0.6725000046082245,0.34829546053574656,0.549708784428249,0.6375932987763302,0.4486960941318955,0.7117433753273513,0.8648048833159396,0.32310073364911795,0.508490361798198,0.3359816825731152,0.4684465501595096,0.5169769686763648,0.09702962014248541,0.5988828808601087
2.0,0.7196212004609661,0.1969164632428466,0.8301329864695924,0.3018072547974513,0.7820171299698025,0.6338850875109727,0.6689747777548873,0.7375503707717692,0.6662904980136888,0.41155767580485186,0.4354911826266368,0.8725576273492579,0.43313632953489517,0.043525944263993595,0.04226581621952967,0.40877204358057645,0.6576449035216234,0.0,0.19783168915589827,0.3806205330684393,0.6389697987480306,0.19815077743592974,0.6343008031901779,0.5181978096187062,0.6909717173143224,0.09037837329619271,0.7667273191245486,0.3276981899691159,0.15153558097651745,0.7266396152733721,0.16401526593978075,0.7509397183000426,0.42704635488986914,0.2881442997253826,0.5405379248905059,0.5669438950650765,0.7156811264956857,0.9040064817713429,0.1935915619615352,0.6687089046791441,0.6998518489234866,0.40405151740216716,0.09502253540619733,0.7246361544684555,0.5747159370428452,0.4113899629050711,0.7745906253829616,0.18746634638930648,0.8680228510801822
3.0,0.5542143153119372,0.5769402213832848,0.3408273950288711,0.1497110162996548,0.9803927338854622,0.9419232996608219,0.56630007921248,0.663009110377739,0.4470456985213012,0.6171081998315243,0.5643600051609637,0.1931546432641018,0.9234202718542709,0.12235295518267508,0.214441026326119,0.3853134777172142,0.4528417568283467,0.8031652086463751,0.1996495148110542,0.40060766051087143,0.8169826170089414,0.4007711455470458,0.6112752652520823,0.5250596099521079,0.6885412239492039,0.32127420048650623,0.4167047160145035,0.9025478690007388,0.22832181526247,0.8843306906455762,0.6038571628274954,0.5817790265000395,0.8208949994106363,0.5759899284380691,0.7127349863844185,0.3411244720580535,0.7394761250084482,0.3228295269523392,0.9123995917340308,0.7915784140879316,0.8348833681266701,0.10227473240549197,0.13531999374129644,0.41680951333651634,0.8303830725076635,0.6376558979149087,0.8251382774440669,0.9050898111750739,0.8009858800879669
1.0,0.7473127871532833,0.7962036741126506,0.819904752574417,0.5430408243828501,0.0,0.31164335780738645,0.737563917450454,0.14695923429059377,0.10924599284455193,0.25554539730765385,0.4168309036074479,0.1156338112093235,0.5421020149360319,0.5792163264378798,0.39102623125270247,0.5056156202893536,0.2663604139584057,0.363107506016485,0.7102382837019985,0.14621978771702332,0.5721977665542837,0.4735381765449234,0.46243561197711464,0.37466453717327597,0.2573866229136239,0.17830920114652288,0.3715532218282705,0.3018523753001184,0.6254436873132975,0.8419414579491699,0.7565985740529854,0.24204054317967771,0.3351885764036021,0.2860415184841943,0.7709764617026403,0.4961017168917016,0.7246677471189894,0.31415066143833076,0.5134693191840632,0.5012776644293331,0.8344458996139009,0.32634551928296496,0.9415148937503545,0.30238584779257005,0.8618223175353964,0.47346213305048296,0.0,0.2702620938498486,0.30634812000825257
4.0,0.7735891506353548,0.4223914122524579,0.9983907639553238,0.3424863872759588,0.694901236529556,0.6333117752415974,0.7372178699262161,0.7356386076107589,0.14484567658411035,0.26633858938465854,0.037777614607930436,0.23867160915658467,0.8629451064160949,0.6279740125372226,0.11312243848415297,0.8130295165864325,0.49073857944945515,0.8748731681495887,0.23533238164728412,0.3918580237096236,0.6302503326979274,0.6410316695222816,0.5311181061846232,0.7219091429026016,0.37355494187514804,0.6839284909831392,0.2705477431016987,0.21604431955582956,0.3722871715926543,0.4076768836086357,0.7443623755243857,0.8173153860944906,0.6101447771627238,0.8558950646069612,0.7927265659292949,0.674551983475851,0.27149098957279827,0.14114702845551208,0.7377550485005819,0.4141935616334983,0.6648251076506918,0.41614448085203687,0.4554623535004018,0.22676329707491116,0.7496862584860757,0.37548467698365345,0.5058271575355516,0.6765834870486364,0.6427916260229343
4.0,0.8611276191780014,0.1259576676464009,0.2315954926239702,0.3366406155004491,0.5953443588482636,0.438688990041915,0.5952591154338116,0.9085207935890685,0.7466576137219764,0.39642876615484546,0.7663063871281607,0.7317240338618474,0.7207916244463599,0.8132523681910725,0.17252185828783353,0.747758918995197,0.6089996011199371,0.4835797448502241,0.5390210524114941,0.687648077337532,0.8934614583223423,0.7392360544913453,0.47499575776452524,0.6816826309488812,0.7863881687090551,1.0,0.19477483809554966,0.8870425644878777,0.5298714737463406,0.16649557824582303,0.0,0.36641101905028967,0.5865698110399684,0.7625029380606846,0.19974416664175706,0.5417524478140509,0.5927201676709364,0.7095883373146172,0.2032243289162448,0.5010914324453724,0.8530639777698006,0.492453450428818,0.8477338680414401,0.3513719187243612,0.1443559326684955,0.6132222487523639,0.6946886646642493,0.33869998584967703,0.30291365026711387
2.0,0.7039090972966933,0.2983770738966336,0.20745824741321686,0.10212033809118623,0.4890006722303771,0.4320964264097529,0.4162171176540036,0.5075846873080208,0.53833247549136,0.38412109867394195,0.7073350246920409,0.7172030235980293,0.5715198906960479,0.8243126725368196,0.16822666816732124,0.9164590647178292,0.40996010951620093,0.5480517395734315,0.21530939875184163,0.16512450280810728,0.8229627924454405,0.43192771600441976,0.5221909472809125,0.7011464760365017,0.7375373764233636,0.650074766622683,0.19197189870919512,0.44204425374547734,0.473901142973754,0.880561628350483,0.7394028104972811,0.5310988253685837,0.5487989330095985,0.2728793260306297,0.21458786956376708,0.8493252171055328,0.7868479778900002,0.5260466653659405,0.5456423236528382,0.7794444001960628,0.4729191286177045,0.7215082010977217,0.062194228364032066,0.8312584065534079,0.3217931681517868,0.5718291596196413,0.5583434908472602,0.22198319801118185,0.7787925364847957
1.0,0.7034185378591328,0.1518190045554176,0.7097854381768016,0.549334821166485,0.7634191522136827,0.4972295058301,0.8178731987957552,0.19385893102584498,0.29774570229616076,0.43268865599739276,0.23963602354726066,0.6329069977739233,0.7841327393312094,0.6580889364710604,0.19500272617135614,0.46853721573555207,0.13751995185979166,0.5159538526159358,0.7731210076385817,0.4953877273298513,0.24203271438782137,0.8012351393366858,0.47345635576031764,0.357001395862818,0.4016058379618118,0.4573916068419469,0.3181503388774327,0.39546997770823084,0.7758597085816686,0.7686023510354089,0.4571593630286256,0.5376366791941208,0.8289022737546621,0.5534069137773514,0.2600294677689534,0.624814203754902,0.6060411267889718,0.27254832633104253,0.6394221108642394,0.34306643192747127,0.4595256707027571,0.07355251778797091,0.8151134822817238,0.648945464456164,0.49388242193250875,0.3482138735655783,0.6203745409759661,0.07432694692795142,0.6402887665583954
