Type,31740_s_at,34046_at,35900_at,39631_at,41038_at,41107_at,41641_at,32052_at,32626_at,33329_at,34224_at,35183_at,36894_at,37976_at,38671_at,38702_at,39026_r_at,40808_at,34847_s_at,34849_at,37363_at,39105_at,39182_at,39556_at,40165_at,40607_at,41337_at,41792_at,1955_s_at,1910_s_at,1814_at,1817_at,1555_f_at
1,0.39539876058163553,0.15277420828692995,0.6006925945657965,0.13450709487226514,0.45018874117840146,0.18658347754804624,0.14891803075396826,0.05187033173634347,0.8023379899107489,0.4468839922740353,0.47046461007280643,0.030340027113376723,0.043317033806307824,0.45719032925299247,0.5063369212709655,0.40769743418860377,0.002532719570957305,0.00696745933719424,0.09966619883928232,0.6195465427404592,0.07783457249070633,0.3613656964447577,0.5425682066205892,0.10428784569809932,0.027841739632068596,0.1485464592149501,0.14330909199438902,0.05166453371449465,0.14138883772333766,0.7756940090064411,0.13099899957124483,0.17885904150475862,0.2782335609308562
1,0.5087285835797318,0.25057825751734775,0.6182205647309538,0.23208281539746908,0.23912686689643853,0.22401858092722468,0.16361297123015872,0.38591988318583403,0.1919383003492433,0.4260711892467185,0.20100577947909629,0.11780841466025034,0.0659698538806644,0.1924541950651611,0.2503133642386741,0.5073308897034321,0.056796236378717564,0.0063145855930211965,0.0797898569965482,0.4499084635966765,0.0533224907063197,0.2419176150669755,0.29220807566387774,0.24366985966657295,0.08605761944570739,0.3188562580207239,0.3928589193867704,0.04532384862133727,0.14603057653343157,0.3481730604799635,0.14714877804773477,0.17427868821685338,0.4614407452495633
1,0.27692494633237474,0.27602158828064766,0.3315929675013319,0.08190518886828466,0.33546692926308874,0.08557245650787867,0.1548859126984127,0.178145385972843,0.30825572370974,0.3849974378178092,0.19832870474617828,0.023181144311344014,0.0565936230101928,0.4690470539034507,0.45629812379379636,0.40819726757747415,0.033932110451900484,0.0020477547046846003,0.08477790843227251,0.40464723278411496,0.14622057001239155,0.3481720213515963,0.39461622408148417,0.4752092027590979,0.02839906330512493,0.2908036102537996,0.10432563645950438,0.051290574567453916,0.11239638975870328,0.508521917573961,0.2181363441474918,0.3561975558934504,0.29718237795303376
1,0.15577787678723318,0.2081013164282247,0.0909962706446457,0.09023291830538177,0.3142540620384047,0.16126241005556058,0.17174324156746032,0.00541892139821412,0.3751697710516104,0.1261382001655564,0.2519202381845931,0.028369946962429733,0.06778553793242581,0.11700179715845511,0.5610811563637811,0.6818282794624014,0.026911200741242595,0.006480697972965934,0.13799643439669235,0.15959723982537669,0.3498296158612143,0.4087017826568637,0.4001746089487086,0.18777434211948882,0.03675402959682032,0.22382725084051883,0.18390918949033497,0.06395116924559975,0.2569349788174618,0.4941002109103346,0.07726882949835644,0.4145407444951286,0.42578379999647137
1,0.37239256348981326,0.11430937491076273,0.3810868407032499,0.12092868447686779,0.49975381585425904,0.18380544676200017,0.030381944444444448,0.044520269414018834,0.28662204113310047,0.26390476565887505,0.445970627236108,0.34513267320453156,0.09792205047409527,0.3607767341448804,0.5972224985575297,0.16122403643230032,0.048113229449618926,0.003290993004758801,0.10768880628153094,0.34555696380791434,0.19129491945477078,0.27736932218753146,0.4121207711895234,0.20682422643630932,0.056040361967059235,0.27001601493312966,0.21921167563695695,0.06492761812953945,0.19767913059495304,0.6146041156016644,0.38392168072030874,0.49944622777871633,0.1823955962525803
1,0.16063834096156182,0.7138125017847455,0.4044485881726159,0.1968394025227722,0.261980961759396,0.25774205301029235,0.19325861855158732,0.2171086602497054,0.3685972060535506,0.2030233749852182,0.24358878130551176,0.022764930194946766,0.09215797411929716,0.08919670407921061,0.8963510475318835,0.16305675885815837,3.165899463696751e-06,0.005262347590444428,0.16547813223077798,0.14221940571750458,0.08949039653035935,0.8697250478396615,0.20462713714077846,0.5138711700218392,0.08448831331368033,0.055240913381484194,0.21156868987335475,0.05733624744461249,0.25240375759808437,0.5589978908966539,0.09926397027297414,0.5589720485817798,0.2742638366943665
1,0.5266446595649884,0.1586281732773637,0.3785828449653703,0.23412535066805237,0.27099376333497455,0.17885645322889152,0.047050626240079364,0.05934333642895917,0.49626503686457113,0.5614844889431984,0.5962120643498711,0.322086302988021,0.060513194931455516,0.14479784793100722,0.3036415908955254,0.7047095412640231,0.01999090331554098,0.005562932282870283,0.11285381026438569,0.25002957329953523,0.09547967007434943,0.20038976734817204,0.4571553292106221,0.24535645555387375,0.09989977951493284,0.23349242207303234,0.16423092611200096,0.055260109362274996,0.2076625529563456,0.4689619791369777,0.1728597970558811,0.5020799309192618,0.31777790716138254
1,0.08813641702782617,0.45204032096861707,1.0,0.11363343046753477,0.43615624487116367,0.19737681027415974,0.09305245535714286,0.018089551222520015,0.5099437330228949,0.2744688399227404,0.4984613075133228,0.03507297620840832,0.2172960717819642,0.36428062798819977,0.6728278386820795,0.3205598133955348,0.06132769381108867,0.0038200059499486614,0.163012555475477,0.2907759470497113,0.27788104089219334,0.5318763218853861,0.5853765005456529,0.4107293446061366,0.05073112066057521,0.22998928802486027,0.18205378194733227,0.08062559210198281,0.1678762202983975,0.7253605426665907,0.3034300414463342,0.3273263126278838,0.28716102965825085
1,0.41848596540969657,0.2941260458608184,0.21358550879062332,0.11572555172905671,0.3119973740357787,0.07327625466800253,0.10832093253968253,0.029366203709833307,0.15808110205665504,0.17647522566912374,0.34942080112086865,0.021754124483696295,0.014073953099632061,0.2453629920992845,0.5815443385527547,0.19860046651116298,0.006219937146342647,0.003179865558942113,0.16657815878314305,0.2075763976904661,0.20194392812887238,0.40537818511431156,0.2767697344488905,0.12984626029796525,0.056206581308146215,0.1406662636418594,0.17725359889371947,0.049246264563631216,0.1218640633634187,0.4486689847802542,0.1060311562098042,0.18141202530457468,0.16027099984121101
1,0.6754830086273239,0.10525714612067734,0.3171550346297283,0.1554351000889831,0.4657804037419991,0.2691957373166955,0.08272879464285714,0.276501173626781,0.5628637951105937,0.3386022310694155,0.25602341814906554,0.2175016053973061,0.1265695099574419,0.22914335446972525,0.41905254571138656,0.2771853826502277,0.006872112435864154,0.005798306000997832,0.19819443917611804,0.2742430643571328,0.10559944237918215,0.5066975526236277,0.34370316478719537,0.1980020325642744,0.06673706544642113,0.2788295311124545,0.17087159385974515,0.09399670915950604,0.14544114938294347,0.7333409337057516,0.1891096184078891,0.22488783766026543,0.2623546639848974
1,0.33243549759001984,0.22503498101030872,0.3423281832711774,0.190087556633315,0.3658296405711472,0.18403315420347935,0.11178540426587301,0.24530029146798862,0.661185487000388,0.2578934920572352,0.2733368360479371,0.054650895454941846,0.12286128750252176,0.13869203033693894,0.6901275342711048,0.30453737643007883,0.017898940267919522,0.00664565277535008,0.11491484277206691,0.3205604844388114,0.16740241635687733,0.13828180078557759,0.23908330301927974,0.1891582156680433,0.06365711883216245,0.2572836127992194,0.12562302894037825,0.05906061462263367,0.13346841038865354,0.4259818731117825,0.2472631127626126,0.3412926357680539,0.38490446197004186
1,0.2644902588197173,0.1906964790542277,0.011028236547682474,0.05943526311141904,0.3619727556212047,0.38273066763821834,0.07463727678571429,0.010179628260100663,0.27871556072953046,0.027159131223146366,0.7503315069178613,0.06328832935617622,0.08616333471030713,0.14829382975597072,0.4511848152643202,0.23070087748528265,0.01453358913801,0.008552183017642639,0.17257140689602854,0.07607379242360232,0.14649163568773232,0.38040084600664714,0.2805529283375773,0.3641101044392068,0.06505531681895291,0.08099738033875296,0.05800013927992281,0.0728472418435355,0.1841591453306318,0.711394858348059,0.12463913105616695,0.3251112237427493,0.28229150126149016
1,0.14338369314269514,0.15371655387075586,0.8209909429941398,0.09249485460436493,0.4609387822090924,0.28723016668184714,0.11847408234126983,0.032331951965470215,0.38086922778424526,0.31128542709606216,0.2248992969551402,0.059934832761204086,0.11185190166485738,0.1528375888689205,0.3281669684248224,0.29023658780406525,0.023750577776652126,0.007996545788559198,0.24192997762014945,0.30159132516546966,0.28245043370508055,0.4187732903615671,0.1599272462713714,0.16176184401150345,0.11769795990202835,0.12216954617285522,0.2777739088910334,0.08218791031628633,0.27714127832013263,0.5981303083851108,0.13201372016578536,0.38658932627508397,0.150602515923005
2,0.5604115193000931,0.22679117050743883,0.08838572189664358,0.9626338991570381,0.9682422451994093,0.18453411057473357,0.0703125,1.0,0.021682188591385328,0.44767235602507005,0.9103805449223148,0.5286632788158906,0.34164641234280885,0.5572660585715417,0.6752551680229203,0.1362323669887815,0.013685128081739304,0.004557382856044812,0.07499146531123164,0.37315871004083934,0.13231877323420074,0.3836237284721522,0.6969225172790106,0.3955067355720371,0.08752426069059248,0.5796663378832714,0.2572102231463334,0.04232386524174381,0.21282004052311662,0.33027418343498827,0.6409032442475348,0.4740290214187831,0.33758534907108456
1,0.6102312770869618,0.24943602044604357,0.2552477357485349,0.16571230615613475,0.1406532086000328,0.05984151562073048,0.07356770833333333,0.09928447540490598,0.6291230112533954,0.21829792266151604,0.07380720058044984,0.06713335500289368,0.07050426061310558,0.4047788590869531,0.2957959451662323,0.7103187826280128,0.015553008765320316,0.0022757974841209295,0.1546485604824944,0.08283340374595126,0.04999225526641883,0.31705106254406284,0.35658057475445615,0.34586027201764435,0.02045964536614699,0.1591523751948837,0.2341096530935066,0.05340967640068476,0.0710259716338184,0.5865587413783275,0.14813491496355582,0.2035253702765107,0.22202226574216202
1,0.22135363927255053,0.1048288072189383,0.3249866808737347,0.06156134738043323,0.5026259642212375,0.20571090263229802,0.04351128472222223,0.1540070701320023,0.25780946837407837,0.2525917458315267,0.4822487427756511,0.2733297922100573,0.05715081705782329,0.5588484622427181,0.29114024790593107,0.13656558924802845,0.017819792781327105,0.0023591430684834457,0.09008838144369002,0.20892831995493594,0.14594950433705078,0.32178467116527343,0.4281556929792652,0.2844076372521461,0.057027900405281856,0.22560904472514767,0.13620084164867635,0.06573370784649392,0.16349235586664213,0.593456079347888,0.239531227669001,0.4676465619192431,0.4285537853525997
1,0.7713151605978371,0.2044318798366601,0.7620138518913159,0.10888540202011969,0.46512391268668957,0.46037890518262137,0.14769345238095238,0.12668738403224497,0.7112922002328288,0.4028538767787458,0.37569116064950336,0.10469568802175412,0.1727589751472241,0.19558509375741753,0.22848729631324485,0.6753859824502944,0.04238506201997049,0.011406769282058821,0.10700603118006297,0.48021405435854103,0.2811338289962825,0.4443549199315137,0.37748999636231356,0.5591065366402145,0.11660286777251415,0.17669456022569388,0.21343653312375022,0.09591636611431514,0.21882482961871436,0.5578863364304851,0.3138773760182936,0.2955641906478196,0.37572998817904335
1,0.6424318522418891,0.4065792855307119,0.32690463505594036,0.1558222783743946,0.4131790579353356,0.24355587940613896,0.08178323412698413,0.036933779456519066,0.4394159875824602,0.47400370530962993,0.39190372538717505,0.0703917169426893,0.13433179944857002,0.2894442372249161,0.9428582797795507,0.3050094412973453,0.02223516723336267,0.0054846024820778055,0.10524219550127073,0.48111533586818755,0.1332094175960347,0.5065968375465807,0.3854638050200072,0.28168313620342933,0.022395611809395304,0.24530423069988438,0.21083995742013786,0.07680289859889972,0.1550193405783754,0.5304109901385168,0.2522509646991568,0.21351204219932046,0.4705446461652464
1,0.589027502126453,0.24085496444787116,0.48684070324986684,0.1566713535617006,0.535696701132447,0.2836779305947718,0.2097904265873016,0.2541615992343528,0.2949893286767559,0.2505814182663882,0.47630663764417425,0.6513909479375599,0.1501926162181895,0.15639799712906763,0.5145838721871828,0.17152615794735088,0.020597341910810283,0.005852712146345585,0.12173311079922619,0.2622306717363751,0.2254104708798017,0.467469030113808,0.42267733721353223,0.2966895149955672,0.09100997804926937,0.21322133486058523,0.1927111831829442,0.07647880067146441,0.22471910112359553,0.6558171350396169,0.3428826639988567,0.42184302904019066,0.2154413451190035
1,0.6837255457896229,0.19646477626431366,0.5031166755460842,0.21302956819432273,0.3781798785491547,0.33798615538755805,0.2015904017857143,0.12015157848546348,0.5915065968180054,0.44560290117860385,0.16232580249693512,0.33590064770844397,0.1378094588492982,0.3231607383043414,0.5839915640357334,0.3066755525935799,0.022869402425923228,0.005145432256824787,0.18441565830899367,0.5159554992254611,0.49514017967781904,0.501661798771276,0.33783921425973085,0.3454278115337211,0.09235439919041404,0.3158229660504629,0.12613040580200366,0.14331361045091162,0.19357156013998897,0.5365957931938664,0.15906102615406603,0.39829363068085827,0.5269147303234002
1,0.4418972011827129,0.10985465033267655,0.3309003729355354,0.19866321602510548,0.49097324798949615,0.23326350305127969,0.02838231646825397,0.21760988683627672,0.2224000776096236,0.44475541014624154,0.7068728264404913,0.3776211579473112,0.12883671332366248,0.3414375007064302,0.22502536758122602,0.14461846051316224,0.013009736196150689,0.0038385271909181094,0.08375374578007057,0.4218560766089283,0.1942766418835192,0.24906838553731492,0.3821462349945435,0.13503578610504463,0.034187407418271414,0.31882444027278417,0.30996249390650343,0.04273106520185484,0.20773623135015656,0.4815025936270877,0.3151207660425897,0.5487037975634023,0.267012473755712
1,0.3169427680343473,0.09214997572746222,0.2548215237080448,0.10235091937861282,0.10023797800754965,0.13566809363329993,0.025731646825396828,0.010224076655513588,0.7134507178890183,0.0768260475383342,0.5321874452700842,0.10173858582335078,0.06034027264081158,0.11772518169385011,0.48792304172221007,0.3386926580028879,0.011985040069734212,0.0038037998641003946,0.0896047490801502,0.32781298408674836,0.31898621437422553,0.18828683653942993,0.08739177882866497,0.1870607823210154,0.0,0.2895627180841473,0.06352656764527392,0.028404274768560837,0.14663842328237245,0.37713047939349026,0.18504359011004717,0.24786469185860976,0.2994759964007833
1,0.5366357487140022,0.1916959364916188,0.3566862013851892,0.10140674777032857,0.4939274577383883,0.1791146734675289,0.12355840773809523,0.08339653832113683,0.8340609235545208,0.06921833734084908,0.39863394130451096,0.07980211991723284,0.14676299078708463,0.2697885230522306,0.4858239987266469,0.19910029990003328,0.009326739820050275,0.005893227360966253,0.17147138034366347,0.6001971553302352,0.14656908302354396,0.4824252190552925,0.42015278283012003,0.14018206586373166,0.09651966032588767,0.10521068652094138,0.05653770009053197,0.06870876061628467,0.22368760361024131,0.7922248190161318,0.3395598113477205,0.2772240055564941,0.37008415815381357
4,0.19089473044675767,0.0,0.2433137986148109,0.021199709276655865,0.3572952568521254,0.5661262410055561,0.0642361111111111,0.2850106770720045,0.1631257275902212,0.5532736804761718,0.2737121268983462,0.13796903366974003,0.6754632876370169,0.08459077910775038,0.4479218479536818,0.0,0.707515212146923,0.7608629972229715,0.7392368091643591,0.6492888325587945,0.22661090458488226,0.266995669251687,0.17343033830483812,0.3806300949250762,0.4663576942444108,0.6608122010457433,0.658217018016853,0.8970781325311216,0.10731258058574325,0.22578806361511713,0.21074746319851367,1.0,0.26309567917570886
3,0.11284377658066345,0.6914817670407493,0.38673415023974433,0.12232116778404961,0.13334974560971607,0.12514800983696145,0.11325024801587302,0.0701490250670036,0.00606325184322856,0.600338996412945,0.3936050439090295,0.07531493534807392,0.07008156168042039,0.1972353147287873,0.48888800461590504,0.5608685993557703,0.04110814923627952,0.002496894798193716,0.06294807116033835,0.23658639628221376,0.060408921933085495,0.09124785980461275,0.27087668242997454,0.019179622461997527,0.03428518350126375,0.07571563418074602,0.2744958564222967,0.03536822510678611,0.07459937373365262,0.48902696232115367,0.11059025296555668,0.1719509676934918,0.13091268371001605
1,0.2898861841305845,0.05322824752277335,0.12749067661161428,0.19506992983242652,0.09256523879862134,0.09846069769560067,0.14885602678571427,0.23084226872175873,0.44038610787737675,0.19385864637943953,0.5213290299982487,0.2063470670778598,0.032346075144342075,0.08392390898918314,0.8909492449414058,0.019493502165944674,0.006772914252668325,0.004269146043457776,0.054906497743048975,0.0,0.0,0.03706314835330849,0.13620953073845035,0.5952602330962008,0.02888794372008663,0.21625462683084626,0.22535988937194704,0.03792776771319826,0.07360471541720393,0.4227897166961181,0.23128483635843938,0.24328433857070453,0.3144021595299846
1,0.47154603264611766,0.35963334190011137,0.353276505061268,0.238284460565552,0.5020515345478417,0.403861918207487,0.06488715277777778,0.3953486172766185,0.4658517656189367,0.3381686310063464,0.586879831869699,0.4421065983811252,0.13387067334018615,0.40120714794344037,0.8948886810847376,0.1580584249694546,0.08184694353512777,0.004612946578953156,0.1150855365474339,0.17082101112519366,0.12929832713754646,0.08429851948836742,0.3741869770825754,0.24042640603714835,0.01618683053938176,0.22638327659168284,0.23509456111901472,0.08316020409859225,0.1934794621477252,0.587185772102833,0.2310132914106046,0.2932364701244579,0.38285784858589605
3,0.12341528615982826,0.41174790827836316,0.31901971230687265,0.12376799190321902,0.04858033809289347,0.0,0.7170758928571429,0.020667558156469697,0.10288125727590222,0.2271670148606567,0.19605194025369657,0.04407112901052031,0.0034680526068035307,0.14252935923954202,0.3660293269135115,0.9502388092857937,0.023731582379869946,0.004409212928289228,0.04322345711793043,0.12406703281227999,0.129182156133829,0.009668647396515257,0.17588941433248453,0.08625424351849847,0.010427819251132979,0.11663325803132987,0.1278241491489002,0.020717336746056806,0.06723153435255114,0.3303311862281252,0.045576675718164934,0.35071614949972774,0.0
3,0.11932439547976832,0.6580427767783203,0.21502397442727758,0.06742336247359375,0.15501395043492533,0.11950086528827761,1.0,0.037938124050743045,0.08313930927435002,0.30430840789940483,0.2836698441292001,0.01782981995766508,0.04128039349427915,0.16762176031105536,0.5301526034101987,0.38292791291791617,0.03445976036251659,0.004301558215154311,0.10787846603193871,0.33451626531474443,0.17158457249070633,0.017222278175042804,0.2671225900327392,0.06653404545159686,0.017721915042361487,0.09693807205659316,0.12394420844235304,0.029467980786810042,0.10978080677841225,0.30678903266260044,0.08172073745891097,0.28000225263276446,0.289842798920235
1,0.22738871562234192,0.4718295782289615,0.6019179541822057,0.07208308710152901,0.3742819629082554,0.14746333910192183,0.2839936755952381,0.44867156040347805,0.7676076833527358,0.20781268477275416,0.9467337186319397,0.13186455996258034,0.1207477928390958,0.14380658505984878,0.5784405403792204,0.2357547484171942,0.03360074630803357,0.006225452120855728,0.17384212722376058,0.4474017743979721,0.18726765799256503,0.4211904522106959,0.543717715532921,0.28998637749475636,0.05553192633549906,0.12138470839034013,0.1559487449884099,0.06766998520783818,0.17616503960213667,0.6422504702730434,0.2921680720308704,0.284770325317715,0.743908678699342
2,0.4813074648628944,0.09777549330363518,0.31214704315396913,0.9041088446464111,0.3926637124569177,0.23116859458967118,0.051370287698412696,0.5135756748117564,0.14702173069460614,0.5951357956561157,0.36328154319597683,0.56702632851582,0.475372983774125,0.4822036101409469,0.5246214758958238,0.22214817283127847,0.03243358470575075,0.00698945331084546,0.07400523460911126,0.5125756935642868,0.20810099132589835,0.20445160640547888,0.6330883957802838,0.727463403031548,0.10653193122430323,0.9047376626682364,0.29245799218042723,0.07320458058404108,0.5657395468778781,0.3796956050846491,1.0,0.5230613279270147,0.28740803472185467
1,0.3345822026003483,0.21416945086952796,0.4470964304741609,0.12101698829634763,0.40747579189233546,0.2767328536296566,0.09905133928571427,0.0390748681206651,0.5132663950329841,0.3139855729433561,0.36308138807575874,0.5787159992706342,0.08369438867166859,0.27230341460106466,0.38657209367103723,0.30089970009996664,0.009130454053301084,0.005256559702641476,0.15289420779122256,0.529460639346571,0.35306304213135065,0.37471044415348975,0.2963113859585304,0.23266374035072543,0.062151367154080435,0.1385344745298928,0.16347732224399852,0.0710647032426413,0.19650027629397682,0.8050504474719262,0.1366942975560955,0.3367592123294099,0.5211806842040262
1,0.2833650613633602,0.4733430423484394,0.484283431006926,0.09512359138426427,0.41079927785983916,0.2950177611804354,0.08060515873015874,0.07464871581965679,0.519790454016298,0.11703259884110531,0.1893717631164152,0.12792439966068636,0.07161864870836655,0.21005278446531708,0.43214420723821645,0.5246029101410641,0.026950246834628187,0.008986274602864079,0.10698706520502219,0.2010984368398817,0.11446716232961585,0.5822338604089031,0.25006911604219717,0.5056544208272968,0.05470082963006418,0.21336981768430432,0.17410985206482488,0.086426113982748,0.19896850248664583,0.33728552699082254,0.1839216807203087,0.25184434307597,0.22272799449531572
1,0.4769127951719389,0.2479368342899569,0.2944059669685669,0.08486676312160793,0.371122599704579,0.3042399125603425,0.09439329117063491,0.009281203246435145,0.7610593713620489,0.23940636209547086,0.31905977132277513,0.03855728295424816,0.06066690363425013,0.13103432685678115,0.4058415073317284,0.2226202376985449,0.02107433743000724,0.008949232120925183,0.18645450062587718,0.38339670468948034,0.1351456009913259,0.8772786786181891,0.21465260094579844,0.31978290483707045,0.0548768265794504,0.08754653345636196,0.16477561009580471,0.06870045041301709,0.20594953030023946,0.7052670580858461,0.23135629555523798,0.2540969758405136,0.34127278180631276
1,0.5924095751144234,0.32116850852394413,0.2642514651038892,0.12643748429210905,0.24905629410799277,0.1453684306403133,0.08486793154761904,0.02776795289604939,0.7924912689173458,0.10552248807599827,0.4309589932197453,0.045418869958854254,0.05745823446341252,0.2102223277158003,0.7180318736197051,0.3227257580806398,0.06573884706383931,0.00938448128370721,0.12752721617418353,0.21563160118293198,0.16387856257744732,0.183905730687884,0.20761004001455075,0.2877808290267477,0.02961148673422994,0.23216350080074666,0.18019837440432965,0.048805823790449905,0.16658684840670474,0.6194493530182978,0.14436186937258824,0.3885603799440596,0.5150761304892465
1,0.0928551176637369,0.23552928410291557,0.31387852956846035,0.2442959128916784,0.10081240768094533,0.08101830767829492,0.06683252728174602,0.004550759121851019,0.46645809080325956,0.11447041665024245,0.18658210112837445,0.03529892101445253,0.17347948469157384,0.07507940275564295,0.4704542289250114,0.0719204709541264,0.030783095785343575,0.006832022762605151,0.12141068922353299,0.2115758343895226,0.1163258983890954,0.022308389565918015,0.26252455438341216,0.19493156312841908,0.03133723459904473,0.26373200971501903,0.29644487997055224,0.037607824887396744,0.0880272610057101,0.3665279598700336,0.11415606688580822,0.22590152240430997,0.45196633673847453
3,0.1799181821863988,0.6397955395642366,0.3822056473095365,0.08358296143840128,0.16880026259642214,0.0641224155205392,0.4439949156746032,0.05300896722734692,0.23166472642607683,0.3309945208719303,0.2867722484925817,0.04973956888145429,0.08572142218977259,0.19768743006340914,0.43876962257018365,0.7411418416083528,0.01571341433814761,0.009049941368696557,0.10863710503356978,0.42103929024081116,0.11814591078066913,0.12579313123174538,0.42325209166969807,0.23415572902026074,0.08088526465541263,0.12347407383838706,0.30886317737298175,0.06276696527997074,0.11497513354208878,0.43664139542837593,0.07198799485493783,0.3089110397777402,0.44425625011027015
4,0.9677184171088339,0.3925012136268882,0.10548748002131059,0.16574626916362697,0.6439356638765796,0.8791328900628471,0.1956690228174603,0.014980054964696624,0.35952658129608067,0.7290393787693642,0.3151442367835072,0.2186352933714929,0.8675799525424379,0.1928158873328586,0.6248383438451285,0.5985782516938798,0.13204966663078646,0.37016436443782824,0.9380950574669044,0.5499225461202647,0.30134758364312264,0.15328834726558563,0.17961440523826847,0.5537872726879581,0.36132662589403997,0.38691442086395794,0.9365480465990828,0.3646434091777885,0.16647633081598823,0.5036196773641908,0.14334714877804777,0.8101969176475005,0.4702976411016426
1,0.6470087893393819,0.18829778120448898,0.44507192328183276,0.1339772719553862,0.9170359428852782,0.2972037526186355,0.11689298115079365,0.5366283149518728,0.3544334497477687,0.41341795104261114,0.2266506542570492,0.17568199655929662,0.20526836578828545,0.34456839939868655,0.36350251686198043,0.37170943018993663,0.26925552818811355,0.009054571678938918,0.17002996624056443,0.2789466272356006,0.24531443618339527,0.5181790714069896,0.2733212077118952,0.27165005297640926,0.08922556453465916,0.17627032358649652,0.20255777629654684,0.10640384263799091,0.27839381101491983,0.7055235706549621,0.2689438330713163,0.4652249816973587,0.5796503114028123
1,0.4594455020454453,0.147905422770496,0.3560335641981886,0.09359729382756302,0.2193500738552437,0.08315875762819927,0.23899894593253967,0.11750453468204267,0.8324844780752814,0.19985021088730343,0.33190722810177886,0.17807225477060654,0.041256376509467486,0.23964938455800072,0.3887706173772905,0.26317616350105516,0.0334154356594252,0.005010574471015994,0.08706330842468611,0.19677510209829605,0.06043796468401487,0.5073018430859099,0.30181156784285196,0.21244621272731204,0.028242621572337187,0.17947331021243648,0.09196553816767314,0.040048947097246,0.12752808988764047,0.4982329134127572,0.20589252536801486,0.3359294925944697,0.21031599004922458
3,0.15764105472072582,1.0,0.39088971763452324,0.1519504955202793,0.19505990480879698,0.04340103834593313,0.20735677083333334,0.015118128703638907,0.12795886689949557,0.4959990539634988,0.2341814906552578,0.2794580495810111,0.2009645221100362,0.16133735715981148,0.3750422793020433,0.6612240364323003,0.03379914267442523,0.003758654339237365,0.09160565944695216,0.1496690606956767,0.36617100371747213,0.11904522106959411,0.22214623499454345,0.08037278093714186,0.023089821998640913,0.11437419792760402,0.26126923803933666,0.05571160270580218,0.09780806778412232,0.5134811605768682,0.030984707731885098,0.4889902573632933,0.3412551385874839
1,0.6517072380412329,0.214455010137354,0.564198188598828,0.09606097039105008,0.4993435089446906,0.16363056744694415,0.10393415178571427,0.11170543764646693,0.5982246798603026,0.1723757341637432,0.42177687707973677,0.4518816842005121,0.19251054345633228,0.26194432199654133,0.5558584190525457,0.4070309896701099,0.02251587698581044,0.004375643179032103,0.17063687744186928,0.49263484016335735,0.20236988847583645,0.418370430053379,0.38579847217169877,0.39347417129759765,0.07879285647937657,0.2892021169408296,0.044539729597978465,0.0678694300862599,0.24630687051022288,1.0,0.31124767757610405,0.16573745565129247,0.2550503713897564
2,0.375065818785694,0.1906964790542277,0.03526904635055941,1.0,0.3278352207451174,0.14687129975407595,0.05699714781746031,0.697052976813069,0.0729045401629802,0.569829319247901,0.6959893917786285,0.6799749478741367,0.41269826020962025,0.5850146372339584,0.49282744075923673,0.24991669443518827,0.023497305819556398,0.002444803807967143,0.0,0.47272215180960425,0.1821948574969021,0.3698257629167086,0.5963477628228446,0.7100352455294398,0.06723572346968208,0.901280134058778,0.1463036103345703,0.029343327737796465,0.36724995395100385,0.10511315054437666,0.8791624982135201,0.5937189089748642,0.27241129871733805
1,0.3634412086354247,0.26137239784117194,0.33106020245071927,0.20042249981320345,0.16436894797308385,0.0965479551871755,0.08958023313492063,0.05896694363376036,0.4466433837795887,0.3140447002246837,0.31274237534088917,0.21541657087135416,0.10241803003083778,0.14182858047087812,0.7046815622450807,0.35982450294346324,0.005413688082921238,0.004266830888336596,0.11385274816978341,0.3240951978594564,0.10315985130111524,0.26125490986000605,0.28407420880320117,0.21806819901831467,0.0634420114495793,0.211344087732137,0.2032094073639285,0.04597204447620788,0.16839196905507461,0.4218776720059283,0.3203087037301701,0.15819113589007147,0.21549427477549002
1,0.17424764064968204,0.20611667951683374,0.2705913692061801,0.09322166296469886,0.09757098309535532,0.1831223244375626,0.10539124503968253,0.002245116823623092,0.32790065968180054,0.36390870747763027,0.23813455427956665,0.14292396362685017,0.06014813676231831,0.24905903495981827,0.4459720260241539,0.20148839275796956,0.005783043020352512,0.00942383892076729,0.09663164283275803,0.33189691592733417,0.14265799256505576,0.26075133447477084,0.20445252819206983,0.17659523861007198,0.08654649986066909,0.11235907389141662,0.21413790702070296,0.05195539082885967,0.10646527905691656,0.6112409508065895,0.06975846791482065,0.528035891948715,0.49012861906526234
1,0.37016485074324595,0.07156115251720495,0.2586041555673948,0.2775728676325746,0.17585754144099786,0.17556243738045357,0.11588541666666666,0.008216333177606332,0.5762514551804424,0.08455201229847452,0.1979283945057419,0.18492591388728127,0.21929428491829422,0.19103003176110225,0.5950339229223454,0.3756525602576919,0.006044757376018101,0.011909157943355099,0.10425596479915032,0.36130122517955215,0.39544609665427505,0.11844093060731191,0.1338814114223354,0.2811209375743291,0.047670729262915,0.34087413959506613,0.1060765840604077,0.036764339255738195,0.338220666789464,0.47107108248304164,0.33015578104902105,0.2980984025079311,0.3811640995783271
