Type,38032_at,38174_at,36924_r_at,916_at,41288_at,37588_s_at,33942_s_at,39666_at,607_s_at,34382_at,40862_i_at,35531_at,32836_at,40831_at,34355_at,41084_at,41344_s_at,40859_at,36146_at,33890_at,38176_at,32321_at,40548_at,36544_at,35188_at,38408_at,37879_r_at,310_s_at,36553_at,39686_g_at,36998_s_at,33807_at,38763_at,36034_at,41680_at,37718_at,32717_at,41247_at,39556_at,35183_at,36225_s_at,41745_at,32219_at,635_s_at,39839_at,37741_at,32749_s_at,895_at,35668_at,39704_s_at,31481_s_at,38096_f_at,36105_at,40899_at,31719_at,38127_at
4,0.6661246400094039,0.6355526011965154,0.6050732633990307,0.8278152635225215,0.8668663364923046,0.7879572974661448,0.6659503473497487,0.70154167755422,0.15747337495409475,0.20866912272622612,0.7104433812113221,0.5989440411268193,0.5887204043628624,0.6916833504680483,0.5861483880919327,0.5109593337282642,0.5438924080552142,0.3619802961769626,1.0,0.5655213711178365,0.422886981865285,0.021649036039749048,0.3259495175167562,0.8098473524482495,0.12576059971766537,1.0,0.14567151089952393,0.26296804617117114,0.967137708649469,0.8357206644043578,0.6516212032009769,0.24530259094231086,0.07729172344871445,0.7768492908844818,0.4311668851844915,0.3763811454637608,0.17719385108690527,0.5869698205546493,0.5069085562306743,0.10466397647002859,0.5291491596638656,0.1512439432000925,0.3842973594913998,0.6511400406351117,0.08092094583626426,0.0,0.041384871887476686,0.8931632080922388,0.07563304828136957,0.02650481846461746,0.03693430889643409,0.023297775310306537,0.014285376250308457,0.007252860651026699,0.020984734202546443,0.024217555006471353
1,0.10898654075975159,0.06192492040723506,0.006593007500942857,0.11907270811380402,0.21843223229384462,0.1707917608364111,0.08097273558439934,0.11904886333943038,0.1889092912229159,0.04866068002149053,0.09200812130282075,0.1018965577130154,0.19114529170395098,0.09350143390509172,0.324232608360327,0.0409973167926961,0.3155549777819798,0.1540368052543528,0.07861282782029523,0.06938128145786468,0.11265382124352331,0.3344896276961121,0.08195084850501498,0.30216967885129326,0.06909896315046489,0.037345548540897146,0.028908794788273615,0.02977195945945946,0.20680007587253416,0.2638328272905876,0.40496282244172616,0.18938161586156493,0.41873353320614154,0.1899017242393927,0.22213897733657986,0.24977192093258996,0.04338190220210308,0.23088295269168027,0.24591865418297398,0.09683122319382892,0.34086134453781514,0.8233122418305463,0.16708920004680372,0.37572428324177887,0.30328445430442075,0.1420557116142768,0.3790240789206786,0.11149028458882763,0.05476990649851928,0.10206008396963172,0.3249485916503275,0.35081096085973745,0.6467124366606158,0.15835140289461308,0.26398599793763333,0.1743263913401577
1,0.06574848657014674,0.10593709547633208,0.010068304675168668,0.11556800121092864,0.02907163049237438,0.3060838248534627,0.15227906758668114,0.16767703161745492,0.09585016525890562,0.0846956788702126,0.05977152133060673,0.13173434297822084,0.4216546953977121,0.21286726908717057,0.19368605069669392,0.38913475276161263,0.28684882291765157,0.18086622467315197,0.2970956482756412,0.11288417032157828,0.16977007772020725,0.2470634702569034,0.15848267338498837,0.47275445033292574,0.28231027600642555,0.029001878018863343,0.14742545727887746,0.11069467905405404,0.19470789074355083,0.2086801214502589,0.29846710712806085,0.31647688426810006,0.08905696375034068,0.5594068145707056,0.6139726540550665,0.13086670045615814,0.07787522987692744,0.3981953507340946,0.3509633057279391,0.26598064009767153,0.5099789915966387,0.3892827487623632,0.2665860602987636,0.2662352321468884,0.3035008928088307,0.5330084433614778,0.600755960361555,0.495433315592189,0.13996384165751616,0.09137897278600797,0.14684456346739355,0.3988658444700004,0.5770331984572064,0.3020631955692565,0.0984367015596266,0.41211318978703376
1,0.03268812569794095,0.03300913130182276,0.002486346049084382,0.09860917860615129,0.08419446233505824,0.09268140308325526,0.08822449186912454,0.04784426443689574,0.13183988248255601,0.0455138537109525,0.10547944203822276,0.07447288895064087,0.24667263214749252,0.12250419349602294,0.18844156511902924,0.11264243649161931,0.04346695660395197,0.21550281925769874,0.4950526753978673,0.10299567884251243,0.11083225388601037,0.39345491596831067,0.08580120739649191,0.36970602889885407,0.26181667721364943,0.01657646170158211,0.014438737158606874,0.0162232545045045,0.28044385432473445,0.36045722450437573,0.3217112579315759,0.13779852417662727,0.2785727264468066,0.1936091331724828,0.2195167634388462,0.21895590471363408,0.055323713868062424,0.1373878466557912,0.25071896555452244,0.17597532841275754,0.17531512605042018,0.586589903406523,0.6616872732945902,0.25968846414327634,0.22801796439586602,0.48262351350694965,0.4404804899889673,0.30656697471744626,0.17707605452589315,0.22177554438860972,0.48312291776258104,0.34188840861323705,0.6674880927028297,0.25208344218611206,0.3102637932247888,0.5578891634309919
1,0.049169327821640574,0.06129517545394114,0.010865890963947982,0.06418795009576816,0.11189865064231712,0.14555426933465634,0.16563386445154687,0.04559707342565979,0.1500183621006243,0.028542098395886104,0.0808072068031754,0.07068672062245998,0.19002474868396654,0.21641144959688327,0.18450820093578077,0.13367250932153182,0.2863051905077054,0.09303550405849184,0.27189471324730213,0.47357134765087633,0.140625,0.16147192837844024,0.11971764034795837,0.16372242605426465,0.1277442437813367,0.27494958454896357,0.0760304434978702,0.057766751126126115,0.17813448406676782,0.07147704947312018,0.522382852532653,0.1839946247966617,0.07963114381757064,0.27740834461248753,0.5541768121371043,0.28390775468829194,0.040039845334087804,0.2329730831973899,0.33933011871040275,0.42761441924256954,0.3847163865546218,0.5310276326715087,0.2939077187097781,0.22217623598464892,0.31829987554785993,0.3572683337515887,0.3864253662301424,0.366162988936926,0.041310351711975515,0.1730340011747047,0.533634610173274,0.1679442439624063,0.5207131194921356,0.18878990542870577,0.3843774192265207,0.28878397458524535
1,0.046646944732872286,0.10695168456775005,0.014091156709642274,0.10618912609376548,0.04815871212962464,0.18514231115521015,0.11644226336065765,0.21060883198327673,0.09881748071979436,0.10192647171693915,0.04185444538960074,0.12249470283788948,0.2760324715631978,0.24609057951409555,0.12144583269062675,0.0909502735477576,0.0899948000378179,0.1395377656608216,0.2637292260398988,0.1078670960850637,0.15928594559585493,0.13512043778907357,0.2297856158197462,0.3192462744032251,0.20447354329942075,0.21579199035349717,0.13777875219243296,0.08431869369369369,0.20642071320182095,0.1260582246829791,0.39344977213754606,0.27132989131716057,0.8366721177432542,0.34802565762372745,0.6026409439970031,0.21961479979726303,0.09308247276842552,0.37270595432300163,0.25785456353925656,0.383559146007912,0.27347689075630255,0.5392601507236628,0.2933421740317485,0.29927007299270064,0.25737243655646336,0.5539266083267895,0.1201719710874846,0.315142493645919,0.07746314843775996,0.11838847919249929,0.45371654472127904,0.17166197406511477,0.10231655663614206,0.012739040702231044,0.29864844603422797,0.22985645370043536
1,0.04604940932155242,0.16392610992548018,0.013957061641826488,0.14800691626544957,0.18341175238826476,0.1024934310861217,0.09206135861028841,0.05380193362947479,0.18492838780756518,0.034806969068999924,0.01235256983662337,0.0819410191392546,0.39719622401186644,0.16633299063903467,0.18227158208648261,0.20293061992542769,0.245887302637799,0.11084949501208252,0.13906945467354062,0.1754033889527262,0.15272830310880828,0.25511746118972384,0.1924704092788896,0.14349775784753363,0.08212043031689627,0.003305590397848941,0.05493610623903784,0.00566582207207207,0.196652124430956,0.2467226290409001,0.18272606353982684,0.0938774547940684,0.053375124920505126,0.11075148590596127,0.2551039520509458,0.3214394323365433,0.16285896166360164,0.33696982055464925,0.46988993880684143,0.05422675345061321,0.17463235294117646,0.7348514310339391,0.37649674324271615,0.18526600948152605,0.26784264920729395,0.25087226481231123,0.6703013451938633,0.1784863483317158,0.041704100533501924,0.03204333355087124,0.4238518801906492,0.3414680572629575,0.11492189691948333,0.015318851559642615,0.7761169368040661,0.18666019531709613
1,0.0360056227102639,0.05554577895952138,0.0010485396209020687,0.0862361660136579,0.09175822606896859,0.10079010712382634,0.3724081613515774,0.03644282727985367,0.1465839147998531,0.012785516923785408,0.08208146163951847,0.09037010663795199,0.3802671568034696,0.2069693198419999,0.35931564604863997,0.08196501376450498,0.09011298099650183,0.08199597248900178,0.20617599026545838,0.1425443040023305,0.06328258581606218,0.2962746714292256,0.09903170604173599,0.23123612809711466,0.14240057440490678,0.02695982702822572,0.013874968679528938,0.017900654560810816,0.14912130121396056,0.20779889265940346,0.18375831316369026,0.14979057924888606,0.12380008176614882,0.26689419172600487,0.15792564150589997,0.22975164723770905,0.09204896967982269,0.14153395187601958,0.21937985166605395,0.34157542988972306,0.1506129201680672,0.517426766588537,0.3322672491126799,0.1542125065843931,0.32146528867485524,0.41921654024561034,0.7017914479510406,0.2950712824001207,0.06358396832263002,0.2594648567512889,0.5430674445666555,0.34320101518816665,0.6731975107072715,0.10175557761638537,0.29910834768932315,0.913210377691493
1,0.09352898536528026,0.11045026764160513,0.022645304577391015,0.12931902729829015,0.16689457369751926,0.37822244271723354,0.38272550383295956,0.40956362686177156,0.13402864487697394,0.05217207767288357,0.13781841137372375,0.15170724929660634,0.10614525139664806,0.3178940533520913,0.19152655663530258,0.13649510401784157,0.22969651129809968,0.1812999566268046,0.33356815780204296,0.11903413228891876,0.15758581606217617,0.1435579520996474,0.14569567904168845,0.4312633057027676,0.10718979701114736,0.057795857270566374,0.08440866950638938,0.07668215090090089,0.25094840667678303,0.241221646722629,0.27583349687097963,0.2751019638352547,0.20984373580448804,0.5737068204554817,0.3866828994193669,0.23694880892042575,0.05310746451643325,0.3376325448613377,0.48775055679287294,0.18786716030982184,0.3109768907563025,0.6768690680148411,0.35293888217169156,0.31401911355256223,0.3409988636978519,0.33679540836564686,0.22564031524734446,0.5195973234590109,0.06305526902472298,0.20827949270160323,0.18300973969043405,0.1359717650791133,0.5387371673309063,0.10071712210669312,0.40038983014543666,0.21053947523238029
1,0.11313010598906804,0.07219326172899974,0.008341830677040411,0.13333605016038985,0.08097097913302262,0.2117487091854547,0.05694347849869889,0.18134308858113407,0.08083731178846859,0.08306470181901912,0.0044140694503008926,0.10821841675640002,0.13821374156569685,0.4571181213137817,0.12612473649030798,0.10697982367494857,0.08649664366077339,0.19115186814548607,0.21604918505235515,0.08185923060738966,0.16612694300518135,0.22056601181480973,0.1936112563578457,0.22231281424106536,0.24049554592805336,0.01393614735864616,0.08296792783763468,0.07435951576576576,0.24710735963581185,0.249901768172888,0.3117681690325113,0.23740481410755118,0.06239211410920323,0.35338080386041315,0.34856714740588124,0.14794728839330967,0.16496911397180178,0.40711663947797716,0.02372045754319197,0.03586576500154594,0.29506302521008404,0.4788971106042611,0.4312570693084754,0.3985250959440138,0.343812564255181,0.38845939010272884,0.4237632775433267,0.38750643946617186,0.06263379141294824,0.48951249755269854,0.39786077503068557,0.3129634770194709,0.011689264333546294,0.14434531584722293,0.6515640634131863,0.17687080833039182
1,0.053925121955997884,0.14055557499212817,0.008663100110349067,0.14979420035047072,0.10142233023570137,0.07379233044852362,0.24948229649368206,0.13600731643585054,0.12459786999632759,0.07260726072607261,0.06964285279041822,0.10658584876167983,0.16447798012043824,0.11882473892105407,0.3251066892899378,0.08877234554134578,0.403127068166777,0.2360121444947023,0.22511127477664988,0.0689928628072958,0.16082415803108807,0.1965013509181664,0.1755003089794172,0.39353172985459983,0.23122231417027697,0.09476718803057496,0.08638185918316212,0.07059403153153153,0.20746396054628224,0.20621539560635824,0.13000152635136605,0.14854893085319565,0.05746343236122467,0.5094450656152534,0.389960666791534,0.19604662949822604,0.11113075871174612,0.3884074225122349,0.454537591627565,0.5636411203691224,0.3807773109243697,0.6726568987082331,0.16677717539685633,0.40529761456844,0.19219739191602184,0.16700531858915718,0.4589292870324103,0.03996880594508594,0.032176488204172626,0.06385172616328394,0.11391532367334577,0.25465757227267316,0.13214818120049893,0.04813143319922671,0.2943370592609139,0.38336569008118604
1,0.04569186764100856,0.08659867753559808,0.0072285622494447635,0.0988624256996315,0.14870537173170215,0.04258309905738385,0.04166634106697716,0.05940684609354586,0.13293426367976496,0.061391895003453836,0.13899322168573092,0.08416409045121401,0.07596314300224916,0.1741247767977923,0.3761118823589901,0.07355298463253998,0.348852462891179,0.2803457463287688,0.19744468282685965,0.16620272216737605,0.17784569300518135,0.3649224939323167,0.20822835955697105,0.31079856864610234,0.19002823346151973,0.07804866217143332,0.07985154096717614,0.08361486486486486,0.2613097496206373,0.2490801928915877,0.1299797213318506,0.16127967560176343,0.07990369764695193,0.3292826457953275,0.2427420865330586,0.317410035478966,0.06958787192908003,0.28145391517128876,0.33411896987912726,0.06647930424855514,0.4921743697478992,0.4631573138815022,0.2979835406997153,0.32462939273082997,0.24415616038093177,0.11251608933934541,0.7621792239532572,0.1768811068197149,0.08563759580297031,0.08330179033696619,0.37103278975977555,0.5174128564063925,0.49738191578185903,0.053480458749150944,0.24586991178333523,0.13761619014001647
1,0.042219305291616875,0.08867158800685722,0.0017320612926205808,0.10001222572175422,0.15384835034439875,0.046910313654153574,0.24780220209582007,0.0724327149203031,0.25724568490635324,0.015273620385294347,0.07203878336449099,0.08963493000798917,0.0633711415834321,0.19419944808181375,0.21199033369324902,0.09676969718088997,0.24847546563297723,0.15577173306896336,0.12136155496493642,0.08219909692663743,0.03699805699481866,0.13923615881302376,0.1267290963540429,0.16379037006839697,0.07623034610329554,0.05677022335257551,0.009991230268103236,0.01986556869369369,0.08877086494688922,0.3158421146633326,0.10667015546978914,0.14597920645024398,0.1641455437448896,0.28264579532748785,0.1821502153961416,0.2672072985301571,0.0494412222379403,0.17934339314845024,0.22481458256751788,0.24081752380348348,0.1590861344537815,0.7033770929462588,0.13920199695775967,0.29866807133719614,0.29863102645960715,0.4552938985987095,0.4654449925047124,0.32817511932579857,0.05270688450404286,0.19654114729491612,0.38317950679865465,0.18775825831780146,0.400801819982625,0.08437614295417732,0.39643645064854394,0.2625367690316508
1,0.16349940246458866,0.00138194031417276,0.009003925074380859,0.10260873615145924,0.09764044836874618,0.16096135824926963,0.0935695363720901,0.1149725633655605,0.342959970620639,0.06149742881264872,0.02301117044742724,0.09600889228524784,0.12458987319322516,0.23689194307667336,0.14802817625584863,0.130605986688504,0.16248700009454478,0.0672284528161596,0.16868935924941558,0.14484778844130833,0.09055213730569947,0.42222489352933096,0.17293340305176594,0.24192598632060516,0.11646302876892374,0.10349893625130802,0.06702580806815335,0.04583685247747747,0.16929059180576633,0.14495445615288444,0.12123590850613813,0.13791640144281772,0.14965476514945034,0.35561701877243573,0.290316538677655,0.45098834262544346,0.07132079030508795,0.22119698205546492,0.22148463684130856,0.26502929354590643,0.26785714285714285,0.6955755142367644,0.30289792893638595,0.2537436977951689,0.29979438342081055,0.18965587028147235,0.5548838106734876,0.2677964075605737,0.04215885269357469,0.09924514346624899,0.1930961375990308,0.23756989332593087,0.16981208611789997,0.0762513715450128,0.2427411729787124,0.10166784327567949
3,0.04902729071567111,0.12533673862085853,0.006953387995697784,0.08620298191175359,0.08558411355798304,0.08512944894621761,0.07207214247200494,0.10175071857852103,0.025986044803525524,0.05240233325658148,0.048447519858437794,0.10222654486088437,0.09885769103646198,0.16600833288241978,0.15903131266389017,0.23523364811652783,0.10901011629006334,0.2430138174608092,0.19904575874987993,0.0367379306996391,0.15001619170984457,0.11951618812107889,0.18438940913628368,0.1700865153779952,0.1343766733193789,0.021115584784582222,0.07830117764971184,0.031918637387387386,0.20120447647951442,0.4322200392927308,0.2278188438978653,0.14508333922719663,0.23500953938402833,0.34096392632260347,0.23618655178872447,0.10369994931576279,0.06344603197057574,0.2677915986949429,0.2719095292667632,0.028239136811562027,0.26570378151260504,0.4043840195078883,0.5331721205975272,0.264730228008127,0.7358909149937773,0.12155850043309666,0.22802990199231174,0.41395592416656946,0.04943488725473885,0.3588766342535186,0.25617697224746144,0.10755046198992743,0.0324547793135853,0.6375267777835832,0.19072914148631162,0.49456112483821635
1,0.0455890131849617,0.10340062274778714,0.01018284421226132,0.19725328784588606,0.16838575195042943,0.1221358616761296,0.13309473388086177,0.16132741050431146,0.12824091076019095,0.10415227569268555,0.11127793525868981,0.12546458716871026,0.5055261312244552,0.11114117201450137,0.19065247570569183,0.17341533958253472,0.29125697267656236,0.2337815230187744,0.11569374619744469,0.055430578258266035,0.19110265544041452,0.32535948161377476,0.1982221799686267,0.4335734021832677,0.3425010952635934,0.06723446129964449,0.11701327987972938,0.034276463963963964,0.19513467374810317,0.0859081978924808,0.31312008024247184,0.18398283707004265,0.1305078586354138,0.3104219384452422,0.3757257913466941,0.2680182463253928,0.08056302164379685,0.3586867862969005,0.4401366575129197,0.1153190578497982,0.47946428571428573,0.35077936956727385,0.25636725301298807,0.23824215516592667,0.2671662788810129,0.13906046353487844,0.12797399654672556,0.19487745802606526,0.04726095009926907,0.16482847136113468,0.1619960786189087,0.1111948288852758,0.013754660663157859,0.3722569099743978,0.19986903665443734,0.13890751853159194
4,0.74025821366299,0.4389497253612286,0.5937226746378734,0.5561888350051524,0.7690196613439007,0.7750399647207982,0.6836421320788627,0.9343088581134048,0.1216746235769372,0.7226955253664903,1.0,0.6972628434471501,1.0,0.7546669552513393,0.5783844927759781,0.7016587099696832,0.9845537487000096,0.6694342896090216,0.6495885234877837,0.43054589004515365,0.803068329015544,0.04115148600998305,1.0,0.686325134755628,0.48045562965487026,0.6083949522179333,0.36532197444249564,0.3694573479729729,0.7266691957511382,0.6308269333809607,0.7832363009964893,0.8965509111912676,0.9667938584537112,0.7714941446477962,0.733751638883686,0.403091738469336,0.18410194747017497,0.7170167210440457,0.6386792656820983,0.1415762226785162,0.6162289915966386,0.058008639808284544,0.7680876789266353,0.7361727744751297,0.08478978410259184,0.08781743558192812,0.04921658165410857,0.5267326789033127,0.6802759569205515,0.07387152211272814,0.04960307971880829,0.0,0.008643565327032353,0.004431396624693035,0.013142232925041845,0.042222614425226505
1,0.10581274611601983,0.03346394710142392,0.004844184324845302,0.03013931501027543,0.040766275258814606,0.12220936001322973,0.0638748446889481,0.07859942513718317,0.06237238340066103,0.03609256274464656,0.045400812617755235,0.07244086282955296,0.06096882633195482,0.3481413343433797,0.09316674379145455,0.16915531240199322,0.18315684976836535,0.09811636408699423,0.19451471388773256,0.03350110861156517,0.13663779145077723,0.220892292897376,0.12207063744830537,0.09629931603025775,0.12146473251229128,0.04754644804956306,0.061607366574793286,0.03666068412162162,0.20345694233687406,0.11114484729415966,0.264691131898563,0.14047433811915033,0.08727400744980465,0.1368504678396987,0.1721764375351189,0.23499746578813988,0.03238317536662423,0.13506831158238172,0.23988583043224423,0.10900053116849137,0.1733455882352941,0.5515760818154108,0.48995670657981977,0.01779667394085334,0.20845733455981819,0.29993766645888814,0.722070777283589,0.3881069819467254,0.11354385030889873,0.5942395962496465,0.7464970589641816,0.3203315223856921,0.16354490969384133,0.18906421443126595,0.418807315588004,0.08962083774561713
1,0.07716533119134847,0.09302732393380679,0.010291796454861646,0.06020585786725196,0.0,0.2338257721919042,0.08613023466620823,0.11157564672066894,0.034924715387440325,0.07973558983805358,0.010496515785599557,0.07066066900552295,0.04065394568187865,0.24165359017369187,0.1795207979844722,0.14791615848346515,0.04936418644228042,0.25543713984757416,0.10346152614556982,0.06329605593228568,0.1880059909326425,0.27229587397536287,0.2201834862385321,0.3279204602074558,0.1816798909604245,0.016489837215265313,0.09905098972688549,0.07581116272522521,0.15850246585735964,0.23298803357742448,0.18641111183794506,0.13429756937077114,0.1510061778867993,0.2888248102159713,0.38808765686458135,0.17944754181449568,0.17022091762154007,0.27375611745513867,0.12351071420848919,0.20166168531041642,0.3007615546218487,0.6935732229007474,0.20716486602441592,0.3666190082022725,0.5162869974568476,0.23388839867561462,1.0,0.44062456417977575,0.13041959205403786,0.08765254845656853,0.7712248736709546,0.23296585636673667,0.8885902909470739,0.4426334970479126,0.30358252067721514,0.13551888457465583
1,0.03732147405129009,0.07471224154217541,0.008400497269209817,0.09388189952785428,0.11099125281182284,0.21448652224243428,0.11010479100407128,0.0693754899399007,0.14569225119353654,0.05894542942666361,0.1740327923193729,0.08419882594046338,0.2644562141768846,0.21167685731291594,0.1718854439816957,0.19766874586193678,0.2481563770445306,0.2326662122808104,0.1312562041692017,0.14219359432908774,0.148235103626943,0.10595548839126254,0.15353900270951182,0.1584907369660733,0.1497347028184783,0.015086520536933216,0.05697193685793034,0.04872255067567567,0.2489567526555387,0.3216288622968386,0.4730380933690935,0.1328712544498668,0.06491323703098027,0.34078738304007533,0.15780108634575762,0.2574759249873289,0.07241712642052152,0.27355220228384997,0.22317123272860936,0.22454156988036816,0.33707983193277313,0.45560273699036175,0.2368267093100355,0.2284596282639777,0.4830095774038201,0.21617595868176698,0.3732010072874975,0.25407785421333207,0.04242504907995874,0.21088994757336463,0.5068664020531458,0.06904469207280803,0.4763392117690407,0.25430403887350433,0.46060848997426634,0.18449523473349808
1,0.10181611582391317,0.07455480530385193,0.008970401307426911,0.09955812748516904,0.02872263132679965,0.11605387428109441,0.10709624987301612,0.0938855500391952,0.038589790672052884,0.06366566889247065,0.009415544056605383,0.08183681267150648,0.11510959555652295,0.2825604675071695,0.16710370713147205,0.1383245635432275,0.055332324855819244,0.17181981535411114,0.027698613468250664,0.086164203984528,0.2138924870466321,0.19378806612629937,0.24271521604791557,0.4307197535897088,0.1567687290074478,0.01736647701679129,0.09364820846905537,0.04993665540540541,0.19674696509863432,0.2526522593320235,0.24421621857351558,0.2064738194591791,0.14865540110838557,0.3105984817277703,0.3398576512455516,0.15022807906741004,0.15141226953364456,0.3194840946166395,0.10428784569809932,0.030340027113376723,0.37704831932773114,0.5451645452538865,0.388509692265689,0.4007073519452178,0.22428440019479462,0.38152984319471533,0.2677079262048118,0.2982077649288884,0.10270743907984782,0.4289542952859535,0.766339087880382,0.453245826228338,0.11290382554668776,0.24530409112283816,0.6131287694035354,0.1887339687022003
1,0.08479125443253728,0.062327257460728404,0.007973069240546997,0.0954246691777911,0.14954614244876852,0.06611175422156076,0.1297579882627824,0.23216618761431934,0.20383400661035622,0.06213063166781795,0.18134001496542596,0.1127340303588176,0.25168686062540807,0.10573020940425301,0.16324746773613039,0.283513956162665,0.15357615580977593,0.2445008984447611,0.3104486214736303,0.04007185745035524,0.20535136010362692,0.20075445345056553,0.15681893806151068,0.3203333786293428,0.21364941829333592,0.035585338978939854,0.08030568779754448,0.06668778153153153,0.14050644916540214,0.39567779960707256,0.2670242689867207,0.23415140156069497,0.10438811665303897,0.359089036662155,0.26765311856152835,0.2093258996452103,0.07279436035271374,0.26983075040783033,0.24366985966657295,0.11780841466025034,0.2637605042016807,0.7232633670026593,0.48527633683060967,0.33245541425238917,0.31854336886532114,0.4122108978458499,0.7361411389868746,0.8124628218665771,0.04348983462549496,0.28137657986904213,0.5312196132816859,0.16365150493714556,0.4263099717064366,0.8410052771827159,0.25038478132487174,0.6069684668784563
1,0.13036067629253767,0.05944092642479795,0.005229707644815689,0.10927466539363916,0.07844549426213644,0.24926961027506755,0.11017512053700505,0.1916906192840345,0.09069408740359898,0.045360349988487224,0.10887225522144688,0.09052068498384801,0.2083645714930631,0.2716303230344678,0.17666718083191937,0.15106108652472383,0.14173442374964546,0.1882396678852469,0.26718755003362255,0.029616922105876454,0.1556832901554404,0.11496542565370702,0.2491324808670438,0.40286270779544325,0.1428467117753006,0.019951351688484484,0.0609496366825357,0.0051203547297297355,0.13562215477996967,0.24075727808537237,0.22276007937027098,0.15418346417709877,0.06398201144726083,0.19231448243394342,0.16819629144034462,0.054333502280790674,0.044808318008204846,0.28181076672104405,0.4752092027590979,0.023181144311344014,0.40393907563025205,0.5477239045206589,0.4076602051562073,0.20889457446007972,0.6623829879335534,0.37220409782318314,0.6669816501506479,0.4974626368653391,0.079282157078051,0.3828449607344079,0.6310753510911323,0.1935916246976246,0.3658557197280844,0.35842063326192586,0.6247991946366226,0.12120543593363926
1,0.1043433967439218,0.121365846832033,0.01219287340587504,0.08108273320564248,0.028656004213371753,0.2887106554214211,0.09156514468347803,0.2853801933629475,0.06293793609988983,0.07987949957786478,0.1694724809215193,0.09899614436069333,0.30822188364087805,0.29254369352307774,0.3508149519255488,0.2547043244938495,0.2073839462985724,0.26470041514344134,0.23260431009638477,0.0822719254236191,0.202922603626943,0.10128737921875715,0.2752531254456434,0.3687321646962903,0.12212189066835419,0.08455242860409835,0.10648960160360811,0.07684931024774774,0.2310318664643399,0.3554920521521699,0.31139748370074793,0.2262772001791734,0.2944149177795948,0.5118283999293827,0.4012455516014235,0.2857070451089711,0.09836964209930683,0.312219616639478,0.18777434211948882,0.028369946962429733,0.40144432773109245,0.24236396506238111,0.3686181208315457,0.27131462111520804,0.5961798603971646,0.27056804475062535,0.4002285691669099,0.3406726645016779,0.05976108874322031,0.3830907785681654,0.33949237243556024,0.13053099099813617,0.009067799761347002,0.12872929620147341,0.28600191549192344,0.08163754559359926
1,0.05852908332190506,0.03351642584753174,0.008082021483147324,0.12792762372721506,0.09113637301030816,0.21507450893923527,0.08901374551649228,0.08986151032140058,0.33714285714285713,0.060787474096246845,0.12565351870312644,0.08946125256174235,0.10928922102106459,0.1704994318489259,0.10884878399917731,0.13379447328989091,0.18214049352368347,0.15800235454489125,0.20887636491722436,0.0907443072391526,0.17871599740932642,0.2835039153729908,0.13281361410847556,0.1533722879014359,0.11135179866621234,0.053797270982183065,0.07407291405662741,0.06885205518018019,0.19926024279210924,0.13956063582782638,0.2451320293931663,0.1225923568380602,0.10434269101480877,0.339492732301536,0.3696385090840981,0.29564115560060816,0.08270853963314,0.2190558727569331,0.20682422643630932,0.34513267320453156,0.29138655462184876,0.7768443678330057,0.1298022543780959,0.2934758070584694,0.3766841621124398,0.24622558265670402,0.33731762703646717,0.14124132984582283,0.059051231712862834,0.17359959973025296,0.3174724626592065,0.290799857239164,0.1820050232061306,0.16267503526830032,0.4714160258744404,0.4192787386751383
1,0.03994181376486492,0.05636217331980547,0.008107164308362783,0.1056622557038814,0.05175023081535723,0.10387152490674902,0.04715204463581023,0.0745231251633133,0.06024237972824091,0.05884948960012281,0.1964724004884481,0.13356664003612492,0.10292872862705266,0.1949299280341973,0.1621420124427991,0.2866588842039237,0.20943438593173871,0.2431067600223062,0.07693169810112395,0.07364579455890208,0.16697700777202074,0.20488734716307183,0.21942292151922804,0.3014675907052589,0.30663729737623524,0.014116326290185098,0.09533951390628914,0.06640625,0.5367507587253415,0.26367208430076794,0.5760232005407645,0.21048164650965415,0.17571772508403743,0.3264285293944566,0.40770743584940994,0.36743537759756717,0.06538525015325128,0.30245717781402937,0.5138711700218392,0.022764930194946766,0.497531512605042,0.6071304695136692,0.36910565934708844,0.40477086311987354,0.4518559601753152,0.4341571614762525,0.22337441311650597,0.6305952201372425,0.05403232067791346,0.16012312645478474,0.5305421389061579,0.13566443272395606,0.014567635814175176,0.2844094519044882,0.2249050668739233,0.30997470290622425
1,0.1866139333503125,0.06463632228947276,0.011635540780265676,0.1294837834533589,0.08598197260673823,0.25582933686125353,0.3571200837702881,0.4103553697413117,0.08070995225853837,0.06962032773044746,0.09840133177666904,0.1239188578971135,0.11190597112384824,0.3731221254261133,0.1839338783485012,0.10225284872983237,0.7134383568119504,0.28731643844104343,0.22249607736398858,0.06877712861512568,0.2441843426165803,0.05454618308375692,0.2543295146646385,0.2194895139738189,0.13096918658423795,0.022975100657653097,0.10922491230268103,0.08688766891891891,0.30168816388467373,0.11278192534381139,0.12748653540044916,0.19755451823561307,0.1013520941219224,0.3617960336609192,0.42301929200224764,0.13531003547896603,0.0595911727259867,0.3205714722675367,0.24535645555387375,0.322086302988021,0.2581234243697479,0.2450468252383305,0.1226128164124966,0.21092633004740763,0.4437611601103837,0.531102817961774,0.3004066750112553,0.22004616492433454,0.10705897359110017,0.10474319650199046,0.20526955509859243,0.12413570210572232,0.09759758237077751,0.02629339960290506,0.11086903971432857,0.15284062830921286
