Type,35309_at,35325_at,35754_at,35755_at,35303_at,35294_at,36128_at,36191_at,36169_at,36172_s_at,34842_at,35807_at,35791_at,35852_at,35826_at,33905_at,33907_at,33396_at,34786_at,34397_at,34831_at,34832_s_at,34829_at,34311_at,34316_at,33921_at,34356_at,34358_at,34368_at,34363_at,38098_at,38099_r_at,38074_at,38055_at,38058_at,38059_g_at,38382_at,38369_at,37729_at,38029_at,37763_at,38822_at
1,0.19626007337830711,0.41425336352737446,0.33139416046917497,0.3070410280436383,0.2090395480225989,0.2975492807671816,0.12156263238354853,0.3431446813115464,0.037824976002812094,0.40831221180566163,0.07542160250992332,0.34270221240683046,0.5798488315650787,0.0760295868527876,0.2142029093900752,0.30765453116815084,0.3063906469760901,0.2695613388001578,0.38276038994356076,0.21522828311340061,0.3157402685704572,0.5282439682129845,0.3337228814575092,0.16618411237404068,0.3185509539776344,0.2834997261889718,0.39462838301964553,0.18241350456579478,0.03560968090026206,0.436950380008754,0.3019837149571015,0.2471718975929234,0.2003717178108194,0.33152076620121734,0.11854939558149227,0.5095340739512518,0.5275746755087003,0.6750484339683565,0.1927788931219273,0.16525077170672503,0.35676857541372936,0.3656666347167641
1,0.12295708122182412,0.13989609697615554,0.48143897108536027,0.3404892577471388,0.29707003021941925,0.31495293908719585,0.41392076326598276,0.33216102153446597,0.12402557897440754,0.13855722152665384,0.1559165954961214,0.40860117521788863,0.5398377366340753,0.05551284815644658,0.09195617217007594,0.42018072289156627,0.362429676511955,0.2378225912519371,0.2584231229690439,0.18002258132806437,0.39350671426143125,0.33963049028889464,0.2703164329377921,0.3091044719507416,0.25634846794001137,0.4207211761236784,0.2391125154554197,0.17710190271764834,0.06892906692505892,0.5468213229344899,0.3779441499535494,0.23424342944628732,0.3148528946535907,0.15996464375223776,0.3459774906210921,0.42385176587630574,0.4963724990081052,0.8294720697449144,0.14139490033038776,0.1930783842967575,0.28254231537678587,0.3514808779833221
1,0.23788773764565377,0.40258425469561737,0.45802738950645433,0.1280034803560672,0.07522007620549206,0.5118984194636832,0.12992466800508354,0.19575803484471377,0.1292441223788987,0.5118127869219572,0.1432851143670099,0.2043617147138857,0.2919353720269052,0.13856884380654172,0.27321341759844436,0.28476951283394447,0.15721694796061883,0.33010527640058784,0.20112878399179063,0.38566085667913347,0.2385687574366819,0.5232234558338353,0.28574853170322423,0.1801170773646214,0.2695569925284853,0.3865790471376217,0.20353070476713833,0.3197147742569215,0.26058710828249904,0.33672887403339824,0.6316192141647086,0.10461852513396276,0.1913555836760519,0.2412728249194415,0.3511185216062248,0.26579340076272595,0.07663095845377768,0.5926703261220536,0.29050411799111586,0.19379732475001982,0.1778188261017077,0.07605674302693377
1,0.1310050245849607,0.3524443852404422,0.37609471549189477,0.44200522053410074,0.35882275653659174,0.18122891138341327,0.38386777914893877,0.32485661724921544,0.1267781578271392,0.25953522460072675,0.14811733625980716,0.628252553535513,0.5804729214340199,0.06560481489467418,0.31038480236341204,0.5073336825563123,0.22973804500703238,0.30703996614686085,0.1698306824012314,0.049551901771222914,0.36656467788543257,0.4322230828814872,0.2425386551600144,0.3623835231942144,0.17901738886154117,0.47828467921984924,0.35877180931446623,0.1706261141630589,0.044836926600453665,0.23205072088920722,0.36657740860156296,0.27030705111848263,0.20998101866497945,0.0965807375581812,0.21875781575656525,0.4893052561764218,0.24774698180581534,0.7343396835647401,0.08824040847942584,0.2414056934807271,0.21532777924378937,0.15882296558995496
3,0.23201316936186694,0.3555081923538031,0.34101665068159304,0.10277089886888428,0.40848771514912624,0.8261410051500622,0.3850711264189982,0.3406557731847203,0.1961388186623765,0.3710976069054671,0.07420027170185368,0.14830618764049375,0.527980029124194,0.13435956088460563,0.11353352529823119,0.6838004190675747,0.32880625879043607,0.5401262630594774,0.39173935351462286,0.19858866699597771,0.433877273499915,0.3750466190435207,0.27669902912621364,0.1023352256204721,0.44437342625261916,0.23758372298748898,0.40348949031460357,0.3174955433477644,0.23984232200665068,0.20845436578992743,0.5654407344663643,0.2481075104193247,0.4277522935779817,0.07205513784461155,0.3499235792691399,0.17418338583982754,0.12288159610043643,0.592266709719083,0.43312414043851466,0.09736696303722663,0.1661703170354733,0.23588613054730184
1,0.3315257738613989,0.3155188490741974,0.15471454851338814,0.9488320728197578,0.29286558927867556,0.2761054874800213,0.14237562853406516,0.37138837788118173,0.6874768477834711,0.28412780814527544,0.0903917551320232,0.5706826517332493,0.2598294154358228,0.03726480983228492,0.4737668748363936,0.6374410686223154,0.510856188466948,0.6041927570293871,0.28305113733538567,0.1472020323195258,0.2180860105388407,0.43443210832831286,0.602660913340525,0.17268279114460192,0.1591981587961042,0.44917646067652395,0.26308558867976367,0.4661840142612872,0.13270497038032106,0.26422877455466687,0.1902289742608886,0.271497831079357,0.17403511546978803,0.3594701038310061,0.5852716409615117,0.3598076604211573,0.38247463583290825,0.8087665482725218,0.17973727058600356,0.20333482837770095,0.4447544011761601,0.2783954758937985
4,0.09318614634776154,0.7392300519515119,0.5298816056351315,0.40843986346295424,0.3701878859545395,0.31184514295862187,0.2362612737062482,0.4299318255600043,1.0,0.8235970725053695,0.8057420248425766,0.0,0.6771375078011234,0.7685738124478527,0.6601473392917244,0.16929675222629648,0.5348101265822786,0.002004311700491215,0.5528476141611083,0.2992872768329688,0.5420703722590514,0.9469260119918524,0.32521275320628074,0.13460103928286954,0.11811642573458726,0.6139685749189099,0.45232861656820983,0.20009459016989853,0.0822524169217556,0.09715756104678153,0.4807913000710422,0.28791358339712514,0.4164821259095224,0.34693877551020413,0.4698346533277754,0.29248880782623116,0.6336223998186249,0.9001856635453666,0.3113707140485938,0.10534786164683534,0.5447280129679195,0.28855554490558805
1,0.1904231625835189,0.18911682429732246,0.12255310451093537,0.2247339535506325,0.15589278675601104,0.2749955602912449,0.20147471435851155,0.30905746131371065,0.12329552367947871,0.25319367677446275,0.21980635711535826,0.2732973143510668,0.6732196102905486,0.04598336911380064,0.11431883624396992,0.42081914614981675,0.26487781293952184,0.3484728917557313,0.15076107405507094,0.17135699668336743,0.3210096889342172,0.22428780445821503,0.29461824283830756,0.28165577231866284,0.36557330151260164,0.3257298117022621,0.23584970462975682,0.19243642449157786,0.10034354423131979,0.17208494157282506,0.3026394884966392,0.22331377051969042,0.3523014868712433,0.24318609022556395,0.20086147005696817,0.2635135135135135,0.3031230516352094,0.697650952534711,0.14948070630266047,0.18447748199350977,0.06436837938703964,0.2054298859388479
1,0.3349956424905587,0.2673904355934461,0.14701026713416454,0.302339200856703,0.19902115359348313,0.2336840703249867,0.2046611288134136,0.4439454604480035,0.2198683196560629,0.4292708746857218,0.16522039268440547,0.3625764088811768,0.4481658692185008,0.03924289156174709,0.3326726749186643,0.29892941330539546,0.4053270042194093,0.4947704905845957,0.47011287839917903,0.12072542516406745,0.3703467618561958,0.5397481137217776,0.282152702864677,0.3675672941979695,0.18475182148775668,0.3722566241206454,0.41794889407885694,0.4498490195365082,0.09084102270475017,0.2667555343334262,0.21689709820208755,0.33716084035042954,0.7640778234735843,0.1420403687790906,0.3139919410865638,0.3659840822417509,0.4784050331576262,0.760453664836939,0.1616054632542405,0.12464052977336885,0.12006634749500508,0.27678999329052045
1,0.05642167780252414,0.3746370054615692,0.4712504520369176,0.4625192423532561,0.13309683353041651,0.5664624400639318,0.5579847616942638,0.30905746131371065,0.05820163045682535,0.35798699117476407,0.16448582415491433,0.35424931971447726,0.5161223216143125,0.040461614902174016,1.0,0.3569277108433735,0.27307489451476796,0.5619020660708056,0.29365486574311606,0.13071766283254535,0.3515213326534081,0.40012049229709956,0.2548843341723601,0.10926377808402768,0.17672361581105495,0.19010910316357055,0.2906305811237807,0.14039364063011603,0.1272214759188707,0.2873874232355789,0.12022514891524129,0.1529301692608659,0.2828614362543499,0.27056480486931617,0.15172988745310548,0.21944951086055378,0.18432239415065463,0.5534388117533097,0.03817638596879494,0.21033955095902704,0.4767972254683907,0.25884213553148666
1,0.20701935594934529,0.21276142267217257,0.1739280828917784,0.13780871427615288,0.25739061884115094,0.4330047948854555,0.31953781641586704,0.4298236121631858,0.1848905593034732,0.31177410653393184,0.031967006367735626,0.3847616042907284,0.5087719298245614,0.12563162680816356,0.028009423731348848,0.25471451021477215,0.3946466244725739,0.21968228371446705,0.42457670600307845,0.2040928657116647,0.3743838177800442,0.20437788679461805,0.39230492628550884,0.42034061168497844,0.6452976363828488,0.6182653018240027,0.3141228190685533,0.3424891767017136,0.279107665881213,0.16299921743397927,0.5888846385048364,0.42332227609083956,0.6521274913002214,0.16295202291442895,0.41672919271918846,0.34538219200795883,0.148104063934705,0.9681143041653214,0.29603692755181077,0.30246946152019627,0.2278056319975874,0.492667497364133
1,0.5280978664342661,0.25709337951245503,0.3187528497979591,0.3549963188541597,0.6102351859151228,0.3815041733262298,0.47195771093879507,0.37625798073801536,0.14122243703273082,0.5991083152655204,0.21652071173495352,0.5713491343613204,0.34123847167325433,0.06972034986734665,0.4341647657155679,0.27615898376113146,0.18657700421940931,0.24250741967027498,0.36497349067898066,0.15789993649001483,0.20414754377018526,0.2899274177353186,0.35239122617763396,0.17169661031949732,0.19754798238176116,0.4315261805467796,0.22798461327105368,0.29814093935314884,0.29011869893633424,0.17965858899367315,0.5248374228099897,0.19290635366164838,0.2566434672571971,0.1751029359112066,0.29787411421425597,0.25849776156524623,0.16289746641727598,0.8329028091701648,0.21356644904282396,0.24057462469989183,0.29388924492026997,0.21134860538675357
1,0.3534209138934616,0.2734780871186892,0.2919922642725743,0.19275818218325413,0.22802522664564448,0.5181584088083822,0.14267032582469194,0.372686938643004,0.1475766220071113,0.41928522714548916,0.12887252580946357,0.5301297472098435,0.3366618126343527,0.1437343558109666,0.4654276205078345,0.20203640649554738,0.28085443037974683,0.22548363669634536,0.21079185907302886,0.1992661068379084,0.26967533571307156,0.18386550764552315,0.2814635023372887,0.19829820590949895,0.21917130361050188,0.28114073886852864,0.32669322709163345,0.3999708953323389,0.11317139774053603,0.24368310055310172,0.4473468495546205,0.2447052819596836,0.4843403986080355,0.13498030791263876,0.39280255662081426,0.3221687945614326,0.32307430709063084,0.7764368743945754,0.21841951342891922,0.19266284990633986,0.2684811701285483,0.24192466212978053
1,0.14880625759874333,0.1752764086852271,0.3166302416628669,0.054163041295763346,0.49806201550387597,0.7056917066240453,0.12880727411145698,0.5751000973920571,0.1607419524923277,0.3178509990737065,0.1962094493833607,0.12423196750404228,0.6147631925663962,0.07543897477242685,0.5225309449908381,0.4487297014143531,0.4433236638537272,0.26380716291251366,0.4392423465024799,0.5752593324394891,0.39571647118816927,0.15682646240353443,0.5058881697231211,0.08574715840845588,0.47588058978317394,0.3703820716963647,0.4668567110866877,0.31576745370538806,0.6943006892906692,0.34796997068693375,0.6884529209246408,0.3692693714382921,0.35121401455235685,0.2822905477980666,0.3770737807419758,0.5154203283037638,0.2487955563112849,0.64986277042299,0.6376483978564315,0.14962535947022662,0.29273947298978403,0.2327710150484041
1,0.17777562592126353,0.30656720394298653,0.2261599660382698,0.323171139816612,0.2521350676652214,0.2627419641271533,0.3100706659544816,0.3206362947732929,0.11582732840320688,0.36452194094115487,0.12771757167574552,0.2976022400126198,0.6023160668469594,0.10219463949226111,0.07785797090609924,0.2617862755369303,0.29755625879043607,0.27619186495342335,0.15375406191209165,0.16327711523533978,0.44849566547679753,0.26106664371575294,0.15956490471053578,0.27666165147358174,0.31032945281915014,0.38796916466574,0.32380821541420524,0.09167970313238989,0.05338148825122773,0.4062313477378536,0.4110060659052408,0.1516543335885005,0.24715279974691556,0.23227712137486575,0.3125746838960678,0.23851765876305753,0.24774698180581534,0.6314175008072328,0.23108174330925244,0.07565364219191094,0.0,0.23852199750790762
1,0.17240674391831554,0.17101372052750766,0.22740208487287936,0.32106284719898265,0.23906188411509657,0.2854288758657432,0.1657917840851184,0.42765934422681523,0.12152987142915087,0.5231217108946367,0.08633171521751637,0.5464763181764405,0.5795367866306081,0.028208757933420207,0.6006506862121836,0.7645691461498166,0.45574015471167373,0.42784763800014863,0.36984778518898576,0.21955401877072897,0.5388407275199728,0.3576756462116648,0.2580606496464101,0.18659046944735946,0.14587365691856075,0.608387042419647,0.3485712323121307,0.4673845818023065,0.07810125745997491,0.07565689122332313,0.24217170337176896,0.2586969464999575,0.20205235684909842,0.308953186537773,0.07348895373072115,0.3074117061847123,0.2949328345519469,0.1822731675815305,0.13788551826617557,0.4333825818536791,0.5169449994345384,0.2750167736988402
1,0.08947096607598205,0.3328893033169042,0.1301033002625745,0.3875343015862392,0.3677131782945737,0.5406544130705027,0.05365578128549414,0.4296071853695488,0.18523503724633963,0.33384228580735126,0.2116796396189094,0.05284536814291912,0.7220488870397337,0.06337361370220027,0.24754870797651551,0.2097410293347302,0.2101059247538678,0.44188925677491664,0.18348469300495976,0.3132834662338579,0.46050739418663944,0.1994529075938836,0.34603859522953373,0.18284803964952653,1.0,0.4134407515059607,0.4654025278197554,0.15483683195692513,0.11035984056024135,0.09071571631318556,0.39049510902235096,0.21828127923790086,0.33300379626700416,0.3297603383458647,0.3713964151729887,0.23285251202122365,0.3262294961174403,0.5164405069422021,0.18447967878088492,0.08557765876052027,0.1350812379839409,0.16431850857854885
1,0.5449684215056539,0.21124284001598503,0.29617458844986716,0.35118131316511614,0.36532650111680465,0.5090126087728645,0.12761620589517372,0.3295097933124121,0.08420782240728977,0.3821520546411376,0.17178725833359149,0.5197302520014198,0.7187434990638651,0.23384488464314843,0.3314012191017539,0.27481665793609217,0.3657260900140647,0.30366894832249686,0.4209851205746536,0.38591489661985745,0.44492605813360525,0.6094615141865336,0.2817331895001798,0.22318030672752331,0.15479102181146218,0.42849319684906695,0.2608187937903558,0.18270455124240553,0.1654297606201414,0.3886302441871261,1.0,0.2529556859743132,0.42462828218918064,0.06836287146437524,0.5242462137001528,0.5969159343392472,0.17139942186702942,0.8020261543429126,0.17172260073665407,0.16774397804923094,0.45568665887586235,0.32790184989935783
1,0.37379899508300785,0.2191820967097376,0.1982673228408358,0.0,0.22566022861647617,0.2565263718700053,0.20165890016515325,0.3677091223893518,0.060180891478632384,0.3062774198145377,0.13308965718660257,0.3497101392120519,0.40253796546702725,0.011249753911633182,0.3039527317602184,0.8023834468308015,0.2436708860759494,0.4496205817936445,0.2899777663759192,0.1422341401453673,0.3830528641849396,0.4688584789281924,0.005333812777178476,0.26854462468233603,0.2550469450293422,0.5697375626606007,0.3189998626184915,0.2631425764907047,0.24697747142636925,0.4119215311766344,0.29602710530630094,0.11746193756910778,0.45060898449857645,0.15576888650196924,0.15948311796581907,0.3608025203117227,0.4018590942583461,0.4260978366160801,0.28234717589591996,0.11852623802865209,0.07471632676141288,0.42394325697306623
1,0.3060585520157516,0.23362195284401224,0.35070203298690267,0.4342748142694598,0.2968072526606228,0.45831113478955776,0.29070659814954664,0.40439346391083214,0.18984952749198972,0.20065960240632727,0.1735263272016037,0.616520093070947,0.5728451563691839,0.16102147765517627,0.2165962379866123,0.2520953378732321,0.318960970464135,0.5517918718155461,0.32281511886437486,0.17528755909956958,0.3276389597144314,0.8093926614453338,0.2831115905549562,0.3502206263512574,0.2204341674248145,0.40363958043725523,0.3085588679763704,0.28820897151380653,0.08172388733510978,0.2725584603345138,0.3178862232908903,0.44679765246236286,0.2320072761784246,0.18277837450769782,0.4979296929276087,0.3111424307743326,0.506376466587315,0.0071440103325799,0.14992333106751607,0.36014299659657545,0.203302295774117,0.33384453177417805
1,0.2948151017290167,0.26671106966830954,0.27009795443467866,0.20644535171675257,0.1745171462357115,0.43156188954004615,0.1868012450960529,0.2734011470620063,0.10233482498952237,0.0,0.08363903479465269,0.40709863154158615,0.5628943901255115,0.06635948588624623,0.2555626191989829,0.14664091147197486,0.2540875527426161,0.6542090545710316,0.13746365657602186,0.19456636793451418,0.42023627400985886,0.3984422067303554,0.19630228934436053,0.11219703387151836,0.40262160218758947,0.5951177387421543,0.19738288226404724,0.2837341288609161,0.0453764672201546,0.11891024365657289,0.13612765724903,0.1108275920728077,0.14548402404302435,0.21962271750805587,0.2806586077532305,0.4032913281379539,0.41903304426684806,0.6341217307071361,0.36327637174157035,0.25889771258211747,0.20976740679307876,0.20701140611521135
1,0.0980278235047287,0.18052484347941916,0.06671278753478718,0.42035339000066924,0.29851530679279986,0.2686023796838927,0.12858625114348687,0.6131371063737691,0.09954439141779446,0.42541301493266553,0.1887929623024741,0.4829751153527626,0.8056306774842243,0.1117850547019284,0.6343442653603082,0.5474070193818754,0.3900316455696203,0.31822236708925905,0.38353001539250897,0.2954484510620281,0.5895801461839197,0.26792322919356226,0.17271964521155458,0.5040142616919323,0.28167017605352485,0.5361219933442859,0.2569721115537848,0.40091679703132393,0.12479904864674404,0.19013701537277994,0.37728837641401175,0.31266479544101394,0.9916956659285038,0.36839867525957753,0.15631513130471028,0.3392472226828055,0.6191123958510456,0.4808685824991928,0.34561090121563726,0.2819961480621587,0.23263090436159384,0.1261861401322726
1,0.12740066492366292,0.10081257493006528,0.3883743966289838,0.3211297771233519,0.4065168834581526,0.4346030900372936,0.2369366216639346,0.6692998593225841,0.19553314315843556,0.28091122850948175,0.16039259590323168,0.42191505304255245,0.4630746827543166,0.1175036796070086,0.2757563292322651,0.28558800419067576,0.40141526019690577,0.3963276206161042,0.5402770651616213,0.20774821819208245,0.439146693863675,0.4029606678715896,0.38772024451636095,0.18231701920523943,0.34481336676915625,0.6038586292598678,0.49629069927187797,0.37384945610652315,0.19491730714175604,0.18412849999336806,0.35542925842942247,0.504890703410734,0.2657782347358431,0.2135920157536699,0.4552452410726691,0.6685458464599568,0.39891174970243154,0.0,0.11068780726853095,0.18455003561723343,0.2311607041881856,0.3033163998849803
2,0.050794573017871165,0.2731317437058745,0.24748038552852938,0.476909176092631,0.3551438707134411,0.28121115254839285,0.029113636503171076,0.29120225083865386,0.006556978111860696,0.17551735018983927,0.20445343233783075,0.2923610837244153,0.601969350253103,0.18848962678941397,0.48775288882240764,0.4074777370350969,0.2927215189873418,0.3605187764835051,0.11929194458696765,0.03910803754145791,0.3933367329593745,0.5526866913388989,0.10685604698549685,0.15493153629271872,0.1728319334444997,0.19251021525759301,0.2586893804093969,0.21355549896314624,0.026492545530621695,0.7771941692199541,0.19356248975353849,0.07969720166709196,0.1680639038279026,0.21721715001790193,0.38115881617340563,0.28593931354667546,0.4641500878535396,0.6132144010332581,0.008662798969316625,0.22044429200854815,0.04391751800052779,0.1182306143966261
1,0.14400223793077477,0.40839216731051015,0.39364160940865706,0.24834348437186268,0.15891472868217055,0.474960042621204,0.4797549100866288,0.19521696786062115,0.20759798288425924,0.4306450463655703,0.09856493630051817,0.6498718302638326,0.7049441786283892,0.05297696612886593,0.3032422123331215,0.36989261393399686,0.12623066104078762,0.5357688150829459,0.18488113562510686,0.23127513936913416,0.3782083970763216,0.13182431075537196,0.3675836030204962,0.3377290025665988,0.3353290017963594,0.16167488099751468,0.2093694188762192,0.6229126496161822,0.19993833821489132,0.175268260979136,0.7373626974151593,0.12086416602874885,0.3382632078456186,0.27680809165771575,0.10212588578574405,0.15727076770021553,0.3570821288896446,0.6371892153697126,0.32951832940767317,0.136611877687782,0.1824556112639952,0.1676890635483562
1,0.1603886252864659,0.21473291594511787,0.2652316787471895,0.19861455056555788,0.4011299435028249,0.31131237790800925,0.2376488067829493,0.3602423980088735,0.07498208660618927,0.4707301432192261,0.16921626848037244,0.33691288401624797,0.6747798349629013,0.11871302815250916,0.18009797688942075,0.35100183342063906,0.3812412095639944,0.2084684313759128,0.1824012314007183,0.19174370192646958,0.3612102668706442,0.26623059930573484,0.07940788685125254,0.3700706762924658,0.1934758908988755,0.3642107923669911,0.3260750103036131,0.1508713209881035,0.10982404369177919,0.3011287520061544,0.22875566970872727,0.2792379008250404,0.27562480227776026,0.11719029717150019,0.4932332916492983,0.23843475377217707,0.27801394320693756,0.27211817888278983,0.1501920675318927,0.05011476664116296,0.1251555019414182,0.1432473880954663
1,0.36013470621778937,0.2780071932862661,0.20094023678872974,0.5143899337393748,0.6522795953225594,0.26962351269756707,0.20133964476697427,0.4755978790174224,0.05649816810199145,0.2813183904886962,0.12449609041388071,0.28825965216705446,0.27924554469176893,0.04430528082198202,0.12464006581653642,0.1621595075955998,0.38330696202531644,0.22798831151750126,0.5333504361210877,0.10082562980735305,0.12349141594424609,0.39865737154660463,0.5185484837588398,0.1817859987609523,0.18571829889666938,0.6051223724672481,0.4410633328753949,0.30508967875723075,0.13574401550353454,0.3868528908519358,0.33302366249521836,0.42817045164582807,0.28290098070230946,0.1415368779090584,0.6036126163679312,0.47090034820096166,0.30023238678229325,0.5301905069422022,0.1891114307845524,0.4587895417249294,0.2849549515587892,0.29325218058084923
1,0.17496745317022264,0.26330091914213394,0.28073457964497417,0.3309684760056221,0.23978452240178688,0.45182916000710355,0.12588485931274138,0.4355589221945677,0.06318222991333976,0.4579248989729339,0.048906333662266634,0.5167409393855741,0.230566534914361,0.04150221713900008,0.4239557234209641,0.6552841801990571,0.650799929676512,0.3250444608372933,0.5581494783649735,0.2963375908545621,0.3745537990821009,0.5052930544797315,0.3429521754764473,0.33067401666392726,0.20156852840283807,0.43342179535784997,0.306223382332738,0.24185978826354274,0.08308925543394483,0.2284296950645285,0.3467949068255096,0.22480224547078337,0.4366497943688707,0.30251969208736124,0.10907322495484228,0.24374067318852594,0.554724253244913,0.6987003551824347,0.38623753141845424,0.3138537846608448,0.3983865495532854,0.27436978817214613
1,0.1226612009511206,0.32056747036099636,0.24379333658275815,0.22100261026705037,0.378432531861779,0.23750221985437756,0.1455743220427434,0.5206146520939292,0.08605188800410996,0.42603393695096753,0.1133625095693039,0.417513901486769,0.7233548297621525,0.08610749139862565,0.19681388130585992,0.49613672079622845,0.42347925457102675,0.3269344038244898,0.3607405507097657,0.22156516830146075,0.5414329423763387,0.4648994463092062,0.18305765312237804,0.2656492989265801,0.20329530137342883,0.5670415771515229,0.4100494573430416,0.2055880961909266,0.06108921138981259,0.5737866910721153,0.48111918684081106,0.4240452496385132,0.35321100917431203,0.2134465628356606,0.1700291788245102,0.428121372906649,0.42560788981465736,0.6437681627381338,0.1085853396354669,0.1425348916972271,0.24118822331963657,0.4055161506757404
1,0.353829766631161,0.24113494072199276,0.3976431188188865,0.460477879659996,0.3322165287084483,0.35906144556917063,0.11899631014434027,0.38745806730873283,0.11279354306650267,0.563960057409839,0.0766473584296164,0.14584730054817213,0.42237015463560085,0.16571824991328316,0.36217792902284884,0.30881678889470926,0.3254658931082982,0.5296643850108365,0.3513340174448435,0.14759720556065206,0.20537990821009688,0.7015377112201281,0.4596967517679492,0.12578862857648593,0.2602530366720188,0.23339230801634442,0.32744882538810277,0.35524065922072257,0.17901737541016097,0.16693857519928906,0.4860101644898629,0.353023730543506,0.2208161974058842,1.0,0.4757398916215089,0.4833360968330293,0.4626480757240832,0.7896553115918631,0.1585228979275676,0.20626995224652403,0.419440569985298,0.495111664909422
1,0.10005056862808388,0.3829758891701079,0.15282778572663952,0.19674051268322068,0.2740112994350283,0.23881193393713374,0.05357351162519416,0.3631641597229737,0.14040585666581046,0.381541311672316,0.13995743042618253,0.3958591316007414,0.7319187296304002,0.07840140996915693,0.09764032758685166,0.4404465688842326,0.3578146976090014,0.3255476831757904,0.25038481272447405,0.1610189824289041,0.5009348971613122,0.3111283242964111,0.22156298693515525,0.2943370462619954,0.1888625720669988,0.31576730275074777,0.29743096579200434,0.16993487830610834,0.005241251734237712,0.6171395222368123,0.40226241871140506,0.284256187803011,0.18142992723821577,0.19745793054063732,0.13939141308878697,0.27922400928535895,0.40452304029926883,0.6257668711656442,0.04816705923267835,0.08413582038361081,0.12451464545557359,0.18776957730278923
1,0.21607329223287391,0.3609164779539097,0.2510023427304602,0.19839702831135803,0.08169097359085535,0.3460974960042621,0.15975662915415736,0.3098149550914403,0.10161558532859251,0.14394193870176406,0.12222158303943219,0.4226446346176599,0.7614243117675612,0.05849403294302937,0.22349575558131704,0.3559127815610267,0.2323971518987342,0.775948831437672,0.12352488455618263,0.187848422835368,0.3723865374808771,0.19347620277132282,0.2508839745894762,0.08233345555232449,0.3012961106371792,0.6579889633093222,0.2725649127627421,0.5454032815512788,0.09678698055451564,0.08563792394519384,0.07169790698945298,0.06498256357914435,0.38921622904144265,0.1689715359828142,0.144768653605669,0.07536063671032996,0.38224791702091476,0.7384363900548918,0.12803711724813857,0.1809487375669472,0.09307498020884382,0.03575194095658008
1,0.12741142420623394,0.21526575196483277,0.2868665587019072,0.19402985074626866,0.31966890027591643,0.24595986503285386,0.3727429564277776,0.5620603830754247,0.15302229372558038,0.29693305239156764,0.25099675639318003,0.49383207792719963,0.47833021288398864,0.0,0.15668823155454176,0.8376440544787846,0.45604781997187066,0.2797716056795503,0.25055584060201813,0.0853291934231882,0.5075641679415265,0.6047278882290502,0.17595589116624713,0.3128469017485745,0.2828557216751244,0.5667467037364674,0.4043137793652974,0.2119911230763634,0.10110330551212314,0.15401960394201053,0.32788676976883985,0.4508803266139321,0.25300537804492246,0.18613498030791265,0.10551618730026399,0.25344055712153873,0.48534829677492486,0.8047707458831128,0.1843374065350385,0.23060179932986832,0.05782787348739022,0.33513850282756635
4,0.05863809001215798,0.664553083788464,0.23843964717535884,0.32159828659393613,0.17093680199710948,0.3077606109039247,0.26611165343598625,0.296180067092306,0.5452404450633391,0.8783807168086644,0.5479704225539089,0.0647907875537327,0.4823521253727203,0.5021233910508207,0.7706144123256424,0.2442705605028811,0.46980485232067515,0.10560235142074535,0.18992645801265606,0.3531578575964999,0.40676525582185963,0.712740625986172,0.0021574973031283674,0.15756135182633105,0.12440497207524605,0.887063482033784,0.30670421761230937,0.36970204096481973,0.15466097029223283,0.1665937155969387,0.28608120662331277,0.09347622692863826,0.6959031951913952,0.3147824919441461,0.09895789912463526,0.12759078096501408,0.44459559031910667,0.7261866322247337,0.5047186961539069,0.09767036910007124,0.3871904097711766,0.1043803316399885
3,0.1976157429822579,0.19355268416144933,0.23109699533026212,0.29730272404792185,0.23492313756405203,0.12258035872846741,0.20146243530473545,0.11849366951628611,0.10869441778090232,0.5991490314634418,0.04403871087648186,0.3313877824663801,0.35822758477220723,0.03548359879627633,0.25900302905650496,0.5746136720796229,0.19664205344585095,0.5590571443275977,0.15366854797331964,0.09773481052854421,0.24247832738398772,0.26502567633473906,0.19222701666067357,0.0425322089186148,0.4759192488795306,0.2679135599646152,0.19123505976095614,0.5119511041583293,0.17670505846858553,0.13978751342962872,0.1724137931034483,0.083014374415242,0.09111040809870294,0.26624597207303974,0.02884535223009586,0.1647322168794561,0.14969109561865893,0.5236922828543752,0.051597401160309204,0.26172070812336756,0.22026614392882726,0.0
1,0.29075885219973535,0.0,0.3106554928381629,0.23653035272070144,0.060964393640783085,0.36685313443438106,0.42727423424750893,0.2086354290661184,0.12803277137101682,0.27207581356052973,0.011846023815950759,0.3104941436289782,0.8634630053394355,0.11695056670635329,0.2316667289929322,0.16379649030906235,0.2501318565400844,0.8004037215579306,0.023003249529673333,0.20573001199633056,0.18306986231514533,0.4703215996786872,0.23498741459906508,0.10198121199094738,0.31264899860054074,0.49997893761321033,0.22063470256903417,0.6163640993924401,0.1524587636812086,0.16833127743955006,0.26280124596972515,0.0,0.08395286301803226,0.27206408879341215,0.022842851187994992,0.07303929696567732,0.3096412174800204,0.6188246690345496,0.1655100460013595,0.1656992850170171,0.1896181249293173,0.06910763922170038
