Type,40165_at,37780_at,37545_at,40955_at,36750_at,40193_at,36158_at,35622_at,35999_r_at,35414_s_at,35778_at,38177_at,41435_at,34767_at,197_at,35531_at,39561_at,34656_at,33890_at,35264_at,39066_at,33341_at,35188_at,36133_at,37537_at,37247_at,36908_at,32654_g_at,38798_s_at,40569_at,37148_at,39956_at,39597_at,35625_at,32634_s_at,32854_at,39315_at,1166_at,41745_at,41428_at,34264_at,38627_at,33282_at,41225_at,41830_at,38096_f_at,39735_at,927_s_at,33236_at,1802_s_at
1,0.10477196173044111,0.10947863135239602,0.09250466226672133,0.2571845547417379,0.033639185548824675,0.05576768754574555,0.20161746554206955,0.14919008642893938,0.20851845052322374,0.09307533393259845,0.02784911177155168,0.20367900847191714,0.08439650105452408,0.05274629468177854,0.3149395142236084,0.07068672062245998,0.06168213719719268,0.13457399338547957,0.47357134765087633,0.2833920506939683,0.1097287446554987,0.19339189664490555,0.1277442437813367,0.10182648401826484,0.15237330119836645,0.32540560471976404,0.12584091611270018,0.3178991351666504,0.20626572618900302,0.3256952533488643,0.16578296588146532,0.2252612566120501,0.40984413453650537,0.3269690979086463,0.19623612018288697,0.18705080164629279,0.13485684940300421,0.025022007734146555,0.5310276326715087,0.0345833594190196,0.2593425378040763,0.13813694267515922,0.2377447172156619,0.21688466441279167,0.9030207970256767,0.1679442439624063,0.5832531280076998,0.5802598000500073,0.055744562726351324,0.029554853211464904
1,0.0489124855169177,0.19361356349101772,0.12877114552885313,0.18335447440566302,0.059169412955188766,0.03191386167426521,0.3280960707673318,0.19134565851983285,0.3088305489260143,0.04398290517418113,0.05087957218839868,0.09466190775023534,0.17584621235694775,0.10860215053763439,0.2113458085247141,0.12249470283788948,0.034638895177722444,0.4453252139219907,0.1078670960850637,0.3034781169460667,0.06065278848625031,0.10407569765546583,0.20447354329942075,0.08003913894324854,0.3220191470844212,0.36998525073746313,0.07244585746035859,0.15795355164707026,0.1722971579424989,0.35283197437390806,0.11136725626624194,0.2922848664688428,0.16577522559474978,0.15479658724378315,0.16753755715218813,0.18324221389520243,0.11713955578379764,0.2437592353884365,0.5392601507236628,0.014324172040318038,0.29580539119000654,0.1650079617834395,0.17642945929148537,0.13567588538491385,0.27410247472987104,0.17166197406511477,0.21985425546542006,0.2701904644729583,0.058062142114742775,0.03972418161045154
1,0.08916689888486376,0.07603109764132299,0.2400968164323409,0.10222731426545001,0.03488356192481778,0.14202065273944214,0.041375231433861334,0.0,0.06950615017440792,0.08611019118659749,0.048475055544334476,0.08699403828051458,0.026172941949313695,0.041964545190351636,0.18511955391739912,0.0819410191392546,0.2714512112293412,0.12452097222951336,0.1754033889527262,0.17733431064242308,0.539777108011495,0.2545874117475486,0.08212043031689627,0.03511632963687758,0.2632389368681797,0.4095132743362832,0.384344758164984,0.23010397434651636,0.11306356474033744,0.2394437973209086,0.3972881213848604,0.17036511417881567,0.18976210008203445,0.2201904068255124,0.07209340300457218,0.14884206646599915,0.7509821543201951,0.11852736818939229,0.7348514310339391,0.06541038001627747,0.4102301117685733,0.10597702456778889,0.01176973275326288,0.19952336086016736,0.28123620309050773,0.3414680572629575,0.1813556991612815,0.061326464599961106,0.13026861971685508,0.006768168496348914
1,0.01314599435832001,0.030014055431106433,0.05983136482071765,0.10140485835481539,0.017266337567859533,0.030876198202806023,0.07924475416580949,0.11065327304294735,0.02735450706811088,0.012708941140601263,0.01124034586567408,0.09658377784750548,0.05529623483041178,0.032112757919209534,0.21243975049617236,0.09037010663795199,0.0643725379216663,0.051586434983463714,0.1425443040023305,0.18006123944860852,0.16472122925476818,0.18683955425541954,0.14240057440490678,0.44468036529680366,0.2529738233915779,0.18203023598820062,0.28838514207121996,0.1688694004469925,0.29008373551128164,0.18713599301106584,0.13401521502221478,0.1114480067088118,0.042526661197703035,0.3475879200915617,0.14601921402133683,0.14460347687204375,0.20582025934009499,0.16961675102964757,0.517426766588537,0.027028986414574595,0.5310900723208416,0.2604725887170155,0.23647361197431113,0.1887804134567422,0.30514697339374924,0.34320101518816665,0.35361405197305107,0.3834888455844707,0.09808267109094078,0.07029891709304058
1,0.10646348796620857,0.19466772082399966,0.27439258269736927,0.2664047901578078,0.15400183237839982,0.1726470251060415,0.35465953507508746,0.20861236716081885,0.13108132917202128,0.03237608616801501,0.040540150618922584,0.11272356448070285,0.29979601009577156,0.18761987794245857,0.260466874586523,0.15170724929660634,0.24823409553995923,0.22468371043099375,0.11903413228891876,0.251318185042442,0.09985747996542135,0.1503830349406789,0.10718979701114736,0.3695477277669059,0.20044185579433618,0.37293510324483775,0.15026361162881088,0.4184724516567874,0.34294435507156706,0.2952096680256261,0.2081691675748177,0.30241259192362274,0.12354388843314192,0.3891634585370929,0.47270302634443717,0.22138952024080108,0.11919373475414044,0.1098264532964442,0.6768690680148411,0.09780254178926939,0.47332018408941484,0.2897804822565969,0.0989097783302258,0.1754142880895638,0.2370860927152318,0.1359717650791133,0.30812594527705217,0.23113711140127716,0.1858840693853573,0.016665838756147234
1,0.08034749619895477,0.17090525760969827,0.15941645614824027,0.19749853376433837,0.05226380779171053,0.07031808040635279,0.0,0.13372636559632153,0.18219203231136402,0.03095677406128275,0.03954948976156813,0.0955836209601506,0.187566988210075,0.1028770706190061,0.1676590114355921,0.10821841675640002,0.05430156214625311,0.18137435035959898,0.08185923060738966,0.3366278107488237,0.07215563499295187,0.09309507673566729,0.24049554592805336,0.2380952380952381,0.26076186650599187,0.267330383480826,0.12678274215892443,0.30482946263725585,0.1702965804562142,0.2731144437973209,0.34017939475228437,0.2296477873822733,0.23931091058244464,0.37311414004786175,0.14304376224689747,0.16413784630505562,0.10558479907561945,0.1702219637186783,0.4788971106042611,0.0767920866462155,0.29015121630506246,0.2500568698817106,0.15977833022581311,0.1791276395277947,0.19165795282909256,0.3129634770194709,0.44355836656125397,0.1151557966844338,0.256579924210635,0.012871938800854403
1,0.06927924360422195,0.2044186761540827,0.20733529964156755,0.14782383349018643,0.063435846244308,0.12466600234569968,0.0923678255502983,0.12329002346746037,0.24402423352304017,0.04939731802578943,0.030748958844293118,0.1329816441794791,0.1675137433876154,0.14853240337111304,0.18915981476230984,0.10658584876167983,0.18582748471813448,0.3152396451257284,0.0689928628072958,0.14245856288274655,0.227666020264324,0.0841046933575822,0.23122231417027697,0.05864318330071755,0.3324630113141862,0.48097345132743363,0.22130420482972382,0.3849965989699737,0.13991667697892177,0.3648078043098428,0.13603403470533992,0.25693458908527933,0.22634946677604595,0.4356986785974404,0.17888634879163948,0.19079796056268813,0.20228527410450634,0.079943094287421,0.6726568987082331,0.05084830651724786,0.26019723865877714,0.5140468607825296,0.24329293557074783,0.08870476084908276,0.4159405135354943,0.25465757227267316,0.4188092946514506,0.41170330564408264,0.1668850829228614,0.03622832944215389
1,0.07115654439767488,0.14174023806386438,0.1346370045101644,0.09153402348704937,0.04069520983467571,0.06550763234243688,0.07637317424398271,0.21300059145631808,0.22608775472737286,0.04354659811914862,0.041982860605361105,0.10617351741449639,0.1507450817688345,0.17282766637605346,0.29048530384651733,0.08416409045121401,0.19904912836767039,0.21864664811801146,0.16620272216737605,0.26888610408341806,0.23846405457816403,0.1930101484957407,0.19002823346151973,0.09689606436181779,0.3098681127401754,0.4400073746312685,0.19056778655929515,0.2024341657759207,0.31766901786082585,0.22965200931857896,0.3294597200100596,0.2576764288478906,0.12528301886792453,0.5195349079180106,0.17243631613324625,0.24239818170649305,0.1388111439209141,0.12528295658188449,0.4631573138815022,0.04941463720027546,0.17099276791584483,0.14992322565969066,0.12801041019266624,0.20092279554397827,0.34550946903683044,0.5174128564063925,0.3505431046335763,0.19185356580132795,0.12905818479951972,0.014667987183945158
1,0.038509110286532804,0.03812535687618044,0.09901199624373404,0.15428890980263782,0.023479057555826004,0.09940122928773622,0.18182987039703763,0.10617594871501343,0.027244354690655396,0.008878585734336315,0.019130334420174856,0.13784515218073423,0.05448950662102825,0.08660273176402207,0.14634722616009832,0.08963493000798917,0.21701381027846955,0.24080004199695526,0.08219909692663743,0.29981320785945664,0.28025824941784844,0.13108116223009547,0.07623034610329554,0.2525440313111546,0.2994577224342237,0.2910029498525074,0.21913152675483621,0.11111650957147019,0.047477622406467856,0.1778902154921375,0.0919398105457289,0.09708424719391048,0.13929450369155047,0.3767297887836853,0.09479098628347485,0.18999938571165303,0.4849403004236743,0.18546231961517903,0.7033770929462588,0.022225004695423527,0.34500986193293887,0.2036510464058235,0.3219779366065879,0.14720390179016793,0.34704310444986636,0.18775825831780146,0.30214491956551637,0.1811893016038069,0.05656443064369315,0.031397471561273656
1,0.0699538985768691,0.09566477796811175,0.12406258679751873,0.17061527340180313,0.056297775164435446,0.05089110133246325,0.08295618185558529,0.16307023066796406,0.14547457315953735,0.10466638280424531,0.02148676073135778,0.16010354565422025,0.17124779587179753,0.09334495786108687,0.13559682449673943,0.09600889228524784,0.24181571202173419,0.14798677095910548,0.14484778844130833,0.3070011585841629,0.39944549582174865,0.2009367842222203,0.11646302876892374,0.06861274190041314,0.1893954609359309,0.3893805309734513,0.3297786459631043,0.15256048974832373,0.15181701934579056,0.22750436808386723,0.5707729063626457,0.1990710876015998,0.16072190319934374,0.3302205805847466,0.11833224472022644,0.0874746606056883,0.3511618949801001,0.09095482126575909,0.6955755142367644,0.0893132160520879,0.24210387902695596,0.045950864422202004,0.11708877149368135,0.134456575957435,0.1482746601603346,0.23756989332593087,0.280351986800495,0.1131078769501871,0.10769320155193896,0.003371665590382991
3,0.01821079545732318,0.19668818904554838,0.11816366209477958,0.16754640806361415,0.0410233970107618,0.006631451776470692,0.1615408352190907,0.05607387480205293,0.1011198825041307,0.19296862268901824,0.024737667234132593,0.11586131157828679,0.11070774124399264,0.06608544027898866,0.15100179567148664,0.10222654486088437,0.014376273488793303,0.2102997532678881,0.0367379306996391,0.18866006194878587,0.05050505050505049,0.10963463699611387,0.1343766733193789,0.42316808001739514,0.21088572002410122,0.30715339233038347,0.03047729152755215,0.1998833932562433,0.2127211978715506,0.25928217821782185,0.1007209321820773,0.22997032640949558,0.07622641509433963,0.2666475913016335,0.08866753755715219,0.19663369985871373,0.2592887405315188,0.26905240984688905,0.4043840195078883,0.21885682088524386,0.45385930309007233,0.24741242038216563,0.821537704578413,0.08366125367178408,0.22267921459277334,0.10755046198992743,0.4661762683899355,0.1486726225675992,0.04926308722232623,0.02251502657592767
1,0.013771761289470982,0.2687661966881891,0.1956961656989432,0.11642593123013759,0.0837697766959756,0.05658780059788887,0.1674552561201399,0.12033274187701523,0.27758399118780974,0.09836884241955918,0.03207625203181656,0.0473603702541575,0.2947135497700792,0.14251671025864573,0.4001512144409791,0.12546458716871026,0.26375367896762514,0.13664759304950394,0.055430578258266035,0.3537701274442579,0.056579674929713476,0.41287134658442637,0.3425010952635934,0.15416394868449665,0.15337751891276694,0.4465339233038348,0.11880961160887808,0.18297541541152462,0.41527451223033457,0.3376528829353524,0.15523094978623522,0.2870597342278416,0.17903199343724366,0.5645094162938299,0.23767145656433702,0.2557282388353093,0.19928103736038,0.1957116358034395,0.35077936956727385,0.07110749389594942,0.43337278106508875,0.01256824385805277,0.826988812927284,0.20692235215873192,0.17643778319972117,0.1111948288852758,0.7278977038361062,0.1682826446740196,0.07782935127144083,1.0
4,0.5753975819974676,0.6124654104625116,0.5131932228497361,0.7686757505080677,1.0,0.6691152479298759,0.8256788726599464,0.6129395379009024,0.5738571690838994,0.8381668795634826,0.38886804974464034,0.2073854722309382,0.9880717767866404,0.4557396105783202,0.7889849730649277,0.6972628434471501,0.6296241793072221,0.8019843561341804,0.43054589004515365,0.941597900361762,0.016946644548803378,0.6618655045509526,0.48045562965487026,0.21459012828875842,0.570998192408114,0.441519174041298,0.02994907162861158,0.3750364396074239,0.41504764261848787,0.7350393127548049,0.10296336658563165,0.5931492710617985,1.0,0.2316356258453855,0.30021227955584584,0.47932919712513056,0.10969315701630503,0.34006665199484387,0.058008639808284544,0.08722218744130722,0.9636291913214989,0.5141321656050956,0.09167184586699813,0.3876295516266696,0.6625304984315092,0.0,0.5468857417846831,0.037116560764874205,0.01701064537161966,0.011434479161492225
1,0.024067582828564305,0.07664602275222912,0.04645072546192813,0.10098612872867137,0.021215933487398978,0.1717034541750809,0.20236319687307136,0.10747333676759582,0.11402606939599778,0.07947622126550073,0.021592559463696606,0.08577816128020081,0.12417453237907547,0.030165649520488225,0.06304933371136943,0.07244086282955296,0.0605331673081277,0.13336658092288312,0.03350110861156517,0.4123732059678907,0.04043908631418268,0.11764276951848263,0.12146473251229128,0.22372254838008263,0.18624891209747607,0.20685840707964603,0.3099255508934889,0.22327762122242736,0.08159056222414719,0.12296156086196856,0.3214749769469361,0.15730228357631276,0.22853158326497133,0.4417204245135781,0.09853309383844981,0.10178757908962467,0.1366414173834895,0.17293756091426415,0.5515760818154108,0.01297189006448382,0.19965811965811966,0.01684770245677888,0.19307411435674332,0.10964085795045171,0.00540257929592193,0.3203315223856921,0.2728585178055823,0.07313176934708668,0.2073006978560777,0.008441582633748944
1,0.0489124855169177,0.16067114683533185,0.10844895313925959,0.18028560906747407,0.06692283499022275,0.15978535965925625,0.19867311252828637,0.13181844198958276,0.2217367358178814,0.06642906330657668,0.04246376393417395,0.12633354251647316,0.2162292984821768,0.09068584713746003,0.22195444664965505,0.07066066900552295,0.058971021055014713,0.17672843718830386,0.06329605593228568,0.210992362802355,0.06082023005693012,0.0747926121009874,0.1816798909604245,0.34028049575994784,0.26745665126866175,0.2682153392330384,0.06304254661789768,0.3151783111456612,0.15715876747927238,0.19945762958648808,0.10537345963618075,0.22884143981421756,0.19199343724364232,0.3332509624388721,0.21558621815806664,0.19402297438417593,0.1027603029913981,0.1797638884522275,0.6935732229007474,0.057046265573154696,0.26310322156476,0.16118346223839855,0.32269655065257924,0.15228897633431246,0.18630184733356572,0.23296585636673667,0.3593771483569367,0.40007858296654664,0.733536471211016,0.03639442899011475
1,0.039662868065842405,0.08081872886194932,0.09333791844670468,0.3084141467872389,0.0472589533563976,0.06593532570833957,0.32143591853528075,0.06691088088832922,0.21791812006609138,0.0320396566316044,0.04825384001308057,0.06397081895199246,0.1338381219098987,0.2108398721301947,0.14296852849447123,0.08419882594046338,0.0490378084672855,0.2172817470733372,0.14219359432908774,0.10074953301964863,0.08473322274401687,0.30684830443771494,0.1497347028184783,0.20691454664057404,0.2246769766352012,0.3589233038348083,0.11617847852736278,0.3178991351666504,0.19475724951532405,0.26252184041933607,0.1462821695028921,0.2500967617081667,0.10487284659557014,0.3305327229216522,0.1797028086218158,0.25867682290066957,0.14505071254333032,0.15970541075863803,0.45560273699036175,0.023289300694922684,0.3384089414858646,0.17805959963603277,0.4318546716386989,0.15061242587152915,0.4807714650865574,0.06904469207280803,0.40155369173655997,0.6202458297448434,0.025590208065692725,0.051357359296607216
1,0.027841739632068596,0.13651337462116223,0.14359781501712804,0.10891062100195041,0.0502536613381832,0.04439192585472535,0.05937564287183706,0.04538950260431571,0.09664035248760786,0.029894918336986747,0.043858383587731184,0.05412613743332287,0.1457317705632196,0.08198198198198198,0.23820999905490975,0.08183681267150648,0.15572786959474758,0.15696362013754006,0.086164203984528,0.3145437779301539,0.03100394850587603,0.14358877574655352,0.1567687290074478,0.18292020004348772,0.3627234384414541,0.3526548672566372,0.6406011740434736,0.3565251190360509,0.14146351524151304,0.10818287711124056,0.20961522340514716,0.26783640820539284,0.20698933552091878,0.4041202788471543,0.20803396472893534,0.3072670311444192,0.10170753626909743,0.24532335649385356,0.5451645452538865,0.040267952169285665,0.30945430637738325,0.10230891719745223,0.10526724673710378,0.1841157235492989,0.1489020564656675,0.453245826228338,0.4050598102571154,0.2566210118152268,0.12582067487395338,0.013998931995429932
1,0.08605761944570739,0.20599991215355562,0.10394540188077823,0.3630808680115117,0.04442833896265503,0.13418989585446078,0.23333676198313102,0.07788144162707723,0.13945290985863776,0.04080785142430598,0.029787152186667432,0.14714072795732666,0.2537426961241918,0.12008137169427491,0.272682166146867,0.1127340303588176,0.19369481548562376,0.1817418237177805,0.04007185745035524,0.325893173811269,0.11051922462870803,0.23817653063850594,0.21364941829333592,0.1403239834746684,0.21376447747204927,0.25501474926253687,0.16456541455295653,0.26183072587697986,0.3604958132244359,0.25505969714618526,0.1936457372789002,0.23596955231583022,0.15445447087776867,0.30805847466444697,0.14181907250163292,0.1661649978499908,0.10347926563101809,0.23762064954255352,0.7232633670026593,0.033231077443185375,0.6246942800788955,0.08652752502274794,0.19567018852289206,0.08945297345230838,0.2165679098408272,0.16365150493714556,0.3140382235666163,0.42840417045359835,0.14940317489009253,0.07608911628831155
1,0.02839906330512493,0.1232924847366803,0.05578848519316995,0.1456688080527026,0.027212186683805324,0.19437561177788162,0.08961633408763628,0.07837750176482933,0.11499908206352119,0.08944294628166512,0.02946975598965096,0.04694854094759961,0.1357397227120285,0.05690206335367625,0.16902939230696531,0.09052068498384801,0.12528865745981435,0.12289359021470947,0.029616922105876454,0.40600099307213955,0.08035637796624688,0.13989139479621507,0.1428467117753006,0.13747553816046967,0.23471915377920602,0.2531710914454277,0.2923148987910741,0.17141191332232047,0.1701728333952069,0.13657542224810718,0.2067650264062369,0.20255450909560058,0.231304347826087,0.30673186973259803,0.08009470934030045,0.1401191719393083,0.12376428296315314,0.20521426101172696,0.5477239045206589,0.008526889125399112,0.24270874424720576,0.0649738398544131,0.37042935570747876,0.18203735520700548,0.29675845242244686,0.1935916246976246,0.3428433933727486,0.1267447998317213,0.10771256851061634,0.020462843375887933
1,0.03675402959682032,0.21737602670531914,0.17681563876360654,0.2582416083582252,0.09336925159649385,0.16186650675931885,0.1765197490228348,0.13995573617232365,0.15946392509638332,0.13947632639973087,0.05046599532561964,0.1151357075619705,0.2803132455139508,0.1486050566695728,0.10666524903128251,0.09899614436069333,0.1305976907403215,0.2131345477452885,0.0822719254236191,0.2510462724327903,0.28770355832807637,0.17234856608532284,0.12212189066835419,0.47439660795825184,0.22270201513021357,0.2935840707964602,0.07255548800542173,0.7683169759984453,0.16418141319143673,0.3346862259755388,0.14037220219632826,0.27964133660172885,0.14311730926989336,0.235056185620643,0.12901426083170042,0.2960562688125806,0.19713698806008473,0.22146068475492817,0.24236396506238111,0.08070493958555061,0.3440499671268902,0.285031847133758,0.18108426558939297,0.08271906002327772,0.21145579179737423,0.13053099099813617,0.39017599340024756,0.0717744271976441,0.09222868504806234,0.03690669862401272
1,0.056040361967059235,0.12825580884613696,0.07754572989273481,0.0748530354488045,0.05070491870530158,0.08357216553937866,0.18105842419255297,0.15335889950966364,0.1712869469432715,0.03159809286506548,0.04686883842609959,0.18357781612802007,0.2378729730664177,0.0939843068875327,0.14228333805878465,0.08946125256174235,0.10250169798505775,0.15554622289883988,0.0907443072391526,0.1819450027191261,0.22862394180821316,0.13294272062040507,0.11135179866621234,0.24284627092846273,0.21496953872932983,0.4844395280235988,0.3481766447073362,0.24191040715188025,0.1872911768345502,0.13712143273150845,0.424826054153743,0.2357115210940524,0.1320098441345365,0.30675788159400685,0.16647615937295884,0.13115056207383746,0.26712029785595065,0.13856226616782466,0.7768443678330057,0.032429725161209545,0.17162393162393164,0.12389103730664237,0.14576859332918995,0.19071107908884333,0.2407110491460439,0.290799857239164,0.1591502818644301,0.26357441370359935,0.1433025829067223,0.06204982365505936
1,0.08448831331368033,0.17773531866297715,0.11797849405478328,0.3544334874585703,0.05138864198881428,0.03134066437975643,0.36608979633820204,0.19239501650353918,0.4699467596842298,0.14438083823521683,0.02958998182185417,0.16277063068716663,0.2488676831587318,0.0734815460621912,0.3163098950949816,0.13356664003612492,0.04913968757074937,0.21570686125255922,0.07364579455890208,0.3220627527013926,0.07065255484684936,0.2104804879513421,0.30663729737623524,0.14081865622961515,0.1522059315792997,0.32684365781710917,0.04814275890249858,0.3697162569235254,0.3703749535948522,0.3759464181712289,0.24239248889261464,0.22580957295832801,0.16387202625102543,0.26391634585370927,0.22127422164162858,0.19804656305669885,0.08418282192836049,0.11659776149904107,0.6071304695136692,0.0440430726851562,0.18781065088757395,0.05183689717925387,0.4800341827221877,0.2729590422878679,0.36459858254908795,0.13566443272395606,0.5857624089096659,0.4357703313581756,0.1278316107499532,0.055191619889722314
1,0.09989977951493284,0.1282265120569245,0.12217122753184229,0.20806906992921145,0.04773300605778828,0.1699133149322304,0.11034252211479119,0.1822194875317192,0.20243546906554066,0.01459441842372249,0.04132883207817564,0.061656730467524304,0.12839850637900632,0.12662016855565242,0.2737926471978074,0.1239188578971135,0.03008455965587503,0.26372355504225947,0.06877712861512568,0.47753292507034256,0.034269682172534906,0.04941279413909358,0.13096918658423795,0.14484996738421396,0.21142130280511479,0.2860865044247788,0.17666763008660813,0.39404965503838296,0.21767726766489298,0.1927660891089109,0.1366139240506329,0.2906508837569346,0.30325414273995077,0.3417003953802934,0.14501224689745265,0.24393390257386818,0.15557837976633712,0.20831106360235166,0.2450468252383305,0.03096888499342641,0.24985404339250494,0.1511410941765241,0.09483543090946756,0.2606467882281217,0.1487858719646799,0.12413570210572232,0.33741234703698614,0.14545111782285491,0.06010212842875864,0.04283505538721375
1,0.05073112066057521,0.21597048359467652,0.1281627362545796,0.31239685202613304,0.06983549617798684,0.2014920766497059,0.1268000411437976,0.18312250777478867,0.1864145401138241,0.0476941434977107,0.03337469101961124,0.0476741449639159,0.2530512049234173,0.09421679744260389,0.23920234382383515,0.11853485706346174,0.20863708399366088,0.2600661452044727,0.09928951755166777,0.22431608067528908,0.1904706276333107,0.19515480101913885,0.3087182982037677,0.09421613394216134,0.2012452299658566,0.2921828908554573,0.29209563770094776,0.14600136041201048,0.19434475931196638,0.3800232964472918,0.28300779612708526,0.28073796929428463,0.1418867924528302,0.39673291020705437,0.34506313956020035,0.16905215308065608,0.316908460649634,0.15605841481434907,0.6084390536151607,0.09184248419207414,0.6418408941485864,0.1455015923566879,0.3299021131137352,0.21836723383029427,0.21531311723016147,0.31292778681048494,0.5395297676337139,0.20460940693673274,0.14190170622905948,0.028162411206596794
1,0.056206581308146215,0.1304958931787236,0.012406258679751873,0.11568940354897225,0.02316454484541016,0.13045970423019604,0.21729068092984982,0.2258409173296701,0.18046631173122818,0.20115857921601407,0.019264987352242448,0.04883118920614997,0.020675586903156656,0.06663760534728276,0.08338058784613932,0.10252179651950398,0.03880461851935703,0.17024515722610112,0.04549353444787907,0.2501359563048259,0.06470253810269229,0.3580025564258078,0.18755780557854257,0.44384648836703633,0.11421302805114815,0.12839233038348083,0.07247575669992126,0.32946263725585456,0.17161654910695875,0.0,0.19909464330622853,0.1579151077280351,0.14267432321575063,0.39132244303402347,0.14086653603309385,0.12814054917378218,0.015740146360251634,0.37990065080013835,0.9767975951482537,0.02295123020096413,0.25520052596975673,0.06269904458598727,0.292560078723845,0.13830848528515213,0.211943766701522,0.11248364198754808,0.35556166643750864,0.17593059298389047,0.2972247148215335,0.023092494163230837
1,0.06673706544642113,0.16664470505556286,0.23526922110386603,0.1854958604416438,0.05994885749839325,0.1525233908588259,0.11443118699855997,0.09388892068761566,0.22192032311364052,0.04192227426366614,0.05820853891950639,0.14212033260119236,0.23050859177816962,0.13115373437954084,0.1854503355070409,0.09592205356212444,0.08577088521621011,0.23807023990760673,0.10503487675799901,0.24337360792566146,0.10987282228608362,0.11723528553903696,0.23207418585406223,0.04019352033050663,0.30708977706366736,0.39476401179941006,0.12708173455455116,0.2850549023418521,0.21657798127294478,0.21647495631916136,0.1406446474976947,0.33092504193007355,0.1575389663658737,0.23108937675580063,0.22302961027650775,0.1914122489096382,0.14931313390679163,0.07224038733612095,0.7671613710177526,0.032191823702497964,0.2931492439184747,0.3968095996360328,0.22823441060700225,0.18522418666518872,0.22558382711746255,0.15831780148312646,0.445895778908291,0.2759452776796593,0.2393691535993493,0.02676220754060901
1,0.06365711883216245,0.18078798260640402,0.10976496885209042,0.157616923769385,0.03700310410370714,0.08079877247594776,0.2657760748817116,0.12740159883998242,0.18780980356159352,0.016632235206299643,0.022054226659356933,0.1277161123313461,0.15361477025204853,0.08902935193257773,0.2487713826670447,0.0958525825836257,0.13930835408648404,0.18919628326946297,0.10341646571396203,0.17227437164542594,0.15364905804381518,0.10246291895787041,0.18102273280436157,0.12118938899760819,0.2205596840061592,0.34911504424778766,0.12876107517665467,0.0715673889806627,0.276914985769088,0.1500072801397787,0.1336029843239165,0.17739646497226166,0.0918785890073831,0.4007517427947143,0.23911386893098194,0.05995454266232569,0.16121453331621516,0.10688291885434026,0.4168549836558372,0.07594064984661617,0.419474030243261,0.1036880118289354,0.4104775222705614,0.20664523637975948,0.254943650517021,0.17653765317048023,0.9049223154131721,0.22316371848247557,0.036706842346500713,0.045048681138542546
1,0.06505531681895291,0.16541485483375062,0.14164032430859577,0.18475933276047843,0.0603180680714901,0.24899690473460967,0.05778132071590208,0.23221338217617765,0.3486322746465944,0.030641371370897796,0.04856161814352078,0.17030122372136805,0.1455934723230647,0.1065097355419936,0.12016822606558926,0.1346521240751676,0.10396196513470682,0.281064622814846,0.11731861658223958,0.3037382072683422,0.07244379025412177,0.07040465303811476,0.1729786301903325,0.24356381822135248,0.28553257012787037,0.24837758112094396,0.059080897375843405,0.6506656301622777,0.3007259827579095,0.3564720442632499,0.25530220471120796,0.27712553218939495,0.16393765381460212,0.2256528977213609,0.2651861528412802,0.21315805639167026,0.08003594813198099,0.06086710472537492,0.5004414500583345,0.030413823326864084,0.2185404339250493,0.0492777525022748,0.41424539051170495,0.16155849914094106,0.2454513767863367,0.171630249434905,0.42169668637426105,0.4273881482598635,0.08025022110611157,0.016197034424519398
1,0.11769795990202835,0.29621821056792724,0.17846231169071644,0.2897281667280439,0.09305473888607801,0.1048951048951049,0.039189467187821424,0.21477496041058514,0.3368826877180099,0.14535332986390376,0.0789547085244924,0.1584170065892689,0.2671230508591778,0.24123801220575414,0.20047727057934034,0.14873736496578555,0.07082861670817298,0.3876843928815161,0.15389470617747497,0.2889130588986357,0.09683574371315311,0.05999022038449328,0.11278781093316459,0.30205479452054795,0.3900381602731472,0.5733038348082596,0.09411283973010953,0.5416383247497812,0.30107659943076354,0.2883663366336634,0.19243021208818845,0.37201651399819385,0.17748974569319115,0.2017740089480803,0.3106085347267581,0.3827630689845814,0.09246373090255487,0.0,0.46722758852650276,0.1273899705753459,0.2500723208415516,0.19657074613284803,0.15365392583385123,0.18702543922850964,0.17952829092599043,0.11747630566681207,0.5787157981575692,0.12830852148926625,0.06476310981711135,0.026495206398092493
2,0.08752426069059248,0.027671629990776127,0.08646024838969937,0.09456197062072913,0.04177549262262577,0.05822802670217551,0.24699135980250977,0.2312212619006735,0.3516431062970442,0.07547060709761187,0.025266660895826718,0.7215249450894258,0.20540746119005635,0.09247311827956989,0.18511955391739912,0.06368751953871271,0.18400498075616936,0.17465483752427952,0.13775914806842643,0.2228028278911404,0.8599721190314867,0.17591297857921057,0.070607992990313,0.0393889976081757,0.16837383678114748,0.8334070796460178,0.4158685230772297,0.06165581576134486,0.1423709936888999,0.32218258590564947,0.45617822114175544,0.19481357244226552,0.4063658736669401,1.0,0.12630633572828215,0.13262485410651761,0.7388368211580433,0.1098264532964442,0.7045122502391188,0.02088524384899518,0.23784352399737013,0.2976853958143767,0.17263569504868445,0.30970459457961536,0.44347624026954807,0.2863663401673474,0.1332325037811082,0.14817254914412034,0.10334209150242409,0.021068252943221896
