Type,35868_at,41430_at,34265_at,41289_at,34847_s_at,36894_at,33426_at,35778_at,35742_at,607_s_at,40120_at,32652_g_at,40986_s_at,38239_at,32685_at,37446_at,35147_at,310_s_at,34767_at,41662_at,1596_g_at,41018_at,38719_at,41746_at,35174_i_at,40380_at,36040_at,1252_at,32655_s_at,35156_at,37099_at,37490_at,1562_g_at,36105_at,36553_at,1566_at,40562_at,39435_at,33865_at,37039_at,41642_at,33361_at,32530_at,35264_at,40039_g_at,35367_at,36164_at,32634_s_at,39338_at,41247_at,36794_at,33730_at,37402_at,34256_at,31689_at
1,0.04172256837842509,0.02208497205842899,0.010067759498165463,0.03022571367822652,0.06442741721351894,0.29766650975569925,0.0023453755419238936,0.028450240932567733,0.08563576525938409,0.1889092912229159,0.10691441680973576,0.026934804704515754,0.21062983616478623,0.03134473647615074,0.11625739713899631,0.12041288616243617,0.1589067349957294,0.02977195945945946,0.02752106945655333,0.07048240003301284,0.1751031752716247,0.22155185879412684,0.15215510068230984,0.12374425947187143,0.012534550805154088,0.08299891412114631,0.2910920818505338,0.14639561596016376,0.2516452522720151,0.2980054208075613,0.0806440203166339,0.15608208615403296,0.07550732225871452,0.6467124366606158,0.20680007587253416,0.09515295987286454,0.22267071699055388,0.21349732966499432,0.3633498424133273,0.8354912190129427,0.3173568851311325,0.09903649753422433,0.18702283992923285,0.3639609391625091,0.28684364191708217,0.41365902517528164,0.28303896334427975,0.19320161114739823,0.16045683654692375,0.23088295269168027,0.09394995248653784,0.08429354821000494,0.11941703109204743,0.10010759620815396,0.09850128179846182
1,0.03961545109594791,0.02356339226084127,0.020172505621967096,0.08371661015431787,0.15811933391495658,0.18492117625584814,0.011101934383401504,0.05608294620615364,0.043609549767589156,0.09585016525890562,0.2040140384995214,0.08829679105561201,0.19861237193619505,0.12038195893014414,0.38204184334373975,0.23296477243507327,0.09379969307473839,0.11069467905405404,0.0943330427201395,0.24891676639293528,0.13035177854515848,0.4118830053108404,0.22685971043434844,0.1521239954075775,0.03692982576768108,0.20400358812142957,0.5290814056939502,0.21318292072536865,0.3083046067063617,0.41361456668288266,0.14779077828553644,0.20806897179806316,0.13913084868389738,0.5770331984572064,0.19470789074355083,0.19065355582042112,0.34934043527110814,0.5298915682149214,0.2304039949244812,0.8217649829271163,0.14963110560611775,0.1476627082478041,0.10438150491703989,0.21554394344217723,0.8291335399541842,0.24226566280653183,0.33930948788497384,0.30502939255388634,0.3725978078246259,0.3981953507340946,0.3859360152043079,0.20822379055624352,0.5804137414897598,0.24319056939745073,0.4873792151449418
1,0.04229050233346777,0.014515917276966897,0.0160817848266067,0.0473808484685713,0.0823312976520123,0.08825761578588376,0.004215304004293728,0.026007252022198495,0.004987502968751768,0.13183988248255601,0.13830352937601603,0.027457528677217947,0.19813686076168244,0.11717424558475871,0.10609943618657099,0.08672813429820371,0.004909415383760742,0.0162232545045045,0.035164196454519035,0.0809639747451822,0.08307364047278139,0.1829896907216495,0.2160925278748544,0.0870048794489093,0.11841471967436297,0.04315188140314431,0.023910142348754448,0.18361375274323333,0.1617674710122219,0.20585169226492456,0.11575953933871903,0.08867368932333565,0.09729163691751154,0.6674880927028297,0.28044385432473445,0.08527016289233215,0.19104490033706462,0.2823434212655769,0.2690434284310916,0.65431939425228,0.0471484732618881,0.061211043025630886,0.17795381010822267,0.26044499089683876,0.17984997529533303,0.4450971786128274,0.4520280465074998,0.13585891574134554,0.509196735738859,0.1373878466557912,0.26588533417801713,0.3331544049921007,0.1831565660796765,0.6114472689179482,0.17629658844409388
1,0.06619517173828944,0.013551233824427612,0.010646600189371525,0.07133984624164905,0.1314057580700224,0.09692294390593027,0.004236135448500993,0.02784911177155168,0.13923728526028886,0.1500183621006243,0.17360488612710614,0.047691302453898646,0.14353953226991742,0.11875956056181336,0.15495550067564415,0.0784997979649561,0.04539299627106639,0.057766751126126115,0.05274629468177854,0.1713572401270994,0.17045677868553302,0.1624394720399875,0.13935763022133463,0.08565944316877154,0.03635569796064302,0.09839006656909492,0.1359541814946619,0.19150014758916306,0.32732685678470697,0.38477309055528525,0.0997226977547007,0.13998512492031207,0.07251654053024895,0.5207131194921356,0.17813448406676782,0.14858959078267778,0.3055844534143398,0.2580190969412526,0.23537718472432567,0.3894723256256283,0.18121600516990682,0.08633509206745023,0.12882724215425317,0.2833920506939683,0.3152764676818039,0.3150117604690683,0.4854442176266975,0.19623612018288697,0.3531382510600848,0.2329730831973899,0.1931897370921761,0.3121892899188113,0.3793654251070936,0.46449377719486273,0.24132321041214752
1,0.032277579778258826,0.020880544789282307,0.02281335069238963,0.10537035171943017,0.2066722300193453,0.03653463729549537,0.007908596524334802,0.05087957218839868,0.062010155958426176,0.09881748071979436,0.1701788237439037,0.09757514157107594,0.43684347036700816,0.10393547489917952,0.1726853361912306,0.1823090768835176,0.035928310036178294,0.08431869369369369,0.10860215053763439,0.2508562703751083,0.12796541171846487,0.1975554514214308,0.07134298552171742,0.09371412169919634,0.14798745857341272,0.18280534441244511,0.22414368327402137,0.2130802500032084,0.14578502036979005,0.27951907707276386,0.12692236951938995,0.2197109984517774,0.039221286115474326,0.10231655663614206,0.20642071320182095,0.21225665474771552,0.23532104365194956,0.3481469493445541,0.24325651835782408,0.672590096821817,0.19306370833108946,0.10387174925621258,0.1758100763456113,0.3034781169460667,0.5957867313479764,0.17648581428587506,0.45128842341942543,0.16753755715218813,0.3539243139451156,0.37270595432300163,0.2672790624010136,0.1850261377707562,0.5773698819876123,0.21738010069658817,0.46065864720962335
1,0.017210868115858525,0.025007563346595353,0.013514913007456504,0.03370597911840736,0.08950043621742594,0.17790821669084375,0.003950622124954354,0.048475055544334476,0.0965155336401986,0.18492838780756518,0.06571050912350536,0.027501089008276462,0.2518912376259024,0.10132109581421221,0.06546759237686967,0.12860448885133896,0.04967745071488588,0.00566582207207207,0.041964545190351636,0.15660463004993194,0.12439989893034617,0.2097781943142768,0.14519886836412046,0.06174655568312286,0.014727925301503048,0.10381946083754308,0.16520240213523132,0.15531513494783042,0.12259479786900661,0.2728820626867746,0.09992784482392722,0.2398986065996782,0.06747901692925255,0.11492189691948333,0.196652124430956,0.18926301152165276,0.22953684823769296,0.13817769865674054,0.2531210347509312,0.7630265648633716,0.16174807474823633,0.031576119735835094,0.15728949171992795,0.17733431064242308,0.2715267484166554,0.46102726853258613,0.09665394514955179,0.07209340300457218,0.18767101368109448,0.33696982055464925,0.15204307887234716,0.09104605981493116,0.09061485961943379,0.16112085168236084,0.1702819956616052
1,0.05721193813635353,0.0063760438845348105,0.004466763818203338,0.0427367643602914,0.04158612449266017,0.09165842083521465,0.0012310893374865512,0.01124034586567408,0.008406747265920993,0.1465839147998531,0.11416657803977573,0.01798562509075069,0.12356093027277051,0.14681629815046585,0.19424397744746283,0.08196499283693935,0.06825497017547513,0.017900654560810816,0.032112757919209534,0.11401807452647218,0.08599343047250063,0.1947106373008435,0.14358462306540187,0.07416044776119404,0.0038939616881420273,0.010496671545252812,0.04643016014234875,0.2348682606296282,0.14804136634283926,0.21801376051150181,0.16369788203336116,0.07143574876293979,0.07249274120614975,0.6731975107072715,0.14912130121396056,0.07442739372268574,0.2240439432399817,0.232086098074122,0.30803773893823416,0.8529150703294115,0.14160697937422587,0.023022184378183586,0.26739293285092675,0.18006123944860852,0.21493060234469746,0.5619832990085194,0.33063222981568596,0.14601921402133683,0.6418753500280022,0.14153395187601958,0.23218245169464682,0.21217831022514475,0.39452887198476394,0.8797615003307822,0.13028298166042201
1,0.05176841464117274,0.01791799619834805,0.053464167357083675,0.07894942984075827,0.16841785836209838,0.137444400680161,0.06994708813171353,0.040540150618922584,0.041291096006604765,0.13402864487697394,0.15132408575031522,0.060868302599099755,0.32630873643712444,0.09612942103555369,0.2139695261171427,0.16614627337178123,0.18074564784145436,0.07668215090090089,0.18761987794245857,0.14298683613254654,0.1699373929644291,0.1556544829740706,0.28497254118821763,0.11836251435132034,0.02898142163671118,0.15098437278693166,0.13122775800711745,0.2993878258191198,0.3684738326543404,0.12968239627493222,0.1935880929811406,0.23948878297562304,0.06971615339457693,0.5387371673309063,0.25094840667678303,0.22362932061978544,0.2944946111272939,0.34539569509629386,0.26327207236707456,0.5146795098225688,0.2791749690344122,0.08435334843715946,0.16253327170430815,0.251318185042442,0.26191438709967213,0.27343371934681565,0.34454601934853996,0.47270302634443717,0.297395791663333,0.3376325448613377,0.28077288565093445,0.09324199854824052,0.06540388385302348,0.18779377288260027,0.36797475843028987
1,0.010889516268426987,0.023380730305330874,0.01665877618653095,0.07567059455467151,0.15813829988999734,0.06889031923376211,0.009651085563319011,0.03954948976156813,0.048167290575768205,0.08083731178846859,0.10961880308117715,0.06500653404965878,0.1513638525050793,0.10845964863486766,0.12841899259121195,0.1198986151416082,0.0,0.07435951576576576,0.1028770706190061,0.15895679445384395,0.11825149498862968,0.2348875351452671,0.10644033949076383,0.18635189437428246,0.07430657737317621,0.2314810443321845,0.2580071174377224,0.0813408796314121,0.3164525227201504,0.29731044547918545,0.13249671057285553,0.1291855134938223,0.0409824360988148,0.011689264333546294,0.24710735963581185,0.22988676996424315,0.2255836211560068,0.4997896099692506,0.18149072899185462,0.6598782707931419,0.15673972750282728,0.04978180546474675,0.2702459316874133,0.3366278107488237,0.23375106679243585,0.3998615753401533,0.20783408774888318,0.14304376224689747,0.6942475398031842,0.40711663947797716,0.25999366487171366,0.12552229792788783,0.0710029098179828,0.044163878596137685,0.42713468743837507
1,0.05850542829628044,0.023991506219068766,0.015453012190791812,0.06389812110428486,0.09864203618708038,0.2738224472346844,0.0110700745275551,0.030748958844293118,0.0811119530428292,0.12459786999632759,0.0788829973108069,0.04604326992885146,0.2497082090520036,0.15140221573262874,0.23414565956851963,0.1780112404951695,0.0505801720725788,0.07059403153153153,0.14853240337111304,0.17996120992035655,0.144164631236138,0.28840596688534836,0.09379264436678314,0.23134328358208958,0.02658864945887595,0.16283461592937062,0.18249555160142347,0.32610788126130974,0.3827640238169854,0.24894016262422683,0.16373565739024634,0.16312498102668405,0.07937867897885034,0.13214818120049893,0.20746396054628224,0.2255164878823997,0.2525904040614207,0.15193396989804173,0.34173795587573164,0.682245106830059,0.1457267488825462,0.025909650736691655,0.050891761368164354,0.14245856288274655,0.41378071239275926,0.341706337148452,0.25235939765095705,0.17888634879163948,0.1851508120649652,0.3884074225122349,0.4037377256889452,0.18134184056264832,0.2962010399387877,0.3493984393816847,0.4157957010451588
1,0.0212707728017252,0.035436419369017105,0.013026689549059061,0.11126218372668166,0.09901187270037552,0.21193548077200194,0.007896342733624646,0.041982860605361105,0.054053901222560256,0.13293426367976496,0.10053328066363815,0.053542906926092634,0.17599316993040243,0.08893524312798405,0.13032943478868644,0.12177203100319581,0.07289127762848155,0.08361486486486486,0.17282766637605346,0.16151528906862544,0.11545804205620595,0.188036941580756,0.10002496255616575,0.2800660160734788,0.39905320480204626,0.12799206836315566,0.305104537366548,0.1874382371437005,0.20548417424005014,0.1192577663492946,0.21945784581429242,0.13592483531161773,0.07463468037507735,0.49738191578185903,0.2613097496206373,0.15363031386571316,0.13316133327784943,0.4600097103091115,0.3555728377880561,0.8848780443623255,0.20079164198395177,0.041654629221342006,0.08223490221705106,0.26888610408341806,0.27687193999011817,0.9012064328077698,0.21058548563651966,0.17243631613324625,0.4010960876870149,0.28145391517128876,0.25641431738992715,0.08060925100189706,0.3477148713480668,0.18800412715074094,0.3167521198974561
1,0.06300362983875614,0.013220159030065015,0.022798556042135164,0.005606472622284887,0.05727724462314608,0.09381034267433928,0.002752201393501079,0.019130334420174856,0.019214892389816902,0.25724568490635324,0.12090733678724987,0.008305503121823724,0.20092508537586998,0.10779214759189729,0.07497320721308418,0.060904382323770344,0.07140525939351013,0.01986556869369369,0.08660273176402207,0.06978087731605662,0.12294000393048654,0.1500898156825992,0.07710101514395072,0.17217996555683127,0.020111662701632314,0.04305745715499739,0.1301156583629893,0.15151631822790332,0.10222500783453466,0.1580026409062478,0.13580735982795944,0.09161834795543547,0.041283894204071275,0.400801819982625,0.08877086494688922,0.10195669447755266,0.29187299737838623,0.4393267519016021,0.2556178625516761,0.5072888079776106,0.16301362485863538,0.016011069381300654,0.22777768923032782,0.29981320785945664,0.22108431029061673,0.553316002115759,0.3820005325286234,0.09479098628347485,0.36556524521961753,0.17934339314845024,0.231675641431739,0.08584900481276574,0.22015202542320814,0.5916950031395374,0.12315125221849732
1,0.08954013811495312,0.02725658867381712,0.008825008876790153,0.10327771622967513,0.09860410423699884,0.24142833812071893,0.00699201297921512,0.02148676073135778,0.05120955429140137,0.342959970620639,0.08436773576019083,0.048729490344126616,0.2005792590671335,0.08127752282946275,0.13559479986953077,0.11185394703008486,0.05119124499163246,0.04583685247747747,0.09334495786108687,0.2083109808938225,0.22650832420898961,0.10155029678225556,0.14343484772840737,0.13109931113662457,0.00814092603033595,0.14484679665738162,0.08185053380782917,0.19119855234281755,0.127107489815105,0.21742303148238232,0.24130954570535224,0.10576485231170879,0.04807463468037508,0.16981208611789997,0.16929059180576633,0.1645808502185141,0.11805584453414342,0.3406700113286939,0.10310670868977939,0.752099013667364,0.09817437664925413,0.049503043573017866,0.13389968282303435,0.3070011585841629,0.33216547635089605,0.41208908695994695,0.4643649596165794,0.11833224472022644,0.22666613329066324,0.22119698205546492,0.18986379474184353,0.09036287887567938,0.07267284374668387,0.13617283548087514,0.2221455334253599
3,0.020099923452379972,0.012466678463584626,0.011062699727778435,0.05485614529828448,0.1512726169252361,0.07284831833072349,0.007974766994169647,0.024737667234132593,0.008120242928716031,0.025986044803525524,0.04893723696804874,0.0473355597502541,0.04854536808887736,0.0807583553515969,0.10908158986067751,0.11490283951070786,0.020762591226937206,0.031918637387387386,0.06608544027898866,0.10531093962778032,0.06513377691681406,0.10650968447360201,0.11223165252121815,0.1299870838117107,0.015635528541371582,0.10858788536896274,0.1084853202846975,0.17208896418075176,0.19059855844562834,0.22805615400653273,0.09933362572685729,0.19864302844479523,0.0767924857600711,0.0324547793135853,0.20120447647951442,0.1142232816845451,0.17169489409512714,0.13714193235151317,0.19037288690598012,0.2791461746777889,0.11589207819484086,0.01922950213126137,0.35147670582234897,0.18866006194878587,0.2189282666307326,0.5365418593920569,0.2471228661873909,0.08866753755715219,0.4078566285302824,0.2677915986949429,0.17567310738042444,0.10633833316050484,0.019201447648409094,0.06472600830689006,0.27775586669296
1,0.09758175368128204,0.03400366465548243,0.013559296958219906,0.0784458544555231,0.15297955467890603,0.12626209255185267,0.007849778328926053,0.03207625203181656,0.0604833693353389,0.12824091076019095,0.12868624561296887,0.08280818934223899,0.3985215925301517,0.11068465211143558,0.35333861423046453,0.17257466113213094,0.11544417362803712,0.034276463963963964,0.14251671025864573,0.3471712128089795,0.11249613970072153,0.1974773508278663,0.12516225661507735,0.26137342135476466,0.08792750175332445,0.1693498890515084,0.22080738434163702,0.23950512711918787,0.2587903478533376,0.4823823754256723,0.11966440769089288,0.29971767705898417,0.13306995414663558,0.013754660663157859,0.19513467374810317,0.18757449344457688,0.4000665806666389,0.7032529535523547,0.21710122385493838,0.3991545073318298,0.1874899025257149,0.04598557533920253,0.05694840694282844,0.3537701274442579,0.5444010241207384,0.735586391617993,0.5126475548060708,0.23767145656433702,0.8241299303944314,0.3586867862969005,0.374152676591701,0.20524097377683165,0.03231517629252328,0.04086131658632886,0.29422204693354365
4,0.02880001316948301,0.8251696758321108,0.16529692863060716,0.6658049932297088,0.7833327011341653,0.7790245261448896,0.11723201572406425,0.38886804974464034,0.3806448694314699,0.1216746235769372,0.6963946580774548,0.35291128212574413,0.9020230839061081,0.07141334075001159,0.8501001817249895,0.43646916210557246,0.3778236082467068,0.3694573479729729,0.4557396105783202,0.703420954896216,0.1270108649877874,0.6666861918150578,0.5270926942918953,0.880058840413318,0.44991680303634546,0.6963788300835655,0.6308385231316725,0.6381242059061332,0.5720463804450017,0.7724303287233303,0.05391830902222663,0.6619865820709753,0.1564091579799134,0.008643565327032353,0.7266691957511382,0.6719308700834327,0.6143314884940285,0.7888978799158438,0.5396831893905285,0.022538923457326842,0.36937907264796166,0.27499100359349415,0.3951483081238743,0.941597900361762,0.7102367156268248,0.012638283984379398,0.6927605692139286,0.30021227955584584,0.01945355628450276,0.7170167210440457,0.4816598036110232,0.024417618748436922,0.020270987271640725,0.0249374984880787,0.5285939656872412
1,0.011539759492316429,0.015440643426738282,0.033552417445851586,0.06267275433354595,0.12186587262451162,0.0,0.00645774770425231,0.021592559463696606,0.019712511733637937,0.06237238340066103,0.04946140172290676,0.04163641643676492,0.1516556434530757,0.08264960830667964,0.028563440659801494,0.06264923043015097,0.012780451221798637,0.03666068412162162,0.030165649520488225,0.10976767218256098,0.0975462534040821,0.11699468915963764,0.07212514561491096,0.035304247990815156,0.013885641991776566,0.07355648930645389,0.035670596085409255,0.0270665691294806,0.22322156063929807,0.08947807352838973,0.20535221629575132,0.08067453932788923,0.04185507798245197,0.16354490969384133,0.20345694233687406,0.11742649980135082,0.09758228954267406,0.18579058100016183,0.1488682411690066,0.6914019690423787,0.07084387958425334,0.018869645871029544,0.22682934604166333,0.4123732059678907,0.16257916722813634,0.5480237910350338,0.16724357267536463,0.09853309383844981,0.758412673013841,0.13506831158238172,0.14095660437123853,0.08482118348898067,0.0507249412172087,0.17064990002913408,0.18497337803194633
1,0.010025268945535955,0.016165583062670175,0.014524647887323943,0.08867403005785521,0.17990175624928875,0.03167359956961563,0.008564174327328158,0.04246376393417395,0.05874735639723595,0.034924715387440325,0.05770370257828287,0.048678669957891677,0.17312929581117883,0.094812960645251,0.12744047341689574,0.12882489071740807,0.05367720073050989,0.07581116272522521,0.09068584713746003,0.16254694012297283,0.07830090681939414,0.12139761012183695,0.1330837077716758,0.1268836107921929,0.0336225745678571,0.1383787356593173,0.13792815836298933,0.07924254674726317,0.2717016609213413,0.16792341371881297,0.11160000565922949,0.1448954190826022,0.08176654449680297,0.8885902909470739,0.15850246585735964,0.14416964640444976,0.22907910615455035,0.23450396504288712,0.256518357824076,0.5671095653434048,0.12201787926113414,0.053803579302689794,0.14723625699303483,0.210992362802355,0.35866684633697166,0.7562600582959137,0.23221206473181266,0.21558621815806664,1.0,0.27375611745513867,0.21457079505859994,0.24747619541414798,0.02877005735860016,0.13899684153066388,0.3828633405639913
1,0.019927073987801767,0.01364256480218281,0.013596283583856077,0.06037309340763868,0.09577817395592307,0.06022499111371561,0.005624489935961689,0.04825384001308057,0.06815123104239944,0.14569225119353654,0.14553548367492666,0.026804123711340205,0.10523926857735703,0.0906596208223242,0.2960253483062299,0.1196414796311942,0.092778923539501,0.04872255067567567,0.2108398721301947,0.15383980522428095,0.07288245037760746,0.2160457669478288,0.13548011316358793,0.20203071182548799,0.07123997854755978,0.10792691563193428,0.17498887900355872,0.25341700997189387,0.3565653400188029,0.37052609632358047,0.05957753851813076,0.18058043168088397,0.05870499944468244,0.4763392117690407,0.2489567526555387,0.1266885180770759,0.226748782822188,0.3746237255219291,0.648888706970652,0.333466927514967,0.13904895255533417,0.0473439060116269,0.10437353564654692,0.10074953301964863,0.2807348515474105,0.5761223088783102,0.2090174846898021,0.1797028086218158,0.48843107448595885,0.27355220228384997,0.2779220779220779,0.40760892771091684,0.0326782054074583,0.2970938506085023,0.3182804180634983
1,0.011687916176240605,0.01750129861233996,0.01829728370221328,0.07827799599377805,0.09966619883928232,0.043317033806307824,0.008087501868703084,0.043858383587731184,0.034867282659096825,0.038589790672052884,0.13895683617192603,0.06626978365035574,0.2646651969048545,0.08090668891670144,0.12087041610362982,0.14796311942107776,0.008242540396780759,0.04993665540540541,0.08198198198198198,0.11843354103907897,0.09337713018332912,0.15961808809746955,0.1952571143285072,0.10802956371986223,0.33233405299852864,0.20433407298994383,0.168038256227758,0.12869775022780064,0.258100908806017,0.18514142747932447,0.34038850610489385,0.17707416289730124,0.037222142891141896,0.11290382554668776,0.19674696509863432,0.17942987683750497,0.11364487536931464,0.5749150347952742,0.2642953624493471,0.9049126429910604,0.12830523991598902,0.0801820568572891,0.2671219776541655,0.3145437779301539,0.3785204150384045,0.5766681296915268,0.24664950741102337,0.20803396472893534,0.6487398991919353,0.3194840946166395,0.18859676908457396,0.07592458170417046,0.1004669112924395,0.20989148875077965,0.3711299546440544
1,0.05764529643683174,0.020229811572776518,0.011351195407740561,0.16492653394657625,0.0797898569965482,0.0659698538806644,0.0073816835237980865,0.029787152186667432,0.04183395347259136,0.20383400661035622,0.12541971163341892,0.05206911572527951,0.16934682055937406,0.13580864970101517,0.11066585900004659,0.170517577048819,0.08376559798345935,0.06668778153153153,0.12008137169427491,0.09515949325300212,0.12417529969959853,0.19857075913776945,0.2272091862206689,0.16539896670493687,0.10147966831227054,0.1614182522071668,0.17143016014234874,0.3197551303276479,0.1620808523973676,0.15379804016957396,0.13611861745023418,0.18677332199993926,0.10511368143811382,0.4263099717064366,0.14050644916540214,0.18906436233611446,0.4587824060588406,0.2906942871014727,0.21603700216937502,0.4051436024237154,0.07213635629274598,0.03484523646611015,0.19620343953714472,0.325893173811269,0.3513452814086152,0.5956030475933242,0.3746043016478803,0.14181907250163292,0.4922273781902552,0.26983075040783033,0.13975292999683242,0.22607189259419663,0.5009494607621378,0.2584202184108366,0.23378031946361666
1,0.011391602808392253,0.005017495590426231,0.019532636998461358,0.05633329976164099,0.08477790843227251,0.0565936230101928,0.006982209946646995,0.02946975598965096,0.042557763427240144,0.09069408740359898,0.01832297664808034,0.023609699433715697,0.03181602040375221,0.08513419552218049,0.10866222450025627,0.08900562024758475,0.06509315390010346,0.0051203547297297355,0.05690206335367625,0.23917798043989602,0.08186641960751284,0.13851140268666043,0.1203860875353636,0.09658438576349025,0.029751509234175386,0.13044709881497568,0.07167482206405694,0.11119239209948792,0.12648072704481356,0.4014872472027243,0.20818890508057328,0.1878054703864485,0.05776889269678075,0.3658557197280844,0.13562215477996967,0.11178982916170045,0.21051974532895013,0.36717915520310723,0.18206377143792724,0.41139535726254195,0.10611772308686519,0.04786088261083319,0.2346392311247828,0.40600099307213955,0.23343664375870277,0.5687227792970729,0.4383893967634094,0.08009470934030045,0.626638131050484,0.28181076672104405,0.17801710484637315,0.26498880681229,0.04591201291266636,0.16754717457405893,0.20015775981068823
1,0.014023441679767556,0.034000810562427576,0.02630118948988046,0.07492642204093508,0.13799643439669235,0.06778553793242581,0.009610648053975497,0.05046599532561964,0.0724318883523145,0.06293793609988983,0.09030826964858171,0.06031653840569188,0.16917390740500582,0.10031057340193761,0.17352406691207303,0.23039341733093338,0.06358630363380066,0.07684931024774774,0.1486050566695728,0.19770560805513146,0.1162581768157444,0.033065838800374885,0.1367282409718755,0.20488303673938005,0.10494162460979937,0.1791700108587885,0.2735209074733096,0.0763164311656977,0.5314008147916015,0.2050003474876642,0.10786491419193277,0.20983728484259737,0.06976375204277532,0.009067799761347002,0.2310318664643399,0.206098529996027,0.2638883109317132,0.3649943356530182,0.419446604723507,0.32756614044144944,0.2336017017609995,0.0499515967987998,0.43271544922777766,0.2510462724327903,0.3332210393927144,0.3050941400227332,0.37677879352681876,0.12901426083170042,0.1941615329226338,0.312219616639478,0.4046246436490339,0.024734809898803823,0.04449619936441979,0.06781295719185466,0.4239301912837705
1,0.11396541364523059,0.018500231181537444,0.011258728843650137,0.06602432828638892,0.10768880628153094,0.09792205047409527,0.006369520411139186,0.04686883842609959,0.041539905678515295,0.33714285714285713,0.04384752123247086,0.056410628720778275,0.20343232611420914,0.22414128772076206,0.09244676389730208,0.1508283436799765,0.07767570082425403,0.06885205518018019,0.0939843068875327,0.17756777947427063,0.1678598500800135,0.1659832864729772,0.11930437676818104,0.08711251435132034,0.12349592266120273,0.15735800953684906,0.15775133451957296,0.14339249733697815,0.3325603259166406,0.33334491625547286,0.23093900765410794,0.11971403418232597,0.05040696844209625,0.1820050232061306,0.19926024279210924,0.11149185538339293,0.11168906828679623,0.1554620488752225,0.21583234415292046,0.8818778360459745,0.08753837040228339,0.04586900218447955,0.19174064806107644,0.1819450027191261,0.23397565467367376,0.7182157849128374,0.17978758024910507,0.16647615937295884,0.5600408032642611,0.2190558727569331,0.1795375356350966,0.24805567924654906,0.29770342196828803,0.16818875509188802,0.3441135870636955
1,0.018741820516408353,0.01570892817389418,0.015497396141555214,0.0905652353935162,0.16547813223077798,0.09215797411929716,0.012425343780098375,0.02958998182185417,0.0619931916626141,0.06024237972824091,0.1137665415761406,0.062392914186147806,0.292720356201098,0.08244564965466092,0.1651833558548064,0.1516364838555633,0.05876021637536542,0.06640625,0.0734815460621912,0.18204514505013827,0.11387180998905079,0.16870704467353953,0.0939507405558329,0.27823622273249143,0.1305882919182057,0.19446673905859024,0.19103091637010677,0.18286297308743696,0.3475086179880916,0.48488428660782545,0.09395735770574837,0.26693178713457394,0.08519364716708712,0.014567635814175176,0.5367507587253415,0.1875248311481923,0.3481544671466023,0.46047904191616756,0.19309483852482504,0.35301469988859596,0.2212020033388982,0.05768850639378411,0.14744744266109877,0.3220627527013926,0.2747832726946054,0.5384859943504733,0.5739327238839088,0.22127422164162858,0.6658132650612048,0.30245717781402937,0.2758631612290149,0.5123369058003282,0.013446039910862389,0.05841012140596586,0.34741668309998025
1,0.00918295704279259,0.013665397546621608,0.04871619422416854,0.061544376182003334,0.11285381026438569,0.060513194931455516,0.009541617549388903,0.04132883207817564,0.0856659617059296,0.08070995225853837,0.13294535012686304,0.06476452737040801,0.1786337699390481,0.08805760904834746,0.13766054703881458,0.1203516511773133,0.04549715642772327,0.08688766891891891,0.12662016855565242,0.14024965955515206,0.20381453718521014,0.17094267416432365,0.09734847728407388,0.12452174225028703,0.28004579270892066,0.1634326519050092,0.16473921263345195,0.06508040400929169,0.38704669382638673,0.40484745291542146,0.16811689138523792,0.11864090343341124,0.05344269916067718,0.09759758237077751,0.30168816388467373,0.204045838299563,0.19852149307144937,0.26479041916167656,0.29547173672792765,0.35175574454981023,0.1301989875599117,0.022672464914014628,0.14109832485934234,0.47753292507034256,0.38957013879531055,0.3807916089897251,0.3428212183071507,0.14501224689745265,0.8539483158652691,0.3205714722675367,0.45748051948051954,0.09714405968073492,0.08805606286547257,1.0,0.377736146716624
1,0.01404196126525808,0.021417114283594104,0.016059592851224998,0.07037745772764405,0.163012555475477,0.2172960717819642,0.008523736817984644,0.03337469101961124,0.0758077832189186,0.11744399559309586,0.08859144016165543,0.06484681283577755,0.34156832231011974,0.09266212395123534,0.18521970085270956,0.1839620908790361,0.09874382851071806,0.05076365427927928,0.09421679744260389,0.14067593777080842,0.10337179595159887,0.20530693533270852,0.19670494258612078,0.19252296211251438,0.06026623028369478,0.24706104527642697,0.23626556939501775,0.16060267713908033,0.2525227201504231,0.32681214816874,0.21698900694670423,0.21529401050362765,0.06444856966062165,0.6033526351550061,0.2910660091047041,0.20436034962256655,0.2277474928217719,0.45699951448454434,0.20592689615652243,0.735143874140695,0.217674618988637,0.05772398518000414,0.15854066718732565,0.22431608067528908,0.2642950186407941,0.6200243087207535,0.47720481642554957,0.34506313956020035,0.501548123849908,0.2972573409461664,0.228761482420019,0.12186240003903892,0.35384727085881523,0.08931642225253662,0.30329323604811675
