Type,41626_at,36505_at,353_at,1360_at,31553_at,33788_at,1595_at,34445_at,33935_at,41548_at,38154_at,40305_r_at,33900_at,39322_at,32554_s_at,31960_f_at,37961_at,41787_at,37883_i_at,34082_at,34220_at,1228_s_at
4,0.17737983034872762,0.18452090166794613,0.3089537553296163,0.39154123816658726,0.29499646393210754,0.41184944237918214,0.23529728565273592,0.3075407383969279,0.2460136674259681,0.21695501730103803,0.39934548027595973,0.25744680851063834,0.032522228562788684,0.723310873462323,0.36378600823045265,0.021903820816864296,0.5368770764119601,0.17773334736399032,0.1287123703516317,0.17204042348411935,0.27309968138370505,0.5429652715939448
3,0.4177191328934967,0.06643869076697606,0.09281731715316498,0.30654498399509644,0.24345827439886847,0.13712825278810412,0.14212623869021976,0.03499259301874038,0.13965909983504832,0.0037197231833910006,0.5275959667433222,0.1782168186423506,0.1332689521970063,0.47388267293070413,0.4301440329218107,0.00992774209486166,0.10397664351152724,0.0970219930548248,0.09769795092334936,0.6092396535129933,0.15257168866636323,0.03006932960183183
1,0.0,0.10928885477004677,0.09265332896031485,0.29809984335626233,0.1356966053748232,0.5897304832713754,0.16560749676863423,0.30872010240331377,0.10454795381352605,0.15025951557093423,0.41049000530691665,0.1804457953394124,0.12307527227855572,0.4110774556469061,0.22644032921810697,0.008455821805006588,0.024322963857847577,0.11385878143744083,0.17025044270174552,0.20211742059672763,0.12353208921256259,0.19079951660094138
1,0.17134778510838833,0.19589643380556915,0.20621515250901934,0.0,0.47621994342291374,0.5015334572490706,0.265079707022835,0.22671115649585066,0.4793810384101798,0.2788062283737024,0.5309570139748806,0.36899696048632225,0.08044715625594429,0.5381096618656117,0.29948559670781894,0.026494565217391308,0.451344004832377,0.3544143954540671,0.3132304578800911,0.5774181905678537,0.3488393263541193,0.14360450324386212
3,0.6794533459000943,0.019471002861330165,0.21006887504099703,0.23013008240822722,0.005480905233380521,0.07448884758364313,0.13054717794054288,0.226222151907837,0.16919330767418111,0.02344290657439447,0.1922872810896869,0.07497467071935157,0.006545415526584045,0.7453792421338938,0.2802469135802469,0.016865324440052704,0.08758683177287829,0.07681784699568558,0.2794333417657475,0.3063642925890279,0.06909421939007739,0.027350209896959674
3,0.3089538171536287,0.049200921208737536,0.26393899639225976,0.35748825171967585,0.21410891089108913,0.2889405204460967,0.05875700129254633,0.02429202203397144,0.19676380488571202,0.06539792387543251,0.21944100477622502,0.10688956433637287,0.1910168805388506,0.42263707733201467,0.5267746913580247,0.01425086462450593,0.018886539816772366,0.13364200778701463,0.15593220338983052,0.32964388835418673,0.14883932635411928,0.035905101132171484
1,0.39340245051837885,0.17782120175867125,0.6133158412594293,0.49192944221208207,0.45093705799151346,0.2786710037174721,0.3166199913830246,0.12614880121963498,0.5614641426439398,0.19896193771626297,0.3231027772863966,0.39240121580547116,0.19960103204912477,0.7217036533349819,0.21455761316872426,0.020992877140974968,0.2693647437833484,0.3064295485636115,0.34925373134328364,0.6755895091434071,0.40364132908511613,0.06913878641394225
2,0.1542884071630537,0.29464721892665224,0.3301082322072811,0.39889668323912014,0.3216053748231966,0.37695167286245357,1.0,0.24250312819111453,0.10038488728300998,0.1315743944636678,0.20661595612948877,0.2599797365754813,0.34281979622394887,0.0837608950979786,0.056790123456790124,0.018115942028985508,0.503412866203564,0.3688308955066821,0.11034657222362763,0.6331207892204042,0.2851160673645881,0.07088792774456176
1,0.5978793590951933,0.23787424104961968,0.4508035421449656,0.6152012531499013,0.39201732673267325,0.5394052044609665,0.3713377854373115,0.14289001711516058,0.45169271856099286,0.2477941176470588,0.36241818503449497,0.3634245187436677,0.05958669261421555,0.5909315695122705,0.4222993827160494,0.024649518280632412,0.18614718614718617,0.3990318846679996,0.16354667341259807,0.2464509143407122,0.41433773327264456,0.4432324131789849
1,0.3863336475023562,0.22143903970967968,0.41530009839291576,0.48736634202819595,0.45677157001414426,0.1924721189591078,0.4876669538991814,0.1640322743028089,0.5081297619982719,0.4086505190311418,0.2565894215460817,0.5472137791286728,0.032844134244423964,0.2623477777090932,0.16026234567901235,0.03113677536231884,0.24363233665559245,0.30295696095969693,0.22686567164179106,0.2693094321462945,0.541647701411015,0.1025791883984226
1,0.4563619227144204,0.3403936073696699,0.542103968514267,0.5950078321868829,0.4779437765205092,0.14918680297397768,0.34632162860835847,0.17671762861539791,0.4408530358966302,0.41712802768166085,0.45528922695913676,0.49716312056737594,0.08300289227377591,0.45833590900661436,0.30187757201646087,0.02807713685770751,0.1354273633343401,0.38245817110386193,0.414318239311915,0.5859299807507218,0.4362312243969049,0.0999236738328457
1,0.48105560791705937,0.13092330239374694,0.2044112823876681,0.40645644623033444,0.43254950495049505,0.4289498141263941,0.23303532959931064,0.14536380503099425,0.3592019480009426,0.22153979238754323,0.44029718733415885,0.2473150962512665,0.11698832848036132,0.5288990542127713,0.3521862139917696,0.01806447628458498,0.12435316621363135,0.24234452278227928,0.30963824943081203,0.24001443695861402,0.24560764679107877,0.19037018191069838
1,0.1,0.06277479237909137,0.25385372253197774,0.3855479125519308,0.2494695898161245,0.30989776951672865,0.1099472210254201,0.6815429533000619,0.10808263294320947,0.08408304498269895,0.2547762250132673,0.1776089159067883,0.2195104107223856,0.33003647153365895,0.2064814814814815,0.013208683300395258,0.3816369676834794,0.13243186362201412,0.13354414368833797,0.3109059191530318,0.11183431952662723,0.1856315990332019
3,0.6239396795475965,0.10468281108242027,0.3301082322072811,0.3464550841108766,0.1501060820367751,0.2822955390334573,0.20319905213270142,0.10218757640696688,0.2123949414814233,0.29480968858131484,0.7633999646205555,0.18074974670719354,0.10204410107838403,0.5955368733386909,0.12474279835390946,0.006778038537549408,0.3123326286116984,0.165316215931811,0.11565899316974451,0.2035009624639076,0.14783796085571235,0.10124348047322224
4,0.5422243166823751,0.3088142926931398,0.5593637258117415,0.5549955731117621,0.4953147100424328,0.4382899628252788,0.4536837570012926,0.17036056897122065,0.7045793731835676,0.558044982698962,0.6362108614894747,0.592806484295846,0.07826209950787451,0.5666069110465476,0.2160751028806584,0.0456346755599473,0.5083660525520991,0.546143323161107,0.5790538831267392,0.44189124157844084,0.5573054164770141,0.0821301361149981
1,0.5214891611687088,0.5462349082280691,0.6246310265660873,0.6589933937206293,0.777492927864215,0.4037639405204461,0.29351572598018094,0.20461965510794058,0.582986411122457,0.5820934256055363,0.5821687599504688,0.6945288753799392,0.08591955284374406,0.6729307040860482,0.2140946502057613,0.028568634716732547,0.37660324171952086,0.5548774071345891,0.38725018972931957,0.46077959576515876,0.5677742375967229,0.1418553619132426
1,0.37285579641847316,0.12577639751552797,0.3961544768776648,0.39096233739698977,0.3066212871287129,0.2373489776951673,0.2517099310641965,0.17371168864790232,0.47182075249391253,0.22664359861591693,0.23684326906067574,0.28477710233029385,0.21685517658477582,0.4189435618470668,0.2578446502057613,0.019585289031620552,0.06569012382965872,0.18517836472692834,0.10374399190488237,0.3355540182868142,0.22328174783796087,0.18360418521816563
3,0.6283694627709708,0.1415311605834322,0.23630698589701543,0.3911326023292243,0.28474186704384724,0.04010223048327137,0.24267557087462302,0.2162982352687368,0.38582986411122455,0.13425605536332177,0.341676985671325,0.225531914893617,0.0,0.4524324658465723,0.2001028806584362,0.012181941699604744,0.21504077318030806,0.15405661370093654,0.2406273716164938,0.3899783445620789,0.1735093309057806,0.025569265996692535
1,0.36691800188501417,0.34901249214878916,0.6061823548704492,0.567663284070013,0.2943776520509193,0.4846654275092937,0.4392503231365791,0.18065843029527248,0.33383080669232573,0.3158304498269896,0.45542189987617193,0.40567375886524826,0.05718215471957626,0.6389936329356495,0.15787037037037036,0.026612936429512516,0.2768146582100071,0.3605177312427655,0.25464204401720214,0.48941289701636187,0.4579881656804734,0.12313954967561379
2,0.010650329877474073,0.22478888966431715,0.05534601508691373,0.2406865082067698,0.11227015558698729,0.14902416356877324,0.5632809133993968,0.5014454400322168,0.02191501060403738,0.09731833910034601,0.15593490182204142,0.07011144883485308,0.27083973486677493,0.6286703344254188,0.08503086419753086,0.004729701910408433,0.39710057384475994,0.06997790171524784,0.01583607386794839,0.42739412897016366,0.04242148384160219,0.03884683882457702
1,0.26946277097078225,0.2396538488380208,0.32535257461462774,0.40012259075120893,0.2355021216407355,0.4171003717472119,0.2662106850495476,0.14432826590343598,0.2789254575445762,0.18434256055363318,0.28356624800990626,0.28895643363728474,0.16452306746850445,0.47184273969215557,0.2557355967078189,0.01568161231884058,0.15834088392227927,0.1972008839313901,0.14636984568682015,0.37957170356111647,0.24970414201183433,0.08071492176567868
1,0.5619227144203581,0.13155139926024148,0.18588061659560512,0.3991691071306954,0.1782178217821782,0.4031133828996283,0.1827875915553641,0.09525521724747946,0.3182782185217186,0.08486159169550171,0.3667079426852998,0.29787234042553196,0.08271025074501655,0.8646226123508687,0.2717335390946502,0.016551383399209488,0.1948655995167623,0.23413658844575397,0.10594485201113078,0.5606352261790183,0.26308602639963585,0.30743544078361534
1,0.31950989632422244,0.20776048572824343,0.5573958674975402,0.3845944289314173,0.31524045261669026,0.22908921933085502,0.24967686342093923,0.21612564541414375,0.1362029691304689,0.24282006920415222,0.2019281797275783,0.3066869300911854,0.04579839925083769,0.48995487420411693,0.07222222222222223,0.01825489953886693,0.20062418201953086,0.19941071240660846,0.26076397672653684,0.6539942252165544,0.38388711879836146,0.021180511385319928
1,0.47940622054665416,0.2919254658385093,0.4277632010495245,0.5212150105564258,0.4922206506364922,0.28238847583643123,0.3203091339939681,0.1538207079060536,0.312504909276569,0.5240484429065744,0.313992570316646,0.5051671732522797,0.08065688268488848,0.4480435185757557,0.2010673868312757,0.027150753458498024,0.18314708547266687,0.3165842365568768,0.4133569440930939,0.46228344562078916,0.4461993627674101,0.09367446889708687
1,1.0,0.5489566613162119,0.718514266972778,0.9756180617040116,1.0,0.7110130111524163,0.6831645842309348,0.40749902918206793,0.5451260702222921,0.810553633217993,0.7943569785954361,1.0,0.0925527608289559,0.7346850466711999,0.31370884773662544,0.0486814476284585,0.40531561461794025,0.7761759444385983,0.514950670376929,0.5961862367661213,0.8422394173873464,0.21368146546240935
1,0.5967483506126297,0.28414404354804945,0.43538865201705473,0.6159844718381803,0.47153465346534656,0.37455855018587364,0.3678909952606635,0.17230220483539244,0.36041944859005576,0.39204152249134944,0.43043516716787544,0.5088652482269505,0.22102726931312158,0.34329603758422456,0.1346965020576132,0.029788372859025036,0.2336454243430988,0.4665894980532464,0.3021755628636479,0.44279355149181904,0.4512061902594447,0.04562873680193359
1,0.4858623939679548,0.11703538279014586,0.22146605444408002,0.39416331812299943,0.2860236916548798,0.2682853159851301,0.17056225764756572,0.15064217808396496,0.14346869845259602,0.17301038062283736,0.3124004953122236,0.25030395136778116,0.012973774441664351,0.6267540335043581,0.0988940329218107,0.01188086709486166,0.4229537903956509,0.1621593181100705,0.2064760941057425,0.17155919153031762,0.2716886663632226,0.08416550057244626
1,0.5675306314797361,0.3867331984088213,0.6744834371925222,0.5462780085813527,0.4929720650636492,0.2534154275092937,0.4684403274450668,0.10407168231960764,0.534836226533658,0.7086937716262975,0.7238192110383866,0.5057244174265452,0.03657043637729297,0.5073870309698956,0.40433384773662556,0.027714303359683796,0.5943823618242223,0.5172577080921814,0.36121932709334686,0.39665543792107794,0.4145197997269003,0.15323273120468137
2,0.09764373232799246,0.1254100076767395,0.1551328304362086,0.30940543485663696,0.20323550212164074,0.2153810408921933,0.7139702714347264,0.21100547972788336,0.13510329117901182,0.14264705882352938,0.05015036263930658,0.06960486322188451,0.27810699949763207,0.5863262656858503,0.11707818930041151,0.0,0.5048223094734724,0.008839313900873407,0.0,0.41019008662175166,0.12234865725989987,0.04002353390153924
1,0.24505183788878418,0.043548049410286824,0.3664316169235815,0.43935163113805087,0.13826025459688826,0.44070631970260227,0.26664153382162864,0.20338276115002374,0.27947529652030473,0.2057093425605536,0.15089333097470373,0.21134751773049648,0.11827595120690244,0.865549854732027,0.3140432098765432,0.025228507905138343,0.1875364945132387,0.1742607597600758,0.16777131292689096,0.1776948989412897,0.13363677742375968,0.21646419030657676
1,0.5272855796418473,0.20378253890711145,0.47634470318137095,0.47360893550364375,0.3926803394625177,0.46105947955390336,0.2517772511848341,0.14296192955457437,0.15992459351190008,0.26007785467128025,0.301742437643729,0.35987841945288757,0.21898853332943147,0.49264387710947644,0.204565329218107,0.020552845026350464,0.1211919863082654,0.30748184783752497,0.19693903364533266,0.4396053897978826,0.31470186618115614,0.11223126828647755
4,0.7538171536286522,0.8906413566892317,0.79993440472286,0.7247156575631684,0.6981082036775106,1.0,0.34510986643688063,0.5182441858792735,0.7811640876600423,0.6773356401384082,0.7974526799929242,0.9374873353596759,0.12337766852494038,0.32960375842245165,0.5303755144032922,0.07024044795783926,0.6504379341588644,0.8666736819951594,0.6678472046546927,0.37265399422521656,0.6344105598543468,0.21558961964126705
1,0.41131008482563625,0.20824900551329473,0.5579698261725156,0.42327862153510865,0.36863507779349364,0.1320167286245353,0.22888841016803102,0.258784104474392,0.31560757206818,0.27681660899653976,0.3273483106315231,0.3419452887537994,0.22317818454950275,0.6685417568152316,0.07842078189300411,0.017745388669301716,0.24943118896607272,0.32242449752709673,0.2808499873513787,0.3904595765158806,0.3394629039599454,0.10450324386210405
1,0.3713949104618285,0.26404494382022475,0.4894227615611676,0.5143703602805967,0.4126591230551626,0.29765334572490704,0.30014002585092636,0.09673661349940314,0.24546382845023956,0.23378027681660896,0.40350256500972936,0.4021276595744681,0.055523852723273294,0.6876429498670953,0.13287037037037036,0.017665616765480896,0.24788080136917348,0.3318951909923182,0.24447255249177843,0.36507459095283923,0.3238051888939463,0.22182292329220202
4,0.3321394910461828,0.2132039919045293,0.21318465070514925,0.4734046175849623,0.38808345120226306,0.6125929368029739,0.10378069797501079,0.07451566972054827,0.43115230539627675,0.26574394463667816,0.4202193525561649,0.3671732522796353,0.1013417614093616,0.5692650058725351,0.4766975308641975,0.025573328392621872,0.5629719118091212,0.20361990950226247,0.19539590184669872,0.2096968238691049,0.34137460172963136,0.7613376160793792
1,0.23053722902921775,0.13964686998394862,0.2719744178419154,0.3894980589797726,0.3117927864214993,0.19958178438661708,0.19948298147350282,0.3349249953256915,0.2881156232817532,0.17084775086505188,0.2650804882363347,0.27041540020263427,0.10290251622941145,0.005316189651975023,0.14971707818930038,0.02137887022397892,0.2221282593375617,0.24139745343575714,0.15937262838350622,0.08782483156881617,0.25170687300864814,0.03245452232540389
4,0.7058435438265788,1.0,0.8223187930469006,0.7292106517741607,0.8157708628005658,0.8503717472118959,0.46165445928479104,0.4392267974514231,0.6144843295891916,0.7858996539792388,1.0,0.8963525835866263,0.13590272595584038,0.7468628299437473,0.6190843621399177,0.045490571475625824,0.6603040370482232,0.778806692623382,0.4932456362256515,0.5293551491819056,0.7491124260355029,0.17566149344867066
2,0.08699340245051837,0.11543024635354875,0.030419809773696287,0.20649730981407072,0.030586987270155592,0.3157992565055762,0.18332615252046536,0.0982180097513268,0.156782656507737,0.07067474048442904,0.06633645851760127,0.019452887537993905,0.5814884723624463,0.8026828212894851,0.0,0.00508481554677207,0.24769958723447097,0.029043459960012643,0.0614722995193524,0.5705004812319537,0.05644060081929904,0.033678921256837545
1,0.17181903864278983,0.08451392281387396,0.2730403410954411,0.37594497037390184,0.2980021216407355,0.5558550185873606,0.26674924601464883,0.12635015604999353,0.41669939517712673,0.19870242214532868,0.4540067220944631,0.24822695035460995,0.1188319701115452,0.7622550534709774,0.17569444444444446,0.015635293148880108,0.18004631027886844,0.24034515416184365,0.15770301037186948,0.1301130895091434,0.22776513427401002,0.10787431624475258
1,0.20537229029217718,0.051364365971107544,0.4704821252869793,0.33841857930940544,0.15514497878359265,0.26868029739776955,0.16539207238259374,0.17548073465748107,0.11695860497997015,0.08451557093425605,0.1976826463824518,0.14893617021276598,0.14904233059713506,0.398714223898127,0.09511316872427984,0.007951457509881424,0.12721232256115977,0.167420814479638,0.1926132051606375,0.42793551491819054,0.13773327264451526,0.053142093881185605
1,0.43411875589066923,0.14966152557750018,0.3770908494588389,0.5137574065245523,0.3857408062234795,0.6623141263940521,0.29367729426971134,0.23325518848250373,0.4740004712905507,0.2631055363321799,0.34446311692906423,0.38581560283687943,0.1572509254788347,0.27539098720405514,0.16616512345679013,0.028815670289855076,0.2598006644518272,0.3239503314742713,0.15345307361497598,0.20789220404234843,0.3294947655894402,0.21243321460373998
1,0.29594721960414705,0.18898736827412937,0.0775664152181043,0.32316284138118917,0.22604314002828854,0.09656133828996284,0.25683972425678586,0.2501258467689741,0.2608593197706386,0.28425605536332177,0.326463824517955,0.24873353596757852,0.10017119529432422,0.6808431724052668,0.3900720164609054,0.018676918642951252,0.2892982986006242,0.09007681784699571,0.26471034657222364,0.7289461020211742,0.210195721438325,0.11110227706398677
1,0.470311027332705,0.2508898038942006,0.3378156772712365,0.609548457399714,0.42132248939179634,0.18759293680297398,0.34653705299439896,0.32527434595636356,0.8031969209017359,0.34424740484429067,0.4859808950999469,0.4233535967578521,0.1560267084168581,0.6425480620634234,0.2463477366255144,0.031834136198945984,0.3187556629417095,0.3845101546879933,0.3001011889704022,0.6326696342637151,0.42881201638598093,0.07225543823940975
2,0.2115928369462771,0.1294577430385931,0.19153820924893408,0.4213035483211878,0.32019094766619516,0.2633364312267658,0.47802671262386903,0.31677429561765597,0.3289608043358731,0.18961937716262972,0.26207323545020345,0.2970618034447822,0.2474674314365285,0.38758731532422575,0.08737139917695473,0.021492094861660083,0.47832477599919465,0.2788593075870778,0.13367062990134077,0.2881376323387873,0.22585343650432407,0.07645337743289658
1,0.7051837888784166,0.3270988903622025,0.4952443424073467,0.5808077368385208,0.30348302687411594,0.14614312267657992,0.3572813442481689,0.21618317536567477,0.6008954520461864,0.44230103806228366,0.5168052361577924,0.5792299898682878,0.10781889391256846,0.5452803362799036,0.22458847736625512,0.030508893280632412,0.31281586630423847,0.4665894980532464,0.4368833797116115,0.5187680461982676,0.5440145653163405,0.05695840223890089
1,0.3695570216776625,0.24649312582873895,0.4500655952771401,0.5163113805080707,0.5163543140028288,0.13294609665427512,0.3182895303748384,0.3861266521882956,0.5468541355745817,0.3694636678200692,0.4416239165045109,0.4545086119554205,0.03900911578362086,0.5774865549854732,0.13212448559670784,0.026623229578392624,0.1489580187254606,0.4010312532884352,0.40875284593979266,0.39515158806544753,0.35211652253072373,0.06697621167790359
1,0.2589066918001885,0.19198827552515876,0.29886848146933426,0.4457535925900702,0.2340876944837341,0.40548327137546464,0.1946897888841017,0.3414834098002273,0.7262587385122928,0.21435986159169546,0.4985848222182912,0.3181357649442756,0.18757346521711563,0.5478766149471472,0.30452674897119336,0.015702198616600792,0.2054968287526427,0.15300431442702306,0.12937009865924615,0.20596727622714148,0.18552571688666364,0.10784251367510496
1,0.3375117813383601,0.13657617419219764,0.21031485733027222,0.33440032690866994,0.010254596888260286,0.1734200743494424,0.18294915984489443,0.10653108774755857,0.34914774958762074,0.13079584775086503,0.21245356447903768,0.16656534954407298,0.08222251486375097,0.5969586449898003,0.15671296296296294,0.012331192358366272,0.3587637169032518,0.05977059875828687,0.08692132557551228,0.13949711260827719,0.150022758306782,0.0993512275791884
3,0.17888784165881244,0.07083536883243771,0.24327648409314528,0.3772389838588845,0.25671852899575676,0.35013940520446096,0.1933972425678587,0.2002761437673489,0.26879271070615035,0.18607266435986156,0.3424730231735362,0.2202634245187437,0.14317974530432281,0.20739321258576993,0.04819958847736626,0.019840044466403164,0.2885331722541025,0.22477112490792384,0.239817859853276,0.413318094321463,0.21447428311333636,0.07177839969469534
4,0.35475966069745524,0.15416288645404425,0.26869465398491305,0.48505073894980594,0.26255304101838756,0.6099907063197026,0.22355665661352866,0.23882121129312953,0.7835205404131647,0.2672145328719723,0.33053246064036795,0.43302938196555224,0.020592208907032665,0.3014774061939791,0.45604423868312755,0.01972167325428195,0.6675123326286118,0.3527307166158056,0.18406273716164942,0.09359961501443696,0.4182976786527083,0.7801329347411271
1,0.24976437323279926,0.12122269523344269,0.2165464086585766,0.40100796839882863,0.3543140028288543,0.10353159851301116,0.2720809995691512,0.2926980109019258,0.5331867096064723,0.41989619377162624,0.40739430390942866,0.37183383991894636,0.14508191524125857,0.7063732459664956,0.30617283950617286,0.022974308300395256,0.21459780529547973,0.2722298221614227,0.28798380976473564,0.17871751684311837,0.2138370505234411,0.11754229741763135
1,0.6860508953817154,0.2677088422081094,0.6202033453591341,0.4482735135871417,0.29694130127298446,0.16301115241635689,0.30875700129254635,0.21609688043837824,0.6544654779671667,0.36288927335640137,0.4866442596851229,0.34143870314083086,0.03150773792975628,0.5505347097731348,0.5352366255144033,0.5405550065876152,0.4012483640390618,0.2706513732505525,0.31530483177333674,0.233337343599615,0.39171597633136096,0.09556672179112073
1,0.4188501413760603,0.41998743806267014,0.6029845851098721,0.5300687870326228,0.6440063649222064,0.4358271375464684,0.42519388194743646,0.2472493491924233,0.49752572460922156,0.508477508650519,0.5719087210330798,0.6043566362715299,0.10942842232074487,0.5814427891450826,0.18690843621399178,0.034446022727272735,0.31426557938185845,0.5571924655371988,0.29177839615481915,0.6164581328200193,0.5872553482020937,0.13705317389645083
2,0.2350612629594722,0.10663689022262546,0.027222040013119043,0.27712320370496496,0.2591053748231966,0.2387546468401487,0.24445282205945712,0.023486602712537212,0.13416071007776292,0.15216262975778547,0.12444719617901999,0.15086119554204663,0.4037965360997713,0.7089695246337393,0.03703703703703704,0.01394721673254282,0.4267794221282594,0.11512154056613702,0.057222362762458893,0.6719802694898941,0.11042330450614475,0.0
1,0.05862393967954759,0.1182217879824133,0.1437356510331256,0.2835251651569843,0.1760077793493635,0.245817843866171,0.33686988367083154,0.5975204590890132,0.19864896708820987,0.07820069204152248,0.16513355740314878,0.05562310030395136,0.20552214564768886,0.448476231686963,0.05025720164609053,0.011348196640316206,0.30093627302929626,0.0978638324739556,0.11252213508727552,0.08614051973051011,0.0,0.118766696349065
1,0.43223374175306317,0.3088142926931398,0.4419891767792719,0.5647006742491316,0.46039603960396036,0.40225371747211897,0.3148427401981904,0.08738799637561305,0.3141151519912026,0.4126730103806228,0.5959667433221298,0.6153495440729484,0.1282794141316594,0.3427706002349014,0.40699588477366255,0.028964920948616604,1.0,0.5073134799536988,0.8792815583101442,0.5055642444658325,0.5568502503413747,0.10993353262943646
1,0.5277097078228087,0.15332542396538487,0.2978025582158085,0.3062044541306273,0.20350070721357852,0.2454460966542751,0.10808918569582078,0.46514404061614584,0.5550231717854056,0.19653979238754324,0.6468246948522908,0.232016210739615,0.07158011793453609,0.39661247450083453,0.12541152263374486,0.017266757246376815,0.3065740461089298,0.1436388508891929,0.09304325828484697,0.23339749759384024,0.3068730086481566,0.20248696094644447
1,0.564373232799246,0.1539884151022402,0.3071088881600525,0.5022134441190492,0.348258486562942,0.5769284386617101,0.25382378285221885,0.21868572825727398,0.44662634514177985,0.37305363321799306,0.4129665664249071,0.3657041540020264,0.0752722785557165,0.5954441491005749,0.17694187242798354,0.024523427206851123,0.2983388704318937,0.269914763758813,0.245180875284594,0.05765760346487007,0.33181611288120166,0.19890122121867448
2,0.16135721017907634,0.40456417056319355,0.03419153820924892,0.21467002656132944,0.12066831683168315,0.08303903345724908,0.36024342955622574,0.1559493161127012,0.36603566098499724,0.10856401384083043,0.13886431983017866,0.0,0.2395075818542743,0.5205538727823453,0.27667181069958846,0.008671977931488802,0.4830766133091715,0.10796590550352522,0.049532001011889704,0.35605149181905676,0.11888939462903961,0.0453981681719883
1,0.20933081998114988,0.22437015841998745,0.2950967530337815,0.3820745079343459,0.33407001414427157,0.383364312267658,0.22285652735889702,0.18925915804915935,0.2009268714162281,0.21202422145328717,0.3279674509110207,0.22492401215805474,0.0785157221661326,0.8242566606911048,0.2677469135802469,0.013195816864295126,0.24077318030806405,0.22182468694096602,0.09865924614217052,0.5009023099133783,0.1991807009558489,0.043887546113725986
1,0.30103675777568334,0.19282573801381814,0.38561823548704494,0.5200572090172308,0.32045615275813294,0.2658457249070632,0.3391856958207669,0.10092191747328454,0.3983976121278769,0.2403114186851211,0.16999823102777284,0.27254305977710236,0.21330641031268746,0.5110341843357854,0.15612139917695472,0.011713603425559948,0.03563877982482634,0.20130485109965277,0.33741462180622317,0.6489412897016361,0.2623577605826127,0.2140789975830047
1,0.6818096135721019,0.4565566334007956,0.48138734011151196,0.5900701491520807,0.48833097595473834,0.2224442379182156,0.6293084877208099,0.242416833263818,0.3850443798601838,0.5424740484429065,0.5967627808243411,0.6871327254305978,0.1660643128533037,0.5251900846881375,0.1969393004115226,0.03379240777338603,0.19369777509312394,0.5786593707250343,0.2629901340753858,0.9065808469682387,0.5516613563950843,0.06465462409362677
2,0.298114985862394,0.17195896433805571,0.2958346999016071,0.37301641353946746,0.1730905233380481,0.2880111524163569,0.4431818181818182,0.016611773504580825,0.12277118843767185,0.2265570934256055,0.21864496727401378,0.18703140830800408,0.09359651561486425,0.6038820547691167,0.048585390946502056,0.00717947134387352,0.1623678646934461,0.18994001894138693,0.13731343283582093,0.38751203079884505,0.22485207100591717,0.025251240300216256
1,0.10819981149858623,0.1658175727545537,0.22441784191538208,0.3743104270244501,0.3551096181046676,0.23331784386617102,0.26971133132270575,0.13477829394928734,0.23218914460765064,0.19204152249134945,0.22474792145763312,0.24194528875379942,0.10679464856191076,0.5003399888730915,0.1744341563786008,0.00935647233201581,0.04006845867310985,0.20498789855835,0.1627624588919808,0.41656641000962463,0.21228948566226674,0.05616333799771021
1,0.4807728557964185,0.43631795659152767,0.5074614627746803,0.6128175440986176,0.5525106082036775,0.3328066914498142,0.4033283067643257,0.4677328884350415,0.2864661063545676,0.5487024221453286,0.5159207500442243,0.7168186423505574,0.12158280048188305,0.4416764542251345,0.15056584362139916,0.03683917984189723,0.11166817678445584,0.5140481953067453,0.3085757652415887,0.5656881616939364,0.5795175238962221,0.07705762625620151
3,0.5274269557021678,0.07271965943192127,0.5748606100360775,0.3440713750595928,0.17052687411598305,0.020910780669144983,0.14417277035760448,0.20896316644853227,0.1556044301311759,0.08027681660899653,0.16407217406686717,0.14539007092198586,0.02249437884396842,0.4830314644248007,0.16872427983539093,1.0,0.22671901741669187,0.002735978112175119,0.9231975714647105,0.14563282001924927,0.17223486572599,0.05576580587711486
3,0.3706880301602262,0.043757415032451674,0.7531977697605773,0.4097936389021318,0.12084512022630836,0.0,0.0645196036191297,0.15543154654892202,0.38205953970622886,0.09999999999999998,0.4646205554572793,0.28986828774062817,0.005911358880938796,0.9151882302033754,0.21540637860082304,0.1719624917654809,0.07373401792006444,0.27128275281490055,0.6798380976473566,0.1696342637151107,0.24697314519799726,0.14525823686553874
3,0.3910461828463713,0.011794263381952668,0.15193506067563134,0.33909963903834367,0.2694483734087694,0.21719330855018587,0.11121283929340803,0.08418070157775892,0.13903071243421566,0.01756055363321797,0.33583937732177604,0.149645390070922,0.17329255861365955,0.4670828954688756,0.255298353909465,0.011543766469038208,0.11714487063324272,0.1425865516152794,0.245180875284594,0.6727622714148219,0.1780609922621757,0.048801043124284446
1,0.3618284637134779,0.08458371135459558,0.3148573302722204,0.43512906081863384,0.3544908062234795,0.1641728624535316,0.25807841447651875,0.21975003236059773,0.4412065038095986,0.18209342560553632,0.2289934548027596,0.24194528875379942,0.09049451541001519,0.5259318785930642,0.03181584362139918,0.012712038866930174,0.15447498238195917,0.1446911501631064,0.16230710852517077,0.315567853705486,0.2102867546654529,0.045191451469278714
1,0.08369462770970781,0.055621466955125966,0.20924893407674647,0.27542055438261936,0.17618458274398868,0.24107806691449812,0.10114174924601467,0.12747199010484833,0.18898751080040846,0.07534602076124566,0.0830532460640368,0.09929078014184399,0.1417653112486526,0.4879767571243123,0.14699074074074073,0.010149044795783926,0.6279271116480419,0.020730295696095996,0.06379964583860359,0.05239412897016362,0.05889849795175238,0.3531357333672561
