Type,36119_at,38174_at,40093_at,37780_at,607_s_at,41279_f_at,38239_at,38982_at,37406_at,34730_g_at,36095_at,33323_r_at,35371_at,41018_at,41428_at,36133_at,37286_at,39326_at,35668_at,32624_at,41723_s_at,41619_at,39686_g_at,33450_at,34338_at,38404_at,35188_at,33865_at,39160_at,38856_at,36937_s_at,40530_at,41101_at,37628_at,41620_at,31431_at,37530_s_at,41164_at,38627_at,33916_at,36673_at,31432_g_at,41256_at,33520_at,33143_s_at,33819_at
1,0.12646839487421577,0.16392610992548018,0.018035794759544192,0.07603109764132299,0.18492838780756518,0.11864238715480668,0.10132109581421221,0.19562199247866935,0.11040038310899794,0.07601415051986998,0.2466428267773638,0.038976641739893875,0.1769924644567356,0.2097781943142768,0.06541038001627747,0.03511632963687758,0.07299660895948598,0.2733662647616013,0.041704100533501924,0.1872313920896917,0.6249467332835148,0.0568678142462586,0.2467226290409001,0.23042828685258965,0.3016044708851632,0.5662193366675986,0.08212043031689627,0.2531210347509312,0.27530419599498007,0.25422630999417056,0.1775619060292536,0.08994677705499705,0.3874909266876361,0.0521463425603202,0.372969555490711,0.3311661464039857,0.0458454784267156,0.25514321046254546,0.10597702456778889,0.49114048873686483,0.28633832976445395,0.402922210327777,0.3940353998221014,0.3144977168949772,0.30228506540980293,0.10095301046478301
1,0.12724629352161626,0.05554577895952138,0.2336155282302195,0.030014055431106433,0.1465839147998531,0.07100907294477615,0.14681629815046585,0.10281443340656969,0.09169525731584259,0.028947510190888353,0.05423991597689366,0.16823209880346357,0.46928245294925575,0.1947106373008435,0.027028986414574595,0.44468036529680366,0.019473496341245754,0.286656928878738,0.06358396832263002,0.18936966677047648,0.6271082811988562,0.08885686299698119,0.20779889265940346,0.06826030876494024,0.16144970947566947,0.33200946434303585,0.14240057440490678,0.30803773893823416,0.17486959131336277,0.10061098516743311,0.22758242123823147,0.04143524541691306,0.07996612630050809,0.020263362640822107,0.23207859157669486,0.2718386289872449,0.009388247148152144,0.20919095144709396,0.2604725887170155,0.37355705525253463,0.20603854389721626,0.2514738492124178,0.35540741777187007,0.5329147640791476,0.35242195156096884,0.15974402206047522
1,0.10089420715228888,0.11045026764160513,0.044511684800103,0.19466772082399966,0.13402864487697394,0.117664973900233,0.09612942103555369,0.07732952324468587,0.0688912073064359,0.07731607017795895,0.14106379254294935,0.10776015875094021,0.22940717918259773,0.1556544829740706,0.09780254178926939,0.3695477277669059,0.2998393717651258,0.15514951930737775,0.06305526902472298,0.28389909685456244,0.20688792682851515,0.07103860235082535,0.241221646722629,0.2517430278884462,0.4035722705273814,0.49484845660795457,0.10718979701114736,0.26327207236707456,0.21203688546952582,0.27754388237580147,0.24510684542621736,0.19603784742755764,0.40382288894265667,0.049627847361201675,0.2701585448886295,0.15658528517974904,0.044645963030935494,0.4217719874589355,0.2897804822565969,0.559951927521494,0.46081370449678805,0.17753734006219096,0.41920105539842284,0.44682267884322674,0.2689968422853765,0.32485495702286865
1,0.053734529258430655,0.07219326172899974,0.012026009141827077,0.17090525760969827,0.08083731178846859,0.14268816975826729,0.10845964863486766,0.09223739368369975,0.08113701277600097,0.06947761596063713,0.14716547050438875,0.3999296608059229,0.17673261813727312,0.2348875351452671,0.0767920866462155,0.2380952380952381,0.25938485335237077,0.10881535383580322,0.06263379141294824,0.1902834008097166,0.32891657042631894,0.05285342668122551,0.249901768172888,0.26548804780876495,0.19155191302297847,0.394390771747797,0.24049554592805336,0.18149072899185462,0.23590876848365797,0.4028758339270678,0.23192166516961085,0.21720875221762273,0.38337769174933456,0.05221829956600931,0.24331290730473687,0.14487420668554774,0.0550097760504756,0.7068563648400515,0.2500568698817106,0.31354965948661057,0.1835546038543897,0.12918641994188715,0.3531586995412615,0.368673896499239,0.542870253706037,0.21504057588581432
1,0.106230715023638,0.14055557499212817,0.10479624026266657,0.2044186761540827,0.12459786999632759,0.25457365658797776,0.15140221573262874,0.10827750744719565,0.08483127811318818,0.046752383859787736,0.1748480832228863,0.10021794881668425,0.18456512862392813,0.28840596688534836,0.05084830651724786,0.05864318330071755,0.20358141471830565,0.3402029000902959,0.032176488204172626,0.23662410464029895,0.5028316277690972,0.06309814374718993,0.20621539560635824,0.2468127490039841,0.07010026209593546,0.29476665320534723,0.23122231417027697,0.34173795587573164,0.19730452338080426,0.3121316147418874,0.2664204841589319,0.2168539325842697,0.3180498427292523,0.047046389782105194,0.32705962455014104,0.38516321088210365,0.04650521189439465,0.27579349713329254,0.5140468607825296,0.47653385103694806,0.3050963597430407,0.28060483254320234,0.3435341855142569,0.400589802130898,0.0752251621634234,0.16637791473770913
1,0.0677839124812709,0.08659867753559808,0.03411124702246829,0.14174023806386438,0.13293426367976496,0.16484995290001347,0.08893524312798405,0.17246492067557187,0.11514648788246762,0.03154237075080359,0.11795743829553128,0.0633309459081329,0.19007758268681094,0.188036941580756,0.04941463720027546,0.09689606436181779,0.19391397465643403,0.2361856199429897,0.08563759580297031,0.27626907505450016,0.6861278030644574,0.04478852206307406,0.2490801928915877,0.2515189243027888,0.15882458986839734,0.27823770619117144,0.19002823346151973,0.3555728377880561,0.14042123642712936,0.27777058099617846,0.19208889184603611,0.21363098758131285,0.38322646987660286,0.044613343527242465,0.28812858671335473,0.3489911727616645,0.03801864046925042,0.26589305120101925,0.14992322565969066,0.3296816739083542,0.3806638115631692,0.31110134067390527,0.4623864397293543,0.2952815829528158,0.13686281829918956,0.13335175148915954
1,0.11149880612740569,0.08867158800685722,0.060358591386081246,0.03812535687618044,0.25724568490635324,0.1563577899128119,0.10779214759189729,0.1642831147474693,0.07735723203748995,0.03590604629446729,0.0956012903548476,0.1493064914861337,0.3695757080812206,0.1500898156825992,0.022225004695423527,0.2525440313111546,0.07305610089832829,0.20521945432977462,0.05270688450404286,0.7270009342883836,0.22644375961116842,0.08884642558931209,0.3158421146633326,0.11364541832669324,0.20969061585611076,0.4327710643761714,0.07623034610329554,0.2556178625516761,0.2589621869373056,0.125137638448086,0.5103407742550762,0.040153755174452986,0.22386886039196705,0.04082210878999798,0.3023538566287326,0.2813139561325532,0.008936389698561779,0.19753300773199095,0.2036510464058235,0.4268281408893409,0.4581156316916488,0.3169827190701942,0.662222533156101,0.434265601217656,0.12495527867220434,0.3416456019767673
1,0.08297585572272052,0.00138194031417276,0.05671151741453679,0.09566477796811175,0.342959970620639,0.12968432384959167,0.08127752282946275,0.13506045370607506,0.09839402076313945,0.06685581913193384,0.13746280227062443,0.2593462562349021,0.04940792160065333,0.10155029678225556,0.0893132160520879,0.06861274190041314,0.1525968231304658,0.11897806341955704,0.04215885269357469,0.12301463718467766,0.4833190259447508,0.09392864024664398,0.14495445615288444,0.2500498007968127,0.22200496456851246,0.6235904445341865,0.11646302876892374,0.10310670868977939,0.11011076553718556,0.19373016387071698,0.31390487596615546,0.1998225901833235,0.3548270021775949,0.047397180184839564,0.34529715008267675,0.4569181154776425,0.020463732652008584,0.46816768052762403,0.045950864422202004,0.5113863979538381,0.3566167023554604,0.5263929245042566,0.31188222713053554,0.19720319634703196,0.3009162038981443,0.13862674574424413
3,0.07484794373405033,0.12533673862085853,0.04216828687310886,0.19668818904554838,0.025986044803525524,0.10879034485689394,0.0807583553515969,0.084419523109895,0.04727291385178471,0.02351536265196545,0.10370351846757861,0.5386056923404725,0.19737184008315084,0.10650968447360201,0.21885682088524386,0.42316808001739514,0.14730204057350227,0.17581133478514901,0.04943488725473885,0.15509187169106195,0.11331451757338457,0.5521388656946495,0.4322200392927308,0.13735059760956175,0.15078143417786471,0.1086224928292587,0.1343766733193789,0.19037288690598012,0.2731489059857041,0.24204935552820775,0.4840702174612152,0.146836191602602,0.2843576094846358,0.0029457399203975626,0.15679408617838733,0.04205858640150497,0.04176712608106325,0.06831007906866358,0.24741242038216563,0.3941326923669533,0.211220556745182,0.03249732374980884,0.2848676254534915,0.3527397260273972,0.21960116353228493,0.25525498387550705
1,0.07117396331492921,0.10340062274778714,0.1221946822893195,0.2687661966881891,0.12824091076019095,0.16582736615458712,0.11068465211143558,0.09656418067368476,0.11229882501838581,0.08788406629913624,0.12831028532846533,0.2023484049175825,0.1841939195961246,0.1974773508278663,0.07110749389594942,0.15416394868449665,0.17330001784758164,0.24928737097431,0.04726095009926907,0.18399252569293054,0.1816194316981738,0.13637677435930376,0.0859081978924808,0.3936752988047809,0.49543065551718884,0.21994242697234218,0.3425010952635934,0.21710122385493838,0.27383095978610794,0.30597836647451254,0.3120418732049192,0.17995269071555292,0.5155456085168159,0.10385644577365023,0.19769477677268746,0.4256920182746573,0.07114325812371801,0.08743270419825874,0.01256824385805277,0.4094789066592709,0.3783297644539615,0.3721007289595759,0.3963240952656985,0.8734779299847792,0.248355032899342,0.09869893802979093
4,0.03198483884430396,0.4389497253612286,0.7505922873881413,0.6124654104625116,0.1216746235769372,0.5269815637195532,0.07141334075001159,0.5145911118899028,0.5255092442148831,0.35255984341049074,0.7144964865337969,0.015893063888011788,0.66075206949033,0.6666861918150578,0.08722218744130722,0.21459012828875842,0.5040157058718543,0.6514580124289584,0.6802759569205515,0.45668016194331984,0.004993175684438708,0.19357376838589505,0.6308269333809607,0.7449203187250996,0.7754434136262154,0.03858738985016516,0.48045562965487026,0.5396831893905285,0.7012604354231462,0.6040546667530279,0.0,0.5792430514488469,0.5329058795064117,0.2563333408288547,0.5114774827351425,0.04897360097575093,1.0,0.0028292341706534084,0.5141321656050956,0.6992696681150042,0.6238543897216273,0.05012234286588164,0.019069130595560514,0.5318207762557078,0.0,0.006948120186212718
1,0.1728754883246786,0.03346394710142392,0.020876520955385308,0.07664602275222912,0.06237238340066103,0.03620324529531338,0.08264960830667964,0.1148283438245562,0.0539944243958337,0.02262197640382854,0.13202380654680038,0.27658192590767083,0.09536359924273359,0.11699468915963764,0.01297189006448382,0.22372254838008263,0.10440835266821345,0.2532710114905898,0.11354385030889873,0.10327000934288384,0.5202660556691225,0.02513809493223714,0.11114484729415966,0.13364043824701197,0.24390176256049703,0.5543190125604465,0.12146473251229128,0.1488682411690066,0.25965788181371746,0.08825053436103372,0.3033534049702252,0.10842696629213484,0.20070166948947493,0.014836635110521463,0.19460655578251143,0.2365524156037459,0.026521285400698116,0.12484854541139438,0.01684770245677888,0.26863578934393395,0.41985010706638115,0.255871820359892,0.6217855822181357,0.1926845509893455,0.5005794328557873,0.15849898915308328
1,0.046882589985153565,0.09302732393380679,0.015518573359943343,0.16067114683533185,0.034924715387440325,0.07256231009497907,0.094812960645251,0.08171022658345577,0.06489763806461545,0.04561208181442706,0.15639300807722126,0.5087705787067344,0.2577304280040091,0.12139761012183695,0.057046265573154696,0.34028049575994784,0.20566363257778572,0.2290239195481667,0.13041959205403786,0.22921208346309557,0.3615219767664478,0.09600006423020103,0.23298803357742448,0.25679780876494024,0.19483851284824788,0.9942685843869403,0.1816798909604245,0.256518357824076,0.18307688110438153,0.195511367316536,0.4927309624405336,0.22740981667652277,0.20557101379143478,0.02691641744057925,0.3228042019258827,0.18576995431335663,0.04780668609881608,0.31429856227437947,0.16118346223839855,0.41685926473760443,0.2891434689507495,0.14121042972931644,0.3629331281169733,0.3488394216133942,0.3264384712305754,0.16192786451811134
1,0.0317864302183179,0.07471224154217541,0.14134101590162879,0.08081872886194932,0.14569225119353654,0.10150932438079452,0.0906596208223242,0.10683524511720065,0.07935829242846637,0.06606568858081778,0.10462877291255096,0.1397003139592495,0.1900219013326404,0.2160457669478288,0.023289300694922684,0.20691454664057404,0.17276459039800107,0.1917636019192295,0.04242504907995874,0.27804422298349424,0.1636507926704998,0.13854454364442162,0.3216288622968386,0.23032868525896416,0.18098487054679596,0.25044784774212253,0.1497347028184783,0.648888706970652,0.2782506684127244,0.09819288814042358,0.14405003493130175,0.1943820224719101,0.16924751996128715,0.03461581704931303,0.20601108841552376,0.42011039216091617,0.05087144793503424,0.17750602695579398,0.17805959963603277,0.40707528273396815,0.12231263383297644,0.3501236172707346,0.27963061055198535,0.2686453576864536,0.31871918117193215,0.07504796036137455
1,0.08962596553163249,0.07455480530385193,0.04231313976694779,0.13651337462116223,0.038589790672052884,0.08641608057284916,0.08090668891670144,0.09098383857445173,0.07580085173339719,0.05091852676567241,0.1144064617769887,0.12908782387476544,0.20115817216674708,0.15961808809746955,0.040267952169285665,0.18292020004348772,0.198048664405973,0.13230998034737348,0.10270743907984782,0.14543755839302397,1.0,0.01918877256085812,0.2526522593320235,0.22360557768924308,0.18930537643355388,0.27921882927940517,0.1567687290074478,0.2642953624493471,0.20156053909532382,0.27346330720901607,0.07973208246005078,0.19337670017740985,0.2681466247278006,0.04173956061253401,0.24929481567940862,0.19328964504992455,0.04488586611009152,0.2084602220917596,0.10230891719745223,0.11663739175988413,0.4067237687366167,0.2008589488708773,0.7017200195888345,0.4538622526636225,0.6776720021155132,0.1755207217162967
1,0.10718170809301943,0.062327257460728404,0.09233567243932272,0.20599991215355562,0.20383400661035622,0.10306043671957447,0.13580864970101517,0.09703594872555232,0.05907403923446613,0.06639790256253703,0.0865988146740354,0.3249824793795775,0.24778202605887376,0.19857075913776945,0.033231077443185375,0.1403239834746684,0.2014991968588256,0.19218852357429936,0.04348983462549496,0.17932108377452505,0.16490449046139782,0.09467531633374011,0.39567779960707256,0.1645418326693227,0.3701099693528033,0.25724581404740454,0.21364941829333592,0.21603700216937502,0.0723795492988487,0.24600038862620632,0.3935371547068543,0.1518628030751035,0.3945681103314783,0.03233118211868408,0.3169925104561813,0.18031753250780394,0.04477790972447131,0.24927738985972495,0.08652752502274794,0.4291085020492435,0.2933190578158459,0.253746750267625,0.8250397273554074,0.4285102739726027,0.8575217384541197,0.12026883622214361
1,0.3017658367712759,0.05944092642479795,0.03560484130560741,0.1232924847366803,0.09069408740359898,0.14931758139798426,0.08513419552218049,0.08476997937699658,0.07627973798081034,0.056925314705407,0.1362124584260672,0.10359885095535515,0.1300716433423661,0.13851140268666043,0.008526889125399112,0.13747553816046967,0.14658813730739484,0.11102848745595867,0.079282157078051,0.16244160697601992,0.22435323398447393,0.10991393153060569,0.24075727808537237,0.18999003984063745,0.26112520974608594,0.4499342466320814,0.1428467117753006,0.18206377143792724,0.19261199323402628,0.15162899151499445,0.09340519201126674,0.14689532820816087,0.29433825308492617,0.02276090036203368,0.20197451609765588,0.1317367126289459,0.043182554248083774,0.3259165344691907,0.0649738398544131,0.25438353209454256,0.32038543897216276,0.1822462659937809,0.4586985418311562,0.3171137747336377,0.4113584394978767,0.2762620094552271
1,0.054083454773095785,0.121365846832033,0.013756196484903107,0.21737602670531914,0.06293793609988983,0.09677807761227858,0.10031057340193761,0.12195204140775587,0.13422497391780258,0.1722125451182502,0.21303358423566485,0.13426827984730746,0.3268866698838116,0.033065838800374885,0.08070493958555061,0.47439660795825184,0.3640609197453745,0.14464156087887964,0.05976108874322031,0.22067891622547492,0.15420174035486442,0.09182510116256665,0.3554920521521699,0.2500747011952192,0.5559137995590132,0.14818841705238525,0.12212189066835419,0.419446604723507,0.26585093032138374,0.264330591359544,0.26760703948900494,0.2221466587817859,0.4664892330026615,0.03378381417103281,0.40565120124501514,0.1560788042916503,0.054661916585699376,0.14315987359006707,0.285031847133758,0.27768019475516936,0.38843683083511776,0.13435094560840088,0.40847716801423184,0.43545471841704714,0.12559693250579432,0.2805519766382046
1,0.15240519146432405,0.03351642584753174,0.07462177299942059,0.12825580884613696,0.33714285714285713,0.1369157653924881,0.22414128772076206,0.0718165765814339,0.10265268774906361,0.07700181370876505,0.1575183175373228,0.1091515398892543,0.10018931660417983,0.1659832864729772,0.032429725161209545,0.24284627092846273,0.1494437503718246,0.42099112976045044,0.059051231712862834,0.17128620367486763,0.6085251449781065,0.03942128588862483,0.13956063582782638,0.19845617529880477,0.1326565988545437,0.5356000124258333,0.11135179866621234,0.21583234415292046,0.20977246685218529,0.21834315694021633,0.28472892200893796,0.1686575990538143,0.37273167190902484,0.025666164466731128,0.25882696235774727,0.5825047030368181,0.032950687922079475,0.15813108160435688,0.12389103730664237,0.30945117253705584,0.2739614561027838,0.42952541163276753,0.5641484353918266,0.37266933028919325,0.37995240095198096,0.34129187010552575
1,0.036428507898715816,0.05636217331980547,0.07654670701088005,0.17773531866297715,0.06024237972824091,0.04373216043742784,0.08244564965466092,0.09061990322015392,0.07725461355590142,0.08067861439833353,0.16867138463077347,0.14705127316508404,0.18447232636697727,0.16870704467353953,0.0440430726851562,0.14081865622961515,0.18781605092509965,0.2147890441033268,0.05403232067791346,0.17732793522267204,0.10724674378246181,0.1193437279208684,0.26367208430076794,0.2747260956175299,0.1371566057882986,0.5030572727366862,0.30663729737623524,0.19309483852482504,0.17376002619086592,0.22822073968521275,0.19729531920556242,0.21247782377291544,0.24755020566174687,0.034188572328034,0.21063126155043285,0.10944638538027412,0.04616335000659733,0.7481469453014726,0.05183689717925387,0.39390157468182807,0.5073447537473234,0.1453171993678952,0.4489940733781745,0.26543474124809735,0.547000171107689,0.20622309894939053
1,0.03110684646593187,0.06463632228947276,0.13756293053499,0.1282265120569245,0.08070995225853837,0.07778226349078185,0.08805760904834746,0.07125490301796762,0.05397162598984077,0.03669318691974788,0.13930505889119513,0.0603523120801148,0.1621689743494562,0.17094267416432365,0.03096888499342641,0.14484996738421396,0.19553019215896245,0.239478762769781,0.10705897359110017,0.3166614761756462,0.15886852230408657,0.06524744684950863,0.11278192534381139,0.2517096613545817,0.1564768204573505,0.1311375850392967,0.13096918658423795,0.29547173672792765,0.3106427675015005,0.19468016063216526,0.07366956097452787,0.20808202247191013,0.22413077667553832,0.05423309572530413,0.1436304834160101,0.18468670539350465,0.054389986445476025,0.059245662465493336,0.1511410941765241,0.3068102677883578,0.3597858672376874,0.15870163633583118,0.6301937895399623,0.29345842846270925,0.5173153203602594,1.0
1,0.07292543256501303,0.09512647377811985,0.03006180390137127,0.21597048359467652,0.11744399559309586,0.18440530069622987,0.09266212395123534,0.13696100500074138,0.11683114128854609,0.06819365381507353,0.19955487759133766,0.07286524396661712,0.17506217751215708,0.20530693533270852,0.09184248419207414,0.09421613394216134,0.19001725266226427,0.16887094775234152,0.09240342062356503,0.45362815322329486,0.5111721147967218,0.07363189671783674,0.2789783889980353,0.24422310756972115,0.28825005893691674,0.3841964110051464,0.3087182982037677,0.20592689615652243,0.17599716265619028,0.2897208368417643,0.16503099459950984,0.21513897102306329,0.4730825066537623,0.04835960513593128,0.37788152903414063,0.46328530378516936,0.053318459342425656,0.5365264748866432,0.1455015923566879,0.5042371575606299,0.3322912205567452,0.45050848753632056,0.29258322756029065,0.4155726788432268,0.41055734440866737,0.13131714773340492
1,0.06392862762805908,0.04590140992897875,0.035115560419751495,0.1304958931787236,0.09344105765699595,0.0473762120278492,0.07573355583368098,0.02561026567280864,0.11329080367374167,0.07577172410077755,0.12220860736702595,0.5947024831789209,0.10085749285422622,0.12863167760074976,0.02295123020096413,0.44384648836703633,0.11172586114581474,0.17597068040580022,0.07172883461440344,0.08240423544067269,0.13102068292562422,0.09716423662406064,0.26115377746026075,0.16847609561752988,0.5668483310451943,0.3115518830314891,0.18755780557854257,0.16773771028611192,0.15305287281060728,0.09145670056350798,0.23179968284595848,0.09124778237729154,0.16204935881925958,0.013325537991050348,0.1931232370391985,0.1539185082587394,0.033298547386855705,0.17706259290255694,0.06269904458598727,0.20840652060028966,0.3130620985010707,0.14054773920579092,0.359694973864897,0.13703386605783865,0.9190582855009567,0.24514651470827448
1,0.08925651498669293,0.0418780393940454,0.13207043069593769,0.16664470505556286,0.22212265883217036,0.12497432519530559,0.12588884253464977,0.11362870506409307,0.07846893225469907,0.029378490491497117,0.16687088949461104,0.19694974341596908,0.12168231931400572,0.2657177444548579,0.032191823702497964,0.04019352033050663,0.23707537628651318,0.11021405428374145,0.08646945951042048,0.15135471815633758,0.23096448267982536,0.06280910784250754,0.1393820325058046,0.3368027888446215,0.17941784193812318,0.5689426651341472,0.23207418585406223,0.3137816708280463,0.13062694385333112,0.3203575361098516,0.20074963682535454,0.23802483737433472,0.38416404548753924,0.05872141395516178,0.2629608014784554,0.31801831600272873,0.056617126680820945,0.9637108560150893,0.3968095996360328,0.3100674863640566,0.2179443254817987,0.2913353214049039,0.3487712004157629,0.3966419330289193,0.2692301709521365,0.159783526422738
1,0.07947633806093196,0.08663366336633663,0.09513616172020858,0.18078798260640402,0.16171869261843555,0.07662424126525437,0.08814722106336624,0.12650123333647845,0.11792573842549042,0.05519241474670929,0.18447573082597718,0.4299367717390467,0.11795166858457999,0.21476686972820994,0.07594064984661617,0.12118938899760819,0.12407043845558927,0.2690285228660966,0.035564946372519654,0.09697913422609779,0.33427103340517905,0.06650234440233799,0.12832648687265583,0.21451693227091637,0.2555227357823356,0.26372019094363847,0.18102273280436157,0.02134583111620483,0.21203688546952582,0.18650819353585074,0.3204531088858578,0.1278829095209935,0.30453060730704085,0.02565716984101999,0.2180235385662873,0.5154321625700288,0.03566159271654251,0.059977890752838596,0.1036880118289354,0.31240947890665927,0.3013276231263383,0.4601844063822196,0.5943911970176999,0.33235825722983253,0.1810086020501812,0.08134671145549045
1,0.06369601061828233,0.12442710702165623,0.037333419172085235,0.16541485483375062,0.058641204553800945,0.0741063397290157,0.10514068511565382,0.0598336680639987,0.0878756264003147,0.06019358198502343,0.19282802770761964,0.09174387291709987,0.15226994320501874,0.11420259293970635,0.030413823326864084,0.24356381822135248,0.2765185317389494,0.10290186080274784,0.05572377688306215,0.239240112114606,0.1544271589231786,0.09542199242083628,0.09837470976960169,0.21190239043824702,0.2546629501740373,0.5744359189421474,0.1729786301903325,0.1946297736482338,0.46221421945763075,0.2776734244445883,0.1183450325471018,0.22939089296274395,0.3349262037261069,0.06614198016685031,0.26743507440910413,0.06514998036094516,0.05087144793503424,0.634416728081242,0.0492777525022748,0.3828233336414903,0.3315203426124197,0.09489855737370649,0.8611691335938514,0.1564402587519026,0.8226779908846268,0.3299879421325642
1,0.0317864302183179,0.06124269670783331,0.059380029614369396,0.29621821056792724,0.07055453543885419,0.09626812287076189,0.14374449543410744,0.09853212740433218,0.1495493338350237,0.0640005746404008,0.1907024431718723,0.017939061613540037,0.2685326107130926,0.15979381443298968,0.1273899705753459,0.30205479452054795,0.3163186388244393,0.13514279138117247,0.08402932596856665,0.4287137963251323,0.11248695351436812,0.08365180808015929,0.22336131452045008,0.3739541832669323,0.20769369444328886,0.292618019529268,0.11278781093316459,0.459293520527199,0.2137556610465433,0.34963404365567713,0.07886711689233396,0.37865168539325844,0.36873941446890873,0.052182321063164755,0.3400933761307266,0.16689062080085998,0.12053930212194272,0.762727806437913,0.19657074613284803,0.31564512649841303,0.2785867237687366,0.15082581434470105,0.9855082602916337,0.4609969558599695,0.12025759484810304,0.17320984562314903
2,0.9418389058790527,0.07528950774936151,0.15210841434365543,0.027671629990776127,0.9632757987513771,0.1630863594189349,0.5967366615677003,0.10199625281375943,0.20951273324325714,0.0409251710453068,0.18062467178474081,0.06675548915261809,0.04628976576710346,0.2146399562636676,0.02088524384899518,0.0393889976081757,0.19114759950026772,0.4787804748499496,0.04899122661076542,0.120460915602616,0.5628300220477886,0.04743400346843086,0.05454545454545455,0.16424302788844625,0.10439461385918933,0.6880287450943846,0.070607992990313,0.23183660103966275,0.3336061548534948,0.29237644925189454,0.5495192787517882,0.20526315789473684,0.3299056375514154,0.11276112522767646,0.7078105242680672,0.5700494077274513,0.021819185049240103,0.13912962014564623,0.2976853958143767,0.35200764229145487,0.22659528907922913,0.4732757302339808,0.34065582617907786,0.19763127853881277,0.16837774355623997,0.09019646319768447
1,0.02963130203950384,0.12077108770947766,0.011723427541363546,0.10401019018755216,0.09388174807197944,0.13726990062965247,0.04536225837852871,0.1440510048659505,0.048914809557201254,0.08314328299243988,0.14949111005526522,0.09958900346818435,0.18656965737406736,0.12359418931583882,0.04297251612095411,0.2932702761469885,0.09417573918734011,0.009029585170234253,0.11734824033097085,0.2684521955777016,0.26246132373194336,0.11046791701458027,0.15917128058581886,0.19825697211155383,0.1262636768315514,0.25384941961003593,0.23389962517645915,0.24722688387704145,0.10069842309161345,0.11231297363818897,0.20646062743271568,0.09544648137196926,0.22005806919912896,0.006192799802118234,0.2649061375352592,0.11269716577429557,0.03242290114793623,0.6840051463332375,0.06798794358507734,0.17940895503990634,0.20642398286937902,0.17771575674160167,0.4091967578480266,0.2864821156773212,0.3254546020190708,0.13485188446135932
1,0.14684974993671446,0.09738305986075638,0.06124380351509689,0.15105196117187158,0.29332354021300033,0.11871321420223956,0.09700088073054279,0.09788513121891386,0.1136670714395663,0.04927541436960152,0.1877766385756083,0.2287512739352212,0.12197928653624857,0.13849187753826928,0.026932949352031554,0.12831050228310503,0.11190433696234162,0.22333173987712687,0.10166483656651026,0.20529430084085953,0.39926260336830915,0.025322756760228667,0.16081443114841934,0.20059760956175302,0.14989391354994386,0.6248174955732968,0.17529085333203526,0.22037575211821045,0.20006002073443552,0.2046116976488114,0.2163855528571587,0.16499112950916617,0.4197919187031212,0.0055092082480717765,0.21880167298900882,0.2963533376056891,0.02397831276164429,0.757752601271594,0.06858507734303913,0.4088317771409202,0.2675802997858673,0.3049077330886476,0.5153862298489861,0.2973268645357687,0.5377992440151196,0.12317873271038654
1,0.07853560750668774,0.13822901724801454,0.026675465138736875,0.2666578820222252,0.21019463826661772,0.18660093916664897,0.10230380568302971,0.13604442707139874,0.1686192683302263,0.05253470289295527,0.1492660481632449,0.29720106484298187,0.18668102008240844,0.15463917525773194,0.06957991610843298,0.1323439878234399,0.3317270509845916,0.19510985995290453,0.08888741002007564,0.27605107443164123,0.2664076926402381,0.10675862290448969,0.15909983925701016,0.509312749003984,0.20365824908821129,0.3231700371739513,0.1611254441902351,0.1972493962588515,0.12255142685655042,0.3691948960424898,0.24567239983587835,0.21809580130100534,0.4175538349866924,0.06773402891772166,0.32866452679700414,0.354278213052736,0.07553348447227319,0.23947937094819938,0.4822565969062784,0.44399248097131067,0.37481798715203424,0.30267115257174904,0.45580019388948295,0.4367389649923896,0.21719787826465697,0.1370155874401948
1,0.05883157844324486,0.12495189448273449,0.09943346423742999,0.20687837659770722,0.15115681233933162,0.12548427993682226,0.05917582162888796,0.13043712679777328,0.056029690947339617,0.07758543286583942,0.16507039435844859,0.19854649446399736,0.20316270091688632,0.21311699468915962,0.18227008076128468,0.1436616655794738,0.1994169789993456,0.2543510206972257,0.05386040217837376,0.2726876362503893,0.4868052939396372,0.08076947780846554,0.17524557956777992,0.29198207171314744,0.20819292479649432,0.3012953931223013,0.27274497395706565,0.23507019769964388,0.09423255306378567,0.24975710862102468,0.20454217816072834,0.18261383796570077,0.348778127268328,0.03212430572732792,0.34242777939889113,0.35972546668596117,0.029843943047009006,0.44652809872965515,0.21002047315741582,0.5882407321808265,0.36351177730192724,0.35206708467145853,0.3531986767542501,0.5365296803652968,0.661354550686764,0.37222404395570347
1,0.17662814802651833,0.06661302172620087,0.07516899504281208,0.20345236526551588,0.25280940139551966,0.10622640573982393,0.3570388912066008,0.1104409009421882,0.1199096957362021,0.059412430190170055,0.1971667208482333,0.288334218991069,0.17302052785923755,0.1915026554201812,0.05675827959681963,0.10940965427266798,0.2567672080433101,0.21957826525734322,0.055651682028416465,0.2349112426035503,0.5184287399410823,0.11128685207784701,0.21996785140203606,0.28463645418326694,0.09997087822939636,0.48334679465274977,0.1582169108698827,0.24223322827555155,0.18349975446063183,0.27673424444588374,0.3486254809984808,0.23361916026020108,0.31209170094362443,0.05326167614850127,0.33671335473202996,0.3168658135736878,0.0527067064905778,0.2623768065253507,0.20812954959053687,0.36365597362176827,0.28400428265524624,0.2590992506499465,0.48844658544629554,0.12471461187214611,0.34008042061380994,0.12830397186669731
