Type,32715_at,40899_at,769_s_at,37759_at,41835_at,36750_at,231_at,37182_at,36495_at,38163_at,31841_at,40986_s_at,31720_s_at,41256_at,38225_at,32654_g_at,39182_at,36867_at,607_s_at,37639_at,34338_at,927_s_at,39584_at,41642_at,40224_s_at,2035_s_at,32854_at,41476_at,1287_at,38833_at,40117_at
1,0.16529528174148525,0.12872929620147341,0.38719786241119036,0.15787773761164733,0.11436578727532405,0.09336925159649385,0.2070410819803178,0.1256007480130902,0.023624073565742518,0.1698886839678567,0.1541179668388149,0.16917390740500582,0.24313474766645757,0.40847716801423184,0.22160869812717024,0.7683169759984453,0.4001746089487086,0.14683323843654755,0.06293793609988983,0.034611411217047125,0.5559137995590132,0.0717744271976441,0.17917456877088414,0.2336017017609995,0.29056642320853976,0.2799486220835739,0.2960562688125806,0.33609002764006496,0.41031299387117914,0.17185323873341218,0.5064600897842988
1,0.5831554004791167,0.16267503526830032,0.4309695902544338,0.717449906210015,0.06693793958338948,0.05070491870530158,0.4618509036307267,0.09671809256661991,0.1933902918839784,0.09916348307205902,0.10094455014949714,0.20343232611420914,0.44526294908293523,0.5641484353918266,0.13001650822565036,0.24191040715188025,0.4121207711895234,0.08534012124459926,0.33714285714285713,0.09492544372806253,0.1326565988545437,0.26357441370359935,0.11690598753725279,0.08753837040228339,0.2131875989580673,0.25813086782837513,0.13115056207383746,0.14701882156802526,0.17484485217592413,0.5530810668768886,0.17406266130672132
1,0.32772627851265496,0.2844094519044882,0.5634175973468943,0.16488714145517339,0.09781993586461506,0.05138864198881428,0.35303712825830985,0.1075549322113137,0.02903971086101199,0.15569424318271638,0.1300285403642294,0.292720356201098,0.13625421538824461,0.4489940733781745,0.11540103603347185,0.3697162569235254,0.20462713714077846,0.15003181833405901,0.06024237972824091,0.13832740036344626,0.1371566057882986,0.4357703313581756,0.12121827869592704,0.2212020033388982,0.515756678073446,0.3532008501467515,0.19804656305669885,0.17562409511692187,0.1298038006398643,0.19312343975824467,0.27300527130812907
1,0.3947199510467659,0.02629339960290506,0.21657452214136494,0.14329370551186973,0.09516109299630818,0.04773300605778828,0.21409873502500784,0.10810042075736326,0.49594141733003944,0.11285295086286391,0.11279107773851589,0.1786337699390481,0.09154643762833813,0.6301937895399623,0.16458900210622188,0.39404965503838296,0.4571553292106221,0.14117292427236494,0.08070995225853837,0.13195028752084836,0.1564768204573505,0.14545111782285491,0.13302628014088325,0.1301989875599117,0.30360743653914907,0.45971923724928704,0.24393390257386818,0.1517277234238582,0.33267740816405195,0.18799993430561032,0.33445902613755457
1,0.42400531194667224,0.27350893463608333,0.6728294731139103,0.578106560329942,0.0717615672747851,0.06983549617798684,0.3469985200548768,0.08572230014025246,0.24278296275963035,0.11846265314187854,0.07627752106550693,0.34156832231011974,0.8247229504768951,0.29258322756029065,0.13866909546308417,0.14600136041201048,0.5853765005456529,0.1723883846334193,0.11744399559309586,0.0986719275098952,0.28825005893691674,0.20460940693673274,0.13898672446491467,0.217674618988637,0.4073241738597477,0.3386715563996166,0.16905215308065608,0.11323651998420566,0.14682187873414795,0.314551307318355,0.16219048661838545
1,0.3340928028330382,0.7380479648884477,0.6266299730338739,0.2984012223754332,0.02977714301112937,0.02316454484541016,0.2685074159293947,0.059186535764375874,0.08431695489065791,0.08615465683045713,0.07260804566458276,0.15339558206890588,0.2370991695216037,0.359694973864897,0.085899698297945,0.32946263725585456,0.2767697344488905,0.06926348929899186,0.09344105765699595,0.07476786736700604,0.5668483310451943,0.17593059298389047,0.08525241578614651,0.09666648715601273,0.24276010010725776,1.0,0.12814054917378218,0.1582503400166718,0.10995258836680415,0.14091118118512677,0.5706621200982309
1,0.4753541297781481,0.06764329379800407,0.39477669831184664,0.23858681474304028,0.1308307957638309,0.05994885749839325,0.6224627583152391,0.13374474053295932,0.14850969896605362,0.13124094322223687,0.1034927969556945,0.25344745601521634,0.2984173194151802,0.3487712004157629,0.1436500256162122,0.2850549023418521,0.34370316478719537,0.16810128278125733,0.22212265883217036,0.3643050957158149,0.17941784193812318,0.2759452776796593,0.16093199674884856,0.15684743389520167,0.2883701925532458,0.20349941358925056,0.1914122489096382,0.17272846926688015,0.20240527309871637,0.3826172644856129,0.06646227964524253
1,0.4445988699093844,0.18757347562568574,0.526284790201897,0.18003018671039392,0.05641488587674149,0.03700310410370714,0.300396452452712,0.11417484805984104,0.19538612864854973,0.07316229745751548,0.04495107366132101,0.2289586305278174,0.4381805606935486,0.5943911970176999,0.13209426766095517,0.0715673889806627,0.23908330301927974,0.10965602706233045,0.16171869261843555,0.13691780139901918,0.2555227357823356,0.22316371848247557,0.11977332249616184,0.07674080456675103,0.17181674242811174,0.4169707866238815,0.05995454266232569,0.0013161935682007586,0.12562155494738467,0.37194192615950594,0.1486211696985813
1,0.32859207374231847,0.2146892470870996,0.44715952700511824,0.18857377110274662,0.14414293028645342,0.0603180680714901,0.3498287800715127,0.08067321178120618,0.05229778570775003,0.1608813068106969,0.13053818972546888,0.20671767604720528,0.28090435826913074,0.8611691335938514,0.1194000113849832,0.6506656301622777,0.2805529283375773,0.12767525203469876,0.058641204553800945,0.37637848198949486,0.2546629501740373,0.4273881482598635,0.16752460941027728,0.23385750444288866,0.3143163593646254,0.28907073244786297,0.21315805639167026,0.113806870530426,0.07460586670778245,0.21547102877414268,0.20138899751294365
1,0.21564810957191957,0.05736323736872354,0.07661745451261909,0.0736158213145505,0.13983130776900485,0.09305473888607801,0.36542761772045235,0.2212248714352501,0.09866524842163053,0.17135423527861943,0.243918184289209,0.21439069727229498,0.26339407781512875,0.9855082602916337,0.16135367450333007,0.5416383247497812,0.1599272462713714,0.2234316910607228,0.07055453543885419,0.0749296756366533,0.20769369444328886,0.12830852148926625,0.22374243655739187,0.1980182023803113,0.3958833443996118,0.18762464949306723,0.3827630689845814,0.3404115298556574,0.28570327255907174,0.12974313493627643,0.1691980416386417
2,0.583780335381731,0.07102317257954961,0.6765870817069517,0.38506068398365195,0.0959336010132313,0.04177549262262577,0.490931285175703,0.12115942028985506,0.5470193979321073,0.07456198129363721,0.09112530578961675,0.35248346517961354,0.2645333719352988,0.34065582617907786,0.129191096943132,0.06165581576134486,0.6969225172790106,0.1510868473054895,0.9632757987513771,0.06299942744766124,0.10439461385918933,0.14817254914412034,0.09378668834100967,0.11777694006139265,0.42882680422902086,0.12978728470986062,0.13262485410651761,0.4381608388540341,0.0,0.7569471817106819,0.09411709499303939
1,0.6201958129361524,0.050792883640733574,0.4270354910338657,0.4101168958620604,0.051281360316904265,0.031451271041584045,0.23046094349202234,0.08433847592332865,0.32838091316680396,0.06985245685680412,0.0565031258494156,0.15292007089439327,0.2699001174143117,0.4091967578480266,0.07886947116753001,0.20401321543095907,0.35658057475445615,0.08587600897611951,0.09388174807197944,0.07961589206143735,0.1262636768315514,0.25451752836726027,0.054682561184864094,0.12041574667456513,0.262832626794014,0.11516868983336408,0.0978561336691443,0.12587197823893298,0.4971090467563505,0.35099855472342656,0.34865714598551567
1,0.5314029788563691,0.17296815403103608,0.6408107897339916,0.5685909141728468,0.0733245304373602,0.03895855269455346,0.41665316351773235,0.05737260402057036,0.4906212828255102,0.10252272427875116,0.09363957597173145,0.008840185017075177,0.6072652115870233,0.5153862298489861,0.07906870837365514,0.20493635215236614,0.4281556929792652,0.12750778711859867,0.29332354021300033,0.07647930098827513,0.14989391354994386,0.16521076507264953,0.09161925404136187,0.06018094673918897,0.258542315746463,0.32826797482898834,0.1283862645125622,0.08419251524590882,0.08809698184481363,0.4108527131782945,0.13818022555567724
1,0.20534970315592124,0.15617978995767803,0.397417901074951,0.2657237978111529,0.10690129079199118,0.07862817760396011,0.3396528070346005,0.15551192145862552,0.09666941165705922,0.16927940982742723,0.17752786083174776,0.273764751653482,0.351519148183295,0.45580019388948295,0.19633403540729777,0.2378777572636284,0.37748999636231356,0.15125431222158958,0.21019463826661772,0.16284757660999227,0.20365824908821129,0.0673313145184015,0.25413167163370365,0.1593246809198126,0.21083814290821798,0.22629799191527109,0.17101787579089625,0.2676698986530952,0.10553906641483252,0.42882341348048875,0.2264785471836824
1,0.43129621914383914,0.25254715502377345,0.4255722605986726,0.4730369321358029,0.09243040771780431,0.06414691845916119,0.2156398872217001,0.08964936886395511,0.12070523378168178,0.09346594651561059,0.10872519706441969,0.22792115160160809,0.5712018614725578,0.3531986767542501,0.20603973359139294,0.11694684675930422,0.3854638050200072,0.15530696319121146,0.15115681233933162,0.17195862687013017,0.20819292479649432,0.22740243607196295,0.21200216743429967,0.13395982551564437,0.34516573880177737,0.7350256889582131,0.1705878739480312,0.26872285350765585,0.2943183132251474,0.6439232689528315,0.15914032316090787
1,0.31754504739089673,0.1445624771409164,0.3322702851349743,0.37706990148945946,0.10788487967878412,0.0705602428585103,0.5208002506184443,0.14378681626928472,0.19994681581114468,0.15215386642076145,0.14910641478662678,0.07963731465871265,0.3096226121735587,0.48844658544629554,0.1269852564467467,0.33043436012049354,0.42267733721353223,0.1992999966507017,0.25280940139551966,0.10186141744044211,0.09997087822939636,0.29509094589284934,0.1632574731328457,0.10423286122031343,0.3065529393738189,0.2027373772853647,0.2744640334172861,0.14754529899530555,0.10997186138842846,0.48800420444094067,0.10908635873050634
1,0.5438365795229663,0.23386801818276814,0.5560255131567606,0.2032478664331234,0.1496537228165674,0.07213964364342462,0.29273746637715914,0.14590930341280972,0.19676720193979322,0.1546074298511395,0.15671717858113618,0.2622444127436995,0.30894707777759906,0.5291233996621926,0.17238287698525642,0.3884462151394421,0.33783921425973085,0.20357035201125365,0.14716121924348147,0.16907719499141172,0.26240102064872217,0.502081654846148,0.23681477467714263,0.15649738811998493,0.15353184534450176,0.643295568877961,0.3723815959211254,0.39294958978633787,0.19716301121689855,0.6145874392326895,0.11813517698768987
1,0.8190227580460369,0.035487094414546214,0.3286317051046836,0.594932856308774,0.0858551833786952,0.040380697124259866,0.26639012217649155,0.12400187003272557,0.4120516515692196,0.1061783691213279,0.11219081272084808,0.1643323390826957,0.10670494694910439,0.52382142178958,0.0847896624352479,0.2813137693129919,0.3821462349945435,0.11397662189771243,0.12934263679764965,0.14053048218864353,0.158436299593682,0.31272448732552,0.15339113158132395,0.09004254402498788,0.22743756065171866,0.42009037274291394,0.20590945389765958,0.14820339577940597,0.09630728905677834,0.850670082774931,0.14814409285010405
1,0.65698885532757,0.10010645801766026,0.4945924092612431,0.1792382514068498,0.03725511331482929,0.031717923122154,0.27936394767259726,0.07648433847592333,0.26867737212919757,0.8669806349624556,0.07508833922261485,0.1347317684692863,0.15232362386673745,0.4673286226850695,0.12254511299595831,0.18450587892333106,0.08739177882866497,0.04687343001641157,0.11737054719059861,0.16155622215030743,0.1444093134195893,0.3525815298277922,0.09480267316896958,0.10907964887716087,0.2349200674191736,0.6076019074721232,0.11782050494502119,0.06648971175360856,0.21682149327371544,0.2941597687557483,0.10997794497192287
1,0.6356629517758566,0.21713516902659488,0.4287901362261379,0.5194226015230002,0.11291061467568515,0.07958539020087789,0.5420920158580982,0.13039738195418418,0.09242039527861654,0.18406665788433674,0.1790568089154662,0.019885012752345135,0.5675963306687254,0.5347352009354668,0.1330904536915808,0.2614906228743562,0.42015278283012003,0.15567538600663164,0.07322805728975394,0.09808070498618406,0.1857136913924367,0.1727991808321063,0.1631897408109817,0.14386881361408801,0.22708003473108943,0.5421799001018033,0.23177099330425704,0.30447944544377653,0.1562271132868211,0.631940612271712,0.3502682579656192
4,0.09851838350171857,0.01571398714666388,0.3391842028575064,0.08803836072497795,0.24190897086960036,0.8047559791601142,0.17897613723520325,0.36289855072463767,0.026048815079147223,0.3898366486628903,0.2546887741234031,0.47356590152595857,0.19912984736139483,0.19335978492259412,0.4543462173393294,0.6778738703721698,0.17343033830483812,1.0,0.6068307014322439,0.23994299370192426,0.7035403752548156,0.024146402447978475,0.08222703874288811,0.340702245678281,0.5270953572705449,0.059310833417673285,0.2901283862645126,0.30750669065063835,0.1553020082488532,0.16088227565365917,0.049162378188985
3,0.3766795125507759,0.3824716547364021,0.8559405513895558,0.23952471459272787,0.03937050311245251,0.0205116985053809,0.15706862840414385,0.060813464235624115,0.09517682313111905,0.0494006059807667,0.04763522696384887,0.10372627847663511,0.17472482696132832,0.647950668119172,0.08396425115272954,0.08167330677290835,0.27087668242997454,0.05003851693070302,0.12746235769372016,0.027457618680142386,0.25434399744837827,0.10103467572619788,0.030705319245010392,0.06007324034681459,0.21722253434802594,0.5662286942388864,0.10283186927943977,0.1367525117360593,0.2019619936013568,0.18532715806070163,0.32574181539472247
1,0.7941295177585668,0.09969499451381993,0.5270400059103838,0.06372749972049342,0.05680562666738527,0.014590654870160945,0.19524473107128582,0.041496026180458154,0.26756221978223077,0.03942168357265182,0.0450530035335689,0.09026066658021009,0.09910786568660566,0.33229059436121416,0.166818466442762,0.0,0.13620953073845035,0.12144555715577589,0.09464561145795079,1.0,0.8133433179403975,0.7385925711314756,0.0170233902284837,0.030077010070547687,0.3219776290923949,0.3899333813574962,0.0,0.06695037950247883,0.1542034460162664,0.13216725791617392,0.031471430135614965
1,0.5561595146338922,0.17129617534876426,0.5400777379647758,0.25664293966384677,0.07410601201864778,0.051785201493251644,0.17904095235008805,0.13467975689574566,0.2811327660353189,0.10476221841654591,0.1511959771677086,0.32382310984308127,0.08883813445279033,0.408886934447365,0.09537769681789718,0.2585754542804392,0.3741869770825754,0.10791439193488964,0.20346676459786997,0.16518134972990464,0.11616812968895178,1.0,0.16585387880429878,0.11979643491841241,0.34000715051841257,0.3006888093778093,0.2556053811659193,0.13526082569209844,0.15848205681686772,0.3036263303113914,0.06269259044907792
3,0.287730444745339,0.30022467213543025,0.9902704411034359,0.2594628504701922,0.0,0.006577417987392141,0.1737261129295352,0.03397849462365591,0.007262787080245219,0.013535766038730074,0.010736613210111445,0.1152682315307137,0.28793849420166306,0.2805201035409816,0.02026527010872658,0.0803614809056457,0.17588941433248453,0.027631711156512712,0.04327579875137716,0.01081626048642055,0.20019137163539547,0.030631481606426342,0.0038833197868689585,0.037885723517690775,0.10521477092803513,0.5964660566407297,0.13452914798206278,0.11349975869784582,0.292429557105963,0.29079621600315336,0.47440208975301507
3,0.41382408082491406,0.23932480798369818,0.9565730445454136,0.3025751872694071,0.026058368589829958,0.032381134707161315,0.21138369467759882,0.050771388499298735,0.24472161222435723,0.050882624160189696,0.04855259581407991,0.14379890200146975,0.3871294613417399,0.6040856711674345,0.09623157055843343,0.06461957049849383,0.2671225900327392,0.01952640921726899,0.03199412412780022,0.0010890941226257746,0.22710820817905733,0.002424959220202966,0.012417592341732142,0.0333889816360601,0.16630062822411767,0.6330199855927511,0.01701578721051662,0.10182950905979907,0.17833326908992791,0.15588950203652607,0.3342822730756597
1,0.3270622851786272,0.1256727101729453,0.6390664056247153,0.2139902359035516,0.09105607804036757,0.0655417139575271,0.27721424636225167,0.10436652641421224,0.057444642693750575,0.1437228296667106,0.14616743680347918,0.34360005187394627,0.48736053699623094,0.36157390287536106,0.09941936585643535,0.15498979690992126,0.543717715532921,0.16629266168737653,0.15319867792875505,0.07958477508650517,0.23244719945639367,0.06747022380270119,0.14553418224510073,0.13527922882223062,0.27417130599111295,0.22933423031356603,0.10885189507955034,0.0816040012284473,0.05411864472111939,0.20800486138483773,0.11201138727690793
2,0.5466162378918863,0.0633653795914102,0.7286661823435493,0.6525112113193953,0.048748282087903196,0.032558902760874614,0.5848051765671755,0.0798690977092099,0.4108907493823772,0.05648135950467659,0.0720983963033433,0.24467211343102924,0.4338700078812346,0.4013312411925202,0.14894404280753684,0.21202992906423085,0.6330883957802838,0.12214890980339618,0.7062357693720163,0.07113340469492918,0.2797492754226124,0.18848799228458143,0.08051115325566695,0.24177392428240616,0.3832167117830328,0.20627965541670884,0.1808464893420972,0.5599087439126047,0.02567166480360791,0.712839968466693,0.13558367615085015
1,0.43455434329757314,0.08682533047703642,0.32146536474045617,0.30003788866942444,0.09269988412514485,0.05153222387835195,0.3830573289691156,0.0944927536231884,0.22449446426937508,0.13247595837175605,0.12686871432454472,0.09909004452513724,0.20572032876007268,0.46442527759177266,0.11911538680480444,0.43999611310854136,0.2963113859585304,0.1508691429145594,0.11339698861549763,0.1280930273082572,0.2354287140658152,0.09551005504776494,0.1288720310665583,0.25976089180892886,0.3550743143163594,0.2554994612165195,0.2355181522206524,0.18080112315184485,0.26246000848012946,0.3095453948232821,0.20454083308567053
1,0.36251432142485157,0.11316226030618108,0.6492536088228896,0.4262661647970782,0.11547064054542024,0.07530528244608842,0.33222067386114446,0.11021972884525479,0.23165431420990026,0.10937294164141748,0.18102745311225876,0.023775558725630055,0.3145979766136425,0.13159499085521253,0.09534923435987931,0.2357399669614226,0.25006911604219717,0.15272800348327026,0.08342269555637165,0.04223818177292076,0.15287542815936545,0.13245595583478526,0.13921249887112797,0.08848080133555926,0.25721436232698297,0.4646099624339916,0.24325818539222313,0.43122888606151005,0.07832555988127818,0.22454670871107607,0.47077317733181095
1,0.2010370013540256,0.08485944929202152,0.30603064369825844,0.1854215580317768,0.12094101161443316,0.07658384498625714,0.325382679240799,0.14843384759233286,0.08489740598407906,0.16964168093795287,0.18016104919815168,0.143182898889033,0.24724826961328336,0.4600427756178978,0.17054704844310353,0.2793946166553299,0.21465260094579844,0.1625247010751248,0.070106500183621,0.043526424535112386,0.1868092246675265,0.07025833158043046,0.19603991691501851,0.13393289891755075,0.33684049236426783,0.2518589518428776,0.25443823330671417,0.25492475760101785,0.06644374204987859,0.08154316121403232,0.15658287841579205
1,0.5259087595042182,0.05583167877109566,0.5043527514067945,0.1257469036882446,0.0789296397100434,0.07687784599816762,0.3202082725691631,0.07137914913510987,0.09755009607466375,0.12287577394282705,0.1058032073933134,0.046492024380754775,0.34516322733876975,0.6440728784592782,0.1408607047304605,0.3082790788067243,0.20761004001455075,0.11508189034397294,0.09445464561145794,0.1468970152597645,0.1837861075286711,0.21377741970051156,0.11320328727535447,0.07752167591146535,0.37182695745441546,0.2213626161658858,0.2575711038761595,0.1812398543412451,0.1576340438653972,0.2516357903035081,0.23642677261422473
1,0.7253606395167169,0.338343826741209,0.9318356256592747,0.23945328513397682,0.033536338893529874,0.01658712685801802,0.42359918332955243,0.04621785881252921,0.14302543691097083,0.059083124752996964,0.04301440608861104,0.18175333938529373,0.5712340297771272,0.30800943462226527,0.0984801047418455,0.19366436692255368,0.26252455438341216,0.08200756941420773,0.04207124495042233,0.048321550372159024,0.14650330740109002,0.5813115417739906,0.04375507992413981,0.13250578921859013,0.30090913734102864,0.6726161063516917,0.3174335032864427,0.11224937480805511,0.11814362255714451,0.37946393378005516,0.12969451439833574
3,0.25865795229663574,0.4873523956319556,0.9325867369345631,0.1314302041019143,0.04381686383357137,0.028169399280723106,0.14579079841419018,0.06842449742870499,0.02825052612315857,0.020023712290870764,0.03462217994020115,0.1717676047205291,0.4368000042891072,0.30470631739908255,0.08609893550407012,0.14498105140413953,0.42325209166969807,0.1080483638677697,0.0656188027910393,0.04762141843618531,0.4516647945528422,0.06430309212066851,0.0732412173755983,0.09919758737681082,0.20414730067929923,0.6726071762387555,0.11302905583881073,0.20392225683323825,0.1874879543614848,0.23350742346603598,0.3534904819258263
4,0.08847385688990729,0.02126874444850828,0.09875061053443826,0.056578342588106685,0.44951359508475036,0.2188871719837547,0.2801093214937723,0.14380551659654045,0.13631164790923234,0.3277236200764063,0.19274938842076653,0.5986685687113648,0.25633045427007434,0.11178628181936297,1.0,0.5654941210766689,0.17961440523826847,0.3509394781793214,0.2841718692618435,0.060566080007965935,0.47346451997614797,0.12502232470640529,0.32389596315361696,0.5610964510743713,0.4897083609990295,0.11684755106536246,0.35886725228822414,0.5109024700565963,0.16694291330994873,0.21481736959663644,0.163363626409723
1,0.50502551817519,0.05545287110089346,0.28615082150230464,0.20762369718878493,0.14743054245600798,0.08474066375856362,0.48365038727031145,0.13770920991117344,0.16348705279531522,0.2730206823870373,0.2125917368850231,0.3567414516059309,0.22951817241138972,0.26937645542041033,0.22075482438663402,0.3582256340491691,0.2733212077118952,0.3155708878989852,0.20866691149467498,0.2099275596823579,0.13022978463757265,0.28508153974988387,0.36430958186579976,0.1787387581452959,0.4879207313958833,0.19983806728542425,0.37600589716813076,0.34387750625191943,0.1578267740816405,0.6893870713441071,0.10404967855969717
1,0.439143708988647,0.23629434662208051,0.6468956119504677,0.39492229717139343,0.05650920261931068,0.02868561035977519,0.6249041276425662,0.07661056568489949,0.09430643242748651,0.08736497167698591,0.07192001902690949,0.2577097652703929,0.46728483425281064,0.32115694054388993,0.09169892411908692,0.19825575745797297,0.30181156784285196,0.06005291891348762,0.1129305912596401,0.243535759627592,0.390689353912718,0.2637391204264118,0.09227399981938049,0.09693575313694867,0.19629449920833547,0.585267695018783,0.13016770071871736,0.15163646733646294,0.14962610338048798,0.2755840231244252,0.28258591293738566
3,0.3055215602541402,0.7215633000679242,0.5689811565471866,0.46686915365408266,0.05758710824867282,0.02689767397338949,0.13658705210054986,0.09191210846189808,0.014565605270381555,0.10894480305625082,0.06802120141342756,0.20042796005706134,0.11684332427259421,0.4159728954495937,0.12489326578243294,0.11335147216013991,0.22214623499454345,0.18099608132096326,0.07623944179214102,0.020804809439645515,0.3522902192453302,0.02033235038477872,0.09888918992143053,0.13091711993106792,0.1916849685887941,0.6283822802745712,0.10627188402236011,0.09634536919229589,1.0,0.4524241229798975,0.8282366926843003
1,0.35436412873658996,0.06775105804900987,0.4855626562249886,0.4716021317034994,0.12280039882508287,0.0737053699626687,0.6902809735230255,0.11205236091631604,0.15379380547168087,0.14266895007245423,0.14001766784452296,0.12735053819219297,0.38305212873755484,0.4253875291084082,0.07696248648033244,0.4429112817024584,0.38579847217169877,0.16836922664701745,0.23507895703268455,0.16132906823330262,0.12917585389191666,0.2620622869230799,0.20635780727896688,0.10409822822984544,0.37034577864038,0.4369206589232665,0.24325818539222313,0.1610582196288334,0.2352850479898238,0.6510215477598212,0.17853623437768848
2,0.5439016769086553,0.07585623595799153,0.7476327681528819,0.6004608752903763,0.033603707995365,0.014508608076139422,0.30134707413768896,0.043609163160355305,0.4719153170463904,0.029772098537742063,0.012843163903234579,0.12127696364500928,0.4378106251909992,0.35739628411805263,0.013946604428758462,0.215819648236323,0.5963477628228446,0.11799577988411429,0.5629379360998898,0.07107117074506483,0.24130853822579082,0.26575727388545145,0.04632890815497156,0.32985082664656146,0.16527912559374838,0.09192360586053543,0.13416057497389275,0.27082876321677707,0.024341826311529126,0.6009821311260017,0.04719150333953794
1,0.5208051244662014,0.12898401170385076,0.42712989299742654,0.16703934210362859,0.08563960225282276,0.0424181925091277,0.36197081159326355,0.0883216456287985,0.06135625400311099,0.09208272954814913,0.09343571622723566,0.22835343448752865,0.29572590459953135,0.4238484064083472,0.0816587920532817,0.1976484306675736,0.28407420880320117,0.1258666309408179,0.21903782592728607,0.6110066963730053,0.2159309952711792,0.4071986759960788,0.16743429964779194,0.11548817922343692,0.26911486797078504,0.3398354477856297,0.10940475459180539,0.1514061334620278,0.1866013953667656,0.20025620811982658,0.11642239289233706
1,0.36702557025309857,0.09298748628454986,0.20578191504644167,0.08811289581237035,0.07898353499151149,0.047012812974333025,0.38042151429713406,0.1053763440860215,0.09455920029279899,0.09139112106441839,0.03557352541451481,0.1334673410279687,0.23041888493933596,0.9185764114454761,0.08831900722946433,0.2732484695364882,0.20445252819206983,0.1378571189335834,0.15562247521116415,0.30803315824848765,0.4071778230783099,0.1714775582129122,0.07974352027454168,0.09478162528946094,0.19812043516012054,0.17019009233736776,0.21285091221819527,0.06374764181985697,0.16266430250934744,0.0604913940349494,0.15438519654001973
1,0.7950343714196437,0.34440474946444427,0.3539929978369637,0.1440763239294898,0.07521086528874397,0.04609662377442601,0.28367415281243585,0.0908087891538102,0.17292295726964957,0.09366354893953367,0.1079777113346018,0.2584619374918947,0.20195529677941657,0.8985878049511778,0.08641202254226674,0.168934020017491,0.1338814114223354,0.110828281475031,0.127947117150202,0.1706579373179657,0.1479108596469332,0.5467429741668419,0.16960173394743974,0.15369702191825085,0.36728127074927214,0.42263843163403203,0.2830026414398919,0.30614662396349757,0.19409860077863003,0.15883918013401654,0.13580266224523316
1,0.2547814029788564,0.21120976801295782,0.6191927400785588,0.22031329581733938,0.12174944083645478,0.05683107932557535,0.6688703805727496,0.1290135577372604,0.11182690548083084,0.1524996706626268,0.14934425115520522,0.27346215363333765,0.2922946187787839,0.28458278781094776,0.1849632834291569,0.41351666504712853,0.5574972717351764,0.17443145660984025,0.15633492471538743,0.039431430634039484,0.18773141406997548,0.13147565317129895,0.1719046328908155,0.18215843610318275,0.3781858113284641,0.4912068154621929,0.26758400393144544,0.23583995086210677,0.2052962263423659,0.41237682301931405,0.417051195820494
1,0.4568990209353192,0.0916518626887507,0.13746567667737924,0.046894992484378686,0.1989813791802528,0.17228459297952933,0.3768566829784706,0.2922487143525011,0.05778776649281728,0.4680872085364247,0.35182794237564563,0.20531275666796353,0.1093561513840413,0.24452062324475052,0.46393806569135304,0.7149936838013797,0.1275809385230993,0.4287436781994172,0.14190231362467867,0.5374959547932587,0.45201148229812377,0.099070101562531,0.40061410638490025,0.38693521460498687,0.6189284437407426,0.13992296289240402,0.5339394311689908,0.5731145527135524,0.2698223027406237,0.0675601103665747,0.29009400760194587
1,0.2727710655140089,0.03200271696535869,0.7992152323724855,0.5152144747139716,0.10665876202538468,0.06979447278097607,0.3620356267081483,0.10533894343151005,0.024567664013175956,0.16274206296930577,0.15948627344387062,0.21157005144166344,0.3883572182994761,0.5167904294552105,0.22278989013491202,0.39903799436400733,0.9258130229174245,0.17675921894363134,0.06381197208960705,0.03655311045281422,0.38855375740178344,0.03116925897850081,0.1818161293235799,0.16216543701868705,0.45285765360845803,0.2489060611653202,0.3123656244241047,0.21627253981485545,0.20553713911267005,0.573247602154776,0.5362030939606764
1,0.32789553171544633,0.24943342128637855,0.7070604459877113,0.3870141243990608,0.047144897464227,0.1846052865484281,0.6317421222629117,0.07191210846189808,0.0615478314575899,0.11189237254643658,0.04821282957325361,0.1446094324125708,0.8086200333478091,0.1333639825299579,0.12130699607218078,0.18900009717228644,0.12775554747180792,0.09443346618883344,0.07477781858244582,0.1558182519728162,0.3557293616785234,0.17169782864944452,0.0896098618260634,0.14273789649415694,0.14959906021758007,0.5594477618160277,0.21899379568769586,0.27422892993462905,0.09874532629225609,0.48327749310208906,0.39298618823419
1,0.589108556400375,0.05854211296305972,0.3431778163594499,0.12675933862532454,0.14833328842059879,0.09369743877257995,0.29562173898953237,0.16316970546984572,0.19909186567847012,0.17020155447240154,0.20926202772492528,0.17230795832792978,0.10592620590931756,0.4211199616218756,0.20186998349177432,0.514575842969585,0.19420152782830122,0.19163010349331816,0.07526992287917737,0.0578060043314829,0.18739166007959954,0.277233165186952,0.2520093922152985,0.17727125854919487,0.42068032075182593,0.42130189139791985,0.19700227286688374,0.2774536041767209,0.31249277261689085,0.2949415319931678,0.6406594609813706
2,0.5630403083012185,0.07324050368357803,0.8356071893251901,0.6604491981266848,0.008084292220216121,0.01631363754461294,0.5758174806364844,0.06859280037400654,0.7310881599414402,0.02529311026215255,0.05799809730905137,0.11302036052392686,0.6539441022094263,0.3360384580788951,0.03651733363693288,0.10441162180546107,0.847901054929065,0.03633988679371672,0.5919059860448035,0.06598665704114909,0.2335288652216722,0.2671265225449768,0.05138625485414974,0.12965156982066886,0.13861790694111037,0.25654130772573835,0.09890042385895939,0.23371210459351552,0.03338087345334002,0.5348245959795034,0.054402402590292664
