Type,33322_i_at,41418_at,40568_at,36908_at,40380_at,38317_at,236_at,33249_at,700_s_at,35367_at,33397_at,195_s_at,36034_at,31719_at,39607_at
1,0.13616615640772903,0.2622341011793232,0.11230017078480382,0.050081226267478594,0.1846938293753836,0.35363291417103077,0.15524104378593542,0.23887799728547726,0.01548022868158552,0.5626624801647592,0.3081309241706161,0.377077542685348,0.5599364444182899,0.4275953232622113,0.34120264064293915
1,0.38540437194903293,0.1932795106359528,0.0,0.02681961788771839,0.16909022236910437,0.13503088839411712,0.21173030615755073,0.17918363243351934,0.2678376138310521,0.5260193344362291,0.13176651362559244,0.6518946054796075,0.30203613252515743,0.42338185300894404,0.3417766934557979
4,0.008361158813364158,0.5495150446379368,0.5272852546012945,0.07077150004484885,0.49893772720834706,0.6361127661576093,0.30035873998722296,0.3622379731563867,0.015760917056585187,0.09551864231292977,0.6306464751184834,0.06336150660842929,0.5380450773848057,0.05434060873476557,0.5921354764638347
1,0.1420297794203771,0.18695580293177558,0.18054079411268867,0.3084505217417304,0.07176242859166232,0.24720122926400953,0.03847854931446264,0.23686723973256923,0.7457201642821395,0.9220545370651722,0.28834049170616116,0.9125021271768109,0.205731771906079,0.43106218005012104,0.2997990815154994
4,0.005445565071979846,0.5006337484845145,0.3244398185136591,0.05452624654912944,0.7055379821538171,0.7768195929630907,0.6646518256425377,0.6674207007490072,0.02461319288322569,0.029609372362334994,0.4904472748815166,0.13197004935050202,1.0,0.042780339586731095,0.6869977037887486
2,0.1743950323184016,0.12355340019839084,0.24882539636001147,0.66881608977745,0.011283697653557419,0.22220828498855405,0.006781660032434038,0.08967978685969939,0.27248750804331073,0.5159976141440742,0.0949533471563981,0.8468999943275285,0.21873712705231566,0.5444342108081479,0.4128874856486797
1,0.1310990058510092,0.1401410779235093,0.16764031107755684,0.19291986007155884,0.09513243000802606,0.2653893192009784,0.1223155929038282,0.2219373649022269,0.5757686492269154,0.3124008237955367,0.2238040580568721,0.3707810993249759,0.3025951862531631,0.26454901792790286,0.46735074626865675
1,0.3758593162950695,0.20822770858591422,0.03601140519977424,0.11422506154260145,0.06836315565837306,0.12358493524412806,0.0327780234900978,0.15115869903986326,0.21210243536885365,0.6324937821443443,0.20592046800947872,0.8045266322536728,0.313599717530748,0.9301732816415705,0.19266647531572906
1,0.13390738214640316,0.19584205885594616,0.1836632973927831,0.15498769147971336,0.1803739200226618,0.2530653203298943,0.08012678755712813,0.18981551299452068,0.3150912369618925,0.5824527049078857,0.34096378850710907,0.6026717340745362,0.35885364561878424,0.356611966010728,0.3948407003444317
1,0.013035479063766448,0.24826408023806898,0.057091967250364674,0.03731425097421689,0.13257164439828148,0.286336981404246,0.17244090618703622,0.07248780978233549,0.15679623347976793,0.22576724399878456,0.30857523696682465,0.3465029213228204,0.3341375860648503,0.27209776964526683,0.42781285878300807
1,0.19431224963825372,0.27479885374187146,0.0667819891665262,0.19213749663633556,0.2169397101175582,0.13824516290884006,0.15806673546611627,0.22176142361634743,0.15498102705465214,0.4532844908110785,0.22412803613744076,0.43921946792217365,0.4263814511857824,0.3465082050983908,0.3882749712973594
2,0.04778474340792904,0.2592031301664278,0.24096782942043116,0.6349302849397531,0.1414947358481658,0.3286086111198219,0.14511769620128753,0.2521489971346705,0.40702197578135957,0.705453706517213,0.2903213862559242,0.4151114640648931,0.3626787500735597,0.5566737758140076,0.6871412169919633
1,0.11872304922812449,0.32445166978948525,0.1795292789656158,0.22549009836849815,0.22350219536376942,0.08956066355169495,0.24173178043147084,0.265872417433268,0.020169842946910176,0.2827239272088862,0.05324348341232226,0.61461228657326,0.496380862708174,0.5139791131823176,0.5013633754305397
1,0.09421980837809736,0.22473272346522646,0.029781058279398073,0.12843716674805905,0.18714885982720364,0.18460911286023396,0.16993464052287582,0.48353692253556524,0.4728857677753857,0.436302148395737,0.16230376184834128,0.43805661126552836,0.4405931854292945,0.10781832813661804,0.31493972445464985
1,0.08159517935947036,0.10095888901135236,0.05930557286207478,0.029042128028543807,0.14291109957036965,0.2603405563046819,0.18335053319573444,0.23837530789725028,0.7143492663706198,0.5175506713033301,0.18690758293838866,0.5453797719666459,0.4686047195904196,0.09297173578451023,0.3648105625717566
1,0.14369840723528554,0.23647084756971232,0.210417140050869,0.264179714362598,0.07667248949530238,0.2035184546395309,0.02889576883384934,0.08852360126677725,0.23164999748439663,0.3363381613153719,0.33169801540284366,0.49183164104600374,0.2124992644029895,0.3519976500035189,0.25667336394948337
3,0.6373095088359789,0.1762096329769646,0.13971369723445895,0.15006428336505975,0.12827534110759642,0.12700304180124808,0.07671138630890954,0.07696174533755593,0.1720858059066367,0.490906737792183,0.4148770734597157,0.5685801803845936,0.19837580180074152,0.3627715270999269,0.26133754305396095
4,0.003944520828115117,0.9857819905213271,0.6231153200565862,0.010953088093126164,0.6697039799820593,0.7895198971432155,0.2832080200501253,0.5650228723671643,0.017071678807762884,0.0,1.0,0.0,0.7633731536515036,0.06995523379099107,0.7065872560275546
1,0.22683067031626442,0.2195800727433043,0.15792096988177,0.07883432831358322,0.11954109815400595,0.20963341591144286,0.15995872033023736,0.2651686522897502,0.4186016952518648,0.6979191284873448,0.33782582938388633,0.5081967213114754,0.2695227446595657,0.37891245345140434,0.2975028702640643
1,0.2069621062912314,0.36922737793453103,0.11398602936325856,0.15085163000687682,0.1568858882961144,0.19872056194926152,0.1986829819647157,0.1699090132207309,0.1263706728312189,0.48762055887549666,0.19677502962085308,0.24312212831130525,0.433237215323957,0.313391002083786,0.43125717566016075
1,0.16961619758283225,0.2064642345420478,0.16311048237544803,0.2357654703648704,0.26689013738728107,0.23584935244128072,0.2361295395351123,0.21067712260594176,0.18834189962477788,0.5643055696231023,0.21554724526066354,0.7575585682681943,0.4124639557464839,0.3076384065310319,0.5447043628013778
2,0.518865765559594,0.13876336382673868,0.2800944080803935,0.6308440555328543,0.06911854964354845,0.17310044215873813,0.06899601946041575,0.08937817322676318,0.47072234888505804,0.5204260778554307,0.15948978080568724,0.6215610641556526,0.23433178367563118,0.4346514324880894,0.4654850746268658
1,0.1452282830612653,0.2759561335831588,0.19209259028505674,0.5462690732232377,0.018459940512723653,0.3431277242936436,0.012383900928792584,0.35158095812597395,1.0,0.6948692843557626,0.18511181872037918,0.44472176527312945,0.2136173718590008,0.283642739337044,0.2926234213547646
1,0.04782889176804271,0.23546511627906974,0.11478497973304795,0.07166349402513529,0.24458240876257023,0.4208661293863087,0.24964371713597722,0.20808827225657264,0.8048209552407962,0.19358632409376864,0.36625259182464454,0.19267967553463045,0.4723415524039311,0.3370929197176332,0.8120335820895522
1,0.10726970323292136,0.1362559241706161,0.22284851461199598,0.06895761284471331,0.11713327982625937,0.15742105428204084,0.1964715710845742,0.12828633187553412,0.3455829976988849,0.21760806689399823,0.1287396327014218,0.47010607521697206,0.35814747248867185,0.3086818294477815,0.4622560275545351
1,0.07467920359962303,0.1811831808663066,0.37639358200969003,0.09019105614080548,0.19758273924743872,0.3961240553168805,0.11759791635952627,0.12431508570854068,0.6923390609649854,0.3799785047885929,0.25617409656398105,0.265216404787566,0.31274642499852884,0.34439688013488,0.3590341561423651
2,0.12908259707683797,0.1786068555053455,0.46448335764390275,1.0,0.023039516547849484,0.3294552980651636,0.04324536832276771,0.16030764590559493,0.2068408523393787,0.5629663391741788,0.15099229857819907,0.5975948720857678,0.0,0.4578301087179362,0.4139638346727899
1,0.14544812387489256,0.17992946103824534,0.10356302545646454,0.40790535894037094,0.13955903876115386,0.19799931010693345,0.1068357167428375,0.038405469260543904,0.47387082509142225,0.431040885917823,0.2192128258293839,0.38164388223949175,0.35544047548990765,0.48266112622357404,0.46828358208955223
1,0.12397580309470994,0.01887468312575774,0.1839125112695981,0.27599988040304174,0.12076861337991596,0.2829815923986328,0.15135878912968698,0.1414065249082592,0.3322794279253157,0.573072464746728,0.2016439573459716,0.5185489817913664,0.3075383981639499,0.31549314737354234,0.3719862227324914
1,0.2618177952128761,0.2275983687865094,0.11146457131548279,0.22293869659248333,0.201595769793683,0.1975602872463859,0.25067570888004326,0.2356105162620017,0.18862258799977757,0.608173807353388,0.0260663507109005,0.40464575415508536,0.3744483022420997,0.33687872733003066,0.7123277841561424
2,0.04377715349393726,0.15160365920864102,0.1373095163051844,0.6823504788861537,0.13361031112789762,0.1267208128194675,0.08688387635756058,0.1181822751721711,0.1388798415434683,0.4126461618105496,0.0,0.5422882750014181,0.11110457247101749,0.33133420438237626,0.4478329506314581
1,0.25094468480773835,0.1425107461699548,0.12499541886255855,0.18789678782502964,0.13200509890939993,0.1245570572924833,0.11740134650351368,0.09269592318906146,0.10969619455411592,0.6927760334019829,0.22137885071090052,0.3230756140450394,0.30188901312305066,0.4793564436719919,0.2771239954075775
1,0.15351556094545965,0.2581009588890113,0.012555981499534553,0.12212842720033486,0.266370804022473,0.15227821505848413,0.2811440365619932,0.3343387121097874,0.3956435045797221,0.49151445581102227,0.11411433649289103,0.4625900504849963,0.5732360383687402,0.12016804922753048,0.7433266360505167
3,0.02928748150724303,0.5781439435688306,0.058763166189006746,0.0012856673011949734,0.06515273122137764,0.14528520806547712,0.03631628089832424,0.0,0.042847345244053245,0.14751792205453707,0.22310056279620852,0.2796528447444552,0.29582769375625256,0.18011743862623122,0.2564580941446613
3,0.6780719600250114,0.4163727543260222,0.11168446591267252,0.21468650647318535,0.056229639771493305,0.21772398005581864,0.04299965600275199,0.23123711858442667,0.08528689794329565,0.25819575272629053,0.1833901066350711,0.22879913778433264,0.3008886011887248,0.451912279037603,0.1651836969001148
3,0.7650694570832889,0.14634079135897718,0.2040841756518042,0.3384593918494673,0.09489636938765873,0.04666185832105116,0.04383507789080545,0.012919117277434274,0.013933794615549607,0.31261465050586906,0.2816572867298578,0.29088433830620003,0.3366091920202437,0.5104908371556475,0.542910447761194
1,0.08728220893166373,0.1751350159814835,0.21903700826070707,0.3561298424310075,0.11769982531514092,0.2052118285302142,0.1310138090323849,0.2882420952093701,0.2616598215775216,0.7254971471015227,0.06153732227488154,0.4153100005672471,0.3123639145530513,0.5888546521056641,0.2574626865671642
1,0.2592121409792286,0.2301609170065028,0.348056498251838,0.3389078804429074,0.05268873046598365,0.35077926557747185,0.015234163840974993,0.2071582968883527,0.38966431259152157,0.6255725491520083,0.29804132109004744,0.5576890351125986,0.2945918907785559,0.6517904953657948,0.3642365097588978
4,0.019072091569104794,0.6246280171938718,0.7316259739498201,0.024098787087515075,0.4807138473159907,0.7195898272131456,0.8675119170475207,0.4237168853365505,0.013523354067201034,0.01749440111640051,0.3423800355450237,0.0020137273810199104,0.7234743718001531,0.07850762983883554,0.6991245694603905
1,0.09271155623870388,0.2832580182960432,0.21219095646819958,0.32167595204161975,0.2151456494027666,0.29254601900341815,0.142906285321146,0.19544563414266325,0.5406084582529002,0.4860112315293112,0.24924096563981044,0.6799875205627092,0.45195080327193554,0.5734083210682692,0.604764638346728
4,0.0,0.6588504353576545,1.0,0.017311659706788125,0.46815542231244983,0.5683778105302769,0.42817828885940334,1.0,0.005738223666266818,0.008029755674848352,0.4298356042654029,0.021300130466844407,0.597952097922674,0.0,0.7226607347876005
1,0.06438272483678621,0.18265733494985117,0.12064883565810788,0.04181408652839929,0.1361597658278646,0.19219793659255546,0.12305272986387539,0.1073744533252903,0.10149003159068219,0.4807949852009409,0.27361337381516593,0.30992966135345174,0.347231212852351,0.7940173006251359,0.43549081515499427
4,0.022562514978907895,0.840185164774606,0.40659244002374867,0.07004395188215713,0.7483121665643737,0.6130954247546175,0.4740773502383409,0.6629970341326095,0.015186300288897187,0.038494434878512666,0.4598822571090048,0.22080095297521132,0.8348731830753842,0.05385714591703411,0.8010907003444316
1,0.42394498934132446,0.23892317866196405,0.23541915575134315,0.10983983974007595,0.08956139936735753,0.1592085044999843,0.03371173030615757,0.15651234102448094,0.44573578750301207,0.375676648997828,0.3139255035545024,0.334619093539055,0.3322838815983052,0.22651915950907106,0.3238016647531573
4,0.004285093891849131,0.6090598479003637,0.3911851585806537,0.02937101966373322,0.5775931259147349,0.6178619586691336,0.425672023195243,0.5848791032021313,0.009008508035366736,0.04629348278694983,0.6050614632701422,0.01639344262295082,0.8185135055611136,0.04364934870214713,0.7628444316877153
3,0.2849100905131481,0.12250633748484514,0.03033812459227878,0.05426711980625293,0.12185449223360559,0.10665119633729502,0.10609857978279032,0.13049816518373297,0.05147189276644873,0.48388984548206676,0.17979857819905215,0.2894378580747632,0.29300300123580303,0.1450878035794608,0.3279276693455798
3,0.8594352253458438,0.06918880193982144,0.0644364467965022,0.0,0.04976157877342901,0.014174166640534364,0.08565531475748195,0.025586889860755038,0.3678182834052266,0.5109164162643349,0.23528213862559244,0.3922797662941744,0.19578650032366268,0.2145075564014455,0.43498851894374285
1,0.17798816823948954,0.0723024357985231,0.16205498830893725,0.1580573467414812,0.15598885793871867,0.2861174699739722,0.20610349402919065,0.1423616347458905,0.44605354792754,0.6050170498666396,0.25838640402843605,0.4466787679391911,0.4321191078679457,0.3883399783971678,0.48234787600459245
1,0.12307121220585028,0.21707263308718175,0.2445887604541557,0.2991119925849886,0.11609461309664319,0.39737840634701627,0.003439972480220172,0.1454280400140753,0.2737638457484979,0.38228276894335844,0.3588381220379147,0.4994043904929378,0.3230742070264227,0.3397397256501504,0.42838691159586684
1,0.418616552571687,0.28619254932216465,0.1630078648967595,0.26723940321117834,0.20124167886313205,0.26408793000721253,0.23725981620718462,0.28095309908007843,0.20149982920377182,0.5406664640939938,0.222110115521327,0.5693601452152702,0.45883599129053143,0.5653485675119106,0.55722588978186
1,0.20790273665773487,0.2625509754215805,0.17716174713587288,0.40112819797283156,0.22770407440630752,0.3613001348427357,0.16536439137058334,0.2759513396672196,0.34677989529794007,0.5219313053557965,0.27256738744075837,0.7280900788473538,0.11416465603483789,1.0,0.4077210103329506
2,0.14115942603527903,0.15948418384216909,0.17580573045320277,0.7885326449863959,0.18256928379207782,0.2763962494904199,0.1515062165216964,0.2927160307645905,0.4998133157505898,1.0,0.13529324644549767,0.4528901242271257,0.35402812922968285,0.4244895336419744,0.4278846153846154
1,0.5436483123613606,0.1965722473272346,0.18222665269114338,0.18301324536312627,0.18719607195127708,0.314309009376274,0.12305272986387539,0.2677826371085306,0.27021287300439834,0.32611386835027073,0.3773326421800948,0.34406375857961313,0.404401812511034,0.3149362471657758,0.4629018369690011
2,0.15704022185902436,0.24647305191226712,0.23060346407288773,0.49222121450711104,0.21750625560643969,0.37288720248361507,0.16619981325863678,0.19700397124616698,0.2113398103499866,0.6158490608505801,0.2350044431279621,0.6200862215667367,0.3909845230388984,0.7240620668341446,0.6001004592422503
1,0.11077634440766415,0.2762041221205775,0.08995887971032551,0.12651364900286036,0.10580237004862847,0.1991909435855624,0.16241584353039462,0.1137586085557734,0.17373816011418192,0.5068312006932487,0.20466158175355453,0.47660105507969824,0.3833931618901902,0.5317142428758082,0.4969144661308841
4,0.0017839541433686444,0.8390003306513832,0.7759274054636477,0.022962615984133468,0.735470468816392,0.8488193420928848,0.3596736940390191,0.8978032473734481,0.0,0.04143173863623575,0.7439092120853081,0.011458392421578083,0.5482257400105927,0.05719854716363381,0.5828788748564868
