Type,34046_at,38952_s_at,40304_at,41038_at,41107_at,32052_at,33329_at,34224_at,36894_at,36908_at,38671_at,38702_at,39026_r_at,40808_at,41214_at,32254_at,34317_g_at,34847_s_at,34849_at,36105_at,36133_at,36139_at,36156_at,39105_at,39556_at,40594_r_at,40607_at,41792_at,32562_at,1955_s_at,1910_s_at,1814_at,1817_at,1555_f_at,607_s_at
1,0.32959250692481223,0.3699559031533406,0.04196199934920702,0.25808304611849664,0.0739366062482922,0.0925547991972809,0.3019630257400765,0.26729465335635116,0.0,0.3099255508934889,0.7330236167207178,0.41477840719760073,0.023756909575579518,0.005823772707330823,0.7638693953417799,0.021660187011736633,0.395898080009447,0.12186587262451162,0.7280523869877482,0.16354490969384133,0.22372254838008263,0.11165883473079638,0.063644651506844,0.1518783361869272,0.23988583043224423,0.25970395689705117,0.2037873725964343,0.03170758056742068,0.2752056277056277,0.13186590532326398,0.33873909821581255,0.34701300557381737,0.6038557564153103,0.24409393249704478,0.06237238340066103
1,0.16341129101344984,0.4596888260254597,0.06678409235601204,0.3506893156080748,0.22900537389561887,0.013035674093016304,0.47053490480507715,0.4528259401035803,0.03167359956961563,0.06304254661789768,0.33292214639581386,0.2966788848161724,0.030124588696894675,0.0052559809138611815,0.04728396934982171,0.011904076688416679,0.4623006607515712,0.17990175624928875,0.22074355724545838,0.8885902909470739,0.34028049575994784,0.27983046162351427,0.08081706015371788,0.5546882868365394,0.12351071420848919,0.33482996350153527,0.18313235122551358,0.07080708694134659,0.10699675324675326,0.15888745625345368,0.6244941002109103,0.12011576389881379,0.27707383003885794,0.38306956721184215,0.034924715387440325
1,0.08903737970815843,0.05441384474581911,0.02618734349136284,0.11324470704086656,0.24073230713179705,0.02276703555682491,0.36465765304111325,0.21686807275638617,0.06022499111371561,0.11617847852736278,0.4472652752631265,0.07808508275019437,0.007019854410836662,0.00294256215902106,0.6837398528184508,0.10536808451632822,0.5126004412167274,0.09577817395592307,0.1799464864103648,0.4763392117690407,0.20691454664057404,0.2230412481955834,0.03310547096782566,0.3373955081075637,0.22317123272860936,0.6244423845663635,0.3063730949123421,0.05264513770006814,0.19482683982683985,0.16640265242217722,0.6528529897965,0.2200657424610548,0.272718740027407,0.3967254185853667,0.14569225119353654
1,0.15277420828692995,0.3828105499625593,0.04803135124428788,0.45018874117840146,0.18658347754804624,0.05187033173634347,0.4468839922740353,0.47046461007280643,0.043317033806307824,0.6406011740434736,0.5063369212709655,0.40769743418860377,0.002532719570957305,0.00696745933719424,0.029929443896517718,0.05188084411676984,0.6724905127668367,0.09966619883928232,0.6195465427404592,0.11290382554668776,0.18292020004348772,0.10393439601953375,0.03334230940183696,0.3613656964447577,0.10428784569809932,0.6528011123341637,0.1485464592149501,0.05166453371449465,0.23895021645021644,0.14138883772333766,0.7756940090064411,0.13099899957124483,0.17885904150475862,0.2782335609308562,0.038589790672052884
1,0.25057825751734775,0.17555537066311674,0.03809968450688284,0.23912686689643853,0.22401858092722468,0.38591988318583403,0.4260711892467185,0.20100577947909629,0.0659698538806644,0.16456541455295653,0.2503133642386741,0.5073308897034321,0.056796236378717564,0.0063145855930211965,0.023272134132463398,0.0801419070592483,0.40179170491081734,0.0797898569965482,0.4499084635966765,0.4263099717064366,0.1403239834746684,0.13280506158051536,0.05423600138858699,0.2419176150669755,0.24366985966657295,0.5774578529633277,0.3188562580207239,0.04532384862133727,0.251504329004329,0.14603057653343157,0.3481730604799635,0.14714877804773477,0.17427868821685338,0.4614407452495633,0.20383400661035622
1,0.27602158828064766,0.26058740327814295,0.08461723469575429,0.33546692926308874,0.08557245650787867,0.178145385972843,0.3849974378178092,0.19832870474617828,0.0565936230101928,0.2923148987910741,0.45629812379379636,0.40819726757747415,0.033932110451900484,0.0020477547046846003,0.030422577953114337,0.039165720445186306,0.4160319479557495,0.08477790843227251,0.40464723278411496,0.3658557197280844,0.13747553816046967,0.1440154795908965,0.04436989621285611,0.3481720213515963,0.4752092027590979,0.9405741266438793,0.2908036102537996,0.051290574567453916,0.2703571428571429,0.11239638975870328,0.508521917573961,0.2181363441474918,0.3561975558934504,0.29718237795303376,0.09069408740359898
1,0.2081013164282247,0.8434145935601964,0.10385099670359209,0.3142540620384047,0.16126241005556058,0.00541892139821412,0.1261382001655564,0.2519202381845931,0.06778553793242581,0.07255548800542173,0.5610811563637811,0.6818282794624014,0.026911200741242595,0.006480697972965934,0.0394033077915181,0.07741051012238961,0.6532852396365061,0.13799643439669235,0.15959723982537669,0.009067799761347002,0.47439660795825184,0.22175128228753957,0.04759965869310605,0.4087017826568637,0.18777434211948882,0.41660390475638726,0.22382725084051883,0.06395116924559975,0.07261363636363637,0.2569349788174618,0.4941002109103346,0.07726882949835644,0.4145407444951286,0.42578379999647137,0.06293793609988983
1,0.11430937491076273,0.3646726017139529,0.03518526378337082,0.49975381585425904,0.18380544676200017,0.044520269414018834,0.26390476565887505,0.445970627236108,0.09792205047409527,0.3481766447073362,0.5972224985575297,0.16122403643230032,0.048113229449618926,0.003290993004758801,0.3192853349518246,0.035393043833165015,0.3438591971143782,0.10768880628153094,0.34555696380791434,0.1820050232061306,0.24284627092846273,0.18851930341840964,0.19156984949404174,0.27736932218753146,0.20682422643630932,0.4946845489832571,0.27001601493312966,0.06492761812953945,0.37930735930735926,0.19767913059495304,0.6146041156016644,0.38392168072030874,0.49944622777871633,0.1823955962525803,0.33714285714285713
1,0.7138125017847455,0.2887511440219652,0.08056392626232615,0.261980961759396,0.25774205301029235,0.2171086602497054,0.2030233749852182,0.24358878130551176,0.09215797411929716,0.04814275890249858,0.8963510475318835,0.16305675885815837,3.165899463696751e-06,0.005262347590444428,0.5956585236325014,0.03646833515600881,0.3636602738549566,0.16547813223077798,0.14221940571750458,0.014567635814175176,0.14081865622961515,0.04855800239565095,0.046936186641663456,0.8697250478396615,0.5138711700218392,0.2987660042871213,0.055240913381484194,0.05733624744461249,0.14769480519480518,0.25240375759808437,0.5589978908966539,0.09926397027297414,0.5589720485817798,0.2742638366943665,0.06024237972824091
1,0.1586281732773637,0.3257067975705134,0.048705728392965775,0.27099376333497455,0.17885645322889152,0.05934333642895917,0.5614844889431984,0.5962120643498711,0.060513194931455516,0.17666763008660813,0.3036415908955254,0.7047095412640231,0.01999090331554098,0.005562932282870283,0.04088270996130794,0.04252502472385159,0.5194226609340696,0.11285381026438569,0.25002957329953523,0.09759758237077751,0.14484996738421396,0.045967935133142894,0.6632481904570333,0.20038976734817204,0.24535645555387375,0.5203493424482939,0.23349242207303234,0.055260109362274996,0.3337954545454545,0.2076625529563456,0.4689619791369777,0.1728597970558811,0.5020799309192618,0.31777790716138254,0.08070995225853837
1,0.45204032096861707,0.3122555953074299,0.04193370400237681,0.43615624487116367,0.19737681027415974,0.018089551222520015,0.2744688399227404,0.4984613075133228,0.2172960717819642,0.29209563770094776,0.6728278386820795,0.3205598133955348,0.06132769381108867,0.0038200059499486614,0.03775320537136788,0.07612853263286781,0.26461731695141777,0.163012555475477,0.2907759470497113,0.6033526351550061,0.09421613394216134,0.21447218894929207,0.020290240634337677,0.5318763218853861,0.4107293446061366,0.6631423440125138,0.22998928802486027,0.08062559210198281,0.2666017316017316,0.1678762202983975,0.7253605426665907,0.3034300414463342,0.3273263126278838,0.28716102965825085,0.11744399559309586
1,0.2941260458608184,0.16798402529328565,0.21040419902946958,0.3119973740357787,0.07327625466800253,0.029366203709833307,0.17647522566912374,0.34942080112086865,0.014073953099632061,0.07247575669992126,0.5815443385527547,0.19860046651116298,0.006219937146342647,0.003179865558942113,0.028611258629845992,0.01831396413602566,0.14020171441146945,0.16657815878314305,0.2075763976904661,0.7373600110875613,0.44384648836703633,0.21917135047145184,0.032965963397106675,0.40537818511431156,0.12984626029796525,0.4024679914257575,0.1406662636418594,0.049246264563631216,0.2000865800865801,0.1218640633634187,0.4486689847802542,0.1060311562098042,0.18141202530457468,0.16027099984121101,0.09344105765699595
1,0.10525714612067734,0.4041101589150512,0.051766337025876095,0.4657804037419991,0.2691957373166955,0.276501173626781,0.3386022310694155,0.25602341814906554,0.1265695099574419,0.12708173455455116,0.41905254571138656,0.2771853826502277,0.006872112435864154,0.005798306000997832,0.032935664972308626,0.05288026330247867,0.35602217892358134,0.19819443917611804,0.2742430643571328,0.8865147535552874,0.04019352033050663,0.21981633342547371,0.044905215960963835,0.5066975526236277,0.1980020325642744,0.6289467585887261,0.2788295311124545,0.09399670915950604,0.2384199134199134,0.14544114938294347,0.7333409337057516,0.1891096184078891,0.22488783766026543,0.2623546639848974,0.22212265883217036
1,0.22503498101030872,0.3615109410100674,0.041502199963216045,0.3658296405711472,0.18403315420347935,0.24530029146798862,0.2578934920572352,0.2733368360479371,0.12286128750252176,0.12876107517665467,0.6901275342711048,0.30453737643007883,0.017898940267919522,0.00664565277535008,0.46435209771640995,0.11949076714579486,0.5633457324895464,0.11491484277206691,0.3205604844388114,0.2115594587377082,0.12118938899760819,0.10508615129457291,0.04859730004185227,0.13828180078557759,0.1891582156680433,0.38920833091941376,0.2572836127992194,0.05906061462263367,0.1764339826839827,0.13346841038865354,0.4259818731117825,0.2472631127626126,0.3412926357680539,0.38490446197004186,0.16171869261843555
1,0.1906964790542277,0.5278309343539396,0.07967969667388197,0.3619727556212047,0.38273066763821834,0.010179628260100663,0.027159131223146366,0.7503315069178613,0.08616333471030713,0.059080897375843405,0.4511848152643202,0.23070087748528265,0.01453358913801,0.008552183017642639,0.05637849935513239,0.07669888180167547,0.6503760003864671,0.17257140689602854,0.07607379242360232,0.01947760008383278,0.24356381822135248,0.06984243987837464,0.05379476814166183,0.38040084600664714,0.3641101044392068,0.3807137477550548,0.08099738033875296,0.0728472418435355,0.060248917748917746,0.1841591453306318,0.711394858348059,0.12463913105616695,0.3251112237427493,0.28229150126149016,0.058641204553800945
1,0.15371655387075586,0.5562026790914385,0.07584567717838801,0.4609387822090924,0.28723016668184714,0.032331951965470215,0.31128542709606216,0.2248992969551402,0.11185190166485738,0.09411283973010953,0.3281669684248224,0.29023658780406525,0.023750577776652126,0.007996545788559198,0.08203095364539868,0.05258200731512054,0.5216716853727529,0.24192997762014945,0.30159132516546966,0.025809003234998833,0.30205479452054795,0.234589514419976,0.019810075042095598,0.4187732903615671,0.16176184401150345,0.5598458953710678,0.12216954617285522,0.08218791031628633,0.29579004329004327,0.27714127832013263,0.5981303083851108,0.13201372016578536,0.38658932627508397,0.150602515923005,0.07055453543885419
2,0.22679117050743883,0.8953323903818954,0.05045060339827115,0.9682422451994093,0.18453411057473357,1.0,0.44767235602507005,0.9103805449223148,0.34164641234280885,0.4158685230772297,0.6752551680229203,0.1362323669887815,0.013685128081739304,0.004557382856044812,0.642430392231242,0.1618064894223776,0.2661792885782837,0.07499146531123164,0.37315871004083934,0.16261869268187149,0.0393889976081757,0.4432875702570718,0.5061075116715927,0.3836237284721522,0.3955067355720371,0.42493192746654307,0.5796663378832714,0.04232386524174381,0.9580735930735931,0.21282004052311662,0.33027418343498827,0.6409032442475348,0.4740290214187831,0.33758534907108456,0.9632757987513771
1,0.24943602044604357,0.11847907479823615,0.01740163830058147,0.1406532086000328,0.05984151562073048,0.09928447540490598,0.21829792266151604,0.07380720058044984,0.07050426061310558,0.19111593928461085,0.2957959451662323,0.7103187826280128,0.015553008765320316,0.0022757974841209295,0.021422881420226084,0.07489888075516322,0.4905288696370965,0.1546485604824944,0.08283340374595126,0.39759048362725513,0.2932702761469885,0.14321692926686938,0.015900618699854326,0.31705106254406284,0.34586027201764435,0.7025230287932333,0.1591523751948837,0.05340967640068476,0.14669913419913422,0.0710259716338184,0.5865587413783275,0.14813491496355582,0.2035253702765107,0.22202226574216202,0.09388174807197944
1,0.1048288072189383,0.4687578001497629,0.029229093275610823,0.5026259642212375,0.20571090263229802,0.1540070701320023,0.2525917458315267,0.4822487427756511,0.05715081705782329,0.6916989744560831,0.29114024790593107,0.13656558924802845,0.017819792781327105,0.0023591430684834457,0.034244366891738105,0.0472238646650376,0.37109976758291596,0.09008838144369002,0.20892831995493594,0.23823383261162773,0.12831050228310503,0.13203722473048926,0.1870569417993881,0.32178467116527343,0.2844076372521461,0.4210068941544523,0.22560904472514767,0.06573370784649392,0.4218073593073593,0.16349235586664213,0.593456079347888,0.239531227669001,0.4676465619192431,0.4285537853525997,0.29332354021300033
1,0.2044318798366601,0.15217572177385805,0.06672042782564407,0.46512391268668957,0.46037890518262137,0.12668738403224497,0.4028538767787458,0.37569116064950336,0.1727589751472241,0.10779672503662656,0.22848729631324485,0.6753859824502944,0.04238506201997049,0.011406769282058821,0.25422008952279795,0.029673854461543296,0.3235965067658599,0.10700603118006297,0.48021405435854103,0.36418244446923376,0.1323439878234399,0.23247028471390396,0.05497571594960857,0.4443549199315137,0.5591065366402145,0.765164243091362,0.17669456022569388,0.09591636611431514,0.26777056277056277,0.21882482961871436,0.5578863364304851,0.3138773760182936,0.2955641906478196,0.37572998817904335,0.21019463826661772
1,0.4065792855307119,0.2881271320409352,0.03818457054737349,0.4131790579353356,0.24355587940613896,0.036933779456519066,0.47400370530962993,0.39190372538717505,0.13433179944857002,0.2158824760556923,0.9428582797795507,0.3050094412973453,0.02223516723336267,0.0054846024820778055,0.04809005386541233,0.04587909644133514,0.2852181661057524,0.10524219550127073,0.48111533586818755,0.22776825644718027,0.1436616655794738,0.19622838539267173,0.2722149584559432,0.5065968375465807,0.28168313620342933,0.47928856960778643,0.24530423069988438,0.07680289859889972,0.3182034632034632,0.1550193405783754,0.5304109901385168,0.2522509646991568,0.21351204219932046,0.4705446461652464,0.15115681233933162
1,0.24085496444787116,0.5091521757217738,0.1635329570052205,0.535696701132447,0.2836779305947718,0.2541615992343528,0.2505814182663882,0.47630663764417425,0.1501926162181895,0.3795010813558308,0.5145838721871828,0.17152615794735088,0.020597341910810283,0.005852712146345585,0.0527748274030802,0.06712067855853406,0.4739268825515423,0.12173311079922619,0.2622306717363751,0.09251691022117657,0.10940965427266798,0.272735649129273,0.14452173235959212,0.467469030113808,0.2966895149955672,0.19789554486993802,0.21322133486058523,0.07647880067146441,0.24308441558441557,0.22471910112359553,0.6558171350396169,0.3428826639988567,0.42184302904019066,0.2154413451190035,0.25280940139551966
1,0.19646477626431366,0.6254680089857725,0.06070766662422364,0.3781798785491547,0.33798615538755805,0.12015157848546348,0.44560290117860385,0.16232580249693512,0.1378094588492982,0.1254422595851979,0.5839915640357334,0.3066755525935799,0.022869402425923228,0.005145432256824787,0.0497733480009104,0.0438724092281449,0.5440975185584772,0.18441565830899367,0.5159554992254611,0.8312256825779933,0.28050119591215483,0.3783746429558647,0.186589753655585,0.501661798771276,0.3454278115337211,0.5852499855164822,0.3158229660504629,0.14331361045091162,0.26451298701298703,0.19357156013998897,0.5365957931938664,0.15906102615406603,0.39829363068085827,0.5269147303234002,0.14716121924348147
1,0.10985465033267655,0.3359680505865713,0.04436710382977519,0.49097324798949615,0.23326350305127969,0.21760988683627672,0.44475541014624154,0.7068728264404913,0.12883671332366248,0.23744979419356768,0.22502536758122602,0.14461846051316224,0.013009736196150689,0.0038385271909181094,0.5648945451786663,0.038956417997917436,0.5525461211037932,0.08375374578007057,0.4218560766089283,0.23281850541025667,0.02928897586431833,0.10150803157345127,0.14931852173884833,0.24906838553731492,0.13503578610504463,0.3419848212733909,0.31882444027278417,0.04273106520185484,0.14656926406926407,0.20773623135015656,0.4815025936270877,0.3151207660425897,0.5487037975634023,0.267012473755712,0.12934263679764965
1,0.09214997572746222,0.1517597137865047,0.009768968493131306,0.10023797800754965,0.13566809363329993,0.010224076655513588,0.0768260475383342,0.5321874452700842,0.06034027264081158,0.03931750002491603,0.48792304172221007,0.3386926580028879,0.011985040069734212,0.0038037998641003946,0.018208026705105837,0.07853812705705061,0.45327235739628446,0.0896047490801502,0.32781298408674836,0.3908973825918527,0.08449119373776909,0.002856353082097115,0.050431986814912386,0.18828683653942993,0.1870607823210154,0.28357279416024567,0.2895627180841473,0.028404274768560837,0.2071374458874459,0.14663842328237245,0.37713047939349026,0.18504359011004717,0.24786469185860976,0.2994759964007833,0.11737054719059861
1,0.1916959364916188,0.5012896247607954,0.0682200812076454,0.4939274577383883,0.1791146734675289,0.08339653832113683,0.06921833734084908,0.39863394130451096,0.14676299078708463,0.13198520984282966,0.4858239987266469,0.19910029990003328,0.009326739820050275,0.005893227360966253,0.44396290114558834,0.03789944063920968,0.33371980053998046,0.17147138034366347,0.6001971553302352,0.507424947689021,0.09176994998912807,0.09373752265118708,0.055832227546580925,0.4824252190552925,0.14018206586373166,0.17100689415445225,0.10521068652094138,0.06870876061628467,0.1859090909090909,0.22368760361024131,0.7922248190161318,0.3395598113477205,0.2772240055564941,0.37008415815381357,0.07322805728975394
4,0.0,0.3883018553956236,0.05138434984366821,0.3572952568521254,0.5661262410055561,0.2850106770720045,0.5532736804761718,0.2737121268983462,0.6754632876370169,0.05812412170983785,0.4479218479536818,0.0,0.707515212146923,0.7608629972229715,0.02584212123511115,0.6244800142325665,0.3023569132005389,0.7392368091643591,0.6492888325587945,0.00805876407494921,0.2711459012828876,0.12316103074418747,0.09783698378143381,0.266995669251687,0.3806300949250762,0.5016511210242744,0.6608122010457433,0.8970781325311216,0.6232467532467533,0.10731258058574325,0.22578806361511713,0.21074746319851367,1.0,0.26309567917570886,0.6068307014322439
3,0.6914817670407493,0.26807554705050335,0.28756560983546253,0.13334974560971607,0.12514800983696145,0.0701490250670036,0.600338996412945,0.3936050439090295,0.07008156168042039,0.09191026241565922,0.48888800461590504,0.5608685993557703,0.04110814923627952,0.002496894798193716,0.8990971853425386,0.03235292578658477,0.6034631755795665,0.06294807116033835,0.23658639628221376,0.017408823400162934,0.3343879104153077,0.44807887220123466,0.03792659306290493,0.09124785980461275,0.019179622461997527,0.3706911534673542,0.07571563418074602,0.03536822510678611,0.12215367965367965,0.07459937373365262,0.48902696232115367,0.11059025296555668,0.1719509676934918,0.13091268371001605,0.12746235769372016
1,0.05322824752277335,0.1990182211498461,0.014374036189748595,0.09256523879862134,0.09846069769560067,0.23084226872175873,0.19385864637943953,0.5213290299982487,0.032346075144342075,0.12301543797402753,0.8909492449414058,0.019493502165944674,0.006772914252668325,0.004269146043457776,0.35792049161672107,0.15162915792392903,0.4310880662147147,0.054906497743048975,0.0,0.46967315356610456,0.23721461187214612,0.04978654135569274,0.07387736960097589,0.03706314835330849,0.5952602330962008,0.1338132205550084,0.21625462683084626,0.03792776771319826,0.13037878787878787,0.07360471541720393,0.4227897166961181,0.23128483635843938,0.24328433857070453,0.3144021595299846,0.09464561145795079
1,0.35963334190011137,0.5039520758798569,0.03600582884144702,0.5020515345478417,0.403861918207487,0.3953486172766185,0.3381686310063464,0.586879831869699,0.13387067334018615,0.1333007763835873,0.8948886810847376,0.1580584249694546,0.08184694353512777,0.004612946578953156,0.6019933995903195,0.07063434339206012,0.3428715586973907,0.1150855365474339,0.17082101112519366,0.5508929205244958,0.08983474668406176,0.10900211922970607,0.22018187893987223,0.08429851948836742,0.24042640603714835,0.5292567058687214,0.22638327659168284,0.08316020409859225,0.14444805194805194,0.1934794621477252,0.587185772102833,0.2310132914106046,0.2932364701244579,0.38285784858589605,0.20346676459786997
3,0.41174790827836316,0.09701306265080292,0.7080344637324392,0.04858033809289347,0.0,0.020667558156469697,0.2271670148606567,0.19605194025369657,0.0034680526068035307,0.02087963562793386,0.3660293269135115,0.9502388092857937,0.023731582379869946,0.004409212928289228,0.9895683180335331,0.007519190418133967,0.5887774217269716,0.04322345711793043,0.12406703281227999,0.006956768651948605,0.5751902587519026,0.47415461162812117,0.04383133210263864,0.009668647396515257,0.08625424351849847,0.4600110074734952,0.11663325803132987,0.020717336746056806,0.05615800865800865,0.06723153435255114,0.3303311862281252,0.045576675718164934,0.35071614949972774,0.0,0.04327579875137716
3,0.6580427767783203,0.24669273650054083,0.23030997552452498,0.15501395043492533,0.11950086528827761,0.037938124050743045,0.30430840789940483,0.2836698441292001,0.04128039349427915,0.1101587649620778,0.5301526034101987,0.38292791291791617,0.03445976036251659,0.004301558215154311,0.12178514528487977,0.007435469439226415,0.5237918874092204,0.10787846603193871,0.33451626531474443,0.07311367792662603,0.6138290932811481,0.34994932276789825,0.02402774578476253,0.017222278175042804,0.06653404545159686,0.06968020392793002,0.09693807205659316,0.029467980786810042,0.03531385281385282,0.10978080677841225,0.30678903266260044,0.08172073745891097,0.28000225263276446,0.289842798920235,0.03199412412780022
1,0.4718295782289615,0.42765621099925116,0.5166588854462884,0.3742819629082554,0.14746333910192183,0.44867156040347805,0.20781268477275416,0.9467337186319397,0.1207477928390958,0.1487487168243021,0.5784405403792204,0.2357547484171942,0.03360074630803357,0.006225452120855728,0.04795728700402094,0.055266311201343725,0.25277102354766157,0.17384212722376058,0.4474017743979721,0.017983483590071226,0.27190693629049795,0.41718111735618413,0.045498934227046955,0.4211904522106959,0.28998637749475636,0.6124934824170095,0.12138470839034013,0.06766998520783818,0.06542207792207792,0.17616503960213667,0.6422504702730434,0.2921680720308704,0.284770325317715,0.743908678699342,0.15319867792875505
2,0.09777549330363518,0.9283634245777519,0.030219430414668305,0.3926637124569177,0.23116859458967118,0.5135756748117564,0.5951357956561157,0.36328154319597683,0.475372983774125,0.3267588227672743,0.5246214758958238,0.22214817283127847,0.03243358470575075,0.00698945331084546,0.6123681814733328,0.1920454604915468,0.38457244381464595,0.07400523460911126,0.5125756935642868,0.19075675986302804,0.04247662535333768,0.23968795110414934,0.39861206188945164,0.20445160640547888,0.727463403031548,0.5525317189038874,0.9047376626682364,0.07320458058404108,0.944047619047619,0.5657395468778781,0.3796956050846491,1.0,0.5230613279270147,0.28740803472185467,0.7062357693720163
1,0.21416945086952796,0.2889175472169066,0.050266683643874766,0.40747579189233546,0.2767328536296566,0.0390748681206651,0.3139855729433561,0.36308138807575874,0.08369438867166859,0.2273488344279777,0.38657209367103723,0.30089970009996664,0.009130454053301084,0.005256559702641476,0.04319190501479402,0.044495084008769774,0.4606581751233205,0.15289420779122256,0.529460639346571,0.253469088352314,0.41721569906501416,0.05454712982585459,0.09139530281253751,0.37471044415348975,0.23266374035072543,0.4095793986443428,0.1385344745298928,0.0710647032426413,0.20219155844155845,0.19650027629397682,0.8050504474719262,0.1366942975560955,0.3367592123294099,0.5211806842040262,0.11339698861549763
1,0.4733430423484394,0.32357101256344123,0.05908068418148635,0.41079927785983916,0.2950177611804354,0.07464871581965679,0.11703259884110531,0.1893717631164152,0.07161864870836655,0.15670191454797333,0.43214420723821645,0.5246029101410641,0.026950246834628187,0.008986274602864079,0.3293945831120552,0.0,0.5479782934252265,0.10698706520502219,0.2010984368398817,0.27174666274545595,0.22732115677321157,0.3265456555791025,0.07990863876298962,0.5822338604089031,0.5056544208272968,0.7536788135102255,0.21336981768430432,0.086426113982748,0.19941558441558443,0.19896850248664583,0.33728552699082254,0.1839216807203087,0.25184434307597,0.22272799449531572,0.08342269555637165
1,0.2479368342899569,0.4479157999833597,0.08187258605322355,0.371122599704579,0.3042399125603425,0.009281203246435145,0.23940636209547086,0.31905977132277513,0.06066690363425013,0.03795210141822059,0.4058415073317284,0.2226202376985449,0.02107433743000724,0.008949232120925183,0.05197348456111069,0.012887798190580342,0.6351212809240859,0.18645450062587718,0.38339670468948034,0.39928066065639717,0.27447271145901286,0.16554562486562854,0.03483147161020935,0.8772786786181891,0.31978290483707045,0.37675974740745033,0.08754653345636196,0.06870045041301709,0.09268398268398267,0.20594953030023946,0.7052670580858461,0.23135629555523798,0.2540969758405136,0.34127278180631276,0.070106500183621
1,0.32116850852394413,0.14402196522173227,0.02331536578809615,0.24905629410799277,0.1453684306403133,0.02776795289604939,0.10552248807599827,0.4309589932197453,0.05745823446341252,0.12220815850583534,0.7180318736197051,0.3227257580806398,0.06573884706383931,0.00938448128370721,0.19328010014414687,0.04817095823892921,0.6284225160088672,0.12752721617418353,0.21563160118293198,0.27403854279697254,0.25784953250706677,0.17924383427009424,0.02935823273107158,0.183905730687884,0.2877808290267477,0.9259023231562482,0.23216350080074666,0.048805823790449905,0.10814935064935066,0.16658684840670474,0.6194493530182978,0.14436186937258824,0.3885603799440596,0.5150761304892465,0.09445464561145794
1,0.23552928410291557,0.39196272568433316,0.030799485024687687,0.10081240768094533,0.08101830767829492,0.004550759121851019,0.11447041665024245,0.18658210112837445,0.17347948469157384,0.1102036138214218,0.4704542289250114,0.0719204709541264,0.030783095785343575,0.006832022762605151,0.015827706547302936,0.1853294682148071,0.30852965330671006,0.12141068922353299,0.2115758343895226,0.451162334742941,0.3247390737116765,0.006557326699222942,0.056129086679622485,0.022308389565918015,0.19493156312841908,0.49914547245234925,0.26373200971501903,0.037607824887396744,0.1880735930735931,0.0880272610057101,0.3665279598700336,0.11415606688580822,0.22590152240430997,0.45196633673847453,0.04207124495042233
3,0.6397955395642366,0.37723604293202434,1.0,0.16880026259642214,0.0641224155205392,0.05300896722734692,0.3309945208719303,0.2867722484925817,0.08572142218977259,0.05926029281321945,0.43876962257018365,0.7411418416083528,0.01571341433814761,0.009049941368696557,0.5776875806084516,0.0469360738000429,0.2025517570838902,0.10863710503356978,0.42103929024081116,0.020136769125198174,1.0,0.3538806474400319,0.04726711157685731,0.12579313123174538,0.23415572902026074,0.6722235096460228,0.12347407383838706,0.06276696527997074,0.14712121212121212,0.11497513354208878,0.43664139542837593,0.07198799485493783,0.3089110397777402,0.44425625011027015,0.0656188027910393
4,0.3925012136268882,0.4016141109909311,0.050266683643874766,0.6439356638765796,0.8791328900628471,0.014980054964696624,0.7290393787693642,0.3151442367835072,0.8675799525424379,0.0605758593539771,0.6248383438451285,0.5985782516938798,0.13204966663078646,0.37016436443782824,0.23601206281769213,0.37262637943394156,0.32455193958229334,0.9380950574669044,0.5499225461202647,0.024578554357783437,0.1060882800608828,0.9905709634816793,0.06328128295055269,0.15328834726558563,0.5537872726879581,0.7202508545275477,0.38691442086395794,0.3646434091777885,0.03790043290043291,0.16647633081598823,0.5036196773641908,0.14334714877804777,0.8101969176475005,0.4702976411016426,0.2841718692618435
1,0.18829778120448898,0.5220068225309926,0.08167451862541206,0.9170359428852782,0.2972037526186355,0.5366283149518728,0.41341795104261114,0.2266506542570492,0.20526836578828545,0.30006876825099416,0.36350251686198043,0.37170943018993663,0.26925552818811355,0.009054571678938918,0.06527387906835598,0.07777678940511011,0.5294224999060669,0.17002996624056443,0.2789466272356006,0.22376253688811365,0.0880734942378778,0.2225498326115667,0.07762136347562024,0.5181790714069896,0.27165005297640926,0.11554950466369272,0.17627032358649652,0.10640384263799091,0.1370887445887446,0.27839381101491983,0.7055235706549621,0.2689438330713163,0.4652249816973587,0.5796503114028123,0.20866691149467498
1,0.147905422770496,0.13524419668857646,0.03019467198619187,0.2193500738552437,0.08315875762819927,0.11750453468204267,0.19985021088730343,0.33190722810177886,0.041256376509467486,0.19725724309078405,0.3887706173772905,0.26317616350105516,0.0334154356594252,0.005010574471015994,0.22002598437144372,0.018090533773566144,0.5975963886786579,0.08706330842468611,0.19677510209829605,0.8420698583969686,0.41340726244835835,0.1262477348812924,0.07969191537405873,0.5073018430859099,0.21244621272731204,0.5595388447946237,0.17947331021243648,0.040048947097246,0.184237012987013,0.12752808988764047,0.4982329134127572,0.20589252536801486,0.3359294925944697,0.21031599004922458,0.1129305912596401
