Type,35836_at,36497_at,31620_at,32801_at,39558_s_at,39826_f_at,36358_at,143_s_at,39676_at,32203_at,35140_at,353_at,34459_at,36272_r_at,34022_at,31491_s_at,1425_at,37118_at,33535_at,33091_at,235_at,39222_at,39889_at,1560_g_at,33575_at,40194_at,34416_at,41771_g_at,39478_at,38412_at,41767_r_at,33042_r_at,33969_at,38818_at,35424_g_at,34756_g_at,34488_i_at,33085_at,38251_at,38624_at,39970_at,41581_at,1024_at,35077_at,37373_at,40361_at,39194_at,AFFX-LysX-5_at,693_g_at,33671_f_at,37289_at,37684_at,33563_s_at,39875_at,648_at,38704_at,33063_at,40846_g_at,40575_at,37963_at,32979_at,39515_s_at,38752_r_at,40809_at
1,0.30953714072415084,0.144734111005023,0.7056830693656305,0.27391946804580714,0.4004358028830037,0.3782439267059116,0.20471612803892958,0.32610811289038305,0.5941747572815533,0.4836245154766587,0.24856456832654766,0.47597572974745816,0.4545799211404307,0.40820401125328976,0.3357060504285929,0.46514535792435135,0.3912951616311008,0.5056895291784111,0.3159971588667035,0.37545223824180574,0.44743869871327996,0.48227809754619816,0.43305816491128196,0.3657833062916892,0.3207268597387848,0.38606494008504066,0.6715168878166466,0.11989431553613938,0.3653108851475246,0.7738455677420648,0.37387088287249903,0.43297890883737145,0.6022727272727273,0.28418995837227085,0.37315306615161753,0.3764532361617213,0.10361241523213346,0.6218669977496702,0.20190432861042504,0.49748356197743326,0.14475244170947893,0.3416627524659464,0.43101668673662485,0.3391663835088911,0.26814947504602676,0.37377021130977844,0.3121559426044581,0.3488776478027189,0.39063956740630246,0.01885504889038458,0.36005522319374134,0.3501616814874697,0.3816809060202663,0.46680636251071533,0.7902060679796213,0.026162946165941104,0.3483095686485518,0.543490047246534,0.20775628377007763,0.9407121358396274,0.5590091699416458,0.3005806986819061,0.5627702010317667,0.14154232324640909
4,0.5942982456140351,0.1341276101124995,0.46099771322097066,0.24953823420760987,0.27681863895407305,0.5039383135726723,0.20802531113043515,0.38025303016898165,0.6401588702559576,0.07332921371458533,0.2652677732539931,0.3846343063299442,0.7233848953594177,0.5982394046646702,0.19630056644443328,0.3309367510680421,0.42668497781533915,0.38114625743814595,0.284902533343856,0.42205302662130784,0.5600873998543336,0.39503180854286585,0.4693044880918494,0.4321254732287723,0.6302101078932424,0.4628913799768071,0.6510102533172497,0.1955005624296963,0.46266044340723456,0.7366711447075571,0.26101554767661833,0.5073208994247865,0.7136752136752137,0.21697391895335996,0.580492515692902,0.6225056394239111,0.22750391236306722,0.4970900907891674,0.7003119719225269,0.5431447357740076,0.20741828035905835,0.4945984030061062,0.3751075176328918,0.5272397780043039,0.6048166392993979,0.44785695953460525,0.3590831152423066,0.415428390768258,0.44014544098452363,0.03346607586890272,0.4397606994937874,0.09126919967663702,0.22183588317107095,0.5522430707686447,0.7870884343395941,0.2255618187846959,0.514752040175769,0.43471458446286115,0.2770206723587881,0.6668181043784428,0.31713707276408243,0.12876762835284358,0.8809070398501168,0.1744991400548505
1,0.39466685330347134,0.3863277844659388,0.3919708647412552,0.21348971801502276,0.21928427757291316,0.3045767349307686,0.4203725107938787,0.14173228346456693,0.23124448367166814,0.4299852068235867,0.09215471343564047,0.20642013775008197,0.15938732180770396,0.21630819493601958,0.057346232893879384,0.19391476503073876,0.1512254384111557,0.18738908027977866,0.18064872543603505,0.1086181759274259,0.23755765962612285,0.1629304251236999,0.25353449093841923,0.36866774833243193,0.18597387847813743,0.17022613065326633,0.17547496984318456,0.013241949407486854,0.32117852975495914,0.3740500872215427,0.0481965446823438,0.21914763813839985,0.1822066822066822,0.44166171098462326,0.19468855625301784,0.2794117647058823,0.42866458007303077,0.2148676961278808,0.3282204601585857,0.1460751684389967,0.10526167221814489,0.21601690934711132,0.16940478238431103,0.3216106014271152,0.38423645320197036,0.28364274103858333,0.32700117317931593,0.12701549162187795,0.2228696625023308,0.010530596219642157,0.1860101242521859,0.6800727566693613,0.3140274190343732,0.26245356700638156,0.33624819405368417,0.08725438812292093,0.1946910590978388,0.3878708078382775,0.23689306065244253,0.40834232494747,0.21043229724901752,0.21119458014563552,0.046966051975353695,0.6323153442104774
1,0.4116041433370661,0.7444061604881895,0.26740492927924114,0.10845339243935476,0.409864230640295,0.40805074206118896,0.2761346312732982,0.35388834822613463,0.4200794351279788,0.19581296930884035,0.13119845495354418,0.4145211544768777,0.3473991507430998,0.35171068155004986,0.12842749009975438,0.3371366051891216,0.3325586308894993,0.4603820858127153,0.2969773498539973,0.3735082887844916,0.3195253702354941,0.29960617994547106,0.37365974001328406,0.4664683612763656,0.41652470187393525,0.4670950908388094,0.5857961399276237,0.024814921390640118,0.33176362727121184,0.5612455637318788,0.17127500970946763,0.42430712916158275,0.394570707070707,0.29988955908588905,0.4455335586673105,0.37419746659725833,0.52787558685446,0.14029642275161014,0.14675679188873,0.2550734637551749,0.19742561960142269,0.4252231094410521,0.3090486839841734,0.3793464718541171,0.9783549783549782,0.46043288561895807,0.5002707336882953,0.29177205184950994,0.22366212940518368,0.01803943014190364,0.39355729406350665,0.1622271624898949,0.4207232267037552,0.6492046861605867,0.340582465211771,0.13377758286893926,0.29113980808896067,0.37447138099295174,0.24982020026923857,0.6976262138679085,0.49160414433726335,0.23868559314222507,0.09343733095255896,0.6419839167015294
1,0.3642683837252706,0.5576196604259205,0.4571440670788516,0.35562122891269543,0.20005028494803886,0.18000165823729378,0.5645540084269236,0.15102185260550297,0.3949691085613416,0.06769282624571651,0.2525837770122142,0.4500655952771401,0.1515771913861086,0.3244396043198112,0.11659732317409392,0.3838699593623007,0.2772026199028101,0.21505376344086022,0.317338805145608,0.3644365246503591,0.2853241077931537,0.2283146521256185,0.2767814783186261,0.296827113755183,0.22805224304372515,0.3017974487823734,0.4372738238841979,0.11699060873204803,0.422153692282047,0.8155113989533413,0.10531327127626254,0.20428795537737496,0.4075369075369075,0.5498938068133549,0.236697247706422,0.1556480999479438,0.3088810641627542,0.2767129665554434,0.11123748862602366,0.43152853316015916,0.1262349686670807,0.37350868952559885,0.18862893514536386,0.3932495186317816,0.584216549733791,0.4082470698947729,0.1573865174623229,0.16629781852671513,0.3250046615700168,0.01381176734533625,0.2547630004601933,0.18888439773645918,0.20961653089608587,0.455090961043909,0.4952094897726409,0.1540041287396648,0.2684960990045736,0.2247231043296414,0.24039685027753704,0.5419955704469305,0.19566511849470053,0.25587611761452667,0.30362349753932893,0.3612699298098824
1,0.5956047032474805,0.15799742621113372,0.5415855001270433,0.23149858391823666,0.37110291652698624,0.6359340021557085,0.5410340871880834,0.3415022560382199,0.47917034421888793,0.41864689249667625,0.18848522810314228,0.4322728763529026,0.27699423718532,0.3905980578999909,0.17750263171086267,0.40668959049703035,0.33086837101204314,0.3344816786720952,0.2891642332886118,0.30136616447972353,0.34304442825928627,0.33676663637281634,0.31188917354587725,0.5720209122047953,0.36263486655309485,0.292230382682644,0.1747587454764777,0.05124126925994715,0.2302883813968995,0.43157620355703485,0.08301281649732518,0.3641275928185463,0.34022921522921523,0.1803754991079773,0.33510381458232735,0.3809647752906472,0.3738914971309337,0.42096686583378595,0.24597036266735992,0.2379657439727251,0.21419296561847234,0.4238609675904181,0.6126784792706005,0.35949711179068977,0.7805145046524357,0.2746171614338267,0.4848840357368469,0.2861207714195384,0.49860152899496557,0.025693159085385234,0.32314772204325815,0.6016976556184317,0.5125173852573018,0.3108867511191542,0.4423998175043723,0.18094789872821984,0.3289391086001256,0.27475795833010613,0.15549449536208898,0.506956669884718,0.37620578778135055,0.536132362429717,0.1632399055313422,0.3761911402407847
1,0.33631952220977984,0.17383453028353188,0.5333700347251631,0.6254771579854698,0.387529332886356,0.33106707569853244,0.2517342851752501,0.24267893479607183,0.3317740511915269,0.06849802445555493,0.14463931516859796,0.1930141029845851,0.20283591143463756,0.3581994736364461,0.2502882349992481,0.14660831509846825,0.30773293893936193,0.29721265267773256,0.21758345829058479,0.25238943787461526,0.191551347414421,0.3495910330202969,0.3435809849131797,0.2905173967910582,0.32208972174900624,0.24439505218399693,0.22594993968636914,0.045601276584612965,0.17761293548924817,0.4430052332925631,0.18110976083388666,0.26686421474638317,0.35266122766122765,0.3328519242205421,0.3006277160791888,0.27806697900399097,0.26414971309337504,0.35601769224800184,0.3044001039906408,0.3275428200340937,0.14339750465759613,0.3059652418976045,0.29081369344572516,0.2962396647411938,0.9529282977558838,0.36803832663187613,0.2596336070751737,0.2579829276003794,0.3494312884579527,0.019504739469403783,0.2394845835250805,0.2926030719482619,0.2647526326246772,0.45385274788075053,0.5135350923884116,0.28272240108673563,0.25979732759393775,0.4288900937185346,0.2248326479429067,0.6345050826282015,0.383113016553531,0.28007189602728355,0.30901542372359564,0.4496815878770976
1,0.30753079507278835,0.34870687865830874,0.7770390446345389,0.33327176456101465,0.3390881662755615,0.37003565210181577,0.5948701156479255,0.27293638856940633,0.3733451015004413,0.3111997453326592,0.13513936736611337,0.5149229255493605,0.2211101000909918,0.2887739359288502,0.18828011429144317,0.20641867250182344,0.2039932389604902,0.2728886105021401,0.054533975219004,0.23122198822830606,0.24617625637290608,0.16459658689286075,0.21102571401461243,0.17171444023796645,0.2944917660420216,0.1877657518361036,0.5099517490952956,0.04217961126952154,0.27746291048508087,0.24438072704669864,0.20461293676944084,0.23897507408052993,0.30526418026418023,0.43326820151219103,0.2962819893771125,0.21082769390942216,0.4709181011997913,0.6949639171257856,0.2170479656830885,0.31690884000324704,0.10399141873200475,0.28323156411460776,0.1968002752451402,0.14837467436855817,1.0,0.3220121481734965,0.34265860481905963,0.18890294024660131,0.35166884206600785,0.021149999065193412,0.1734928670041417,0.4692805173807599,0.25193721438505867,0.37689303743213637,0.6710136111322333,0.20444748692387504,0.253250829522016,0.29551545194020606,0.2618621719807476,0.7324095632914986,0.2484220554960105,0.32090515254862195,0.26036934254564004,0.35694696230186396
1,0.5365808137364688,0.24321266968325791,0.6030320996019312,0.3739379386775027,0.39880154207173985,0.3921316640411243,0.5941761847244119,0.4076351411129789,0.48702559576345983,0.14274478961856077,0.389967637540453,0.5772384388324041,0.4664088565362451,0.4203194482257918,0.17712667301619128,0.3917891007606543,0.35775406718783015,0.3359954066186449,0.2531370846815563,0.3256655326961499,0.3499635833940277,0.39952539634454204,0.4089097637346997,0.5289345592212006,0.41817149346961946,0.31648627754155395,1.0,0.0059591388285766605,0.4067761293548925,0.559821947747278,0.6053070071035718,0.3373714484922434,0.3654817404817405,0.4315521196160055,0.3318686624818928,0.32604546243276067,0.2856677099634847,0.4355164118879491,0.4456486416222539,0.37310252455556464,0.19214701067012932,0.42780648191639264,0.31765009461551696,0.4459168648771095,0.3105438622680001,0.4012747027119515,0.5067232199259994,0.284381915902624,0.457579712847287,0.023458971338829994,0.41021629084215366,0.26303556992724336,0.46801112656467314,0.45837698828459855,0.45295034598129424,0.15089687777433125,0.3413146802977312,0.5805901944078692,0.35768159772806907,0.4593105798171389,0.4376563058235084,0.25205088026546224,0.1889439125329299,0.5260540138520895
1,0.24678051511758117,0.15253850305118516,0.13877360887609044,0.07886959734022903,0.30975527991954405,0.5527734018738082,0.4208582624403382,0.2357781120056622,0.39488084730803175,0.16034679699642346,0.14991126422382292,0.33863561823548705,0.28366696997270247,0.32897722116344497,0.24577673066319114,0.31666145670522033,0.3223114303824213,0.2940808017538365,0.4102280798674138,0.3748582536854042,0.15950473415877642,0.32939513278804405,0.27004459626150495,0.4770146024878313,0.22475865985235663,0.28131039814456904,0.5551115802171291,0.09911319224631804,0.3682280380063344,0.4397970845948709,0.2299201944399203,0.31288129684504096,0.36120823620823617,0.147311188514145,0.2873973925639787,0.19859448204060384,0.4072117892540427,0.42701947699231785,0.1851683348498635,0.18248234434613203,0.07339242364365157,0.36073273837482384,0.158437983829348,0.4194699286442406,0.3562223217395631,0.25648045170673284,0.44219835754895764,0.16582358520392032,0.4173969793026292,0.017364032381700225,0.279705476300046,0.5978172999191592,0.3955891118617128,0.3743213639394228,0.5487415405672573,0.24757463285236017,0.30983768271903867,0.2933157772442104,0.15206446972910173,0.5229144187631325,0.29629629629629634,0.3347313116416259,0.14140832186192973,0.516664342490587
1,0.6553051511758119,0.5071920793723276,0.11395782163123572,0.23697820465459918,0.2743043915521287,0.38301135892546223,0.024313604732608924,0.3733522073785721,0.3762135922330097,0.5024530457090426,0.1905209312036747,0.3374057067891112,0.3787913254473764,0.42290588982666305,0.221514862900396,0.37027195998749607,0.32838580181702937,0.4557365069422696,0.5233998895114829,0.4391975808628976,0.3712369507161933,0.39361809552660815,0.45170319764683564,0.37191274562826754,0.47365133446905167,0.47366640896791656,0.30379221954161645,0.03741857849164203,0.338681446907818,1.0,0.08743532241696837,0.35122886526058916,0.37349456099456096,0.1368447880383995,0.44152583293095116,0.2951587714731911,0.4788406364110589,0.3571816559323349,0.12854218120369168,0.27096355223638285,0.19815954383785922,0.3864725223109441,0.36229141579218993,0.44920149507305474,0.13775687913618948,0.34699289930704086,0.6533255121378937,0.3952734745494783,0.4663900801790043,0.01647362910613794,0.30796134376438106,0.39478577202910264,0.5101827935624876,0.45542432612629774,0.4897916508250323,0.15883881870982233,0.3790691417810062,0.2702191929362559,0.2734246777435595,0.9273382929183941,0.4758842443729904,0.47375334132178076,0.41686274337334034,0.6406591363361688
1,0.4408827920865994,0.3630225414089418,0.24029516388583044,0.16307536017731805,0.4326181696278914,0.5585772324019568,0.6708642259092122,0.34453950278687073,0.3023241835834069,0.11190382562777373,0.17663639210773563,0.3737020334535914,0.3668994540491356,0.3855159270351211,0.22492355506541684,0.4022785245389184,0.4041129304880625,0.325260152416745,0.3223897087838371,0.37041254927371886,0.2761997450837582,0.3586791881248107,0.4074390359616662,0.42193978727239945,0.3771342419080068,0.3063074990336297,0.4361934559710495,0.2339827870353415,0.42523753958993166,0.3989613618591221,0.22343878024029365,0.37327871709952937,0.4296814296814297,0.7156809107127687,0.3506197006277161,0.43886257157730346,0.6301727960354722,0.38959183673469383,0.31748667619914206,0.21867318775874667,0.19191175972449614,0.38634729920150307,0.3085042146912094,0.4080116661003511,0.2762103796586556,0.3450822995979126,0.43822759678729356,0.28785962693645273,0.4974205668469141,0.01879896049507357,0.3263384261389784,0.1698464025869038,0.42575670574210217,0.5406864463282217,0.6292411223481105,0.02869078307002813,0.3689059277194871,0.3015165362868871,0.1645427554539252,0.47536316656255323,0.3996268905561511,0.22862323716471564,0.1475140405581919,0.44887742295356303
1,0.440929451287794,0.2660342895097347,0.615651732023376,0.2781061445634774,0.3496480053637278,0.4114915844457342,0.17440002081792771,0.36813235424223656,0.4041482789055605,0.3599423253375279,0.17627100949994778,0.33920957691046244,0.3434940855323021,0.2630002722570106,0.13584640834127024,0.3775138063978326,0.32051552926262417,0.5014093329157533,0.20984926209454657,0.4969490793239376,0.4379703811604759,0.34777340199939416,0.4207230287503559,0.4681809987380566,0.47200454287336735,0.34856977193660615,0.7935765983112184,0.04153608705888507,0.290298383063844,0.27321396346720667,0.29840013029479195,0.2856022311312533,0.4488150738150738,0.17602582618299215,0.31395461129888935,0.5907513447857019,0.26199791340636397,0.2966555443470164,0.22065514103730663,0.4108693887490868,0.184497261898041,0.4064819163926726,0.26690177189059006,0.49371389738362215,0.40010946907498623,0.44349388313799304,0.35014890352856237,0.2511065444198545,0.5189259742681335,0.024865855254547837,0.2961803957662218,0.7481002425222313,0.3728392608782039,0.379940946756834,0.7470914759333891,0.23869677295140712,0.3541386422742355,0.30422120672294944,0.14173751083408634,0.35413708898858537,0.28141002739073484,0.37644022490552126,0.15720147596282824,0.3619671826337564
1,0.5648096304591265,0.21152808335754908,0.09786567290590328,0.013852973771703001,0.3441166610794502,0.6894121548793632,0.1711342084091417,0.2233920198177475,0.2737864077669903,0.36318184371664514,0.03575529804781292,0.42087569694981963,0.20367000303306035,0.2797894545784554,0.01814627299614016,0.22902990517870164,0.19216141981829704,0.19250443678880885,0.3541156972614632,0.25768130028619257,0.19622481184753582,0.1506614157326063,0.1829395578328115,0.32900667027221925,0.19500283929585463,0.20110166215693856,0.44933655006031364,0.01055798257775917,0.21211868644774126,0.5282617849337317,0.009571655871409063,0.2257277322642496,0.20609945609945607,0.381649817347719,0.19266055045871558,0.265052923824397,0.49302295252999473,0.3204780010863661,0.21477317041466268,0.13990583651270394,0.15564839383503642,0.3655237200563645,0.1508687424737657,0.35304111450900444,0.4845499328257948,0.22910428608093084,0.31233643172998826,0.11136579196964906,0.4579526384486295,0.007814983080000747,0.20441785549930971,0.15440582053354893,0.2446850784820187,0.42394513763215547,0.32077408562086535,0.16944946572397346,0.10375751053717157,0.25390752071876693,0.12399727073229205,0.17644386393321596,0.2884363463141599,0.2859710572402986,0.280701214282887,0.6578812810858551
1,0.0,0.1957324920088007,0.12928771068010503,0.2929442186922792,0.4163593697619846,0.501533869496725,0.1319878301864289,0.39263912235689635,0.454810238305384,0.2814074115686384,0.21661968890280822,0.427107248278124,0.32726721261753106,0.41736999727742985,0.2800140357912677,0.4909867666979264,0.404183393196704,0.4268712809270279,0.329571462394444,0.39040984934391704,0.6970745326535568,0.40755326668686254,0.4097162918682988,0.3402740219938706,0.43702441794434976,0.3274062620796289,0.6822225572979495,0.2881837444738012,0.7653775629271545,0.42528021173781394,0.12989388491461934,0.39785602231131256,0.3979215229215229,0.005131254778693417,0.4584258812168034,0.2917751171264966,0.1912493479394887,0.0,0.10070843624073832,0.5236220472440944,0.21825777677412073,0.45223109441052134,0.1989506279029761,0.44093328802808923,0.35278897347862864,0.35674565831123284,0.5481454742351773,0.2899936768890294,0.40583628566101065,0.02612784414904556,0.3693511274735388,0.27954729183508487,0.4922511424597656,0.4382322125916754,0.08219907231389248,0.20160229326887083,0.35261411532597975,0.1700100689334676,0.21409998709130137,0.62456698279289,0.4359890437060855,0.38436722278551017,0.08735272257088449,0.38581322921024497
1,0.20189436356849572,0.372161567520445,0.30481917506563905,0.15182859253786476,0.28180522963459603,0.25503689577978605,0.4906460280044499,0.17168008493320355,0.29774933804060016,0.21921053124356307,0.09810523019104289,0.3051410298458511,0.1515392781316348,0.3035211906706598,0.17725199258108174,0.19688444305512134,0.20261990281005704,0.28003967011170267,0.23364375345276614,0.3084399805605055,0.22584365137169218,0.3486822175098455,0.3364171173735649,0.40494862087614925,0.36394094264622373,0.1416215693853885,0.4972104945717733,0.048183221283386084,0.3491415235872646,0.4075351392537044,0.18126010097846376,0.21012724420428797,0.33988927738927743,0.22827287401240343,0.3022694350555287,0.21230262016310947,0.20067162232655178,0.3572592535112905,0.1561484466398024,0.21109667992531864,0.21707220685372328,0.25580084546735554,0.16265267503870637,0.3808472080643334,0.4719361098671443,0.25288732996834634,0.39084920133561957,0.24162187796395826,0.2502330785008391,0.00895778413446258,0.15503911642890011,0.19173403395311236,0.43224716868666807,0.3095056672064006,0.41449319443388344,0.22680792803585376,0.24934983409559683,0.16102548214700643,0.34005200361443566,0.4837583054120052,0.3118375610337025,0.177942667526961,0.30483734062811985,0.555315390693999
1,0.39100410600970503,0.19075096517082485,0.22025069873803677,0.24738332717645609,0.3931444854173651,0.4495481303374513,0.19754695418537938,0.3856498274794303,0.38455428067078556,0.3149074022058686,0.2036225075686397,0.3821744834371925,0.3029269032453746,0.46909882929485436,0.41014587197353247,0.434093987704491,0.45975068666807517,0.45975571562793616,0.6786362560176782,0.45952805227064103,0.36198106336489444,0.2656770675552863,0.47452319954454886,0.44339282495042365,0.47984099943214076,0.5016428295322768,0.47127563329312433,0.035378135872550814,0.377396232705451,0.506406271930704,0.4014081860208722,0.35358201150427054,0.521076146076146,0.34963894316540656,0.408112023177209,0.3487766788131182,0.6770344287949921,0.4635679366803755,0.1902378785909268,0.2588684146440458,0.26528538361655285,0.44020666979802725,0.34405642525374164,0.4978480009061048,0.020550330895158526,0.4311746086063821,0.3723490659687754,0.4114764464116345,0.3823419727764311,0.32266251612541363,0.4109526000920386,0.325141471301536,0.5984502284919532,0.5437660729593294,0.3286822294882519,0.10610647014151095,0.385256927629809,0.3138873828518318,0.20314603426337433,0.5935601113067182,0.5320947957603906,0.8159738224721172,0.409544500982949,0.9381769162831776
1,0.38713139231056365,0.19726846278384322,0.18171423731684594,0.4498830193325945,0.6549614482065035,0.7059945278169306,0.3020182547203567,0.5653366362912501,0.493468667255075,0.23185963335393145,0.2843198663743606,0.4338307641849787,0.48688201395207764,0.6977947182139941,0.3258308687152238,0.6255079712410129,0.5192267061060638,0.5448376657271115,0.40344092810354354,0.6345915006209839,0.5149308084486527,0.6302130667474503,0.6461713635069741,0.5968992248062015,0.729358319136854,0.6167375338229609,0.8270506634499398,0.029335286577549892,0.4407401233538923,0.5121007358691074,0.45415252007667345,0.523008541049329,0.49290986790986785,0.0,0.5539352969579913,0.4646885302793684,0.5693140323422013,0.3914797858306821,0.37547120759131675,0.34515788619206106,0.3110709648280924,0.4942226397369657,0.44778943746774474,0.6365953109072374,0.11200676717918098,0.4117546411155788,0.7590470174172006,0.5263989883022446,0.5896886071228791,0.02944640753828033,0.5589507593189139,0.302303961196443,0.6896483210808664,0.8871321078197925,0.4380275264238462,0.17045491009829825,0.6300780199085284,0.3611958794826117,0.3671233887177974,0.9327048668294622,0.6950101226628558,0.6465111991888652,0.05360260712385158,0.666852600753033
2,0.13358529301978353,0.07412096807671549,0.045566189548572875,0.06212289126954809,0.3223265169292658,0.39283641489097093,0.04855998490700243,0.22728479164823495,0.3975286849073257,0.11019980150927852,0.033928385008873574,0.08961954739258773,0.3619199272065514,0.2777929031672566,0.16637425434858888,0.2514327393977284,0.20790196492710755,0.12819709781814384,0.43761344803093677,0.14774015875587235,0.2916363194950231,0.4078562051903464,0.3421576999715344,0.2320173066522444,0.21783077796706418,0.2601468882875918,0.28596200241254527,0.3091636801213802,0.2804634105684281,0.5937481202253725,0.13162279657725603,0.26285515077566673,0.32430069930069927,0.04441423838246541,0.25408015451472715,0.2553357626236335,0.35309076682316115,0.11957786917048188,0.1325880670739633,0.2367075249614417,0.0881838197933721,0.21249412869891968,0.15904008257354205,0.154774040095141,0.2609344678310196,0.23731713576867144,0.17480371807598594,0.28564653809674356,0.17089315681521536,0.013933292201843438,0.3515876668200644,0.5748181083265966,0.45191734551957086,0.5158586532050672,0.10622766329556688,0.8328823095271203,0.3559322033898305,0.05962357679498102,0.13738543529975844,0.5487534783349424,0.4034774324163392,0.06751774357083601,0.19701201088940395,0.4190954306698275
1,0.1423572228443449,0.11729420067250611,0.4584568476327603,0.239317818002709,0.2502514247401944,0.24450708896443082,0.23599072734803456,0.1781827833318588,0.3461606354810238,0.34874445255884506,0.11744440964610084,0.22482781239750738,0.15354868061874433,0.23659134222706235,0.7951275753170585,0.24476398874648322,0.20832452989647157,0.248042593172565,0.37384578959829534,0.33219936281656676,0.5056445739257102,0.1863071796425326,0.25742480311224974,0.33928249504236524,0.22555366269165247,0.21260146888287593,0.14708986731001206,0.254971616919978,0.07284547424570759,0.15042207206304012,0.09709467670604742,0.2369705420951717,0.20124320124320122,0.3727125987596636,0.27841622404635435,0.21030713170223841,0.4044731351069379,0.24660510592069523,0.19884960353568176,0.2979949671239549,0.08338508440128721,0.2837012682010333,0.23791501806296234,0.2777211462226753,0.558839627805145,0.3345880742578493,0.2774117859398971,0.13887132469174834,0.14236434831251166,0.023164507263447192,0.1283018867924528,0.4129345189975748,0.18378700576197105,0.2955519573292695,0.5160063873469698,0.031029724786343072,0.1988162496637073,0.5273177910309038,0.13867630516163537,0.48372991084104716,0.17744432535429322,0.530647985989492,0.271588595152544,0.6001022637475015
1,0.30421799178798054,0.23562621943625722,0.39785720335394253,0.42938061815047407,0.3492289641300704,0.312992289196584,0.3368449129441971,0.24957975758648143,0.2902912621359223,0.10896391588487536,0.1168702369767199,0.2891931780911774,0.2763117986047922,0.3356021417551502,0.31334904005213293,0.31145149525893506,0.2203676315233467,0.32487733583881406,0.285849577776024,0.33786921540039966,0.2620174799708667,0.2520448348985156,0.3342821899610969,0.2839372633856138,0.09017603634298695,0.230092771550058,0.4072677925211098,0.07378031234467784,0.30038339723287216,0.31784733222384853,0.20118017013493025,0.2763639532856894,0.2027000777000777,0.5656953529861525,0.19575084500241427,0.2635779975707097,0.3837376108502869,0.4630247536276868,0.13950994410503056,0.276361717671889,0.17569017106080284,0.31028651949271957,0.19619817650094615,0.3137954468229698,0.3352241628103697,0.36555736162203784,0.5108744698131937,0.30137527663610497,0.3940891292187209,0.018485800287920427,0.22162908421537042,0.7450687146321746,0.4348301212000795,0.09210400990570526,0.3533571591513954,0.17353542052176146,0.21603443637341943,0.10789249477189995,0.11407601379386653,0.724004770287921,0.27628915088722167,0.40860908839524374,0.2922107337153714,0.6163250127829685
1,0.38680477790220236,0.12775540703225538,0.7565850766494453,0.5232114271641424,0.5926081126382836,0.6045104054390184,0.32734239636033235,0.4749181633194727,0.6533980582524272,1.0,0.2676688589623134,0.5901115119711381,0.3970276008492569,0.5991469280333969,0.3033234748608953,0.5412107950401167,0.4723219945066554,0.47364025472387516,0.4409281035435246,0.5065608294184352,0.48069919883466866,0.7130162576996869,0.7002561912894962,0.5298359473589328,0.6306643952299829,0.46791650560494785,0.4726326899879373,0.11773877102571481,0.2827137856309385,0.6433541194634371,0.18223731191821493,0.5516820637964093,0.5862470862470862,0.14520431569110528,0.3681313375181071,0.3552837064029152,0.193922796035472,0.9432761697835027,0.149486546210841,0.4876613361474145,0.3004572912550105,0.4929074682949741,0.38783760536728024,0.4632461207384755,0.26979151117082156,0.6506972367182823,0.44905694431910476,0.48869743914005687,0.6890732798806638,0.03810271654794623,0.5456971928209847,0.31147938561034755,0.38615140075501697,0.38213163158396035,0.7758725572199833,0.18472366324031192,0.5779750695004933,0.3947796452637286,0.2169399007874306,0.82014878755182,0.6122424675479339,0.45649368605401414,0.13079159281721545,0.19764793380746531
1,0.33795259425158647,0.13435593009257335,0.12573049885661047,0.37187538480482696,0.3100067046597385,0.3997180996600614,0.0363034299704429,0.3033707865168539,0.4310679611650486,0.15817463438383608,0.13868879841319554,0.195719908166612,0.2710797694874128,0.35856248298393684,0.21750463682390095,0.2872772741481713,0.32622015634903867,0.31589936319031214,0.4516612737747613,0.4196770883957017,0.3692643845593591,0.3532262950621024,0.43799221937565236,0.3280151433207139,0.3619534355479841,0.29735214534209514,0.3604493365500604,0.06649750176576764,0.15327554592432074,0.35578369057405806,0.29885115072852325,0.36264598222067285,0.40870240870240865,0.07523574887435223,0.41718976339932395,0.3904216553878188,0.05562076160667711,0.2496314114999612,0.17220200181983622,0.40360418865167635,0.19240106136735735,0.28708313762329735,0.30354378118011355,0.5238985162532563,0.6914962432203811,0.39738215416203276,0.3627831423156755,0.28785962693645273,0.48760022375536083,0.028759324695720456,0.3097100782328578,0.6071544058205336,0.2933637989270813,0.4777597866463473,0.3755227739335412,0.16180167074905608,0.40758676351896694,0.16461931686159093,0.24526527375661572,0.7706286558010108,0.27295462665237585,0.3480965987648631,0.15273752402397778,0.3430483893459769
