Type,33703_f_at,2053_at,607_s_at,35633_at,37563_at,36133_at,34355_at,32206_at,38837_at,34338_at,39160_at,37891_at,38454_g_at,40453_s_at,38712_at,34256_at
1,0.0067350490026657685,0.033950875626610116,0.07477781858244582,0.03173582073549909,0.047940056544263046,0.13858991085018482,0.18080621111625275,0.06107279245577118,0.12655247360794866,0.3557293616785234,0.22966115567195938,0.20098502562061593,0.08358153387937453,0.09733456196034267,0.6863252780974299,0.3199383241285812
1,0.015386025599798037,0.0786761902104666,0.07526992287917737,0.0521019133113054,0.12331878871075813,0.2962546205696891,0.22163093218160318,0.2807361078637674,0.2560805216311323,0.18739166007959954,0.3295683963551045,0.25767374757474754,0.2568048316372962,0.2266987474830211,0.4921365554276946,0.13694588741629218
2,0.0012863011928339802,0.015875673111799337,0.5919059860448035,0.06647367856759945,0.010524423526335576,0.022983257229832573,0.25322638696076916,0.06844750993687164,0.159335541295798,0.2335288652216722,0.15703606700496534,0.2540669618426944,0.7682220567551914,0.1927920548786731,0.15276179516685845,0.21950467880480914
1,0.013385947460005949,0.09024115770579318,0.20540580242379725,0.05081045254734544,0.05160889673317971,0.325951293759513,0.1636073834130289,0.015392409009430282,0.10546470709997931,0.4360083759759261,0.2032520325203252,0.30187552858066763,0.31380822371142547,0.254018634176308,0.3276754890678941,0.23829983266317972
1,0.0068868205219137025,0.07965272546338924,0.122453176643408,0.04314453638995292,0.03778333415044696,0.10306044792346163,0.13298884261401614,0.09396188917465513,0.17912957979714345,0.15164121978616302,0.19906422218584602,0.19344808715984282,0.29422106395300734,0.12991024197126377,0.3821442270809359,0.07416565608970348
4,0.08455627116912154,0.9790928452517136,0.1459419757620272,0.20849537510843397,0.2606755895474825,0.2175364209610785,0.6177695511337343,1.0,1.0,0.6334123781392577,0.3723468107164293,0.7769265210686035,0.36522710349962767,0.5478993890993482,1.0,0.08172263317265774
1,0.046403014993823946,0.06504654818038931,0.11809034153507161,0.033724182968312914,0.08885293588926477,0.4660360948032181,0.2191372307059489,0.15799625906008885,0.17108259159594288,0.23082470080847584,0.2571888470562558,0.3806775782299388,0.3227434433689087,0.16736630149141668,0.35270425776754893,0.02837679077217897
1,0.010530839672173517,0.07009198032048958,0.09008446566287183,0.0395235728140199,0.11529473288555507,0.14438464883670366,0.12656177695511336,0.12990024160236924,0.15659283792175532,0.2767538933033795,0.17400556555901128,0.08621461618824935,0.2095226276164474,0.21878092897853313,0.29181051016494053,0.08661336990692875
4,0.5998701677300691,0.588832156840862,0.2095629820051414,0.1281713890269696,0.5827327548168848,0.14571646010002176,0.6430150650419044,0.3276439872184553,0.6784827157938315,0.5533552439988353,0.6852458121896654,0.6029550768618477,0.11301398196409365,0.36797378929046787,0.392692750287687,0.03259439384839978
1,0.005292468225655697,0.04521823237818886,0.09376423062798382,0.011199157870113163,0.04079031230082856,0.29182430963252887,0.1911152244331328,0.45167952614761125,0.2660939764024012,0.15539931494501535,0.0949964533202379,0.16541465598726432,0.23235707785223794,0.12020067574485513,0.30571538166474876,0.5574913991398613
4,0.12938146343809073,0.8722412879104936,0.15381564450973192,0.18177919432342077,0.4534980634407021,0.17763644270493584,0.6953056712427375,0.49994154781388817,0.6704098530324986,0.6581104131131174,0.7159109510558194,0.7499626884234616,0.43596425912137005,0.6288181290740931,0.7850019179133103,0.07833592945559265
2,0.0012472312967899567,0.052993313058601416,0.5463826661770107,0.0395235728140199,0.03529930872187087,0.01289410741465536,0.3186282071057638,0.05377601122281973,0.13894638791140554,0.2221436396666251,0.13987559338680633,0.15451967563802796,0.7691321254240092,0.18910617385072184,0.0,0.1030735913889377
1,0.006362382301938167,0.04444630451159287,0.1658024237972824,0.03903622912950671,0.027177199261329287,0.20940421830832792,0.28926937117589596,0.10780531525212377,0.27483957772717865,0.16936389732495738,0.18128990014732363,0.3902790905925078,0.21804417969719533,0.2379440974710761,0.33553893364019943,0.3810988275904865
1,0.005626065030339276,0.03072830929196544,0.28865222181417555,0.019230581790890575,0.02332042293801376,0.48306153511632965,0.2145097434315389,0.13241368560517497,0.044245497826536945,0.2601128815298637,0.24829486549899052,0.09382617780209938,0.3266732853478944,0.09491143646974506,0.22909474491752974,0.17963202727874153
1,0.010700643451134077,0.06652530156338644,0.09988982739625413,0.03407019698431728,0.05446062329427531,0.31871058925853446,0.15072754383258777,0.09369885433715221,0.19286897122748914,0.08729597426190183,0.29314672341354286,0.5254713695836029,0.2645610987010838,0.21524862632674654,0.39034330648254695,0.136130764627247
1,0.007546500689733933,0.04837104619476763,0.15092177745134044,0.04465042837509869,0.08190747005278555,0.011959121548162645,0.48984523625893356,0.05036630036630037,0.1864003311943697,0.31683099665793024,0.07016969498554046,0.28192627232476,0.13216679076693968,0.15204259240298967,0.13118527042577674,0.22020936560308044
1,0.014042622251207408,0.08170344949452676,0.11390378259272861,0.047939998245562734,0.108161330914677,0.16450858882365732,0.21160470975371484,0.1891415322266386,0.15573897743738357,0.30785871781004287,0.1534757461668576,0.19481617829958708,0.2831140895176636,0.13306713081464797,0.43047564250095893,0.2792663263835789
2,0.006777124275328563,0.046324972331501166,0.9509658464928388,0.07181496534986404,0.06902975927832525,0.051261143726897156,0.34063447992184687,0.12923778349310266,0.22852411509004347,0.20980155593460087,0.0,0.4076414108750808,0.6787871266650118,0.3071226238012355,0.1956271576524741,0.2201252238958242
1,0.01541457667767636,0.08174065083749524,0.10306279838413517,0.05204830550600895,0.09092840450393032,0.24219395520765385,0.234202272610417,0.092529810614917,0.2878286069136825,0.17679688258379447,0.1214055764718721,0.17824983831650168,0.3682882435674692,0.1968192211869902,0.7243958573072498,0.12090111561386109
1,0.012442259201711861,0.0559229188173693,0.06395886889460155,0.022710215698314766,0.14075599352846008,0.05380517503805175,0.18895573037174146,0.287662691918011,0.2750983233285034,0.05864569899183207,0.3318600971244612,0.31102930202477486,0.16505336311739885,0.16316849254291663,0.39729574223245107,0.5607834434362632
1,0.00526842521270553,0.03934972052491095,0.04771208226221079,0.036921157538719454,0.08486542138549787,0.1406827571211133,0.1521929148028176,0.12894552256254385,0.14598426826743946,0.030397581506288924,0.1703224750368309,0.5717625988756779,0.20530321833374698,0.22456571448073448,0.32163406214039125,0.2025501247926696
1,0.004162446616997809,0.0415725007672777,0.16117517443995594,0.04414359094320496,0.019381935251916133,0.10085888236573168,0.1561005707234305,0.10918868365676876,0.15514386255433657,0.3858773280082096,0.2278059693348611,0.17879707477239937,0.18548854140812443,0.08204498139995221,0.18709244342155731,0.1689775835974156
3,0.005755296224946428,0.050993740874045554,0.19744399559309583,0.04044952581459497,0.08278995277083231,0.5231680800173951,0.15990539359350092,0.0627971319460681,0.16777064789898574,0.2058354481285796,0.10140775904403337,0.16501666583752053,0.2646645155952676,0.07883689976451316,0.2636171845032605,0.10159059379854582
4,0.9163784009593161,0.047980432093598584,0.07161219243481454,0.5843445714786982,0.2915134578614502,0.24055229397695152,0.7936140675613143,0.5899384303639622,0.5716725315669634,0.7700212172900113,0.9323948273039777,0.7263320232824237,0.2590800033093406,0.5131906760861404,0.4128308400460299,0.03076431171557579
1,0.008742640584004783,0.043590673623317804,0.09950789570326847,0.04694094369231069,0.11011423248516938,0.05696890628397478,0.15604915419815926,0.12249629802821292,0.17522252121713933,0.06094770562050176,0.2771321001800622,0.25197751355653947,0.17862165963431786,0.37855363298180944,0.5296317606444189,0.40626771577352
1,0.011681898917162802,0.04155390009579346,0.1174586852735953,0.07005078121192627,0.062296742985079506,0.6841487279843445,0.15599773767288805,0.06065388512197023,0.1622334920306355,0.18148410090000142,0.12225132318437276,0.2591910850206457,0.13617936626127244,0.17610320466878265,0.5548523206751055,0.07434971607432658
1,0.014939727171910546,0.08086641927773593,0.2033198677928755,0.07571371482596957,0.10279289437989247,0.2173733420308763,0.31009306391074093,0.10172628789650066,0.398882219002277,0.1937707145927806,0.2051345010094396,0.2777473757524501,0.5145610987010838,0.2811849424934303,0.5870732642884542,0.20694652899681001
2,0.004517081058012784,0.007747179673186202,0.5368637532133677,0.0469117030712399,0.07942344462420944,0.01664492280930637,0.0957889865802869,0.04105291871249318,0.09568412336990272,0.29602973194103543,0.11311180225896218,0.23690363663499325,0.48473566641846605,0.048837923620354266,0.039125431530494824,0.2178744332267188
1,0.00232916687954751,0.02052584098285948,0.273360264414249,0.04504030332270924,0.05131473582716413,0.0,0.3254666049668363,0.24612267165458654,0.11679776443800456,0.21998030813606803,0.11859551481420853,0.30167653350579576,0.2525440555969223,0.29446093989966216,0.19572305331799003,0.2611022353296304
1,0.017443205895346772,0.06873413130214001,0.14861549761292692,0.0789984112595885,0.0795460116683826,0.30075559904327026,0.22175947349478123,0.09991427012703608,0.2764438004553923,0.2405735602057939,0.44800021825721614,0.3183423710263171,0.17496070158021015,0.2587795638374117,0.5131377061756809,0.04803439712992637
1,0.007717807157003879,0.039052109781163094,0.05025339698861549,0.03559558271684357,0.05572714941739799,0.12028701891715592,0.0934752429430819,0.1232561764476658,0.22547091699441113,0.15397096143445524,0.2933922627816882,0.42649619421919305,0.2668983205096384,0.23634005665335656,0.30168776371308015,0.2968203900599194
1,0.0093001379467868,0.06643694837383629,0.07259640102827762,0.0704357827226917,0.0503913974277263,0.380435964340074,0.2616072805799784,0.1670076377523186,0.50584765058994,0.40140200524191877,0.2039613684727451,0.2544400776080792,0.1642880781004385,0.26737995290263133,0.4821154583812812,0.09176179061967212
2,0.0031526400730907587,0.005143085665392521,1.0,0.06377379455539636,0.035773234626007094,0.005153294194390085,0.28880662244845495,0.07094146987764009,0.1237321465535086,0.24542718863973603,0.1651388661537622,0.17725486294214216,0.623190204351783,0.19258728371045358,0.012850019179133101,0.17821213596879185
1,0.005541914485013688,0.042846646763948185,0.16653690782225486,0.05204830550600895,0.052801882629798506,0.018656229615133725,0.2121445832690627,0.18694957524744757,0.22133098737321466,0.2053084827557516,0.1958858514759644,0.22541167106114127,0.4671547944072143,0.1793112863042217,0.1644610663598005,0.1969021126930921
1,0.008216699675719861,0.05734587018591371,0.09786265148733016,0.04343206916381571,0.038289944599696035,0.2521635138073494,0.17455910329579927,0.045514768919024236,0.11467605050714139,0.19722372453578513,0.147760135319474,0.15083826675289785,0.3898816910730537,0.08248865226442785,0.39010356731875717,0.1688513710365312
1,0.015546813248902286,0.05525329464393664,0.16230627983841353,0.06051833874284823,0.11013057475772582,0.32675581648184393,0.27800915214149824,0.343835242771413,0.26894017801697373,0.045513167200565814,0.12765318928357067,0.305059449778618,0.39525936957061303,0.4062659977475172,0.6502685078634446,0.22158718605940197
2,0.006635871574246326,0.02881244012908866,0.8833492471538744,0.03546887335887014,0.06858851791930186,0.03822570123939987,0.13784770425214662,0.07156495986283219,0.15038294348996067,0.11995395986742663,0.18148087521143666,0.1034276901646684,0.45569620253164556,0.09743694754445242,0.172132719601074,0.4088761086984645
1,0.015120049769036806,0.057429573207592795,0.09468968049944915,0.018090197569129704,0.0689153633704303,0.22015655577299414,0.13404288138207618,0.08027433559348453,0.09915131442765474,0.10854099929275703,0.1269711354831669,0.19277647878215015,0.13717216844543723,0.12583188287089178,0.18718833908707325,0.07757865409028616
1,0.018032259712625887,0.06385610520539792,0.11215571061329417,0.04708714679766465,0.10751581114869833,0.07629919547727768,0.2622756954085043,0.14813732366923857,0.31158145311529706,0.06663338464311966,0.24507557156108473,0.333913735635043,0.2838586911557872,0.31388007235247944,0.4507096279248178,0.4655560662489732
3,0.0016349248806114141,0.1509444490946123,0.0,0.011832704659980311,0.015525158928600612,0.29828223526853664,0.1829399969150085,0.05527628399968825,0.013040778306768783,0.40868938164773755,0.49317946199596224,0.10715884781851648,0.09861835029370397,0.04498139995222006,0.11536248561565018,0.08403653012220531
3,0.005520876848682291,0.03432753922416599,0.13407271391847228,0.04931918087273507,0.08746384272196892,0.7396390519678192,0.15620340377397293,0.06248538695347206,0.1429310701718071,0.3874582241266937,0.03489387242865717,0.158300582060594,0.17477455117067925,0.05818914030237876,0.07403145377828922,0.05645908556896096
3,0.005211323056948881,0.03439264157436084,0.13410209327947117,0.005321793034884062,0.0666601297576441,0.597423352902805,0.06504190446809605,0.021081755124308314,0.07250051749120266,0.7299441139354609,0.08973099798112075,0.1804387841400925,0.14987176305121203,0.09788061840892802,0.20243574990410432,0.05466055657635808
1,0.008291834091189136,0.03269998046929494,0.08662504590525157,0.0340263360527111,0.026539850631628833,0.013426831919982606,0.05321610365571494,0.03158366456238797,0.12471537983854276,0.17280303975815067,0.1335461341190593,0.18884632605343016,0.4142053445850914,0.10344356847889152,0.27809742999616416,0.6532551797109102
1,0.003239795995035118,0.016359290570389592,0.0867572530297466,0.02821719933331384,0.05152718537039761,0.08308327897368994,0.33996606509332095,0.10753253838360222,0.19276547298695923,0.25040562466197946,0.11297539149888142,0.40828814486841447,0.1363862000496401,0.20944677656052693,0.08841580360567702,0.25075280533710853
4,0.019757345891800428,0.44911321298698886,0.10898273962541315,1.0,0.21360984458498797,0.1630789302022179,0.8804051622191373,0.5779362481490141,0.6621299937901056,0.7495111702791531,0.46649751732416656,0.6458882642654594,0.07822453876065194,1.0,0.6370349060222479,0.05025363465881064
1,0.014224447536643052,0.06935260362899101,0.19643040763863387,0.047116387418735445,0.10032521122387279,0.04861926505762122,0.3235127770065299,0.16177616709531603,0.31649761954046784,0.15932382022160285,0.17468761935941507,0.38769215461917317,0.4392322329775792,0.30319784307702813,0.547084771768316,0.15550439272300448
4,1.0,0.39077220687666825,0.10523687109805362,0.9387701394777624,0.427955091435015,0.09285714285714286,0.47647693968841587,0.3651313225781311,0.42247981784309663,0.6727822384934339,0.6741965406231243,0.6615093776429034,0.23889302556465622,0.33678031466502856,0.34158036056770236,0.0
1,0.008778705103430035,0.12700073472652362,0.12484024972456849,0.031102273945631937,0.04539066202546126,0.17053163731245924,0.19795362229420535,0.07955342529810615,0.17354067480852825,0.2920081540957691,0.20711245703061054,0.30195015173374457,0.2535161744022503,0.23587932152486268,0.26117184503260454,0.1382080130251363
4,0.026285023907771,0.15432047096900195,0.2754902680866691,0.12168971802294413,0.26968018172607083,0.2457708197434225,0.7541775926782868,0.28119398332164286,0.6947319395570276,0.5277835559068659,0.4452447209035848,0.6289239341326301,0.5185736741954166,0.6760861404047643,0.9258726505561948,0.09599517026600349
1,0.006037801627110901,0.02751504329306288,0.08109438119720896,0.01850931313781105,0.05066104492490726,0.10656120895846924,0.16103655714946782,0.06531057594887382,0.10321362036845375,0.4037941506843617,0.2407513504665248,0.2465548977662803,0.18075204765450484,0.10484283812839153,0.2273206751054852,0.13399040994891548
4,0.03823139596738565,1.0,0.05793609988982739,0.15979999415187576,0.3193116634799235,0.260513155033703,0.5125713404288138,0.3539279869067103,0.439557027530532,0.777273924921302,0.5509084956621378,0.486542958061788,0.2260279639281873,0.48179243029248153,0.4619294207901803,0.028229542784480484
3,0.00854729110378467,0.03991704100518029,0.0681013587954462,0.027856565006774078,0.01444656893987678,0.5627092846270928,0.1584657308859067,0.04795027667368093,0.09573587249016767,0.32979711833146125,0.16445681235335843,0.13934630117904584,0.16910730536940513,0.16699088768301423,0.28174146528576904,0.03772703799103261
3,0.0018963926464444887,0.020339834268017075,0.06494307748806463,0.0,0.12255070190060632,0.46336160034790175,0.10129055478430767,0.07587093757306523,0.0,0.29634868466669445,0.05088121351012168,0.06367842395900702,0.0,0.07924644210095219,0.07623705408515534,0.0895898828011195
1,0.014473893796001043,0.06482334012257843,0.08176276165993389,0.05226273672719475,0.05458319033844847,0.15030441400304415,0.1491079232865443,0.08830176915283298,0.18443386462430142,0.2874457433678635,0.2734762918098979,0.3057061837719516,0.23020600645321418,0.15688884338418485,0.17491369390103564,0.08258508567203456
1,0.011907302163570626,0.06345619076848674,0.18050679397723102,0.0518436211585134,0.1033321893742544,0.482278756251359,0.2407321713198622,0.0994076845140675,0.22671289588077007,0.275353274812442,0.1899929066404758,0.3985373861996916,0.2473732108877306,0.13910788027712365,0.3119485999232835,0.2308743269978134
1,0.014000546978544614,0.07507696027826605,0.06320969518912962,0.03889977289784302,0.0767514830612345,0.28013698630136985,0.2792431487480076,0.43573182137011923,0.20834195818671083,0.31197043446908246,0.13043596878921807,0.2574747524998756,0.39829982625961774,0.44385857137981644,0.5355293440736478,0.2184792017476233
1,0.012418216188761693,0.05925708918091943,0.09919206757253031,0.0540561614862033,0.07405500808942492,0.08411611219830399,0.18846727338166486,0.11326085262255475,0.21915752432208652,0.15472674071916911,0.1641430676051727,0.2796378289637331,0.24149913129808886,0.2368178560458688,0.3821442270809359,0.27897708926488546
2,0.008204678169244778,0.05702965877068163,0.20988615497612925,0.06963166564324492,0.05732869212792731,0.03162644053055012,0.21348141292611447,0.06667446029148157,0.31473814945145934,0.12809418812663811,0.21531074371146394,0.25143027710064175,0.5656076776702242,0.45404593699873735,0.24501342539317222,0.24099236729538057
1,0.00864045777896657,0.0383173832575356,0.22557473374954096,0.04352953790071835,0.09681162262424213,0.17860404435746902,0.23996092344079387,0.18318915127425767,0.21750155247360797,0.2875289484267311,0.13059966170131498,0.4331625292274016,0.3424753867791842,0.23613528548513701,0.4155159186804756,0.2651725904181528
2,0.00965326969949239,0.051337853296504005,0.48871098053617335,0.08634755402204743,0.0862381722802373,0.02549467275494673,0.22551287983958043,0.08721066167874678,0.21657006830883874,0.21333777093647296,0.25304195994980083,0.3161036764340082,1.0,0.2141565134295758,0.2453970080552359,0.12307828228911723
1,0.007594586715634268,0.03432753922416599,0.3744399559309585,0.04498182208056766,0.08991518360543217,0.1484779299847793,0.3338474985860455,0.11980749746707194,0.17672324570482303,0.19173219065052494,0.1863098161182954,0.2038207054375404,0.4307520476545048,0.49667246851643293,0.2552742616033755,0.09534307203476736
4,0.8054259069475291,0.10765138621504236,0.10630921777451341,0.5404543992514401,0.459038093837329,0.3031746031746032,0.7200370198981954,0.7042903904606032,0.9027116539018838,0.8082400743298526,0.5070115130681508,0.9327894134620168,0.1780425250268884,0.462305040783591,0.4164748753356348,0.013599403435295554
