Type,35592_at,39561_at,32562_at,32223_at,37563_at,32611_at,36040_at,40020_at,41096_at,40569_at,39338_at,40224_s_at,33916_at,35625_at
1,0.06607027234166259,0.04569277790355446,0.19576839826839829,0.24615966990952795,0.05446062329427531,0.09770885146192802,0.15864101423487545,0.30834099356540506,0.08302689337984935,0.26514269073966223,0.4183014641171294,0.34634046682670205,0.39710640658223173,0.3033503277494537
1,0.04433315274125559,0.37121349332125875,0.281991341991342,0.5480334633001477,0.08190747005278555,0.41580866719070125,0.7089079181494662,0.20950401662603413,0.0,0.258080955154339,0.22634610768861504,0.30379488227182183,0.6068534097562479,0.2458901258974092
1,0.07433566341160457,0.09662100973511432,0.17765151515151517,0.08195480183215355,0.108161330914677,0.1429326185843331,0.20376445729537365,0.294232844410695,0.02390057027514991,0.222007862550961,0.5661252900232019,0.15723479237959037,0.3888786169917722,0.24535688273852874
2,0.04420101219657227,0.23095992755263756,0.745064935064935,0.3850172237574289,0.06902975927832525,0.280053606175019,0.09497330960854092,0.2799648295431837,0.16454515929639293,0.2674359347699476,0.4592567405392431,0.201695694366413,0.45634957320267483,0.6421808344605139
1,0.08142500363386497,0.047339823409554005,0.07807359307359306,0.1292273914524738,0.09092840450393032,0.16458126618816282,0.2855315836298932,0.24271611846049315,0.06616309240692433,0.126128421665696,0.23151852148171853,0.3682006231166045,0.34288619765184436,0.39007387368640095
1,0.037052208729204374,0.0497622820919176,0.2786038961038961,0.08664874891168566,0.14075599352846008,0.29813280414416965,0.20301379003558717,0.38759442068662325,0.018051146661637908,0.2835250436808387,0.15105608448675895,0.3863833699371776,0.5475640195987798,0.38063156799500564
1,0.014059753954305799,0.04036676477247,0.10594155844155846,0.03828595222773214,0.08486542138549787,0.290607321881886,0.13156138790035588,0.23356380640262178,0.010354352844216754,0.20715637740244616,0.35193215457236576,0.2627815516624955,0.20846815198298976,0.3220268442409739
1,0.014059753954305799,0.14454380801448946,0.18945887445887447,0.16954991104213196,0.019381935251916133,0.12904140303854233,0.05226868327402135,0.09460053555013788,0.04460927596358342,0.17610658124635997,0.11973357868629489,0.0,0.36624449169517115,0.5730413068359171
3,0.03750148658112769,0.24435136970794655,0.2000974025974026,0.21012984063292578,0.08278995277083231,0.14352537917348554,0.12077402135231316,0.10159466048519243,0.4590278432564004,0.220879440885265,0.381714537162973,0.25190254864906275,0.42941665896274384,0.22237540318385182
4,0.3150627006884522,0.5199456644781527,0.14751082251082254,0.5445205738728849,0.2915134578614502,0.5439867015450432,0.6287811387900356,0.8939290995563726,0.0030521768586325273,0.6110585323238207,0.0,0.3517544307676592,0.7879264121290561,0.21771927999167617
1,0.07052340869749064,0.07187004754358163,0.46373376623376616,0.1202786084718174,0.11011423248516938,0.23192402355579034,0.20868549822064056,0.36653211302505895,0.007599012407762447,0.1562317996505533,0.5170613649091926,0.23846978905970684,0.42084989676743395,0.16137758818021017
1,0.07508225748906536,0.16685533167308128,0.19234848484848488,0.19418556232728926,0.062296742985079506,0.36894192234836287,0.18766681494661921,0.1719755405459414,0.042241568972561844,0.37074111822947003,0.22861828946315704,0.19459625108534653,0.317339989522665,0.2887576734991156
1,0.0746461936916104,0.16779488340502602,0.3182792207792208,0.16052541923761213,0.10279289437989247,0.15793203870984368,0.2625111209964413,0.45269973222493104,0.0359206992767668,0.2486167734420501,0.2533482678614289,0.3427141324888911,0.32821792856922755,0.5300436999271667
2,0.02665274786262669,0.3018677835635046,0.8157359307359308,0.277207858575917,0.07942344462420944,0.19284048297101913,0.05399243772241992,0.1069101954358339,0.22564107936707492,0.12525480489225393,0.6090887270981677,0.25552888298687365,0.3496348340575021,0.6765164915201332
1,0.04808594421026203,0.27184740774281185,0.2400865800865801,0.2446076390203278,0.05131473582716413,0.21862556859915205,0.18449733096085408,0.13136964949442467,0.019374687885232562,0.25564210832847994,0.4862749019921593,0.16298074467541754,0.48470000924470746,0.47003433565705954
1,0.0799318154789434,0.11563844238170705,0.11147727272727272,0.37657568989665746,0.0795460116683826,0.38081646328105867,0.35286921708185054,0.30336517325446627,0.012414746833453814,0.4614334595224229,0.25537042963437073,0.30394810766637725,0.625974546238945,0.3379721152845697
1,0.06267426034330113,0.22437174552863937,0.0790909090909091,0.2350986107430821,0.05572714941739799,0.14155380590956532,0.028469750889679714,0.13504656088885336,0.019552789738539498,0.35348718695398956,0.6027322185774862,0.29924919556667856,0.3029182459708484,0.19082301529497447
1,0.04465029004849557,0.14242698664251754,0.1237391774891775,0.3372979520763145,0.0503913974277263,0.2395590376660696,0.16167148576512455,0.9150313736461372,0.019322304987201114,0.270420792079208,0.16255700456036482,0.27470759487205676,0.30505993651967583,0.34429299760690873
2,0.048442723680907004,0.31949286846275754,0.606439393939394,0.27648105386682814,0.035773234626007094,0.2605827094313364,0.038923487544483985,0.06222772870788537,0.21833890338149067,0.22462871287128716,0.46997359788783094,0.08575514581950051,0.4134849465347755,0.5521537821246488
1,0.03965537745946588,0.27309259678514836,0.3286255411255411,0.34864670477344134,0.052801882629798506,0.12763681816424624,0.1885008896797153,0.22229327365013388,0.02734736496561936,0.2853450786255096,0.39043923513881107,0.24306655089636856,0.3673846722751225,0.3294142128810737
1,0.04431993868678726,0.08120896536110483,0.1978896103896104,0.13793390619676724,0.038289944599696035,0.10834632681726222,0.0596085409252669,0.6488149954038608,0.07590281924757206,0.14374635993011067,0.5988319065525242,0.21921446447724602,0.3259683831006749,0.4698782644886067
1,0.07232052010518387,0.17214172515281864,0.15998917748917751,0.1978952946965969,0.11013057475772582,0.17239024264525854,0.35153469750889677,0.3290835698013669,0.04117994223912444,0.11113133372160747,0.5328346267701416,0.4600337095868021,0.47906073772765095,0.5432837373842472
2,0.02613739973836172,0.1408535204890197,0.6171645021645021,0.09915584661392284,0.06858851791930186,0.1692331482030334,0.09235987544483985,0.21949562367611206,0.1561953253501797,0.12743884682585907,0.6377070165613248,0.23954236682159458,0.32868016393947797,0.5339714909998958
1,0.041571415357374096,0.072752999773602,0.1912012987012987,0.0793049929969338,0.0689153633704303,0.16050925866268057,0.15480427046263345,0.3289237040885656,0.06371855716545663,0.13548340128130462,0.6169653572285783,0.26114714745390466,0.31308742411636004,0.5130059307044011
1,0.06030894459346961,0.25843332578673306,0.07271645021645022,0.15655827686716886,0.10751581114869833,0.2254552014741698,0.30499332740213525,0.28368170736581266,0.025182205180319404,0.49599592312172397,0.3883470677654212,0.40614944583482304,0.47188068164309266,0.5959057330142544
3,0.02523884403451511,0.3926307448494454,0.041233766233766234,0.2161562630124541,0.015525158928600612,0.2908521577774055,0.22642348754448396,0.48531233763638537,0.017384137760037437,0.23918899242865463,0.027958236658932708,0.14867970785024773,0.206126159440387,0.24784101550306936
3,0.0831824728781532,0.43519357029658146,0.12141774891774891,0.3136238028542227,0.08746384272196892,0.3241756117675863,0.07462188612099643,0.10762959114343951,0.08055442059276488,0.2105416423995341,0.253588287062965,0.16788395730119005,0.34282456626914426,0.09616585162834253
3,0.04619633442129048,0.19255150554675118,0.2126839826839827,0.24519816784646253,0.0666601297576441,0.11364251382034198,0.06600311387900355,0.09236241557092043,0.19767908839788653,0.05915113570180548,0.2874109928794303,0.19020378977475866,0.3916982527503005,0.37371241286026424
1,0.04389708894380062,0.07823183155988228,0.3524134199134199,0.07524700003785441,0.026539850631628833,0.17653956676932592,0.10920818505338079,0.30506374645297946,0.042444116178283454,0.14640361094933024,0.5362268981518521,0.13019051024056386,0.30353455979784905,0.43270731453542816
1,0.0,0.586065202626217,0.25856060606060605,0.3327327099973502,0.05152718537039761,0.15843459660064688,0.1653692170818505,0.14120139083170136,0.0512130133087483,0.20082265579499128,0.38703896311704933,0.2194698401348383,0.5155465162860929,0.3779003225470814
4,0.27472019239663303,1.0,0.09415584415584416,0.6064958170874816,0.21360984458498797,0.7872118345940233,0.5651690391459074,0.796411014747612,0.011988699262798016,0.5378203261502621,0.017081366509320742,0.41850962766229116,0.871313672922252,0.2294506294870461
1,0.051865163788205125,0.20603350690513922,0.29962121212121207,0.3496763447779839,0.10032521122387279,0.17623030037498547,0.23810053380782917,0.41649014827544856,0.022182411219718322,0.2925160163075131,0.26699335946875746,0.5246437509576587,0.5863609750084743,0.3246020185204453
4,0.5149649166853865,0.5303486529318542,0.10834415584415585,0.6210470530340311,0.427955091435015,0.7186835560480909,0.6043149466192171,0.6419407697534071,0.008908584858548714,0.6327897495631917,0.008648691895351626,0.610501047040196,0.6882992819943916,0.04492248465300177
1,0.05806255533385308,0.11475549015168666,0.24366883116883117,0.27957754476284213,0.04539066202546126,0.23260054379341005,0.11368438612099645,0.40507973302425965,0.025325385101605365,0.15186371578334304,0.24057724617969434,0.23277491189539812,0.37234599858247824,0.20329570284049525
4,0.615920292823447,0.48993660855784477,0.07490259740259742,0.6147632206533672,0.26968018172607083,1.0,0.5720640569395018,0.8849766196395028,0.029554431069344488,0.5043316831683169,0.20574445955676451,1.0,0.7432436596715047,0.347934658204141
1,0.06481493716717099,0.44295336201041424,0.11788419913419915,0.4840367944883977,0.05066104492490726,0.15083824078966018,0.08029359430604982,0.4140521961552296,0.03279169416768814,0.27120340710541646,0.5115209216737339,0.25757188824761224,0.30849588610520484,0.2361096660076995
4,0.4870304055393316,0.9041430835408649,0.0,0.8068062232653217,0.3193116634799235,0.6826411350076671,0.5936943950177936,0.761800087926142,0.010937549108966906,0.7336196854979616,0.018209456756540524,0.44716277644414937,0.6394564112045854,0.14480803246280302
3,0.02677167435284168,0.17989585691645915,0.07507575757575759,0.19665366998523678,0.01444656893987678,0.20526268314369286,0.11176601423487545,0.2111026737540466,0.2700652690909472,0.21167006406523006,0.27614609168733495,0.21809081158383983,0.204308033650735,0.17518988658828424
3,0.019649298994410452,0.10296581390083769,0.025075757575757578,0.2535109967066662,0.12255070190060632,0.04346481450459389,0.09964412811387902,0.16630030774149712,0.6271315474257299,0.13304455445544555,0.41745739659172726,0.16124419020378977,0.24708021324458418,0.2511445219019873
1,0.0382018314679493,0.09417025130178855,0.19444805194805195,0.1111178407843434,0.05458319033844847,0.15059984794402279,0.15847419928825623,0.33875544542584224,0.05421280726934938,0.19387012230634829,0.48424273941915347,0.1773839317636243,0.27758774768111927,0.36988866923317026
1,0.04993591183582858,0.11402535657686212,0.24343073593073591,0.21485407124200323,0.1033321893742544,0.16873059031223017,0.25917482206405695,0.2217737100835298,0.04757414799216353,0.24756115317414093,0.2729778382270581,0.18826293477705702,0.4558873378324243,0.3397149099989595
1,0.0621324841100995,0.10574484944532488,0.3039177489177489,0.2964757542491578,0.0767514830612345,0.14345450562478254,0.3192838078291815,0.3419127932536669,0.023567065824349673,0.3205445544554456,0.6928234258740699,0.2690637928392665,0.4005577640134357,0.5083107897201123
1,0.05489118226145327,0.10451664025356579,0.36100108225108224,0.231267744255593,0.07405500808942492,0.1903212504671211,0.2932050711743772,0.2943727269093961,0.2043439391240881,0.2561153174140944,0.5612488999119929,0.21104244343429182,0.47605620782102254,0.4913770679429819
2,0.059423602944091325,0.11495358840842203,0.5671428571428571,0.05642578642540787,0.05732869212792731,0.28915119260853317,0.13111654804270462,0.19231845249990007,0.2129015585658261,0.1542297612114153,0.5441315305224418,0.3254507380356504,0.3906505192443993,0.6125793361772968
1,0.06001823539516629,0.06360652026262169,0.24303030303030307,0.562978385130787,0.09681162262424213,0.2238186668041184,0.21635898576512452,0.31333679709044404,0.024668852779611183,0.3131188118811881,0.3190415233218657,0.33321415802645693,0.5870081045268251,0.2771823951721985
2,0.02656024948134836,0.23124292506225946,0.7853896103896103,0.2417307037135178,0.0862381722802373,0.2658015798358311,0.14123665480427045,0.29890891651013146,0.30015749791341456,0.1697364589400117,0.67744219537563,0.3110475509474437,0.33884934208498974,0.5469514098428883
1,0.029546625791191508,0.28637083993660856,0.4325108225108225,0.16667297573532194,0.08991518360543217,0.34974163369972805,0.2275355871886121,0.22724911074697254,0.018278139219774194,0.18021986022131625,0.3664933194655572,0.30869809489759437,0.3740716772980802,0.36073249401727187
4,0.6096964731688623,0.7850011319900385,0.18393939393939396,0.8743839194458115,0.459038093837329,0.6904114531654705,0.665591637010676,0.8245074137724312,0.00421856938813283,0.5535818287711125,0.011540923273861909,0.5286786863476173,1.0,0.22682343148475703
