Type,223440_at,206025_s_at,228608_at,205795_at,211034_s_at,211721_s_at,211719_x_at,237509_at,203276_at,203303_at,223993_s_at,213295_at,225482_at,200665_s_at,227434_at,225904_at,226601_at
3.0,0.13493468026567224,0.6462846465234067,0.4241796161629381,0.3838399836095052,0.39149042823764035,0.5516473287221317,0.8814368109946663,0.5626766672294847,0.8119895216435161,0.6355300570245294,0.716142289134122,0.25654864573333813,0.7706808971766512,0.692020964837761,0.1766891940800289,0.6739771166854025,0.6524906384486165
4.0,0.3237797478803922,0.3945384361860365,0.5302293586599253,0.6268402060319084,0.6015011216991832,0.37286829251316467,0.7957770404486223,0.5914726377878612,0.542361173797323,0.8215646874867318,0.6435522356567155,0.746232083839279,0.8382170102139785,0.759158944239003,0.6833869324465971,0.5763155917402552,0.7339555874340496
4.0,0.21249955132811554,0.3425711066070279,0.7540958188046282,0.1494526374464192,0.6125566097794145,0.41937246767851943,0.5954194445207747,0.5353311120206586,0.27597416962186516,0.14112641891050628,0.5123015699137933,0.5417154959020515,0.7426515515879956,0.7668646613739157,0.4527693737718796,0.4672782437674235,0.49605798023070924
3.0,0.5026959674132725,0.42082128811527536,0.9128598313890396,0.8655707512350532,0.8728620272785675,0.16510862973013007,0.2352633401493154,0.8935484602769841,0.10601832412007497,0.8490064812906569,0.21321270760806632,0.8839877740272039,0.9780000785979409,0.3599727021387053,0.88912907420072,0.7726808921234593,0.22861143090151176
1.0,0.732486937662455,0.504613277142804,0.9238894573911864,0.8284702842762364,0.8125595482479299,0.13566893722280918,0.17244844112581242,0.8541033728211831,0.17183063629177833,0.8641633687571928,0.2823979739913589,0.8825223844228981,0.9485221804233652,0.4324535460066598,0.9165942753256268,0.8675409232827092,0.26931233199574417
1.0,0.5133890430177289,0.4905495448753337,0.9386277114402364,0.8858259514150878,0.9297777330295567,0.33979491794926125,0.19671131565571195,0.9040726346039923,0.20495082302787326,0.9159434500554254,0.0366360623340528,0.8287847779128602,0.9740441059259031,0.0,0.967523930194588,0.8084509608182187,0.2072649736570889
3.0,0.34181492611013886,0.33262445529127244,0.6538980047717833,0.2513183808177711,0.32382369660434956,0.7886562765703007,0.41791725355351594,0.5060252916116172,0.7160316343171759,0.14551368527376657,0.3880326667635818,0.49605088720389123,0.8020124326296224,0.9872530343973178,0.6950518020734117,0.5739441479280457,0.21391133110748012
4.0,0.34892829170065176,0.36098295872532493,0.6872881606355072,0.14195414845962978,0.5572887943598891,0.5722802430959889,0.31808109635286147,0.5375014964776332,0.5557149331494923,0.056957031354099345,0.377306072869568,0.41538500512027715,0.7484666881876473,0.7381563413019377,0.7209013107021675,0.5679654692682472,0.27907348282579675
3.0,0.33340922682292873,0.6463981119682405,0.7244194568543783,0.7164174248421977,0.5534153614237043,0.6569126035643293,0.8393310061557926,0.7194567766698481,0.7559048161252019,0.8074064648902046,0.6406452291585689,0.5764023790319269,0.886087636016778,0.6071917715867984,0.8286763167508248,0.6532725095624315,0.6798478442698771
3.0,0.26465123255400114,0.574759107462492,0.550208527221899,0.13542964022696552,0.19370836976748027,0.3983952142496444,0.9823222450586048,0.21446830716108248,0.5428121059420253,0.8793715064584323,0.8044365390847097,0.41845999354812224,0.7031050706799391,0.9345961252688169,0.5812551309689781,0.37322504332138323,0.5504303301120436
2.0,0.44932501690283555,0.36308007153086147,0.8973741412131118,0.25582191250771896,0.6614946727088321,0.4838925315802608,0.6520249323727838,0.5610212151489082,0.3440112326203941,0.19147679597880327,0.2902962463253696,0.71966582495502,0.8054495421868184,0.8988455324661545,0.6666413847159657,0.4977726969337537,0.24196977567582537
2.0,0.0,0.46562597965875474,0.7546494911618392,0.43279140640492303,0.5302648417210235,0.7539005580837173,0.3010033346399418,0.6227200625761856,0.6249557310037698,0.34113855211648847,0.3466053921307164,0.610145069814032,0.7893104090548316,0.7736002136709714,0.7502732489947191,0.5704900954958383,0.33541011805843235
1.0,0.6663578705008651,0.37240470513919843,0.9401956165754183,0.96824886884537,0.9331979270237312,0.07179667560241047,0.04934618399600469,0.9607841859979475,0.008835694371552367,1.0,0.08656981434095744,0.8672903144958455,0.9722592242473388,0.11345737750498237,0.9657412847780067,0.8141764338749781,0.08310407529823254
4.0,0.6027307893462608,0.49294775877703945,0.9555879640966625,0.8036729741493279,0.910427680684563,0.11797393803526969,0.20061615656405712,0.8957957151429042,0.17595629887407171,0.9451345126879286,0.1884733458039792,1.0,0.9467600363445818,0.3510791179467571,0.9026595762018712,0.839789225622865,0.16690820583310967
3.0,0.33806639686100914,0.3263113169498071,0.7649166201564959,0.6233116382789093,0.5688113393584182,0.6613504072910318,0.8067803835239247,0.5880744227066711,0.5478706877744319,0.17943236752664934,0.604340079291387,0.6701578560317323,0.5803673386561858,0.7611254903753734,0.8907108834596656,0.494714495102202,0.5613324037182236
3.0,0.050798272596258624,0.5939501842930471,0.6720183682620244,0.008943823042755369,0.505480860284447,0.6564772507485299,0.6440573032493164,0.46039633148329295,0.5787118010675535,0.6935259138707043,0.5921903684461196,0.8213447548133127,0.5686376828136638,0.5233570491081766,0.6559937447333705,0.6518944108017907,0.6602011848787971
3.0,0.2612221242831169,0.9660033873023857,0.1479227596433341,0.03807567958640114,0.05686989852697259,0.5017141479656754,0.880730216699733,0.3732235430292222,0.6631428404339776,0.7774649503052478,0.6442762594094601,0.38633766603878367,0.6629667868698239,0.777610153748814,0.2000990982125775,0.4773073826282963,0.6008547712427774
4.0,0.32805024670687005,0.31174165347178145,0.8418878840830806,0.5442068776956632,0.42729825193484583,0.27558058189684226,0.40559676044622717,0.7079098070795933,0.3442203242404924,0.4578089613362182,0.2764399486921482,0.5496300417365825,0.8841703639120326,0.8247983934287219,0.7608105171130762,0.6315601033649083,0.17463503938349914
3.0,0.054713983287346286,0.2937856202804879,0.8252014963678796,0.2251874614350599,0.5095646398893513,0.4245568015061471,0.40479120551055214,0.6336079495977186,0.40614022321980303,0.11747486534045647,0.4498937582738913,0.45410845122296517,0.7878737749858725,0.8128633956372605,0.47866075406579606,0.5940997428032596,0.18897108225765913
2.0,0.3339652065288392,0.2876506570358298,0.8474550126387249,0.8258525312639463,0.8183681322033555,0.3722470959251109,0.15751157905013619,0.4029017981059222,0.4183225232865873,0.7498014795949738,0.3459196987243067,0.835273126429663,0.9171196474339797,0.8733430653004548,0.8312875227707954,0.5981873667986575,0.37704306434634
3.0,0.22136695659855019,0.5506766174978086,0.5734978503731623,0.28795641308448056,0.5308920058025776,0.5653753053616533,0.736468662542323,0.5176506302289674,0.667024934766265,0.46582912394846193,0.6291541597131876,0.6192066598000598,0.7451108308423591,0.7916625077647463,0.40995128409191484,0.3914397596359855,0.6646616391587418
3.0,0.1480878160494591,0.6105665812209035,0.6023040413055042,0.6278069124177312,0.5586903509483049,0.6584329687023607,0.6240448538914674,0.5283657120490646,0.5667949401881056,0.8331659862811874,0.6849271217238742,0.04898203087401199,0.6901787696621321,0.7252932805028596,0.3138626066034484,0.5690396041378173,0.6645119292909378
3.0,0.26465123255400114,0.6785153676224654,0.11978502788747032,0.06889943078180231,0.09827396731361912,0.6431008548456378,0.9147363379554966,0.42153341464451644,0.7048704857749071,0.8750829426671559,0.7180502146379714,0.3667359356960525,0.5933758329480372,0.8361050540363952,0.18241621553638307,0.3958663740265706,0.8525334805145417
4.0,0.422438310093644,0.4396568597271845,0.6812504097413579,0.16899173181102017,0.47569500770442863,0.4813099930801787,0.5803115786081835,0.6144256905370659,0.3012634259552236,0.6891019776882181,0.4337030650564699,0.9128528100183502,0.8673729396538702,0.8737968401302065,0.7439239797163599,0.4571668554855715,0.4408033846098436
2.0,0.3496902436871391,0.46251832349535943,0.8526338154292518,0.21973338114182572,0.5666094612641934,0.5444095297246629,0.37285296936617923,0.22764251628883314,0.5302070327660225,0.3872955875287976,0.4477242514854572,0.6026581358152084,0.8367639570178189,0.6981198342248631,0.7577823375567896,0.6714484915132174,0.4738046443668801
1.0,0.6594757685813506,0.4871445693636592,1.0,0.7416488215278297,0.8264669527216164,0.3435698401286255,0.26824119993645357,0.5650005749512609,0.07555978234577666,0.5907199039902981,0.1617418949894728,0.9474948309583472,0.9507331406092122,0.5484786999744177,0.7412616046809234,0.6895174360629182,0.1662365075979728
3.0,0.5258128057613892,0.6258199902659873,0.7923456620208075,0.08236357102462591,0.44192356411698464,0.5189932845003078,0.4854807095491658,0.5042357346830043,0.38969862711207925,0.7425546204277838,0.34603901975829743,0.6265364870574376,0.754527791862973,0.7824002074106031,0.41211867185075757,0.41349566565810825,0.41516368748173754
4.0,0.5622751692390904,0.37719235671639806,0.8853326619990416,0.7916383405766064,0.8714062016405589,0.266460766327475,0.1270500677011872,0.8790410320431629,0.18534439764292274,0.9995590789838186,0.08524035366679678,0.8286174760879138,0.9732353630353033,0.09495584715348736,0.9557661456478828,0.7896924473218994,0.06895052373142845
4.0,0.3551098365847304,0.0,0.8266794059700688,0.10474493751680082,0.4156128596306142,0.644221825338183,0.2054843788482427,0.5971776564018031,0.521409968137902,0.0,0.34987139027007463,0.5653064400353154,0.7143783214232875,0.7803519288472681,0.5806625332386918,0.6789183435276878,0.2576795760101025
3.0,0.33673879459064743,0.6759424462012564,0.6393773953666572,0.5302975128950234,0.35903808605868254,0.6039262010671173,0.9232299924705418,0.4264667632717229,0.7833874448744832,0.7713758090563333,0.6000245978192367,0.557387903441262,0.8549732213250023,0.7684584441848491,0.6772356614032767,0.5585106454730219,0.6317759038712293
3.0,0.4843690494923334,0.5430240963213587,0.9178893758494946,0.776673428609384,0.7301302481689405,0.0,0.12470129819554256,0.8864465401196939,0.17634594908219317,0.8751593418911523,0.09351519047799867,0.8674157379652194,0.9715394309174697,0.38404804196875364,0.9089813926791094,0.7280639898339932,0.3149287328109751
3.0,0.3949365447799997,0.6686716089843816,0.615424113757746,0.20393408378207037,0.4420542979059032,0.15336308548221073,0.8832224015723409,0.5480406188136071,0.3080398504424879,0.7287946560481013,0.5957412964477747,0.5114179915287572,0.7465337523159238,0.8140941308087136,0.7467559813786242,0.39808185698569665,0.5403738845163751
4.0,0.37102650839876955,0.36691910966870056,0.8844963639673422,0.24668642169412255,0.4976106709629686,0.4611054013141503,0.5035068727831403,0.5813672224435198,0.4634113982469109,0.23586282082334944,0.2288632674287682,0.42640769323349037,0.9107188962364564,0.9438080061991123,0.6410302152045182,0.4911712415990433,0.06911361774741398
1.0,0.5126055188447656,0.4921514438466393,0.9587864419489592,0.8646164563402023,0.7102690457178666,0.2832504661117582,0.6492619757602718,0.8512331958457652,0.2883370900814113,0.8414605479962584,0.1489451781941117,0.8594937409238665,0.9480797137717469,0.4065908860358722,0.8811854518618275,0.703965117851184,0.24231656368672927
4.0,0.19416717096919803,0.3822793771767593,0.8275820724373745,0.19403172421259557,0.5119388127216828,0.4731408580504444,0.24552946295035127,0.6481028281398845,0.5197792255299983,0.1547005224472321,0.16121724128367426,0.3369848831702131,0.8385911130139803,0.8485240482834219,0.7035222269944078,0.5072281759781094,0.21378904529681472
4.0,0.5371875977912407,0.4059894841125321,0.9092017783487018,0.29657451230255133,0.5316289003753335,0.5679107935018686,0.3081368157576342,0.44349829836640653,0.47239784340580127,0.2246463666922427,0.3041888360364877,0.6373415799463676,0.8953095387317903,0.9217640516320253,0.2109765148657335,0.5454276562770786,0.34199280280046657
3.0,0.21118642262673534,0.7466311990992147,0.3736887435947481,0.06483825883008162,0.18776774096898546,0.6108623389610687,0.9095254717268232,0.5224963932184253,0.8098022278623199,0.8477317788907206,0.7376673123271849,0.2815728706905041,0.5951547427236208,0.8307042690647752,0.17493430845481234,0.39386968480290546,0.5677861777307825
3.0,0.33839792191874013,0.4749382252592242,0.6847658124496432,0.6066295183596259,0.5716192396693636,0.3695451044190224,0.2603027371157619,0.7727572340462003,0.8084401402123428,0.6499773091966146,0.35461212341384446,0.48231611427280124,0.8696711488761989,0.4171878882188144,0.8167684426743382,0.7456105603728637,0.47852265914030767
4.0,0.31047260721256065,0.2761719353527701,0.8225321613363741,0.5999801563042207,0.6316573401709374,0.5776494343078318,0.609798937523077,0.45685207762777963,0.4263030811048773,0.15284697535425826,0.3058773644590376,0.7272929692133633,0.7804897105561855,0.8030556138136692,0.579650539971673,0.5914890773735323,0.48853665167356963
3.0,0.2837060666938287,0.6262789748419414,0.2655592698846364,0.022835909509435585,0.28832679833312436,0.9872588017619899,0.8576515394664067,0.3787255957614746,0.8390199278760025,0.5852086654163444,0.4908676712943047,0.23661229056815825,0.2530000300027846,0.8618391448729198,0.0,0.8550384646192241,0.6354380093553812
4.0,0.445802977264984,0.3453504007956943,0.9172786845343932,0.8063065849092178,0.8246236036809671,0.2544516665286889,0.3070485649650954,0.8518540282604259,0.20354635546031555,0.8756174164260853,0.19209786270631454,0.8831944693433067,0.9475491123112253,0.6630098780391831,0.907798527067186,0.8229582090031183,0.09050327545420181
4.0,0.3513203347248866,0.27111672820482746,0.8797889747174398,0.617665713307378,0.5872676680842743,0.5593115101347395,0.3299016558467525,0.5813672224435198,0.38063002949961616,0.35301988000211676,0.07583014622165803,0.7369745240619517,0.8774507228009186,0.7895878044252721,0.7616876186117698,0.5864503198441328,0.26546456728878576
2.0,0.044720253682006245,0.6492892644017844,0.29055473356716444,0.23912978399830292,0.07071136435932787,0.9324419337043757,0.8572531020757544,0.26992448012908077,0.7583707118631944,0.7405189597505646,0.6521063730048022,0.3713725806049081,0.7511656120531086,0.8850870024563132,0.4908056130868522,0.5255331591544776,0.6696760387442365
1.0,0.6931894614892444,0.4421111124056246,0.9230265187870296,0.9308480320649862,0.9340625085169917,0.09606953225976103,0.22191786563904844,0.9357989212027719,0.3321450179449173,0.9466226094298017,0.22038605893809815,0.9474948309583472,0.9815662565175237,0.3031110679495986,1.0,1.0,0.05756734882475837
3.0,0.2764080615872291,0.6875088373362055,0.7349313287154088,0.17640063105468984,0.5496914926477483,0.6191155699672533,0.7926773576735139,0.23332069928387256,0.6521864832835012,0.7341495841499031,0.4041645431810812,0.42112103973884846,0.7722226615865662,0.7612266161668928,0.19649301528266502,0.38859122695980214,0.5681490207435532
4.0,0.3474020065676575,0.33158557378649156,0.7988791790265752,0.669064958398467,0.48758629323474584,0.5155611417911777,0.5684218363496798,0.0,0.2312887326468409,0.22692545226182365,0.15664619002105684,0.8250932272664945,0.8476253761662859,0.8346531241686868,0.4981473666082564,0.5451709117820384,0.3777497574454296
4.0,0.38089289557796496,0.37995764349073896,0.8937671718686117,0.8209376642864128,0.9135613300497256,0.09606953225976103,0.3508283892948195,0.8191822419734961,0.38721494217939795,0.9278535542840225,0.06109249947840533,0.8177429536676287,0.9548135114507375,0.43802633462766233,0.9066077010354312,0.7507015036794504,0.17700908184366881
3.0,0.2628162062523969,0.7145951954074288,0.4899225976688006,0.543020009189765,0.3124379853550505,0.856340678500354,0.8129070951934362,0.5020686897292986,0.7284153518957112,0.6594282528187166,0.44571480240767125,0.618111273446788,0.8377898374013513,0.8205524983357823,0.7792265375459874,0.5161722608303331,0.5718831486087882
4.0,0.2833488428535213,0.3440471545980562,0.8719938835627905,0.14574665730705494,0.46277798044916435,0.5950061714842663,0.561864777539506,0.550525014306611,0.5976232648929196,0.2773319900307968,0.7388714325158121,0.55691259338816,0.7751038316386762,0.7996422455845985,0.7060827054281867,0.6276077590333694,0.5567155000580563
3.0,0.2673343187118065,0.630772807047041,0.0,0.24802337094449545,0.015283842318506111,0.9554458530426985,0.8522455662657642,0.4572982739136225,0.7749013742130663,0.5509735303609129,0.7433963180272174,0.2206514823496531,0.3251686148774553,0.7927576006974827,0.18850897605832034,0.4411450579075087,0.30523396715910583
3.0,0.22097800200075937,0.6952633032669675,0.1945056012792006,0.0,0.24261186014056896,0.5270940558598521,0.7454321669091003,0.5213365518905689,1.0,0.6458055200153668,0.7850513276854337,0.08578356121988039,0.7011896623281271,0.8602330719939667,0.03693906345950754,0.7585876437595149,0.6445042443851386
3.0,0.6105453775501244,0.5527694807618628,0.9206297392206403,0.7537482781462044,0.7397023483227841,0.31171439625385633,0.17740320802371845,0.7987210603271122,0.06252184910629052,0.8310472036133689,0.16156707378867666,0.8755120698912948,0.9729583357029484,0.3082508833744748,0.870415180829644,0.6290252914481637,0.2838839175745918
4.0,0.22884644532364876,0.39606854567967736,0.8922308483228791,0.5914473407728169,0.778049718701469,0.26514242982515657,0.3566997145438588,0.6233452068178602,0.4435489877773557,0.4715157199260049,0.35660051610361787,0.7568976598645496,0.8024725510143605,0.5369677354783486,0.7590431625446006,0.7554462070065929,0.2805749992993857
3.0,0.45528332195373333,0.4282369127883329,0.8865021980335226,0.763036288532467,0.6538251384250454,0.19177412833730564,0.05092056589728781,0.8711748898479574,0.10091736461224807,0.8916223196557911,0.2031719472737352,0.7715153971691125,0.9396207733226475,0.18676280435163142,0.8806959947307649,0.7526855944594678,0.19864254174612145
1.0,0.745025590179658,0.4864895903380707,0.9427538435270043,0.8339441907618227,0.7890779070736862,0.2982019517858701,0.0,0.9465693864095093,0.06311488829497161,0.9604333945752094,0.028814826857644648,0.9824827471883822,1.0,0.3002414708303663,0.942335102881475,0.7491111488129689,0.13461283230032398
