Type,34046_at,39631_at,41038_at,41641_at,32052_at,33329_at,34224_at,36908_at,38671_at,38702_at,39026_r_at,40808_at,32254_at,34847_s_at,34849_at,36139_at,36156_at,36989_at,39105_at,39182_at,40594_r_at,32562_at,1955_s_at,1817_at,613_at
1,0.1048288072189383,0.06156134738043323,0.5026259642212375,0.04351128472222223,0.1540070701320023,0.2525917458315267,0.4822487427756511,0.6916989744560831,0.29114024790593107,0.13656558924802845,0.017819792781327105,0.0023591430684834457,0.0472238646650376,0.09008838144369002,0.20892831995493594,0.13203722473048926,0.1870569417993881,0.10750009159857839,0.32178467116527343,0.4281556929792652,0.4210068941544523,0.4218073593073593,0.16349235586664213,0.4676465619192431,0.009955493935477039
1,0.2044318798366601,0.10888540202011969,0.46512391268668957,0.14769345238095238,0.12668738403224497,0.4028538767787458,0.37569116064950336,0.10779672503662656,0.22848729631324485,0.6753859824502944,0.04238506201997049,0.011406769282058821,0.029673854461543296,0.10700603118006297,0.48021405435854103,0.23247028471390396,0.05497571594960857,0.31803026417030006,0.4443549199315137,0.37748999636231356,0.765164243091362,0.26777056277056277,0.21882482961871436,0.2955641906478196,0.017193446126961432
1,0.4065792855307119,0.1558222783743946,0.4131790579353356,0.08178323412698413,0.036933779456519066,0.47400370530962993,0.39190372538717505,0.2158824760556923,0.9428582797795507,0.3050094412973453,0.02223516723336267,0.0054846024820778055,0.04587909644133514,0.10524219550127073,0.48111533586818755,0.19622838539267173,0.2722149584559432,0.29535045616092037,0.5065968375465807,0.3854638050200072,0.47928856960778643,0.3182034632034632,0.1550193405783754,0.21351204219932046,0.011156604059704079
1,0.24085496444787116,0.1566713535617006,0.535696701132447,0.2097904265873016,0.2541615992343528,0.2505814182663882,0.47630663764417425,0.3795010813558308,0.5145838721871828,0.17152615794735088,0.020597341910810283,0.005852712146345585,0.06712067855853406,0.12173311079922619,0.2622306717363751,0.272735649129273,0.14452173235959212,0.3011394863151724,0.467469030113808,0.42267733721353223,0.19789554486993802,0.24308441558441557,0.22471910112359553,0.42184302904019066,0.35467891365727205
1,0.19646477626431366,0.21302956819432273,0.3781798785491547,0.2015904017857143,0.12015157848546348,0.44560290117860385,0.16232580249693512,0.1254422595851979,0.5839915640357334,0.3066755525935799,0.022869402425923228,0.005145432256824787,0.0438724092281449,0.18441565830899367,0.5159554992254611,0.3783746429558647,0.186589753655585,0.34155277910086834,0.501661798771276,0.33783921425973085,0.5852499855164822,0.26451298701298703,0.19357156013998897,0.39829363068085827,0.008977034485580663
1,0.10985465033267655,0.19866321602510548,0.49097324798949615,0.02838231646825397,0.21760988683627672,0.44475541014624154,0.7068728264404913,0.23744979419356768,0.22502536758122602,0.14461846051316224,0.013009736196150689,0.0038385271909181094,0.038956417997917436,0.08375374578007057,0.4218560766089283,0.10150803157345127,0.14931852173884833,0.5193639394716594,0.24906838553731492,0.3821462349945435,0.3419848212733909,0.14656926406926407,0.20773623135015656,0.5487037975634023,0.013349412322571481
1,0.09214997572746222,0.10235091937861282,0.10023797800754965,0.025731646825396828,0.010224076655513588,0.0768260475383342,0.5321874452700842,0.03931750002491603,0.48792304172221007,0.3386926580028879,0.011985040069734212,0.0038037998641003946,0.07853812705705061,0.0896047490801502,0.32781298408674836,0.002856353082097115,0.050431986814912386,0.49789323269702856,0.18828683653942993,0.08739177882866497,0.28357279416024567,0.2071374458874459,0.14663842328237245,0.24786469185860976,0.0064628871413819735
1,0.1916959364916188,0.10140674777032857,0.4939274577383883,0.12355840773809523,0.08339653832113683,0.06921833734084908,0.39863394130451096,0.13198520984282966,0.4858239987266469,0.19910029990003328,0.009326739820050275,0.005893227360966253,0.03789944063920968,0.17147138034366347,0.6001971553302352,0.09373752265118708,0.055832227546580925,0.5218187813725131,0.4824252190552925,0.42015278283012003,0.17100689415445225,0.1859090909090909,0.22368760361024131,0.2772240055564941,0.011544136584755288
4,0.0,0.021199709276655865,0.3572952568521254,0.0642361111111111,0.2850106770720045,0.5532736804761718,0.2737121268983462,0.05812412170983785,0.4479218479536818,0.0,0.707515212146923,0.7608629972229715,0.6244800142325665,0.7392368091643591,0.6492888325587945,0.12316103074418747,0.09783698378143381,0.4547319825596307,0.266995669251687,0.17343033830483812,0.5016511210242744,0.6232467532467533,0.10731258058574325,1.0,0.10940933784892973
3,0.6914817670407493,0.12232116778404961,0.13334974560971607,0.11325024801587302,0.0701490250670036,0.600338996412945,0.3936050439090295,0.09191026241565922,0.48888800461590504,0.5608685993557703,0.04110814923627952,0.002496894798193716,0.03235292578658477,0.06294807116033835,0.23658639628221376,0.44807887220123466,0.03792659306290493,0.14923240391309128,0.09124785980461275,0.27087668242997454,0.3706911534673542,0.12215367965367965,0.07459937373365262,0.1719509676934918,0.5844158970174439
1,0.05322824752277335,0.19506992983242652,0.09256523879862134,0.14885602678571427,0.23084226872175873,0.19385864637943953,0.5213290299982487,0.12301543797402753,0.8909492449414058,0.019493502165944674,0.006772914252668325,0.004269146043457776,0.15162915792392903,0.054906497743048975,0.0,0.04978654135569274,0.07387736960097589,0.22972923460227898,0.03706314835330849,0.13620953073845035,0.1338132205550084,0.13037878787878787,0.07360471541720393,0.24328433857070453,0.00558431961564476
1,0.35963334190011137,0.238284460565552,0.5020515345478417,0.06488715277777778,0.3953486172766185,0.3381686310063464,0.586879831869699,0.1333007763835873,0.8948886810847376,0.1580584249694546,0.08184694353512777,0.004612946578953156,0.07063434339206012,0.1150855365474339,0.17082101112519366,0.10900211922970607,0.22018187893987223,0.898838530026014,0.08429851948836742,0.3741869770825754,0.5292567058687214,0.14444805194805194,0.1934794621477252,0.2932364701244579,0.013987276416599873
3,0.41174790827836316,0.12376799190321902,0.04858033809289347,0.7170758928571429,0.020667558156469697,0.2271670148606567,0.19605194025369657,0.02087963562793386,0.3660293269135115,0.9502388092857937,0.023731582379869946,0.004409212928289228,0.007519190418133967,0.04322345711793043,0.12406703281227999,0.47415461162812117,0.04383133210263864,0.25757520243285825,0.009668647396515257,0.17588941433248453,0.4600110074734952,0.05615800865800865,0.06723153435255114,0.35071614949972774,0.09054059583727485
3,0.6580427767783203,0.06742336247359375,0.15501395043492533,1.0,0.037938124050743045,0.30430840789940483,0.2836698441292001,0.1101587649620778,0.5301526034101987,0.38292791291791617,0.03445976036251659,0.004301558215154311,0.007435469439226415,0.10787846603193871,0.33451626531474443,0.34994932276789825,0.02402774578476253,0.3234162605796358,0.017222278175042804,0.2671225900327392,0.06968020392793002,0.03531385281385282,0.10978080677841225,0.28000225263276446,0.7373588575252318
1,0.4718295782289615,0.07208308710152901,0.3742819629082554,0.2839936755952381,0.44867156040347805,0.20781268477275416,0.9467337186319397,0.1487487168243021,0.5784405403792204,0.2357547484171942,0.03360074630803357,0.006225452120855728,0.055266311201343725,0.17384212722376058,0.4474017743979721,0.41718111735618413,0.045498934227046955,0.3639394716593999,0.4211904522106959,0.543717715532921,0.6124934824170095,0.06542207792207792,0.17616503960213667,0.284770325317715,0.7691124542362601
2,0.09777549330363518,0.9041088446464111,0.3926637124569177,0.051370287698412696,0.5135756748117564,0.5951357956561157,0.36328154319597683,0.3267588227672743,0.5246214758958238,0.22214817283127847,0.03243358470575075,0.00698945331084546,0.1920454604915468,0.07400523460911126,0.5125756935642868,0.23968795110414934,0.39861206188945164,0.448026966621478,0.20445160640547888,0.6330883957802838,0.5525317189038874,0.944047619047619,0.5657395468778781,0.5230613279270147,0.012920960214129773
1,0.21416945086952796,0.12101698829634763,0.40747579189233546,0.09905133928571427,0.0390748681206651,0.3139855729433561,0.36308138807575874,0.2273488344279777,0.38657209367103723,0.30089970009996664,0.009130454053301084,0.005256559702641476,0.044495084008769774,0.15289420779122256,0.529460639346571,0.05454712982585459,0.09139530281253751,0.47840105521562304,0.37471044415348975,0.2963113859585304,0.4095793986443428,0.20219155844155845,0.19650027629397682,0.3367592123294099,0.012970304417630082
1,0.4733430423484394,0.09512359138426427,0.41079927785983916,0.08060515873015874,0.07464871581965679,0.11703259884110531,0.1893717631164152,0.15670191454797333,0.43214420723821645,0.5246029101410641,0.026950246834628187,0.008986274602864079,0.0,0.10698706520502219,0.2010984368398817,0.3265456555791025,0.07990863876298962,0.2859341223024219,0.5822338604089031,0.25006911604219717,0.7536788135102255,0.19941558441558443,0.19896850248664583,0.25184434307597,0.014839366564849115
1,0.2479368342899569,0.08486676312160793,0.371122599704579,0.09439329117063491,0.009281203246435145,0.23940636209547086,0.31905977132277513,0.03795210141822059,0.4058415073317284,0.2226202376985449,0.02107433743000724,0.008949232120925183,0.012887798190580342,0.18645450062587718,0.38339670468948034,0.16554562486562854,0.03483147161020935,0.4801414282050343,0.8772786786181891,0.21465260094579844,0.37675974740745033,0.09268398268398267,0.20594953030023946,0.2540969758405136,0.01456135410122542
1,0.32116850852394413,0.12643748429210905,0.24905629410799277,0.08486793154761904,0.02776795289604939,0.10552248807599827,0.4309589932197453,0.12220815850583534,0.7180318736197051,0.3227257580806398,0.06573884706383931,0.00938448128370721,0.04817095823892921,0.12752721617418353,0.21563160118293198,0.17924383427009424,0.02935823273107158,0.11636683398673653,0.183905730687884,0.20761004001455075,0.9259023231562482,0.10814935064935066,0.16658684840670474,0.3885603799440596,0.01036950383801622
1,0.23552928410291557,0.2442959128916784,0.10081240768094533,0.06683252728174602,0.004550759121851019,0.11447041665024245,0.18658210112837445,0.1102036138214218,0.4704542289250114,0.0719204709541264,0.030783095785343575,0.006832022762605151,0.1853294682148071,0.12141068922353299,0.2115758343895226,0.006557326699222942,0.056129086679622485,0.26842047411424175,0.022308389565918015,0.26252455438341216,0.49914547245234925,0.1880735930735931,0.0880272610057101,0.22590152240430997,0.004533649136235736
3,0.6397955395642366,0.08358296143840128,0.16880026259642214,0.4439949156746032,0.05300896722734692,0.3309945208719303,0.2867722484925817,0.05926029281321945,0.43876962257018365,0.7411418416083528,0.01571341433814761,0.009049941368696557,0.0469360738000429,0.10863710503356978,0.42103929024081116,0.3538806474400319,0.04726711157685731,0.13725130985967102,0.12579313123174538,0.42325209166969807,0.6722235096460228,0.14712121212121212,0.11497513354208878,0.3089110397777402,0.8478321045423145
4,0.3925012136268882,0.16574626916362697,0.6439356638765796,0.1956690228174603,0.014980054964696624,0.7290393787693642,0.3151442367835072,0.0605758593539771,0.6248383438451285,0.5985782516938798,0.13204966663078646,0.37016436443782824,0.37262637943394156,0.9380950574669044,0.5499225461202647,0.9905709634816793,0.06328128295055269,0.9882753819660719,0.15328834726558563,0.17961440523826847,0.7202508545275477,0.03790043290043291,0.16647633081598823,0.8101969176475005,0.013301271636229718
1,0.18829778120448898,0.1339772719553862,0.9170359428852782,0.11689298115079365,0.5366283149518728,0.41341795104261114,0.2266506542570492,0.30006876825099416,0.36350251686198043,0.37170943018993663,0.26925552818811355,0.009054571678938918,0.07777678940511011,0.17002996624056443,0.2789466272356006,0.2225498326115667,0.07762136347562024,0.49313010662074525,0.5181790714069896,0.2733212077118952,0.11554950466369272,0.1370887445887446,0.27839381101491983,0.4652249816973587,0.025820257119405752
1,0.147905422770496,0.09359729382756302,0.2193500738552437,0.23899894593253967,0.11750453468204267,0.19985021088730343,0.33190722810177886,0.19725724309078405,0.3887706173772905,0.26317616350105516,0.0334154356594252,0.005010574471015994,0.018090533773566144,0.08706330842468611,0.19677510209829605,0.1262477348812924,0.07969191537405873,0.13083940937236657,0.5073018430859099,0.30181156784285196,0.5595388447946237,0.184237012987013,0.12752808988764047,0.3359294925944697,0.010521146999992778
3,1.0,0.1519504955202793,0.19505990480879698,0.20735677083333334,0.015118128703638907,0.4959990539634988,0.2341814906552578,0.009757118510619212,0.3750422793020433,0.6612240364323003,0.03379914267442523,0.003758654339237365,0.02190350110668669,0.09160565944695216,0.1496690606956767,0.21336650388525444,0.03189207953878148,0.4767156413732459,0.11904522106959411,0.22214623499454345,0.5293870575285325,0.08877705627705627,0.09780806778412232,0.4889902573632933,0.7339240195547468
1,0.214455010137354,0.09606097039105008,0.4993435089446906,0.10393415178571427,0.11170543764646693,0.1723757341637432,0.42177687707973677,0.24669862563162143,0.5558584190525457,0.4070309896701099,0.02251587698581044,0.004375643179032103,0.09468319458325267,0.17063687744186928,0.49263484016335735,0.27178353143524064,0.3071080729462377,0.644670794709266,0.418370430053379,0.38579847217169877,0.5816725566305545,0.30825757575757573,0.24630687051022288,0.16573745565129247,0.015426682938218653
2,0.1906964790542277,1.0,0.3278352207451174,0.05699714781746031,0.697052976813069,0.569829319247901,0.6959893917786285,0.6774569700110628,0.49282744075923673,0.24991669443518827,0.023497305819556398,0.002444803807967143,0.20495418892685405,0.0,0.47272215180960425,0.2588224454068,0.27703608055102247,0.5478327776352911,0.3698257629167086,0.5963477628228446,0.4314784774926134,0.43726190476190474,0.36724995395100385,0.5937189089748642,0.002351672527795228
1,0.26137239784117194,0.20042249981320345,0.16436894797308385,0.08958023313492063,0.05896694363376036,0.3140447002246837,0.31274237534088917,0.07172827571085442,0.7046815622450807,0.35982450294346324,0.005413688082921238,0.004266830888336596,0.06906457503754364,0.11385274816978341,0.3240951978594564,0.10912497312571022,0.04111580101678308,0.5427765361081597,0.26125490986000605,0.28407420880320117,0.0981547998377846,0.16942640692640693,0.16839196905507461,0.15819113589007147,0.006674706161285741
1,0.20611667951683374,0.09322166296469886,0.09757098309535532,0.10539124503968253,0.002245116823623092,0.36390870747763027,0.23813455427956665,0.0816847224852248,0.4459720260241539,0.20148839275796956,0.005783043020352512,0.00942383892076729,0.050677355044973865,0.09663164283275803,0.33189691592733417,0.055161399305875485,0.027054735633153488,0.30872384860586966,0.26075133447477084,0.20445252819206983,0.2582556051213719,0.3871753246753247,0.10646527905691656,0.528035891948715,0.01172225712421982
1,0.07156115251720495,0.2775728676325746,0.17585754144099786,0.11588541666666666,0.008216333177606332,0.08455201229847452,0.1979283945057419,0.02768669583503593,0.5950339229223454,0.3756525602576919,0.006044757376018101,0.011909157943355099,0.05751631250948401,0.10425596479915032,0.36130122517955215,0.13394146011855398,0.4831212061240579,0.8146411167698677,0.11844093060731191,0.1338814114223354,0.38107583569897463,0.18293290043290045,0.338220666789464,0.2980984025079311,0.008049122756343136
1,0.1632113995259716,0.14537865357053098,0.49002954209748895,0.06532118055555555,0.18795240427990767,0.4405179549844299,0.5493882759138332,0.2678373880024318,1.0,0.4373264467399755,0.02110810702428667,0.004897131870078125,0.04131368681028304,0.14110685430337974,0.3174059991550486,0.2017568107128597,0.07364215334801949,0.4901439929652292,0.28462080773491794,0.5574972717351764,0.2975566305544291,0.3476515151515151,0.21917480198931666,0.3032231420472677,0.015992336002734392
1,0.23364459293526374,0.175194777847968,0.7877892663712457,0.1460813492063492,0.05240560390237998,0.30828964484213023,0.34216517801296004,0.07604373262106702,0.40190207118839655,0.4612351438409419,0.03687850755278082,0.0171506691377089,0.06135701241686768,0.22518302165914347,0.4129840867483453,0.32989342424521634,0.04077838735736973,0.31927600483640495,0.8478195185819317,0.1275809385230993,0.15698684896587684,0.15694805194805195,0.36043470252348503,0.5765425841452196,0.024462689764567974
1,0.26242896713212827,0.07657639299275229,0.36242409322172986,0.07259889632936509,0.00041989548007104156,0.22279159604241397,0.6505917085741448,0.23548641079561877,0.785052028411691,0.7381428412751305,0.07376334690448905,0.008721189341488854,0.05519567162539049,0.1473561430793157,0.29600056330094354,0.10126232378144288,0.04395948440597352,0.39281134356794783,0.3299929499446067,0.9258130229174245,0.5324068709808238,0.28106060606060607,0.33398415914533064,0.35689211766251805,0.014579406858603584
1,0.3507096147805477,0.16053974011506666,0.22275562120466108,0.10606553819444443,0.016469549066299983,0.15302140407584064,0.1889839625709925,0.1198461185803841,0.7037464435645928,0.430412084860602,0.025651172754691337,0.009411684356381088,0.04064915154020439,0.09029700716913856,0.30944937332770034,0.22609723885868732,0.025354689887647736,0.29916095702194706,0.34253197703696237,0.12775554747180792,0.501810439719599,0.15530844155844156,0.1410572849511881,0.30462165155525517,0.010942378005483222
1,0.32510922641994344,0.10824010487776715,0.35339734121122596,0.06836712549603174,0.035041412664577276,0.4601087941976429,0.5139232905501764,0.08225280803691559,0.39797258311613376,0.6469510163278906,0.003678775176815485,0.008283625023585643,0.04209072214576869,0.1740697189242499,0.33954372623574147,0.31740839706379187,0.09498518948696902,0.5868904114608141,0.24312619599153992,0.19420152782830122,0.23272840507502465,0.14051406926406929,0.22814514643580774,0.2969345422462503,0.014816499738836777
2,0.10091664524972159,0.8811973997921463,0.40956835713113404,0.06727430555555555,0.6556970548682342,0.7152430131262565,0.8316445245064925,0.525907691081057,0.3656513002128887,0.11968232811285127,0.032412478709326106,0.0017595178920975648,0.1142215780358012,0.03576982892690513,0.3653006618786086,0.11701833594397862,0.4910309609476133,0.448026966621478,0.36730788599053277,0.847901054929065,0.4180667400498233,0.8409090909090909,0.6002210351814331,0.6004580353287905,0.004895907800957518
1,0.26302864159456296,0.07647110766952635,0.17766289184309864,0.0642671130952381,0.12151623879569438,0.14474358468997597,0.16780504891290748,0.172040224443625,0.2076759316368556,0.32328112851271795,0.026475361915073693,0.001967881853003856,0.07951923227862343,0.06691195994386072,0.3747641177298972,0.2536011548266224,0.05376881324478387,0.0,0.43438412730385734,0.20376864314296106,0.969961184172412,0.23154761904761906,0.15472462700313133,0.1479228848716938,0.010367096803699129
1,0.25396213484108626,0.01794944945964855,0.5055801739701297,0.13860987103174605,0.04427249325235529,0.1285427096062123,0.3163201481147889,0.172648175648066,0.525705815642347,0.14600688659335775,0.0075253430252068924,0.0056015178156974465,0.048016597684068414,0.1257538975078709,0.2694831713843121,0.10746644552965386,0.04571468430734491,0.2717913017989961,0.5965354013495819,0.49997817388141147,0.3514425583685766,0.3201136363636363,0.14260453122121938,0.29007339828424467,0.008696614987639878
4,0.2112567463377024,0.15642681990775648,0.965041851304776,0.21392919146825395,0.26963909794345786,0.8418936497299855,0.24143711376316646,0.0734125995395517,0.4367203199299656,0.5562590247695213,0.2149899007807108,0.26674175486443036,0.7576016032567461,0.9217653529567955,0.8742993944514857,1.0,0.050913774588209344,0.770234125966365,0.46469936549501456,0.1646562386322299,0.2379931637796188,0.19716450216450218,0.3384785411678025,0.7369300369807212,0.019095003237461158
1,0.4048088180701904,0.07390350430311304,0.2883636960446414,0.11467633928571429,0.0017211931840749913,0.15783042295715247,0.27671445370161873,0.050081226267478594,0.0748293905811663,0.4616239031433966,0.0328282668388916,0.008422534330856503,0.02046977934289497,0.10050070174107652,0.24405013378397408,0.3388617586535213,0.04282557984861807,0.5818341699336826,0.3816094269312116,0.23243361222262643,0.42538091651700366,0.16024891774891775,0.20758887456253455,0.3150494640611214,0.010371910872333306
1,0.4778834347068735,0.11836787371195295,0.27293615624487116,0.07955109126984126,0.03655171239807605,0.15319878591982342,0.43246015662138154,0.02681961788771839,0.4195897415491136,0.2815728090636454,0.055240724442221285,0.004746067998421064,0.016676172486146796,0.1568770625497857,0.1850866075200676,0.049095488190669216,0.04948301089781232,0.2608361118235445,0.5830395810252794,0.2453182975627501,0.553364521174903,0.12371753246753246,0.2079756861300424,0.3960597698560192,0.8134548404256601
4,0.09709015106085268,0.03132747811084167,0.49688166748728047,0.05397445436507937,0.11808709237511421,0.6097205250502582,0.34872025820010505,0.07077150004484885,0.5785400210899108,0.10974119737865157,0.6471984955645749,0.48172705941729865,0.625877108068086,0.8241474794219171,1.0,0.22270339998157188,0.08936919867500251,0.6400542263584069,0.16769060328331148,0.04295380138232084,0.5761977869184868,0.44392857142857145,0.15557192853195803,0.850443956374012,0.010925528765263606
1,0.22776207201804735,0.21825307874662916,0.21869358279993434,0.0935484871031746,0.029093839074111554,0.325515392802239,0.08251394830994017,0.3084505217417304,0.6969618590955213,0.2144840608685993,0.020217433975166683,0.003123144258473178,0.08731574843938864,0.06313773091074612,0.27215885086607516,0.09671672962928836,0.19322447417001107,0.3349210420254277,0.2509819720012086,0.23319025100036375,0.515091825502578,0.16191558441558443,0.1278688524590164,0.2314017007377372,0.013190548057643657
4,0.27453668008795223,0.048410870879438114,0.8523715739373051,0.18905009920634921,0.05571369937375048,0.6903701367811108,0.5711676549325727,0.05452624654912944,0.320387576848849,0.3934799511274019,0.8205082746058983,0.5971977362413226,1.0,0.8936198459962827,0.9808477679200113,0.4576307626155594,0.04034364283466406,0.8254863884512512,0.581931715177762,0.20288104765369225,0.23794971322634842,0.06074675324675325,0.1540246822619267,0.7899419947063129,0.02507407648110839
2,0.26037294040378084,0.4019114380616632,0.4287707204989332,0.07313368055555555,0.5126375299553815,0.3609129252236983,0.6056193550001251,0.66881608977745,0.5150315353852888,0.14167499722314786,0.048210317033172294,0.005470711551350719,0.12208611749192878,0.03239388536964686,0.3712998169271934,0.2120151110292085,0.4117582171581335,0.2056204887700143,0.9661597341121966,0.9051436886140414,0.3913301662707839,0.6481926406926406,0.09589242954503592,0.43930093296540323,0.018806159119410564
1,0.19106770610240154,0.1352678662400913,0.17676021664204825,0.08479042658730158,0.04022863498031976,0.2670188024754622,0.29012484675623607,0.19291986007155884,0.44282843556634366,0.2596356769965567,0.0313867272830884,0.008761704556109522,0.08691284122839607,0.07042066532640444,0.19664835938600195,0.1689855339537455,0.08477842628971505,0.2284468545048181,0.2618592003222882,0.24503455802109858,0.4577805457389491,0.27088744588744584,0.2681525142751888,0.25678136321826134,0.007627891750852692
1,0.06959079356920529,0.16936672576229972,0.1280157557853274,0.4134269593253968,0.04354807897817868,0.21951988647561987,0.3970076809527384,0.11422506154260145,0.8134935635980183,0.229367988448295,0.030852745573544903,0.00692231381233121,0.023734897520289257,0.08974699389295604,0.2567244050133784,0.0841242052888602,0.20045940167473972,0.33012127651778844,0.22973109074428444,0.21174245180065476,0.49258443890852216,0.336569264069264,0.12326395284582797,0.31003735616001193,0.6219102705747277
1,0.33581769896341984,0.0768175303459472,0.3224602002297719,0.19125124007936506,0.033908451436818025,0.1379045291497497,0.2926017663689359,0.15498769147971336,0.27868526292751833,0.26674441852715763,0.06391212307328635,0.008189861241177812,0.06559015441288048,0.11658384857565528,0.18135473876918748,0.2978439141251267,0.03968990386955069,0.16899937712966695,0.906183905730688,0.38285922153510366,0.7818854643415794,0.19576839826839829,0.15142751888008843,0.3656679994743857,0.014608291270408642
1,0.3115451611982067,0.11668330854033786,0.16379451829968814,0.06153893849206348,0.10644350419800912,0.6379833655248532,0.19957967424754183,0.03731425097421689,0.44895644734485984,0.23170054426302342,0.0342698063946948,0.002200554942682547,0.0356546718922511,0.12595304024579904,0.44278270666103364,0.15728370035934763,0.09745739341459378,0.32865569926354743,0.27988719911370735,0.551938886867952,0.05508081802908291,0.281991341991342,0.14028366181617244,0.6749826359557733,0.011883528423464733
1,0.21718210114509268,0.23625007641676685,0.3701788938125718,0.11494760664682539,0.17307543176414739,0.2875556781899169,0.6191548450048788,0.19213749663633556,0.4978611647201608,0.259524602910141,0.03250323449395208,0.0028372226010073237,0.050271831553390434,0.17977847741152372,0.5063512181382904,0.2901501888878651,0.04011004876276251,0.3528743633898802,0.4582032430254809,0.28657693706802473,0.5945266786397081,0.17765151515151517,0.2016393442622951,0.372557301345948,0.016026034483173628
2,0.15054684599788687,0.681202833873345,0.510011488593468,0.04301525297619048,0.38698286183358144,0.48929796207970366,0.6356176036428232,0.6349302849397531,0.5876922464734088,0.23747639675663662,0.038604978060316715,0.0034229568466661187,0.18140766360910676,0.0830520047035618,0.3401492747500352,0.376117202616788,0.23168638698102373,0.3477814824313927,0.47376372242924764,0.4978683157511823,0.5319071896182145,0.745064935064935,0.3252901086756309,0.6110641812618497,0.009358549424839149
1,0.30529141323281644,0.08468336288114985,0.592647300180535,0.10982452876984126,0.05323782917819645,0.0,0.39057769771572964,0.22549009836849815,0.5090427966017389,0.27274241919360215,0.023035084497856684,0.006814659099196294,0.04166688469004924,0.21264651215719002,0.3799464864103647,0.08928406892103564,0.07572341164142012,0.18433297915216357,0.4376070097693624,0.38876682429974535,0.030009848792074627,0.07807359307359306,0.3249217167065758,0.2525952206641512,0.014880286148239616
1,0.20017704674605213,0.1898328340771232,0.3255375020515346,0.0667937748015873,0.08047996701361634,0.617682998935709,0.4567790037278891,0.12843716674805905,0.6728875271084936,0.14167499722314786,0.02844244078185053,0.012653480314814794,0.04980351732762636,0.11445965937108828,0.4452612308125616,0.10304370527350348,0.10719372410593492,0.2758582786795149,0.4478799476281599,0.12445252819206984,0.14954232083888536,0.2786038961038961,0.19160066310554433,0.3694880892042574,0.014793632912824439
1,0.15654359062223364,0.23465721136538084,0.1889873625471853,0.08169022817460317,0.022167455074020764,0.3004454255193347,0.19202381845930597,0.029042128028543807,0.3818865521975289,0.23503276685549257,0.00444492284703007,0.006088857968706048,0.10165819863848757,0.09902135568789591,0.09840867483453034,0.1403912896587733,0.04013600365964046,0.2972557065914337,0.3158424816194984,0.10475081847944706,0.49910202189907893,0.10594155844155846,0.18975870326026895,0.3352668431228999,0.011765583741927408
1,0.29758131300151347,0.05596424374571217,0.2280485803380929,0.10100446428571427,0.1213781650567521,0.17371595254050223,0.3759663739398033,0.264179714362598,0.47611468136328366,0.11662779073642117,0.025930827207317868,0.004797001411087047,0.054115147741364965,0.06148769108219854,0.3249119842275736,0.17417611105992198,0.03647311883773972,0.04242846151027737,0.45845503071809846,0.3281920698435795,0.550112971438503,0.18945887445887447,0.10027629397679132,0.2904582230481876,0.010046961239526392
3,0.667866015591536,0.1305741786046638,0.18882323978335794,0.6407800099206349,0.07753124154771204,0.37671961843194457,0.37003677850334005,0.15006428336505975,0.5678756889039216,0.41913806508941465,0.017473654439962936,0.008545237552279096,0.05595177671614926,0.09101771422068809,0.25548514293761443,0.5104579378973556,0.09980955594415804,0.0787747774154545,0.23073824151475475,0.3496398690432885,0.20583975435953886,0.2000974025974026,0.13254743046601586,0.3373693003698071,0.6245291239117197
4,0.09894628630172193,0.019915907593449217,0.19284424749712786,0.12982080853174602,0.027694187473874744,0.8577003429382318,0.389777077234857,0.010953088093126164,0.16889835060981676,0.16172386982117073,0.871605891949962,0.22997361880739417,0.7405068258760616,0.4566058491067026,0.972708069286016,0.2744248901993304,0.054810253482011635,0.5011175026563588,0.057709739147950447,0.025987631866133138,0.7062018423034587,0.14751082251082254,0.128421440412599,0.9519813782358131,0.0
1,0.1407236071846712,0.06193494046284786,0.29648777285409483,0.10847594246031747,0.013622014628250646,0.17903740785998662,0.26170281968525605,0.07883432831358322,0.4264539105867372,0.08547150949683437,0.03425503219719754,0.002102160850032354,0.12331576936963337,0.10975609756097562,0.45233065765385155,0.18222304124819555,0.04216697434034007,0.3132671380940168,0.13757679524624836,0.26323754092397234,0.4805486356526274,0.46373376623376616,0.16842880825198012,0.1433800754631976,0.007300535083728688
1,0.3559496273451555,0.11247189561130018,0.36312161496799605,0.15865265376984125,0.06020393302099667,0.19925893807402736,0.3411894218018965,0.15085163000687682,0.47177732237719106,0.40664223036765523,0.05774389561818409,0.005065559405144043,0.03339420546174736,0.11813905852899897,0.3829601464582453,0.2534475874566172,0.05755498382685487,0.5164327849631773,0.39822741464397216,0.2869407057111677,0.5713023579166908,0.19234848484848488,0.10373917848590902,0.20632238929248553,0.2813919398048858
1,0.2074873640023987,0.0643666917992922,0.592647300180535,0.08747209821428571,0.02408535605056147,0.430486026252513,0.3428407015436964,0.2357654703648704,0.4280257058156423,0.3198378318338331,0.003233438652255492,0.006234712741340452,0.08552621251523983,0.19237188483859957,0.34313476975073937,0.17362326852790316,0.07207350426795835,0.32953504561609204,0.5303655957296807,0.4548999636231357,0.676336828688952,0.3182792207792208,0.26737889114017316,0.43997672279476635,0.020397208803005905
