Type,34046_at,35900_at,39631_at,41038_at,41641_at,32052_at,32626_at,34224_at,36894_at,37247_at,37976_at,38671_at,39026_r_at,40808_at,41214_at,32254_at,33823_at,34317_g_at,34847_s_at,36105_at,36139_at,37363_at,39105_at,39182_at,40165_at,41337_at,1955_s_at,1910_s_at,1814_at,1555_f_at,607_s_at
1,0.2081013164282247,0.0909962706446457,0.09023291830538177,0.3142540620384047,0.17174324156746032,0.00541892139821412,0.3751697710516104,0.2519202381845931,0.06778553793242581,0.2935840707964602,0.11700179715845511,0.5610811563637811,0.026911200741242595,0.006480697972965934,0.0394033077915181,0.07741051012238961,0.4627509350431266,0.6532852396365061,0.13799643439669235,0.009067799761347002,0.22175128228753957,0.3498296158612143,0.4087017826568637,0.4001746089487086,0.03675402959682032,0.18390918949033497,0.2569349788174618,0.4941002109103346,0.07726882949835644,0.42578379999647137,0.06293793609988983
1,0.11430937491076273,0.3810868407032499,0.12092868447686779,0.49975381585425904,0.030381944444444448,0.044520269414018834,0.28662204113310047,0.445970627236108,0.09792205047409527,0.4844395280235988,0.3607767341448804,0.5972224985575297,0.048113229449618926,0.003290993004758801,0.3192853349518246,0.035393043833165015,0.4604228684833219,0.3438591971143782,0.10768880628153094,0.1820050232061306,0.18851930341840964,0.19129491945477078,0.27736932218753146,0.4121207711895234,0.056040361967059235,0.21921167563695695,0.19767913059495304,0.6146041156016644,0.38392168072030874,0.1823955962525803,0.33714285714285713
1,0.7138125017847455,0.4044485881726159,0.1968394025227722,0.261980961759396,0.19325861855158732,0.2171086602497054,0.3685972060535506,0.24358878130551176,0.09215797411929716,0.32684365781710917,0.08919670407921061,0.8963510475318835,3.165899463696751e-06,0.005262347590444428,0.5956585236325014,0.03646833515600881,0.2055568277230746,0.3636602738549566,0.16547813223077798,0.014567635814175176,0.04855800239565095,0.08949039653035935,0.8697250478396615,0.20462713714077846,0.08448831331368033,0.21156868987335475,0.25240375759808437,0.5589978908966539,0.09926397027297414,0.2742638366943665,0.06024237972824091
1,0.1586281732773637,0.3785828449653703,0.23412535066805237,0.27099376333497455,0.047050626240079364,0.05934333642895917,0.49626503686457113,0.5962120643498711,0.060513194931455516,0.2860865044247788,0.14479784793100722,0.3036415908955254,0.01999090331554098,0.005562932282870283,0.04088270996130794,0.04252502472385159,0.47568887871154875,0.5194226609340696,0.11285381026438569,0.09759758237077751,0.045967935133142894,0.09547967007434943,0.20038976734817204,0.4571553292106221,0.09989977951493284,0.16423092611200096,0.2076625529563456,0.4689619791369777,0.1728597970558811,0.31777790716138254,0.08070995225853837
1,0.45204032096861707,1.0,0.11363343046753477,0.43615624487116367,0.09305245535714286,0.018089551222520015,0.5099437330228949,0.4984613075133228,0.2172960717819642,0.2921828908554573,0.36428062798819977,0.6728278386820795,0.06132769381108867,0.0038200059499486614,0.03775320537136788,0.07612853263286781,0.4571406762842531,0.26461731695141777,0.163012555475477,0.6033526351550061,0.21447218894929207,0.27788104089219334,0.5318763218853861,0.5853765005456529,0.05073112066057521,0.18205378194733227,0.1678762202983975,0.7253605426665907,0.3034300414463342,0.28716102965825085,0.11744399559309586
1,0.2941260458608184,0.21358550879062332,0.11572555172905671,0.3119973740357787,0.10832093253968253,0.029366203709833307,0.15808110205665504,0.34942080112086865,0.014073953099632061,0.12839233038348083,0.2453629920992845,0.5815443385527547,0.006219937146342647,0.003179865558942113,0.028611258629845992,0.01831396413602566,0.4211128921456378,0.14020171441146945,0.16657815878314305,0.7373600110875613,0.21917135047145184,0.20194392812887238,0.40537818511431156,0.2767697344488905,0.056206581308146215,0.17725359889371947,0.1218640633634187,0.4486689847802542,0.1060311562098042,0.16027099984121101,0.09344105765699595
1,0.10525714612067734,0.3171550346297283,0.1554351000889831,0.4657804037419991,0.08272879464285714,0.276501173626781,0.5628637951105937,0.25602341814906554,0.1265695099574419,0.39476401179941006,0.22914335446972525,0.41905254571138656,0.006872112435864154,0.005798306000997832,0.032935664972308626,0.05288026330247867,0.4522555530112206,0.35602217892358134,0.19819443917611804,0.8865147535552874,0.21981633342547371,0.10559944237918215,0.5066975526236277,0.34370316478719537,0.06673706544642113,0.17087159385974515,0.14544114938294347,0.7333409337057516,0.1891096184078891,0.2623546639848974,0.22212265883217036
1,0.22503498101030872,0.3423281832711774,0.190087556633315,0.3658296405711472,0.11178540426587301,0.24530029146798862,0.661185487000388,0.2733368360479371,0.12286128750252176,0.34911504424778766,0.13869203033693894,0.6901275342711048,0.017898940267919522,0.00664565277535008,0.46435209771640995,0.11949076714579486,0.3778337531486146,0.5633457324895464,0.11491484277206691,0.2115594587377082,0.10508615129457291,0.16740241635687733,0.13828180078557759,0.23908330301927974,0.06365711883216245,0.12562302894037825,0.13346841038865354,0.4259818731117825,0.2472631127626126,0.38490446197004186,0.16171869261843555
1,0.1906964790542277,0.011028236547682474,0.05943526311141904,0.3619727556212047,0.07463727678571429,0.010179628260100663,0.27871556072953046,0.7503315069178613,0.08616333471030713,0.24837758112094396,0.14829382975597072,0.4511848152643202,0.01453358913801,0.008552183017642639,0.05637849935513239,0.07669888180167547,0.3818792458590948,0.6503760003864671,0.17257140689602854,0.01947760008383278,0.06984243987837464,0.14649163568773232,0.38040084600664714,0.2805529283375773,0.06505531681895291,0.05800013927992281,0.1841591453306318,0.711394858348059,0.12463913105616695,0.28229150126149016,0.058641204553800945
1,0.15371655387075586,0.8209909429941398,0.09249485460436493,0.4609387822090924,0.11847408234126983,0.032331951965470215,0.38086922778424526,0.2248992969551402,0.11185190166485738,0.5733038348082596,0.1528375888689205,0.3281669684248224,0.023750577776652126,0.007996545788559198,0.08203095364539868,0.05258200731512054,0.4055415617128464,0.5216716853727529,0.24192997762014945,0.025809003234998833,0.234589514419976,0.28245043370508055,0.4187732903615671,0.1599272462713714,0.11769795990202835,0.2777739088910334,0.27714127832013263,0.5981303083851108,0.13201372016578536,0.150602515923005,0.07055453543885419
2,0.22679117050743883,0.08838572189664358,0.9626338991570381,0.9682422451994093,0.0703125,1.0,0.021682188591385328,0.9103805449223148,0.34164641234280885,0.8334070796460178,0.5572660585715417,0.6752551680229203,0.013685128081739304,0.004557382856044812,0.642430392231242,0.1618064894223776,0.27600946492634154,0.2661792885782837,0.07499146531123164,0.16261869268187149,0.4432875702570718,0.13231877323420074,0.3836237284721522,0.6969225172790106,0.08752426069059248,0.2572102231463334,0.21282004052311662,0.33027418343498827,0.6409032442475348,0.33758534907108456,0.9632757987513771
1,0.24943602044604357,0.2552477357485349,0.16571230615613475,0.1406532086000328,0.07356770833333333,0.09928447540490598,0.6291230112533954,0.07380720058044984,0.07050426061310558,0.2146755162241888,0.4047788590869531,0.2957959451662323,0.015553008765320316,0.0022757974841209295,0.021422881420226084,0.07489888075516322,0.554766811693764,0.4905288696370965,0.1546485604824944,0.39759048362725513,0.14321692926686938,0.04999225526641883,0.31705106254406284,0.35658057475445615,0.02045964536614699,0.2341096530935066,0.0710259716338184,0.5865587413783275,0.14813491496355582,0.22202226574216202,0.09388174807197944
1,0.1048288072189383,0.3249866808737347,0.06156134738043323,0.5026259642212375,0.04351128472222223,0.1540070701320023,0.25780946837407837,0.4822487427756511,0.05715081705782329,0.3205014749262537,0.5588484622427181,0.29114024790593107,0.017819792781327105,0.0023591430684834457,0.034244366891738105,0.0472238646650376,0.4235554537821541,0.37109976758291596,0.09008838144369002,0.23823383261162773,0.13203722473048926,0.14594950433705078,0.32178467116527343,0.4281556929792652,0.057027900405281856,0.13620084164867635,0.16349235586664213,0.593456079347888,0.239531227669001,0.4285537853525997,0.29332354021300033
1,0.2044318798366601,0.7620138518913159,0.10888540202011969,0.46512391268668957,0.14769345238095238,0.12668738403224497,0.7112922002328288,0.37569116064950336,0.1727589751472241,0.2963864306784661,0.19558509375741753,0.22848729631324485,0.04238506201997049,0.011406769282058821,0.25422008952279795,0.029673854461543296,0.5143882146401038,0.3235965067658599,0.10700603118006297,0.36418244446923376,0.23247028471390396,0.2811338289962825,0.4443549199315137,0.37748999636231356,0.11660286777251415,0.21343653312375022,0.21882482961871436,0.5578863364304851,0.3138773760182936,0.37572998817904335,0.21019463826661772
1,0.4065792855307119,0.32690463505594036,0.1558222783743946,0.4131790579353356,0.08178323412698413,0.036933779456519066,0.4394159875824602,0.39190372538717505,0.13433179944857002,0.3414454277286136,0.2894442372249161,0.9428582797795507,0.02223516723336267,0.0054846024820778055,0.04809005386541233,0.04587909644133514,0.3777574230974735,0.2852181661057524,0.10524219550127073,0.22776825644718027,0.19622838539267173,0.1332094175960347,0.5065968375465807,0.3854638050200072,0.022395611809395304,0.21083995742013786,0.1550193405783754,0.5304109901385168,0.2522509646991568,0.4705446461652464,0.15115681233933162
1,0.24085496444787116,0.48684070324986684,0.1566713535617006,0.535696701132447,0.2097904265873016,0.2541615992343528,0.2949893286767559,0.47630663764417425,0.1501926162181895,0.6488569321533924,0.15639799712906763,0.5145838721871828,0.020597341910810283,0.005852712146345585,0.0527748274030802,0.06712067855853406,0.4286314021830395,0.4739268825515423,0.12173311079922619,0.09251691022117657,0.272735649129273,0.2254104708798017,0.467469030113808,0.42267733721353223,0.09100997804926937,0.1927111831829442,0.22471910112359553,0.6558171350396169,0.3428826639988567,0.2154413451190035,0.25280940139551966
1,0.19646477626431366,0.5031166755460842,0.21302956819432273,0.3781798785491547,0.2015904017857143,0.12015157848546348,0.5915065968180054,0.16232580249693512,0.1378094588492982,0.5352138643067847,0.3231607383043414,0.5839915640357334,0.022869402425923228,0.005145432256824787,0.0497733480009104,0.0438724092281449,0.45500343485230144,0.5440975185584772,0.18441565830899367,0.8312256825779933,0.3783746429558647,0.49514017967781904,0.501661798771276,0.33783921425973085,0.09235439919041404,0.12613040580200366,0.19357156013998897,0.5365957931938664,0.15906102615406603,0.5269147303234002,0.14716121924348147
1,0.10985465033267655,0.3309003729355354,0.19866321602510548,0.49097324798949615,0.02838231646825397,0.21760988683627672,0.2224000776096236,0.7068728264404913,0.12883671332366248,0.42241887905604725,0.3414375007064302,0.22502536758122602,0.013009736196150689,0.0038385271909181094,0.5648945451786663,0.038956417997917436,0.31257155942294484,0.5525461211037932,0.08375374578007057,0.23281850541025667,0.10150803157345127,0.1942766418835192,0.24906838553731492,0.3821462349945435,0.034187407418271414,0.30996249390650343,0.20773623135015656,0.4815025936270877,0.3151207660425897,0.267012473755712,0.12934263679764965
1,0.09214997572746222,0.2548215237080448,0.10235091937861282,0.10023797800754965,0.025731646825396828,0.010224076655513588,0.7134507178890183,0.5321874452700842,0.06034027264081158,0.13587758112094397,0.11772518169385011,0.48792304172221007,0.011985040069734212,0.0038037998641003946,0.018208026705105837,0.07853812705705061,0.17277307075795742,0.45327235739628446,0.0896047490801502,0.3908973825918527,0.002856353082097115,0.31898621437422553,0.18828683653942993,0.08739177882866497,0.0,0.06352656764527392,0.14663842328237245,0.37713047939349026,0.18504359011004717,0.2994759964007833,0.11737054719059861
1,0.1916959364916188,0.3566862013851892,0.10140674777032857,0.4939274577383883,0.12355840773809523,0.08339653832113683,0.8340609235545208,0.39863394130451096,0.14676299078708463,0.3558259587020649,0.2697885230522306,0.4858239987266469,0.009326739820050275,0.005893227360966253,0.44396290114558834,0.03789944063920968,0.5963666895656821,0.33371980053998046,0.17147138034366347,0.507424947689021,0.09373752265118708,0.14656908302354396,0.4824252190552925,0.42015278283012003,0.09651966032588767,0.05653770009053197,0.22368760361024131,0.7922248190161318,0.3395598113477205,0.37008415815381357,0.07322805728975394
4,0.0,0.2433137986148109,0.021199709276655865,0.3572952568521254,0.0642361111111111,0.2850106770720045,0.1631257275902212,0.2737121268983462,0.6754632876370169,0.2556784660766962,0.08459077910775038,0.4479218479536818,0.707515212146923,0.7608629972229715,0.02584212123511115,0.6244800142325665,0.27028471109075647,0.3023569132005389,0.7392368091643591,0.00805876407494921,0.12316103074418747,0.22661090458488226,0.266995669251687,0.17343033830483812,0.4663576942444108,0.658217018016853,0.10731258058574325,0.22578806361511713,0.21074746319851367,0.26309567917570886,0.6068307014322439
3,0.6914817670407493,0.38673415023974433,0.12232116778404961,0.13334974560971607,0.11325024801587302,0.0701490250670036,0.00606325184322856,0.3936050439090295,0.07008156168042039,0.1623156342182891,0.1972353147287873,0.48888800461590504,0.04110814923627952,0.002496894798193716,0.8990971853425386,0.03235292578658477,0.06136936111747196,0.6034631755795665,0.06294807116033835,0.017408823400162934,0.44807887220123466,0.060408921933085495,0.09124785980461275,0.27087668242997454,0.03428518350126375,0.2744958564222967,0.07459937373365262,0.48902696232115367,0.11059025296555668,0.13091268371001605,0.12746235769372016
1,0.05322824752277335,0.12749067661161428,0.19506992983242652,0.09256523879862134,0.14885602678571427,0.23084226872175873,0.44038610787737675,0.5213290299982487,0.032346075144342075,0.23635693215339232,0.08392390898918314,0.8909492449414058,0.006772914252668325,0.004269146043457776,0.35792049161672107,0.15162915792392903,0.13739409205404168,0.4310880662147147,0.054906497743048975,0.46967315356610456,0.04978654135569274,0.0,0.03706314835330849,0.13620953073845035,0.02888794372008663,0.22535988937194704,0.07360471541720393,0.4227897166961181,0.23128483635843938,0.3144021595299846,0.09464561145795079
1,0.35963334190011137,0.353276505061268,0.238284460565552,0.5020515345478417,0.06488715277777778,0.3953486172766185,0.4658517656189367,0.586879831869699,0.13387067334018615,0.24646017699115047,0.40120714794344037,0.8948886810847376,0.08184694353512777,0.004612946578953156,0.6019933995903195,0.07063434339206012,0.3955423250133578,0.3428715586973907,0.1150855365474339,0.5508929205244958,0.10900211922970607,0.12929832713754646,0.08429851948836742,0.3741869770825754,0.01618683053938176,0.23509456111901472,0.1934794621477252,0.587185772102833,0.2310132914106046,0.38285784858589605,0.20346676459786997
3,0.41174790827836316,0.31901971230687265,0.12376799190321902,0.04858033809289347,0.7170758928571429,0.020667558156469697,0.10288125727590222,0.19605194025369657,0.0034680526068035307,0.11216814159292036,0.14252935923954202,0.3660293269135115,0.023731582379869946,0.004409212928289228,0.9895683180335331,0.007519190418133967,0.14869093962292956,0.5887774217269716,0.04322345711793043,0.006956768651948605,0.47415461162812117,0.129182156133829,0.009668647396515257,0.17588941433248453,0.010427819251132979,0.1278241491489002,0.06723153435255114,0.3303311862281252,0.045576675718164934,0.0,0.04327579875137716
3,0.6580427767783203,0.21502397442727758,0.06742336247359375,0.15501395043492533,1.0,0.037938124050743045,0.08313930927435002,0.2836698441292001,0.04128039349427915,0.16327433628318586,0.16762176031105536,0.5301526034101987,0.03445976036251659,0.004301558215154311,0.12178514528487977,0.007435469439226415,0.06396458285627052,0.5237918874092204,0.10787846603193871,0.07311367792662603,0.34994932276789825,0.17158457249070633,0.017222278175042804,0.2671225900327392,0.017721915042361487,0.12394420844235304,0.10978080677841225,0.30678903266260044,0.08172073745891097,0.289842798920235,0.03199412412780022
1,0.4718295782289615,0.6019179541822057,0.07208308710152901,0.3742819629082554,0.2839936755952381,0.44867156040347805,0.7676076833527358,0.9467337186319397,0.1207477928390958,0.3300884955752213,0.14380658505984878,0.5784405403792204,0.03360074630803357,0.006225452120855728,0.04795728700402094,0.055266311201343725,0.41370887718494775,0.25277102354766157,0.17384212722376058,0.017983483590071226,0.41718111735618413,0.18726765799256503,0.4211904522106959,0.543717715532921,0.05553192633549906,0.1559487449884099,0.17616503960213667,0.6422504702730434,0.2921680720308704,0.743908678699342,0.15319867792875505
2,0.09777549330363518,0.31214704315396913,0.9041088446464111,0.3926637124569177,0.051370287698412696,0.5135756748117564,0.14702173069460614,0.36328154319597683,0.475372983774125,0.8938790560471978,0.4822036101409469,0.5246214758958238,0.03243358470575075,0.00698945331084546,0.6123681814733328,0.1920454604915468,0.22753988245172127,0.38457244381464595,0.07400523460911126,0.19075675986302804,0.23968795110414934,0.20810099132589835,0.20445160640547888,0.6330883957802838,0.10653193122430323,0.29245799218042723,0.5657395468778781,0.3796956050846491,1.0,0.28740803472185467,0.7062357693720163
1,0.21416945086952796,0.4470964304741609,0.12101698829634763,0.40747579189233546,0.09905133928571427,0.0390748681206651,0.5132663950329841,0.36308138807575874,0.08369438867166859,0.29867256637168144,0.27230341460106466,0.38657209367103723,0.009130454053301084,0.005256559702641476,0.04319190501479402,0.044495084008769774,0.48492481489962597,0.4606581751233205,0.15289420779122256,0.253469088352314,0.05454712982585459,0.35306304213135065,0.37471044415348975,0.2963113859585304,0.062151367154080435,0.16347732224399852,0.19650027629397682,0.8050504474719262,0.1366942975560955,0.5211806842040262,0.11339698861549763
1,0.4733430423484394,0.484283431006926,0.09512359138426427,0.41079927785983916,0.08060515873015874,0.07464871581965679,0.519790454016298,0.1893717631164152,0.07161864870836655,0.35929203539823007,0.21005278446531708,0.43214420723821645,0.026950246834628187,0.008986274602864079,0.3293945831120552,0.0,0.4447752079993894,0.5479782934252265,0.10698706520502219,0.27174666274545595,0.3265456555791025,0.11446716232961585,0.5822338604089031,0.25006911604219717,0.05470082963006418,0.17410985206482488,0.19896850248664583,0.33728552699082254,0.1839216807203087,0.22272799449531572,0.08342269555637165
1,0.2479368342899569,0.2944059669685669,0.08486676312160793,0.371122599704579,0.09439329117063491,0.009281203246435145,0.7610593713620489,0.31905977132277513,0.06066690363425013,0.4095132743362832,0.13103432685678115,0.4058415073317284,0.02107433743000724,0.008949232120925183,0.05197348456111069,0.012887798190580342,0.37443706587283415,0.6351212809240859,0.18645450062587718,0.39928066065639717,0.16554562486562854,0.1351456009913259,0.8772786786181891,0.21465260094579844,0.0548768265794504,0.16477561009580471,0.20594953030023946,0.7052670580858461,0.23135629555523798,0.34127278180631276,0.070106500183621
1,0.32116850852394413,0.2642514651038892,0.12643748429210905,0.24905629410799277,0.08486793154761904,0.02776795289604939,0.7924912689173458,0.4309589932197453,0.05745823446341252,0.2373156342182891,0.2102223277158003,0.7180318736197051,0.06573884706383931,0.00938448128370721,0.19328010014414687,0.04817095823892921,0.35447675749942753,0.6284225160088672,0.12752721617418353,0.27403854279697254,0.17924383427009424,0.16387856257744732,0.183905730687884,0.20761004001455075,0.02961148673422994,0.18019837440432965,0.16658684840670474,0.6194493530182978,0.14436186937258824,0.5150761304892465,0.09445464561145794
1,0.23552928410291557,0.31387852956846035,0.2442959128916784,0.10081240768094533,0.06683252728174602,0.004550759121851019,0.46645809080325956,0.18658210112837445,0.17347948469157384,0.20608407079646018,0.07507940275564295,0.4704542289250114,0.030783095785343575,0.006832022762605151,0.015827706547302936,0.1853294682148071,0.5046179680940388,0.30852965330671006,0.12141068922353299,0.451162334742941,0.006557326699222942,0.1163258983890954,0.022308389565918015,0.26252455438341216,0.03133723459904473,0.29644487997055224,0.0880272610057101,0.3665279598700336,0.11415606688580822,0.45196633673847453,0.04207124495042233
3,0.6397955395642366,0.3822056473095365,0.08358296143840128,0.16880026259642214,0.4439949156746032,0.05300896722734692,0.23166472642607683,0.2867722484925817,0.08572142218977259,0.1839233038348083,0.19768743006340914,0.43876962257018365,0.01571341433814761,0.009049941368696557,0.5776875806084516,0.0469360738000429,0.2718876421647202,0.2025517570838902,0.10863710503356978,0.020136769125198174,0.3538806474400319,0.11814591078066913,0.12579313123174538,0.42325209166969807,0.08088526465541263,0.30886317737298175,0.11497513354208878,0.43664139542837593,0.07198799485493783,0.44425625011027015,0.0656188027910393
4,0.3925012136268882,0.10548748002131059,0.16574626916362697,0.6439356638765796,0.1956690228174603,0.014980054964696624,0.35952658129608067,0.3151442367835072,0.8675799525424379,0.39859882005899705,0.1928158873328586,0.6248383438451285,0.13204966663078646,0.37016436443782824,0.23601206281769213,0.37262637943394156,0.6923135638500877,0.32455193958229334,0.9380950574669044,0.024578554357783437,0.9905709634816793,0.30134758364312264,0.15328834726558563,0.17961440523826847,0.36132662589403997,0.9365480465990828,0.16647633081598823,0.5036196773641908,0.14334714877804777,0.4702976411016426,0.2841718692618435
1,0.18829778120448898,0.44507192328183276,0.1339772719553862,0.9170359428852782,0.11689298115079365,0.5366283149518728,0.3544334497477687,0.2266506542570492,0.20526836578828545,0.638716814159292,0.34456839939868655,0.36350251686198043,0.26925552818811355,0.009054571678938918,0.06527387906835598,0.07777678940511011,0.46057552858560413,0.5294224999060669,0.17002996624056443,0.22376253688811365,0.2225498326115667,0.24531443618339527,0.5181790714069896,0.2733212077118952,0.08922556453465916,0.20255777629654684,0.27839381101491983,0.7055235706549621,0.2689438330713163,0.5796503114028123,0.20866691149467498
1,0.147905422770496,0.3560335641981886,0.09359729382756302,0.2193500738552437,0.23899894593253967,0.11750453468204267,0.8324844780752814,0.33190722810177886,0.041256376509467486,0.33043879056047204,0.23964938455800072,0.3887706173772905,0.0334154356594252,0.005010574471015994,0.22002598437144372,0.018090533773566144,0.37105946110983895,0.5975963886786579,0.08706330842468611,0.8420698583969686,0.1262477348812924,0.06043796468401487,0.5073018430859099,0.30181156784285196,0.028242621572337187,0.09196553816767314,0.12752808988764047,0.4982329134127572,0.20589252536801486,0.21031599004922458,0.1129305912596401
3,1.0,0.39088971763452324,0.1519504955202793,0.19505990480879698,0.20735677083333334,0.015118128703638907,0.12795886689949557,0.2341814906552578,0.2009645221100362,0.14505899705014752,0.16133735715981148,0.3750422793020433,0.03379914267442523,0.003758654339237365,0.3659434033836583,0.02190350110668669,0.12922677658194032,0.8678765237274761,0.09160565944695216,0.0030456990065139415,0.21336650388525444,0.36617100371747213,0.11904522106959411,0.22214623499454345,0.023089821998640913,0.26126923803933666,0.09780806778412232,0.5134811605768682,0.030984707731885098,0.3412551385874839,0.07623944179214102
1,0.214455010137354,0.564198188598828,0.09606097039105008,0.4993435089446906,0.10393415178571427,0.11170543764646693,0.5982246798603026,0.42177687707973677,0.19251054345633228,0.40825958702064896,0.26194432199654133,0.5558584190525457,0.02251587698581044,0.004375643179032103,0.0410723769061528,0.09468319458325267,0.6607892527287993,0.2853845617086144,0.17063687744186928,0.11059166337082145,0.27178353143524064,0.20236988847583645,0.418370430053379,0.38579847217169877,0.07879285647937657,0.044539729597978465,0.24630687051022288,1.0,0.31124767757610405,0.2550503713897564,0.23507895703268455
2,0.1906964790542277,0.03526904635055941,1.0,0.3278352207451174,0.05699714781746031,0.697052976813069,0.0729045401629802,0.6959893917786285,0.41269826020962025,0.6705014749262538,0.5850146372339584,0.49282744075923673,0.023497305819556398,0.002444803807967143,0.007425460890675975,0.20495418892685405,0.07938325318677965,0.47256351212809233,0.0,0.30294733070341784,0.2588224454068,0.1821948574969021,0.3698257629167086,0.5963477628228446,0.06723572346968208,0.1463036103345703,0.36724995395100385,0.10511315054437666,0.8791624982135201,0.27241129871733805,0.5629379360998898
1,0.26137239784117194,0.33106020245071927,0.20042249981320345,0.16436894797308385,0.08958023313492063,0.05896694363376036,0.4466433837795887,0.31274237534088917,0.10241803003083778,0.26268436578171095,0.14182858047087812,0.7046815622450807,0.005413688082921238,0.004266830888336596,0.2869471208557772,0.06906457503754364,0.292191435768262,0.507769601133637,0.11385274816978341,0.4099321562940503,0.10912497312571022,0.10315985130111524,0.26125490986000605,0.28407420880320117,0.0634420114495793,0.2032094073639285,0.16839196905507461,0.4218776720059283,0.3203087037301701,0.21549427477549002,0.21903782592728607
1,0.20611667951683374,0.2705913692061801,0.09322166296469886,0.09757098309535532,0.10539124503968253,0.002245116823623092,0.32790065968180054,0.23813455427956665,0.06014813676231831,0.26216814159292035,0.24905903495981827,0.4459720260241539,0.005783043020352512,0.00942383892076729,0.1540285259085047,0.050677355044973865,0.35981986107930697,0.4402344567720326,0.09663164283275803,0.43071119269032243,0.055161399305875485,0.14265799256505576,0.26075133447477084,0.20445252819206983,0.08654649986066909,0.21413790702070296,0.10646527905691656,0.6112409508065895,0.06975846791482065,0.49012861906526234,0.15562247521116415
1,0.07156115251720495,0.2586041555673948,0.2775728676325746,0.17585754144099786,0.11588541666666666,0.008216333177606332,0.5762514551804424,0.1979283945057419,0.21929428491829422,0.3755899705014749,0.19103003176110225,0.5950339229223454,0.006044757376018101,0.011909157943355099,0.5918746680828465,0.05751631250948401,0.5388138310052668,0.7810341218337868,0.10425596479915032,0.4633856950176962,0.13394146011855398,0.39544609665427505,0.11844093060731191,0.1338814114223354,0.047670729262915,0.1060765840604077,0.338220666789464,0.47107108248304164,0.33015578104902105,0.3811640995783271,0.127947117150202
1,0.1632113995259716,0.2874533830580714,0.14537865357053098,0.49002954209748895,0.06532118055555555,0.18795240427990767,0.3445624757469926,0.5493882759138332,0.06492271334287608,0.5117994100294986,0.28134572129350194,1.0,0.02110810702428667,0.004897131870078125,0.7063244442758516,0.04131368681028304,0.4844668345927793,0.8737755162289387,0.14110685430337974,0.1983743877333712,0.2017568107128597,0.11862995662949194,0.28462080773491794,0.5574972717351764,0.09273572591408415,0.07605181213128127,0.21917480198931666,0.6975716810123695,0.23402172359582682,0.37571234496021455,0.15633492471538743
1,0.23364459293526374,0.8021310602024507,0.175194777847968,0.7877892663712457,0.1460813492063492,0.05240560390237998,0.45450135816841286,0.34216517801296004,0.1600395799909696,0.6433628318584071,0.1179794965695749,0.40190207118839655,0.03687850755278082,0.0171506691377089,0.08904863060465823,0.06135701241686768,0.7213189832837188,0.69729419279346,0.22518302165914347,0.15482359622346845,0.32989342424521634,0.49395910780669144,0.8478195185819317,0.1275809385230993,0.12127656453954797,0.3082563148522141,0.36043470252348503,0.6752550874992875,0.17920537373159925,0.5356481236436776,0.14190231362467867
1,0.26242896713212827,0.5669952051145445,0.07657639299275229,0.36242409322172986,0.07259889632936509,0.00041989548007104156,0.2820624757469926,0.6505917085741448,0.07630676414360234,0.35685840707964606,0.47181626032800966,0.785052028411691,0.07376334690448905,0.008721189341488854,0.5954973067293833,0.05519567162539049,0.3713456988016182,0.7760261509476498,0.1473561430793157,0.012436322580427074,0.10126232378144288,0.22757899628252787,0.3299929499446067,0.9258130229174245,0.06652684686798761,0.08509754568878895,0.33398415914533064,0.5364817876075927,0.27893382878376455,0.22297499955891953,0.06381197208960705
1,0.3507096147805477,0.3130793819925413,0.16053974011506666,0.22275562120466108,0.10606553819444443,0.016469549066299983,1.0,0.1889839625709925,0.0894584650264667,0.24498525073746313,0.31655985441886225,0.7037464435645928,0.025651172754691337,0.009411684356381088,0.1838915863743267,0.04064915154020439,0.3606213266162888,0.50442558627612,0.09029700716913856,1.0,0.22609723885868732,0.03616790582403965,0.34253197703696237,0.12775554747180792,0.04394057169675725,0.07898912621745577,0.1410572849511881,0.47115658667274696,0.2972988423610119,0.4403570987490958,0.07477781858244582
1,0.32510922641994344,0.5287426744805541,0.10824010487776715,0.35339734121122596,0.06836712549603174,0.035041412664577276,0.6437475746992627,0.5139232905501764,0.09422343481309982,0.5200958702064897,0.11213025442790456,0.39797258311613376,0.003678775176815485,0.008283625023585643,0.04867327972081026,0.04209072214576869,0.20109151973131822,0.5016022286275582,0.1740697189242499,0.14731752003704868,0.31740839706379187,0.25123915737298635,0.24312619599153992,0.19420152782830122,0.07319028692391552,0.08817911398071968,0.22814514643580774,0.6170267343099812,0.09862083750178648,0.44672630074630815,0.07526992287917737
2,0.10091664524972159,0.27725093233883863,0.8811973997921463,0.40956835713113404,0.06727430555555555,0.6556970548682342,0.12150756693830037,0.8316445245064925,0.23184075778390478,1.0,1.0,0.3656513002128887,0.032412478709326106,0.0017595178920975648,0.011228283134815267,0.1142215780358012,0.0730478589420655,0.4360638315002978,0.03576982892690513,0.24899349957914593,0.11701833594397862,0.10831009913258983,0.36730788599053277,0.847901054929065,0.11084385648426538,0.3437179780534636,0.6002210351814331,0.26369492105113146,0.9866514220380164,0.3051923993013285,0.5919059860448035
