Type,37406_at,40478_at,692_s_at,41662_at,34265_at,35669_at,36158_at,32655_s_at,40471_at,37344_at,40421_at,35592_at,38404_at,34847_s_at,32076_at,38484_at,38146_at,38711_at,40020_at,38803_at,34355_at,33157_at,195_s_at,33916_at,33374_at,31444_s_at,36569_at,37704_at,33807_at,32652_g_at,40453_s_at,33218_at,39066_at,37398_at,33446_at,36750_at,32634_s_at,37444_at,35767_at,38313_at,40548_at,1206_at,231_at,36970_at,39115_at,37780_at,36093_at,37039_at,34842_at,36668_at,32822_at,260_at,657_at,37402_at,41164_at,40410_at,36330_at,33349_at,32127_at,36322_at,32624_at,1072_g_at,35264_at,34885_at,36525_at,38277_at,39956_at,39119_s_at,38174_at,1496_at,35183_at,34809_at,37274_at,39607_at,32510_at,32085_at,40175_at,36908_at,39704_s_at,34547_at,469_at,34240_s_at,33703_f_at,38937_at,40569_at,41680_at,1802_s_at,36673_at,38784_g_at,38177_at,607_s_at,41144_g_at,36544_at,41287_s_at,41247_at,40859_at,39162_at,34905_at,33447_at,38285_at,34745_at,41498_at,32219_at,33520_at,41096_at,40955_at,635_s_at,40224_s_at,36452_at,41101_at,41225_at,33702_f_at,36794_at,36553_at,37563_at,39717_g_at,1287_at,33236_at,40522_at,38239_at,41418_at
1,0.21690126391763156,0.3163699804837661,0.04842011994791354,0.23513390830685432,0.031157533435909573,0.19437771676961796,0.2505400123431393,0.4387966154810405,0.48861731227389044,0.502757671984881,0.1774744027303754,0.07960146411723508,0.35762066001884585,0.17002996624056443,0.22285241150900428,0.060009505201457466,0.18203755582059747,0.11105285005789693,0.39654690060349307,0.08823827758476402,0.3035117486760245,0.08505042126860785,0.2980883771059051,0.40205232504391236,0.22854534715137192,0.30218406864390057,0.08075884049172864,0.3302482869093174,0.2681943560364948,0.10413823145055902,0.324630558684004,0.06368890288828934,0.21641238911863425,0.09008325151197617,0.1664458363446559,0.08474066375856362,0.32378075332026995,0.48807728557964186,0.08078284008431172,0.23603235490326885,0.27950753434425063,0.46526169522927274,0.48365038727031145,0.10710371212904561,0.303427710263892,0.29446128167962404,0.2029191986741488,0.8204788558903712,0.1504493700853604,0.09787069241597093,0.1746434383076481,0.04729079392433841,0.22078322669389963,0.3421856586744411,0.5115917408846198,0.12532711164359805,0.5770893617021277,0.38373541215000695,0.3351709699930216,0.5625033431398769,0.36985362815322326,0.38654860587792017,0.22684605017378764,0.3276638051354607,0.3573476483865064,0.4895648825567963,0.49922590633466657,0.19960291573304592,0.10845607528950774,0.27171744405500137,0.17568199655929662,0.5536998811534372,0.6355667678624877,0.41216991963260624,0.04785314851067939,0.23790628666068592,0.1650072014528148,0.30006876825099416,0.08279927777415214,0.38835325877362126,0.14067015198641167,0.5114432508173751,0.020421534124548817,0.3772070909701479,0.31850611531741413,0.509365049634763,0.05498360737171526,0.3936188436830835,0.41144831581186325,0.12496077816128019,0.20866691149467498,0.23367678810571485,0.6094125107578023,0.28534885772250157,0.4985725938009788,0.3493401078133713,0.25254726426762475,0.3561732575601425,0.36112391783207826,0.1014891688228295,0.4548032164231775,0.10890191635055911,0.21549202386988572,0.5485159817351598,0.05838947033905705,0.10213183845492858,0.5408984874708405,0.4879207313958833,0.4570872821374098,0.5838978949915316,0.1715069556060522,0.01234029073246278,0.37510294583465315,0.44508725341426403,0.09666454217123434,0.21652890016516577,0.1578267740816405,0.18280472295565614,0.3154816232396093,0.14472720530292496,0.18210624931114291
1,0.05488806033966718,0.10822638831391565,0.020393215510834433,0.312734700614864,0.00947504882234584,0.29248169755204767,0.16051866899814854,0.17425571921027894,0.1857186976087532,0.214323823971819,0.039499786689419794,0.02926252362012236,0.5407707123108942,0.08706330842468611,0.041406196094666385,0.03538047209167239,0.060029678528832564,0.07438115837539054,0.21379041605051755,0.034631526893718456,0.10850172245359657,0.035060243593661326,0.42078960803221965,0.31490554990601216,0.23702196208988885,0.6021513249013112,0.059650933373804824,0.2528922310225149,0.16461560223495297,0.03914984753884129,0.11530323197160508,0.03096368753338172,0.07546357951138212,0.09534319590095629,0.03574439894001445,0.02868561035977519,0.19614086653603308,0.22636663524976436,0.14854886551135443,0.05710056704469647,0.14253458192708088,0.21742704955998143,0.6249041276425662,0.15949746665287973,0.1588883188508032,0.14300303070233236,0.07753758032157707,0.5187960220634187,0.04310279976812415,0.19611004773998464,0.10656568073769183,0.032023723313563915,0.1575873783372585,0.08144837446732459,0.13408508937382116,0.07922407541696881,0.37962553191489357,0.105643710503252,0.17892533147243544,0.3282428456806632,0.1594985985674245,0.1380275056518463,0.2770009221384153,0.1982551670076286,0.28085158299274077,0.207277628032345,0.16176944910334154,0.1801843605525144,0.06415964034566,0.08327042329468859,0.17807225477060654,0.3243260148870957,0.37884294693633214,0.2786488231917336,0.031520221927645274,0.1278207163066731,0.0543474857536477,0.19725724309078405,0.5461332637212033,0.11745909316291114,0.063711865528423,0.2865016347501168,0.0056140435238641925,0.1416514961381431,0.12688373616773443,0.2551039520509458,0.023106465153246235,0.3273875802997859,0.4437902492227346,0.08653808440539693,0.1129305912596401,0.1508240181475307,0.29620192961000136,0.15923524741995237,0.2578889681892333,0.2141551521159923,0.1349313858295542,0.2700376902918053,0.5673159674197018,0.014908213563995543,0.36954597192361194,0.08696487511700082,0.39718787784234955,0.32132324961948244,0.021553816443340913,0.10601224818254973,0.22932500564376548,0.19629449920833547,0.23493342016417887,0.27461892088071616,0.11417862883112564,0.004685391808337147,0.18672790624010138,0.11096358118361153,0.03820414766877482,0.15930068260831062,0.14962610338048798,0.07921860777389722,0.3036684822611511,0.10502016409400639,0.15376667034057093
3,0.034514015974276974,0.12919155479330532,0.0005796585397159267,0.028638633268683208,0.006195259794058469,0.07266643788606729,0.19412157992182677,0.1123158884362269,0.07601694167475515,0.24391576565573453,0.09044368600682594,0.019490730340790463,0.13677218270116906,0.09160565944695216,0.01195059683985372,0.02947668585309183,0.06468255068926304,0.03637674510060956,0.12173774029814956,0.2671113027159993,0.23502493701475655,0.03997686296765181,0.26915877247716835,0.21537086684539763,0.15386350212103314,0.5588502675428161,0.035726210350584306,0.22497107768977484,0.08869085508168893,0.03227820531436039,0.09207876864270846,0.009052438406442157,0.02769405699243787,0.04764890799429038,0.026017827029631412,0.02689767397338949,0.2717994774657087,0.2731856738925542,0.24904386307928544,0.09277018012008005,0.11755478442743739,0.30569708198239925,0.13658705210054986,0.06576362320339159,0.05370827588418251,0.12272148284798175,0.03628645363882185,0.6636596654258257,0.04548129726572353,0.20416849756831434,0.08972272741775948,0.05488078759934368,0.13694170609199474,0.050466632039274165,0.4730979177336148,0.2244852917993505,0.11298723404255319,0.1499607915494257,0.11974877878576412,0.36544530623161264,0.01326689504827157,0.09996232102486814,0.29170311871940985,1.0,0.19807234795339473,0.2209472468232576,0.16662366146303706,0.3163740533794708,0.10864849735856977,0.07101644648153141,0.2794580495810111,0.1453055607681241,0.20631119852909735,0.2426808266360505,0.024703496589442642,0.19522462217928369,0.06738054981526707,0.009757118510619212,0.35738432421849503,0.10638532312269298,0.0971036551739351,0.30969951735948936,0.006807178041516272,0.18690680287739264,0.18928363424577754,0.19029780857838546,0.010034275495504445,0.3916488222698073,0.0335706236677875,0.06752039535613429,0.07623944179214102,0.09265079668752904,0.3243194274584409,0.12025521154920468,0.236286704730832,0.16072866968213642,0.16225926144060313,0.24569358970583904,0.43654269760770453,0.014348712912425165,0.21814072463354234,0.3576629390610374,0.2661180233238426,0.27963280060882795,0.02531840071520117,0.2022314060859009,0.12642034765595606,0.1916849685887941,0.29750989700262204,0.19308008710379868,0.14063625782852074,0.00422606267525489,0.24732340829901805,0.2141502276176024,0.05879949665800526,0.06156564859339566,1.0,0.05707442722219712,0.3593012414740664,0.04975664024475038,0.2117822109555825
1,0.11852434623475688,0.26444497013424806,0.015768782489343595,0.28197086617422523,0.020087436383003907,0.17853466026080994,0.08218473565110058,0.32604199310560955,0.3591723285979,0.439626910764563,0.15083191126279866,0.049248781003475295,0.6643420003520654,0.17063687744186928,0.16047747188297798,0.0513808945450705,0.10573322608382106,0.10419261104192612,0.2895168058830582,0.061281160449369806,0.214304077330454,0.05809359584406513,0.6077485960633048,0.5153616221379927,0.32991462170434416,0.4787948675708821,0.07210198816208833,0.34009670433982975,0.19343659381851613,0.07088717874255844,0.2814238421896864,0.036466536107040634,0.16255850719998752,0.29366578932169407,0.09750662490966032,0.0737053699626687,0.21097322011757025,0.2998586239396796,0.1616324428463791,0.27664276184122744,0.26448638113799494,0.40208429828624365,0.6902809735230255,0.0997208148071554,0.20405938371757462,0.21368647603988233,0.13508562788939607,0.7633186606164352,0.13455436913396143,0.14632938355093136,0.12341661082926517,0.044614129488225435,0.07132406577603635,0.13633418784801926,0.37324906004471814,0.2616893148784563,0.3846468085106383,0.20665159832095575,0.2819958129797627,0.26434875635196575,0.32899408284023673,0.19035418236623963,0.20270493935166575,0.22306177465919738,0.33258097968645156,0.44890257989988447,0.355308992388079,0.2692628414215617,0.0854004128328027,0.1516850903208412,0.4518816842005121,0.4093325827234628,0.37114636336426216,0.6393513203214696,0.050153189770961545,0.229073217859361,0.21807877763166136,0.24669862563162143,0.04642693989427657,0.2872569004462564,0.12180971918911168,0.41332710571384096,0.013373925953530865,0.0,0.15907105416423997,0.49072860086158454,0.023983532859768515,0.28107066381156315,0.23430648015314504,0.14329698776278632,0.23507895703268455,0.1689305528984121,0.2586402137971645,0.1522448619564259,0.2962887438825449,0.27560567569242206,0.20407562282819955,0.2660110126321369,0.3472542390246401,0.02435834482237625,0.6376138741906926,0.1681856249076309,0.2709934084792699,0.19068683409436832,0.11914315547593357,0.12777391328068521,0.3476559560538791,0.37034577864038,0.35574368905417214,0.3214977014275344,0.2558609987252674,0.00836999753616557,0.2742477035159962,0.41995447647951445,0.08009347779902275,0.10977558241157467,0.2352850479898238,0.2182462573352356,0.542116885028706,0.19970333286979092,0.13942466659318858
2,0.20359506747165165,0.22819208705423144,0.024242148214548183,0.10188585812734702,0.002629749082731684,0.3431137039579044,0.18293560995679903,0.18031964901284867,0.1581664166593135,0.5010606430711081,0.17504266211604094,0.03451511027128454,0.41064272622782766,0.0,0.054854067480852815,0.02514653852246924,0.024741353008071457,0.139979462978742,0.09152312057871387,0.12336114421930867,0.5023394518998405,0.029226873881346312,0.45810879800329,0.5393978613910204,0.3916662191913226,0.8167367301407167,0.5406586735468204,0.16184628162914183,0.13760992055072258,0.0,0.24378007576533228,0.032152590421671075,0.6976784031525742,0.9640756111849108,0.027924997992451617,0.014508608076139422,0.050484432832571306,0.1863807728557964,0.28472374557697255,0.05699633088725817,0.10338926653039883,0.3198239925891616,0.30134707413768896,0.1611622376176197,0.20110943662423444,0.02696885843545483,0.06975256592911348,0.831671331141483,0.17711951783983754,0.42310585466488904,0.15712644778405283,0.04527412893822589,0.28815989662574765,0.21207881641338402,0.16159736187966073,0.28886716902607434,0.313668085106383,0.21703030582591448,0.10314026517794835,0.2701791922974057,0.1719090625973217,0.550941974378297,0.1496938027569574,0.19028354014110088,0.1234063319709632,0.012860993453985354,0.06599148496968134,0.30683835834018774,0.022076059196025608,0.0939875977352386,0.6799749478741367,0.24676299493338338,0.40458374310514383,0.5822330654420206,0.027056210550341936,0.10972327651645851,0.04831235518817709,0.6774569700110628,0.006486980356327091,0.026830477659633065,0.045397392627886966,0.2776584150708392,0.001063903323044927,0.35615687799360185,0.332920792079208,0.14768683274021352,0.017736947990661167,0.13284796573875804,0.3436259712988817,0.4942932224662693,0.5629379360998898,0.14826860531853836,0.28654255560085157,0.06080385757549029,0.14778752039151713,0.13873226346118098,0.1272748689557689,0.23800830364241335,0.7699016443829722,0.00893312432718276,0.8877801213298139,0.18477757525001226,0.14996684738094312,0.007372526636225269,0.1121936910037611,0.14873767339089156,0.11949732861765368,0.16527912559374838,0.6932871758838751,0.26391241229131374,0.3146926786011195,0.000415332089683574,0.0644282546721571,0.20201062215477997,0.05420731806965077,0.1466818614070278,0.024341826311529126,0.09274836510590499,0.5249914127287895,0.7911277986371852,0.14675410558800836
1,0.08821768800560982,0.17011650600272044,0.03189985156600965,0.16295960054471179,0.010899958574979288,0.1845687485701213,0.1685352808064184,0.24895017235976186,0.3690549722050649,0.28875846907421926,0.06488907849829352,0.042417114843347384,0.3271307715406998,0.11385274816978341,0.0644173049058166,0.027459470877118867,0.07378026793886779,0.07336523125996812,0.2234123336397426,0.06295488550199071,0.2521466399300735,0.04680883572707033,0.17743490838958537,0.46852177128593886,0.727691564194813,0.42902844638059623,0.06816815905296707,0.2684583667052297,0.2058137067685126,0.04575286772179468,0.11661718030101363,0.04189662964433914,0.13610273903257708,0.28558816491885247,0.08287159720549266,0.0424181925091277,0.19263008926627476,0.1761545711592837,0.1303493595551698,0.1834973315543696,0.14079954366116842,0.23983325613710046,0.36197081159326355,0.12788749870747596,0.20582293904511495,0.10563534940923267,0.09135579914517489,0.3516244146763397,0.1737697083408929,0.2761471374628544,0.12300181870393412,0.020689149425708812,0.2118213459494383,0.09524208456902859,0.5449105012678467,0.12252104549610618,0.44108936170212765,0.1242215969371281,0.15408234473133284,0.28103771061781224,0.14743070694487698,0.1675960813865863,0.14503582153074976,0.21256906869586828,0.14140181784908193,0.37042741624951864,0.22997032640949558,0.13928581558272116,0.04632123989784137,0.16430304664330012,0.21541657087135416,0.2700944517420404,0.3709753281737717,0.28171641791044777,0.07747276382438922,0.08874473811331171,0.14565721084601413,0.07172827571085442,0.172516260958472,0.15949534460911244,0.09794189663159288,0.32461466604390476,0.008403033026083664,0.35438943777726717,0.23205445544554457,0.28385465442966845,0.04132308380110278,0.2836830835117773,0.5281625763122999,0.11270395356134295,0.21903782592728607,0.12588482877367516,0.2923404448068125,0.11399253182793802,0.17602977161500816,0.13476671417064254,0.06237116437952765,0.3347074585554018,0.5216561651554736,0.05634667321384729,0.34481492511739287,0.08306813143504606,0.29037793985724875,0.2659341704718417,0.0034223493380547785,0.19687112129519754,0.23681240123410335,0.26911486797078504,0.20997926342307757,0.19495523832567138,0.05492434739234052,0.007414968380791478,0.2420019005384859,0.21220599393019726,0.02591884427448481,0.1211870377571331,0.1866013953667656,0.08189641259368767,0.37420874429559836,0.0946460853845084,0.16959660531246556
1,0.12625493851442646,0.16177775149328757,0.016576164026805066,0.1113770478273429,0.012009557344064387,0.16944063143445437,0.042429541246657064,0.29796302099655286,0.16421071207976706,0.13101834591106024,0.1713310580204778,0.03261228642784465,0.35837138744783736,0.09663164283275803,0.043869454219278264,0.0235517769446058,0.08409841067317561,0.09811889624434687,0.45617681147835815,0.03882534932670605,0.2812483932335853,0.05396821932160475,0.24110840093028535,0.5812147545530184,0.5838157117542824,0.19862638982950884,0.026553346486568524,0.16881729999110084,0.17188862955890324,0.05748511688688834,0.09190812600252551,0.06353140963310919,0.04148656962843547,0.1196874561671301,0.08772986428972938,0.047012812974333025,0.3604397996951883,0.2598963242224317,0.10880408969088881,0.049741494329553035,0.18719399153871752,0.2081982399258916,0.38042151429713406,0.18587529728052943,0.2568057203321897,0.13827030350946545,0.24179338818945714,0.15721544439312013,0.13782010151206067,0.17594530383037038,0.13361092498643948,0.005307495577087019,0.04014505741856152,0.14337416014610524,0.5974330789312615,0.11514329854652078,0.26542978723404254,0.04746528898934453,0.26287508722958824,0.3269858250869216,0.37022734350669567,0.502750565184627,0.20741020972737806,0.2696212454352523,0.38473738790947354,0.41940700808625336,0.21739130434782614,0.3274867402217999,0.07630409684077948,0.15831760582367213,0.14292396362685017,0.22612122349408892,0.25937486637875745,0.4661308840413318,0.00960398907919341,0.12528465944379272,0.08513369653704052,0.0816847224852248,0.19455285083425786,0.194369456228307,0.061235744380473384,0.28893040635217193,0.012893065694527507,0.37779034624153834,0.25374927198602215,0.3452893800337142,0.03566017584819432,0.22689507494646682,0.18572909076920988,0.0816010354565422,0.15562247521116415,0.0789854874415808,0.27770983376364544,0.13207491693863752,0.26529363784665577,0.14344135324369536,0.08057011602567878,0.16041930449633404,0.7712079299216228,0.053532644620295,0.38524459747793904,0.05919503423813979,0.2884667888763212,0.4299372146118721,0.005664337373800868,0.5143554700819728,0.2566784558657536,0.19812043516012054,0.11000668369008246,0.18715218969271713,0.02760073158565649,0.013755235648164445,0.29369654735508394,0.1350056904400607,0.03806115278390613,0.09395970570457264,0.16266430250934744,0.10580169525444955,0.6285391824917806,0.04675288555138367,0.11826297806679158
1,0.12314217790624092,0.2270388550476078,0.042414443434642464,0.1955597738620889,0.015863563735353296,0.18182338137725923,0.05520983336761983,0.25377624569100593,0.3794670431483279,0.15650592031677873,0.0,0.031872299377618034,0.17305561595891192,0.10425596479915032,0.07947284896156764,0.02146063262396367,0.09117133109588663,0.061195953769854275,0.2145797530074737,0.11342023178556031,0.5592575453750835,0.05118522722311957,0.3213455102388111,0.6368987088225325,0.05031412769156419,0.3462294868587768,0.03783882227955684,0.29524487555990625,0.18179031991890043,0.03936401916654566,0.19081260025255112,0.13029827853024553,0.10097894908997451,0.04351521052153895,0.10405123263470649,0.04609662377442601,0.2569126932288265,0.21950989632422244,0.1564726416084083,0.22398265510340226,0.11969387270048013,0.29930523390458547,0.28367415281243585,0.27374625168028127,0.2093821143425145,0.13862168928712612,0.19393481231645976,0.29909925821264566,0.13481102560812097,0.06527567793012536,0.10853195494719374,0.0030341641381965508,0.06307913549113192,0.2684460678361789,0.07187753725470603,0.12006179651291105,0.3434553191489361,0.1684579547027077,0.15519888346127003,0.25627173040920026,0.23681096231703516,0.13142426525998496,0.11971248197101174,0.5222568495115003,0.31129140486793144,0.3479399306892568,0.18991097922848668,0.04521088010891454,0.0606829234160165,0.27565381504448633,0.18492591388728127,0.3381497466691687,0.3408731346474537,0.27303386911595867,0.06187286565827707,0.17376302532606447,0.187863986473793,0.02768669583503593,0.08119819878613847,0.23602005399151565,0.06255928352414356,0.14074420052934766,0.007868075987942428,0.35166757984411173,0.3032542224810717,0.40606855216332643,0.09769758084546222,0.2821413276231263,0.5884249684342006,0.07838484468151867,0.127947117150202,0.13375604689934134,0.2884902840059791,0.17847167092999328,0.2339926590538336,0.19846334964991635,0.20012957182401794,0.15373516680898677,0.3299523589980021,0.12922812517705717,0.6869372585336798,0.18463963742056255,0.24373025469012052,0.32600837138508365,0.010277524593770626,0.08410054966788057,0.2508089397245842,0.36728127074927214,0.529099758358897,0.2212678441809823,0.21368397716565982,0.007161545410815061,0.24162179284130506,0.2512329286798179,0.030314915592162248,0.2113852752185848,0.19409860077863003,0.07218711064343492,0.27681436773148826,0.08806378343299495,0.14127080348286125
1,0.11243564966050389,0.23345555621266778,0.013802083872450275,0.1431519003012421,0.029783480293525864,0.11576298329901627,0.23733542480970996,0.44942024443748047,0.2843245389570282,0.2784027358163094,0.13199658703071673,0.05828058723258057,0.6790510805297546,0.14110685430337974,0.04798868419236873,0.038184506521624334,0.12348486949768399,0.07904568394835158,0.3117781063906318,0.06374736895493621,0.2032238161345056,0.061809708822630635,0.6223410289863294,0.0,0.15607045051817645,0.600605657549263,0.06768250113826074,0.2855447776690101,0.20036777707051417,0.0822491650936547,0.14748643391010546,0.02525027732507977,0.06388480019937227,0.09393229317073573,0.10784549907652774,0.05683107932557535,0.20761212715001087,0.3081291234684261,0.13102652385811978,0.18770847231487656,0.2980225317298094,0.4121120889300602,0.6688703805727496,0.11567573156860718,0.23484144034373294,0.1929107919356964,0.08971302299886605,0.5693693448903621,0.035352216759667765,0.14772211009242636,0.10470310455952266,0.04770787691010258,0.1087597173881328,0.0965880848259415,0.04207314788213398,0.2489201374657124,0.6354042553191489,0.24592924027861063,0.38206559665038375,0.37959347419096007,0.17626907505450015,0.1731160512434062,0.3378455063485683,0.09984704510257537,0.45058866589397917,0.322564497497112,0.34382660301896534,0.1499844002609411,0.0639278592170171,0.22394176327851176,0.219332947509454,0.3513792456370801,0.3562663017915936,0.32842996555683124,0.06566091071099367,0.18338969015250844,0.14661218611058927,0.2678373880024318,0.8239161173834539,0.27700953115530824,0.09392716122912668,0.3837926202709015,0.012361114033005043,0.3305908552643207,0.30085177635410604,0.37642817006930135,0.015299786399085987,0.4462740899357602,0.14648567433146126,0.09227918104800753,0.15633492471538743,0.11253382164038372,0.2985007020881461,0.20140542765575845,0.292490823817292,0.17941012454303237,0.628923964897815,0.43389476163834984,0.463039803288766,0.025760637594666565,0.30106030997442035,0.11385782550864575,0.3260852607355981,0.3477692161339421,0.04088659801014832,0.18505257989279425,0.3509293400556851,0.3781858113284641,0.25184229918938833,0.3945681103314783,0.18224519204123482,0.00816585125479568,0.27136522014570796,0.38659427162367227,0.06943014495595758,0.33604887983706716,0.2052962263423659,0.10498182733710774,0.36148976887972906,0.16694942752514716,0.1785655240824424
1,0.24226513195026428,0.23313028564669702,0.011249516088629789,0.46147814963066897,0.07847082494969819,0.1829672843742851,0.32686175684015634,0.7842055781886557,0.46126356657548756,0.07747836930948922,0.22034982935153585,0.17120128969171608,0.2200045561388794,0.22518302165914347,0.13947422893810804,0.2815123831652321,0.24830111225140766,0.16991107906753183,0.715638863354782,0.1858595592524028,0.46521672065401815,0.2731479460426944,0.19093539054966252,0.3837169886906413,0.18710197068141546,0.14807086478054574,0.09520716345424192,0.3038177449497197,0.30593865667067444,0.15597502541019312,0.36636974847274834,0.054660430846765896,0.09852573538001447,0.11334251932771723,0.17238817955512728,0.17228459297952933,0.5490964511212715,0.7994344957587182,0.11691098627550096,0.5593729152768512,0.4909920616057422,0.38943955534969893,0.3768566829784706,0.3249302037017888,0.33940423894571453,0.4271533359687267,0.389643241357253,0.0827355559782264,0.15839687056105992,0.12187474398409162,0.17521776586579876,0.09201492332089725,0.315137241824889,0.02933833755005613,0.08995215908665076,0.3102752467131191,0.6288340425531915,0.2743207712532866,0.8491277041172365,0.49783364535972174,0.5195889131111803,0.4519216277317258,0.3252311257182039,0.0951035313461943,0.7034709937168304,0.7207547169811321,0.691072119726487,0.16536857928921916,0.25202043172515126,0.5335130763008897,0.16982328737800959,0.5318070932632764,0.3090178304186086,0.8594288174512057,0.10747864560929148,0.3492512594023877,0.29084476172584384,0.07604373262106702,0.20523396201788158,0.7286099939397279,0.3246420929565658,0.49708858788728005,0.02864424455350622,0.5721557468318634,0.39949767035527084,0.9260161078853717,0.03257413938701505,0.39066381156316915,0.06466576457118031,0.2124254785064324,0.14190231362467867,0.24695946869277652,0.5243013090546723,0.3740848548998854,0.5240619902120718,0.5147778672780221,0.3228105306555156,0.6263360913989575,0.22922749859126065,0.08319326144025382,0.5129387190606934,0.14915020444356863,0.4120675533367136,0.6262366818873668,0.033591406410968284,0.2275734140785902,0.6111069305440588,0.6189284437407426,0.24851330739833077,0.5176627147350592,0.18117829629219087,0.021552684992901812,0.5994931897370922,0.49630121396054633,0.1421287444231995,0.2933752728700734,0.2698223027406237,0.04806879143722201,0.30923990382256233,0.18470310109859547,0.28212829273669127
1,0.10592792761976433,0.24106984446152938,0.007488981312222722,0.11321338670408122,0.03470085217185466,0.12082475406085566,0.2148349105122403,0.41497963020996553,0.24640430600900023,0.3410546006196727,0.10847909556313992,0.06620241288634592,0.27130253797645304,0.1473561430793157,0.040150417442903465,0.051549875904314306,0.1377693950572768,0.13546787267046823,0.25258782622597015,0.06343037557375801,0.33767802971875155,0.07589928842711835,0.5402745476203982,0.4540846198884473,0.2845406218117382,0.7800881437145234,0.030247382000303538,0.2620212986858889,0.19935403258127637,0.05612748656889792,0.1911709497969353,0.01898136101562607,0.06195727514154653,0.09200158417148657,0.09982534329077329,0.06979447278097607,0.11827781406488135,0.3660933081998115,0.18172800885082357,0.2578177118078719,0.2862100109331178,0.42290412227883284,0.3620356267081483,0.14414228104642746,0.21340622695353836,0.2295207976457153,0.15997441339807517,0.7624582235143873,0.12417748237699297,0.13337032375306287,0.10212660731948565,0.033921221732315224,0.49107771826347923,0.0451719920245296,0.061503678628976856,0.18724973988712676,0.5577531914893618,0.223718806217999,0.3708653175157013,0.30826424177587586,0.2488009965742759,0.2763187641296157,0.4481119807060269,0.14045083456015908,0.5358994692856707,0.4451289949942241,0.31376596568184756,0.6657287914456703,0.10889339817373962,0.23488811000269616,0.061718607545763735,0.4408269218740226,0.3742249967930902,0.7608352468427096,0.056811897007312734,0.26485404733972806,0.16013839313670236,0.23548641079561877,0.17602079662381168,0.2530163627348355,0.11863322524430327,0.2997041880741087,0.014090708277107745,0.382995457678644,0.2435752766453116,0.42175501030155454,0.020467500372559733,0.3712847965738758,0.029346010942810464,0.095897395669909,0.06381197208960705,0.18079204132389518,0.3218281469402546,0.16397636058922113,0.32832891517128876,0.21376789144308816,0.44484363036692387,0.48097818085450955,0.6191793453204242,0.022762469546167067,0.3171954617590783,0.10499039361544904,0.40175123834782955,0.39069634703196343,0.017092539627662363,0.14319325667989685,0.38855444352471963,0.45285765360845803,0.46081044026666207,0.3645959351560609,0.2608767943246688,0.011156476951415533,0.39318973709217614,0.3063116464339909,0.09576571718063115,0.0,0.20553713911267005,0.18629077551758197,0.25486039550517686,0.10529828952857738,0.1899041110988647
1,0.032752398707007135,0.125524868413271,0.02480213976809518,0.2009449923657822,0.010045567522783762,0.060212194005948315,0.08017897551944042,0.16045126919460986,0.4565428394952793,0.251597392746487,0.09221416382252559,0.0641674484982227,0.7956157518146892,0.09029700716913856,0.048237079969640516,0.04022284416750277,0.06715113860150335,0.07144261650389985,0.23092602214140123,0.030057312403317014,0.18080621111625275,0.0401132841489501,0.590447558001021,0.29872731194724356,0.11399881866509157,0.7398723197416295,0.023196236151161027,0.3281273174928065,0.24447745007897773,0.04825032670248294,0.09733456196034267,0.03159280461249812,0.024286815728604468,0.048837036609212944,0.05506705211595599,0.1846052865484281,0.09641029827999129,0.27257304429783225,0.13200412021097005,0.10215143428952635,0.20936920663592717,0.18103288559518294,0.6317421222629117,0.09006307517319821,0.16962195786706,0.3129529582290157,0.08917512284476492,0.7178422954650435,0.04042118212431909,0.1465937781617499,0.17930984971762226,0.03755121870731775,0.14514078489402055,0.14064306418913258,0.28200657031864795,0.20135889270738092,0.4217872340425532,0.2471054937958393,0.24466154919748778,0.3357849692431131,0.13098723139208968,0.19267143933685005,0.20366254462913486,0.3231936982582261,0.2647166473494784,0.25375433192144786,0.21810089020771517,0.21250248177666847,0.07276178147850121,0.04028039902938797,0.05021127821337117,0.28257334083943203,0.3034591867276692,0.2853760045924225,0.033868546496826475,0.15311227658546683,0.14872565595841944,0.1198461185803841,0.061454458439383054,0.15277395184838302,0.1278428517856749,0.2846022108049199,0.0067350490026657685,0.26180208204457484,0.1913948747815958,0.6268495973028657,0.02088663007302171,0.18265524625267668,0.21684912226712585,0.05891120175713836,0.07477781858244582,0.13188389953264643,0.1693844272319609,0.12103437123283645,0.23243780587275692,0.21042195922919635,0.2004829495258849,0.26187391419569506,0.41934967470928747,0.09043135847702506,0.20465736770603424,0.14615990935514062,0.3121611607316978,0.3071727549467275,0.020651084500598913,0.1746320771444549,0.2478741816539995,0.14959906021758007,0.23902760878134055,0.30946044035809334,0.2450673391342903,0.006103269860265391,0.1722838137472284,0.11731790591805767,0.047940056544263046,0.11782597145596153,0.09874532629225609,0.3761934888284927,1.0,0.06827052333935937,0.06100518020500385
