Type,31740_s_at,35900_at,38952_s_at,39631_at,40304_at,32052_at,34224_at,35183_at,36894_at,36908_at,40808_at,32254_at,34847_s_at,34849_at,36989_at,37363_at,39182_at,40165_at,40607_at,41337_at,41792_at,1955_s_at,1910_s_at,1817_at,1555_f_at,613_at
1,0.14338369314269514,0.8209909429941398,0.5562026790914385,0.09249485460436493,0.07584567717838801,0.032331951965470215,0.2248992969551402,0.059934832761204086,0.11185190166485738,0.09411283973010953,0.007996545788559198,0.05258200731512054,0.24192997762014945,0.30159132516546966,0.2762613124244312,0.28245043370508055,0.1599272462713714,0.11769795990202835,0.12216954617285522,0.2777739088910334,0.08218791031628633,0.27714127832013263,0.5981303083851108,0.38658932627508397,0.150602515923005,0.024477131970470505
2,0.5604115193000931,0.08838572189664358,0.8953323903818954,0.9626338991570381,0.05045060339827115,1.0,0.9103805449223148,0.5286632788158906,0.34164641234280885,0.4158685230772297,0.004557382856044812,0.1618064894223776,0.07499146531123164,0.37315871004083934,0.446488110504525,0.13231877323420074,0.6969225172790106,0.08752426069059248,0.5796663378832714,0.2572102231463334,0.04232386524174381,0.21282004052311662,0.33027418343498827,0.4740290214187831,0.33758534907108456,0.00823927846739311
1,0.6102312770869618,0.2552477357485349,0.11847907479823615,0.16571230615613475,0.01740163830058147,0.09928447540490598,0.07380720058044984,0.06713335500289368,0.07050426061310558,0.19111593928461085,0.0022757974841209295,0.07489888075516322,0.1546485604824944,0.08283340374595126,0.1472538746198659,0.04999225526641883,0.35658057475445615,0.02045964536614699,0.1591523751948837,0.2341096530935066,0.05340967640068476,0.0710259716338184,0.5865587413783275,0.2035253702765107,0.22202226574216202,0.018690621472190333
1,0.22135363927255053,0.3249866808737347,0.4687578001497629,0.06156134738043323,0.029229093275610823,0.1540070701320023,0.4822487427756511,0.2733297922100573,0.05715081705782329,0.6916989744560831,0.0023591430684834457,0.0472238646650376,0.09008838144369002,0.20892831995493594,0.10750009159857839,0.14594950433705078,0.4281556929792652,0.057027900405281856,0.22560904472514767,0.13620084164867635,0.06573370784649392,0.16349235586664213,0.593456079347888,0.4676465619192431,0.4285537853525997,0.009955493935477039
1,0.7713151605978371,0.7620138518913159,0.15217572177385805,0.10888540202011969,0.06672042782564407,0.12668738403224497,0.37569116064950336,0.10469568802175412,0.1727589751472241,0.10779672503662656,0.011406769282058821,0.029673854461543296,0.10700603118006297,0.48021405435854103,0.31803026417030006,0.2811338289962825,0.37748999636231356,0.11660286777251415,0.17669456022569388,0.21343653312375022,0.09591636611431514,0.21882482961871436,0.5578863364304851,0.2955641906478196,0.37572998817904335,0.017193446126961432
1,0.6424318522418891,0.32690463505594036,0.2881271320409352,0.1558222783743946,0.03818457054737349,0.036933779456519066,0.39190372538717505,0.0703917169426893,0.13433179944857002,0.2158824760556923,0.0054846024820778055,0.04587909644133514,0.10524219550127073,0.48111533586818755,0.29535045616092037,0.1332094175960347,0.3854638050200072,0.022395611809395304,0.24530423069988438,0.21083995742013786,0.07680289859889972,0.1550193405783754,0.5304109901385168,0.21351204219932046,0.4705446461652464,0.011156604059704079
1,0.589027502126453,0.48684070324986684,0.5091521757217738,0.1566713535617006,0.1635329570052205,0.2541615992343528,0.47630663764417425,0.6513909479375599,0.1501926162181895,0.3795010813558308,0.005852712146345585,0.06712067855853406,0.12173311079922619,0.2622306717363751,0.3011394863151724,0.2254104708798017,0.42267733721353223,0.09100997804926937,0.21322133486058523,0.1927111831829442,0.07647880067146441,0.22471910112359553,0.6558171350396169,0.42184302904019066,0.2154413451190035,0.35467891365727205
1,0.6837255457896229,0.5031166755460842,0.6254680089857725,0.21302956819432273,0.06070766662422364,0.12015157848546348,0.16232580249693512,0.33590064770844397,0.1378094588492982,0.1254422595851979,0.005145432256824787,0.0438724092281449,0.18441565830899367,0.5159554992254611,0.34155277910086834,0.49514017967781904,0.33783921425973085,0.09235439919041404,0.3158229660504629,0.12613040580200366,0.14331361045091162,0.19357156013998897,0.5365957931938664,0.39829363068085827,0.5269147303234002,0.008977034485580663
1,0.4418972011827129,0.3309003729355354,0.3359680505865713,0.19866321602510548,0.04436710382977519,0.21760988683627672,0.7068728264404913,0.3776211579473112,0.12883671332366248,0.23744979419356768,0.0038385271909181094,0.038956417997917436,0.08375374578007057,0.4218560766089283,0.5193639394716594,0.1942766418835192,0.3821462349945435,0.034187407418271414,0.31882444027278417,0.30996249390650343,0.04273106520185484,0.20773623135015656,0.4815025936270877,0.5487037975634023,0.267012473755712,0.013349412322571481
1,0.3169427680343473,0.2548215237080448,0.1517597137865047,0.10235091937861282,0.009768968493131306,0.010224076655513588,0.5321874452700842,0.10173858582335078,0.06034027264081158,0.03931750002491603,0.0038037998641003946,0.07853812705705061,0.0896047490801502,0.32781298408674836,0.49789323269702856,0.31898621437422553,0.08739177882866497,0.0,0.2895627180841473,0.06352656764527392,0.028404274768560837,0.14663842328237245,0.37713047939349026,0.24786469185860976,0.2994759964007833,0.0064628871413819735
1,0.5366357487140022,0.3566862013851892,0.5012896247607954,0.10140674777032857,0.0682200812076454,0.08339653832113683,0.39863394130451096,0.07980211991723284,0.14676299078708463,0.13198520984282966,0.005893227360966253,0.03789944063920968,0.17147138034366347,0.6001971553302352,0.5218187813725131,0.14656908302354396,0.42015278283012003,0.09651966032588767,0.10521068652094138,0.05653770009053197,0.06870876061628467,0.22368760361024131,0.7922248190161318,0.2772240055564941,0.37008415815381357,0.011544136584755288
4,0.19089473044675767,0.2433137986148109,0.3883018553956236,0.021199709276655865,0.05138434984366821,0.2850106770720045,0.2737121268983462,0.13796903366974003,0.6754632876370169,0.05812412170983785,0.7608629972229715,0.6244800142325665,0.7392368091643591,0.6492888325587945,0.4547319825596307,0.22661090458488226,0.17343033830483812,0.4663576942444108,0.6608122010457433,0.658217018016853,0.8970781325311216,0.10731258058574325,0.22578806361511713,1.0,0.26309567917570886,0.10940933784892973
3,0.11284377658066345,0.38673415023974433,0.26807554705050335,0.12232116778404961,0.28756560983546253,0.0701490250670036,0.3936050439090295,0.07531493534807392,0.07008156168042039,0.09191026241565922,0.002496894798193716,0.03235292578658477,0.06294807116033835,0.23658639628221376,0.14923240391309128,0.060408921933085495,0.27087668242997454,0.03428518350126375,0.07571563418074602,0.2744958564222967,0.03536822510678611,0.07459937373365262,0.48902696232115367,0.1719509676934918,0.13091268371001605,0.5844158970174439
1,0.2898861841305845,0.12749067661161428,0.1990182211498461,0.19506992983242652,0.014374036189748595,0.23084226872175873,0.5213290299982487,0.2063470670778598,0.032346075144342075,0.12301543797402753,0.004269146043457776,0.15162915792392903,0.054906497743048975,0.0,0.22972923460227898,0.0,0.13620953073845035,0.02888794372008663,0.21625462683084626,0.22535988937194704,0.03792776771319826,0.07360471541720393,0.4227897166961181,0.24328433857070453,0.3144021595299846,0.00558431961564476
1,0.47154603264611766,0.353276505061268,0.5039520758798569,0.238284460565552,0.03600582884144702,0.3953486172766185,0.586879831869699,0.4421065983811252,0.13387067334018615,0.1333007763835873,0.004612946578953156,0.07063434339206012,0.1150855365474339,0.17082101112519366,0.898838530026014,0.12929832713754646,0.3741869770825754,0.01618683053938176,0.22638327659168284,0.23509456111901472,0.08316020409859225,0.1934794621477252,0.587185772102833,0.2932364701244579,0.38285784858589605,0.013987276416599873
3,0.12341528615982826,0.31901971230687265,0.09701306265080292,0.12376799190321902,0.7080344637324392,0.020667558156469697,0.19605194025369657,0.04407112901052031,0.0034680526068035307,0.02087963562793386,0.004409212928289228,0.007519190418133967,0.04322345711793043,0.12406703281227999,0.25757520243285825,0.129182156133829,0.17588941433248453,0.010427819251132979,0.11663325803132987,0.1278241491489002,0.020717336746056806,0.06723153435255114,0.3303311862281252,0.35071614949972774,0.0,0.09054059583727485
3,0.11932439547976832,0.21502397442727758,0.24669273650054083,0.06742336247359375,0.23030997552452498,0.037938124050743045,0.2836698441292001,0.01782981995766508,0.04128039349427915,0.1101587649620778,0.004301558215154311,0.007435469439226415,0.10787846603193871,0.33451626531474443,0.3234162605796358,0.17158457249070633,0.2671225900327392,0.017721915042361487,0.09693807205659316,0.12394420844235304,0.029467980786810042,0.10978080677841225,0.30678903266260044,0.28000225263276446,0.289842798920235,0.7373588575252318
1,0.22738871562234192,0.6019179541822057,0.42765621099925116,0.07208308710152901,0.5166588854462884,0.44867156040347805,0.9467337186319397,0.13186455996258034,0.1207477928390958,0.1487487168243021,0.006225452120855728,0.055266311201343725,0.17384212722376058,0.4474017743979721,0.3639394716593999,0.18726765799256503,0.543717715532921,0.05553192633549906,0.12138470839034013,0.1559487449884099,0.06766998520783818,0.17616503960213667,0.6422504702730434,0.284770325317715,0.743908678699342,0.7691124542362601
2,0.4813074648628944,0.31214704315396913,0.9283634245777519,0.9041088446464111,0.030219430414668305,0.5135756748117564,0.36328154319597683,0.56702632851582,0.475372983774125,0.3267588227672743,0.00698945331084546,0.1920454604915468,0.07400523460911126,0.5125756935642868,0.448026966621478,0.20810099132589835,0.6330883957802838,0.10653193122430323,0.9047376626682364,0.29245799218042723,0.07320458058404108,0.5657395468778781,0.3796956050846491,0.5230613279270147,0.28740803472185467,0.012920960214129773
1,0.3345822026003483,0.4470964304741609,0.2889175472169066,0.12101698829634763,0.050266683643874766,0.0390748681206651,0.36308138807575874,0.5787159992706342,0.08369438867166859,0.2273488344279777,0.005256559702641476,0.044495084008769774,0.15289420779122256,0.529460639346571,0.47840105521562304,0.35306304213135065,0.2963113859585304,0.062151367154080435,0.1385344745298928,0.16347732224399852,0.0710647032426413,0.19650027629397682,0.8050504474719262,0.3367592123294099,0.5211806842040262,0.012970304417630082
1,0.2833650613633602,0.484283431006926,0.32357101256344123,0.09512359138426427,0.05908068418148635,0.07464871581965679,0.1893717631164152,0.12792439966068636,0.07161864870836655,0.15670191454797333,0.008986274602864079,0.0,0.10698706520502219,0.2010984368398817,0.2859341223024219,0.11446716232961585,0.25006911604219717,0.05470082963006418,0.21336981768430432,0.17410985206482488,0.086426113982748,0.19896850248664583,0.33728552699082254,0.25184434307597,0.22272799449531572,0.014839366564849115
1,0.4769127951719389,0.2944059669685669,0.4479157999833597,0.08486676312160793,0.08187258605322355,0.009281203246435145,0.31905977132277513,0.03855728295424816,0.06066690363425013,0.03795210141822059,0.008949232120925183,0.012887798190580342,0.18645450062587718,0.38339670468948034,0.4801414282050343,0.1351456009913259,0.21465260094579844,0.0548768265794504,0.08754653345636196,0.16477561009580471,0.06870045041301709,0.20594953030023946,0.7052670580858461,0.2540969758405136,0.34127278180631276,0.01456135410122542
1,0.5924095751144234,0.2642514651038892,0.14402196522173227,0.12643748429210905,0.02331536578809615,0.02776795289604939,0.4309589932197453,0.045418869958854254,0.05745823446341252,0.12220815850583534,0.00938448128370721,0.04817095823892921,0.12752721617418353,0.21563160118293198,0.11636683398673653,0.16387856257744732,0.20761004001455075,0.02961148673422994,0.23216350080074666,0.18019837440432965,0.048805823790449905,0.16658684840670474,0.6194493530182978,0.3885603799440596,0.5150761304892465,0.01036950383801622
1,0.0928551176637369,0.31387852956846035,0.39196272568433316,0.2442959128916784,0.030799485024687687,0.004550759121851019,0.18658210112837445,0.03529892101445253,0.17347948469157384,0.1102036138214218,0.006832022762605151,0.1853294682148071,0.12141068922353299,0.2115758343895226,0.26842047411424175,0.1163258983890954,0.26252455438341216,0.03133723459904473,0.26373200971501903,0.29644487997055224,0.037607824887396744,0.0880272610057101,0.3665279598700336,0.22590152240430997,0.45196633673847453,0.004533649136235736
3,0.1799181821863988,0.3822056473095365,0.37723604293202434,0.08358296143840128,1.0,0.05300896722734692,0.2867722484925817,0.04973956888145429,0.08572142218977259,0.05926029281321945,0.009049941368696557,0.0469360738000429,0.10863710503356978,0.42103929024081116,0.13725130985967102,0.11814591078066913,0.42325209166969807,0.08088526465541263,0.12347407383838706,0.30886317737298175,0.06276696527997074,0.11497513354208878,0.43664139542837593,0.3089110397777402,0.44425625011027015,0.8478321045423145
4,0.9677184171088339,0.10548748002131059,0.4016141109909311,0.16574626916362697,0.050266683643874766,0.014980054964696624,0.3151442367835072,0.2186352933714929,0.8675799525424379,0.0605758593539771,0.37016436443782824,0.37262637943394156,0.9380950574669044,0.5499225461202647,0.9882753819660719,0.30134758364312264,0.17961440523826847,0.36132662589403997,0.38691442086395794,0.9365480465990828,0.3646434091777885,0.16647633081598823,0.5036196773641908,0.8101969176475005,0.4702976411016426,0.013301271636229718
1,0.6470087893393819,0.44507192328183276,0.5220068225309926,0.1339772719553862,0.08167451862541206,0.5366283149518728,0.2266506542570492,0.17568199655929662,0.20526836578828545,0.30006876825099416,0.009054571678938918,0.07777678940511011,0.17002996624056443,0.2789466272356006,0.49313010662074525,0.24531443618339527,0.2733212077118952,0.08922556453465916,0.17627032358649652,0.20255777629654684,0.10640384263799091,0.27839381101491983,0.7055235706549621,0.4652249816973587,0.5796503114028123,0.025820257119405752
1,0.4594455020454453,0.3560335641981886,0.13524419668857646,0.09359729382756302,0.03019467198619187,0.11750453468204267,0.33190722810177886,0.17807225477060654,0.041256376509467486,0.19725724309078405,0.005010574471015994,0.018090533773566144,0.08706330842468611,0.19677510209829605,0.13083940937236657,0.06043796468401487,0.30181156784285196,0.028242621572337187,0.17947331021243648,0.09196553816767314,0.040048947097246,0.12752808988764047,0.4982329134127572,0.3359294925944697,0.21031599004922458,0.010521146999992778
3,0.15764105472072582,0.39088971763452324,0.12105832431982698,0.1519504955202793,0.4556541176803474,0.015118128703638907,0.2341814906552578,0.2794580495810111,0.2009645221100362,0.009757118510619212,0.003758654339237365,0.02190350110668669,0.09160565944695216,0.1496690606956767,0.4767156413732459,0.36617100371747213,0.22214623499454345,0.023089821998640913,0.11437419792760402,0.26126923803933666,0.05571160270580218,0.09780806778412232,0.5134811605768682,0.4889902573632933,0.3412551385874839,0.7339240195547468
1,0.6517072380412329,0.564198188598828,0.27689491638239455,0.09606097039105008,0.0651500360765672,0.11170543764646693,0.42177687707973677,0.4518816842005121,0.19251054345633228,0.24669862563162143,0.004375643179032103,0.09468319458325267,0.17063687744186928,0.49263484016335735,0.644670794709266,0.20236988847583645,0.38579847217169877,0.07879285647937657,0.2892021169408296,0.044539729597978465,0.0678694300862599,0.24630687051022288,1.0,0.16573745565129247,0.2550503713897564,0.015426682938218653
2,0.375065818785694,0.03526904635055941,1.0,1.0,0.01553414540978736,0.697052976813069,0.6959893917786285,0.6799749478741367,0.41269826020962025,0.6774569700110628,0.002444803807967143,0.20495418892685405,0.0,0.47272215180960425,0.5478327776352911,0.1821948574969021,0.5963477628228446,0.06723572346968208,0.901280134058778,0.1463036103345703,0.029343327737796465,0.36724995395100385,0.10511315054437666,0.5937189089748642,0.27241129871733805,0.002351672527795228
1,0.3634412086354247,0.33106020245071927,0.2351277144521175,0.20042249981320345,0.04341920971096303,0.05896694363376036,0.31274237534088917,0.21541657087135416,0.10241803003083778,0.07172827571085442,0.004266830888336596,0.06906457503754364,0.11385274816978341,0.3240951978594564,0.5427765361081597,0.10315985130111524,0.28407420880320117,0.0634420114495793,0.211344087732137,0.2032094073639285,0.04597204447620788,0.16839196905507461,0.4218776720059283,0.15819113589007147,0.21549427477549002,0.006674706161285741
1,0.17424764064968204,0.2705913692061801,0.23820617355853235,0.09322166296469886,0.03643025904390023,0.002245116823623092,0.23813455427956665,0.14292396362685017,0.06014813676231831,0.0816847224852248,0.00942383892076729,0.050677355044973865,0.09663164283275803,0.33189691592733417,0.30872384860586966,0.14265799256505576,0.20445252819206983,0.08654649986066909,0.11235907389141662,0.21413790702070296,0.05195539082885967,0.10646527905691656,0.6112409508065895,0.528035891948715,0.49012861906526234,0.01172225712421982
1,0.37016485074324595,0.2586041555673948,0.41076628671270493,0.2775728676325746,0.03238402444717966,0.008216333177606332,0.1979283945057419,0.18492591388728127,0.21929428491829422,0.02768669583503593,0.011909157943355099,0.05751631250948401,0.10425596479915032,0.36130122517955215,0.8146411167698677,0.39544609665427505,0.1338814114223354,0.047670729262915,0.34087413959506613,0.1060765840604077,0.036764339255738195,0.338220666789464,0.47107108248304164,0.2980984025079311,0.3811640995783271,0.008049122756343136
1,0.5989306978816477,0.2874533830580714,0.3086363258174557,0.14537865357053098,0.058125716225966635,0.18795240427990767,0.5493882759138332,0.219332947509454,0.06492271334287608,0.2678373880024318,0.004897131870078125,0.04131368681028304,0.14110685430337974,0.3174059991550486,0.4901439929652292,0.11862995662949194,0.5574972717351764,0.09273572591408415,0.11862186727756742,0.07605181213128127,0.07066996858743164,0.21917480198931666,0.6975716810123695,0.3032231420472677,0.37571234496021455,0.015992336002734392
1,0.666491149904816,0.8021310602024507,0.563690822863799,0.175194777847968,0.12499469462246932,0.05240560390237998,0.34216517801296004,0.16982328737800959,0.1600395799909696,0.07604373262106702,0.0171506691377089,0.06135701241686768,0.22518302165914347,0.4129840867483453,0.31927600483640495,0.49395910780669144,0.1275809385230993,0.12127656453954797,0.30118680199815456,0.3082563148522141,0.4092359599115794,0.36043470252348503,0.6752550874992875,0.5765425841452196,0.5356481236436776,0.024462689764567974
1,0.38762201790270967,0.5669952051145445,0.45544554455445546,0.07657639299275229,0.06801493994312635,0.00041989548007104156,0.6505917085741448,0.061718607545763735,0.07630676414360234,0.23548641079561877,0.008721189341488854,0.05519567162539049,0.1473561430793157,0.29600056330094354,0.39281134356794783,0.22757899628252787,0.9258130229174245,0.06652684686798761,0.34778919681398285,0.08509754568878895,0.057577243339372086,0.33398415914533064,0.5364817876075927,0.35689211766251805,0.22297499955891953,0.014579406858603584
1,0.5939689740370205,0.3130793819925413,0.1626591230551627,0.16053974011506666,0.03304189126098213,0.016469549066299983,0.1889839625709925,0.05021127821337117,0.0894584650264667,0.1198461185803841,0.009411684356381088,0.04064915154020439,0.09029700716913856,0.30944937332770034,0.29916095702194706,0.03616790582403965,0.12775554747180792,0.04394057169675725,0.15792739189920138,0.07898912621745577,0.044746289494241025,0.1410572849511881,0.47115658667274696,0.30462165155525517,0.4403570987490958,0.010942378005483222
1,0.4890234517396411,0.5287426744805541,0.529120559114735,0.10824010487776715,0.055062744931596,0.035041412664577276,0.5139232905501764,0.21602305429810442,0.09422343481309982,0.08225280803691559,0.008283625023585643,0.04209072214576869,0.1740697189242499,0.33954372623574147,0.5868904114608141,0.25123915737298635,0.19420152782830122,0.07319028692391552,0.13729358236024053,0.08817911398071968,0.069498229926704,0.22814514643580774,0.6170267343099812,0.2969345422462503,0.44672630074630815,0.014816499738836777
2,0.3841791891125602,0.27725093233883863,0.6263416257592146,0.8811973997921463,0.007512414583421754,0.6556970548682342,0.8316445245064925,1.0,0.23184075778390478,0.525907691081057,0.0017595178920975648,0.1142215780358012,0.03576982892690513,0.3653006618786086,0.448026966621478,0.10831009913258983,0.847901054929065,0.11084385648426538,0.8233160456902862,0.3437179780534636,0.04191666528163278,0.6002210351814331,0.26369492105113146,0.6004580353287905,0.3051923993013285,0.004895907800957518
1,0.4944712220017011,0.5877996803409696,0.17996505532906235,0.07647110766952635,0.03156345938910347,0.12151623879569438,0.16780504891290748,0.1118228592720613,0.054518555522465484,0.172040224443625,0.001967881853003856,0.07951923227862343,0.06691195994386072,0.3747641177298972,0.0,0.14153500619578685,0.20376864314296106,0.10496751389642578,0.21077136826922055,0.0275177333187421,0.06764505459803546,0.15472462700313133,0.1763666419654563,0.1479228848716938,0.25190987843822227,0.010367096803699129
1,0.18093077888938394,0.25157165689930744,0.47266827523088445,0.01794944945964855,0.07293125645487598,0.04427249325235529,0.3163201481147889,0.031243806337553606,0.11245712968211119,0.172648175648066,0.0056015178156974465,0.048016597684068414,0.1257538975078709,0.2694831713843121,0.2717913017989961,0.12720724907063194,0.49997817388141147,0.024693349759715277,0.10585234443772736,0.08961916889680353,0.06297056526002626,0.14260453122121938,0.546200763837428,0.29007339828424467,0.22706822632721113,0.008696614987639878
4,0.4803758758961481,0.9075119872136387,0.5132706547965721,0.15642681990775648,0.07833566769944683,0.26963909794345786,0.24143711376316646,0.20618850931923224,0.9519852439645315,0.0734125995395517,0.26674175486443036,0.7576016032567461,0.9217653529567955,0.8742993944514857,0.770234125966365,0.3538181536555142,0.1646562386322299,1.0,0.5507440050059924,0.678029587035029,0.5934980969634516,0.3384785411678025,0.6848885595394174,0.7369300369807212,0.57541593888389,0.019095003237461158
1,0.5945562801247519,0.5446989877464038,0.2243115067809302,0.07390350430311304,0.04680050365717357,0.0017211931840749913,0.27671445370161873,0.021754124483696295,0.20682466640408095,0.050081226267478594,0.008422534330856503,0.02046977934289497,0.10050070174107652,0.24405013378397408,0.5818341699336826,0.14889250309789342,0.23243361222262643,0.04294814445438501,0.24513453604420546,0.24509784414576638,0.0754815762793558,0.20758887456253455,0.4386364931881662,0.3150494640611214,0.3436546163482066,0.010371910872333306
1,0.32046660456073556,0.32320191795418224,0.3197853398785257,0.11836787371195295,0.09503699616598049,0.03655171239807605,0.43246015662138154,0.015003527910129462,0.0411074712036352,0.02681961788771839,0.004746067998421064,0.016676172486146796,0.1568770625497857,0.1850866075200676,0.2608361118235445,0.29056304213135065,0.2453182975627501,0.07380138744261765,0.050919002619661244,0.26872071390909,0.04819917895191716,0.2079756861300424,0.5471983127173231,0.3960597698560192,0.46239347906632083,0.8134548404256601
4,0.7854105067033901,0.3132125732551945,0.16790082369581497,0.03132747811084167,0.025635584228173677,0.11808709237511421,0.34872025820010505,0.11455005272045472,0.5821044642771367,0.07077150004484885,0.48172705941729865,0.625877108068086,0.8241474794219171,1.0,0.6400542263584069,0.35439900867410157,0.04295380138232084,0.43393514512415116,0.6024690572401286,0.4370753205925366,0.6823341698937955,0.15557192853195803,0.3904691329875164,0.850443956374012,0.39697242364897056,0.010925528765263606
1,0.5167888533354935,0.4866275972296218,0.2730676428987437,0.21825307874662916,0.03244061514084009,0.029093839074111554,0.08251394830994017,0.07939779763273266,0.05330809948795787,0.3084505217417304,0.003123144258473178,0.08731574843938864,0.06313773091074612,0.27215885086607516,0.3349210420254277,0.09723513011152415,0.23319025100036375,0.04987069113024263,0.45225746921632887,0.07434563307699195,0.04816593813884687,0.1278688524590164,0.011913583765604533,0.2314017007377372,0.3595335132941654,0.013190548057643657
4,0.4553039815302361,0.6709110282365477,0.7659539063150013,0.048410870879438114,0.11497814184457367,0.05571369937375048,0.5711676549325727,0.2445832705708872,0.9128471655154524,0.05452624654912944,0.5971977362413226,1.0,0.8936198459962827,0.9808477679200113,0.8254863884512512,0.26351456009913254,0.20288104765369225,0.885308654649986,0.47337384793237663,0.9225703114895989,0.3841225256369771,0.1540246822619267,0.9650572878071025,0.7899419947063129,0.5889659309444415,0.02507407648110839
2,0.05220948600591356,0.014651038891848695,0.4024461269656378,0.4019114380616632,0.023400251828586786,0.5126375299553815,0.6056193550001251,0.3174009212205776,0.17635191607504827,0.66881608977745,0.005470711551350719,0.12208611749192878,0.03239388536964686,0.3712998169271934,0.2056204887700143,0.05932465923172243,0.9051436886140414,0.04211704774895013,0.6569198298811078,0.18879890963717583,0.026418136187611144,0.09589242954503592,0.04583024568203841,0.43930093296540323,0.24234725383298927,0.018806159119410564
1,0.4418972011827129,0.17261587639850826,0.18329311922788918,0.1352678662400913,0.020117991596281987,0.04022863498031976,0.29012484675623607,0.48979284428835307,0.1643049964935202,0.19291986007155884,0.008761704556109522,0.08691284122839607,0.07042066532640444,0.19664835938600195,0.2284468545048181,0.17565055762081783,0.24503455802109858,0.04361302181873292,0.36309353357302704,0.07663877752022046,0.06518523443083418,0.2681525142751888,0.5008265405004845,0.25678136321826134,0.5127472256038392,0.007627891750852692
1,0.05642188829033175,0.287266915290357,0.4255761710624844,0.16936672576229972,0.10276869968733642,0.04354807897817868,0.3970076809527384,0.03374901892386849,0.006273236432805281,0.11422506154260145,0.00692231381233121,0.023734897520289257,0.08974699389295604,0.2567244050133784,0.33012127651778844,0.0768277571251549,0.21174245180065476,0.06005895897804438,0.12481041925185868,0.33299839828088784,0.03153722140043545,0.12326395284582797,0.5475688308727128,0.31003735616001193,0.23948905238271673,0.6219102705747277
1,0.6821661468670258,0.5807938199254129,0.11086612862966971,0.0768175303459472,0.04155171682016892,0.033908451436818025,0.2926017663689359,0.03833530209216963,0.08242629187361301,0.15498769147971336,0.008189861241177812,0.06559015441288048,0.11658384857565528,0.18135473876918748,0.16899937712966695,0.2013437112763321,0.38285922153510366,0.04870226693848417,0.11671280240117939,0.19277584886138666,0.07830289028869646,0.15142751888008843,0.43162514963233195,0.3656679994743857,0.30757423384322236,0.014608291270408642
1,0.29438211349183846,0.2685135855087906,0.45494633496963144,0.11668330854033786,0.03493060566189889,0.10644350419800912,0.19957967424754183,0.4734931067014436,0.14480320482645326,0.03731425097421689,0.002200554942682547,0.0356546718922511,0.12595304024579904,0.44278270666103364,0.32865569926354743,0.21774318463444858,0.551938886867952,0.10098802731863757,0.30086862451875657,0.32527831113145045,0.038941612511842034,0.14028366181617244,0.3892720743316422,0.6749826359557733,0.259814040473544,0.011883528423464733
1,0.5201506743894042,0.5144379328716037,0.4040685581163158,0.23625007641676685,0.06768246961787135,0.17307543176414739,0.6191548450048788,0.13295860849711025,0.10403197141018126,0.19213749663633556,0.0028372226010073237,0.050271831553390434,0.17977847741152372,0.5063512181382904,0.3528743633898802,0.23677586741016107,0.28657693706802473,0.05211465223491681,0.1470139043558497,0.09985873036401803,0.06799823823690727,0.2016393442622951,0.6610898934047768,0.372557301345948,0.31888353711251083,0.016026034483173628
2,0.40584875855644215,0.42450719232818324,0.27781013395457194,0.681202833873345,0.033402656933067355,0.38698286183358144,0.6356176036428232,0.9568247223257251,0.2896160164468312,0.6349302849397531,0.0034229568466661187,0.18140766360910676,0.0830520047035618,0.3401492747500352,0.3477814824313927,0.18614467162329612,0.4978683157511823,0.08860957521180743,0.7244795146732848,0.31275306664544306,0.06648162614057539,0.3252901086756309,0.500598529327937,0.6110641812618497,0.1263607332521745,0.009358549424839149
1,0.3198185426708251,0.188865210442195,0.6345785839088111,0.08468336288114985,0.05937778532320359,0.05323782917819645,0.39057769771572964,0.04572012970024655,0.11277415388162507,0.22549009836849815,0.006814659099196294,0.04166688469004924,0.21264651215719002,0.3799464864103647,0.18433297915216357,0.1718943618339529,0.38876682429974535,0.07596712768089796,0.1944912872400225,0.10956355641334302,0.08342613060315454,0.3249217167065758,0.9208801231260332,0.2525952206641512,0.3119673953316043,0.014880286148239616
1,0.5582648142897646,0.43441662226957917,0.3514435477161162,0.1898328340771232,0.05383189734448169,0.08047996701361634,0.4567790037278891,0.32597889596232665,0.13091178081138982,0.12843716674805905,0.012653480314814794,0.04980351732762636,0.11445965937108828,0.4452612308125616,0.2758582786795149,0.36624845105328374,0.12445252819206984,0.06443932749610118,0.18109601535736633,0.11878587701582818,0.0654428507321289,0.19160066310554433,0.4808755629025822,0.3694880892042574,0.4783429488875951,0.014793632912824439
1,0.3805743448499332,0.45183803942461376,0.37324236625343205,0.23465721136538084,0.020669750859471158,0.022167455074020764,0.19202381845930597,0.035810269786026305,0.060090495998770324,0.029042128028543807,0.006088857968706048,0.10165819863848757,0.09902135568789591,0.09840867483453034,0.2972557065914337,0.13007280049566297,0.10475081847944706,0.04593031498565136,0.13404817207038083,0.2959051702697057,0.064470556949823,0.18975870326026895,0.3101521974576754,0.3352668431228999,0.04795426877679566,0.011765583741927408
1,0.4569646401231317,0.12738412360149173,0.14626840835344038,0.05596424374571217,0.00782366339855411,0.1213781650567521,0.3759663739398033,0.11316267233246388,0.07117673618783203,0.264179714362598,0.004797001411087047,0.054115147741364965,0.06148769108219854,0.3249119842275736,0.04242846151027737,0.3164885377942998,0.3281920698435795,0.03591804408723582,0.23381802369361632,0.08257309708805476,0.048706101351239046,0.10027629397679132,0.49421421649660835,0.2904582230481876,0.351135341131636,0.010046961239526392
