Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,112,50,100,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,244,50,100,0.7,0.8594444444444445,0.7,0.7225702075702074
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,244,50,100,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,244,50,100,0.825,0.8201149425287356,0.825,0.8211779448621555
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,244,50,100,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,27,50,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,27,50,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,27,50,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,27,50,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,225,100,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,225,100,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,225,100,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,225,100,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,18,100,50,0.625,0.7778711484593838,0.625,0.653022533022533
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,18,100,50,0.7,0.48999999999999994,0.7,0.5764705882352941
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,18,100,50,0.725,0.696969696969697,0.725,0.6975800156128024
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,18,100,50,0.675,0.591891891891892,0.675,0.6
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,11,100,50,0.875,0.8881481481481481,0.875,0.8776334776334777
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,11,100,50,0.8,0.7444444444444445,0.8,0.7458333333333335
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,11,100,50,0.9,0.9099999999999999,0.9,0.8929939792008759
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,11,100,50,0.875,0.8825862068965519,0.875,0.8691520467836258
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,253,100,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,253,100,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,253,100,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,253,100,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,508,100,50,0.725,0.8298245614035087,0.725,0.7399797365754812
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,508,100,50,0.875,0.8831481481481482,0.875,0.8780303030303029
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,508,100,50,0.85,0.85,0.85,0.85
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,508,100,50,0.825,0.833763440860215,0.825,0.8029808985741189
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,22,100,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,22,100,50,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,22,100,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,22,100,50,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,138,500,10,0.875,0.9019999999999999,0.875,0.8828511530398322
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,138,500,10,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,138,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,138,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,287,500,10,0.75,0.8721428571428571,0.75,0.7708275766786405
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,287,500,10,0.9,0.9,0.9,0.9
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,287,500,10,0.8,0.78,0.8,0.7828133552271483
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,287,500,10,0.775,0.6815151515151514,0.775,0.718943533697632
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,32,500,10,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,32,500,10,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,32,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,32,500,10,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,255,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,255,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,255,500,10,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,255,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,485,500,10,0.7,0.8155555555555555,0.7,0.7122630992196209
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,485,500,10,0.85,0.8711538461538462,0.85,0.8572222222222223
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,485,500,10,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,485,500,10,0.75,0.6602941176470588,0.75,0.6954301075268817
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,31,500,10,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,31,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,31,500,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,31,500,10,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,9,50,200,0.75,0.845,0.75,0.7668650793650794
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,9,50,200,0.775,0.6297297297297297,0.775,0.6887912087912087
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,9,50,200,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,9,50,200,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,203,50,200,0.675,0.8583333333333334,0.675,0.7007575757575758
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,203,50,200,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,203,50,200,0.725,0.7086021505376344,0.725,0.7099677158999192
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,203,50,200,0.775,0.6815151515151514,0.775,0.718943533697632
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,10,50,200,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,10,50,200,0.775,0.7297297297297297,0.775,0.7097435897435898
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,10,50,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,10,50,200,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,255,50,200,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,255,50,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,255,50,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,255,50,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,472,50,200,0.675,0.8444444444444444,0.675,0.6944388944388944
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,472,50,200,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,472,50,200,0.825,0.8084482758620689,0.825,0.8112573099415205
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,472,50,200,0.775,0.7848484848484849,0.775,0.7510070257611241
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,19,50,200,0.875,0.892,0.875,0.8784067085953877
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,19,50,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,19,50,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,19,50,200,0.9,0.9166666666666667,0.9,0.8966666666666667
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,7,100,100,0.775,0.8524637681159419,0.775,0.7972276089923148
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,7,100,100,0.75,0.6157894736842106,0.75,0.6606060606060605
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,7,100,100,0.825,0.8334482758620689,0.825,0.8195906432748539
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,7,100,100,0.8,0.78,0.8,0.7828133552271483
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,170,100,100,0.7,0.8296176046176045,0.7,0.7184519104084323
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,170,100,100,0.825,0.7620967741935484,0.825,0.791949152542373
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,170,100,100,0.8,0.8104166666666666,0.8,0.7788095238095238
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,170,100,100,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,7,100,100,0.925,0.9407407407407409,0.925,0.9275324675324675
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,7,100,100,0.825,0.76,0.825,0.7746031746031746
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,7,100,100,0.9,0.905,0.9,0.8981527093596059
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,7,100,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,255,100,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,255,100,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,255,100,100,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,255,100,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,480,100,100,0.725,0.8298245614035087,0.725,0.7399797365754812
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,480,100,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,480,100,100,0.825,0.8084482758620689,0.825,0.8112573099415205
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,480,100,100,0.875,0.8825862068965519,0.875,0.8691520467836258
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,21,100,100,0.9,0.9333333333333333,0.9,0.9061538461538461
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,21,100,100,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,21,100,100,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,21,100,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,6,200,50,0.875,0.8986666666666666,0.875,0.88062893081761
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,6,200,50,0.75,0.6157894736842106,0.75,0.6606060606060605
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,6,200,50,0.85,0.8875,0.85,0.8592307692307692
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,6,200,50,0.825,0.8511428571428571,0.825,0.8302744425385935
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,22,200,50,0.625,0.8020833333333333,0.625,0.6522727272727272
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,22,200,50,0.675,0.5252252252252252,0.675,0.5885714285714285
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,22,200,50,0.8,0.82875,0.8,0.78
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,22,200,50,0.775,0.7911827956989247,0.775,0.7570298627925747
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,25,200,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,25,200,50,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,25,200,50,0.95,0.96,0.95,0.951851851851852
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,25,200,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,246,200,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,246,200,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,246,200,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,246,200,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,489,200,50,0.7,0.8594444444444445,0.7,0.7225702075702074
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,489,200,50,0.95,0.95,0.95,0.95
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,489,200,50,0.85,0.8316666666666667,0.85,0.8359195402298851
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,489,200,50,0.825,0.8287634408602151,0.825,0.8157586763518967
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,22,200,50,0.9,0.9080769230769231,0.9,0.9009259259259259
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,22,200,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,22,200,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,22,200,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,21,500,20,0.95,0.9550000000000001,0.95,0.9496031746031746
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,21,500,20,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,21,500,20,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,21,500,20,0.95,0.9533333333333334,0.95,0.9472906403940886
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,135,500,20,0.65,0.8363636363636363,0.65,0.6683720930232557
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,135,500,20,0.775,0.64,0.775,0.7
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,135,500,20,0.775,0.7643103448275862,0.775,0.7644736842105263
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,135,500,20,0.825,0.8170967741935484,0.825,0.8058380414312618
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,26,500,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,26,500,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,26,500,20,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,26,500,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,256,500,20,0.9,0.9,0.9,0.9
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,256,500,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,256,500,20,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,256,500,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,497,500,20,0.725,0.8571428571428571,0.725,0.7443628834933184
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,497,500,20,0.9,0.9,0.9,0.9
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,497,500,20,0.75,0.6885416666666667,0.75,0.7154761904761905
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,497,500,20,0.825,0.833763440860215,0.825,0.8029808985741189
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,30,500,20,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,30,500,20,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,30,500,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,30,500,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,16,1000,10,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,16,1000,10,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,16,1000,10,0.925,0.932258064516129,0.925,0.9167877320419692
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,16,1000,10,0.9,0.8966666666666667,0.9,0.8945812807881772
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,26,1000,10,0.7,0.8375,0.7,0.7244927536231884
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,26,1000,10,0.725,0.6025641025641025,0.725,0.6250746268656717
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,26,1000,10,0.775,0.7728494623655913,0.775,0.763458434221146
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,26,1000,10,0.725,0.696969696969697,0.725,0.6975800156128024
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,10,1000,10,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,10,1000,10,0.775,0.6297297297297297,0.775,0.6887912087912087
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,10,1000,10,0.85,0.865625,0.85,0.8307142857142857
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,10,1000,10,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,244,1000,10,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,244,1000,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,244,1000,10,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,244,1000,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,504,1000,10,0.725,0.8247451963241437,0.725,0.7371026136983583
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,504,1000,10,0.9,0.9,0.9,0.9
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,504,1000,10,0.8,0.7833333333333334,0.8,0.7867816091954023
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,504,1000,10,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,25,1000,10,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,25,1000,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,25,1000,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,25,1000,10,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,22,100,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,22,100,200,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,22,100,200,0.925,0.9407407407407409,0.925,0.9275324675324675
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,22,100,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,367,100,200,0.725,0.8544444444444445,0.725,0.7426978818283166
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,367,100,200,0.925,0.9290740740740742,0.925,0.9257070707070707
