Type,34046_at,40304_at,41107_at,41641_at,32052_at,36894_at,36908_at,37247_at,38702_at,40808_at,41214_at,36133_at,36139_at,36156_at,37363_at,39105_at,39556_at,40607_at,41792_at,32562_at,1910_s_at,1814_at,1555_f_at,607_s_at
1,0.4065792855307119,0.03818457054737349,0.24355587940613896,0.08178323412698413,0.036933779456519066,0.13433179944857002,0.2158824760556923,0.3414454277286136,0.3050094412973453,0.0054846024820778055,0.04809005386541233,0.1436616655794738,0.19622838539267173,0.2722149584559432,0.1332094175960347,0.5065968375465807,0.28168313620342933,0.24530423069988438,0.07680289859889972,0.3182034632034632,0.5304109901385168,0.2522509646991568,0.4705446461652464,0.15115681233933162
1,0.24085496444787116,0.1635329570052205,0.2836779305947718,0.2097904265873016,0.2541615992343528,0.1501926162181895,0.3795010813558308,0.6488569321533924,0.17152615794735088,0.005852712146345585,0.0527748274030802,0.10940965427266798,0.272735649129273,0.14452173235959212,0.2254104708798017,0.467469030113808,0.2966895149955672,0.21322133486058523,0.07647880067146441,0.24308441558441557,0.6558171350396169,0.3428826639988567,0.2154413451190035,0.25280940139551966
1,0.19646477626431366,0.06070766662422364,0.33798615538755805,0.2015904017857143,0.12015157848546348,0.1378094588492982,0.1254422595851979,0.5352138643067847,0.3066755525935799,0.005145432256824787,0.0497733480009104,0.28050119591215483,0.3783746429558647,0.186589753655585,0.49514017967781904,0.501661798771276,0.3454278115337211,0.3158229660504629,0.14331361045091162,0.26451298701298703,0.5365957931938664,0.15906102615406603,0.5269147303234002,0.14716121924348147
1,0.10985465033267655,0.04436710382977519,0.23326350305127969,0.02838231646825397,0.21760988683627672,0.12883671332366248,0.23744979419356768,0.42241887905604725,0.14461846051316224,0.0038385271909181094,0.5648945451786663,0.02928897586431833,0.10150803157345127,0.14931852173884833,0.1942766418835192,0.24906838553731492,0.13503578610504463,0.31882444027278417,0.04273106520185484,0.14656926406926407,0.4815025936270877,0.3151207660425897,0.267012473755712,0.12934263679764965
1,0.09214997572746222,0.009768968493131306,0.13566809363329993,0.025731646825396828,0.010224076655513588,0.06034027264081158,0.03931750002491603,0.13587758112094397,0.3386926580028879,0.0038037998641003946,0.018208026705105837,0.08449119373776909,0.002856353082097115,0.050431986814912386,0.31898621437422553,0.18828683653942993,0.1870607823210154,0.2895627180841473,0.028404274768560837,0.2071374458874459,0.37713047939349026,0.18504359011004717,0.2994759964007833,0.11737054719059861
1,0.1916959364916188,0.0682200812076454,0.1791146734675289,0.12355840773809523,0.08339653832113683,0.14676299078708463,0.13198520984282966,0.3558259587020649,0.19910029990003328,0.005893227360966253,0.44396290114558834,0.09176994998912807,0.09373752265118708,0.055832227546580925,0.14656908302354396,0.4824252190552925,0.14018206586373166,0.10521068652094138,0.06870876061628467,0.1859090909090909,0.7922248190161318,0.3395598113477205,0.37008415815381357,0.07322805728975394
4,0.0,0.05138434984366821,0.5661262410055561,0.0642361111111111,0.2850106770720045,0.6754632876370169,0.05812412170983785,0.2556784660766962,0.0,0.7608629972229715,0.02584212123511115,0.2711459012828876,0.12316103074418747,0.09783698378143381,0.22661090458488226,0.266995669251687,0.3806300949250762,0.6608122010457433,0.8970781325311216,0.6232467532467533,0.22578806361511713,0.21074746319851367,0.26309567917570886,0.6068307014322439
3,0.6914817670407493,0.28756560983546253,0.12514800983696145,0.11325024801587302,0.0701490250670036,0.07008156168042039,0.09191026241565922,0.1623156342182891,0.5608685993557703,0.002496894798193716,0.8990971853425386,0.3343879104153077,0.44807887220123466,0.03792659306290493,0.060408921933085495,0.09124785980461275,0.019179622461997527,0.07571563418074602,0.03536822510678611,0.12215367965367965,0.48902696232115367,0.11059025296555668,0.13091268371001605,0.12746235769372016
1,0.05322824752277335,0.014374036189748595,0.09846069769560067,0.14885602678571427,0.23084226872175873,0.032346075144342075,0.12301543797402753,0.23635693215339232,0.019493502165944674,0.004269146043457776,0.35792049161672107,0.23721461187214612,0.04978654135569274,0.07387736960097589,0.0,0.03706314835330849,0.5952602330962008,0.21625462683084626,0.03792776771319826,0.13037878787878787,0.4227897166961181,0.23128483635843938,0.3144021595299846,0.09464561145795079
1,0.35963334190011137,0.03600582884144702,0.403861918207487,0.06488715277777778,0.3953486172766185,0.13387067334018615,0.1333007763835873,0.24646017699115047,0.1580584249694546,0.004612946578953156,0.6019933995903195,0.08983474668406176,0.10900211922970607,0.22018187893987223,0.12929832713754646,0.08429851948836742,0.24042640603714835,0.22638327659168284,0.08316020409859225,0.14444805194805194,0.587185772102833,0.2310132914106046,0.38285784858589605,0.20346676459786997
3,0.41174790827836316,0.7080344637324392,0.0,0.7170758928571429,0.020667558156469697,0.0034680526068035307,0.02087963562793386,0.11216814159292036,0.9502388092857937,0.004409212928289228,0.9895683180335331,0.5751902587519026,0.47415461162812117,0.04383133210263864,0.129182156133829,0.009668647396515257,0.08625424351849847,0.11663325803132987,0.020717336746056806,0.05615800865800865,0.3303311862281252,0.045576675718164934,0.0,0.04327579875137716
3,0.6580427767783203,0.23030997552452498,0.11950086528827761,1.0,0.037938124050743045,0.04128039349427915,0.1101587649620778,0.16327433628318586,0.38292791291791617,0.004301558215154311,0.12178514528487977,0.6138290932811481,0.34994932276789825,0.02402774578476253,0.17158457249070633,0.017222278175042804,0.06653404545159686,0.09693807205659316,0.029467980786810042,0.03531385281385282,0.30678903266260044,0.08172073745891097,0.289842798920235,0.03199412412780022
1,0.4718295782289615,0.5166588854462884,0.14746333910192183,0.2839936755952381,0.44867156040347805,0.1207477928390958,0.1487487168243021,0.3300884955752213,0.2357547484171942,0.006225452120855728,0.04795728700402094,0.27190693629049795,0.41718111735618413,0.045498934227046955,0.18726765799256503,0.4211904522106959,0.28998637749475636,0.12138470839034013,0.06766998520783818,0.06542207792207792,0.6422504702730434,0.2921680720308704,0.743908678699342,0.15319867792875505
2,0.09777549330363518,0.030219430414668305,0.23116859458967118,0.051370287698412696,0.5135756748117564,0.475372983774125,0.3267588227672743,0.8938790560471978,0.22214817283127847,0.00698945331084546,0.6123681814733328,0.04247662535333768,0.23968795110414934,0.39861206188945164,0.20810099132589835,0.20445160640547888,0.727463403031548,0.9047376626682364,0.07320458058404108,0.944047619047619,0.3796956050846491,1.0,0.28740803472185467,0.7062357693720163
1,0.21416945086952796,0.050266683643874766,0.2767328536296566,0.09905133928571427,0.0390748681206651,0.08369438867166859,0.2273488344279777,0.29867256637168144,0.30089970009996664,0.005256559702641476,0.04319190501479402,0.41721569906501416,0.05454712982585459,0.09139530281253751,0.35306304213135065,0.37471044415348975,0.23266374035072543,0.1385344745298928,0.0710647032426413,0.20219155844155845,0.8050504474719262,0.1366942975560955,0.5211806842040262,0.11339698861549763
1,0.4733430423484394,0.05908068418148635,0.2950177611804354,0.08060515873015874,0.07464871581965679,0.07161864870836655,0.15670191454797333,0.35929203539823007,0.5246029101410641,0.008986274602864079,0.3293945831120552,0.22732115677321157,0.3265456555791025,0.07990863876298962,0.11446716232961585,0.5822338604089031,0.5056544208272968,0.21336981768430432,0.086426113982748,0.19941558441558443,0.33728552699082254,0.1839216807203087,0.22272799449531572,0.08342269555637165
1,0.2479368342899569,0.08187258605322355,0.3042399125603425,0.09439329117063491,0.009281203246435145,0.06066690363425013,0.03795210141822059,0.4095132743362832,0.2226202376985449,0.008949232120925183,0.05197348456111069,0.27447271145901286,0.16554562486562854,0.03483147161020935,0.1351456009913259,0.8772786786181891,0.31978290483707045,0.08754653345636196,0.06870045041301709,0.09268398268398267,0.7052670580858461,0.23135629555523798,0.34127278180631276,0.070106500183621
1,0.32116850852394413,0.02331536578809615,0.1453684306403133,0.08486793154761904,0.02776795289604939,0.05745823446341252,0.12220815850583534,0.2373156342182891,0.3227257580806398,0.00938448128370721,0.19328010014414687,0.25784953250706677,0.17924383427009424,0.02935823273107158,0.16387856257744732,0.183905730687884,0.2877808290267477,0.23216350080074666,0.048805823790449905,0.10814935064935066,0.6194493530182978,0.14436186937258824,0.5150761304892465,0.09445464561145794
1,0.23552928410291557,0.030799485024687687,0.08101830767829492,0.06683252728174602,0.004550759121851019,0.17347948469157384,0.1102036138214218,0.20608407079646018,0.0719204709541264,0.006832022762605151,0.015827706547302936,0.3247390737116765,0.006557326699222942,0.056129086679622485,0.1163258983890954,0.022308389565918015,0.19493156312841908,0.26373200971501903,0.037607824887396744,0.1880735930735931,0.3665279598700336,0.11415606688580822,0.45196633673847453,0.04207124495042233
3,0.6397955395642366,1.0,0.0641224155205392,0.4439949156746032,0.05300896722734692,0.08572142218977259,0.05926029281321945,0.1839233038348083,0.7411418416083528,0.009049941368696557,0.5776875806084516,1.0,0.3538806474400319,0.04726711157685731,0.11814591078066913,0.12579313123174538,0.23415572902026074,0.12347407383838706,0.06276696527997074,0.14712121212121212,0.43664139542837593,0.07198799485493783,0.44425625011027015,0.0656188027910393
4,0.3925012136268882,0.050266683643874766,0.8791328900628471,0.1956690228174603,0.014980054964696624,0.8675799525424379,0.0605758593539771,0.39859882005899705,0.5985782516938798,0.37016436443782824,0.23601206281769213,0.1060882800608828,0.9905709634816793,0.06328128295055269,0.30134758364312264,0.15328834726558563,0.5537872726879581,0.38691442086395794,0.3646434091777885,0.03790043290043291,0.5036196773641908,0.14334714877804777,0.4702976411016426,0.2841718692618435
1,0.18829778120448898,0.08167451862541206,0.2972037526186355,0.11689298115079365,0.5366283149518728,0.20526836578828545,0.30006876825099416,0.638716814159292,0.37170943018993663,0.009054571678938918,0.06527387906835598,0.0880734942378778,0.2225498326115667,0.07762136347562024,0.24531443618339527,0.5181790714069896,0.27165005297640926,0.17627032358649652,0.10640384263799091,0.1370887445887446,0.7055235706549621,0.2689438330713163,0.5796503114028123,0.20866691149467498
1,0.147905422770496,0.03019467198619187,0.08315875762819927,0.23899894593253967,0.11750453468204267,0.041256376509467486,0.19725724309078405,0.33043879056047204,0.26317616350105516,0.005010574471015994,0.22002598437144372,0.41340726244835835,0.1262477348812924,0.07969191537405873,0.06043796468401487,0.5073018430859099,0.21244621272731204,0.17947331021243648,0.040048947097246,0.184237012987013,0.4982329134127572,0.20589252536801486,0.21031599004922458,0.1129305912596401
3,1.0,0.4556541176803474,0.04340103834593313,0.20735677083333334,0.015118128703638907,0.2009645221100362,0.009757118510619212,0.14505899705014752,0.6612240364323003,0.003758654339237365,0.3659434033836583,0.569406392694064,0.21336650388525444,0.03189207953878148,0.36617100371747213,0.11904522106959411,0.08037278093714186,0.11437419792760402,0.05571160270580218,0.08877705627705627,0.5134811605768682,0.030984707731885098,0.3412551385874839,0.07623944179214102
1,0.214455010137354,0.0651500360765672,0.16363056744694415,0.10393415178571427,0.11170543764646693,0.19251054345633228,0.24669862563162143,0.40825958702064896,0.4070309896701099,0.004375643179032103,0.0410723769061528,0.09435746901500328,0.27178353143524064,0.3071080729462377,0.20236988847583645,0.418370430053379,0.39347417129759765,0.2892021169408296,0.0678694300862599,0.30825757575757573,1.0,0.31124767757610405,0.2550503713897564,0.23507895703268455
2,0.1906964790542277,0.01553414540978736,0.14687129975407595,0.05699714781746031,0.697052976813069,0.41269826020962025,0.6774569700110628,0.6705014749262538,0.24991669443518827,0.002444803807967143,0.007425460890675975,0.07465753424657534,0.2588224454068,0.27703608055102247,0.1821948574969021,0.3698257629167086,0.7100352455294398,0.901280134058778,0.029343327737796465,0.43726190476190474,0.10511315054437666,0.8791624982135201,0.27241129871733805,0.5629379360998898
1,0.26137239784117194,0.04341920971096303,0.0965479551871755,0.08958023313492063,0.05896694363376036,0.10241803003083778,0.07172827571085442,0.26268436578171095,0.35982450294346324,0.004266830888336596,0.2869471208557772,0.19479234616220917,0.10912497312571022,0.04111580101678308,0.10315985130111524,0.26125490986000605,0.21806819901831467,0.211344087732137,0.04597204447620788,0.16942640692640693,0.4218776720059283,0.3203087037301701,0.21549427477549002,0.21903782592728607
1,0.20611667951683374,0.03643025904390023,0.1831223244375626,0.10539124503968253,0.002245116823623092,0.06014813676231831,0.0816847224852248,0.26216814159292035,0.20148839275796956,0.00942383892076729,0.1540285259085047,0.13942161339421616,0.055161399305875485,0.027054735633153488,0.14265799256505576,0.26075133447477084,0.17659523861007198,0.11235907389141662,0.05195539082885967,0.3871753246753247,0.6112409508065895,0.06975846791482065,0.49012861906526234,0.15562247521116415
1,0.07156115251720495,0.03238402444717966,0.17556243738045357,0.11588541666666666,0.008216333177606332,0.21929428491829422,0.02768669583503593,0.3755899705014749,0.3756525602576919,0.011909157943355099,0.5918746680828465,0.1549032398347467,0.13394146011855398,0.4831212061240579,0.39544609665427505,0.11844093060731191,0.2811209375743291,0.34087413959506613,0.036764339255738195,0.18293290043290045,0.47107108248304164,0.33015578104902105,0.3811640995783271,0.127947117150202
1,0.1632113995259716,0.058125716225966635,0.28190181255123414,0.06532118055555555,0.18795240427990767,0.06492271334287608,0.2678373880024318,0.5117994100294986,0.4373264467399755,0.004897131870078125,0.7063244442758516,0.03433355077190694,0.2017568107128597,0.07364215334801949,0.11862995662949194,0.28462080773491794,0.34903885657448047,0.11862186727756742,0.07066996858743164,0.3476515151515151,0.6975716810123695,0.23402172359582682,0.37571234496021455,0.15633492471538743
1,0.23364459293526374,0.12499469462246932,0.44384734493123235,0.1460813492063492,0.05240560390237998,0.1600395799909696,0.07604373262106702,0.6433628318584071,0.4612351438409419,0.0171506691377089,0.08904863060465823,0.37247227658186566,0.32989342424521634,0.04077838735736973,0.49395910780669144,0.8478195185819317,0.1832118840140982,0.30118680199815456,0.4092359599115794,0.15694805194805195,0.6752550874992875,0.17920537373159925,0.5356481236436776,0.14190231362467867
1,0.26242896713212827,0.06801493994312635,0.2521632206940523,0.07259889632936509,0.00041989548007104156,0.07630676414360234,0.23548641079561877,0.35685840707964606,0.7381428412751305,0.008721189341488854,0.5954973067293833,0.052141769949989134,0.10126232378144288,0.04395948440597352,0.22757899628252787,0.3299929499446067,0.42238415464786905,0.34778919681398285,0.057577243339372086,0.28106060606060607,0.5364817876075927,0.27893382878376455,0.22297499955891953,0.06381197208960705
1,0.3507096147805477,0.03304189126098213,0.17335367519810546,0.10606553819444443,0.016469549066299983,0.0894584650264667,0.1198461185803841,0.24498525073746313,0.430412084860602,0.009411684356381088,0.1838915863743267,0.13858991085018482,0.22609723885868732,0.025354689887647736,0.03616790582403965,0.34253197703696237,0.3475901139533375,0.15792739189920138,0.044746289494241025,0.15530844155844156,0.47115658667274696,0.2972988423610119,0.4403570987490958,0.07477781858244582
1,0.32510922641994344,0.055062744931596,0.27823572274341923,0.06836712549603174,0.035041412664577276,0.09422343481309982,0.08225280803691559,0.5200958702064897,0.6469510163278906,0.008283625023585643,0.04867327972081026,0.2962546205696891,0.31740839706379187,0.09498518948696902,0.25123915737298635,0.24312619599153992,0.11894825610309857,0.13729358236024053,0.069498229926704,0.14051406926406929,0.6170267343099812,0.09862083750178648,0.44672630074630815,0.07526992287917737
2,0.10091664524972159,0.007512414583421754,0.07304854722652336,0.06727430555555555,0.6556970548682342,0.23184075778390478,0.525907691081057,1.0,0.11968232811285127,0.0017595178920975648,0.011228283134815267,0.022983257229832573,0.11701833594397862,0.4910309609476133,0.10831009913258983,0.36730788599053277,0.5229095941358358,0.8233160456902862,0.04191666528163278,0.8409090909090909,0.26369492105113146,0.9866514220380164,0.3051923993013285,0.5919059860448035
1,0.26302864159456296,0.03156345938910347,0.19059112851807994,0.0642671130952381,0.12151623879569438,0.054518555522465484,0.172040224443625,0.1433628318584071,0.32328112851271795,0.001967881853003856,0.6139613838100296,0.325951293759513,0.2536011548266224,0.05376881324478387,0.14153500619578685,0.43438412730385734,0.36830497113326266,0.21077136826922055,0.06764505459803546,0.23154761904761906,0.1763666419654563,0.1705016435615264,0.25190987843822227,0.20540580242379725
1,0.25396213484108626,0.07293125645487598,0.1273795427634575,0.13860987103174605,0.04427249325235529,0.11245712968211119,0.172648175648066,0.27806047197640116,0.14600688659335775,0.0056015178156974465,0.5112045747667097,0.10306044792346163,0.10746644552965386,0.04571468430734491,0.12720724907063194,0.5965354013495819,0.34153566717841155,0.10585234443772736,0.06297056526002626,0.3201136363636363,0.546200763837428,0.1909532656852937,0.22706822632721113,0.122453176643408
4,0.2112567463377024,0.07833566769944683,0.8079060023681573,0.21392919146825395,0.26963909794345786,0.9519852439645315,0.0734125995395517,0.5775073746312684,0.5562590247695213,0.26674175486443036,0.06052272209999242,0.2175364209610785,1.0,0.050913774588209344,0.3538181536555142,0.46469936549501456,0.6743140095573767,0.5507440050059924,0.5934980969634516,0.19716450216450218,0.6848885595394174,0.07887666142632557,0.57541593888389,0.1459419757620272
1,0.4048088180701904,0.04680050365717357,0.20343382821750614,0.11467633928571429,0.0017211931840749913,0.20682466640408095,0.050081226267478594,0.337094395280236,0.4616239031433966,0.008422534330856503,0.20364539867991807,0.4660360948032181,0.3388617586535213,0.04282557984861807,0.14889250309789342,0.3816094269312116,0.5478625640582091,0.24513453604420546,0.0754815762793558,0.16024891774891775,0.4386364931881662,0.2082463913105617,0.3436546163482066,0.11809034153507161
1,0.4778834347068735,0.09503699616598049,0.16677293013935693,0.07955109126984126,0.03655171239807605,0.0411074712036352,0.02681961788771839,0.3300516224188791,0.2815728090636454,0.004746067998421064,0.036378120021242695,0.14438464883670366,0.049095488190669216,0.04948301089781232,0.29056304213135065,0.5830395810252794,0.11202888836032605,0.050919002619661244,0.04819917895191716,0.12371753246753246,0.5471983127173231,0.14350435901100472,0.46239347906632083,0.09008446566287183
4,0.09709015106085268,0.025635584228173677,0.8014391110301485,0.05397445436507937,0.11808709237511421,0.5821044642771367,0.07077150004484885,0.26474926253687314,0.10974119737865157,0.48172705941729865,0.7132709961307943,0.14571646010002176,0.22270339998157188,0.08936919867500251,0.35439900867410157,0.16769060328331148,0.4499535104979782,0.6024690572401286,0.6823341698937955,0.44392857142857145,0.3904691329875164,0.1138345005002144,0.39697242364897056,0.2095629820051414
1,0.22776207201804735,0.03244061514084009,0.05911285180799707,0.0935484871031746,0.029093839074111554,0.05330809948795787,0.3084505217417304,0.2922566371681416,0.2144840608685993,0.003123144258473178,0.6707381837493362,0.29182430963252887,0.09671672962928836,0.19322447417001107,0.09723513011152415,0.2509819720012086,0.2785694207191817,0.45225746921632887,0.04816593813884687,0.16191558441558443,0.011913583765604533,0.21574960697441764,0.3595335132941654,0.09376423062798382
4,0.27453668008795223,0.11497814184457367,0.9887512523909281,0.18905009920634921,0.05571369937375048,0.9128471655154524,0.05452624654912944,0.2895280235988201,0.3934799511274019,0.5971977362413226,0.08854601320081937,0.17763644270493584,0.4576307626155594,0.04034364283466406,0.26351456009913254,0.581931715177762,0.6758708672995004,0.47337384793237663,0.3841225256369771,0.06074675324675325,0.9650572878071025,0.0951407746176933,0.5889659309444415,0.15381564450973192
2,0.26037294040378084,0.023400251828586786,0.120229529101011,0.07313368055555555,0.5126375299553815,0.17635191607504827,0.66881608977745,0.6121681415929203,0.14167499722314786,0.005470711551350719,0.5350883847962977,0.01289410741465536,0.2120151110292085,0.4117582171581335,0.05932465923172243,0.9661597341121966,0.7785802322312798,0.6569198298811078,0.026418136187611144,0.6481926406926406,0.04583024568203841,0.46004001715020726,0.24234725383298927,0.5463826661770107
1,0.19106770610240154,0.020117991596281987,0.12482921941889061,0.08479042658730158,0.04022863498031976,0.1643049964935202,0.19291986007155884,0.31541297935103246,0.2596356769965567,0.008761704556109522,0.0206926636825734,0.20940421830832792,0.1689855339537455,0.08477842628971505,0.17565055762081783,0.2618592003222882,0.566025904382987,0.36309353357302704,0.06518523443083418,0.27088744588744584,0.5008265405004845,0.22389595540946122,0.5127472256038392,0.1658024237972824
1,0.06959079356920529,0.10276869968733642,0.08051735130704071,0.4134269593253968,0.04354807897817868,0.006273236432805281,0.11422506154260145,0.1424778761061947,0.229367988448295,0.00692231381233121,0.017041574994309992,0.48306153511632965,0.0841242052888602,0.20045940167473972,0.0768277571251549,0.22973109074428444,0.22014400934114645,0.12481041925185868,0.03153722140043545,0.336569264069264,0.5475688308727128,0.13107045876804346,0.23948905238271673,0.28865222181417555
1,0.33581769896341984,0.04155171682016892,0.3002778030786046,0.19125124007936506,0.033908451436818025,0.08242629187361301,0.15498769147971336,0.3460545722713864,0.26674441852715763,0.008189861241177812,0.642193308550186,0.31871058925853446,0.2978439141251267,0.03968990386955069,0.2013437112763321,0.906183905730688,0.40242610331480955,0.11671280240117939,0.07830289028869646,0.19576839826839829,0.43162514963233195,0.0946977275975418,0.30757423384322236,0.09988982739625413
1,0.3115451611982067,0.03493060566189889,0.24560524637945166,0.06153893849206348,0.10644350419800912,0.14480320482645326,0.03731425097421689,0.18687315634218293,0.23170054426302342,0.002200554942682547,0.030858811926257498,0.011959121548162645,0.15728370035934763,0.09745739341459378,0.21774318463444858,0.27988719911370735,0.3525634095184552,0.30086862451875657,0.038941612511842034,0.281991341991342,0.3892720743316422,0.12491067600400174,0.259814040473544,0.15092177745134044
1,0.21718210114509268,0.06768246961787135,0.244944894799162,0.11494760664682539,0.17307543176414739,0.10403197141018126,0.19213749663633556,0.45258112094395286,0.259524602910141,0.0028372226010073237,0.05259464380547759,0.16450858882365732,0.2901501888878651,0.04011004876276251,0.23677586741016107,0.4582032430254809,0.2760611499124267,0.1470139043558497,0.06799823823690727,0.17765151515151517,0.6610898934047768,0.20894669143918823,0.31888353711251083,0.11390378259272861
2,0.15054684599788687,0.033402656933067355,0.23877402313507604,0.04301525297619048,0.38698286183358144,0.2896160164468312,0.6349302849397531,0.7616519174041299,0.23747639675663662,0.0034229568466661187,0.713764130187391,0.051261143726897156,0.376117202616788,0.23168638698102373,0.18614467162329612,0.47376372242924764,0.5102385019568837,0.7244795146732848,0.06648162614057539,0.745064935064935,0.500598529327937,0.5803487208803774,0.1263607332521745,0.9509658464928388
1,0.30529141323281644,0.05937778532320359,0.3011658621003734,0.10982452876984126,0.05323782917819645,0.11277415388162507,0.22549009836849815,0.3851032448377581,0.27274241919360215,0.006814659099196294,0.05731735073211441,0.24219395520765385,0.08928406892103564,0.07572341164142012,0.1718943618339529,0.4376070097693624,0.1270352671524639,0.1944912872400225,0.08342613060315454,0.07807359307359306,0.9208801231260332,0.13128483635843932,0.3119673953316043,0.10306279838413517
1,0.20017704674605213,0.05383189734448169,0.176291101193187,0.0667937748015873,0.08047996701361634,0.13091178081138982,0.12843716674805905,0.44085545722713865,0.14167499722314786,0.012653480314814794,0.048118503907139065,0.05380517503805175,0.10304370527350348,0.10719372410593492,0.36624845105328374,0.4478799476281599,0.18433628127229873,0.18109601535736633,0.0654428507321289,0.2786038961038961,0.4808755629025822,0.2560811776475633,0.4783429488875951,0.06395886889460155
1,0.15654359062223364,0.020669750859471158,0.08224792786228254,0.08169022817460317,0.022167455074020764,0.060090495998770324,0.029042128028543807,0.23635693215339232,0.23503276685549257,0.006088857968706048,0.6441942948182992,0.1406827571211133,0.1403912896587733,0.04013600365964046,0.13007280049566297,0.3158424816194984,0.4191623240426406,0.13404817207038083,0.064470556949823,0.10594155844155846,0.3101521974576754,0.09678433614406175,0.04795426877679566,0.04771208226221079
1,0.29758131300151347,0.00782366339855411,0.060251389015393016,0.10100446428571427,0.1213781650567521,0.07117673618783203,0.264179714362598,0.22964601769911505,0.11662779073642117,0.004797001411087047,0.020000379333889692,0.10085888236573168,0.17417611105992198,0.03647311883773972,0.3164885377942998,0.45845503071809846,0.26343330378186686,0.23381802369361632,0.048706101351239046,0.18945887445887447,0.49421421649660835,0.16071173360011434,0.351135341131636,0.16117517443995594
3,0.667866015591536,0.45838461864946306,0.09518171053830038,0.6407800099206349,0.07753124154771204,0.1255896169771262,0.15006428336505975,0.2061209439528024,0.41913806508941465,0.008545237552279096,0.5834629390789773,0.5231680800173951,0.5104579378973556,0.09980955594415804,0.17960037174721188,0.23073824151475475,0.25210283910307696,0.16981132075471697,0.04458424053052337,0.2000974025974026,0.3852818788120618,0.19646991567814778,0.0801707863582632,0.19744399559309583
4,0.09894628630172193,0.040221835519148874,0.7803534019491756,0.12982080853174602,0.027694187473874744,0.44787833956173806,0.010953088093126164,0.0,0.16172386982117073,0.22997361880739417,0.6577649647219482,0.24055229397695152,0.2744248901993304,0.054810253482011635,0.45198265179677816,0.057709739147950447,0.7542327069863991,0.6258657078918621,1.0,0.14751082251082254,0.4802485321780767,0.034114620551665,0.3344095696818928,0.07161219243481454
1,0.1407236071846712,0.033657315054539276,0.23904727206485105,0.10847594246031747,0.013622014628250646,0.1258393936191675,0.07883432831358322,0.23414454277286137,0.08547150949683437,0.002102160850032354,0.0312381458159472,0.05696890628397478,0.18222304124819555,0.04216697434034007,0.44102385377943,0.13757679524624836,0.2657253443466603,0.15302215575848208,0.10713514052553723,0.46373376623376616,0.5533831157726729,0.21169072459625557,0.29128954286420017,0.09950789570326847
1,0.3559496273451555,0.36522218921098426,0.3148738500774205,0.15865265376984125,0.06020393302099667,0.1880337774874391,0.15085163000687682,0.32949852507374633,0.40664223036765523,0.005065559405144043,0.20166337910628934,0.6841487279843445,0.2534475874566172,0.05755498382685487,0.2517812887236679,0.39822741464397216,0.19847773909659003,0.1353633056518926,0.07134309505210497,0.19234848484848488,0.879553098101807,0.1544947834786337,0.5309903138728631,0.1174586852735953
1,0.2074873640023987,0.10367415078590325,0.3759905273704345,0.08747209821428571,0.02408535605056147,0.2481146666922848,0.2357654703648704,0.5374631268436578,0.3198378318338331,0.006234712741340452,0.06432554434413171,0.2173733420308763,0.17362326852790316,0.07207350426795835,0.2642115861214374,0.5303655957296807,0.35546089476074116,0.14017839150678246,0.06841790350191966,0.3182792207792208,0.8289346177962721,0.2716592825496642,0.37781188800084686,0.2033198677928755
2,0.20811559439161598,0.0,0.05934055924947627,0.016121031746031748,0.459772310730221,0.05330809948795787,0.6308440555328543,0.4088495575221239,0.18260579806731086,0.0014527598385410815,0.017221758591912606,0.01664492280930637,0.22709542676372121,0.6142226346166949,0.03880111524163569,0.29046228220364584,0.19337470538629528,0.6737726303732223,0.03121312347300015,0.8157359307359308,0.12067491307074048,0.6352865513791626,0.3224827537535948,0.5368637532133677
1,0.07607298894885633,0.0011035185263783386,0.1304308224792786,0.023933531746031748,0.5071921286620277,0.320684387999193,0.5462690732232377,0.37411504424778763,0.12984560701988226,0.0,0.48355587588195126,0.0,0.4372984428268681,0.10050060507353346,0.3852230483271375,0.0,0.301143857979977,0.7164190185285352,0.03567570262768627,0.2400865800865801,0.4837257025594254,0.41294840645991143,0.2834206672665361,0.273360264414249
1,0.08168422856163797,0.0672934085989559,0.249430731396302,0.18353174603174602,0.0564381136479271,0.2529660976242399,0.07166349402513529,0.45490412979351036,0.3452737976230146,0.005877600063898282,0.03879163189439345,0.30075559904327026,0.3364507509444393,0.030245565768086506,0.28068850681536556,0.3207775203948031,0.11012606223106362,0.0955911207271416,0.08316851430185983,0.11147727272727272,0.7846719489254973,0.10841074746319851,0.47525538559254754,0.14861549761292692
1,0.34347068734115765,0.03766110663101453,0.17797613626013295,0.06640625,0.014102435582926521,0.05134831352732652,0.06895761284471331,0.2674041297935103,0.6278462734644007,0.008490831406931344,0.24912753205371366,0.12028701891715592,0.15602444792530482,0.1621921505903117,0.10188197026022304,0.17212206667338098,0.40653447791208075,0.365501076500472,0.04807452590290358,0.0790909090909091,0.39736647095707683,0.16064027440331574,0.1400518710633568,0.05025339698861549
1,0.23605756874839376,0.023937863418360853,0.22875489570999177,0.14336867559523808,0.16416021849696336,0.06805452816231639,0.09019105614080548,0.3020280235988201,0.22317560813062307,0.006356258385202454,0.20885175631590927,0.380435964340074,0.25347830093061824,0.0,0.43974597273853777,0.28386544465706515,0.4281575021082448,0.2134281502221939,0.09893296990044376,0.1237391774891775,0.5795473978224933,0.11618550807488925,0.46855096243758715,0.07259640102827762
