Type,35343_at,35349_at,35330_at,35753_at,35741_at,35734_at,35299_at,35273_at,36147_at,36207_at,36107_at,35805_at,35806_at,35790_at,36096_at,35815_at,34841_at,33850_at,33835_at,33910_at,33885_at,33359_at,33366_at,34389_at,34396_at,34833_at,34796_at,34310_at,38054_at,38065_at,38378_at,37747_at,37755_at,37733_at,37725_at,38025_r_at,38023_at,38015_at,38743_f_at,38793_at,38825_at,38826_at
1,0.04755460696607784,0.26897478561372073,0.14330391701501782,0.23778655341132052,0.12826241823716078,0.18702153110047848,0.13113519151648606,0.333871923304788,0.6613523717501387,0.10975069647831988,0.06186176048611696,0.3276744346863979,0.5445149333523415,0.14162673228856368,0.5237541868890558,0.6973076150291341,0.2541087645454769,0.23270574203441813,0.08596503678470892,0.24564676616915426,0.2309315244097853,0.37211221122112215,0.3363312267055583,0.1565035937862277,0.1691961776278808,0.5134575569358177,0.2539774406462417,0.2620163240628779,0.16024458613527762,0.1294005470102627,0.45165837240744466,0.23391744483236723,0.18353206007526995,0.4286808138262962,0.3750358680057389,0.4301310043668123,0.4093230569226483,0.5404793831713041,0.34613565911837335,0.43205610326252664,0.031329953381782794,0.2815941629955947
1,0.17166341219744788,0.3327467042109305,0.10876296640346804,0.2120371060278668,0.08861148889320639,0.44506578947368414,0.4015761719881787,0.24462756503473904,0.20735591461341635,0.1192513750982213,0.27126761752046585,0.09233455501002695,0.2962434956162235,0.18203600569874367,0.40214642149155777,0.5344082780791642,0.49066878485386967,0.23464389163400923,0.08356397700659995,0.2844760572139304,0.1362701634440765,0.2139026402640264,0.3919340463458111,0.4251487750212536,0.15278948847667226,0.2412273716621543,0.20068835582701214,0.48949516324062875,0.3096977531190542,0.19177979073093623,0.9515720737565802,0.6705143410787966,0.0955647005029721,0.4191369503390942,0.2692969870875179,0.4934917702384952,0.20234005014393167,0.4493379148508213,0.28763200756580676,0.3194430328285395,0.03128286427349354,0.7089757709251101
1,0.3206938831115754,0.09228209394598748,0.06019507663725034,0.15059732260387948,0.13872158538954726,0.4029904306220095,0.20739410094454425,0.3399579899822264,0.3176230608191529,0.10233588113436674,0.11017807409908009,0.11755756863287462,0.24121462684439374,0.48238570133402403,0.4096657324492446,0.443841671689773,0.594732920068459,0.2813511671494292,0.12159061339389209,0.10167910447761194,0.1947441512658904,0.16591034103410343,0.16063036784961918,0.20032460004637143,0.32072091062394603,0.3752720709242448,0.4565190621613634,0.6356370918984281,0.37113476928439676,0.25282914711565,0.22831746397031327,0.6100095217413093,0.17417607541064328,0.0766243710347845,0.26520803443328556,0.20120927107826672,0.45528832760702015,0.31612470667113646,0.41107550044659275,0.17969305823762577,0.012188230862201572,0.4009498898678414
1,0.08217610462740112,0.4140535005759632,0.1377922278990556,0.40504930084693147,0.08721909202771841,0.037858851674641134,0.36506924726198065,0.1860289761404642,0.20262315028539735,0.3187370526466176,0.09553548822685459,0.3092109812599405,0.3396535747380426,0.13139489703406287,0.42214095290177034,0.47287522603978305,0.1996527919945626,0.1794172772192878,0.11108745534975042,0.1646455223880597,0.06449631449631449,0.09722222222222222,0.11213741695025117,0.38936548419506917,0.14435778527262505,0.28592663375272076,0.3736454536498867,0.5096168379685612,0.3009542345063979,0.10814744184879432,0.6071397750481834,0.4335232113325426,0.14667088741162815,0.43316560927586956,0.4985294117647059,0.2737655357742694,0.3660507010864519,0.43538384177003014,0.6759312772552936,0.27218213233052135,0.035685695898538664,0.7307957048458149
3,0.3586758094546115,0.28439779854089337,0.1119987614181762,0.2091125847552343,0.0576549446279386,0.6870813397129185,0.3454250449093122,0.21699789949911127,0.3501887737756544,0.06836202585898993,0.7152924297409066,0.46635778991770965,0.7604961151899635,0.5486983551353452,0.37118053182035676,0.4753867791842476,0.19659015534282695,0.17669108877151135,0.07314361412722067,0.18788868159203984,0.4937506676637111,0.23734873487348737,0.2758061902446929,0.4151016307288044,0.07690415964024731,0.42660720921590495,0.027127869175450695,0.5164752116082225,0.2662415941671145,0.4395403106416079,0.1095417541639099,0.3702620984581461,0.13749076712039673,0.16828921461387006,0.5853658536585366,0.2935841451125294,0.38852261119881143,0.482651692926584,0.39357957232175694,0.3304197581054985,0.02571065312593197,0.1349807268722467
1,0.14569728895145542,0.22232177140663,0.2299427155906487,0.15372674664083646,1.0,0.2831937799043062,0.47992119140059114,0.15069747401303388,0.2497360745790613,0.05664690335023931,0.4152249134948097,0.18138441324942947,0.38363390120464747,0.2523636834606916,0.6976553421286485,0.5994575045207957,0.0,0.2967711705571648,0.09852624606722968,0.2879353233830846,0.3640903749599401,0.4526952695269527,0.64349376114082,0.5482649354664194,0.2344716132658797,0.8510909380474597,0.12709338981381144,0.4722264207980653,0.455200360198109,0.27892504955712244,0.13681212783706814,0.16942017606869014,0.13720938412296435,0.12612119886239337,0.6393830703012912,0.4145112529392006,0.39502275048751045,0.5362051625879987,0.5517784899910682,0.5048277263949589,0.08022414415545684,0.15143171806167402
4,0.4639934607874302,0.5833866632535518,0.12624245239201115,0.6598241561731614,0.21698724175895343,0.13421052631578945,0.3384133974618996,0.2566381213981795,0.20366095872027482,0.814843917422673,0.7888429403325176,0.36940737155106834,0.43588281417064645,0.1357984717005569,0.5230022557932872,0.8238898935101466,0.525512418418402,0.5643636053842223,0.302367941712204,0.3258706467661692,0.32934515543211196,0.43612486248624865,0.5738940204180846,0.5243836463405209,0.2188378302417088,0.7826086956521738,0.0660033494237021,0.39187197702539295,0.6133970457945419,0.06235415150678745,0.0407041969910537,0.3527888679150727,0.2322113186310717,0.7130824764821702,0.6384146341463415,0.6700537453812563,0.5099823567647879,0.5672980221253772,0.4797457048284559,0.40898465291188124,0.047340250200128706,0.24311674008810572
1,0.14348122246946096,0.42336490464610266,0.11769623780771017,0.2790651466607058,0.0879071951298491,0.3715011961722488,0.287042939097178,0.213039263208919,0.3094100595845188,0.099442817344096,0.172883787661406,0.37234631076689023,0.4472877610663625,0.354552519103743,0.26505571125845917,0.5753465943339361,0.1465111327661177,0.21937297665701141,0.0565845811747451,0.1216962064676617,0.17901399423138553,0.0464452695269527,0.22135796467347268,0.3250251178607311,0.2598896852164137,0.1708870839305622,0.22785316717564774,0.4953427297460702,0.45521488431540574,0.6423355832685118,0.4790294278399448,0.803902243455891,0.11135732123386444,0.3255031721723911,0.4422525107604017,0.22778804165267047,0.3079440988021172,0.3898759637948374,0.4854200598959702,0.28097367618660435,0.014758511356323282,0.2508259911894273
1,0.06918850188456474,0.20462690387815183,0.15688187025855396,0.07403819884260981,0.09149342659154197,0.383791866028708,0.257315871820131,0.27810093176065054,0.029541753896254925,0.030752196585470386,0.269115537176133,0.2746698015351635,0.5213129945113691,0.2902473772827353,0.17468726502153253,0.4199819168173599,0.38551962462228845,0.3416254898619867,0.07002105362761099,0.26819029850746273,0.21096837944664032,0.3256325632563256,0.4614932749959488,0.32761418965917,0.05085370994940978,0.5976270106704888,0.161418825731455,0.46067298972188636,0.2506426921903821,0.4536672270594435,0.15854500474642577,0.4644104037552411,0.14964299532200767,0.3609986873769416,0.19973098995695845,0.38171817265703734,0.4228340607298728,0.5636523633925579,0.3607155992224032,0.6053460717552597,0.031459448429578235,0.28032075991189426
1,0.09387402933563418,0.08357865096633817,1.0,0.22179171944465137,0.15162554238715106,0.35514354066985643,0.1398852639508605,0.2773738352991867,0.45060568647449323,0.07307664833202372,0.545953244999578,0.4757623954083396,0.5939838905125097,0.4447610413158916,0.37189828422995413,0.6799276672694395,0.4181727359827051,0.16766058953825183,0.02457833605374589,0.1609919154228856,0.3198643307338959,0.1272002200220022,0.4044320207421812,0.22459231779890254,0.08266582349634624,0.23151244890375328,0.40534183824253767,0.3871863663845224,1.0,0.03660954005971947,0.057388602824842504,0.3272305096637322,0.11754774717737682,0.5085867425071101,0.4038378766140603,0.19793416190796104,0.3605255826910577,0.4151860543077439,0.4624073976777177,0.36761866043297087,0.0201698347172299,0.14551211453744495
1,0.09278416057399755,0.40317419685140155,0.4094132218609692,0.18447457963887443,0.07060747360922219,0.8082535885167464,0.3827432346294257,0.1410028545268487,0.3937051550450015,0.13939567111936568,0.8794835007173603,0.29226886107461447,0.5713878394753723,0.39968915943530625,0.1532914074782965,0.38828611613421743,0.31401033435148257,0.25310955869824503,0.04837603198258936,0.2273787313432836,0.18344728127336823,0.43254950495049505,0.26981040350024305,0.35899219414174205,0.16821247892074195,0.4046822742474916,0.21858683873509996,0.3561819830713422,0.41005940363974386,0.8232002609590244,0.590858096251762,0.8005278719743413,0.11990432978087298,0.406311529205863,0.2751076040172166,0.42962714141753444,0.010353793295570637,0.44627891384512236,0.2758367046708349,0.41660737879865833,0.02914815803104742,0.2691354625550661
1,0.10179374233686025,0.23851273518494814,0.17866542808484287,0.42804808384869486,0.17809727349264942,0.25257177033492817,0.257692530567306,0.25006732374643176,0.3810367348399449,0.38367026216158295,0.1996792978310406,0.44184357928220724,0.2984532040772685,0.36510814661313296,0.09617882288604825,0.3732167972674302,0.6070244110156653,0.2914039870506049,0.1750526340690275,0.23725124378109455,0.10714667236406368,0.2317794279427943,0.793185869389078,0.28873946981992427,0.39102023608768965,0.4211923342358125,0.19139739927100777,0.730520707376058,0.1607674543579614,0.23749780443128501,0.22472168685096225,0.2256485642216394,0.10492068516759874,0.4424633559396194,0.10911047345767576,0.35329190460194826,0.36242919491131953,0.4279249078109286,0.30520674617769145,0.4293119219432869,0.03614089061200144,0.40267070484581496
1,0.14900322419508652,0.23761679252527837,0.18711874903235795,0.19601122618781508,0.18434686872611872,0.6314593301435407,0.38471344961464915,0.4136909570743792,0.3982858267575643,0.12803771697978428,0.21866824204574226,0.35101306963557155,0.3791432033644593,0.45868410827613,0.6494975733132817,0.08217801888687964,0.21482676449634364,0.22729596183336173,0.13897759799399143,0.21152052238805974,0.20353060570451878,0.20572057205720573,0.4888996921082483,0.4162609166087024,0.33607363687464864,0.1632956415565111,0.3438700620628509,0.5598171100362758,0.32910197382754064,0.2331568514290016,0.4337370192445992,0.4363296192973958,0.11659807956104251,0.3583460949464013,0.33428981348637016,0.28157541148807524,0.3537932955706194,0.40345289976533694,0.16944254715494142,0.26811667852424026,0.03198920089783233,0.2689289647577093
1,0.07364788156759458,0.4830090874184052,0.20339061774268463,0.6641581600973598,0.4193462210996696,0.752183014354067,0.39065306832010194,0.167447622125276,0.7313418147333012,0.1896135438245589,0.6460038821841506,0.3883548855542493,0.3752940337871551,0.8687346198678926,0.23041561282384299,0.4205846895720313,0.2783682861518052,0.2676137331743057,0.3005464480874317,0.523320895522388,0.6207937186198056,0.31669416941694173,0.3535893696321504,0.569248009892573,0.38504777965148956,0.7483410309497266,0.22455299970446263,0.31202766021765416,0.2783256597580282,0.6421097533435375,0.19535137934010297,0.34751014817165865,0.27725018465759205,0.5534893896302777,0.7709110473457675,0.4271498152502519,0.4094855604048658,0.5453402614817298,0.36946356328482116,0.46854355117389973,0.035571897220172975,0.41981002202643175
1,0.10222968984151493,0.2979009343402022,0.13980492336274966,0.17698631497901296,0.047762450618483256,0.2982655502392344,0.2616909080373182,0.1752571767113696,0.39383040778714196,0.08926351882277306,0.20499620221115708,0.07783002558605905,0.4218404733052961,0.13968397875922803,0.32961924943605164,0.5610809724733775,0.0867446792829827,0.2854404498210939,0.05618243323161356,0.20623445273631844,0.18318021578891144,0.2783278327832784,0.2958191541079242,0.507844501120643,0.1336776278808319,0.13085947868556563,0.2419342921879618,0.363229292623942,0.43919478293706704,0.38591824956715937,0.43710266662831176,0.6286186793177755,0.09412261264113116,0.29271494202581494,0.062123385939741774,0.33582465569365133,0.16022843346643145,0.42222594703318805,0.3449272316502916,0.4535013720906596,0.023269867679605705,0.29845814977973567
1,0.08095908451024024,0.23566491744528353,0.17033596531970893,0.2211397561036187,0.16280519396412146,0.3763456937799043,0.3581155473141334,0.37480476113534755,0.1591872886359976,0.07854132438031287,0.19305426618280022,0.5206071502662333,0.29250124741606665,0.3088330527133791,0.1511723289356757,0.6363271046815352,0.5707886698821623,0.24993610495825525,0.0946585290847586,0.28591417910447764,0.5889595128725563,0.22215346534653468,0.4159982174688057,0.34844269263467037,0.42587127599775154,0.4047884482667091,0.2764567530292582,0.5810157194679565,0.32340851984720626,0.23540260457180137,0.24625320024163624,0.14171524982042333,0.6862227849882172,0.6358017939181798,0.27003228120516504,0.3840275445078939,0.38401894326306996,0.4420465973851827,0.49532391110177065,0.49740827319849573,0.07232102214757727,0.34622797356828194
1,0.496011988556378,0.3396473825675157,0.44918098776900445,0.19423167672552963,0.2554999676186775,0.18287499999999995,0.20623515095323638,0.3090790111488123,0.5383130244958577,0.02456361168654904,0.22443539539201618,0.15687020261392712,0.3948727635611946,0.27502914130294,0.14037186410554375,0.49859353023909986,0.22009466331468996,0.2810670471971375,0.0625458330376363,0.26417389614427866,0.35924847772673857,0.2946692794279428,0.30566358774914926,0.4964834994976428,0.2534664839797639,0.13466422466422467,0.5626292976061471,0.3980369558645708,0.2791883923254564,0.5941660602714978,0.16338261945171592,0.4032591082972788,0.1587587492525764,0.26629840297527896,0.3832245337159254,0.3820120927107827,0.2184511096666357,0.4901385350318471,0.4330021541533127,0.48399227563776803,0.135726506459056,0.2691354625550661
1,0.09053176513328187,0.3050684756175605,0.13937141972441555,0.3443608275588009,0.1055631111974613,0.5087918660287081,0.40928318943037606,0.26977971670167494,0.3370730223486678,0.11012215158225587,0.21259177989703776,0.31360210220593315,0.3454273291039988,0.1762077451107369,0.8320117574680428,0.5610809724733775,0.23128638928240947,0.3166212301925371,0.11104014382702908,0.26717972636815923,0.3554107467150945,0.17484873487348734,0.44409333981526494,0.42932220418888634,0.3583473861720067,0.23475075648988694,0.3837799231602798,0.34271085247883915,0.13447880205080537,0.12252528040549018,0.3436699939590944,0.4681689858510265,0.2068165031127994,0.4568475169547145,0.3999641319942611,0.4612025529056097,0.4348128888476182,0.30196111297351663,0.32128408553564863,0.5533082630348612,0.039758903765559024,0.3270925110132159
1,0.06904318604967986,0.3306028414181492,0.08979718222635083,0.05173484340461466,0.12628715756751505,0.5007177033492822,0.25908327055687547,0.004201001777346893,0.13462880455204254,0.22233016644046,0.6177314541311504,0.1821796556254754,0.31527550074844957,0.1596295816604066,0.15144575842504612,0.3976290938316255,0.15059328349042309,0.2324501618674391,0.030421309109833698,0.1629353233830846,0.1289659224441833,0.21514026402640263,0.19972451790633608,0.33742947677563956,0.15563518830803819,0.1531029357116314,0.34581568318392275,0.3551995163240629,0.32006797286894884,0.7857124934132939,0.22791473693294595,0.6195646726692614,0.2456121838837888,0.3554473856924087,0.07019368723098998,0.31751763520322474,0.15391401244312378,0.34001005698960773,0.2948563022119477,0.324931395467019,0.014150277040920433,0.1232103524229075
1,0.19296126424776353,0.2775502367848458,0.2070908809413222,0.26121997864043905,0.1236318891263519,0.23851674641148324,0.1566900388248247,0.3469058006139925,0.5589135219281766,0.13482391599399957,0.22605283146257069,0.3300255860590553,0.8413286763133508,0.2881751068514441,0.45990840112106085,0.3986337150894113,0.272861272386318,0.28906116885329697,0.11238852222458781,0.3051927860696518,0.2633265676743938,0.3387651265126512,0.29525198509155726,0.4290130612875802,0.17885750421585156,0.35313478791739666,0.21426460447246576,0.4126738210399033,0.2922688123629286,0.06072315760419543,0.24526076575669536,0.3227870303860481,0.13186310717174912,0.19962809013345,0.3066714490674319,0.47631844138394364,0.4000371436530783,0.5204492122024807,0.2920191246781905,0.1976826913304197,0.04267058029477781,0.31098568281938327
1,0.023196040143499387,0.12744784333802636,0.13596531970893327,0.3030201425626506,0.09705491872288062,0.05675837320574163,0.335023468737324,0.19224969031076636,0.5924365236996082,0.06159725694692478,0.21586209806734744,0.3853986584606873,0.5179627913607526,0.20907265898199712,0.29827739421696625,0.5303897930480209,0.3548932581049321,0.25911569262225254,0.05730608189624582,0.2386893656716418,0.4364784745219527,0.18189631463146316,0.45551774428779773,0.3590308370044053,0.19779370432827428,0.3951796995275256,0.15443675499950743,0.6324157345828295,0.3172357699960785,0.09604044864878429,0.12017087132871158,0.32471643586188464,0.09749920861031972,0.3561310435353315,0.07320659971305599,0.3234800134363453,0.48047636735072896,0.4182031511900771,0.43708296117270007,0.4198597418436833,0.03311149131205952,0.17418089207048457
1,0.06306707234003905,0.5260463330346858,0.3975228363523765,0.2562153838511785,0.21429959199533702,0.536303827751196,0.3384133974618996,0.14396509936984972,0.2837332474457387,0.10116436888349167,0.4089374630770529,0.48558190996473266,0.07256397462399314,0.08962569615334798,0.22920226946476172,0.6863572433192686,0.30655846442346274,0.3014994036462771,0.12577768315473234,0.2831156716417911,0.515382971904711,0.2878162816281628,0.3133608815426997,0.4172656310379473,0.44385890949971896,0.4141848489674577,0.4628854300068959,0.38833887545344625,0.19826872521822486,0.3119965874589115,0.3034548226562725,0.2375590932629504,0.24747634624177833,0.5206191205425509,0.4192252510760402,0.39544843802485724,0.2770452223976228,0.5071237009721756,0.5304471181631902,0.48622827523122264,0.2232887033229214,0.44865088105726875
1,0.11287407474683257,0.3100601561500064,0.2268152964855241,0.2539428259195788,0.14183019234505534,0.24659090909090906,0.3502346873732399,0.43970485269564274,0.5847871598046058,0.14269590685048933,0.34889020170478524,0.19338220040107876,0.5321120536032504,0.5090661831368993,0.32384305147310133,0.749146071930882,0.35701826936462566,0.37979212813085705,0.13095829489272112,0.453280472636816,0.3788858027988462,0.4190731573157316,0.43372224923027064,0.5361310765901539,0.37292720629567166,0.4340393905611296,0.19549798049453254,0.4522558948004837,0.19367910415244513,0.3585175520036133,0.2117481230043437,0.18537326896413478,0.23161337976152788,0.4946948151389192,0.42514347202295555,0.5885119247564663,0.5314792459838426,0.6438987596379484,0.4671885672253455,0.7705051326354304,0.04543314131441398,0.48692180616740094
2,0.07449252985786296,0.548764879047741,0.14175568973525315,0.28431810843702654,0.22888737776050772,0.10915071770334928,0.40928318943037606,0.052135509236818006,0.14860343192513467,0.42713050932209434,0.13929445522828932,0.024514210635502395,0.09409081188965712,0.2278849889910633,0.2644404949073757,0.6179425356640547,0.23163032174062578,0.35350996762651216,0.14344853689115983,0.3374533582089552,0.07290887725670335,0.21376512651265125,0.14977313239345325,0.43140891877270265,0.3445404721753794,0.4967351489090619,0.15610530982169243,0.2668530834340992,0.09851708762399967,0.06639399794243847,0.5327503380030493,0.2827456024589479,0.1401990784706834,0.17310216582804636,0.12998565279770447,0.264779979845482,0.14982821060451298,0.4397418706000671,0.6161403877475963,0.5369448114645797,0.024839504622580794,0.15714482378854625
1,0.21397756686798966,0.2695507487520799,0.11689115962223255,0.3890917219283213,0.08177902985557928,0.6343301435406699,0.1818392536362056,0.22992405881402486,0.7778911016873333,0.28166297592685186,0.43273693982614575,0.8836180070534541,0.7714733765770903,0.24815438414713112,0.16310069040946062,0.29254571026722925,0.2517667482823849,0.12365820412336004,0.1027369715894306,0.12546641791044777,0.2619111206067728,0.16577282728272827,0.2532814778804084,0.24600046371435197,0.1388069139966273,0.08945161119074163,0.21686287065313764,0.6556076178960097,0.2741427139765581,0.4095300228339147,0.4812012772200328,0.4042062709854167,0.08170658787942738,0.11819076788448916,0.28733859397417505,0.2151494793416191,0.3149781781038165,0.3844284277572913,0.39725739505070146,0.28834231121048887,0.037066976408356746,0.5753716960352423
1,0.054438944643749154,0.24504031741968516,0.21006347731847036,0.12475473760027815,0.10980506443883166,0.45017942583732057,0.27148403546386973,0.2101578068616362,0.2672535652298388,0.08620615758268448,0.281078572031395,0.456330820828435,0.2632404305367453,0.18760523248283897,0.5461070476450884,0.4277677315651999,0.2902871836026106,0.18014142102572842,0.0492512951529345,0.29213308457711445,0.23071787202221986,0.2566006600660066,0.23703613676875707,0.35899219414174205,0.12359471613265881,0.4695015129797738,0.4083710964437001,0.2983298065296251,0.2654863400676824,0.13328984016259757,0.4824382245490896,0.6818067921754672,0.097710245858394,0.5723583460949464,0.21958393113342903,0.35085656701377227,0.4688457609805925,0.5123198122695273,0.17333053118268274,0.29332249212318323,0.032695537522171116,0.3248898678414097
1,0.10012261023568411,0.10604121336234482,0.21000154822727976,0.10900827062066906,0.0,0.23116028708133968,0.43246218925653357,0.11908224268864111,0.29944351995991914,0.12949496392599472,0.25993754747236053,0.2159601687296867,0.7364031648727635,0.2017225747960108,0.8541595461070475,0.762607996785212,0.18535502837442777,0.2956210598057591,0.09684668701062145,0.5101834577114428,0.13785920307659438,0.44286303630363033,0.2969129800680603,0.7861503980214855,0.39347948285553674,0.5029463290332856,0.24619495616195447,0.43500604594921405,0.3144035671232081,0.28617669937018547,0.3834249057906395,0.3587524848403856,0.19967640955295274,0.7218879894990154,0.27327833572453375,0.5356063150822977,0.4025443402358622,0.5871605766007376,0.526559134135449,0.7231425957922554,0.0436986924924265,0.4143034140969163
1,0.09213023931701558,0.32554716498144126,0.14751509521597772,0.22004073218587786,0.3317790298555792,0.4351674641148324,0.37886075215854437,0.33634943717347976,0.3269454434841735,0.08223444531752268,0.15731285340535064,0.18957886729825044,0.3184831420628697,0.3701593057894055,0.5967940392371316,0.33222824994976896,0.22128778138997843,0.20489010052819903,0.058477042083599454,0.23204291044776124,0.3928266210874906,0.30672442244224424,0.545170960946362,0.3931524847360693,0.18047358066329397,0.21309125656951747,0.4912570190129051,0.45913316203143895,0.27234172343175844,0.24650590921637017,0.46273336593504594,0.37777926264971684,0.12423059336639583,0.6192299278057317,0.17216642754662845,0.4685925428283507,0.49011050236790793,0.49178679182031515,0.4066095728471602,0.3080597621709523,0.02443924720212215,0.32158590308370044
1,0.05719994550656192,0.38375143990784594,0.2030190431955411,0.14569207460944292,0.1052959652872223,0.34007177033492825,0.47496668018774996,0.3935207626433995,0.13186429760051532,0.1421958711336524,0.21206430922440714,0.17514348938524305,0.49957231449141065,0.3177373397228338,0.2762150522933898,0.4609202330721318,0.03633400755013635,0.26167149429204295,0.07379414756463937,0.38219060945273636,0.20163444076487555,0.3242230473047305,0.40169745584184086,0.44392920627560095,0.17652121978639684,0.25986091203482503,0.2023753817357896,0.4236982315598549,0.2679554400081335,0.14678945123328233,0.4707879066823922,0.32376426173095235,0.17185466568182617,0.32350689127105664,0.2859397417503587,0.4979425596237824,0.30290649085337545,0.46107106939322834,0.3444018284032995,0.4296676491513365,0.03851496648825127,0.4270718612334802
1,0.25884383088869717,0.2569115576603097,0.13492800743149094,0.31079402925763105,0.10095686807849232,0.23594497607655499,0.30865735643506986,0.1217213335487693,0.3469143092311271,0.08124151725123223,0.40792471938560226,0.45591591176267204,0.7555420913821369,0.06893537106592407,0.29480825757057894,0.5794153104279687,0.999041902437826,0.34113562787527685,0.1072907056513614,0.34833644278606973,0.2765463091550048,0.38706683168316836,0.506968076486793,0.5871782981683283,0.27924747048903875,0.6953867388649996,0.4933627228844449,0.6132387394195888,0.3369885695196875,0.14183373899079119,0.20710237896614217,0.2465212234602342,0.17238225880201188,0.47186064318529863,0.15170373027259684,0.482784682566342,0.33252855418330396,0.4515588333892055,0.45626017968791055,0.21216587051529626,0.11104396553077274,0.2811123348017621
1,0.07966940647563689,0.2781261999232049,0.16513392165969965,0.0,0.03913282818470305,0.5532894736842106,0.3309381700179637,0.17035600797113157,0.19476801402830715,0.07684834631045075,0.5919486876529665,0.13691999170181865,0.4944757288473875,0.2239347234814143,0.18993095905393395,0.666365280289331,0.23734615164145856,0.313256091327313,0.06344475196934213,0.23903917910447764,0.1342004059395364,0.20510176017601758,0.29553556959974076,0.44879820697117245,0.09974002248454185,0.16913521261347347,0.7002881489508423,0.3313746977025393,0.39684245689968195,0.25343136024891477,0.5377556597531858,0.47663832417352964,0.11431184270690443,0.2990045941807044,0.1999282639885222,0.406029559959691,0.2080044572383694,0.4993295340261482,0.3915830399831871,0.5276959040552902,0.016143715958498797,0.3504955947136564
1,0.07039643976204532,0.20523486496864202,0.13062393559374516,0.11021905968258698,0.09877112881290069,0.2145035885167464,0.08779046184157153,0.20049011687402377,0.34043695313758116,0.05687549110650761,0.2210102118322221,0.41755411105732654,0.4408724784375222,0.28616759487113064,0.15722195638799644,0.5128591520996585,0.38912272656550684,0.26791191003578124,0.0233600643436709,0.12192941542288559,0.22175782501869457,0.04280115511551156,0.3746151353103225,0.20302960043280005,0.11484682405845978,0.3068694590433721,1.0,0.65625,0.6445948497480066,0.09055779991468649,0.11172798665247534,0.2623991447137631,0.11114628398579016,0.14384161015095162,0.2874641319942611,0.25655021834061137,0.37336335778623825,0.2880070398927254,0.5864551042925445,0.29154385608293526,0.26744259052881064,0.20364124449339208
1,0.11657962853639707,0.40170229105337263,0.20681220003096454,0.04640737153217592,0.11014506832459035,0.36261961722488034,0.3074694326939793,0.3276242796359131,0.19509009250809664,0.1475533966711908,0.23242467718794838,0.40484752091833204,0.5376719652149118,0.18125890428700941,0.2172055506186342,0.6035764516777176,0.14751426910258192,0.35845118418810706,0.15165708608331557,0.34903606965174133,0.210661254139515,0.3118124312431243,0.24080375952033706,0.48481335497333644,0.2516512085441259,0.054148749800923726,0.7743818343020392,0.20240704353083433,0.19338862180650973,0.3744511078212431,0.36061329574547657,0.4333227536207674,0.16854841546199573,0.29949682782760884,0.2300573888091822,0.45666778636210953,0.19746494567740738,0.385601743211532,0.49671622970629964,0.563370261205407,0.04128145160024486,0.44410792951541855
4,0.20700240679351528,0.4928324587226417,0.07688496671311348,0.5733551896281947,0.23546078621850913,0.10592105263157894,0.25496899808773255,0.20913448591587222,0.22606330631452748,0.7617544110293593,0.3998227698539961,0.26156559020814607,0.22161237436738182,0.07900531019298015,0.4381023993437692,0.6207554751858549,0.5449527911756757,0.49787016527517464,0.3887824379627658,0.11707089552238807,0.3338585621194317,0.1683855885588559,0.5964997569275644,0.42885848983692715,0.2697793704328274,0.43526039178213094,0.06219830558565659,0.3198873941958888,0.40732886958795084,0.03154091285474118,0.04283289704570952,0.5126371882464962,0.4526397242446625,0.3702690877269743,0.6909253945480631,0.2844306348673161,0.5595691336242921,0.4159403285283272,0.3581673934744917,0.24616322797032217,0.020059960131221646,0.2867566079295154
3,0.06019708460106263,0.3432100345577883,0.06168137482582443,0.09703698184437323,0.18947930833495238,0.12200956937799042,0.12951266152865504,0.24268864113750194,0.06738597527153009,0.09479248517751267,0.0,0.17920614065417326,0.16351842611732836,0.07201139748737208,0.4670517465308633,0.5261201527024312,0.43891513876036914,0.18065258135968648,0.07912852175147257,0.15360696517412936,0.15294840294840295,0.0429042904290429,0.2527548209366391,0.232939176134168,0.1850056211354693,0.3157084461432288,0.08821790956556004,0.5192147823458283,0.1399108219197978,0.1622462549870775,0.11589908811092255,0.17261079464777906,0.03468045443354085,0.0,0.13916786226685796,0.14813570708767215,0.22755130467081436,0.27254441837076765,0.4046655808332896,0.2710641325337941,0.03490087742705112,0.17999724669603523
1,0.04708233050270196,0.1676052732625112,0.07642049852918409,0.5700022353028835,0.07913995207564276,0.215311004784689,0.0649591470128064,0.06791619540044164,0.2639969939341887,0.01328666333309522,0.13735336315300872,0.4106562478390153,0.3149190961579585,0.3051418210076415,0.150078610978194,0.3522202129797067,0.7546123799307222,0.09379792128130857,0.08061883471719536,0.12880907960199006,0.16801089627176582,0.0768014301430143,0.29083616917841515,0.2158590308370044,0.17225267003934794,0.14227318575144665,0.33076790463993694,0.8950838875453446,0.1801426268318543,0.03768850525681882,0.037913873946437304,0.19312430048610993,0.08740459357743308,0.4685517392255523,0.10914634146341465,0.19701041316761841,0.20368650756801931,0.3098390881662756,0.3362055377502233,0.17511942270555947,0.05176662637931847,0.04185022026431718
