Type,34847_s_at,40825_at,36148_at,38032_at,36924_r_at,38711_at,40272_at,916_at,38982_at,37588_s_at,35109_at,36569_at,40478_at,31817_at,33157_at,33340_at,37446_at,33942_s_at,38803_at,40193_at,40175_at,37365_at,607_s_at,35622_at,34708_at,469_at,1596_g_at,41016_at,41008_at,40607_at,36970_at,32822_at,40471_at,34808_at,38398_at,34767_at,32611_at,39631_at,1815_g_at,34656_at,32652_g_at,36215_at,34355_at,37042_at,39760_at,41344_s_at,37286_at,1711_at,40380_at,34849_at,38175_at,1566_at,33450_at,37616_at,31841_at,34860_g_at,37114_at,32321_at,33341_at,39164_at,41430_at,274_at,37879_r_at,38368_at,41209_at,41346_at,32132_at,38937_at,32530_at,37537_at,36908_at,36401_at,32206_at,39162_at,38285_at,39435_at,40039_g_at,35958_at,40213_at,32648_at,36452_at,39182_at,1529_at,37718_at,33323_r_at,35835_at,32079_at,33397_at,39556_at,39770_at,38721_at,39124_r_at,36937_s_at,40284_at,37293_at,38404_at,39315_at,41745_at,40292_at,34264_at,32219_at,31432_g_at,635_s_at,33282_at,895_at,36046_at,40522_at,35174_i_at,39994_at,39735_at,41096_at,38784_g_at,33143_s_at,34885_at,39341_at,32893_s_at
1,0.08706330842468611,0.019719261906267792,0.01658085533095228,0.07214995200125385,0.005295358355100501,0.07438115837539054,0.03890908695084251,0.1439683528459734,0.09472428527140143,0.06180291420906606,0.08447414905903933,0.059650933373804824,0.10822638831391565,0.09089444645805646,0.035060243593661326,0.16668643913122835,0.10814384895125445,0.07548156194078254,0.034631526893718456,0.3595269799557315,0.0543474857536477,0.1870306353558231,0.1129305912596401,0.1221071108312823,0.056705858503952974,0.063711865528423,0.08558634436677054,0.08097735770668883,0.17115595031215808,0.17947331021243648,0.15949746665287973,0.10656568073769183,0.1857186976087532,0.28136058259397917,0.2550978147002217,0.08734379540831153,0.11009497055526205,0.09359729382756302,0.29426773855295346,0.19557457084361388,0.03914984753884129,0.2088017586821015,0.10850172245359657,0.2953387384221491,0.15899315308988765,0.09461331190318617,0.13286037241953716,0.220274454020584,0.11732212832255322,0.19677510209829605,0.17250864508016348,0.13227552642034168,0.24112300796812752,0.2590356900324455,0.07192001902690949,0.09025933545290193,0.1399667033645713,0.1515461143930027,0.14478978115965652,0.25693446789700525,0.013522692893879109,0.14225148214531916,0.055852230017539466,0.20497241367456728,0.02032038691772971,0.05394596015547252,0.12162120841487281,0.1416514961381431,0.20991058478506872,0.18178014326839392,0.19725724309078405,0.22349122556712797,0.08914932585145352,0.1349313858295542,0.014908213563995543,0.16790095484706258,0.24974172393657637,0.24389599718276794,0.3344185228015485,0.006297415626772547,0.23493342016417887,0.30181156784285196,0.20236207227989236,0.13640395337050176,0.3229313474063064,0.21495137763371155,0.1723824936673234,0.20854931872037916,0.21244621272731204,0.23815271757252418,0.15675822074942652,0.12790697674418602,0.053777570777470966,0.07757530930607853,0.4754151135208404,0.5407707123108942,0.14902426498908714,0.6784246539346864,0.14782047142395868,0.2533149243918475,0.39718787784234955,0.20508551256563187,0.22932500564376548,0.1965733115806919,0.593831204870371,0.30775743891621643,0.3036684822611511,0.13679574801633687,0.2315799279592597,0.4837068609927128,0.021553816443340913,0.4437902492227346,0.3844260892559927,0.1982551670076286,0.2159634778083531,0.1282086871325931
3,0.09160565944695216,0.13015463917525777,0.01932047763795988,0.054493270379875794,0.0045396767750136196,0.03637674510060956,0.04711107240823791,0.0900511733781998,0.05886317378587121,0.12454293221615863,0.19539370881173992,0.035726210350584306,0.12919155479330532,0.08324272079255769,0.03997686296765181,0.02443420332177405,0.10050325092752452,0.09726574404738648,0.2671113027159993,0.16311431317736488,0.06738054981526707,0.09921722891087534,0.07623944179214102,0.07442809989888004,0.0360389215487533,0.0971036551739351,0.04138240826525169,0.026402160365600322,0.19997425500418356,0.11437419792760402,0.06576362320339159,0.08972272741775948,0.07601694167475515,0.20806195189496896,0.36092771700733306,0.03315896541702993,0.1735886499233277,0.1519504955202793,0.0847023185366422,0.11386424484224895,0.03227820531436039,0.033197907390917186,0.23502493701475655,0.18337558673661483,0.14141502808988762,0.09296114210078474,0.23225652924028792,0.10538867040415026,0.1443274632925735,0.1496690606956767,0.22351461804464004,0.1142232816845451,0.18202191235059761,0.2213083830076209,0.06802120141342756,0.0888816158593604,0.24072930372438978,0.15974607317855016,0.3926172481534541,0.2083471470144031,0.016901939070821465,0.22193115492439913,0.06091831621147582,0.7897079802684726,0.014707163876953191,0.14075145051354754,0.13460127201565558,0.18690680287739264,0.14665051561180087,0.07839592957086428,0.009757118510619212,0.2626622913397061,0.047872340425531915,0.16225926144060313,0.014348712912425165,0.0841883799967632,0.09257512464627407,0.19785186054701256,0.12745738850620947,0.016716888825865,0.29750989700262204,0.22214623499454345,0.20174932718185318,0.039635073492143943,0.46489843174402695,0.5416388597578415,0.03816493104418801,0.0771252962085308,0.08037278093714186,0.5001000333444482,0.15705455008921748,0.06101165579164574,0.5068254654734577,0.038945669714900474,0.34869535750593017,0.13677218270116906,0.031069456926434705,0.9393426598417087,0.10694220213109462,0.20402366863905325,0.2661180233238426,0.12721746444410462,0.12642034765595606,0.443184172363787,0.7264486308485295,0.33384404483509394,0.3593012414740664,0.015807423094376986,0.2704757173021985,0.11797057610339615,0.02531840071520117,0.0335706236677875,0.16301118422076002,1.0,0.34425634920009146,0.12922109732201176
1,0.17063687744186928,0.05205236860413637,0.04656711566801724,0.15479105851928768,0.01242893659817575,0.10419261104192612,0.061751643662646405,0.06552404683033611,0.15484775371011875,0.25941238079488455,0.20059107276309532,0.07210198816208833,0.26444497013424806,0.1958439047964238,0.05809359584406513,0.2776054024457018,0.18205194137310363,0.12275629253959941,0.061281160449369806,0.0789424950837309,0.21807877763166136,0.2209440934557158,0.23507895703268455,0.26214870356590925,0.09285221974457734,0.12180971918911168,0.18579971363598083,0.09079767345243041,0.27881830469202545,0.2892021169408296,0.0997208148071554,0.12341661082926517,0.3591723285979,0.46340837991691886,0.31086315686895505,0.18247602441150826,0.1337577155522338,0.09606097039105008,0.448164977280671,0.36925822877841363,0.07088717874255844,0.12472172751558326,0.214304077330454,0.36890986219533617,0.36521242977528096,0.039732438309539576,0.2367779165923017,0.21931219144841432,0.2461640149190312,0.49263484016335735,0.34140207481923923,0.3025427095748907,0.23665338645418327,0.37282124801931643,0.14001766784452296,0.11047731853791327,0.347010015842754,0.2701378394468104,0.22896310339798742,0.277452388845913,0.03779960841843287,0.35838044027758625,0.11353670759208218,0.2461628366648906,0.0511432574289947,0.08502168728993373,0.29403131115459885,0.0,0.17072568177109063,0.33480618598112066,0.24669862563162143,0.2883435582822086,0.10141454290390461,0.20407562282819955,0.02435834482237625,0.31843340346334353,0.40668373534564073,0.2128770982509684,0.20707426215496003,0.00904353374929098,0.35574368905417214,0.38579847217169877,0.4020569011918493,0.48109477952356816,0.14104548686787782,0.36083039374582904,0.20605122431747816,0.34408323459715645,0.39347417129759765,0.08749583194398133,0.3294035177160337,0.3590429981596118,0.3472947647404549,0.14324905863367401,0.4570654015587936,0.6643420003520654,0.2405957119013994,0.5723110961625378,0.3168873103002906,0.13706771860618017,0.2709934084792699,0.25866595299994904,0.3476559560538791,0.1954112285063186,0.1606436904616208,0.5052818321103136,0.542116885028706,0.4243388935491412,0.3600049683269159,0.38230441358449063,0.11914315547593357,0.23430648015314504,0.6433726881017935,0.22306177465919738,0.26983213353623436,0.15343729588504246
2,0.0,0.134913983935235,0.025525486705398726,0.03015104911545168,0.0017572041178360407,0.139979462978742,0.036410937431967605,0.07123520542123433,0.1512757956031218,0.2251621557062272,0.04949385148447584,0.5406586735468204,0.22819208705423144,0.004107768515162496,0.029226873881346312,0.42802062420149667,0.09220144730558719,0.13492330173713948,0.12336114421930867,0.044303741655570154,0.04831235518817709,0.17320300393372273,0.5629379360998898,0.1525957300669681,0.3004986823434016,0.045397392627886966,0.5782026446559421,0.03986289987536352,0.06822423891356116,0.901280134058778,0.1611622376176197,0.15712644778405283,0.1581664166593135,0.2620647212677574,0.09386800496991253,0.11609997093868062,0.27234771851603673,1.0,0.8896423162064546,0.16473305685337816,0.0,0.06870547640249332,0.5023394518998405,0.810424458445242,1.0,0.4237614635529923,0.07710155273960378,0.18462890134716756,0.041782729805013914,0.47272215180960425,0.08417164413706382,0.15961462058005563,0.09148406374501991,0.2156492869538972,0.012843163903234579,0.15609999376597472,0.3196208479901184,0.5510028850116774,0.23165678696737552,0.3918296681032895,0.014453127229760198,0.23374235948343214,0.01963793535454774,0.4745363606675719,0.11322639245470209,0.042848827384193634,0.060543052837573386,0.35615687799360185,0.14649909947243425,0.17640757849635133,0.6774569700110628,0.06300470823227279,0.13492712960798067,0.1272748689557689,0.00893312432718276,0.2724065382748017,0.43143331985806044,0.21428571428571427,0.16350746643873498,0.0024833380601247874,0.6932871758838751,0.5963477628228446,0.6074586697424068,0.6717688798783578,0.023938430101067668,0.2588664314996663,0.17272727272727273,0.12400029620853084,0.7100352455294398,0.10156718906302104,0.8305824624012237,0.1877195917684457,0.4623795424553933,0.22834857450242066,0.14544222297526263,0.41064272622782766,0.6442932340480163,0.6910532788177548,0.02202131094607685,0.10398422090729781,0.14996684738094312,0.3961933527042872,0.11949732861765368,0.06418324010772736,0.059613091256841486,0.14700427384888315,0.5249914127287895,0.0004950563126555651,0.2058377841261955,0.17929327650213117,0.1121936910037611,0.3436259712988817,0.10399458677493117,0.19028354014110088,0.16647874663912257,0.3214565643370347
1,0.11385274816978341,0.0066172285117955835,0.020025928073603226,0.033648100621045,0.008621195401656633,0.07336523125996812,0.04989767927896547,0.08085859497348184,0.09762902856218578,0.18683277290851294,0.10133161220191589,0.06816815905296707,0.17011650600272044,0.07434255567637228,0.04680883572707033,0.16768570907099836,0.08794034456158395,0.1716978330689464,0.06295488550199071,0.08366916815844937,0.14565721084601413,0.24114912385266418,0.21903782592728607,0.17707438994142674,0.019894587472126496,0.09794189663159288,0.10109772874027906,0.07629829663481512,0.22333783870760118,0.211344087732137,0.12788749870747596,0.12300181870393412,0.3690549722050649,0.1751371865223858,0.28321192779009424,0.08637024120895087,0.23260698684329215,0.20042249981320345,0.424257252708843,0.3042679405743084,0.04575286772179468,0.15633348174532502,0.2521466399300735,0.370026858103868,0.1309691011235955,0.28326793986952825,0.17847581652686062,0.23784620533846534,0.12369576507247061,0.3240951978594564,0.25455831499528453,0.19944378228049264,0.2264940239043825,0.22557156870142608,0.09343571622723566,0.2706034536500218,0.25179237936682686,0.1744745157301827,0.26534498880491375,0.3409953217666778,0.01583450826830758,0.3197297669929684,0.06029190679027812,0.13370344270466303,0.045599581710562484,0.08308766922658055,0.14114481409001958,0.35438943777726717,0.11857477566503558,0.2162415478342371,0.07172827571085442,0.27176487373377084,0.1344984802431611,0.06237116437952765,0.05634667321384729,0.3178507849166531,0.26398059560706105,0.19221739640802912,0.4231736135552315,0.009321823596142939,0.20997926342307757,0.28407420880320117,0.238562091503268,0.23679675620881904,0.08393981634795825,0.24683001239393654,0.20137911623979735,0.26242224526066354,0.21806819901831467,0.2551183727909303,0.2932385929135866,0.25676203223467736,0.15784512680617005,0.27283485745024205,0.28810572687224667,0.3271307715406998,0.10591860315830015,0.6382290495159816,0.16661285114627059,0.2397370151216305,0.29037793985724875,0.38970025997859004,0.23681240123410335,0.21843277397969751,0.1827556076721437,0.30304007741311184,0.37420874429559836,0.025137859431510336,0.18226307291019747,0.34188092946514514,0.0034223493380547785,0.5281625763122999,0.24234293091915943,0.21256906869586828,0.10306953566669558,0.2305845852384063
1,0.09663164283275803,0.010182784137625706,0.031320521959453215,0.06545461669572714,0.005838722744479055,0.09811889624434687,0.039687377541690244,0.08192980107004176,0.04635458086778363,0.23565404332726972,0.08030436850329505,0.026553346486568524,0.16177775149328757,0.09343159759977447,0.05396821932160475,0.20430279248037966,0.11549057782022554,0.06161648524251968,0.03882534932670605,0.11981587139216393,0.08513369653704052,0.19612985258473395,0.15562247521116415,0.13015854845171998,0.009028988445165215,0.061235744380473384,0.06617254835902187,0.06649356044869131,0.1723627469910536,0.11235907389141662,0.18587529728052943,0.13361092498643948,0.16421071207976706,0.11867275244884352,0.2934928252978293,0.1084568439407149,0.21330360939654391,0.09322166296469886,0.1261796574624257,0.10950706073809649,0.05748511688688834,0.4020759127337489,0.2812483932335853,0.25534024448404824,0.23902738764044945,0.19180769594402952,0.13695044321494437,0.3484645636348422,0.1584438883905387,0.33189691592733417,0.27805721471235456,0.2182657926102503,0.24586653386454188,0.1592092356447597,0.03557352541451481,0.24771938574070615,0.23777556993636043,0.08974447039428493,0.11176213229932486,0.39717095811691905,0.01650807422925217,0.1999632336044855,0.08904409922325231,0.1300252659803028,0.133333109888121,0.12203090673526489,0.15906311154598826,0.37779034624153834,0.07185891203519229,0.2456316529423579,0.0816847224852248,0.23509773148808674,0.009527706336216975,0.08057011602567878,0.053532644620295,0.37866968765172354,0.2664061447244307,0.20466017138161754,0.46038010960832615,0.009608976176971071,0.11000668369008246,0.20445252819206983,0.1449923106497501,0.26127724277749614,0.06345160073009004,0.2986462007817714,0.21063889670700814,0.23846638033175357,0.17659523861007198,0.3966988996332111,0.3950420596482284,0.348223746584128,0.05349479357264047,0.07856374394835933,0.4311080989495086,0.35837138744783736,0.06229297727564513,0.5279637590523539,0.1661608007749435,0.23042735042735044,0.2884667888763212,0.2568499260845185,0.2566784558657536,0.1445903252537808,0.3336170018983974,0.40488670268526733,0.6285391824917806,0.04473383847412644,0.24178362936281206,0.2895641413446996,0.005664337373800868,0.18572909076920988,0.2436262385863394,0.2696212454352523,0.08812792228784092,0.09646472893533639
1,0.10425596479915032,0.020626462589336536,0.037030607684608245,0.1003761534392571,0.007193641658867735,0.061195953769854275,0.06421169504071059,0.09804446669655177,0.09142864845192682,0.19576282086617794,0.1545281608804946,0.03783882227955684,0.2270388550476078,0.1158632354717893,0.05118522722311957,0.12328892133601022,0.155273114645704,0.21591948049918339,0.11342023178556031,0.034162558752722685,0.187863986473793,0.26195017284539274,0.127947117150202,0.19041077595253086,0.013813095479424286,0.06255928352414356,0.09770066537522108,0.06422933111757374,0.21329729033919032,0.34087413959506613,0.27374625168028127,0.10853195494719374,0.3794670431483279,0.33109390225139756,0.23409749799010887,0.18616681197326357,0.403695733412368,0.2775728676325746,0.376162181055575,0.17958947976271722,0.03936401916654566,0.01185440783615316,0.5592575453750835,0.2926529280353422,0.12802844101123595,0.05652595253852699,0.1736569694806354,0.249769893732742,0.1330437656390161,0.36130122517955215,0.2569160641307765,0.17585419149781487,0.20512948207171317,0.21908247189315627,0.1079777113346018,0.10590050495605012,0.21640127816116644,0.09234899482529652,0.10535391055941114,0.3706486904630346,0.009201596008836271,0.3528654809504113,0.06705712853921324,0.265206854471391,0.01630591437132572,0.05435905139230525,0.28614236790606656,0.35166757984411173,0.1158652236974227,0.2583517439914307,0.02768669583503593,0.1839349407904123,0.30048320473852386,0.20012957182401794,0.12922812517705717,0.08871985758213301,0.28738265283205316,0.19292170442540205,0.41548091910101054,0.004395916052183778,0.529099758358897,0.1338814114223354,0.1594098423683199,0.14855549923973643,0.16390315781907425,0.39405567737629904,0.09324514494793133,0.442239336492891,0.2811209375743291,0.26918972990997003,0.1278358399184298,0.269087055936646,0.20292314004679687,0.3076116191500807,0.1780413419179939,0.17305561595891192,0.0718705867248684,0.524986598837515,0.7819825637713917,0.45109796186719264,0.24373025469012052,0.26282051282051283,0.2508089397245842,0.3580510669152682,0.15628904593438436,0.39037174421417625,0.27681436773148826,0.025598536833564823,0.20941497950565147,0.24144094596452634,0.010277524593770626,0.5884249684342006,0.38522562882075695,0.5222568495115003,0.316730664606117,0.3098546701502286
1,0.14110685430337974,0.0862413825817469,0.02047098973588083,0.17976999784495426,0.011567096422734702,0.07904568394835158,0.08452344668437324,0.07720834376400865,0.0707449891493348,0.25243922606251035,0.2151131190977648,0.06768250113826074,0.23345555621266778,0.1525915186661834,0.061809708822630635,0.15360923526190914,0.1868640487822797,0.0922918831904602,0.06374736895493621,0.08042839883949594,0.14661218611058927,0.14701792029244645,0.15633492471538743,0.17130292103104192,0.02911210216906548,0.09392716122912668,0.15262921474493948,0.07974657249688409,0.31344532406513487,0.11862186727756742,0.11567573156860718,0.10470310455952266,0.2843245389570282,0.2237807067029079,0.2873535215728311,0.11255448997384479,0.2014548406633764,0.14537865357053098,0.3369684259582896,0.21397448684970344,0.0822491650936547,0.10396260017809439,0.2032238161345056,0.24698787620171184,0.27016766151685395,0.16397608017396237,0.2110773990124338,0.2212994728474604,0.19694537557244698,0.3174059991550486,0.38875353662370327,0.22437425506555425,0.2489790836653387,0.3111559646872406,0.14934425115520522,0.18598695010701743,0.12482210466958459,0.15478889041535007,0.12328749496006657,0.39796294249825037,0.025033250184089,0.20088239349234796,0.1422262590829366,0.2631357315962256,0.02580624618746606,0.09057964211277392,0.21159491193737767,0.3305908552643207,0.20301716580864185,0.35221262636406236,0.2678373880024318,0.24679697531744899,0.13863884342607746,0.628923964897815,0.025760637594666565,0.28451205696714676,0.32046444773840005,0.3647435144970067,0.24159082910151342,0.0077504608621667605,0.25184229918938833,0.5574972717351764,0.25521434063821613,0.19194120628484543,0.09197363050359268,0.25792496901515877,0.10579791725302562,0.24789877073459723,0.34903885657448047,0.1895465155051684,0.15162184552638286,0.5042663543583737,0.21845370770817393,0.2208041958041958,0.6145713317519484,0.6790510805297546,0.10953909359352931,0.44709694033066705,0.2831772683241847,0.2528862590401052,0.3260852607355981,0.14570270683590766,0.3509293400556851,0.13505412264346384,0.2599893553133779,0.46383356180953145,0.36148976887972906,0.03538965057275265,0.31331511613464164,0.4413928227691462,0.04088659801014832,0.14648567433146126,0.6009652029181638,0.09984704510257537,0.12172486931016266,0.20102465708687134
1,0.22518302165914347,0.12411454050977169,0.17313452681265673,0.13794251905256352,0.04118115405567739,0.16991107906753183,0.22569338616275525,0.2511279683761331,0.16394613756756393,0.4658508351248553,0.40784020653577013,0.09520716345424192,0.23313028564669702,0.3936208771293947,0.2731479460426944,0.19757254973535315,0.31906843477941443,0.22204596425696851,0.1858595592524028,0.2680623285919629,0.29084476172584384,0.29439345174236103,0.14190231362467867,0.4783736859176159,0.05095479424285425,0.3246420929565658,0.23771021084252786,0.21819692563356874,0.6281135354315505,0.30118680199815456,0.3249302037017888,0.17521776586579876,0.46126356657548756,0.4494076619313812,0.4070943065266645,0.28204010462074974,0.21271084880739144,0.175194777847968,0.2179890481183735,0.5696362013754003,0.15597502541019312,0.22623552983081036,0.46521672065401815,0.30250508295890954,0.4243767556179775,0.5627895433487757,0.6678565054435124,0.5641368923102668,0.45691893678296586,0.4129840867483453,0.6842973907576234,0.4928982916170043,0.6335657370517929,0.4427676752433411,0.35182794237564563,0.12401034848201485,0.7862033779973685,0.06257155286898383,0.1594763616398871,0.3876671455409438,0.05185887080662377,0.4410588721908176,0.4156852919067902,0.1605335075024492,0.03402623693683427,0.15596071877875212,0.4327299412915851,0.5721557468318634,0.3538515484292567,0.629711454776729,0.07604373262106702,0.2531031530888857,0.1485464889720209,0.3228105306555156,0.08319326144025382,0.3586340831849813,0.5757085747653056,0.6403333724615565,0.32741716526723313,0.019960649461145775,0.24851330739833077,0.1275809385230993,0.5796328335255672,0.44820070957932084,0.08370364095178685,0.44432262370102016,0.3697438784126091,0.264477191943128,0.1832118840140982,0.37005668556185395,0.25831633953606936,0.758518766382243,0.1598855584018098,0.46369015599784824,0.5528295493053202,0.2200045561388794,0.1942226216459109,0.5455061435133118,0.6146593477558928,0.6677186061801447,0.4120675533367136,0.040354029668144976,0.6111069305440588,0.3617671431530971,0.3846318048436171,0.7525199580678976,0.30923990382256233,0.4223036620415572,0.2922369891938889,0.7455657912828271,0.033591406410968284,0.06466576457118031,0.10248572806321653,0.0951035313461943,0.093828601165367,0.18078053559764862
1,0.1473561430793157,0.052325121750679916,0.09180273980697988,0.1421595517504849,0.014451537204397203,0.13546787267046823,0.14918687682326817,0.11088147453847902,0.1684077154295111,0.24927879756720508,0.19602214824376657,0.030247382000303538,0.24106984446152938,0.19530022955176998,0.07589928842711835,0.31441640810366855,0.20995114425302133,0.07649508865428345,0.06343037557375801,0.20415083025423503,0.16013839313670236,0.2890888862399173,0.06381197208960705,0.23382557762387193,0.008520170281775796,0.11863322524430327,0.1681827114742132,0.1161404237640216,0.349649224432001,0.34778919681398285,0.14414228104642746,0.10212660731948565,0.24640430600900023,0.31393917636801894,0.3151021999171681,0.08632664922987503,0.2799311882272592,0.07657639299275229,0.3914482115810322,0.3390204210194761,0.05612748656889792,0.15983971504897596,0.33767802971875155,0.22461030648359645,0.6651378160112359,0.17335964829346695,0.25022309477065857,0.3185925863944439,0.23598980218120014,0.29600056330094354,0.4987818296133292,0.3095947556615018,0.26728087649402393,0.2646193314721195,0.15948627344387062,0.17263574590112835,0.19341585886522916,0.22303315473737234,0.20614828985407782,0.2559951375842635,0.029753920096810833,0.29357966818328046,0.13376973189676772,0.4549595228682904,0.016391382165050043,0.1034605779521941,0.28611179060665365,0.382995457678644,0.3072472545863151,0.344513623886992,0.23548641079561877,0.1999001284063347,0.1074156340113787,0.44484363036692387,0.022762469546167067,0.32398446350542154,0.2189282666307326,0.3586688578471652,0.30115893207300515,0.008434663925127622,0.46081044026666207,0.9258130229174245,0.2403402537485583,0.24442473390775468,0.06459910510061842,0.38274621031556877,0.14850830284266817,0.2719009182464455,0.42238415464786905,0.22454151383794602,0.23002166709151164,0.3675478222073504,0.1982212759351054,0.10856643356643354,0.8730938664859368,0.27130253797645304,0.13494671973295672,0.6107487833846607,0.31291572489505975,0.2632873109796187,0.40175123834782955,0.2604819799153795,0.38855444352471963,0.051222291278226625,0.0918203837210295,0.3544069026691396,0.25486039550517686,0.24377741718120435,0.3906347037635076,0.41427196480132006,0.017092539627662363,0.029346010942810464,0.38744225115497694,0.14045083456015908,0.2026540090043918,0.10955258001306337
1,0.09029700716913856,0.09934143950414269,0.05158652478864187,0.032046509805458145,0.007271863781760278,0.07144261650389985,0.06233400095789612,0.07083350313502437,0.05841162436479802,0.2717509141355677,0.10729329438141177,0.023196236151161027,0.125524868413271,0.12160202972091337,0.0401132841489501,0.20949306442781526,0.10237666678911214,0.10803006978252545,0.030057312403317014,0.1358653956384095,0.14872565595841944,0.27268844121269914,0.07477781858244582,0.10511705111327341,0.012801540644638152,0.1278428517856749,0.07313512451219854,0.06189239717490652,0.28245478535109736,0.15792739189920138,0.09006307517319821,0.17930984971762226,0.4565428394952793,0.26185958254269454,0.28369917411747503,0.051656495204882295,0.09924874038374805,0.16053974011506666,0.4674589304439007,0.2524541970707124,0.04825032670248294,0.10759405609973285,0.18080621111625275,0.24708828032832147,0.19055038623595508,0.0204039425167817,0.1956689868522815,0.2268638607647895,0.09798876351447051,0.30944937332770034,0.24229801949072619,0.10694775526420343,0.19743525896414343,0.23275862068965517,0.04821282957325361,0.20234087650395863,0.07776375500120834,0.10859435819938637,0.07291818579553741,0.3068847386451542,0.010548727930725452,0.1934831563950549,0.053604986218992734,0.167872673209467,0.012676046896681168,0.06412302608107855,0.301247553816047,0.26180208204457484,0.22169315120893832,0.18765481689763674,0.1198461185803841,0.19982879155371666,0.06107279245577118,0.2004829495258849,0.09043135847702506,0.29592167017316706,0.24046624444144993,0.26499589153656533,0.17508421740660668,0.00564201644923426,0.23902760878134055,0.12775554747180792,0.20948673587081895,0.16277242777496198,0.337689742543147,0.34885356087329583,0.27177033492822966,0.11155028139810426,0.3475901139533375,0.3627209069689897,0.15042696915625794,0.28035246221627347,0.1702651452144117,0.08118612157073694,0.26790918332768554,0.7956157518146892,0.03608935678520991,0.46508077484995963,0.17765579593154668,0.3646153846153846,0.3121611607316978,0.2894237141255034,0.2478741816539995,0.22563186244043917,0.3661715274556068,0.22796548665430205,1.0,0.07256012871464129,0.501726493603279,0.36078647050735607,0.020651084500598913,0.21684912226712585,0.4827920108264501,0.3231936982582261,1.0,0.12874755062050947
1,0.1740697189242499,0.016823730314338127,0.04436396810329862,0.12027604176870481,0.006335991954295931,0.12699088942780365,0.0944452910697958,0.04013529798741333,0.15722681260025073,0.2431600610036198,0.24906583327671714,0.0637729549248748,0.18948488970370808,0.1423623696186219,0.07277797179901341,0.10621235626939222,0.18794769129045294,0.1880533566723191,0.0825831156645449,0.023972874540339865,0.22146032938818963,0.24346366273294393,0.07526992287917737,0.1628412798351554,0.027293736063247514,0.04238634107603732,0.17490665094472052,0.1375778977980889,0.5539035849906674,0.13729358236024053,0.18198738496536035,0.22496889059060013,0.3935851054442778,0.21390840555925952,0.1979560016566375,0.1518889857599535,0.39281986521139645,0.10824010487776715,0.14899219387160667,0.37511155441230515,0.0969289966603746,0.14556433659839715,0.22163093218160318,0.3420831346168327,0.45378335674157305,0.21326935804103248,0.2574513653399964,0.417098987532424,0.2748689863556961,0.33954372623574147,0.522359320968249,0.27418553833929277,0.3046314741035857,0.18546744133403756,0.20926202772492528,0.33219302620368646,0.24968448752718775,0.11458190227595366,0.6062589539242851,0.283659336206579,0.01929081495773088,0.3560136035663404,0.15984402405412174,0.2079029236348636,0.025680558255518536,0.07851550030981844,0.2593872309197652,0.35877268951377717,0.29938955388023775,0.44527013456517367,0.08225280803691559,0.18089599086888286,0.2807361078637674,0.5261205017963367,0.05834151730910876,0.2414306522090953,0.4418541975475003,0.2610341589388426,0.31259741565689575,0.005342456040839478,0.10259035834861442,0.19420152782830122,0.23296328335255673,0.33502280790674094,0.09217771685137123,0.646570216417199,0.09126090627638617,0.13518216824644552,0.11894825610309857,0.2776258752917639,0.20621972979862355,0.5609001171156098,0.2805704337026071,0.2636363636363636,0.6962724500169434,0.20569931554368198,0.1570933367569649,0.2651617073606542,0.3061349693251534,0.6640894148586457,0.44923748976169114,0.16007799357699956,0.36349612461434266,0.3813250984048063,0.7859621060540943,0.4022256269655673,0.15191128122086459,0.05416397365200292,0.25219227425164575,0.506805994775196,0.026514476886919297,0.3452144437857237,0.08899155350226327,0.2655526451637573,0.2575122016605297,0.1723791639451339
