Type,AFFX-MurIL2_at,35814_at,35815_at,35816_at,35817_at,35818_at,35819_at,35820_at,35821_at,35822_at,35813_at,35823_at,35825_s_at,35826_at,35827_at,35828_at,35829_at,35830_at,35831_at,35832_at,35833_at,35824_at,35834_at,35812_at,35810_at,35790_at,35791_at,35792_at,35793_at,35794_at,35795_at,35796_at,35797_at,35798_at,35811_at,35799_at,35801_at,35802_at,35803_at,35804_at,35805_at,35806_at,35807_at,35808_at,35809_g_at,35800_at,35835_at,35836_at,35837_at,36103_at
1,0.24003022140463828,0.19796468554494567,0.3492063492063492,0.35784474125194593,0.24537474041910518,0.16541520839961818,0.23239936858721388,0.17331867385627783,0.17268633397665656,0.11747303477123804,0.21762076519661,0.3756001574183393,0.15862220272049146,0.5188474626977302,0.3460242587601079,0.31800705712731914,0.10694654710609061,0.178593008200259,0.06325963842300154,0.19402751328054527,0.21474222411589264,0.14369299892703863,0.023562656794670626,0.23315336423368815,0.39358833412848226,0.2670314726071752,0.4800637958532695,0.19309863440302114,0.17593699641316213,0.34624807503849925,0.4194152383695808,0.4146577701248386,0.22628304821150858,0.4162150997497145,0.23730468749999997,0.2128024637043555,0.3796827130160463,0.22054088860270446,0.0715775631433365,0.1919957784813642,0.4156351566281723,0.2598189464680305,0.24036755136648658,0.21063155474240924,0.2894239294841704,0.30870508939281427,0.2650872342454,0.30613101903695417,0.23929842399593287,0.13882558948403656
1,0.3602260035477301,0.3656774777741192,0.3553345388788427,0.2686388831047783,0.49471398905040587,0.22712058542793512,0.27037095501183905,0.07075353484724771,0.4208252917930338,0.4631806327166068,0.11216835210550777,0.6975993703266431,0.3671785870996051,0.20231105792603118,0.3435983827493262,0.1182321769593646,0.16583207173634565,0.1141322591473649,0.08770420387715096,0.0697980354816077,1.0,0.1718079399141631,0.1085042610566669,0.230988641572862,0.6534879379368999,0.2375987566377412,0.6546702725192428,0.09126053728992536,0.03945521650985081,0.3446731065378693,0.3844879734984877,0.6240637107188981,0.3393631824506835,0.539705489271742,0.3841145833333333,0.4243730752309723,0.1295234628567962,0.3745009658725049,0.1663719221874575,0.3101149808365273,0.41715648986930365,0.6639817520849668,0.20774539574870846,0.4785999220179359,0.42774996088249095,0.41400582624093224,0.3204785966250358,0.28686076894363566,0.40315200813421453,0.11962388159946269
1,0.0,0.1645538360223905,0.14084790034157124,0.3569870402871563,0.2304134415707004,0.1780464524339803,0.1371744277821626,0.46339038133503635,0.2681738810771069,0.24669301179751332,0.1550087406784537,0.504954304954305,0.203247038174638,0.5364421674582103,0.7444070080862535,0.26648876297917007,0.31333410970071035,0.3469620678079893,0.10022870834240907,0.7143555176906886,0.395909671921602,0.06424356223175966,0.009405331253699648,0.392604288697601,0.2018295339044577,0.17070327677761946,0.0,0.13008071877293148,0.17068669751000673,0.19249615007699847,0.2588938499207835,0.4601377529057254,0.17598428419415568,0.3638373873107672,0.7839626736111112,0.39454465464144306,0.1182091182091182,0.36432710882163555,0.2455901691379858,0.19946675554074322,0.3668487656455293,0.3689500320764131,0.6606775249438025,0.37766313747838,0.3310254003025087,0.1285200205632033,0.4852941176470589,0.3975830533781261,0.35109303507880024,0.33925016191321455
1,0.16273569410682612,0.16290747448139614,0.5661040787623066,0.4083201951393641,0.03863790824995283,0.27814190264078903,0.09027150749802686,0.028726161507554752,0.07814814814814816,0.36383516713745945,0.11735301276802905,0.22249595522322801,0.1927453268977622,0.18787629482816653,0.695956873315364,0.15271029101164804,0.12449050890881565,0.3095765597276172,0.3312274014375953,0.10286571614713841,0.19164891350660418,0.2975456008583691,0.010694124721645416,0.23881576936790094,0.23357256943724203,0.528254112161637,0.33612994937937735,0.17702056449447853,0.6833264022456724,0.1821832563348733,0.2981657784819242,0.5771127851915627,0.061962838667430645,0.31722231672053075,0.30573676215277773,0.12028156621205456,0.13624745958079287,0.3891822279459113,0.04774860563188681,0.2341648614119869,0.46556254754166376,0.39895929859576584,0.17250463382892298,0.45765074032972414,0.45265477494393147,0.3312772034043525,0.1728954142434932,0.13916899962672638,0.05314387391967461,0.17423469020604956
1,0.3821693712633861,0.36444270661837347,0.5470162748643762,0.2542314900199304,0.2996979422314518,0.419217308304168,0.19616416732438832,0.10989757229358836,0.30861134086940534,0.07643459351678598,0.12090903055918215,0.2178145087235997,0.4426502852128127,0.41827156800418835,0.3270215633423181,0.563583705371258,0.44011878420868755,0.3672565098546972,0.11081463733391418,0.31869549964919314,0.38943331913080526,0.3323497854077253,0.019440190173730842,0.2354708908470432,0.2965421394345454,0.4239088201010231,0.6403855488523681,0.19306283893830653,0.11956126215106307,0.3110737785244295,0.1581448941379807,0.11519586741282832,0.2568552017680282,0.522926639613151,0.5264756944444445,0.2390673119225693,0.16835016835016833,0.645589182227946,0.18428331746247675,0.5502971726934399,0.4705414563308208,0.4740181053531969,0.3627203533541034,0.3669456025114224,0.2597532989099254,0.7476437996230079,0.4077843455048146,0.1589678984695782,0.3386883579054398,0.22447168317781674
1,0.3427501478220879,0.4985800131708924,0.625778581474784,0.3613201653925097,0.36737776099679065,0.2358892777601018,0.14511444356748227,0.3838249917136228,0.3952761694697179,0.12374746241484189,0.09944457967294376,0.7998075998076,0.3068889863975428,0.1563516697206537,0.3718328840970351,0.2626819613249187,0.07953883777803655,0.2090826260010551,0.04918318449139622,0.4925328254986469,0.4791648913506604,0.11933342274678112,0.021009311371900517,0.17704884633015844,0.793420315708685,0.7646030306955057,0.4066292212745302,0.11928838616147334,0.07061911940531267,0.17100657986840265,0.3086562004897018,0.746405510116229,0.27355324547761317,0.3509950671882974,0.6816406250000001,0.3918169819621645,0.18330451663784994,0.3043786220218932,0.667754953974516,0.27723157251569186,0.4475140031809695,0.5996150830422695,0.3324565208818078,0.22021934954960357,0.16232462316799665,0.48175015708002517,0.3009581466298027,0.45110115714818966,0.3354346720894764,0.408045287725779
1,0.44990473687668353,0.26092772472835035,0.6973076150291341,0.2113365261623583,0.3807815744761186,0.10778237352847597,0.15823204419889506,0.08407641252415177,0.33949085561988784,0.13271299460334202,0.07304551791285877,0.3643360006996371,0.4845107503290917,0.2142029093900752,0.4421832884097036,0.11144696404406278,0.1266798649120764,0.07668920539011177,0.106676105423655,0.038338177808960615,0.37537281636131226,0.15866416309012876,0.011961025660299355,0.19849233433504815,0.1356800597398826,0.14162673228856368,0.5798488315650787,0.6024913643441375,0.207048916151167,0.2782444351112978,0.5518507849632723,0.3742574257425743,0.363837275926987,0.40333633027968807,0.3223741319444445,0.4544654641443027,0.27545727545727544,0.4375402446877013,0.1578016596381445,0.2738432483474977,0.3276744346863979,0.5445149333523415,0.34270221240683046,0.3750237445387561,0.33137745788348194,0.2921117267378763,0.373367337210411,0.1856103023516237,0.3986781901372649,0.1642399673774857
1,0.30881676630970367,0.28637430029634514,0.5344082780791642,0.7684356129339323,0.36945440815555974,0.17200127266942414,0.16904498816101027,1.0,0.40267438654535426,0.09108937356865747,0.10685756013365495,0.13189033189033195,0.3207108380868803,0.09195617217007594,0.48140161725067393,0.27862373370094473,0.10610224758355653,0.17258907591233882,0.09215312568067961,0.0700298185827403,0.3663826161056668,0.1777259924892704,0.22128367268319724,0.219681149085723,0.46922773755937686,0.18203600569874367,0.5398377366340753,0.43600665795643695,0.2360425222227998,0.2829343413131738,0.3506769408036871,0.6084158415841584,0.25861504460996976,0.34097149661021076,0.7405056423611112,0.23620765508139022,0.3366548366548366,0.40962652929813276,0.17535029247721398,0.18930178303616063,0.09233455501002695,0.2962434956162235,0.40860117521788863,0.36345640502684384,0.3670200281646065,0.2574684411949506,0.21091143102297644,0.24785367674505412,0.3974072191154042,0.33492048262131496
1,0.1621444057552066,0.32953984194929203,0.443841671689773,0.27592686240096775,0.07730791013781387,0.35926185173401204,0.1999368587213891,0.0,0.1645069387004871,0.062159096655805914,0.11641698568298998,0.18415322051685692,0.2897762176393155,0.27321341759844436,0.48995956873315377,0.27497502181638817,0.3336205892628391,0.13001486596652762,0.23640818993683294,0.06283201363135212,0.2689390711546655,0.21623524678111591,0.01845831493296,0.039168746498242764,0.3630649878653363,0.48238570133402403,0.2919353720269052,0.1795142555438226,0.40863960076935074,0.251294974100518,0.16246579288492005,0.5520878174773999,0.009822378652697085,0.4711199669525916,0.42925347222222227,0.13391992960844698,0.15697515697515696,0.5863490019317451,0.07078402031469641,0.11675831805810143,0.11755756863287462,0.24121462684439374,0.2043617147138857,0.4677224238425163,0.3919965576592082,0.3231850117096019,0.31039660596815716,0.3973030981709594,0.10198271479410267,0.09503706013576722
1,0.25195453649563104,0.1661796180441225,0.47287522603978305,0.4867031561412381,0.2141778365112328,0.1370792236716513,0.1376479873717443,0.6790140423777455,0.2286554544619061,0.0987797917915893,0.08198535106547764,0.2251694433512616,0.2640631856077227,0.31038480236341204,0.20377358490566042,0.2694924686033717,0.23614766507511353,0.24157675154654015,0.0988564582879547,0.3025834419164078,0.3572219855134214,0.0998524678111588,0.025599225774929762,0.3734528599806448,0.2376527204463897,0.13139489703406287,0.5804729214340199,0.20453528537934243,0.07399802464001665,0.18948621027579451,0.3026789572231024,0.7417563495479983,0.20659736432839487,0.5675406410225258,0.5530598958333334,0.27496700395952484,0.11378044711378041,0.26973599484868,0.27161837391738086,0.1328111981336444,0.3092109812599405,0.3396535747380426,0.628252553535513,0.3196164882077122,0.25445939602566103,0.20808819329411093,0.35766040613976546,0.1181877566256066,0.31021860701576004,0.3004389647149128
3,0.34156757111884894,0.5356437273625289,0.4753867791842476,0.26605090678327425,0.30149141023220694,0.5066878778237353,0.2335911602209945,0.2617201710631624,0.3299329105780719,0.05977503088448839,0.03498484211458035,0.26706021251475803,0.34611671785870995,0.11353352529823119,0.4502021563342319,0.30326044341018604,0.03824385699312915,0.0964273725603031,0.09936832934001309,0.058233938057532325,0.3256071580741372,0.28560890557939916,0.3382959531706584,0.3960678449549228,0.4256674065008608,0.5486983551353452,0.527980029124194,0.05686109569917492,0.30685657846857617,0.19445611087778247,0.21460463776465502,0.5328454584588893,0.21380044200703938,0.36529536121303435,0.6082899305555556,0.17949846018477783,0.12564079230745898,0.42009014810045087,0.7053462113998096,0.41820807643170577,0.46635778991770965,0.7604961151899635,0.14830618764049375,0.36500604860882,0.2660772961977781,0.2193979551036728,0.22113642863952715,0.3493840985442329,0.25836298932384344,0.14469044592098634
1,0.30871821825110046,0.23689084622983206,0.5994575045207957,0.3738237598040674,0.5148197092693978,0.539739102768056,0.7216101026045778,0.13521750729605406,0.3972980424593328,0.16724582607878977,0.3499590626452171,0.21593423411605234,0.40078982009653363,0.4737668748363936,0.5454851752021563,0.14558170711656906,0.09657621986724116,0.23708818874982018,0.14091701154432587,0.09949133005913602,0.4511291009799744,0.12258583690987125,0.02946565315844366,0.6423368817806754,0.4957787964902819,0.2523636834606916,0.2598294154358228,0.3618384550677429,0.23202682330924776,0.22938541229175421,0.6545441451821978,0.495523030563926,0.44167962674961125,0.4720433504240275,0.34852430555555564,0.3106027276726792,0.34695301361968023,0.30418544752092735,0.3013195483607672,0.23429428428595234,0.18138441324942947,0.38363390120464747,0.5706826517332493,0.47400097977465183,0.35594325353361495,0.6103844176615069,0.4357183716274192,0.30953714072415084,0.3832231825114387,0.18482093597831564
4,0.4408383154851849,0.08254445176160685,0.8238898935101466,0.11616146592497845,0.47668491599018314,0.5673178491886732,0.5442778216258879,0.07529689483172591,0.6259534969212388,0.05224716260051004,0.4961828682702309,0.2229743320652412,0.5073277753400615,0.6601473392917244,0.4473045822102426,0.08916895369866824,0.3066495865843717,0.306756821560447,0.2912981921150077,0.02906685376365641,0.4612697060076693,0.14347505364806867,0.06895676930160013,0.6507920338206082,0.46053641436246345,0.1357984717005569,0.6771375078011234,0.11041111091224741,0.504964391537142,0.2196556068878623,0.7279274089010513,0.5185535944898838,0.6215928624048457,0.3074380968580663,0.5786675347222222,0.5316322041355037,0.1575514908848242,0.19104958145524792,0.6541060173219063,0.4164305949008498,0.36940737155106834,0.43588281417064645,0.0,0.803565180008598,0.7053017263860638,0.7326783572285371,0.7862284297835829,0.5942982456140351,0.45988815455007626,0.20631341600901917
1,0.2520530845542343,0.25645167928877177,0.5753465943339361,0.3144019394948984,0.13918255616386635,0.2058033725739739,0.22074980268350433,0.20117706977533809,0.21514566675856997,0.0838143607452734,0.13423026708857963,0.5132493768857406,0.12795085563843792,0.11431883624396992,0.3819407008086254,0.3579626655199889,0.2434435775008734,0.15525823622500362,0.08660422565889785,0.26480279643179316,0.23625905411163187,0.036363331545064374,0.014509673115410272,0.34757805735241687,0.5962061025949512,0.354552519103743,0.6732196102905486,0.1595582839654216,0.14152414617663875,0.16169676606467873,0.11673628114647847,0.8039388721480843,0.14336580175165753,0.5048720627900761,0.43511284722222227,0.11887373515178179,0.42847392847392846,0.42891178364455895,0.12465424205323537,0.17958118091429207,0.37234631076689023,0.4472877610663625,0.2732973143510668,0.1825680093578477,0.18168779012152506,0.32832581253213,0.508532748593765,0.39466685330347134,0.13085917641077782,0.33552016119360023
1,0.4285198081597792,0.4770435462627593,0.4199819168173599,0.35143429415672633,0.3726165754200491,0.2779064587973274,0.13614048934490924,0.08087504143188598,0.3712894035474681,0.5678049978687897,0.20836007169569165,0.1799860072587346,0.4731461167178587,0.3326726749186643,0.5170485175202156,0.06208817614994498,0.07904390357517177,0.04037788327818542,0.012698758440426925,0.1930252079783502,0.5153387302939922,0.310069071888412,0.02259722444070695,0.4356950033107523,0.7322491650936549,0.2902473772827353,0.4481658692185008,0.19118357704078895,0.1017180433539533,0.3629777404451911,0.1317153968025349,0.6063495479982781,0.36273225832855854,0.3438388452846694,0.13579644097222224,0.29925208974923007,0.04572754572754573,0.18660656793303287,0.2546592300367297,0.21376992723434982,0.2746698015351635,0.5213129945113691,0.3625764088811768,0.0,0.037129035623011515,0.6227223396355744,0.2942964057584136,0.4116041433370661,0.3357905439755974,0.08294754011849649
1,0.12850666841863215,0.18642986499835368,0.6799276672694395,0.3766447531506877,0.3179158013970172,0.18876232898504613,0.2151065509076559,0.13248502388901912,0.2519069938424777,0.04800641530425735,0.16963554690093163,0.2668678123223579,0.3020623080298377,1.0,0.3797843665768194,0.5334581188582124,0.09053219983696284,0.1106411547499161,0.10862557177085604,0.18530119274330964,0.2977417980400511,0.2531518240343348,0.00844224788356557,0.44297865838129685,0.38501109751291257,0.4447610413158916,0.5161223216143125,0.17580942494585935,0.1524666008213339,0.3595128097438052,0.3399107014258966,0.7145931984502798,0.2464598510272571,0.8346657594829053,0.3294270833333333,0.3031236251649802,0.19610519610519608,0.2566001287830007,0.1411145875844556,0.2963394989723935,0.4757623954083396,0.5939838905125097,0.35424931971447726,0.24873279145796467,0.3035779481562614,0.547495287599246,0.3684335971017257,0.3642683837252706,0.24768683274021353,0.1175130130250186
1,0.43321726561986723,0.4020003292723083,0.38828611613421743,0.3289853348008448,0.33462337171984147,0.9369646834234808,0.3527229676400947,0.17356928623976328,0.3495083172502527,0.20928485251302203,0.14775065831692152,0.16447592811229178,0.3139973672663449,0.028009423731348848,0.5793800539083558,0.2094752684364289,0.08635146151158729,0.3039754471778641,0.09668917447179265,0.14628645885536734,0.36744780570941626,0.12161346566523604,0.27810089355344875,0.4356440686599094,0.40596154245057975,0.39968915943530625,0.5087719298245614,0.17695487981672722,0.349586733898217,0.2638947221055579,0.25147630707187096,0.4841584158415842,0.36293689121715644,0.45811969965737614,0.7039930555555556,0.39058512978442583,0.11211211211211208,0.25647134578235675,0.23058087335056454,0.2627339887796478,0.29226886107461447,0.5713878394753723,0.3847616042907284,0.13463903302240485,0.03495801387367652,0.3358085337293654,0.11111640766517307,0.5956047032474805,0.40752414844941537,0.2178032574540047
1,0.3643650220090664,0.07165788607178138,0.3732167972674302,0.3862926495523099,0.24221257315461583,0.17564110722239898,0.17883188634569852,0.11482897725894728,0.3869129675581289,0.05064333653616916,0.1705206788962404,0.22445231536140628,0.22808249232119351,0.4341647657155679,0.7169811320754716,0.9811809938155283,0.09205776173285198,0.3270320817148613,0.1988346765410586,0.13854365039591063,0.3137622496804431,0.13298015021459225,0.03772468030330079,0.4699740233280701,0.09095811985313945,0.36510814661313296,0.34123847167325433,0.23546256689277467,0.2793834797525601,0.2830043399132018,0.44145182197897154,0.2546276366767112,0.33396087419170006,0.37623016548003796,0.2659505208333333,0.23757149142102946,0.0,0.31107533805537674,0.6559651748061488,0.15069710603788258,0.44184357928220724,0.2984532040772685,0.5713491343613204,0.3248552832848445,0.2084180879361602,0.6175815388130462,0.3423109924683001,0.33631952220977984,0.2378240976105745,0.12746767732495384
1,0.21871099139346958,0.4594583470530129,0.08217801888687964,0.3788906406480848,0.2436284689446857,0.28659242761692644,0.16045777426992897,0.0750705352595455,0.2174432497013142,0.08131109168539001,0.22966962448275102,0.21308321308321312,0.25116279069767444,0.4654276205078345,0.6008086253369272,0.34984001315306884,0.11577966693839524,0.17376876228839977,0.09667828359834459,0.46088503558183824,0.3445249254367277,0.1168857296137339,0.020384481673228164,0.6259868588600825,0.4738534298574955,0.45868410827613,0.3366618126343527,0.31161741807313015,0.17305193117429957,0.40179196416071683,0.17787699841567042,0.5427034007748601,0.13039207661455351,0.4569776201006002,0.632052951388889,0.26335239771227453,0.24045257378590715,0.41216999356085005,0.2214211218428332,0.25934566461145364,0.35101306963557155,0.3791432033644593,0.5301297472098435,0.22241884366595685,0.17815417514212692,0.37173701947792315,0.2590094384593384,0.30753079507278835,0.2864260294865277,0.20142003885917154
1,0.30126141515012156,0.5734071452090879,0.4205846895720313,0.10088893516177329,0.41075136869926376,0.30091632198536433,0.21337016574585638,0.09835323411238753,0.5669975186104219,0.10353347445076182,0.2508795999203381,0.2735406008133282,0.4146994295743747,0.5225309449908381,0.5681266846361187,0.15793484172052258,0.22681378828461626,0.27708243418213213,0.18556959268133308,0.24069108950586351,0.5167021729867917,0.28438505901287553,0.05381287055219912,0.44236744257118116,0.26170424609512755,0.8687346198678926,0.6147631925663962,0.08749306462871154,0.30029370483963197,0.3205235895282095,0.492438427192856,0.44513560051657336,0.359826471310469,0.1927562996622361,0.6726888020833334,0.30519137703475585,0.39128522461855797,0.606342562781713,0.35543916927402164,0.3784369271788035,0.3883548855542493,0.3752940337871551,0.12423196750404228,0.46111394379292764,0.3677241433265529,0.5712857714057235,0.5264801220326056,0.5365808137364688,0.44082358922216575,0.13570726090815324
1,0.284869588069115,0.1895373724069806,0.5610809724733775,0.23828221832207908,0.25599395884462905,0.14328985046134268,0.15365430149960538,0.31995925527700747,0.2903225806451613,0.16494845360824742,0.08685357703967601,0.34567318203681846,0.24361562088635366,0.07785797090609924,0.26051212938005397,0.2069837736660385,0.18040060556655407,0.0312664844386899,0.035025049008930526,0.14082389495840433,0.3270558159352364,0.10307135193133046,0.018787172669103343,0.1512249783527734,0.4503723371154764,0.13968397875922803,0.6023160668469594,0.21915773271526498,0.06310755315277852,0.1901161976760465,0.4349704738585626,0.7063280241067585,0.24539576000654828,0.8139746798532306,0.41254340277777785,0.28253409590849093,0.10119210119210119,0.2271088216355441,0.15925270938194352,0.20924290396045103,0.07783002558605905,0.4218404733052961,0.2976022400126198,0.14031772692280778,0.11145882230219577,0.13228994116639056,0.23901229859853182,0.24678051511758117,0.26517539400101675,0.5289644750413779
1,0.3548387096774194,0.26792476127757653,0.6363271046815352,0.9534907933486034,0.3687464602605248,0.5074642061724467,0.5702920284135754,0.15332627307048677,0.3372392243359985,0.12909716151684378,0.3570069261578634,0.43992303992304005,0.29249670908293113,0.6006506862121836,0.5543126684636119,0.3739139232821966,0.07634214510306275,0.15595837529372275,0.1568503593988238,0.26717700711636766,0.3780570941627609,0.08580337982832617,0.021601255296958534,0.2808027300972852,0.38380800265510584,0.3088330527133791,0.5795367866306081,0.44947470155531294,0.07135987939907472,0.23236035279294417,0.42265591242978534,0.4716530348687043,0.3506179913235655,0.09340145311398929,0.4667426215277778,0.206379234491861,1.0,0.5129104958145525,0.2517798032013785,0.25367994223185025,0.5206071502662333,0.29250124741606665,0.5464763181764405,0.4559951211221419,0.5736582694414019,0.5268178442908551,0.349246830012394,0.6553051511758119,0.36975088967971537,0.19254479598934973
1,0.28261415150121544,0.6555461804412249,0.49859353023909986,0.04866238311965174,0.3670634321313952,0.5878294622971684,0.4858674033149172,0.053151329458273035,0.2883622828784119,0.17223574798257463,0.27766590692837073,0.2976754558572741,0.5362878455462923,0.24754870797651551,0.3608039083557952,0.16580897696948232,0.12687003610108302,0.12778976646046136,0.13180461773034197,0.15311466372657112,0.3591248402215594,0.44792784334763946,0.024932114367324697,0.5608567208271787,0.5663734987243046,0.27502914130294,0.7220488870397337,0.47761888568718347,0.26142329885117216,0.3625458490830184,0.22331845023764943,0.58090099009901,0.24364983220103134,0.5355053094549608,0.42321289062500006,0.31808183018037833,0.1268137834804501,0.33457823567289124,0.06718677730920963,0.3296672776759429,0.15687020261392712,0.3948727635611946,0.05284536814291912,0.15543425012247186,0.11994732175455067,0.38434169189467077,0.2613285346553533,0.4408827920865994,0.36380274529740725,0.14037276020053252
1,0.29584127192694304,0.2731519591702338,0.5610809724733775,0.4037342217727143,0.3586936001510289,0.13860642698059178,0.15319652722967642,0.20045756970662182,0.37312746990166346,0.11983903943822741,0.21192272797680956,0.3278674187765098,0.3303203159280387,0.3314012191017539,0.6129380053908355,0.27439957505469903,0.2742051938977524,0.24794513978804017,0.17064909605750384,0.6634008218903479,0.43979548359608006,0.12328996781115878,0.01955763936521061,0.2770335659349055,0.3955278060113257,0.1762077451107369,0.7187434990638651,0.17795715282873661,0.23852471799137073,0.34537309253814924,0.4014835085697825,0.5668532070598364,0.19546533518867154,0.5403251281802056,0.4483506944444445,0.29969203695556534,0.3674280340947007,0.6987765614938829,0.24695052827279734,0.18719102371826918,0.31360210220593315,0.3454273291039988,0.5197302520014198,0.2570708736990492,0.25470714024930885,0.40943622550979614,0.4926828105634475,0.440929451287794,0.43670564311133714,0.31756578473937974
1,0.18191971618159122,0.2866727033256503,0.3976290938316255,0.7178114247751635,0.12365489899943366,0.33195036589245946,0.305414364640884,0.2704835202147182,0.3898538737248415,0.2636198787738677,0.08006018897568098,0.3046219773492502,0.20895129442738045,0.3039527317602184,0.3922506738544475,0.3281058316154245,0.09564457901478979,0.06940008631851534,0.04340013069048138,0.23774681768066555,0.3694077545803152,0.0428513948497854,0.007667083219799115,0.1323282228900321,0.3659482669211144,0.1596295816604066,0.40253796546702725,0.21045943478961215,0.2526641368196704,0.3591628167436652,0.20012962696240816,0.7180800688764528,0.13096504870262748,0.43408742983500603,0.47677951388888895,0.09458864936207655,0.21852155185488514,0.0,0.2804153629891625,0.18335832916736097,0.1821796556254754,0.31527550074844957,0.3497101392120519,0.24407386301150735,0.24331090596150837,0.5244188039070087,0.0,0.5648096304591265,0.08896797153024912,0.13332054019045791
1,0.38144668550029565,0.3143933157721435,0.3986337150894113,0.43816124778138044,0.3950349254294884,0.20407254215717466,0.16746645619573797,0.1527927112217758,0.3249701314217443,0.10653884221096814,0.04770861454714432,0.5895316804407714,0.41667397981570864,0.2165962379866123,0.37500000000000006,0.3279098003010029,0.1970071037614999,0.07649738646717505,0.11325419298627752,0.15203718552671144,0.4276097145291862,0.11577923819742489,0.013981151753751326,0.4257627463963735,0.6647306519529549,0.2881751068514441,0.5728451563691839,0.17820772108173896,0.05268493008265323,0.3704325913481731,0.4485092899323059,0.362031855359449,0.24359499058688713,0.49042597137511246,0.42176649305555564,0.3948086229652442,0.31980465313798645,0.39394719896973607,0.14492359316192807,0.2414042104093762,0.3300255860590553,0.8413286763133508,0.616520093070947,0.38374173939993805,0.2969410107964325,0.4108642257382762,0.36867194203451237,0.0,0.39450940518556177,0.16575115737964455
1,0.23119374548321395,0.09745431346723742,0.5303897930480209,0.10689532081982328,0.23758731357372098,0.1117403754374801,0.23486187845303866,0.13864523796050024,0.2088043378365959,0.03093144727241202,0.1835321192272798,0.1034500852682671,0.22347520842474772,0.2555626191989829,0.3597708894878706,0.42855607127951534,0.3533422615581693,0.11887018654390256,0.1536429971683729,0.13564322942768367,0.42807839795483593,0.08810018776824034,0.014843228819212809,0.12835532012428055,0.25584434441701753,0.20907265898199712,0.5628943901255115,0.25549012940060495,0.17472838800228724,0.28881422371552573,0.44789716260982276,0.7314679294016359,0.17848080543504952,0.6597028163195878,0.31684027777777785,0.050373955125384964,0.5676889010222343,0.0003863490019317597,0.10658413821248809,0.1661389768371938,0.3853986584606873,0.5179627913607526,0.40709863154158615,0.2869140097777511,0.34804803630104836,0.4247443879591021,0.19905377061683668,0.20189436356849572,0.25546517539400104,0.3287437933267769
1,0.36489061165495035,0.7369731643068818,0.6863572433192686,0.2831404745614817,0.4199546913347178,0.2637989182309895,0.5355327545382794,0.2017187158944841,0.3962871059645254,0.37876303108677273,0.27943617091898826,0.5283921465739649,0.314611671785871,0.6343442653603082,0.4334905660377358,0.039414941380313394,0.0452311633865145,0.3952428907111687,0.06274232193421912,0.23312368447429088,0.4626331487004687,0.09995305793991416,0.02082139266553289,0.2790200173177813,0.2579393889107842,0.08962569615334798,0.8056306774842243,0.207738979471301,0.09338774237147164,0.2137057258854823,0.4087570214604638,0.3207059836418425,0.29950069575182126,0.2839161179014896,0.4168836805555556,0.41355037395512534,0.3458003458003458,0.5980682549903414,0.21951661905409697,0.2771204799200133,0.48558190996473266,0.07256397462399314,0.4829751153527626,0.1695310078681903,0.22765086319303182,0.24236019877763182,1.0,0.39100410600970503,0.45632943568886625,0.26421837894888345
1,0.4583798699165626,0.6256791241356602,0.749146071930882,0.018502543356040096,0.6019444968850293,0.23210944957047405,0.21954222573007107,0.09629982942189382,0.5923168826394632,0.189670493212637,0.1592352459560532,0.4677773405046133,0.7674418604651164,0.2757563292322651,0.512466307277628,0.2713895458397096,0.37640619541166875,0.20858389680141956,0.09310607710738403,0.4192267214593566,0.5310609288453345,0.4718347639484978,0.028765655977224254,0.563897519482504,0.36051359704619473,0.5090661831368993,0.4630746827543166,0.11408014604549603,0.14282372511306335,0.4514909701805964,0.3342215180757597,0.3947051226861817,0.41949742162560366,0.4596141229072,0.4929470486111111,0.5200175978882534,0.5244941911608578,0.5675466838377334,0.2037364530902825,0.2919513414430928,0.19338220040107876,0.5321120536032504,0.42191505304255245,0.2901632624496366,0.30737234652897305,1.0,0.43066545905234055,0.38713139231056365,0.5954245043213016,0.15215044736021494
2,0.4808488272781026,0.21913072110635495,0.6179425356640547,0.23167841667410338,0.3741740607891259,0.0,0.16729281767955803,0.19449137812558104,0.19906258615936034,0.06672494382996554,0.17235732778650617,0.23756176483449212,0.26134269416410705,0.48775288882240764,0.301010781671159,0.6644576256181309,0.3919529521369512,0.19559775571860166,0.06661947288172512,0.04064348000400922,0.29365146996165314,0.1552776287553648,0.013868400529930752,0.11602913462028218,0.13715281378995625,0.2278849889910633,0.601969350253103,0.4922413330231059,0.1892706763008785,0.11612767744645108,0.17492438427192855,0.8334481274214378,0.1853155439142179,0.47955191602070324,0.32617187500000006,0.24575450945886493,0.028756028756028746,0.11249195106245978,0.2731147689656736,0.19102371826917736,0.024514210635502395,0.09409081188965712,0.2923610837244153,0.2097217639942813,0.3271788452511344,0.2511566801850688,0.2615358947468777,0.13358529301978353,0.2661921708185053,0.5761231979658903
