Type,32801_at,38314_at,34304_s_at,41685_at,37801_at,807_at,37113_at,41648_at,39805_at,35490_at,39197_s_at,1757_i_at,32688_at,31841_at,32467_at,36549_at,34470_at,31399_at,39363_at,39642_at,40704_at,31723_at,33111_at,1924_at,34051_at,33959_at,32513_at,39826_f_at,32168_s_at,32053_at,34669_at,38664_at,1397_at,39447_f_at,40289_at,32280_at,33859_at,38895_i_at,40707_at,38306_at,526_s_at,34131_at,1935_at,31666_f_at,35867_at,35082_at,37132_at,31415_at,34437_at,31332_at
1,0.15007388252678242,0.3830784144765187,0.39704990226256537,0.103373270574811,0.24832398829839109,0.21895943562610232,0.5466036887089519,0.15523136672104215,0.48067069315134203,0.3575860124083474,0.23584339358367237,0.20309554519297546,0.20506890238026404,0.11482400108725198,0.18434984407861338,0.4270667438830173,0.22574747257474728,0.39860207746820703,0.4449490811190448,0.12276109828072876,0.1324499729583559,0.2334898438297438,0.05821140262361251,0.17686627184324044,0.1936661494934745,0.2454954954954955,0.18284794956824374,0.2613381974960617,0.3241160471441524,0.25042985738849,0.3594760404576356,0.09436212265088445,0.6086252230256362,0.4045988986456318,0.20678893796811984,0.34691309476995674,0.16250335030822832,0.3004494913650343,0.16742501625034822,0.1801186508953748,0.1426065025494819,0.28394654347467413,0.2402914533280819,0.30156922298152367,0.25706342902530355,0.22963307013469575,0.319724816711861,0.18008166969147005,0.26815374787052815,0.31614443699731903
1,0.22287895579362144,0.24728026712623863,0.31153526411575716,0.2894023677078876,0.3199658703071673,0.346031746031746,0.8279352226720648,0.1032282783483011,0.6612737936899025,0.45678228990411723,0.3536316947909024,0.36184145252505207,0.40050110822010215,0.12112666485458004,0.5017042570164625,0.23215578398725933,0.3300709830070983,0.5294631589166101,0.6845604588552031,0.23305106492173466,0.4038939967550028,0.3613351025824232,0.34201564076690216,0.3406448782627769,0.4492105503331204,0.38063063063063063,0.15247726302656203,0.4950667440510737,0.13288434140655356,0.383028218873268,0.46517990383021063,0.0832321180133825,0.6003850126772466,0.4278910552165501,0.4782984444017669,0.6085725521038143,0.06880192977753957,0.38384196829903006,0.3985513975299471,0.12853846998937996,0.23992543450847087,0.3131496452730572,0.3813312327688066,0.4761663713827723,0.3813684329967094,0.27552252670692057,0.4574671085668374,0.23747731397459163,0.45091567291311757,0.4391756032171582
1,0.35358945942617903,0.7717578629900903,0.46764553890399263,0.13157894736842102,0.37146513895660654,0.30326278659611994,0.4923076923076924,0.23047852361850468,0.09009441161720778,0.28151438240270726,0.19182285066364302,0.20904851671792835,0.20603257203430664,0.06846289752650177,0.32518674305605916,0.4178369769798756,0.21854162185416218,0.2448791379477721,0.19110382769518902,0.079445727482679,0.18031368307193082,0.1518832295600694,0.21411453077699294,0.15558967609855962,0.2380213562106416,0.21039789789789792,0.053747906885116714,0.2588508415554266,0.36128739800543974,0.29149388085364625,0.5050572044437075,0.28321886800786167,0.47408207343412523,0.21855930942104482,0.16612252736700597,0.3685410931970114,0.36604127579737333,0.400638750887154,0.09471631534961467,0.1460065184751162,0.16174132353747464,0.1457091003370495,0.2595510043324143,0.2158103433729857,0.19607398161806425,0.1686019507663725,0.21703324294466206,0.1718693284936479,0.21720613287904603,0.26935321715817695
1,0.3077004063538973,0.4171881732012063,0.4567405127283349,0.011054057909000123,0.1934623354461239,0.07716049382716052,0.27630679262258223,0.17767083287375404,0.18507293460959817,0.20838056965595037,0.19802574534782896,0.061745212818732,0.07384889659824614,0.01024972818700734,0.30359946334034377,0.22696756913276392,0.11307055280705529,0.09657654596641105,0.18384642397284326,0.05708647677700797,0.09457328285559764,0.03973971623966524,0.06239467709384461,0.15502888060247128,0.18192297161631832,0.09262387387387391,0.06653084676757395,0.14144764115744962,0.01310277166170185,0.2105120865783352,0.2372185375559609,0.11913963297484709,0.6002596487933138,0.13196383390385474,0.08533416554637989,0.25070153362170666,0.319382203162691,0.2727111426543648,0.07707308013743153,0.2982861537334749,0.06760239048193434,0.11811676526740048,0.18991729027176052,0.17317725470345058,0.05155225235447633,0.08084811890385507,0.11552977804559603,0.0261043557168784,0.11541737649063036,0.13748324396782843
1,0.421315108976727,0.5352757432141318,0.2890668883546409,0.23933818285551278,0.260909312530473,0.33924162257495594,0.5919478182636079,0.06271950957569707,0.5443603776464689,0.43344613649182173,0.10031347962382439,0.33197737870820515,0.3304423243712056,0.11266648545800488,0.44680542461382267,0.39322426523816423,0.2803828780382878,0.40068925347053685,0.2625307269109212,0.1300487554529125,0.2749594375338021,0.21496376441767887,0.5235872855701312,0.4094465160488411,0.3092087250159715,0.3572635135135135,0.05926388022457891,0.39300223862034656,0.30190389845874893,0.5074340042480024,0.29679986735201463,0.06795044497935207,0.614611700629167,0.3065932430421194,0.4372959477626272,0.4554463232402674,0.36167247386759577,0.2643127513603028,0.31869254341164455,0.3057457794704654,0.3262788530072921,0.15933250053032266,0.44166994879873966,0.39255884586180706,0.336661749687961,0.2870413376683697,0.39359244752435474,0.29546279491833033,0.29759369676320274,0.34282841823056304
1,0.22318679965521485,0.4700021542438604,0.7124946637607568,0.2344173441734417,0.22007557289127258,0.45511463844797173,0.7359424201529465,0.07474790867240609,0.2277653010051676,0.4273829667230682,0.3546321616754485,0.4137315209842246,0.3878770357521441,0.1112394672465344,0.34600043512945106,0.5450267844216014,0.4904280490428049,0.35035433453062814,0.27081821374224513,0.21241981011034128,0.4930232558139535,0.35184240073491885,0.5848259334006055,0.3166630108942019,0.46810258282376566,0.387012012012012,0.0712479889680533,0.58643561893707,0.25702629193109705,0.38555679174673824,0.5824904659260487,0.18711216129673386,0.6136256925532914,0.2200476261348415,0.4171307854810831,0.4961069602831301,0.261551862771375,0.29524485450674237,0.32695700622156193,0.16706339033947332,0.11870168320631613,0.19025620477526103,0.33257187869239857,0.4193031300092803,0.4504708952683536,0.359684161634928,0.433765190318369,0.24564428312159708,0.30334327086882457,0.43532171581769435
1,0.16974510528260064,0.7263571736320551,0.45200754937425575,0.27485380116959063,0.43295953193564113,0.24805996472663142,0.41349527665317143,0.24668667529708177,0.2963609009441162,0.42223632261703326,0.4261321950243447,0.29110030757019545,0.37756577045388845,0.12506795324816528,0.5373848719994199,0.46011292891269734,0.3244783824478383,0.4507329385496554,0.22275547231651643,0.17444187836797537,0.43244997295835597,0.3781769929570276,0.31987891019172554,0.33128610075308906,0.36825773478141827,0.3343656156156156,0.15579341366516727,0.304369455269049,0.21946639036394253,0.34540305451603115,0.4520809152710994,0.1564163151734647,0.7561273359000845,0.43823485637743714,0.3250432110620319,0.4956350766810853,0.054288394532296995,0.40696711615803166,0.2100473581576748,0.1490460321529278,0.30209989582762214,0.28769415702265067,0.33146908231587235,0.3633679237323884,0.4395778962895723,0.24050162563864375,0.3665762779953802,0.3990018148820326,0.40396081771720616,0.4037365951742627
1,0.26102081024504364,0.31874730719517447,0.48459792841575483,0.24857366994722577,0.4621526084836665,0.36053791887125225,0.45389113810166454,0.13457642271231113,0.29570677888493996,0.38353073886068806,0.33575668645367834,0.2980454410159738,0.30996434422280045,0.11856142973634141,0.32315613895133805,0.3751990734037933,0.504839750483975,0.4560964954858752,0.21966522298958213,0.21542211957916343,0.3594916170903191,0.43115239358987445,0.24508072653884963,0.3219638809680485,0.33777493839554623,0.34375,0.10462291098926355,0.5256197661885416,0.2553749514311618,0.32527561444320824,0.27163820261979776,0.2633880264116777,0.5641609540801953,0.3920226224140497,0.27650278471288653,0.4618167518678726,0.2100174216027875,0.4812810503903478,0.2988206890147646,0.1488995495660453,0.17750424913646584,0.15822471539349942,0.28842063804647494,0.3130431114485784,0.35952570066946554,0.29475150952159773,0.3663251983529175,0.30911978221415604,0.3804833901192504,0.3806132707774799
1,0.17848787095185323,0.4079599310641965,0.3897813827038444,0.04007987448295534,0.2336665041443199,0.0969135802469136,0.5865047233468287,0.15893509192553074,0.23657414473540764,0.25148054145516074,0.16394317348095777,0.12550848298442305,0.09935434133179147,0.026739603153030717,0.2518674305605918,0.244462139858115,0.04409550440955046,0.028152606543054074,0.16050567716258923,0.04639466256094432,0.09929691725256898,0.09890782892722264,0.04269677093844601,0.2517364919207428,0.14949347449119285,0.09365615615615619,0.04688577338542863,0.2614211093607495,0.003237922548892631,0.21128754930717106,0.19300281876968997,0.2827772011571672,0.4539393370269509,0.0,0.16343383906280007,0.26614235155328353,0.2568078263200214,0.2563283652708777,0.11941684464667103,0.40117918482440384,0.11097099621689788,0.11525679402267425,0.0952343442300118,0.2382519193453134,0.13230455009644843,0.09716674407803062,0.16018881189113182,0.06978221415607984,0.11073253833049405,0.17359249329758716
1,0.4239625661864302,0.4110566566135286,0.2788774799469746,0.15653972329196975,0.2785836177474403,0.29744268077601416,0.720782726045884,0.059097057338078136,0.48200074133833376,0.3397490129723632,0.280130727672914,0.3356483778152594,0.33150236099065244,0.09265425387333515,0.33446950467764164,0.5920081077168091,0.49225639922563996,0.16391612464809244,0.08095516797377973,0.11193225558121632,0.28956192536506226,0.24354394202306828,0.40684914228052466,0.32792279008554504,0.26266313772017885,0.1654466966966967,0.08493942279278983,0.3420114418373269,0.2704960497344904,0.3042378881359361,0.34513347703531755,0.14550714396130998,0.6284158136914264,0.3882274147938682,0.24956788937968122,0.45009830908375936,0.3308362369337979,0.4854506742370476,0.26158417680378865,0.04009960815908008,0.19145786501452933,0.22480967308553515,0.26813706183536823,0.24466379819454986,0.2968342221717917,0.265861588481189,0.2999899568143015,0.2204174228675136,0.29205706984667806,0.3149296246648794
3,0.30002462750892744,0.26653382162860834,0.6090614959444581,0.1500499215518471,0.22147732813261828,0.28104056437389774,0.5862348178137653,0.26823562194137895,0.6130431938599743,0.36597574732092497,0.2359767891682785,0.29794622482389127,0.2605762744531175,0.08626664854580049,0.13612299659148597,0.23208339365860725,0.18692191869219188,0.11906611008639939,0.22893597097038515,0.11685912240184758,0.34894537587885355,0.22659997958558742,0.12998234106962664,0.27279374131754036,0.3112165738797116,0.28434684684684686,0.12699871950618905,0.41082828952823147,0.09610154125113328,0.3001921715383838,0.29406400265295973,0.25989885829119097,0.5660155883181519,0.49858609912189317,0.35817169195313997,0.4539520251671254,0.2725274725274725,0.30488526141471495,0.25963413501717897,0.22741421613505688,0.08317341959537256,0.1533457468121715,0.3576211106734935,0.338057875643297,0.26063769431521616,0.27254993032977237,0.30450939037862806,0.23303085299455534,0.2963160136286201,0.2965817694369973
1,0.27391946804580714,0.6845648427401981,0.3569550857168535,0.3299101412066752,0.49262554851292056,0.4195767195767196,0.12950967161493485,0.402788823806013,0.23762074003008962,0.41053299492385786,0.31041152537850997,0.3600555610675662,0.4455044810638913,0.16876189181842893,0.16737979548915802,0.1337773273490662,0.3189933318993332,0.20784389865061648,0.720098326114948,0.3686938670772389,0.3543537047052462,0.19495764009390631,0.42753531786074667,0.44161731373839286,0.33777493839554623,0.2817192192192192,0.30462619430672755,0.3782439267059116,0.20670897552130557,0.4699099828057045,0.44926214558116406,0.4835589514828965,0.7964597614799511,0.46524780473284716,0.29940464758978297,0.5951238694455367,0.5322433663897078,0.2753726046841732,0.2496053486860433,0.19430915149961545,0.21432096057897915,0.2543191835387843,0.3306025994486018,0.48401248629039056,0.3687734029274935,0.3778913144449605,0.39138294667068396,0.346551724137931,0.4302597955706985,0.3757540214477212
4,0.24953823420760987,0.4749838431710469,0.07355022805401397,0.3562972471829981,0.393710385177962,0.5390652557319224,0.7408457040035988,0.569398405888807,0.2852844340753985,0.5315143824027073,0.47502167678249846,0.48169461256076984,0.49706080755517,0.33317477575428106,0.3967655377474799,0.35558129433907637,0.598085609808561,0.2537617707018736,0.9459206367786491,0.3427251732101616,0.617739318550568,0.2486475451668878,0.7073662966700303,0.6524091540542516,0.5164734872684129,0.3829767267267267,0.6298059559378796,0.5039383135726723,0.1567802098173812,0.4171133812076464,0.5246227822914941,0.5077181282158868,0.7609165179829092,0.43295133204345887,0.32417898982139426,0.6335037357451828,0.7018225676762262,0.44499645138396027,0.3289999071408673,0.18515398981946019,0.516859476945008,0.2777948004808259,0.4982276486805829,0.5256896988104277,0.4730511744014524,0.47097073850441246,0.4653007934116702,0.4240471869328494,0.4596465076660988,0.5718833780160858
1,0.21348971801502276,0.18890025850926326,0.48079515581818594,0.08533019540721723,0.21748537298878598,0.18227513227513228,0.5490103463787674,0.1700810988105121,0.2991082135926564,0.28183164128595595,0.28093110118055087,0.198481992261137,0.16632938228775176,0.06302663767328077,0.17086083109725145,0.3103373389315188,0.29764465476446544,0.2232064848073003,0.20759686292871357,0.11678214010777521,0.13845321795565174,0.20006124323772584,0.167255297679112,0.3019668055860203,0.1433786620425299,0.22583521021021025,0.07692812818071379,0.3045767349307686,0.005051159176272506,0.17442095681197534,0.21841319847454818,0.17918424132676725,0.5799136069114471,0.2973656794165799,0.1997311311695794,0.32426268187180496,0.25785982310372557,0.35128341613437425,0.27769523632649273,0.1556377485626396,0.03632326333680575,0.19065689301623967,0.16498621504529343,0.23462414578587698,0.19187563826165893,0.19150023223409193,0.21577784473234912,0.17785843920145192,0.2276405451448041,0.2357573726541555
1,0.10845339243935476,0.34803155967255495,0.5202159210910644,0.31172443303380404,0.38776816187225754,0.42089947089947094,0.38679712100764735,0.13985916555883873,0.22807055796611647,0.38536379018612515,0.436270259454412,0.3510764956840956,0.39486364074395297,0.12629111171514,0.16868518384219305,0.34638772260026063,0.40761454076145415,0.3768323463741385,0.577314760622732,0.23289710033358993,0.32422931314223913,0.37251199346738795,0.12515766902119074,0.20380931490824009,0.42096376745459524,0.4414414414414415,0.19351873132613193,0.40805074206118896,0.20211112550187801,0.30641246080712053,0.26699552313049246,0.20358633482763952,0.6682552352333552,0.42952820360172644,0.42178797772229687,0.5329532048761305,0.08981506298579474,0.36973621954104563,0.27542018757544806,0.15554619694583802,0.1462799495586381,0.3032031489381761,0.37916502560063015,0.3844596304732979,0.38131169862702824,0.28838829540176497,0.4053931907200964,0.3866606170598911,0.34380323679727426,0.36075737265415553
1,0.35562122891269543,0.581538130116329,0.5914462893477431,0.1945514191984025,0.5015236470014627,0.21164021164021166,0.3787674313990104,0.24226310381460478,0.22937880208446898,0.3733079526226734,0.3311545387847662,0.18692330588352019,0.2760913558832032,0.058677629790704,0.24983682645587066,0.2399015491530332,0.30630243063024304,0.5020386370255315,0.3938663233056303,0.13938927380035926,0.23764196863169287,0.253138715933449,0.09012361251261353,0.20399210353147618,0.18143652459614856,0.322165915915916,0.1341891847522737,0.18000165823729378,0.15639165911151406,0.1550520886011935,0.19291991377880952,0.10862796192831747,0.6275706639121044,0.2924542342610507,0.3018052621471097,0.40487613055446325,0.35238541945859014,0.21368582919328127,0.22369765066394284,0.15051085802175262,0.07204342343330228,0.20298394890046434,0.3847971642378889,0.31435079726651477,0.33371156246454103,0.262796098467255,0.34779552073917847,0.22985480943738654,0.18409284497444636,0.43582439678284185
1,0.23149858391823666,0.32179017664799653,0.26780057069674434,0.1904150620453573,0.30728912725499763,0.39285714285714285,0.5717498875393613,0.19947869196965037,0.2535377101367115,0.37020586576424136,0.4188621356633095,0.3346562158944339,0.3157945456297581,0.10080864365316664,0.2238015809703387,0.3071521644708267,0.5530221553022155,0.4941267838073974,0.21224394240898978,0.17613548883756733,0.3105462412114657,0.272736552005716,0.5205600403632694,0.4323316516779995,0.3980104043077485,0.3633633633633634,0.1636077092294054,0.6359340021557085,0.1294521435047274,0.3867705067260038,0.22516995523130492,0.30419804341585144,0.6432059348295615,0.24497693109093618,0.4037833685423468,0.44813212740857256,0.43334226748860893,0.36964750414005204,0.333735722908348,0.17193393635331597,0.2825264543012227,0.5480472340726424,0.31500590783773136,0.38640006749346156,0.39453080676273694,0.2678123548536925,0.31565732650396705,0.27976406533575315,0.3499787052810903,0.3500335120643432
1,0.6254771579854698,0.388383239982766,0.39111825106163073,0.17479674796747965,0.29046806435884936,0.23959435626102293,0.6672064777327936,0.1756889335245183,0.340143470771646,0.3597010716300056,0.12072300406856529,0.29239011806726856,0.2813915389804375,0.0980565371024735,0.21285082311987816,0.5149847980309831,0.2394063239406324,0.3145811086302301,0.2131803815989699,0.12948421862971518,0.2645754461871282,0.2292538532203736,0.4899722502522704,0.31015573590699713,0.28976909738066986,0.3169106606606607,0.0725284827789999,0.33106707569853244,0.281634503302681,0.2948315970466269,0.3401591775824905,0.6801448667270279,0.6103389989670391,0.4556481619288585,0.4228922604186672,0.40920173023987416,0.08193513803269899,0.3444523302578661,0.2493267712879562,0.42615446588786754,0.17199407862273153,0.18639074174464373,0.34155179204411185,0.2806040664810596,0.28355837966640196,0.2794240594519275,0.3908807873857587,0.26615245009074406,0.201767461669506,0.35489276139410186
1,0.33327176456101465,0.477595863851788,0.24987080683937357,0.1462701469119954,0.2960750853242321,0.2381834215167549,0.6843904633378319,0.21811342223047855,0.21424677844885856,0.3468697123519458,0.18702060961782163,0.249727155471773,0.21239279175098777,0.10057080728458821,0.13423743563710203,0.3735340958447952,0.29318132931813295,0.22721095039316574,0.19314058293339575,0.13625866050808313,0.2534342888047594,0.1870980912524242,0.219853683148335,0.26606711998245225,0.27671807976635937,0.23489114114114115,0.09176872311783825,0.37003565210181577,0.08308509260458491,0.24648528370587644,0.10197313878295473,0.2162621734425723,0.5938585782702601,0.42714689685965174,0.1822546571922412,0.37774282343688553,0.3991289198606272,0.2669150697894488,0.234190732658557,0.22909876588420547,0.14140029606886342,0.1833266551959837,0.24466325324931074,0.26254956551084113,0.2874163168047203,0.26883418485833716,0.25449432560008034,0.16270417422867514,0.28513628620102216,0.2667560321715818
1,0.3739379386775027,0.44876938819474366,0.19650279731278225,0.2442590215375838,0.3860616772306193,0.33633156966490296,0.5461988304093568,0.17107959526062502,0.37034210583694915,0.46506627185561195,0.34849596478356565,0.3507292390118067,0.36860364267129225,0.1541179668388149,0.2561824642831243,0.41975532068915594,0.3282426328242633,0.2821328026405204,0.14746576144211637,0.27090069284064666,0.567712276906436,0.2937123609268143,0.407574419778002,0.2687358338816992,0.40978369991786073,0.3812875375375376,0.1570903240634337,0.3921316640411243,0.15338039114104393,0.4516536866592496,0.42509534073951255,0.4745268643861935,0.5542539205559207,0.5275710671230838,0.402535048972537,0.29642154935116,0.5591463414634146,0.34279630943931866,0.4079765994985607,0.24638371113633864,0.16481166730632163,0.2033139274518585,0.38353682552185897,0.4041592845693073,0.3990695563372291,0.3941941477008825,0.4463693883699909,0.3161978221415608,0.45442930153321975,0.38032004021447724
1,0.07886959734022903,0.3078145196036191,0.779045992765183,0.18791898445300242,0.3085689907362263,0.3457671957671958,0.4053081421502475,0.12115477275497943,0.288380611822166,0.37154540327129154,0.36883879143600345,0.30151800773886295,0.3087597571552472,0.10094455014949714,0.5262165494234535,0.2981033733893152,0.34405248440524844,0.12775458693330746,0.2325412618518085,0.16412625096227867,0.2444564629529476,0.21516790854343165,0.16580474268415743,0.2015792937047598,0.31222049831158166,0.2687687687687688,0.17444265686049182,0.5527734018738082,0.31900012951690204,0.28218873267927586,0.3516829713148732,0.09807212419671842,0.6390271386984693,0.4636106563476708,0.275014403687344,0.4471883602044829,0.0,0.36030281523539154,0.25721979756709074,0.10056029589482547,0.14633477712593895,0.1988356471115092,0.2741236707365104,0.3465789251666245,0.2905934415068649,0.2972596377148165,0.28522647383750127,0.2967332123411978,0.3602001703577513,0.3188672922252011
1,0.23697820465459918,0.645303748384317,0.5487114386501001,0.2599486521181001,0.2727328132618235,0.416358024691358,0.7753711201079622,0.14192001579017643,0.2666637594575148,0.4160673998871968,0.38954845594610815,0.32473459668617916,0.3446082682856317,0.1300285403642294,0.32192327217347166,0.6887939771246563,0.4396106689610669,0.46199398116687707,0.6574388388154043,0.25427251732101613,0.425797728501893,0.3502602837603348,0.34356079717457116,0.3014549974409592,0.40636123026375837,0.40521771771771775,0.19704829759989495,0.38301135892546223,0.14939774640590597,0.5382320218468697,0.3742331288343559,0.2081575867323278,0.7277209127617617,0.5705462122339634,0.32917226810063377,0.4732599292174597,0.27646073438756363,0.3694700733380648,0.3210604512953849,0.2598051781594462,0.1689785624211854,0.13786032479317414,0.28310358408822367,0.3663207626761157,0.4037217746510836,0.33706456107756616,0.4310033142512805,0.31166061705989107,0.4476149914821125,0.42719504021447724
1,0.16307536017731805,0.18661945282205944,0.16224077111465612,0.21906054771074024,0.29981289614822043,0.3047619047619048,0.7041520467836258,0.16960158830598113,0.35560983799577006,0.47372602932882113,0.3807330087374107,0.3679266792340509,0.37978221065818635,0.11279107773851589,0.4502139386467474,0.34747357753004204,0.3576755216175521,0.31694350063100674,0.2595809434624839,0.18099394405953298,0.3264824229313143,0.3685141369807084,0.28100845105953587,0.2608517949842802,0.4003833166012595,0.4142267267267267,0.1643300390714778,0.5585772324019568,0.08273973578552002,0.36873369070496614,0.42441800696401927,0.10759755316564715,0.7129462860362474,0.37299672570322967,0.33336566160937203,0.5133569012976799,0.17244304476011796,0.31870534658149985,0.5519853282570341,0.1938451679056652,0.43805416963649324,0.16150093101091287,0.34134147302087436,0.39857698472960434,0.38927345966186316,0.3357795633999071,0.42241639047905993,0.3347247731397459,0.3816368185689949,0.37290549597855227
1,0.2781061445634774,0.5158067643257216,0.2711595928730312,0.23677078876051916,0.47129449049244276,0.45088183421516753,0.2944219523166892,0.26425324656476584,0.29138957329437676,0.434292160180485,0.3991195891415994,0.3591626153388233,0.3166618483183965,0.07627752106550693,0.19116687214446298,0.5623280729694514,0.3863196386319639,0.23109406853703526,0.5415896055249912,0.20431100846805234,0.26479177934018394,0.28345411860773706,0.18377901109989908,0.3641880529355852,0.4207356028109884,0.3229166666666667,0.11501461076271466,0.4114915844457342,0.1578811034840047,0.33195104682916965,0.49668380036478205,0.27367886403286,0.5592543900835759,0.5698020538770651,0.3027655079700403,0.517105780574125,0.26196730099169124,0.3881003075467234,0.2925991271241527,0.14644596623576367,0.17276166456494327,0.20416244372687206,0.33674675068924775,0.32768075592676954,0.3564053103370022,0.31388759869948907,0.3133473937933112,0.2771324863883847,0.40108603066439524,0.4266085790884719
1,0.013852973771703001,0.0,0.7304693643696497,0.14769647696476962,0.10714285714285714,0.3340388007054674,0.7617633828160145,0.07178725059358292,0.35976713254693327,0.27763677382966717,0.3214166611085173,0.2386149419585276,0.1914811602582635,0.07260804566458276,0.23678294292552035,0.41190097003040405,0.2556463755646376,0.11644500533928746,0.02378555542549458,0.036540928919681824,0.17858301784748518,0.23476574461569868,0.0648335015136226,0.15354244351831542,0.2592863009947978,0.24662162162162163,0.13566667761105822,0.6894121548793632,0.040020722704312915,0.20977040558308896,0.25194826728569064,0.26723052801272,0.5588318151939149,0.27935704717963983,0.14499711926253123,0.3865513173417223,0.13584829804342,0.32718239886444284,0.1797752808988764,0.15245175229794553,0.03492516037063436,0.11398401961015392,0.15903899172902716,0.2853286087910233,0.21944854192669921,0.22907570831398044,0.23932911519533995,0.1836660617059891,0.2199744463373084,0.29599530831099197
1,0.2929442186922792,0.4712677725118483,0.43566180600804366,0.2431179574953644,0.4236957581667479,0.317283950617284,0.23432298695456602,0.1737964344388392,0.3873274753068923,0.44726452340665535,0.5465884079236977,0.42782022025994637,0.40262118145899584,0.1034927969556945,0.3801580970338676,0.3825828869263067,0.37384383738438376,0.5198039025337347,0.297740840454173,0.17823967154221196,0.3174689021092483,0.3346942941716852,0.4413471241170535,0.22205161950720184,0.4375285205804509,0.3975225225225225,0.14430180254128772,0.501533869496725,0.16293226266027716,0.3303327601901487,0.5825733709169292,0.21674800697833627,0.4976054089585876,0.44002083643399315,0.4165546379873247,0.5630357845064884,0.1709327258107746,0.28802933522592855,0.3568576469495775,0.1220932361665507,1.0,0.3250760129163033,0.42166207168176445,0.4287522146292077,0.4349256779757177,0.34138411518810957,0.45314853871648086,0.3490018148820327,0.4213160136286201,0.4003853887399464
1,0.15182859253786476,0.32485997414907364,0.15354887995146832,0.17087434032235058,0.30238298391028773,0.2503968253968254,0.4887539361223573,0.23620246257089617,0.3295684974816301,0.3113014664410603,0.2651237244047222,0.23291001091378113,0.30726606919148114,0.04495107366132101,0.08749728044093116,0.521174171130737,0.2194020219402022,0.4229686438209883,0.368044012641929,0.16014883243520656,0.15857220118983237,0.2191997550270491,0.2781912209889001,0.1661914162462528,0.2998083416993702,0.21448010510510515,0.12988803887447875,0.25503689577978605,0.07142857142857144,0.2317689895822798,0.38016083568230813,0.053309188878828705,0.5363179641280872,0.3414942699806519,0.24414250048012293,0.4322847031065671,0.09929643527204506,0.387893304944405,0.13441359457702667,0.1359907715970264,0.22939854158670983,0.5877389398260542,0.1709728239464356,0.2559267695941955,0.32298876659480313,0.2078030654900139,0.29823239931706336,0.23879310344827584,0.24797700170357753,0.26822218498659517
1,0.24738332717645609,0.37766587677725116,0.6631765789651067,0.32741406361432035,0.3726840565577767,0.47257495590828924,0.9845254161043635,0.1324749359975386,0.39042365305365984,0.4562182741116751,0.3116120856399653,0.4312927869828356,0.4190999325431242,0.13053818972546888,0.1467111465661034,0.5060083972781237,0.4218111421811142,0.47980778565187854,1.0,0.19568899153194763,0.4425094645754462,0.48269878534245175,0.3225277497477296,0.3269722892447174,0.4075933193392352,0.49549549549549554,0.18163312210657648,0.4495481303374513,0.17840953244398394,0.42328309901891376,0.4821754269607031,0.10376962657067776,0.746173349610292,0.550900431611847,0.42990205492606104,0.5123082972866693,0.043982846421870836,0.2584575348947244,0.40403008635899346,0.24967956934119448,0.2654750808706618,0.18365663374737787,0.3109098070106341,0.41694085885429844,0.43674117780551464,0.39842080817464004,0.5135080847644873,0.31079854809437385,0.42110306643952305,0.38036193029490617
1,0.4498830193325945,0.4687634640241275,0.6951041409216528,0.38296961916987593,0.48683568990736226,0.4710758377425044,0.7512820512820513,0.15655495503863368,0.41549833198874914,0.5927100958826846,0.5520576268925498,0.5685087806329993,0.7060807555170088,0.243918184289209,0.5129451011675973,0.3738236571594035,0.49419229941922993,0.5320842636637221,0.19962542432400796,0.2911983577110598,0.6613304488912927,0.658568949678473,0.3338799192734611,0.3785186809972947,0.48087980286574794,0.5801426426426427,0.3007847128738878,0.7059945278169306,0.28739800543970995,0.5476888843936483,0.49651799038302113,0.2997813749089062,0.7024133721476195,0.3980503051049263,0.5805646245438832,0.6027526543452615,0.07047708389171807,0.44972793943695294,0.5523261212740274,0.26048266012377774,0.3958550359120566,0.28401725316425863,0.6263095706971249,0.5542900531511009,0.5292182003857937,0.5166744078030654,0.6374409962840213,0.4581669691470054,0.5569633730834753,0.5743130026809651
2,0.06212289126954809,0.17217794054286947,0.476026243062889,0.18841819997147338,0.33654314968308147,0.2763668430335097,0.8376968061178588,0.16771257234745354,0.22610819178858776,0.42195431472081213,0.19942639898619355,0.26123623375334853,0.27695865857184154,0.09112530578961675,0.40053665965624774,0.35297524250760104,0.31426113142611317,0.28637996311037767,0.28755706426313943,0.2518347446753913,0.2917252568956193,0.3037664591201388,0.20225782038345105,0.12415003290195217,0.3595874783243589,0.29776651651651653,0.18908625274977836,0.39283641489097093,0.290441652635669,0.17831495903711947,0.48540872160504067,0.28710553629397345,0.6698751056437224,0.3886739098080072,0.17073170731707318,0.41801022414471095,0.08592870544090056,0.36716347291223095,0.22304763673507294,0.07613432453217124,0.13482098799276276,0.1217149456713885,0.27877116975187083,0.3189909727495148,0.29172812890048794,0.27970274036228515,0.27417896956914733,0.20190562613430127,0.24701873935264057,0.2698558981233244
